Date,GRADE,GPS,CVX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-30,,,1.704198718070984,1.6906629085540772,1.6629771947860719,1.684817945957184,,,
1984-01-02,,,1.704198718070984,1.700506854057312,1.6691296458244325,1.6832798540592193,,,
1984-01-03,,,1.6795891523361206,1.700506854057312,1.678973388671875,1.6811266005039216,,,
1984-01-04,,,1.7165025472640991,1.700506854057312,1.6857410192489624,1.6820494711399079,,,
1984-01-05,,,1.7103509902954102,1.7029680252075194,1.691893494129181,1.6832800269126893,,,
1984-01-06,,,1.7165025472640991,1.7054287910461425,1.6980458498001099,1.683895218372345,,,
1984-01-09,,,1.7165025472640991,1.7078895568847656,1.7041982054710387,1.683587634563446,,,
1984-01-10,,,1.728807806968689,1.7177332878112792,1.7091200709342957,1.6842028975486756,,,
1984-01-11,,,1.728807806968689,1.7201943397521973,1.7103505969047545,1.6854333519935607,,,
1984-01-12,,,1.7411118745803833,1.7263465166091918,1.7146572709083556,1.6878942906856538,,,
1984-01-13,,,1.753416657447815,1.7337293386459351,1.7195790648460387,1.6912781298160553,,,
1984-01-16,,,1.7349605560302734,1.7374209403991698,1.7226552486419677,1.6958924472332,,,
1984-01-17,,,1.7226542234420776,1.7361902236938476,1.7269617557525634,1.7029675722122193,,,
1984-01-18,,,1.6918931007385254,1.728807282447815,1.7245008111000062,1.7051209151744842,,,
1984-01-19,,,1.7349605560302734,1.727577018737793,1.7269617676734925,1.7094276309013368,,,
1984-01-20,,,1.7657216787338257,1.7300380229949952,1.7318836808204652,1.7149647653102875,,,
1984-01-23,,,1.7657216787338257,1.7361902475357056,1.7368055939674378,1.7205018997192383,,,
1984-01-24,,,1.7411118745803833,1.7398817777633666,1.738036000728607,1.7235780358314514,,,
1984-01-25,,,1.7595691680908203,1.7534169912338258,1.7411121368408202,1.7257313668727874,,,
1984-01-26,,,1.753416657447815,1.757108211517334,1.7423426151275634,1.7284999430179595,,,
1984-01-27,,,1.74726402759552,1.7534166812896728,1.741727352142334,1.7306532084941864,1.7083815383911132,,
1984-01-30,,,1.7780272960662842,1.7558778047561645,1.746034026145935,1.7343446373939515,1.7104733777046204,,
1984-01-31,,,1.802635073661804,1.7681824445724488,1.7540321111679078,1.7404969334602356,1.7123190593719482,,
1984-02-01,,,1.79033100605011,1.7743348121643066,1.7638759016990662,1.7441883563995362,1.713672595024109,,
1984-02-02,,,1.8272444009780884,1.7891003608703613,1.7731042861938477,1.7500330269336701,1.7157643985748292,,
1984-02-03,,,1.7964826822280884,1.798944091796875,1.776180386543274,1.7540320336818696,1.717117896080017,,
1984-02-06,,,1.7226542234420776,1.7878694772720336,1.7718736410140992,1.7543396174907684,1.717117896080017,,
1984-02-07,,,1.7103509902954102,1.7694126605987548,1.768797552585602,1.7534167766571045,1.7163796353340148,,
1984-02-08,,,1.6734353303909302,1.746033525466919,1.7601841688156128,1.7506481528282165,1.7157643675804137,,
1984-02-09,,,1.6611316204071045,1.7128109693527223,1.7509556651115417,1.7466491401195525,1.7150260972976685,,
1984-02-10,,,1.667284369468689,1.6869713068008423,1.7429576992988587,1.7423425257205962,1.7147800016403199,,
1984-02-13,,,1.6734353303909302,1.6771275281906128,1.7324985027313233,1.7392662644386292,1.713549497127533,,
1984-02-14,,,1.6857398748397827,1.6722053050994874,1.720808982849121,1.7374205470085144,1.712811210155487,,
1984-02-15,,,1.6918931007385254,1.6758968591690064,1.7109651923179627,1.7374205470085144,1.71268816947937,,
1984-02-16,,,1.7103509902954102,1.6857407331466674,1.6992758512496948,1.7361900687217713,1.7131803917884827,,
1984-02-17,,,1.7657216787338257,1.7054281949996948,1.6961997509002686,1.7361900687217713,1.7144108510017395,,
1984-02-20,,,1.7657216787338257,1.723885464668274,1.7005064964294434,1.7361900687217713,1.7152722001075744,,
1984-02-21,,,1.7780272960662842,1.7423429489135742,1.7072741270065308,1.7380358397960662,1.7165026950836182,,
1984-02-22,,,1.7780272960662842,1.7595697879791259,1.7177333235740662,1.7389587461948395,1.717979266643524,,
1984-02-23,,,1.7964826822280884,1.7767961263656615,1.7312684297561645,1.741112047433853,1.7200710582733154,,
1984-02-24,,,1.802635073661804,1.7841788053512573,1.744803500175476,1.7438805997371674,1.7224089622497558,,
1984-02-27,,,1.8703105449676516,1.8050965785980224,1.7644910216331482,1.7484947621822358,1.7269616889953614,,
1984-02-28,,,1.8457010984420776,1.8186313390731812,1.7804871439933776,1.7506480634212493,1.732252676486969,,
1984-02-29,,,1.8210924863815308,1.8272443771362306,1.7934070825576782,1.7521861374378205,1.7356980013847352,,
1984-03-01,,,1.7718738317489624,1.8223226070404053,1.7995593667030334,1.7494176089763642,1.7381589531898498,,
1984-03-02,,,1.7595691680908203,1.8137094259262085,1.798944115638733,1.7475719332695008,1.74025075674057,,
1984-03-05,,,1.7595691680908203,1.7915611505508422,1.7983288645744324,1.749417680501938,1.7423425602912903,,
1984-03-06,,,1.6795891523361206,1.7583387613296508,1.788485050201416,1.7478795886039733,1.7423425602912903,,
1984-03-07,,,1.667284369468689,1.7275771379470826,1.7774107575416564,1.7475720405578614,1.7413581967353822,,
1984-03-08,,,1.6857398748397827,1.7103503465652465,1.766336476802826,1.7488024532794952,1.7411120915412903,,
1984-03-09,,,1.6980451345443726,1.698045539855957,1.7558774828910828,1.7503404915332794,1.740989019870758,,
1984-03-12,,,1.6980451345443726,1.6857407331466674,1.7386509418487548,1.7515709817409515,1.7408659482002258,,
1984-03-13,,,1.6918931007385254,1.6882015228271485,1.7232701420783996,1.7518786430358886,1.7411120271682738,,
1984-03-14,,,1.6734353303909302,1.6894317150115967,1.7085044264793396,1.7509557545185088,1.7402506828308106,,
1984-03-15,,,1.6980451345443726,1.6918927669525146,1.7011215567588807,1.750340461730957,1.7400045657157899,,
1984-03-16,,,1.6980451345443726,1.6918927669525146,1.694969153404236,1.7469566345214844,1.7396354174613953,,
1984-03-19,,,1.667284369468689,1.6857406139373778,1.6857406735420226,1.7420347690582276,1.7386510539054871,,
1984-03-20,,,1.6918931007385254,1.6857406139373778,1.6869710683822632,1.7377280592918396,1.7379127597808839,,
1984-03-21,,,1.6918931007385254,1.6894321680068969,1.689431941509247,1.7334213495254516,1.7371744656562804,,
1984-03-22,,,1.6611316204071045,1.6820494651794433,1.686971116065979,1.7266537964344024,1.735574860572815,,
1984-03-23,,,1.667284369468689,1.6758973121643066,1.6838950395584107,1.7198862612247467,1.7338522148132325,,
1984-03-26,,,1.6980451345443726,1.6820494651794433,1.6838950395584107,1.7112729907035829,1.7331139063835144,,
1984-03-27,,,1.7226542234420776,1.6882016897201537,1.6869711518287658,1.7051206469535827,1.7331139063835144,,
1984-03-28,,,1.7657216787338257,1.7029674053192139,1.6961997866630554,1.7023521065711975,1.7345904779434205,,
1984-03-29,,,1.79033100605011,1.728807282447815,1.705428373813629,1.7032749652862549,1.735697886943817,,
1984-03-30,,,1.839549541473389,1.7632603168487548,1.7195788145065307,1.7072739839553832,1.7371744441986083,,
1984-04-02,,,1.839549541473389,1.791561198234558,1.7368053317070007,1.7112730026245118,1.7386510014533996,,
1984-04-03,,,1.8457010984420776,1.816170573234558,1.752186131477356,1.7195785999298097,1.7407427859306335,,
1984-04-04,,,1.8210924863815308,1.8272447347640992,1.7651060700416565,1.7272690057754516,1.7419732522964477,,
1984-04-05,,,1.7964826822280884,1.8284750699996948,1.7786411762237548,1.732806146144867,1.7428345727920531,,
1984-04-06,,,1.802635073661804,1.821092176437378,1.7921762466430664,1.7380356431007384,1.7439419937133789,1.7261617660522461,
1984-04-09,,,1.8210924863815308,1.8174007654190063,1.8044809818267822,1.7441880106925964,1.7448032975196839,1.727638337612152,
1984-04-10,,,1.839549541473389,1.8161704540252686,1.8161705136299133,1.7515708327293396,1.7455415868759154,1.728930323123932,
1984-04-11,,,1.839549541473389,1.8198618650436402,1.8235532999038697,1.7598765432834624,1.746525957584381,1.730099276304245,
1984-04-12,,,1.9072245359420776,1.842010235786438,1.8352426528930663,1.7703355133533478,1.748125560283661,1.731944979429245,
1984-04-13,,,1.9195302724838257,1.8653892755508423,1.8432407259941102,1.7814097702503204,1.7505865120887756,1.7338522040843964,
1984-04-16,,,1.9502915143966677,1.8912290811538697,1.854314923286438,1.7955601274967194,1.7551392579078675,1.7361285769939423,
1984-04-17,,,1.9687477350234983,1.9170687198638916,1.86661958694458,1.809402859210968,1.7603071928024292,1.7383434140682221,
1984-04-18,,,1.937987208366394,1.9367562532424927,1.8783090591430665,1.8217075645923615,1.7655982303619384,1.7406812989711762,
1984-04-19,,,1.937987208366394,1.9429087877273559,1.892459511756897,1.835550343990326,1.7711353421211242,1.7430807197093963,
1984-04-20,,,1.937987208366394,1.9466001749038697,1.905994725227356,1.8490854859352113,1.7765493988990784,1.745664700269699,
1984-04-23,,,1.8703105449676516,1.9306039810180664,1.910916531085968,1.8576987564563752,1.7804869031906128,1.7470182001590728,
1984-04-24,,,1.9072245359420776,1.9182993412017821,1.9176840305328369,1.8669272720813752,1.7849165964126588,1.748863903284073,
1984-04-25,,,1.9072245359420776,1.912146806716919,1.9244515299797058,1.8740024149417878,1.7892232251167297,1.75095569729805,
1984-04-26,,,1.931835055351257,1.9109163761138916,1.9269125819206239,1.881077617406845,1.7936529064178466,1.7534166491031646,
1984-04-27,,,1.931835055351257,1.9096859455108643,1.928143060207367,1.8856918931007385,1.7969751739501953,1.7556930124759673,
1984-04-30,,,1.9502915143966677,1.9256821393966674,1.928143060207367,1.8912289917469025,1.8006665706634521,1.7579693853855134,
1984-05-01,,,1.931835055351257,1.9306042432785033,1.9244517922401427,1.8955356895923614,1.8037427258491516,1.7601227104663848,
1984-05-02,,,1.8826149702072144,1.9256823301315307,1.9189145684242248,1.8986118137836456,1.8058344793319703,1.7619068729877472,
1984-05-03,,,1.901073932647705,1.9195301055908203,1.915223240852356,1.9038413763046265,1.8079263043403626,1.763998681306839,
1984-05-04,,,1.8935738801956177,1.9118778705596924,1.9107819080352784,1.9083883166313171,1.8097450804710389,1.7660770213603973,
1984-05-07,,,1.912321925163269,1.9042839527130127,1.91498304605484,1.912949788570404,1.8105853080749512,1.7687734985351562,
1984-05-08,,,1.9498182535171509,1.9078805923461915,1.9192424178123475,1.918463224172592,1.8126676511764526,1.7724601638317108,
1984-05-09,,,1.937318563461304,1.9188213109970094,1.92225182056427,1.923351675271988,1.814992172718048,1.7753450870513916,
1984-05-10,,,1.968567132949829,1.932319951057434,1.9259250283241272,1.9264188051223754,1.8189260387420654,1.7785424959659577,
1984-05-11,,,1.937318563461304,1.9410688877105713,1.9264733791351318,1.9273082196712494,1.822481026649475,1.7813658916950226,
1984-05-14,,,1.8873237371444704,1.9360692501068115,1.9201766014099122,1.9241598308086396,1.825036118030548,1.7836893391609192,
1984-05-15,,,1.8873237371444704,1.9235703468322753,1.9157254695892334,1.920088630914688,1.829190809726715,1.7857666850090026,
1984-05-16,,,1.9060721397399905,1.917321062088013,1.918071186542511,1.9184928774833678,1.833966565132141,1.7876623809337615,
1984-05-17,,,1.8873237371444704,1.9010723829269414,1.9166961669921876,1.9159597039222718,1.8379982423782348,1.7895551669597625,
1984-05-18,,,1.9060721397399905,1.8948230981826786,1.9179459929466247,1.9143639504909515,1.8421587824821473,1.7915739011764527,
1984-05-21,,,1.868574619293213,1.8910732746124268,1.913571262359619,1.9142771542072297,1.845569372177124,1.793217660188675,
1984-05-22,,,1.8623266220092771,1.886073851585388,1.9048220992088318,1.9120322585105896,1.848978042602539,1.7950450348854066,
1984-05-23,,,1.8623266220092771,1.8773247480392456,1.897322905063629,1.9097873628139497,1.852755868434906,1.7965032756328583,
1984-05-24,,,1.8373295068740845,1.8673259019851685,1.8841991424560547,1.905062085390091,1.8555415558815003,1.797773060798645,
1984-05-25,,,1.849828004837036,1.8560770750045776,1.8754500865936279,1.90096173286438,1.8585772132873535,1.7991063153743745,
1984-05-28,,,1.849828004837036,1.8523277521133419,1.8717005133628846,1.8959385573863983,1.8622280859947205,1.8004395699501037,
1984-05-29,,,1.8373295068740845,1.8473283290863034,1.8667010903358459,1.8912132799625396,1.8651368141174316,1.8015247869491577,
1984-05-30,,,1.849828004837036,1.8448286056518555,1.8610766768455504,1.8895739316940308,1.8682955121994018,1.8027349889278412,
1984-05-31,,,1.8623266220092771,1.849828028678894,1.8585769653320312,1.8876365661621093,1.8723194122314453,1.8039471364021302,
1984-06-01,,,1.8873237371444704,1.8573271751403808,1.8567021250724793,1.887324059009552,1.876720199584961,1.8052862071990967,
1984-06-04,,,1.8873237371444704,1.8648263216018677,1.858577036857605,1.886074149608612,1.8805057716369629,1.8068098390102387,
1984-06-05,,,1.868574619293213,1.8710753440856933,1.8592018365859986,1.8820119678974152,1.8834241795539857,1.80826904296875,
1984-06-06,,,1.8748252391815183,1.8760747909545898,1.8604516983032227,1.878887301683426,1.8856062507629394,1.8100983643531798,
1984-06-07,,,1.868574619293213,1.877324390411377,1.8635762095451356,1.8738876760005951,1.8871711230278014,1.8114345049858094,
1984-06-08,,,1.868574619293213,1.8735745668411254,1.8654508709907531,1.8704504787921905,1.887751624584198,1.8124630343914032,
1984-06-11,,,1.8560762405395508,1.8673250675201416,1.8660756945610046,1.8688881039619445,1.8880821585655212,1.8133665800094605,
1984-06-12,,,1.8310790061950684,1.8598259449005128,1.865450644493103,1.8660758674144744,1.887789716720581,1.8142662513256074,
1984-06-13,,,1.8123304843902588,1.8473269939422607,1.8617008924484253,1.8613887846469879,1.8876144766807557,1.8147938644886017,
1984-06-14,,,1.756086826324463,1.8248294353485108,1.8510769128799438,1.8548269391059875,1.886806559562683,1.8148205661773682,
1984-06-15,,,1.7310882806777954,1.7973321676254272,1.8354533672332765,1.846077746152878,1.8853756237030028,1.814658808708191,
1984-06-18,,,1.774833917617798,1.7810837030410767,1.8242043852806091,1.841390711069107,1.8844504523277283,1.814626874923706,
1984-06-19,,,1.774833917617798,1.7698346853256226,1.8148303151130676,1.837016075849533,1.8831561398506165,1.814348863363266,
1984-06-20,,,1.7873334884643557,1.764835286140442,1.8060811400413512,1.833266419172287,1.8821118187904358,1.8143188881874084,
1984-06-21,,,1.7498369216918943,1.7635853052139283,1.7942073702812196,1.8288917899131776,1.8789640665054321,1.8135448133945464,
1984-06-22,,,1.7310882806777954,1.7635853052139283,1.7804587364196778,1.8229548037052155,1.8751952266693115,1.8128908693790435,
1984-06-25,,,1.7310882806777954,1.7548361778259278,1.7679599404335022,1.8170178174972533,1.8708111619949341,1.8129752099514007,
1984-06-26,,,1.7123398780822754,1.7423373699188232,1.756086027622223,1.810768336057663,1.8656830048561097,1.8129950988292693,
1984-06-27,,,1.7060909271240234,1.726088857650757,1.7454620718955993,1.8035814821720124,1.8610450792312623,1.8133216547966002,
1984-06-28,,,1.7310882806777954,1.722339129447937,1.7429622173309327,1.7970195651054381,1.8569071006774902,1.8140212213993072,
1984-06-29,,,1.7498369216918943,1.726088857650757,1.7448370814323426,1.7901452243328095,1.8531440949440003,1.8148467469215392,
1984-07-02,,,1.799832820892334,1.7398377656936646,1.7473369717597962,1.7857706785202025,1.8517345404624939,1.8161107218265533,
1984-07-03,,,1.799832820892334,1.7573363542556764,1.7498368620872498,1.7823335886001588,1.849586706161499,1.8172516512870789,
1984-07-04,,,1.799832820892334,1.7760847330093383,1.7510867953300475,1.7785839676856994,1.8474388718605042,1.818331048488617,
1984-07-05,,,1.7623357772827148,1.7823342323303222,1.7523366808891296,1.7732720255851746,1.8440488862991333,1.81885089635849,
1984-07-06,,,1.7310882806777954,1.7785845041275024,1.7523366808891296,1.7663977086544036,1.840033950805664,1.8185045623779297,
1984-07-09,,,1.756086826324463,1.7698353052139282,1.7548365354537965,1.7613982379436492,1.83614985704422,1.818408213853836,
1984-07-10,,,1.724838376045227,1.754836416244507,1.7560863852500916,1.7560862064361573,1.8320099234580993,1.8178763246536256,
1984-07-11,,,1.6748437881469729,1.7298386096954346,1.7529616713523866,1.7492118716239928,1.8278544998168946,1.8168444895744325,
1984-07-12,,,1.6435964107513428,1.7060907363891602,1.7442124843597413,1.743587350845337,1.8227049493789673,1.8153156268596649,
1984-07-13,,,1.6748437881469729,1.6948418378829957,1.736713171005249,1.7407751262187958,1.8183303475379944,1.8140377140045165,
1984-07-16,,,1.6623451709747314,1.6760935068130494,1.7229644060134888,1.7351506888866424,1.8133308124542236,1.8119580602645875,
1984-07-17,,,1.6560959815979004,1.662345027923584,1.7085907220840455,1.7292137920856476,1.8074563670158386,1.8100620090961457,
1984-07-18,,,1.6373478174209597,1.6548458337783813,1.692342221736908,1.7217145085334777,1.8014569520950316,1.8082245624065398,
1984-07-19,,,1.62484872341156,1.6510962963104248,1.6785935163497925,1.715465098619461,1.7945825839042664,1.8067543113231659,
1984-07-20,,,1.62484872341156,1.6410972833633424,1.667969560623169,1.7101531207561493,1.7883331871032715,1.8054071068763733,
1984-07-23,,,1.612349271774292,1.6310981035232544,1.6535958051681519,1.7042161703109742,1.7828336977958679,1.803934907913208,
1984-07-24,,,1.612349271774292,1.6223487615585328,1.6423468947410584,1.699216639995575,1.7773342084884645,1.8032625091075898,
1984-07-25,,,1.6435964107513428,1.6235984802246093,1.6392221570014953,1.6960919141769408,1.7720846939086914,1.8030256295204163,
1984-07-26,,,1.6373478174209597,1.6260982990264892,1.638597297668457,1.691404891014099,1.7670851755142212,1.8025417089462281,
1984-07-27,,,1.5623544454574585,1.6135994434356689,1.6273483633995056,1.6820307672023773,1.7602108216285706,1.801184802055359,
1984-07-30,,,1.5811032056808472,1.60735023021698,1.6192241668701173,1.671094286441803,1.7544613933563233,1.8000153827667236,
1984-07-31,,,1.5748529434204102,1.5998509645462038,1.611099863052368,1.6598452925682068,1.748711919784546,1.7988449811935425,
1984-08-01,,,1.612349271774292,1.5936015367507934,1.6086000084877015,1.6504711151123046,1.7437123727798463,1.7982341206073762,
1984-08-02,,,1.5936012268066406,1.5848522186279297,1.6054752588272094,1.642034387588501,1.7388378071784973,1.7971896815299988,
1984-08-03,,,1.6373478174209597,1.5998508930206299,1.6067251682281494,1.637347364425659,1.7345882034301758,1.7965827083587647,
1984-08-06,,,1.6806365251541138,1.6197575569152831,1.6135538935661315,1.6335748493671418,1.7312043738365173,1.796716229915619,
1984-08-07,,,1.712466835975647,1.6472803354263306,1.6235656499862672,1.6329562723636628,1.7287071204185487,1.7969219672679901,
1984-08-08,,,1.7506632804870603,1.6749431371688843,1.6342723369598389,1.6367472469806672,1.7267238259315492,1.7975096690654755,
1984-08-09,,,1.7888596057891846,1.713994812965393,1.6494235157966615,1.6440104067325592,1.7252544856071472,1.7987869489192962,
1984-08-10,,,1.814324259757996,1.7493901014328004,1.6746204972267151,1.6509844303131103,1.7237944960594178,1.8002573478221893,
1984-08-13,,,1.8270554542541504,1.7786738872528076,1.6992157220840454,1.6592199444770812,1.7225891304016114,1.801547451019287,
1984-08-14,,,1.8397883176803589,1.80413818359375,1.7257092595100403,1.6684045612812042,1.7220134043693542,1.8027187919616698,
1984-08-15,,,1.795225739479065,1.813050675392151,1.7439969062805176,1.6762984573841095,1.7204214143753052,1.8030138325691223,
1984-08-16,,,1.7761274576187134,1.8105042457580567,1.7622495293617249,1.6838623940944673,1.718572471141815,1.8028717970848083,
1984-08-17,,,1.744296669960022,1.7964987277984619,1.772944414615631,1.6898347914218903,1.7160869121551514,1.8019192683696748,
1984-08-20,,,1.763394832611084,1.7837666034698487,1.7812202453613282,1.6973870694637299,1.714233283996582,1.8011577212810517,
1984-08-21,,,1.8015919923782349,1.7761273384094238,1.790132761001587,1.706849205493927,1.7136435437202453,1.8007166302204132,
1984-08-22,,,1.8270554542541504,1.782493281364441,1.797771978378296,1.7160221576690673,1.7139380431175233,1.8007762598991395,
1984-08-23,,,1.8270554542541504,1.7926788806915284,1.8015915632247925,1.7255075395107269,1.7153574156761169,1.8010819876194,
1984-08-24,,,1.8334218263626096,1.8105039119720459,1.8035013198852539,1.7390609085559845,1.7174040865898133,1.801389855146408,1.763775810599327
1984-08-27,,,1.814324259757996,1.8206897974014282,1.8022282004356385,1.750721961259842,1.718193893432617,1.8013221728801727,1.7644802552461625
1984-08-28,,,1.858885765075684,1.832148551940918,1.804137945175171,1.7649236023426056,1.7198749303817749,1.8015155351161958,1.7652229291200638
1984-08-29,,,1.8525185585021973,1.8372411727905273,1.809867227077484,1.776932066679001,1.7211786317825317,1.8016452252864839,1.7658722507953644
1984-08-30,,,1.8652516603469849,1.8448804140090942,1.8187796473503113,1.790514588356018,1.7234869265556336,1.8012254965305328,1.766585237979889
1984-08-31,48.52049604703271,A,1.8461533784866333,1.8474267244338989,1.8289653182029724,1.8009548664093018,1.7257882285118102,1.800491727590561,1.7671719658374787
1984-09-03,48.52004116128725,A,1.8461533784866333,1.8537925481796265,1.8372411727905273,1.8092307090759276,1.728089530467987,1.7994503462314606,1.7677894616127015
1984-09-04,48.499944362550394,A,1.8334218263626096,1.8486997604370117,1.840424156188965,1.815278458595276,1.7305111694335937,1.7980970871448516,1.7682202506065368
1984-09-05,48.478185779722196,A,1.814324259757996,1.8410609006881713,1.8391510367393493,1.8184615075588226,1.7326758360862733,1.7968604576587677,1.7687708783149718
1984-09-06,48.44979791289123,A,1.820689678192139,1.832148504257202,1.8385144591331481,1.8200530111789703,1.73446786403656,1.7956874823570252,1.7693841010332108
1984-09-07,48.42777946585488,A,1.820689678192139,1.8270557641983032,1.837241244316101,1.8203712821006774,1.7358849191665648,1.7945145070552826,1.770089603662491
1984-09-10,48.40558218133277,A,1.814324259757996,1.820689940452576,1.8372412443161015,1.8197347223758698,1.7361747479438783,1.793954644203186,1.7704864221811294
1984-09-11,48.3796549289062,P,1.7697609663009644,1.807957768440247,1.8283287644386295,1.8162333548069,1.7355733108520508,1.792580008506775,1.770721955895424
1984-09-12,48.368216933630215,P,1.782492995262146,1.801591515541077,1.8213262081146244,1.8155967175960541,1.735226514339447,1.7913326930999756,1.7711441951990128
1984-09-13,48.372075201182355,P,1.8270554542541504,1.8028646707534794,1.8175065875053409,1.818143117427826,1.7365209078788757,1.7902848970890046,1.7718507730960846
1984-09-14,48.38467270703475,P,1.8461533784866333,1.807957410812378,1.8175065875053409,1.8232359528541564,1.7388222098350525,1.7894280803203584,1.7725605463981629
1984-09-17,48.39735275042281,P,1.8461533784866333,1.8143232345581055,1.8175065875053409,1.827373880147934,1.740623540878296,1.788386698961258,1.7731780421733856
1984-09-18,48.430963569921914,A,1.8461533784866333,1.8296017169952392,1.8187797427177432,1.829601949453354,1.743049840927124,1.7875298821926118,1.7738262963294984
1984-09-19,48.45653151003622,A,1.8397883176803589,1.8410607814788817,1.8213261485099796,1.8302385926246643,1.7463487315177917,1.7871016156673432,1.7745042443275452
1984-09-20,48.46491727846449,A,1.8397883176803589,1.8436073541641236,1.8232360124588016,1.8308752357959748,1.7502725696563721,1.7864887595176697,1.7752437204122544
1984-09-21,48.44492880694616,A,1.782492995262146,1.830875277519226,1.8194163441658024,1.8283287942409516,1.7524255537986755,1.785377950668335,1.7757274860143661
1984-09-24,48.43691241925086,A,1.8079571723937988,1.8232360363006592,1.8187796354293824,1.8280104398727417,1.755337793827057,1.7843343031406402,1.7765539008378983
1984-09-25,48.43805495104102,P,1.8525185585021973,1.824509072303772,1.8270553946495056,1.8276920795440674,1.7592662453651429,1.7833613061904907,1.7779107350111008
1984-09-26,48.4399212854454,P,1.858885765075684,1.8283285617828369,1.8346946716308594,1.8280104398727417,1.7636970043182374,1.7825769782066345,1.778961032629013
1984-09-27,48.43988659201792,P,1.8525185585021973,1.8308746099472046,1.837240982055664,1.8273737847805023,1.7682504010200502,1.7814164924621583,1.7799794942140579
1984-09-28,48.4654555799546,A,1.8525185585021973,1.844879722595215,1.8378775000572205,1.8276920437812805,1.7728037977218627,1.780568492412567,1.7809671920537948
1984-10-01,48.47544860939225,A,1.8334218263626096,1.849972653388977,1.8366043448448182,1.8270554661750793,1.777225248813629,1.7800294733047486,1.781859406232834
1984-10-02,48.470772509317065,A,1.8461533784866333,1.8486996173858643,1.8366043448448182,1.8276920437812805,1.781901330947876,1.77961776971817,1.7826922273635863
1984-10-03,48.47020921609314,A,1.8716187477111816,1.851246213912964,1.8397873878479003,1.8305567681789399,1.7864617776870728,1.779273235797882,1.7834678083658217
1984-10-04,48.47503084880673,A,1.8652516603469849,1.8537928342819214,1.842333722114563,1.8327848672866822,1.7910198545455933,1.7790525150299072,1.7843038409948349
1984-10-05,48.46780203140141,A,1.8270554542541504,1.848700213432312,1.8467899680137634,1.8331031560897828,1.796313874721527,1.7782623481750488,1.7849181246757508
1984-10-08,48.46578902515255,A,1.820689678192139,1.8461537837982178,1.8480632185935975,1.83342142701149,1.801105604171753,1.7777834987640382,1.7855005794763565
1984-10-09,48.45621911884936,A,1.795225739479065,1.835968255996704,1.842333936691284,1.8346946656703949,1.8055130600929261,1.777112489938736,1.7860787624120713
1984-10-10,48.428111960104125,P,1.7697609663009644,1.8155966997146606,1.8334214568138123,1.8340580642223359,1.8086612939834594,1.7761868333816528,1.7863450545072554
1984-10-11,48.39704494002572,P,1.757028341293335,1.7939520359039307,1.823872435092926,1.830556708574295,1.8119298362731933,1.7753838217258453,1.7865784412622452
1984-10-12,48.37815722062913,P,1.7761274576187134,1.7837664365768433,1.8162333250045777,1.827055412530899,1.8147054290771485,1.7746468162536622,1.7868765658140182
1984-10-15,48.369432161653236,P,1.8079571723937988,1.7812199354171754,1.8136868596076965,1.8251456022262573,1.8172518420219421,1.7742281079292297,1.7873338389396667
