Date,GRADE,GPS,TER,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-10-22,64.50093537431191,A,89.52586364746094,87.46047973632812,86.51245346069337,82.79517135620117,81.72629943847656,82.4119401550293,71.85152885437012
2020-10-23,64.92071439220366,A,90.56937408447266,88.5256561279297,87.09328002929688,83.49806861877441,81.76657363891601,82.56285568237304,71.95985454559326
2020-10-26,64.87022382304976,A,88.19684600830078,89.10057373046875,87.38467636108399,84.00949020385742,81.72163879394532,82.70833518981934,72.05631759643555
2020-10-27,63.98705690622054,A,86.09996795654297,89.00606536865234,87.3679412841797,84.38358116149902,81.64951568603516,82.83323928833008,72.13612045288086
2020-10-28,61.56871567210455,A,84.20982360839844,87.72037506103516,87.231103515625,84.68285446166992,81.55905899047852,82.9252791595459,72.1964736175537
2020-10-29,60.34970427819301,A,87.16316986083984,87.24783630371094,87.35415802001953,85.03922500610352,81.55736450195313,83.10063873291016,72.25875179290772
2020-10-30,59.142505601146176,A,86.48390197753906,86.43074188232421,87.47819900512695,85.49354782104493,81.55644119262695,83.25996246337891,72.3377785873413
2020-11-02,59.00667043957156,A,88.30513000488281,86.45239868164063,87.77648620605468,85.91046142578125,81.57050674438477,83.40976982116699,72.43870422363281
2020-11-03,59.49723365813113,A,88.43313598632812,86.91903228759766,87.962548828125,86.33968315124511,81.56314010620117,83.53666793823243,72.53213348388672
2020-11-04,61.96542446738135,A,94.35951232910156,88.94897003173828,88.33467254638671,87.0071403503418,81.68295364379883,83.70916221618653,72.66068416595459
2020-11-05,64.40519868100489,A,97.77554321289062,91.07144470214844,89.15964050292969,87.83604698181152,81.97118713378906,83.90411537170411,72.8120987701416
2020-11-06,66.87918357853339,A,98.70092010498048,93.51484832763671,89.97279510498046,88.53303756713868,82.25924575805664,84.07744682312011,72.9821583557129
2020-11-09,69.14793224763635,A,99.95118713378906,95.84405975341797,91.14822921752929,89.26645278930664,82.5872557067871,84.25246467590333,73.14959758758545
2020-11-10,70.6553039969693,A,96.62372589111328,97.482177734375,92.20060501098632,89.78427314758301,82.84124374389648,84.39528953552247,73.2873127746582
2020-11-11,71.25808456468927,A,99.60662841796876,98.53160095214844,93.74028549194335,90.48569450378417,83.09345993041993,84.59134590148926,73.43597232818604
2020-11-12,70.63105633037473,A,98.91751098632812,98.75999450683594,94.91571960449218,91.13493881225585,83.45869064331055,84.74639083862304,73.58074516296386
2020-11-13,70.61485373867178,A,100.69935607910156,99.15968170166016,96.33726501464844,91.9077320098877,83.92512298583985,84.94855644226074,73.74383808135987
2020-11-16,71.27475898875146,A,105.5133056640625,100.27210540771485,98.0580825805664,92.91728439331055,84.48783432006836,85.1892251586914,73.92560901641846
2020-11-17,72.6091602841651,A,104.26306915283205,101.79997406005859,99.6410758972168,93.8018123626709,85.08598587036133,85.40087234497071,74.09206115722657
2020-11-18,72.68002147088866,A,103.19002532958984,102.51665344238282,100.52412719726563,94.42939987182618,85.63629333496094,85.61752151489257,74.2497170639038
2020-11-19,73.50704773087807,A,104.8143539428711,103.6960220336914,101.22800827026367,95.19382438659667,86.24724288940429,85.83399284362793,74.41804336547851
2020-11-20,73.53129126076004,A,104.6765365600586,104.49145812988282,101.82556991577148,95.89918251037598,86.86567428588867,86.04908599853516,74.5975419998169
2020-11-23,72.66725256228194,A,106.63557434082033,104.71591186523438,102.4940086364746,96.82111892700195,87.4858773803711,86.24886276245117,74.78683582305908
2020-11-24,72.49934822641706,A,107.3943099975586,105.34216003417968,103.57106704711914,97.88583602905274,88.11377349853515,86.47382797241211,74.99350040435792
2020-11-25,73.06741847459544,A,106.75385284423828,106.05492553710937,104.2857894897461,99.01303749084472,88.7459895324707,86.67852409362793,75.19407077789306
2020-11-26,73.07291226427867,A,106.75385284423828,106.44282531738281,105.06942367553711,99.99257164001465,89.35241302490235,86.87623893737793,75.39459205627442
2020-11-27,73.54973514940842,A,107.79832458496094,107.06718292236329,105.77932052612304,101.05829277038575,90.00473098754883,87.09501800537109,75.60961303710937
2020-11-30,73.83941524615723,A,108.72454833984376,107.48497772216797,106.10044479370117,102.07926368713379,90.66474472045898,87.32827079772949,75.83967142105102
2020-12-01,74.69684560201078,A,113.43457794189452,108.69303131103516,107.01759567260743,103.3293357849121,91.42604705810547,87.61098358154297,76.10432441711426
2020-12-02,75.365873873961,A,112.29155731201172,109.80057220458984,107.92774887084961,104.22593803405762,92.18713134765625,87.88305305480957,76.36424406051636
2020-12-03,76.06843678042269,A,112.07478332519533,110.86475830078125,108.65379180908204,104.94090003967285,92.92635665893555,88.15718292236328,76.63790393829346
2020-12-04,76.83928365280265,A,114.33123016357422,112.17133941650391,109.6192611694336,105.72241554260253,93.68275268554687,88.4507307434082,76.9211280632019
2020-12-07,77.67683838185596,A,115.44469451904295,113.51536865234375,110.50017318725585,106.49709091186523,94.43227828979492,88.72276748657227,77.20142749786378
2020-12-08,77.4926076981793,A,116.9325942993164,114.21497192382813,111.45400161743164,107.5125343322754,95.19856719970703,89.00987998962403,77.49908189773559
2020-12-09,76.53502388731503,A,112.35066986083984,114.22679443359375,112.0136833190918,108.14973640441895,95.88109344482422,89.25343490600586,77.75419216156006
2020-12-10,76.28436261221789,A,113.9863739013672,114.60911254882812,112.73693542480468,108.9031795501709,96.5601057434082,89.54668067932128,78.02656192779541
