Date,GRADE,GPS,LULU,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-10-05,,,22.1299991607666,22.380999755859374,21.59199962615967,19.976999855041505,18.160399951934814,,
2007-10-08,,,23.100000381469727,22.69499969482422,21.9334997177124,20.215499877929688,18.322599964141844,,
2007-10-09,,,22.924999237060547,22.719999694824217,22.11099967956543,20.471249866485596,18.459699954986572,,
2007-10-10,,,23.350000381469727,22.75099983215332,22.294499778747557,20.742999839782716,18.615899963378908,,
2007-10-11,,,22.530000686645508,22.806999969482423,22.482499885559083,20.99374990463257,18.735999984741213,,
2007-10-12,,,21.65999984741211,22.713000106811524,22.54699993133545,21.222249889373778,18.859199981689454,,
2007-10-15,,,20.565000534057617,22.206000137329102,22.45049991607666,21.382749938964842,18.942999992370606,,
2007-10-16,,,23.649999618530277,22.351000213623045,22.53549995422363,21.66024990081787,19.053599967956544,,
2007-10-17,,,26.899999618530277,23.061000061035156,22.905999946594243,22.021999835968018,19.214099960327147,,
2007-10-18,,,28.059999465942383,24.16699981689453,23.48699989318848,22.430249786376955,19.421799964904785,,
2007-10-19,,,27.614999771118164,25.357999801635742,24.035499954223635,22.81374979019165,19.61259994506836,,
2007-10-22,,,29.0,27.04499969482422,24.625499916076663,23.279499816894532,19.823799934387207,,
2007-10-23,,,28.815000534057617,28.077999877929688,25.21450004577637,23.6627498626709,20.065099945068358,,
2007-10-24,,,28.0,28.297999954223634,25.679500007629393,23.986999893188475,20.290599937438966,,
2007-10-25,,,25.5,27.786000061035157,25.976499938964842,24.229499912261964,20.480299949645996,,
2007-10-26,,,25.229999542236328,27.30900001525879,26.333499908447266,24.440249919891357,20.655499954223632,,
2007-10-29,,,24.8700008392334,26.483000183105467,26.763999938964844,24.60724992752075,20.8228999710083,,
2007-10-30,,,25.030000686645508,25.726000213623045,26.90200004577637,24.71875,20.983299980163576,,
2007-10-31,,,26.61000061035156,25.448000335693358,26.873000144958496,24.889500045776366,21.17259998321533,,
2007-11-01,,,24.565000534057617,25.261000442504884,26.52350025177002,25.00525007247925,21.325999984741213,,
2007-11-02,,,23.475000381469727,24.910000610351563,26.109500312805174,25.072500133514403,21.45180000305176,,
2007-11-05,,,21.864999771118164,24.309000396728514,25.39600028991699,25.010750102996827,21.558600006103514,,
2007-11-06,,,21.420000076293945,23.5870002746582,24.656500244140624,24.935500144958496,21.66400001525879,,
2007-11-07,,,20.649999618530277,22.395000076293947,23.921500205993652,24.800500106811523,21.742099990844725,,
2007-11-08,,,20.82999992370605,21.647999954223632,23.454500198364258,24.71550006866455,21.822999992370605,,
2007-11-09,,,20.045000076293945,20.961999893188477,22.936000251770018,24.634750080108642,21.883199996948242,,
2007-11-12,,,19.905000686645508,20.570000076293944,22.43950023651123,24.601750087738036,21.94060001373291,,
2007-11-13,,,21.75,20.636000061035155,22.11150016784668,24.506750106811523,22.026000022888184,,
2007-11-14,,,22.145000457763672,20.935000228881837,21.66500015258789,24.269000148773195,22.12050003051758,,
2007-11-15,,,20.75,20.919000244140626,21.283500099182127,23.903500175476076,22.166000022888184,,
2007-11-16,,,20.8700008392334,21.084000396728516,21.023000144958495,23.566250228881835,22.224400024414063,,
2007-11-19,,,19.104999542236328,20.92400016784668,20.74700012207031,23.07150020599365,22.239900016784667,,
2007-11-20,,,17.735000610351562,20.121000289916992,20.378500175476074,22.51750020980835,22.23840003967285,,
2007-11-21,,,18.88500022888184,19.469000244140624,20.202000236511232,22.061750221252442,22.257800025939943,,
2007-11-22,,,18.88500022888184,19.096000289916994,20.00750026702881,21.731000232696534,22.28520004272461,,
2007-11-23,,,19.56999969482422,18.836000061035158,19.960000228881835,21.44800024032593,22.334800033569337,,
2007-11-26,,,19.059999465942383,18.827000045776366,19.875500106811522,21.157500171661376,22.368900032043456,,
2007-11-27,,,19.299999237060547,19.139999771118163,19.630500030517577,20.87100009918213,22.392900009155273,,
2007-11-28,,,20.25,19.4129997253418,19.44099998474121,20.553000068664552,22.404599990844726,,
2007-11-29,,,20.770000457763672,19.789999771118165,19.443000030517577,20.363250064849854,22.42209999084473,,
2007-11-30,,,18.334999084472656,19.54299964904785,19.189499855041504,20.10625,22.389899978637697,,
2007-12-03,,,19.48500061035156,19.62799987792969,19.227499961853027,19.98725004196167,22.38590000152588,,
2007-12-04,,,18.825000762939453,19.533000183105468,19.336499977111817,19.857500076293945,22.33940002441406,,
2007-12-05,,,19.559999465942383,19.395000076293947,19.403999900817873,19.803000068664552,22.30030002593994,,
2007-12-06,,,20.0,19.24099998474121,19.515499877929688,19.761500072479247,22.287300033569338,,
2007-12-07,,,20.924999237060547,19.75900001525879,19.65099983215332,19.805500030517578,22.28550003051758,,
2007-12-10,,,21.799999237060547,20.221999740600587,19.924999809265138,19.90024995803833,22.29090000152588,,
2007-12-11,,,23.5,21.156999588012695,20.344999885559083,19.98774995803833,22.304900016784668,,
2007-12-12,,,23.225000381469727,21.889999771118163,20.642499923706055,20.041749954223633,22.305500030517578,,
2007-12-13,,,23.57999992370605,22.605999755859376,20.923499870300294,20.183249950408936,22.3321000289917,20.16494999885559,
2007-12-14,,,22.43000030517578,22.90699996948242,21.332999992370606,20.261249923706053,22.338100051879884,20.24925000190735,
2007-12-17,,,21.61000061035156,22.869000244140626,21.5454999923706,20.386499977111818,22.30830005645752,20.31545001029968,
2007-12-18,,,22.20499992370605,22.610000228881837,21.883499908447263,20.60999994277954,22.29390007019043,20.3768000125885,
2007-12-19,,,22.075000762939453,22.38000030517578,22.13500003814697,20.76949996948242,22.268400077819823,20.442150020599364,
2007-12-20,,,22.989999771118164,22.262000274658202,22.434000015258786,20.974749946594237,22.27760005950928,20.506800022125244,
2007-12-21,,,23.739999771118164,22.52400016784668,22.715500068664547,21.183249950408936,22.319200057983398,20.589200019836426,
2007-12-24,,,24.57999992370605,23.118000030517575,22.9935001373291,21.45924997329712,22.399500045776367,20.671250019073486,
2007-12-25,,,24.57999992370605,23.59300003051758,23.101500129699705,21.723250007629396,22.418100051879883,20.735850009918213,
2007-12-26,,,25.01000022888184,24.179999923706056,23.280000114440917,21.961250019073486,22.380300064086914,20.797200012207032,
2007-12-27,,,23.90999984741211,24.363999938964845,23.313000106811522,22.11824998855591,22.297300071716307,20.859550018310546,
2007-12-28,,,23.934999465942383,24.402999877929688,23.463500022888184,22.398250007629393,22.223700065612793,20.918150005340575,
2007-12-31,,,23.684999465942383,24.223999786376954,23.670999908447264,22.608249950408936,22.11740005493164,20.970599994659423,
2008-01-01,,,23.684999465942383,24.04499969482422,23.8189998626709,22.85124988555908,22.014800033569337,21.03994998931885,
2008-01-02,,,22.40999984741211,23.524999618530273,23.852499771118165,22.99374990463257,21.90300003051758,21.096799983978272,
2008-01-03,,,22.3799991607666,23.218999481201173,23.79149971008301,23.1127498626709,21.84060001373291,21.160449981689453,
2008-01-04,,,20.270000457763672,22.48599967956543,23.44449977874756,23.079999923706055,21.741400032043458,21.198449993133544,
2008-01-07,,,19.225000381469727,21.5939998626709,22.908999824523924,22.951249980926512,21.628500022888183,21.225699996948244,
2008-01-08,,,18.46500015258789,20.55,22.29749984741211,22.699499988555907,21.49720001220703,21.2402499961853,
2008-01-09,,,17.0,19.46800003051758,21.496499824523926,22.388249969482423,21.305,21.238799991607667,
2008-01-10,,,17.360000610351562,18.46400032043457,20.841499900817873,22.077250003814697,21.160900001525878,21.243449993133545,
2008-01-11,,,16.53499984741211,17.717000198364257,20.101499938964842,21.782499980926513,21.022099990844726,21.23694999694824,
2008-01-14,,,17.239999771118164,17.320000076293944,19.45699996948242,21.563999938964844,20.929599990844725,21.24409999847412,
2008-01-15,,,16.010000228881836,16.829000091552736,18.689500045776366,21.25424995422363,20.821399993896485,21.242700004577635,
2008-01-16,,,16.770000457763672,16.783000183105468,18.125500106811522,20.988999938964845,20.743800010681152,21.24295000076294,
2008-01-17,,,16.15999984741211,16.54300003051758,17.503500175476074,20.64749994277954,20.650400009155273,21.23670000076294,
2008-01-18,,,15.460000038146973,16.32800006866455,17.022500133514406,20.23349995613098,20.558700008392336,21.22095000267029,
2008-01-21,,,15.460000038146973,15.972000122070312,16.646000099182128,19.777499961853028,20.469799995422363,21.205200004577637,
2008-01-22,,,14.765000343322754,15.723000144958496,16.276000118255617,19.28674998283386,20.33010000228882,21.1780500125885,
2008-01-23,,,15.5,15.469000053405761,16.126000118255615,18.81124997138977,20.197199993133545,21.15885001182556,
2008-01-24,,,16.05500030517578,15.448000144958495,15.995500087738037,18.418499994277955,20.10329999923706,21.13465001106262,
2008-01-25,,,15.335000038146973,15.423000144958497,15.875500106811524,17.988500022888182,19.99259998321533,21.108500003814697,
2008-01-28,,,15.850000381469728,15.501000213623048,15.73650016784668,17.59675006866455,19.9275,21.083700008392334,
2008-01-29,,,15.119999885559082,15.572000122070312,15.647500133514404,17.168500089645384,19.87519998550415,21.0568000125885,
2008-01-30,,,15.899999618530272,15.652000045776367,15.560500049591065,16.843000078201293,19.81549997329712,21.03664999961853,
2008-01-31,,,16.94499969482422,15.829999923706055,15.639000034332275,16.571250104904173,19.776699962615968,21.030950002670288,
2008-02-01,,,17.450000762939453,16.25300006866455,15.838000106811524,16.430250120162963,19.73429998397827,21.034550008773802,
2008-02-04,,,17.0,16.482999992370605,15.992000102996826,16.31900010108948,19.693099994659423,21.03100001335144,
2008-02-05,,,16.850000381469727,16.829000091552736,16.200500106811525,16.23825011253357,19.644100017547608,21.018500013351442,
2008-02-06,,,16.709999084472656,16.99099998474121,16.32150001525879,16.2237500667572,19.57329999923706,20.988949995040894,
2008-02-07,,,17.0049991607666,17.00299987792969,16.416499900817872,16.205999994277953,19.49799997329712,20.960049982070924,
2008-02-08,,,17.125,16.937999725341797,16.595499897003172,16.235500001907347,19.473799991607667,20.931849985122682,
2008-02-11,,,17.184999465942383,16.974999618530273,16.72899980545044,16.23274998664856,19.427799968719484,20.90684998512268,
2008-02-12,,,17.655000686645508,17.13599967956543,16.982499885559083,16.315000009536742,19.404399967193605,20.871899995803833,
2008-02-13,,,17.325000762939453,17.25900001525879,17.125,16.34275002479553,19.359699993133546,20.830000009536743,
2008-02-14,,,16.614999771118164,17.1810001373291,17.092000007629395,16.365500020980836,19.291999988555908,20.789650011062623,
2008-02-15,,,16.030000686645508,16.9620002746582,16.95,16.39400005340576,19.19410001754761,20.739800024032593,
2008-02-18,,,16.030000686645508,16.73100051879883,16.85300006866455,16.422500085830688,19.078700046539307,20.684800024032594,
2008-02-19,,,16.049999237060547,16.410000228881835,16.772999954223632,16.486750030517577,18.929700031280518,20.61730002403259,
2008-02-20,,,15.239999771118164,15.993000030517578,16.626000022888185,16.473750019073485,18.770000019073485,20.537750024795532,
2008-02-21,,,13.515000343322754,15.373000144958496,16.277000141143798,16.346750020980835,18.56870002746582,20.45040002822876,
2008-02-22,,,14.96500015258789,15.160000038146972,16.06100015640259,16.328250026702882,18.419400024414063,20.378750038146972,
2008-02-25,,,14.75,14.90399990081787,15.81750020980835,16.273250007629393,18.28220001220703,20.295250034332277,
2008-02-26,,,14.53499984741211,14.601000022888183,15.50550012588501,16.244000005722047,18.128800010681154,20.21135004043579,
2008-02-27,,,14.5,14.45300006866455,15.223000049591064,16.174000024795532,17.977299995422364,20.122850036621095,
2008-02-28,,,14.420000076293944,14.634000015258788,15.003500080108642,16.04775004386902,17.805900001525877,20.041750030517576,
2008-02-29,,,13.449999809265137,14.330999946594238,14.745499992370606,15.847749996185303,17.60010000228882,19.959650030136107,
2008-03-03,,,13.104999542236328,14.001999855041504,14.452999877929688,15.652999973297119,17.370599994659425,19.885050020217896,
2008-03-04,,,13.0,13.694999885559081,14.147999954223632,15.460499954223632,17.1389999961853,19.778550024032594,
2008-03-05,,,13.895000457763672,13.573999977111816,14.013500022888184,15.319750022888183,16.91670000076294,19.648500032424927,
2008-03-06,,,12.53499984741211,13.19699993133545,13.91549997329712,15.096250057220459,16.689200000762938,19.493250036239623,
2008-03-07,,,11.545000076293944,12.815999984741211,13.573499965667725,14.817250061035157,16.44140001296997,19.33255003929138,
2008-03-10,,,10.859999656677246,12.367000007629395,13.184499931335449,14.5010000705719,16.184900016784667,19.151150035858155,
2008-03-11,,,13.074999809265137,12.381999969482422,13.038499927520752,14.27200002670288,15.972700023651123,18.99375002861023,
2008-03-12,,,13.100000381469728,12.222999954223633,12.898499965667725,14.060750007629395,15.786500034332276,18.844750032424926,
2008-03-13,,,13.885000228881836,12.493000030517578,12.844999980926513,13.924250030517578,15.61660005569458,18.728600034713747,
2008-03-14,,,13.595000267028809,12.90300006866455,12.85950002670288,13.802500009536743,15.483100051879882,18.61225004196167,
2008-03-17,,,13.0,13.331000137329102,12.849000072479248,13.650999975204467,15.358600044250489,18.493550033569335,
2008-03-18,,,13.390000343322754,13.394000244140624,12.888000106811523,13.518000030517578,15.257100048065185,18.377150030136107,
2008-03-19,,,13.164999961853027,13.407000160217285,12.815000057220459,13.414250040054322,15.180400047302246,18.242700023651125,
2008-03-20,,,13.81999969482422,13.394000053405762,12.94350004196167,13.429500007629395,15.1096000289917,18.13525001525879,
2008-03-21,,,13.81999969482422,13.438999938964844,13.171000003814697,13.372249984741211,15.05530002593994,18.038700008392333,
2008-03-24,,,15.5649995803833,13.951999855041503,13.641499996185303,13.412999963760376,15.021800022125245,17.975700006484985,
2008-03-25,,,15.574999809265137,14.388999748229981,13.891499996185303,13.464999961853028,15.01310001373291,17.917250003814697,
2008-03-26,,,16.34000015258789,15.023999786376953,14.215499973297119,13.556999969482423,15.004500007629394,17.874150009155272,
2008-03-27,,,15.8149995803833,15.42299976348877,14.408499908447265,13.626749944686889,14.997600002288818,17.824000005722045,
2008-03-28,,,14.734999656677246,15.605999755859376,14.52249984741211,13.690999937057494,14.983099994659424,17.770900001525877,
2008-03-31,,,14.21500015258789,15.335999870300293,14.6439998626709,13.746499967575073,14.958199996948242,17.713999996185304,
2008-04-01,,,15.78499984741211,15.377999877929687,14.883499813079833,13.885749959945679,14.97859998703003,17.654349994659423,
2008-04-02,,,15.399999618530272,15.189999771118163,15.106999778747559,13.960999917984008,14.976599979400635,17.58689998626709,
2008-04-03,,,16.21500015258789,15.269999885559082,15.346499824523926,14.144999933242797,14.979799976348877,17.54154998779297,
2008-04-04,,,16.8700008392334,15.697000122070312,15.651499938964843,14.41124997138977,15.010499992370605,17.50154998779297,
2008-04-07,,,16.575000762939453,16.169000244140626,15.752500057220459,14.69700002670288,15.025,17.47625,
2008-04-08,,,16.565000534057617,16.325000381469728,15.851500129699707,14.871500062942506,15.05390001296997,17.46454999923706,
2008-04-09,,,16.299999237060547,16.50500030517578,15.847500038146972,15.031500005722046,15.061900005340576,17.43869998931885,
2008-04-10,,,16.329999923706055,16.528000259399413,15.899000072479248,15.153749990463258,15.049600009918214,17.41314998626709,
2008-04-11,,,15.539999961853027,16.26200008392334,15.979500102996827,15.250999975204468,15.011399993896484,17.37284998893738,
2008-04-14,,,14.899999618530272,15.926999855041505,16.048000049591064,15.345999956130981,14.96939998626709,17.331249990463256,
2008-04-15,,,14.895000457763672,15.592999839782715,15.95900011062622,15.421249961853027,14.930299987792969,17.28720000267029,
2008-04-16,,,15.375,15.407999992370605,15.956500148773193,15.531749963760376,14.903600006103515,17.238450002670287,
2008-04-17,,,15.0,15.142000007629395,15.835000133514404,15.590749979019165,14.863500022888184,17.18074999809265,
2008-04-18,,,15.850000381469728,15.204000091552734,15.733000087738038,15.69225001335144,14.838000030517579,17.155900011062624,
2008-04-21,,,16.405000686645508,15.50500030517578,15.716000080108643,15.73425006866455,14.822400054931641,17.125100011825563,
2008-04-22,,,16.575000762939453,15.841000366210938,15.717000102996826,15.784250116348266,14.80080005645752,17.10260001182556,
2008-04-23,,,16.969999313354492,16.160000228881835,15.78400011062622,15.815750074386596,14.793700027465821,17.07670001029968,
2008-04-24,,,17.0,16.560000228881837,15.851000118255616,15.875000095367431,14.801400032043457,17.046700010299684,
2008-04-25,,,16.729999542236328,16.736000061035156,15.970000076293946,15.974750089645386,14.815400009155274,17.00475001335144,
2008-04-28,,,16.334999084472656,16.721999740600587,16.113500022888182,16.080750036239625,14.821499977111817,16.950100011825562,
2008-04-29,,,15.920000076293944,16.590999603271484,16.21599998474121,16.087500047683715,14.818899993896485,16.874300012588503,
2008-04-30,,,15.484999656677246,16.293999671936035,16.226999950408935,16.091750049591063,14.823799991607666,16.796900005340575,
2008-05-01,,,16.0,16.093999671936036,16.326999950408936,16.08100004196167,14.87349998474121,16.721100006103516,18.443025002479555
2008-05-02,,,15.65999984741211,15.879999732971191,16.307999897003175,16.020499992370606,14.887399978637696,16.653400001525878,18.451325001716615
2008-05-05,,,16.334999084472656,15.879999732971191,16.30099973678589,16.008499908447266,14.919099960327149,16.60064998626709,18.458049998283386
2008-05-06,,,16.540000915527344,16.00399990081787,16.29749975204468,16.007249927520753,14.959199981689453,16.543999996185303,18.4604000043869
2008-05-07,,,16.700000762939453,16.24700012207031,16.270499897003173,16.027250003814697,15.003199996948242,16.4902499961853,18.466200008392335
2008-05-08,56.3535476055501,P,16.575000762939453,16.362000274658204,16.22799997329712,16.039500045776368,15.046300010681152,16.426100006103514,18.46645001411438
2008-05-09,56.48192937573137,A,16.825000762939453,16.59500045776367,16.23750009536743,16.10375008583069,15.113800029754639,16.356950016021727,18.473075017929077
2008-05-12,56.57434314849089,A,17.25,16.77800064086914,16.329000186920165,16.221250104904176,15.196700038909912,16.28365001678467,18.477450017929076
2008-05-13,56.61932047163689,A,16.979999542236328,16.866000366210937,16.435000133514404,16.32550005912781,15.276300029754639,16.20765001296997,18.47175001144409
2008-05-14,56.66712147480257,C,17.549999237060547,17.036000061035157,16.641500091552736,16.434250020980834,15.349400005340577,16.133050003051757,18.465125007629396
2008-05-15,56.85251549685565,A,18.315000534057617,17.38400001525879,16.873000144958496,16.600000047683714,15.465000019073486,16.07710000991821,18.46832501411438
2008-05-16,56.96891559791854,C,18.274999618530277,17.673999786376953,17.134500122070314,16.721250009536742,15.599600009918213,16.020500011444092,18.469325008392335
2008-05-19,56.98758506691755,C,17.799999237060547,17.783999633789062,17.2810001373291,16.790999937057496,15.738400001525878,15.961650009155273,18.466125001907347
2008-05-20,56.97011550079188,C,17.165000915527344,17.820999908447266,17.3435001373291,16.82049994468689,15.820200023651124,15.896450023651123,18.468200006484984
2008-05-21,56.81505133459388,C,16.104999542236328,17.53199996948242,17.28400001525879,16.77724995613098,15.880300006866456,15.833400020599365,18.465100002288818
2008-05-22,56.53783534124497,C,16.075000762939453,17.084000015258788,17.23400001525879,16.730999994277955,15.924100017547607,15.770350036621094,18.465400009155275
2008-05-23,56.22817871534189,B,15.43000030517578,16.51500015258789,17.09449996948242,16.666000032424925,15.960800018310547,15.721950035095215,18.46020001411438
2008-05-26,56.01168104087983,B,15.43000030517578,16.041000366210938,16.9125,16.62075009346008,16.009400024414063,15.684000034332275,18.454850015640258
2008-05-27,55.880287602988744,B,15.31999969482422,15.672000122070312,16.74650001525879,16.590750074386598,16.048000011444092,15.65255002975464,18.44640001296997
2008-05-28,55.957811290181006,B,16.05500030517578,15.662000274658203,16.597000122070312,16.619250106811524,16.105800018310546,15.643100032806396,18.440950012207033
2008-05-29,56.08004000928448,B,16.645000457763672,15.776000213623046,16.43000011444092,16.651500129699706,16.162300033569338,15.635950031280517,18.43970001220703
2008-05-30,56.21261045992748,B,15.994999885559082,15.889000129699706,16.2020001411438,16.668250131607056,16.205800037384034,15.630550031661988,18.433750014305115
2008-06-02,56.31089136744086,B,16.110000610351562,16.025000190734865,16.0330002784729,16.657000207901,16.2167000579834,15.619250040054322,18.431675019264222
2008-06-03,56.330878868793384,B,15.130000114440918,15.987000274658204,15.829500198364258,16.58650016784668,16.207800064086914,15.610450038909912,18.426575021743773
2008-06-04,56.157467296725905,B,14.289999961853027,15.634000205993653,15.648000240325928,16.46600012779236,16.166800060272216,15.585650033950806,18.414300017356872
2008-06-05,56.00838535554596,B,14.829999923706056,15.271000099182128,15.523500156402587,16.37875008583069,16.147100067138673,15.572350034713745,18.404525017738344
2008-06-06,55.9062180814147,B,14.539999961853027,14.980000114440918,15.434500122070313,16.264500045776366,16.143200073242188,15.563150033950805,18.392050018310545
2008-06-09,55.76696662252538,B,14.050000190734863,14.568000030517577,15.296500110626221,16.10450005531311,16.139900074005126,15.549050035476684,18.37712502002716
2008-06-10,55.74610342973154,B,14.5,14.442000007629394,15.214500141143798,15.980500078201294,16.114200077056886,15.546400032043458,18.36222502231598
2008-06-11,55.76146015383133,B,13.899999618530272,14.363999938964843,14.999000072479248,15.79800009727478,16.084200077056884,15.53040002822876,18.34462502002716
2008-06-12,55.696722685218226,B,14.175000190734863,14.232999992370605,14.752000045776366,15.591000080108643,16.043400077819825,15.51160002708435,18.323125019073487
2008-06-13,55.624866158143256,B,14.010000228881836,14.127000045776366,14.553500080108643,15.37775011062622,15.986200065612794,15.4983500289917,18.3034250164032
2008-06-16,55.63417978132511,B,14.234999656677246,14.163999938964844,14.365999984741212,15.199500131607056,15.939400043487549,15.482200021743774,18.282950015068053
2008-06-17,55.583128469165196,B,13.880000114440918,14.039999961853027,14.240999984741212,15.035250091552735,15.885700035095216,15.469800024032592,18.263300018310545
2008-06-18,55.60026973719126,B,13.5,13.960000038146973,14.161999988555909,14.905000114440918,15.829700050354004,15.445800027847291,18.24122501373291
2008-06-19,55.65056559025595,B,13.75,13.875,14.053999996185302,14.788750076293946,15.778100051879882,15.413850030899049,18.22240001678467
2008-06-20,55.75913004749474,B,14.199999809265137,13.91299991607666,14.019999980926514,14.727250051498412,15.751300048828124,15.381350021362305,18.207950015068054
2008-06-23,55.88578945427263,B,14.640000343322754,13.994000053405761,14.078999996185303,14.687750053405761,15.746100063323974,15.357750024795532,18.194375019073487
2008-06-24,56.01669697655783,B,14.68000030517578,14.154000091552735,14.097000026702881,14.65575008392334,15.741800060272217,15.336050024032593,18.177275018692015
2008-06-25,56.14234738719538,C,14.800000190734863,14.414000129699707,14.18700008392334,14.593000078201294,15.730300064086913,15.316950035095214,18.152950015068054
2008-06-26,56.24803461655046,C,14.795000076293944,14.623000144958496,14.249000072479248,14.500500059127807,15.726200065612794,15.294850044250488,18.127450013160704
2008-06-27,56.287413704519246,C,14.914999961853027,14.766000175476075,14.339500045776367,14.446500062942505,15.707500057220459,15.272750043869019,18.10230001449585
2008-06-30,56.217907777774535,C,14.529999732971191,14.744000053405761,14.369000053405761,14.367500019073486,15.670000038146974,15.246200046539307,18.076525015830995
2008-07-01,56.14369237727118,C,14.43000030517578,14.694000053405762,14.424000072479249,14.33250002861023,15.627100028991698,15.21395004272461,18.04292501926422
2008-07-02,56.02705603181837,C,13.875,14.509000015258788,14.461500072479248,14.311750030517578,15.565200042724609,15.179450035095215,18.00472502231598
2008-07-03,55.917924226849145,B,13.734999656677246,14.29699993133545,14.460000038146973,14.257000017166138,15.499900035858154,15.150650033950805,17.970150022506715
2008-07-04,55.80405522183347,B,13.734999656677246,14.060999870300293,14.413500022888183,14.216750001907348,15.440000038146973,15.127700023651123,17.933750023841856
2008-07-07,55.75236789461061,B,13.69499969482422,13.8939998626709,14.31899995803833,14.198999977111816,15.387200050354004,15.10435001373291,17.89457501888275
2008-07-08,55.69813229235112,B,13.734999656677246,13.754999732971191,14.224499893188476,14.16074995994568,15.34350004196167,15.081200017929078,17.849250020980836
2008-07-09,55.63180686087276,B,12.859999656677246,13.55199966430664,14.030499839782715,14.108749961853027,15.29100004196167,15.057400016784667,17.7975750207901
2008-07-10,55.556926490229635,B,12.4399995803833,13.292999649047852,13.79499979019165,14.021999931335449,15.219800033569335,15.046650009155274,17.748525018692018
2008-07-11,55.4282250490861,B,11.875,12.920999717712402,13.490999794006347,13.915249919891357,15.144100036621094,15.015750007629395,17.697250022888184
