Date,GRADE,GPS,KMI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-04-05,,,15.093792915344238,15.146087837219238,15.212227058410644,15.374494981765746,,,
2011-04-06,,,15.104043006896973,15.122504043579102,15.183515548706055,15.341425895690918,,,
2011-04-07,,,14.980992317199709,15.079435920715332,15.140961265563964,15.31886682510376,,,
2011-04-08,,,15.037399291992188,15.062004089355469,15.131219863891602,15.299128103256226,,,
2011-04-11,,,14.996378898620604,15.042521286010743,15.112249279022217,15.28015856742859,,,
2011-04-12,,,14.729778289794922,14.96971836090088,15.05790309906006,15.250678634643554,,,
2011-04-13,,,14.781051635742188,14.905120086669921,15.013812065124512,15.219404458999634,,,
2011-04-14,,,14.929731369018556,14.894867897033691,14.987151908874512,15.19300045967102,,,
2011-04-15,,,14.806685447692873,14.848725128173829,14.955364608764649,15.151471996307373,,,
2011-04-18,,,14.622108459472656,14.773871040344238,14.90819616317749,15.092511701583863,,,
2011-04-19,,,14.755417823791504,14.778998947143554,14.874358654022217,15.04329285621643,,,
2011-04-20,,,15.098923683166504,14.842573356628417,14.87384672164917,15.028681135177612,,,
2011-04-21,,,15.191205978393556,14.894868278503418,14.894868087768554,15.01791467666626,15.409204425811767,,
2011-04-22,,,15.191205978393556,14.971772384643554,14.910248756408691,15.020734310150146,15.394643898010253,,
2011-04-25,,,15.052774429321287,15.057905578613282,14.91588830947876,15.014068794250488,15.380903491973877,,
2011-04-26,,,14.929731369018556,15.092768287658691,14.935883617401123,14.99689335823059,15.36224136352539,,
2011-04-27,,,14.796427726745604,15.032269096374511,14.937421226501465,14.975616645812988,15.343168983459472,,
2011-04-28,,,14.853099822998049,14.96464786529541,14.929758071899414,14.958454990386963,15.326973304748535,,
2011-04-29,,,14.724305152893066,14.871267700195313,14.921520042419434,14.93844232559204,15.299793453216553,,
2011-05-02,,,14.847946166992188,14.830302047729493,14.944103813171386,14.926149988174439,15.275086421966552,,
2011-05-03,,,14.523378372192385,14.749031448364258,14.920899868011475,14.897629261016846,15.25055305480957,,
2011-05-04,,,14.404877662658691,14.670721435546875,14.851495265960693,14.862670993804931,15.226725845336913,,
2011-05-05,,,14.41518497467041,14.583138465881348,14.77389316558838,14.834380626678467,15.202694625854493,,
2011-05-06,,,14.42548942565918,14.523375320434571,14.697321510314941,14.803785133361817,15.17845932006836,,
2011-05-09,,,14.574893951416016,14.468764877319336,14.649533462524413,14.782710886001587,15.157212104797363,,
2011-05-10,,,14.693388938903809,14.502766990661621,14.62589921951294,14.780891418457031,15.13884744644165,,
2011-05-11,,,14.585200309753418,14.538831520080567,14.60477647781372,14.771098852157593,15.117088661193847,,
2011-05-12,,,14.65732765197754,14.587260055541993,14.58519926071167,14.757478666305541,15.0947216796875,,
2011-05-13,,,14.389422416687012,14.580046653747559,14.551710987091065,14.736615514755249,15.066176261901855,,
2011-05-16,,,14.188499450683594,14.502767753601074,14.485766315460205,14.714935064315796,15.033099746704101,,
2011-05-17,,,14.167886734008787,14.39766731262207,14.450217151641846,14.68555850982666,14.998893127441406,,
2011-05-18,,,14.198800086975098,14.320387268066407,14.429609394073486,14.64055233001709,14.967560634613037,,
2011-05-19,,,14.574893951416016,14.303900527954102,14.445580291748048,14.609736728668214,14.9504150390625,,
2011-05-20,,,14.683090209960938,14.362634086608887,14.471340370178222,14.584330940246582,14.935433368682862,,
2011-05-23,,,14.595502853393556,14.444034767150878,14.473401260375976,14.561467361450195,14.919828033447265,,
2011-05-24,,,14.971598625183104,14.604777145385743,14.501222229003906,14.563560724258423,14.912872467041016,,
2011-05-25,,,14.9509859085083,14.755214309692382,14.537800788879395,14.571288633346558,14.90376148223877,,
2011-05-26,,,14.78096866607666,14.796429252624511,14.550164890289306,14.567682075500489,14.890224628448486,,
2011-05-27,,,15.033418655395508,14.866494941711426,14.614564514160156,14.58313775062561,14.87814790725708,,
2011-05-30,,,15.033418655395508,14.954078102111817,14.699056434631348,14.592411375045776,14.862789993286134,,
2011-05-31,,,15.09008502960205,14.977775382995606,14.791276264190675,14.62074670791626,14.849795799255372,,
2011-06-01,,,14.94068431854248,14.975715065002442,14.865464687347412,14.64753704071045,14.840786323547363,,
2011-06-02,,,15.13646125793457,15.046813583374023,14.921621417999267,14.683600854873657,14.835384845733643,,
2011-06-03,,,15.327080726623535,15.105545997619629,14.986020469665528,14.728680419921876,14.839230194091797,,
2011-06-06,,,15.208588600158691,15.140579986572266,15.04732904434204,14.76036515235901,14.839680271148682,,
2011-06-07,,,15.347685813903809,15.192100143432617,15.08493776321411,14.79307999610901,14.841169185638428,,
2011-06-08,,,15.316778182983398,15.2673189163208,15.121516990661622,14.829658889770508,14.843065509796142,,
2011-06-09,,,15.29617404937744,15.299261474609375,15.1730375289917,14.861601209640503,14.84506233215332,,
2011-06-10,,,15.213737487792969,15.276592826843261,15.191069412231446,14.9028169631958,14.84684591293335,,
2011-06-13,,,15.172525405883787,15.269380187988281,15.204980087280273,14.95201826095581,14.84842056274414,,
2011-06-14,,,15.198282241821287,15.239499473571778,15.215799808502197,15.003538036346436,14.850510349273682,,
2011-06-15,,,15.126150131225586,15.201373863220216,15.234346389770508,15.04990553855896,14.850952491760253,,
2011-06-16,,,15.048877716064451,15.151914596557614,15.225588035583495,15.073604726791382,14.852310199737548,,
2011-06-17,,,15.301324844360352,15.16943206787109,15.223012447357178,15.104516458511352,14.857588710784912,,
2011-06-20,,,15.25495433807373,15.185917854309082,15.227649021148682,15.13748903274536,14.862760219573975,,
2011-06-21,,,15.26010799407959,15.198283004760743,15.21889123916626,15.151914501190186,14.873366813659668,,
2011-06-22,,,15.26010799407959,15.225074577331544,15.21322422027588,15.16737060546875,14.882947940826416,,
2011-06-23,,,14.992206573486328,15.213740348815918,15.182827472686768,15.177932500839233,14.884197444915772,,
2011-06-24,,,14.73460578918457,15.100396537780762,15.134914302825928,15.162991857528686,14.882755851745605,,
2011-06-27,,,14.55943489074707,14.96129264831543,15.073605251312255,15.139292669296264,14.881502380371094,,
2011-06-28,,,14.580041885375977,14.825279426574706,15.011781215667725,15.113790512084961,14.877994861602783,,
2011-06-29,,,14.631567001342772,14.699571228027343,14.962322902679443,15.098334646224975,14.868647727966309,,
2011-06-30,,,14.801578521728516,14.661445617675781,14.93759298324585,15.081590509414672,14.860855178833008,15.135029802322387,
2011-07-01,,,15.079784393310549,14.730481338500976,14.91543893814087,15.069225692749024,14.858626747131348,15.1266353225708,
2011-07-04,,,15.079784393310549,14.834551239013672,14.897921943664551,15.062785482406616,14.859166946411133,15.120035219192506,
2011-07-05,,,15.07463836669922,14.933470535278321,14.879374980926514,15.049133110046387,14.862065086364746,15.112153224945068,
2011-07-06,,,14.997355461120604,15.006628227233886,14.853099727630616,15.033161973953247,14.866083641052246,15.10462631225586,
2011-07-07,,,14.930380821228027,15.032388687133789,14.846917152404785,15.014872312545776,14.867629261016846,15.09730128288269,
2011-07-08,,,14.899470329284668,14.996325874328614,14.863403606414796,14.999158954620361,14.871132564544677,15.085463008880616,
2011-07-11,,,14.610956192016602,14.902560234069824,14.868555736541747,14.971080493927001,14.866392765045166,15.07073959350586,
2011-07-12,,,14.513069152832031,14.790246391296387,14.861858463287353,14.93681983947754,14.86618658065796,15.058369817733764,
2011-07-13,,,14.523378372192385,14.695450973510741,14.851039600372314,14.906681251525878,14.868556594848632,15.047641220092773,
2011-07-14,,,14.44094181060791,14.597563171386719,14.814975929260253,14.876284456253051,14.869071731567383,15.035883178710938,
2011-07-15,,,14.72945499420166,14.563560104370117,14.779942989349365,14.847690963745118,14.875151042938233,15.026805181503295,
2011-07-18,,,14.523378372192385,14.546044540405273,14.724302387237548,14.81111216545105,14.87412073135376,15.015666418075561,
2011-07-19,,,14.605810165405272,14.564592742919922,14.677419567108155,14.778397274017333,14.872369155883788,15.00560830116272,
2011-07-20,,,14.683090209960938,14.596535110473633,14.645993041992188,14.749546384811401,14.87432695388794,14.995707807540894,
2011-07-21,,,14.688239097595217,14.645994567871094,14.621778869628907,14.734348011016845,14.874945182800293,14.984833431243896,
2011-07-22,,,14.610956192016602,14.622294807434082,14.5929274559021,14.728165531158448,14.879375858306885,14.972776060104371,
2011-07-25,,,14.167886734008787,14.551196479797364,14.548620510101319,14.708588123321533,14.87896360397339,14.956031675338744,
2011-07-26,,,14.203951835632324,14.470824813842773,14.517708778381348,14.689783620834351,14.87968490600586,14.939289016723633,
2011-07-27,,,14.518224716186523,14.437851715087891,14.517193412780761,14.684116506576538,14.886073398590089,14.926817016601563,
2011-07-28,,,14.664027214050291,14.433009338378906,14.539501953125,14.677238941192627,14.887856063842774,14.919135551452637,
2011-07-29,,,14.700480461120604,14.450914192199708,14.536604499816894,14.65827374458313,14.888203868865967,14.911818618774413,
2011-08-01,,,14.700480461120604,14.557432937622071,14.554314708709716,14.639308547973632,14.890303421020509,14.905065727233886,
2011-08-02,,,14.502598762512209,14.617162322998047,14.54399356842041,14.610706567764282,14.88092342376709,14.896897945404053,
2011-08-03,,,14.434906005859377,14.600498580932618,14.519175148010254,14.58258409500122,14.870601825714111,14.887181653976441,
2011-08-04,,,13.783977508544922,14.424488639831543,14.428748989105225,14.525263929367066,14.850662002563476,14.870443315505982,
2011-08-05,,,13.49757194519043,14.183906936645508,14.317410564422607,14.455169010162354,14.819945068359376,14.849046487808227,
2011-08-08,,,12.32069969177246,13.707950782775878,14.132691860198975,14.340656185150147,14.765690689086915,14.814240341186524,
2011-08-09,,,13.49757194519043,13.506945419311524,14.062053871154784,14.289881324768066,14.733840427398682,14.791818113327027,
2011-08-10,,,13.565267562866213,13.333017730712891,13.966758155822754,14.241975784301758,14.706332092285157,14.773559207916259,
2011-08-11,,,14.294306755065918,13.43508358001709,13.929786109924317,14.234644031524658,14.689489002227782,14.762436923980713,
2011-08-12,,,13.94020175933838,13.52360954284668,13.853758239746094,14.195181369781494,14.66175142288208,14.750490808486939,
2011-08-15,,,14.101627349853516,13.87979507446289,13.793872928619384,14.17409381866455,14.639612197875977,14.739646234512328,
2011-08-16,,,13.799603462219238,13.940201377868652,13.723573398590087,14.13378348350525,14.608650550842285,14.724909868240356,
2011-08-17,,,13.685041427612305,13.964156150817871,13.64858694076538,14.083881044387818,14.576015815734863,14.709540662765503,
2011-08-18,,,12.924764633178713,13.690247726440429,13.562665653228759,13.995707321166993,14.52858762741089,14.686824979782104,
2011-08-19,,,12.404017448425291,13.383010864257812,13.453310203552245,13.885360383987427,14.472393226623534,14.659619569778442,
2011-08-22,,,12.372774124145508,13.03724021911621,13.45851764678955,13.795604753494263,14.41639820098877,14.632409381866456,
2011-08-23,,,12.778953552246094,12.833110237121582,13.386655807495117,13.72435483932495,14.368011627197266,14.609260988235473,
2011-08-24,,,12.732085227966309,12.642518997192383,13.303337574005127,13.63504786491394,14.32013032913208,14.585541410446167,
2011-08-25,,,12.732085227966309,12.603983116149902,13.147115421295165,13.538450765609742,14.273794479370117,14.563052339553833,
2011-08-26,,,12.903936386108398,12.703966903686524,13.043488883972168,13.448623561859131,14.225846710205078,14.541717710494995,
2011-08-29,,,13.179924964904783,12.865397071838379,12.951318645477295,13.37259578704834,14.1843461227417,14.523553171157836,
2011-08-30,,,13.211170196533203,12.9518404006958,12.89247531890869,13.308024358749389,14.143367366790772,14.508367090225219,
2011-08-31,,,13.461116790771484,13.097646713256836,12.87008285522461,13.259334897994995,14.10738754272461,14.495167741775512,
2011-09-01,,,13.393426895141602,13.229915046691895,12.9169490814209,13.239807367324829,14.075411949157715,14.479804697036743,
2011-09-02,,,13.11743450164795,13.272614669799804,12.988290786743164,13.220800495147705,14.043068523406982,14.462912187576293,
2011-09-05,,,13.11743450164795,13.260116577148438,13.062756824493409,13.260637235641479,14.014228515625,14.447865447998048,
2011-09-06,,,13.211170196533203,13.260116577148438,13.10597848892212,13.246317148208618,13.986851081848144,14.432422971725464,
2011-09-07,,,13.2476167678833,13.217416572570801,13.157531642913819,13.230434608459472,13.959172077178955,14.413909902572632,
2011-09-08,,,13.226789474487305,13.184089088439942,13.207002067565918,13.177058744430543,13.92767629623413,14.39426573753357,
2011-09-09,,,12.940385818481444,13.14867935180664,13.210647010803223,13.127067947387696,13.884888324737549,14.371757535934448,
2011-09-12,,,12.997662544250488,13.124724960327148,13.192420768737794,13.071869707107544,13.843245887756348,14.35120641708374,
2011-09-13,,,13.0028657913208,13.083064079284668,13.171590328216553,13.032032823562622,13.801810436248779,14.331937761306763,
2011-09-14,,,13.148676872253418,13.063276100158692,13.140346336364747,13.005214595794678,13.764836864471436,14.315460252761842,
2011-09-15,,,13.299695014953612,13.077857208251952,13.130973148345948,13.023961114883424,13.732223148345946,14.299926204681396,
2011-09-16,,,13.278862953186035,13.145552635192871,13.147115993499757,13.06770339012146,13.699811000823974,14.285471782684326,
2011-09-19,,,13.893336296081545,13.324687385559082,13.224706172943115,13.143731498718262,13.685458602905273,14.27592568397522,
2011-09-20,,,13.90375804901123,13.504865837097167,13.293964958190918,13.19997172355652,13.673272380828857,14.269729480743408,
2011-09-21,,,13.825642585754396,13.640258979797363,13.351767539978027,13.254649591445922,13.659317665100097,14.263937129974366,
2011-09-22,,,13.377799034118652,13.655879783630372,13.366868495941162,13.28693528175354,13.638054809570313,14.253563270568847,
2011-09-23,,,13.289280891418455,13.657963371276855,13.401758003234864,13.306202507019043,13.609251327514649,14.24220118522644,
2011-09-26,,,13.716283798217772,13.622552871704102,13.473620128631591,13.333020448684692,13.593109436035157,14.233615083694458,
2011-09-27,,,14.075592041015623,13.65691967010498,13.580892753601074,13.376241540908813,13.582505073547363,14.227437114715576,
2011-09-28,,,13.86209201812744,13.66420955657959,13.652234268188476,13.396290302276611,13.566085109710693,14.220206031799316,
2011-09-29,,,13.705867767333984,13.729823303222656,13.692851543426514,13.41191234588623,13.546437683105468,14.210691432952881,
2011-09-30,,,13.481951713562012,13.768357467651366,13.713160419464112,13.430138206481933,13.523857593536377,14.201616725921632,
2011-10-03,,,13.268450736999512,13.678790855407716,13.650671863555909,13.437689018249511,13.505868873596192,14.19241623878479,
2011-10-04,,,13.565267562866213,13.576725959777832,13.616822814941406,13.455393886566162,13.493095188140869,14.186390047073365,
2011-10-05,,,13.84647274017334,13.573602104187012,13.618905830383301,13.485336685180664,13.479660148620605,14.182866773605348,
2011-10-06,,,13.90375804901123,13.613180160522461,13.671501731872558,13.519185113906861,13.464454765319823,14.176155414581299,
2011-10-07,,,13.716283798217772,13.660046577453613,13.71420202255249,13.557980012893676,13.444770832061767,14.166487350463868,
2011-10-10,,,13.99227809906006,13.804812049865722,13.741801452636718,13.607710790634155,13.430606784820556,14.160455102920531,
2011-10-11,,,13.981856346130373,13.888129806518554,13.732427883148194,13.656660318374634,13.42019193649292,14.150557680130005,
2011-10-12,,,14.007894515991213,13.920414161682128,13.747008132934571,13.699621200561523,13.411651706695556,14.141126766204835,
2011-10-13,,,14.018310546875,13.943324661254882,13.778252410888673,13.735551977157593,13.416338367462158,14.133500185012817,
2011-10-14,,,14.002685546875,14.000605010986328,13.83032579421997,13.771743106842042,13.42644063949585,14.123192853927613,
2011-10-17,,,14.679652214050291,14.138079833984374,13.97144594192505,13.811058902740479,13.473619689941406,14.11965518951416,
2011-10-18,,,14.611956596374512,14.264099884033204,14.076114845275878,13.846468830108643,13.495907382965088,14.114873905181884,
2011-10-19,,,14.361997604370115,14.334920501708984,14.127667331695557,13.873286581039428,13.511841983795167,14.109087038040162,
2011-10-20,,,14.700480461120604,14.471354484558105,14.207339572906495,13.939420652389526,13.51996545791626,14.104727230072022,
2011-10-21,,,15.216012954711914,14.714019966125488,14.357312488555909,14.035757255554199,13.54548168182373,14.103616552352905,
2011-10-24,,,15.611774444580078,14.900444412231446,14.51926212310791,14.130531787872314,13.575684623718262,14.107648410797118,
2011-10-25,,,15.679468154907228,15.113946723937989,14.689023303985596,14.210725593566895,13.61328191757202,14.110966234207153,
2011-10-26,,,15.445138931274414,15.330574989318848,14.832747745513917,14.289877939224244,13.648483867645263,14.112249841690064,
2011-10-27,,,15.487222671508787,15.487923431396485,14.979638957977295,14.378945684432983,13.699733028411865,14.114160327911376,
2011-10-28,,,15.308364868164062,15.506393814086914,15.110206890106202,14.470266342163086,13.75781997680664,14.115106601715087,
2011-10-31,,,15.045337677001951,15.393106460571289,15.146775436401366,14.559110689163209,13.81127124786377,14.113834724426269,
2011-11-01,,,14.635004043579102,15.184213638305664,15.149080181121827,14.612597513198853,13.84839225769043,14.108201942443849,
2011-11-02,,,14.761260986328123,15.047438049316407,15.189006519317626,14.658336925506593,13.888975772857666,14.104553050994873,
2011-11-03,,,14.819125175476074,14.913818550109863,15.200870990753174,14.704105281829834,13.930716571807862,14.102255525588989,
2011-11-04,,,14.892777442932127,14.830701065063476,15.168547439575196,14.762929964065552,13.970493392944336,14.098170051574707,
2011-11-07,,,14.70865535736084,14.763364601135255,15.078235530853272,14.79874882698059,14.001068000793458,14.092707061767578,
2011-11-08,,,14.808600425720217,14.798083877563476,14.991148757934571,14.840086030960084,14.033016605377197,14.088191986083984,
2011-11-09,,,14.219415664672852,14.689714813232422,14.868576431274414,14.850662088394165,14.048182582855224,14.077785062789918,
2011-11-10,,,14.42984104156494,14.611857986450195,14.76283826828003,14.871238613128662,14.06891086578369,14.072161407470704,
2011-11-11,,,14.50348949432373,14.534000396728516,14.682350730895996,14.896278810501098,14.096631965637208,14.069850244522094,
2011-11-14,,,14.587663650512695,14.509802055358886,14.63658332824707,14.891679382324218,14.126036548614502,14.07013253211975,
2011-11-15,,,14.70865535736084,14.489813041687011,14.643948459625244,14.896514320373536,14.155986251831054,14.0714186668396,
2011-11-16,,,14.6087007522583,14.5676700592041,14.628692436218262,14.908849477767944,14.183207931518554,14.071190004348756,
2011-11-17,,,14.898038864135742,14.661309623718262,14.636583805084229,14.918727397918701,14.216632919311524,14.072154607772827,14.603592205047608
2011-11-18,,,14.861213684082031,14.732854461669922,14.63342742919922,14.900987434387208,14.255049476623535,14.069968900680543,14.59830211162567
2011-11-21,,,15.040078163146973,14.823337364196778,14.666569709777832,14.872402620315551,14.295897789001465,14.069571838378906,14.594803528785706
2011-11-22,,,15.050594329833984,14.891725158691406,14.69076910018921,14.84095892906189,14.33685235977173,14.069331398010254,14.590742311477662
2011-11-23,,,14.74021816253662,14.918028640747071,14.742849349975586,14.805712890625,14.368683185577392,14.066760025024415,14.585693168640137
2011-11-24,67.9079048610344,C,14.74021816253662,14.886464500427246,14.773887062072754,14.768362665176392,14.397493648529053,14.0648583984375,14.581079840660095
2011-11-25,68.44599394442135,C,15.25576114654541,14.965373992919922,14.849114227294923,14.765732479095458,14.43703161239624,14.068421306610107,14.57694215774536
2011-11-28,68.44535564842083,A,15.150546073913574,14.987467575073243,14.90540246963501,14.77099289894104,14.462175807952882,14.073817205429076,14.572278399467468
2011-11-29,69.36742130693442,A,15.53983211517334,15.085315132141114,14.98852014541626,14.816234302520751,14.494897289276123,14.08408483505249,14.571227326393128
2011-11-30,70.65954329256324,A,15.518789291381836,15.241029357910156,15.079528999328613,14.854110717773438,14.528760223388671,14.094038944244385,14.57084008216858
2011-12-01,72.89160130878987,A,15.918596267700195,15.476704978942871,15.181584739685059,14.909084272384643,14.579576168060303,14.108815488815308,14.572349333763123
2011-12-02,74.58432525891449,A,16.307880401611328,15.687128829956055,15.326251411437989,14.979839420318603,14.63994815826416,14.124599742889405,14.57570246219635
2011-12-05,76.49832225249402,A,16.26053237915039,15.909126091003419,15.44829683303833,15.057433271408081,14.690833129882812,14.141971282958984,14.578818850517273
2011-12-06,77.22662009078131,A,16.234237670898438,16.048007202148437,15.566661167144776,15.128715133666992,14.734006042480468,14.158255558013916,14.581931929588318
2011-12-07,77.71926973545577,A,16.002761840820312,16.144801712036134,15.692915534973144,15.217882442474366,14.776819438934327,14.17145227432251,14.583580040931702
2011-12-08,76.48096855931662,A,15.545085906982422,16.07009963989258,15.773402309417724,15.27364468574524,14.813603801727295,14.180020742416382,14.582427086830139
2011-12-09,74.58107826131278,A,15.571392059326172,15.922801971435547,15.804965400695801,15.327039813995361,14.855392608642578,14.189625101089478,14.581200580596924
2011-12-12,72.8428386623638,A,15.513526916503906,15.77340087890625,15.841263484954833,15.373332977294922,14.900294132232666,14.20308150291443,14.579556589126588
2011-12-13,70.97992155273555,A,15.360969543457031,15.598747253417969,15.823377227783203,15.405948686599732,14.936208171844482,14.214651679992675,14.576970348358154
2011-12-14,69.14199257068935,A,15.3031005859375,15.458815002441407,15.80180835723877,15.440668678283691,14.965340728759765,14.222500438690185,14.574658727645874
2011-12-15,68.125751029266,P,15.1663236618042,15.383062553405761,15.72658109664917,15.454082918167114,14.990592041015624,14.227523403167725,14.57332947731018
2011-12-16,68.22863523184917,P,15.697647094726562,15.40831356048584,15.665557765960694,15.495904588699341,15.030219306945801,14.237495069503785,14.5746568441391
2011-12-19,68.15743085228472,P,15.671342849731444,15.439876747131347,15.6066388130188,15.527467823028564,15.063800601959228,14.247203693389892,14.576134710311889
2011-12-20,69.04289349445311,P,15.855464935302734,15.538775825500489,15.568761539459228,15.567711353302002,15.101272773742675,14.260732355117797,14.578815150260926
2011-12-21,70.69773631677276,A,16.15532684326172,15.709221076965331,15.58401803970337,15.638466787338256,15.144221420288085,14.27793656349182,14.58255910873413
2011-12-22,73.13965803579454,A,16.28158187866211,15.932272720336915,15.657667636871338,15.715534973144532,15.189486846923828,14.302912607192994,14.586677961349487
2011-12-23,74.7387649653681,A,16.502517700195312,16.093246841430663,15.750780200958252,15.777872800827026,15.239483489990235,14.332962064743041,14.591004276275635
2011-12-26,76.55160993813965,A,16.502517700195312,16.259481811523436,15.849679279327393,15.845471382141113,15.275940799713135,14.37478024482727,14.594510293006897
2011-12-27,77.89637269435103,A,16.697166442871094,16.42782211303711,15.983298969268798,15.903338098526001,15.317644996643066,14.406776189804077,14.599297151565551
2011-12-28,78.06976683674038,A,16.460433959960938,16.488843536376955,16.09903230667114,15.950420331954955,15.359613723754883,14.435727853775024,14.604643530845642
2011-12-29,77.57056242678173,A,16.60247230529785,16.5530216217041,16.242647171020508,15.984614133834839,15.397653560638428,14.458809509277344,14.610623216629028
2011-12-30,77.21206187120818,A,16.923368453979492,16.637191772460938,16.3652193069458,16.015388536453248,15.43180067062378,14.488641176223755,14.619565992355346
2012-01-02,76.64367409458148,A,16.923368453979492,16.721361923217774,16.490421867370607,16.048530340194702,15.458032550811767,14.516858587265014,14.628252410888672
2012-01-03,76.25122804699913,A,17.091711044311523,16.80027084350586,16.614046478271483,16.091404008865357,15.486277408599854,14.549779663085937,14.637344765663148
2012-01-04,76.47969781997094,A,17.091711044311523,16.926526260375976,16.707684898376463,16.14585146903992,15.519208850860595,14.583846359252929,14.646693511009216
2012-01-05,77.11172813016773,A,17.17588233947754,17.041208267211914,16.79711494445801,16.227391290664674,15.55298204421997,14.626357536315918,14.656591258049012
2012-01-06,77.7407235405115,A,17.30213165283203,17.11696090698242,16.87707633972168,16.313928270339964,15.59285737991333,14.675338678359985,14.667479124069214
2012-01-09,78.48983490603466,A,17.260053634643555,17.184297943115233,16.952829933166505,16.401254606246948,15.637151699066163,14.724211473464965,14.67831042766571
2012-01-10,79.32383905070857,A,17.45469093322754,17.256893920898438,17.02858238220215,16.505940675735474,15.69354543685913,14.77096884727478,14.690114917755126
2012-01-11,80.2590341563223,A,17.565160751342773,17.351583862304686,17.139055061340333,16.61904368400574,15.749623432159424,14.819299602508545,14.702420506477356
2012-01-12,80.56389799212907,A,17.40208625793457,17.396824645996094,17.219016456604002,16.730831813812255,15.801282653808594,14.865999612808228,14.71452597618103
2012-01-13,80.16359845006004,A,17.28635597229004,17.393669509887694,17.255315208435057,16.81026725769043,15.849154224395752,14.909823808670044,14.72577075958252
2012-01-16,79.77510475527835,A,17.28635597229004,17.39892997741699,17.291613960266112,16.89101791381836,15.900708236694335,14.950888118743897,14.737220644950867
2012-01-17,79.12001773653903,A,17.396825790405273,17.38735694885254,17.32212543487549,16.968085956573486,15.952472743988038,14.992744674682617,14.750555882453918
2012-01-18,77.91187709653992,A,17.270570755004883,17.32843894958496,17.340011405944825,17.023848152160646,16.01349584579468,15.030839214324951,14.763003478050232
2012-01-19,77.18291538904246,A,17.375776290893555,17.32317695617676,17.360000801086425,17.078557872772215,16.07241455078125,15.070662708282471,14.775233702659607
2012-01-20,76.81340551982542,A,17.23900604248047,17.313706970214845,17.35368824005127,17.115382289886476,16.127124881744386,15.111878423690795,14.787395305633545
2012-01-23,76.47190335447253,A,17.260053634643555,17.30844650268555,17.35368824005127,17.153259086608887,16.180572681427,15.153304615020751,14.8005850315094
2012-01-24,75.78606582249274,A,17.1916561126709,17.26741256713867,17.327384757995606,17.177983570098878,16.230232696533204,15.19310947418213,14.812766222953796
2012-01-25,75.95404528735598,P,17.48099708557129,17.309497833251953,17.31896839141846,17.229011726379394,16.28767862319946,15.235443277359009,14.82467658996582
