Date,GRADE,GPS,AIZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-06-25,,,18.116291046142575,17.74964256286621,17.782405662536622,17.76672248840332,17.466586990356447,17.394024600982664,
2004-06-28,,,18.262672424316406,17.875112533569336,17.834683990478517,17.805060195922852,17.47415382385254,17.406565971374512,
2004-06-29,,,18.45087242126465,18.03822250366211,17.88975009918213,17.850716590881348,17.48798698425293,17.421823387145995,
2004-06-30,,,18.388134002685547,18.19157180786133,17.948998832702635,17.88487148284912,17.505431022644043,17.43714849472046,
2004-07-01,,,18.332380294799805,18.310070037841797,17.985245513916016,17.90822277069092,17.52175998687744,17.448927211761475,
2004-07-02,,,18.17205810546875,18.32122344970703,18.03543300628662,17.917632961273192,17.537245635986327,17.458963775634764,
2004-07-05,,,18.17205810546875,18.3031005859375,18.089106559753418,17.935756778717042,17.554538497924806,17.469000339508057,
2004-07-06,,,18.018705368041992,18.21666717529297,18.12744483947754,17.945166873931885,17.565010681152344,17.47819839477539,
2004-07-07,,,18.123266220092773,18.163693618774413,18.17763271331787,17.96189603805542,17.579937438964844,17.482881469726564,
2004-07-08,,,18.018705368041992,18.100958633422852,18.205514335632323,17.97548837661743,17.596665382385254,17.48457269668579,
2004-07-09,,,18.018705368041992,18.0702880859375,18.195755767822266,17.989080715179444,17.61839771270752,17.488557682037353,
2004-07-12,,,18.10235977172852,18.056348419189455,18.179724502563477,18.007204246520995,17.632906341552733,17.498939800262452,
2004-07-13,,,18.123266220092773,18.07726058959961,18.14696388244629,18.01835699081421,17.651308479309083,17.507793369293214,
2004-07-14,,,17.969913482666016,18.046590042114257,18.105141830444335,18.027070331573487,17.66747776031494,17.514765796661376,
2004-07-15,,,17.753829956054688,17.993614959716798,18.047286796569825,18.01626615524292,17.67988136291504,17.516866664886475,
2004-07-16,,,17.76080322265625,17.94203453063965,18.006161308288576,18.020797157287596,17.700070152282716,17.51556188583374,
2004-07-19,,,17.809581756591797,17.883478927612305,17.969913673400878,18.02951011657715,17.722624740600587,17.51432779312134,
2004-07-20,,,17.76080322265625,17.810986328125,17.944123458862304,18.03578414916992,17.740589294433594,17.511632766723633,
2004-07-21,,,17.7329158782959,17.763586807250977,17.905088424682617,18.041360569000243,17.75605010986328,17.511856174468996,
2004-07-22,,,17.21709632873535,17.65624008178711,17.824927520751952,18.01522092819214,17.752992477416992,17.508798236846925,
2004-07-23,,,16.93828010559082,17.491735458374023,17.716884994506835,17.956320381164552,17.744219512939452,17.50058889389038,
2004-07-26,,,16.659461975097656,17.261711502075194,17.57259521484375,17.876159858703613,17.738628120422362,17.49007776260376,
2004-07-27,,,17.161334991455078,17.14181785583496,17.47640209197998,17.811682987213135,17.73654052734375,17.487921829223634,
2004-07-28,,,17.028900146484375,17.001014709472656,17.382300758361815,17.743721294403077,17.733055343627928,17.486874332427977,
2004-07-29,,,17.007984161376953,16.959192276000977,17.307716178894044,17.677501487731934,17.724690742492676,17.488745498657227,
2004-07-30,,,17.007984161376953,16.973133087158203,17.232434272766113,17.619297790527344,17.71730209350586,17.488531398773194,
2004-08-02,,,17.26589012145996,17.094418716430663,17.17806510925293,17.573989391326904,17.714095611572265,17.49437177658081,
2004-08-03,,,17.530773162841797,17.168306350708008,17.155062103271483,17.549592781066895,17.721066093444826,17.50126235961914,
2004-08-04,,,17.461063385009766,17.254738998413085,17.127876853942873,17.516482639312745,17.724551315307618,17.50856786727905,
2004-08-05,,,17.88626480102539,17.430395126342773,17.194793701171875,17.509860610961915,17.739328651428224,17.522002143859865,
2004-08-06,,,17.87930679321289,17.604659652709962,17.288896369934083,17.50289068222046,17.746996421813964,17.53578386306763,
2004-08-09,,,18.011741638183594,17.753829956054688,17.424124336242677,17.498359775543214,17.757312889099122,17.551168003082275,
2004-08-10,,,18.08841323852539,17.865357971191408,17.516832160949708,17.496617126464844,17.768326263427735,17.565233612060545,
2004-08-11,,,17.914152145385742,17.9559757232666,17.605357360839843,17.49382905960083,17.77250858306885,17.57894676208496,
2004-08-12,,,17.537744522094727,17.886271667480468,17.658333396911623,17.48302478790283,17.765956382751465,17.58778371810913,
2004-08-13,,,17.49591827392578,17.809593963623048,17.707126808166503,17.46978054046631,17.756197662353514,17.595229263305665,
2004-08-16,,,17.63532257080078,17.734310150146484,17.744070053100586,17.461067581176756,17.752712478637694,17.602192173004152,
2004-08-17,,,17.87930679321289,17.692488861083984,17.778923416137694,17.46699275970459,17.75368854522705,17.609162158966065,
2004-08-18,,,18.018705368041992,17.713399505615236,17.834687614440917,17.481282234191895,17.75828899383545,17.61453731536865,
2004-08-19,,,18.032686233520508,17.81238784790039,17.84932975769043,17.52206172943115,17.764005546569823,17.619357147216796,
2004-08-20,,,18.032686233520508,17.919741439819337,17.864667701721192,17.576782035827637,17.7697220993042,17.624385566711425,
2004-08-23,,,18.10956573486328,18.014590072631837,17.87445011138916,17.649287223815918,17.777115631103516,17.628167057037352,
2004-08-24,,,18.16548156738281,18.07182502746582,17.882156944274904,17.699494552612304,17.782421035766603,17.629518814086914,
2004-08-25,,,18.151512145996094,18.098386383056642,17.90589294433594,17.75562515258789,17.789538345336915,17.63219062805176,
2004-08-26,,,18.0676326751709,18.105375671386717,17.958881759643553,17.808607578277588,17.791492729187013,17.630617790222168,
2004-08-27,,,18.03967666625977,18.10677375793457,18.013257598876955,17.860192203521727,17.798882598876954,17.628765392303468,
2004-08-30,,,18.45204734802246,18.175270080566406,18.09493007659912,17.919500064849853,17.815217094421385,17.6333998298645,
2004-08-31,,,18.54990577697754,18.252154922485353,18.161989974975587,17.970456695556642,17.833508758544923,17.64339185714722,
2004-09-01,,,18.682701110839844,18.3583927154541,18.228389549255372,18.031538581848146,17.85473503112793,17.655128917694093,
2004-09-02,,,18.766578674316406,18.498181915283205,18.30177879333496,18.075554275512694,17.875268821716308,17.667287673950195,
2004-09-03,,,18.48699951171875,18.587646484375,18.347210121154784,18.10593891143799,17.88268299102783,17.674634990692137,
2004-09-06,,,18.48699951171875,18.594636917114258,18.384953498840332,18.129701805114745,17.88716953277588,17.68066167831421,
2004-09-07,,,18.45204734802246,18.575065231323244,18.4136100769043,18.1478835105896,17.887193031311035,17.68759000778198,
2004-09-08,,,18.43108558654785,18.524742126464844,18.441567420959473,18.173730182647706,17.88805206298828,17.696741542816163,
2004-09-09,,,18.382158279418945,18.44785804748535,18.473019981384276,18.215950870513915,17.889047622680664,17.705403804779053,
2004-09-10,,,18.403125762939453,18.431083297729494,18.509364891052247,18.2613112449646,17.893668975830078,17.715457305908203,
2004-09-13,,,18.382158279418945,18.410115051269532,18.502375984191893,18.298653030395506,17.897870979309083,17.726204738616943,
2004-09-14,,,18.521953582763672,18.424096298217773,18.499580764770506,18.33078536987305,17.907935943603515,17.736473312377928,
2004-09-15,,,18.801511764526367,18.498181533813476,18.51146183013916,18.369925689697265,17.921500854492187,17.750719146728514,
2004-09-16,,,18.766578674316406,18.57506561279297,18.51146183013916,18.40662031173706,17.936458320617675,17.766561851501464,
2004-09-17,,,18.773569107055664,18.649154281616212,18.540118789672853,18.443664455413817,17.95155559539795,17.784976654052734,
2004-09-20,,,18.584840774536133,18.689690780639648,18.54990291595459,18.46742820739746,17.9612052154541,17.797055778503417,
2004-09-21,,,18.6128044128418,18.707860946655277,18.565978622436525,18.48979434967041,17.97099597930908,17.811152229309084,
2004-09-22,,,18.473018646240234,18.642162322998047,18.570171928405763,18.505869674682618,17.981058082580567,17.824267921447753,
2004-09-23,,,18.73861312866211,18.636569213867187,18.60581741333008,18.539418697357178,18.000753746032714,17.840317554473877,
2004-09-24,,,18.591842651367188,18.60022392272949,18.62468910217285,18.567026996612547,18.017374534606933,17.858722343444825,
2004-09-27,,,18.45204734802246,18.57366523742676,18.6316780090332,18.567026996612547,18.030223846435547,17.876424293518067,
2004-09-28,,,18.25634765625,18.502373886108398,18.605117416381837,18.552349090576172,18.040134735107422,17.890362014770506,
2004-09-29,,,18.32623291015625,18.4730167388916,18.557589530944824,18.534525680541993,18.052001075744627,17.904025592803954,
2004-09-30,,,18.172475814819336,18.359789276123045,18.498179244995118,18.504820537567138,18.07110866546631,17.91205057144165,
2004-10-01,,,18.137527465820312,18.268926239013673,18.434575080871582,18.487346935272218,18.095093612670897,17.919656562805176,
2004-10-04,,,18.521953582763672,18.282907485961914,18.428286361694337,18.48909463882446,18.13234344482422,17.935485782623292,
2004-10-05,,,18.51495361328125,18.334628677368165,18.41850128173828,18.492239952087402,18.159415817260744,17.947978172302246,
2004-10-06,,,18.521953582763672,18.373772811889648,18.423394775390626,18.496783351898195,18.189276885986327,17.961166114807128,
2004-10-07,,,18.466028213500977,18.432483291625978,18.39613628387451,18.500976848602296,18.21843776702881,17.971564254760743,
2004-10-08,,,18.48699951171875,18.502377700805663,18.385651969909667,18.50517053604126,18.248018074035645,17.982660083770753,
2004-10-11,,,18.801511764526367,18.558289337158204,18.420598411560057,18.52613821029663,18.278730506896974,17.99641305923462,
2004-10-12,,,18.97625541687012,18.650549697875977,18.49258918762207,18.54885330200195,18.307640151977537,18.01435312271118,
2004-10-13,,,18.466028213500977,18.639364624023436,18.506568717956544,18.532079124450682,18.327739448547362,18.026145381927492,
2004-10-14,,,17.892892837524414,18.524737548828124,18.47861042022705,18.488394832611085,18.327872009277343,18.033600330352783,
2004-10-15,,,17.823001861572266,18.39193801879883,18.447157859802246,18.440866470336914,18.326745910644533,18.036871166229247,
2004-10-18,,,18.06064987182617,18.24376564025879,18.401027488708497,18.414656925201417,18.327724075317384,18.04251848220825,
2004-10-19,,,17.60633659362793,17.96978187561035,18.310165786743163,18.36433353424072,18.318082542419432,18.043204402923585,
2004-10-20,,,17.711179733276367,17.81881217956543,18.229088401794435,18.32624158859253,18.314023094177244,18.043265838623046,
2004-10-21,,,17.927854537963867,17.82580451965332,18.175271034240723,18.285703659057617,18.32182529449463,18.043890838623046,
2004-10-22,,,17.927854537963867,17.84677505493164,18.119356536865233,18.25250425338745,18.33046401977539,18.043330841064453,
2004-10-25,,,17.96279525756836,17.827204132080077,18.035484886169435,18.228041648864746,18.33701347351074,18.044862976074217,
2004-10-26,,,18.45204734802246,17.996346282958985,17.983064079284667,18.23782663345337,18.348468284606934,18.051078414916994,
2004-10-27,,,18.3122615814209,18.11656265258789,17.96768741607666,18.237128067016602,18.354339408874512,18.05631420135498,
2004-10-28,,,18.521953582763672,18.23538246154785,18.030593490600587,18.25460195541382,18.364124755859375,18.0640651512146,
2004-10-29,,,18.85743904113769,18.421299362182616,18.134037208557128,18.29059753417969,18.38061981201172,18.07517095565796,
2004-11-01,,,18.682701110839844,18.565280532836915,18.196242332458496,18.298634910583495,18.39208251953125,18.08459907531738,
2004-11-02,,,18.682701110839844,18.61141128540039,18.303878784179688,18.307022285461425,18.40242691040039,18.092423973083495,
2004-11-03,,,18.556884765625,18.66033592224121,18.388449287414552,18.308768844604494,18.41053436279297,18.10003635406494,
2004-11-04,,,18.94131088256836,18.74420738220215,18.489794921875,18.332532978057863,18.428007926940918,18.109750328063964,
2004-11-05,,,19.81498146057129,18.935715866088866,18.678507614135743,18.39893207550049,18.463514022827148,18.13119831085205,
2004-11-08,,,20.33918571472168,19.267012786865234,18.916146659851073,18.475815773010254,18.501256790161133,18.15823694229126,
2004-11-09,,,20.395109176635746,19.609494400024413,19.1104528427124,18.546758460998536,18.538160858154296,18.18583480834961,
2004-11-10,,,20.409090042114254,19.979935455322266,19.32013568878174,18.6439115524292,18.572688636779784,18.21371183395386,17.796792678833008
2004-11-11,,,20.234350204467773,20.23854331970215,19.491375350952147,18.760984420776367,18.602044067382813,18.238656444549562,17.812122421264647
2004-11-12,,,20.2692985534668,20.32940673828125,19.63256130218506,18.883299255371092,18.637690048217774,18.260186519622803,17.827105560302734
2004-11-15,,,20.29725646972656,20.321020889282227,19.79401683807373,18.995129585266113,18.67389518737793,18.280532360076904,17.843549165725708
2004-11-16,,,20.688663482666016,20.379731750488283,19.994613075256346,19.149245929718017,18.7186275100708,18.30291027069092,17.862366828918457
2004-11-17,60.368691886110334,A,20.65370750427246,20.428655242919923,20.204295349121093,19.29637231826782,18.763079948425293,18.325566005706786,17.88135725021362
2004-11-18,60.31792464930964,A,20.569629669189453,20.49571113586426,20.367127227783204,19.4284610748291,18.806829376220705,18.347938499450684,17.898432855606078
2004-11-19,60.28347383493651,A,20.492576599121094,20.54036674499512,20.434886741638184,19.556697177886964,18.848618392944335,18.371143684387206,17.915053730010985
2004-11-22,60.29612702686507,A,20.63970184326172,20.60885581970215,20.464938354492187,19.69054250717163,18.89376926422119,18.395820121765137,17.932410230636595
2004-11-23,60.130628393765356,A,20.681739807128903,20.607471084594724,20.493601417541505,19.80202713012695,18.936964988708496,18.422450466156008,17.9503244304657
2004-11-24,59.940423840949585,A,20.66071891784668,20.60887336730957,20.518764305114747,19.91944999694824,18.9741491317749,18.447824993133544,17.965353231430054
2004-11-25,59.80680918283673,A,20.66071891784668,20.627091217041016,20.561401176452637,20.026388263702394,19.012031936645506,18.47424512863159,17.97940891265869
2004-11-26,59.746172061193384,A,20.66071891784668,20.660719680786134,20.600543212890624,20.11655225753784,19.04977493286133,18.500665264129637,17.994611473083495
2004-11-29,59.626262044360544,A,20.457544326782227,20.624288177490236,20.616571998596193,20.20529441833496,19.08722900390625,18.524217109680176,18.011578454971314
2004-11-30,59.689829726423405,A,21.01802635192871,20.691545486450195,20.64950828552246,20.322060680389406,19.135333442687987,18.553164710998534,18.030479040145874
2004-12-01,59.69506237882123,A,20.66773223876953,20.692948150634766,20.650910758972167,20.42760305404663,19.179227714538573,18.580142898559572,18.047454347610472
2004-12-02,59.74758968248049,A,20.926944732666016,20.74619331359863,20.686642265319826,20.526884746551513,19.222994346618652,18.611874046325685,18.06437035560608
2004-12-03,59.78915575195352,A,20.997013092041016,20.8134521484375,20.737085914611818,20.585986328125,19.27109775543213,18.64423614501953,18.079899015426637
2004-12-06,59.81315911285963,A,20.807844161987305,20.883512115478517,20.753900146484376,20.60941925048828,19.318213691711424,18.674218769073487,18.09427328109741
2004-12-07,59.674706686998725,A,20.88491439819336,20.856889724731445,20.77421760559082,20.633909511566163,19.370785026550294,18.705459880828858,18.108546323776245
2004-12-08,59.714070968746945,A,21.05305290222168,20.933953857421876,20.81345100402832,20.666107654571533,19.4253214263916,18.738661251068116,18.125258712768556
2004-12-09,59.665327172512626,A,20.90592765808105,20.929750442504883,20.837971878051757,20.699686527252197,19.479990463256836,18.775549564361572,18.14217390060425
2004-12-10,59.727712921113834,A,21.22821044921875,20.97598991394043,20.894721031188965,20.747632122039796,19.541804122924805,18.81844886779785,18.159518880844118
2004-12-13,60.010802555214376,A,21.648561477661133,21.144133377075196,21.013822746276855,20.815197372436522,19.604336280822753,18.868339862823486,18.17920881271362
2004-12-14,60.27231936759889,A,21.718629837036133,21.31087646484375,21.0838830947876,20.86669569015503,19.668409805297852,18.913912811279296,18.200917320251463
2004-12-15,60.392936361874035,A,21.494428634643555,21.399151611328126,21.166552734375,20.908731746673585,19.72785930633545,18.95856809616089,18.222721214294435
2004-12-16,60.51834542228676,A,21.36832427978516,21.491630935668944,21.210690689086913,20.948666477203368,19.785905227661132,19.00217149734497,18.2454584980011
2004-12-17,60.52948796367233,A,21.43138885498047,21.53226661682129,21.25412826538086,20.995607089996337,19.844793014526367,19.046405544281004,18.2674684715271
2004-12-20,60.39586450651415,A,21.613544464111328,21.525263214111327,21.334698295593263,21.04429922103882,19.901033668518068,19.08988208770752,18.292126932144164
2004-12-21,60.19801321689955,A,21.36132431030273,21.45380210876465,21.3823392868042,21.07827844619751,19.94873504638672,19.12818759918213,18.314724979400633
2004-12-22,60.02650419765515,A,21.15814971923828,21.386546325683593,21.39284896850586,21.10314998626709,20.002577476501465,19.165158462524413,18.336863164901732
2004-12-23,59.98021071354302,A,21.36832427978516,21.386546325683593,21.43908863067627,21.138530254364014,20.07208610534668,19.19997905731201,18.360990600585936
2004-12-24,59.93027929072127,A,21.36832427978516,21.373933410644533,21.45310001373291,21.173910522460936,20.142992553710936,19.234869232177733,18.385326547622682
2004-12-27,59.759233089220714,A,21.15814971923828,21.28285446166992,21.404058837890624,21.20894079208374,20.20494255065918,19.26633331298828,18.408750658035277
2004-12-28,59.72731240011905,P,21.22821044921875,21.256231689453124,21.355016899108886,21.219449996948242,20.277380027770995,19.297731285095214,18.43148244857788
2004-12-29,59.76842075883409,P,21.214200973510746,21.26744194030762,21.326994132995605,21.246773433685302,20.347440452575682,19.330731773376463,18.454839267730712
2004-12-30,59.68267290666319,P,21.19318389892578,21.232413864135744,21.309480094909667,21.26008539199829,20.412747039794922,19.367286167144776,18.477534942626953
2004-12-31,59.674932892758704,P,21.40336036682129,21.239421081542968,21.30667724609375,21.280402755737306,20.48225715637207,19.40636058807373,18.500794925689696
2005-01-03,59.81734548017837,A,21.508453369140625,21.309481811523437,21.29616813659668,21.31543321609497,20.553170318603517,19.44509189605713,18.52364203453064
2005-01-04,59.77339294910584,A,21.088085174560547,21.281456756591798,21.268844223022462,21.32559175491333,20.605891075134277,19.477179679870606,18.543170919418333
2005-01-05,59.626036715709574,P,20.91293716430664,21.221203994750976,21.244322967529296,21.31858596801758,20.657904586791993,19.50612199783325,18.560329656600953
2005-01-06,59.650968199203675,A,21.43838882446289,21.270244979858397,21.25132942199707,21.34520902633667,20.716233291625976,19.540179023742677,18.579768085479735
2005-01-07,59.52491274163964,A,21.28425407409668,21.246423721313477,21.242922401428224,21.348011207580566,20.764769592285155,19.57269470214844,18.598540134429932
2005-01-10,59.307712114156914,P,21.15814971923828,21.176362991333008,21.242922401428224,21.323490619659424,20.814278564453126,19.603180541992188,18.61567379951477
2005-01-11,59.282131872899505,P,21.19318389892578,21.197382736206055,21.239419746398926,21.297218322753906,20.864488220214845,19.633457565307616,18.631488189697265
2005-01-12,59.289253328984294,P,21.004018783569336,21.215599060058594,21.218401527404787,21.272697830200194,20.91343090057373,19.66198263168335,18.647086629867555
2005-01-13,59.09808953907909,P,21.039047241210938,21.135730743408203,21.2029878616333,21.256233978271485,20.955385627746583,19.69169677734375,18.66115728378296
2005-01-14,59.08773739954836,P,21.44538116455078,21.167956161499024,21.20718994140625,21.25693359375,20.98799362182617,19.72575382232666,18.677259607315065
2005-01-17,59.09704315688409,P,21.44538116455078,21.225402450561525,21.200882720947266,21.248525428771973,21.010117530822754,19.755687160491945,18.694543495178223
2005-01-18,59.18835650739135,A,21.69060516357422,21.32488670349121,21.261134719848634,21.26498947143555,21.036027450561523,19.78709415435791,18.715243005752562
