Date,GRADE,GPS,INTU,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-01-20,64.2410146551906,A,380.5355224609375,367.76307983398436,364.19964599609375,365.4290283203125,357.8735632324219,339.4080978393555,312.9325256347656
2021-01-21,65.91928882850715,A,373.002197265625,370.9366455078125,365.5392272949219,365.48765563964844,358.51451904296874,339.830793762207,313.5461981201172
2021-01-22,66.3835573397662,A,366.2602844238281,371.6870361328125,365.57733154296875,365.20918731689454,358.875478515625,340.2495623779297,314.0876644897461
2021-01-25,66.64352320738908,A,365.8499450683594,372.35535888671876,365.7815460205078,364.9121551513672,359.22608459472656,340.66422760009766,314.6336898803711
2021-01-26,65.42132282300642,A,366.2113952636719,370.3718688964844,366.6736145019531,364.76927947998047,359.55094848632814,341.20218780517575,315.2537038421631
2021-01-27,62.52389661908351,P,354.78936767578125,365.22263793945314,366.49285888671875,364.19089660644534,359.72560791015627,341.55396453857423,315.7451555633545
2021-01-28,61.15460228085848,P,361.4726257324219,362.9167236328125,366.9266845703125,363.73694305419923,359.903212890625,342.0487249755859,316.2981666564941
2021-01-29,60.206744021883885,P,352.95245361328125,360.2551574707031,365.9710968017578,362.8569808959961,360.1786834716797,342.5107708740234,316.78135681152344
2021-02-01,60.40342683264692,P,365.0194091796875,360.08905029296875,366.2222045898437,362.97789001464844,360.7805572509766,343.06125396728515,317.28517013549805
2021-02-02,61.265763158333264,P,375.3080749511719,361.90838623046875,366.14012756347654,363.75126953125,361.5517199707031,343.67411376953123,317.8672576904297
2021-02-03,63.2806300479341,A,371.4388427734375,365.23828125,365.23045959472654,364.71505279541014,362.1426776123047,344.33679962158203,318.39539123535155
2021-02-04,65.53551202873957,A,383.7305908203125,369.68987426757815,366.3032989501953,365.92126312255857,362.97947021484373,345.1822918701172,319.00257919311525
2021-02-05,68.36514079913375,A,380.4573364257813,375.19085083007815,367.72300415039064,366.65016784667966,363.6772442626953,346.0641912841797,319.63559173583985
2021-02-08,69.69566622219354,A,380.80908203125,378.3487854003906,369.2189178466797,367.50023193359374,364.4253662109375,346.87589080810545,320.2380392456055
2021-02-09,70.1805789580935,A,382.5775451660156,379.80267944335935,370.85553283691405,368.7645736694336,365.11520812988283,347.611985168457,320.81676208496094
2021-02-10,71.60887402943712,A,388.1860656738281,383.1521240234375,374.19520263671876,370.3440307617187,365.94316955566404,348.52442932128906,321.41677154541014
2021-02-11,72.41110598045465,A,399.4518737792969,386.2963806152344,377.9931274414063,372.45990600585935,366.8362658691406,349.5138903808594,322.0491467285156
2021-02-12,73.65755687962141,A,404.50341796875,391.1055969238281,383.1482238769531,374.55966033935545,367.7347918701172,350.45736328125,322.7089183044434
2021-02-15,74.86525412612546,A,404.50341796875,395.84446411132814,387.09662475585935,376.65941467285154,368.56327575683594,351.3321826171875,323.3323318481445
2021-02-16,76.5608384164561,A,412.5839538574219,401.8457458496094,390.8242126464844,378.48217010498047,369.54556640625,352.3064065551758,324.0260900878906
2021-02-17,76.721841280897,A,406.2816467285156,405.46486206054686,394.30849304199216,379.76947631835935,370.5658929443359,353.1925811767578,324.71030700683593
2021-02-18,75.99902577646694,A,405.8713989257813,406.74876708984374,396.52257385253904,381.4129364013672,371.61079162597656,354.0149600219727,325.3773559570312
2021-02-19,74.48912966971915,A,401.9239196777344,406.2328674316406,398.6692321777344,383.1961181640625,372.5412329101562,354.8996255493164,326.00464126586917
2021-02-22,72.40718351549121,A,392.3485107421875,403.8018859863281,399.82317504882815,384.5210464477539,373.2569482421875,355.5963192749023,326.55498291015624
2021-02-23,69.67446310509861,A,389.9448547363281,399.27406616210936,400.5599060058594,385.70771942138674,374.0237042236328,356.3272088623047,327.1109017944336
2021-02-24,68.81350378036329,A,403.71197509765625,398.7601318359375,402.1124969482422,388.15384979248046,374.8935241699219,357.102966003418,327.7174774169922
2021-02-25,65.90278053460828,A,379.0894165039063,393.40373535156255,400.0762512207031,389.03468933105466,375.05510864257815,357.62596130371094,328.203321685791
2021-02-26,63.573192046551505,P,381.1999206542969,389.258935546875,397.7459014892578,390.44706268310546,375.26299926757815,358.10353118896484,328.7113354492187
2021-03-01,63.64250764505292,P,397.0970764160156,390.2086486816406,397.00526733398436,392.0509460449219,375.8703869628906,358.65110595703123,329.29883499145507
2021-03-02,63.427805921191315,P,392.54388427734375,390.72845458984375,395.0012603759766,392.9127365112305,376.307890625,359.166220703125,329.8898652648926
2021-03-03,60.69997871344018,P,379.8027038574219,385.94660034179685,392.3533660888672,393.3309295654297,376.55007507324217,359.5957736206055,330.422001953125
2021-03-04,59.968611322466124,P,367.7063598632813,383.66998901367185,388.5368621826172,392.52971801757815,376.46760925292966,359.9368472290039,330.8807272338867
2021-03-05,59.479345113462756,P,373.4516906738281,382.12034301757814,385.68963928222655,392.17943572998047,376.50005004882814,360.34337341308594,331.336827545166
2021-03-08,56.31937789736562,P,361.931884765625,375.0873046875,382.6479766845703,391.2355758666992,376.3028759765625,360.69206268310546,331.7371272277832
2021-03-09,55.21145501429766,P,375.7673645019531,371.73200073242185,381.2302276611328,390.8950668334961,376.4368450927734,361.1865203857422,332.2200685119629
2021-03-10,55.22357096369723,P,374.0476989746094,370.58099975585935,378.2638000488281,390.18814849853516,376.5906585693359,361.68056060791014,332.6802182006836
2021-03-11,57.86935009511266,P,390.0230407714844,375.0443359375,379.35716247558594,389.71670684814455,376.98008544921873,362.34381622314453,333.2551445007324
2021-03-12,59.371547864326594,P,386.8768615722656,377.7293701171875,379.9248565673828,388.8353790283203,377.3065887451172,362.9502471923828,333.7891131591797
2021-03-15,62.280823850587154,P,387.7463684082031,382.89226684570315,378.9897857666016,387.99752655029295,377.80949157714844,363.6271237182617,334.30341720581055
2021-03-16,63.26212564876183,P,386.3589782714844,385.0105895996094,378.3712951660156,386.68627777099607,378.3398614501953,364.2688595581055,334.81953353881835
2021-03-17,64.5882558746763,A,382.7437438964844,386.7497985839844,378.6653991699219,385.5093826293945,378.9514727783203,364.9891647338867,335.29511764526364
2021-03-18,62.1243292955312,P,365.4004821777344,381.8252868652344,378.4348114013672,383.4858367919922,379.0673547363281,365.46677551269534,335.7714776611328
2021-03-19,60.9234300617832,P,372.54302978515625,378.9585205078125,378.3439453125,382.0167922973633,379.20063049316406,366.1224362182617,336.2698921203613
2021-03-22,60.03298266577618,P,374.2430725097656,376.257861328125,379.57506408691404,381.1115203857422,379.4093359375,366.7781231689453,336.76484909057615
2021-03-23,59.45666075454431,P,374.4189758300781,373.86986083984374,379.4402252197266,380.33522644042966,379.7519012451172,367.3545031738281,337.23424392700196
2021-03-24,57.97086747673813,P,368.6443786621094,371.04998779296875,378.89989318847654,378.5818466186523,379.9928503417969,367.69490936279294,337.68492431640624
2021-03-25,58.288882865519895,P,363.8567199707031,370.7412353515625,376.28326110839845,377.82021179199216,380.12729736328123,367.90978759765625,338.1080693054199
2021-03-26,58.07721954372804,P,367.9507141113281,369.82277221679686,374.39064636230466,377.1577514648437,380.23614501953125,368.15292388916015,338.5561077880859
2021-03-29,56.79003478427946,P,366.03564453125,368.18128662109376,372.2195739746094,375.6046798706055,380.3066912841797,368.3000387573242,338.9566575622559
2021-03-30,55.71258484201741,P,365.0976867675781,366.31702880859376,370.09344482421875,374.2323699951172,380.08606811523435,368.61219665527346,339.35392700195314
2021-03-31,56.489154496623144,P,374.2821960449219,367.44459228515626,369.2472900390625,373.9563446044922,379.96100158691405,368.91728240966796,339.83454605102537
2021-04-01,58.9813147513971,P,386.1733093261719,371.90791015625,371.32457275390624,374.8796920776367,380.224423828125,369.36947143554687,340.36188552856447
2021-04-02,61.030535610435265,P,386.1733093261719,375.55242919921875,372.68760070800784,375.5157730102539,380.62268432617185,369.74908142089845,340.9000648498535
2021-04-05,64.44451937823297,A,392.9249877929688,380.9302978515625,374.5557922363281,377.06542816162107,381.16418518066405,370.1951348876953,341.4651969909668
2021-04-06,67.51922779299534,A,392.0065002441406,386.312060546875,376.3145446777344,377.8773849487305,381.6800872802734,370.61551788330075,341.9855392456055
2021-04-07,69.40835246852761,A,391.8599243164063,389.8276062011719,378.63609924316404,378.7679962158203,382.42149841308594,371.0735531616211,342.4740887451172
2021-04-08,69.76851977739496,A,401.89459228515625,392.97186279296875,382.43988647460935,379.36157379150393,383.2299377441406,371.5665753173828,342.99959045410156
2021-04-09,71.18596305976176,A,408.6265869140625,397.4625183105469,386.5074737548828,380.4490600585938,384.3434204101562,372.261051940918,343.55875213623045
2021-04-12,71.39293082672435,A,406.9827270507813,400.2740661621094,390.60218200683596,381.41087799072267,385.1826867675781,372.9816220092773,344.0885502624512
2021-04-13,72.15199483230897,A,409.927978515625,403.8583618164063,395.08521118164066,382.5893280029297,385.87508483886717,373.71340240478514,344.64143524169924
2021-04-14,72.1472039651237,A,402.4425354003906,405.9748840332031,397.90124511718756,383.574267578125,386.49515869140623,374.3189181518555,345.1449842834473
2021-04-15,72.05930955122462,A,408.5776672363281,407.3114990234375,400.14168090820317,385.7331268310547,386.9921002197266,374.9857852172852,345.68865493774416
2021-04-16,70.79026018488142,A,406.8751525878906,406.9612121582031,402.21186523437507,387.4497329711914,387.52045654296876,375.59885040283206,346.22556579589843
2021-04-19,68.75337967453366,A,393.6361389160156,404.29189453125,402.2829803466797,388.4193862915039,387.77699768066407,376.10118194580076,346.74453338623044
2021-04-20,66.71979245151884,A,396.6498718261719,401.6362731933594,402.74731750488286,389.5309310913086,388.0584442138672,376.586826171875,347.33831268310547
2021-04-21,66.00672544134837,A,400.1528625488281,401.1783386230469,403.576611328125,391.10635528564455,388.2977801513672,377.12047485351565,347.9272094726563
2021-04-22,64.4910892260146,A,398.029541015625,399.06871337890624,403.1901062011719,392.81499633789065,388.26933349609374,377.5527996826172,348.52628005981444
2021-04-23,63.853328562839124,A,405.9944763183594,398.892578125,402.92689514160156,394.71718444824216,388.2991546630859,378.01697326660155,349.1477931213379
2021-04-26,65.05044431136339,A,409.2919616699219,402.02374267578125,403.15781860351564,396.88000030517577,388.3949255371094,378.47910064697265,349.73978118896486
2021-04-27,65.63535697231298,A,407.1685791015625,404.1274841308594,402.8818786621094,398.983544921875,388.2866180419922,378.9160922241211,350.3252424621582
2021-04-28,65.70120587257122,A,406.8555908203125,405.46802978515626,403.32318420410155,400.61221466064455,388.2980969238281,379.431994934082,350.9161500549316
2021-04-29,66.228214249347,A,407.1979675292969,407.3017150878906,403.1852142333984,401.66344757080077,388.32462829589844,379.9677099609375,351.5325791931152
2021-04-30,65.83087341126654,A,403.2938537597656,406.7615905761719,402.82708435058595,402.5194747924805,388.3520269775391,380.44662994384765,352.1434620666504
2021-05-03,64.8325566632908,A,402.491455078125,405.4014892578125,403.7126159667969,402.99779815673827,388.5548858642578,380.90591705322265,352.7139611816406
2021-05-04,63.128631227107974,A,389.0665588378906,401.7810852050781,402.95428466796875,402.8508010864258,388.5373199462891,381.28051208496095,353.21417098999024
2021-05-05,60.6392572506118,P,383.6066589355469,397.131298828125,401.29966430664064,402.4381378173828,388.13521362304687,381.51436889648437,353.66088623046875
2021-05-06,58.53153217451475,P,385.5929565429688,392.8102966308594,400.056005859375,401.62305603027346,388.2652844238281,381.66019653320313,354.1089631652832
2021-05-07,57.31886778643864,P,392.4131164550781,390.6341491699219,398.6978698730469,400.81238250732423,388.48954833984374,381.87627380371094,354.5793090820313
2021-05-10,55.15985349595374,P,384.0958862304688,386.9550354003906,396.1782623291016,399.66804046630864,388.2295245361328,382.0499557495117,354.9821173095703
2021-05-11,54.708466714535454,P,386.4931640625,386.4403564453125,394.1107208251953,398.4962997436524,388.10851013183594,382.208200378418,355.40207305908206
2021-05-12,55.87343568735729,P,391.2877502441406,387.97657470703126,392.55393676757814,397.9385604858399,388.3382110595703,382.44414306640624,355.8444921875
2021-05-13,57.06400273781856,P,394.8396911621094,389.8259216308594,391.3181091308594,397.25166168212894,388.88087768554686,382.67424346923826,356.29843841552736
2021-05-14,58.88886914290104,P,408.2841796875,393.00013427734376,391.8171417236328,397.32211303710943,389.5775274658203,383.0387887573242,356.8332405090332
2021-05-17,62.41150924643734,P,410.3976135253906,398.26047973632814,392.6077575683594,398.1601867675782,390.5468420410156,383.42485900878904,357.40417251586916
2021-05-18,65.21652052799296,A,408.4504089355469,402.6519287109375,394.546142578125,398.75021362304693,391.2005029296875,383.8186740112305,357.9896159362793
2021-05-19,67.42125157071136,A,412.139404296875,406.8222595214844,397.3994171142578,399.3495407104493,391.9623370361328,384.27649780273435,358.5664811706543
2021-05-20,70.2765866571661,A,425.9067077636719,413.03566284179686,401.4307922363281,400.7433990478516,392.68001037597656,384.83004791259765,359.2026397705078
