Date,GRADE,GPS,DECK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-11-29,,,1.0625,1.0763885736465455,1.1180553793907166,1.1947915852069855,,,
1993-11-30,,,1.0833330154418943,1.0708329677581787,1.1034719824790955,1.1840276837348938,,,
1993-12-01,,,1.138888955116272,1.0847219705581665,1.095138680934906,1.1743054807186126,,,
1993-12-02,,,1.236111044883728,1.1180553913116456,1.107638680934906,1.1729165852069854,,,
1993-12-03,,,1.180556058883667,1.1402778148651123,1.1118053913116455,1.1687499403953552,,,
1993-12-06,,,1.1666669845581057,1.1611112117767335,1.1187498927116395,1.1645832896232604,,,
1993-12-07,,,1.0972219705581665,1.1638890027999877,1.1173609852790833,1.1562499403953552,,,
1993-12-08,,,1.0972219705581665,1.1555556058883667,1.1201387882232665,1.1486110389232635,,,
1993-12-09,,,1.0972219705581665,1.1277777910232545,1.12291659116745,1.1395832359790803,,,
1993-12-10,,,1.0972219705581665,1.1111109733581543,1.1256943941116333,1.1319443345069886,,,
1993-12-13,,,1.0902780294418335,1.0958331823349,1.1284721970558167,1.1232637882232666,,,
1993-12-14,,,1.048611044883728,1.0861109972000123,1.125,1.1142359912395476,,,
1993-12-15,,,0.9861109852790833,1.0638888001441955,1.1097222030162812,1.1024304419755935,,,
1993-12-16,,,0.9305559992790222,1.0305556058883667,1.0791666984558106,1.0934026896953584,,,
1993-12-17,,,1.0,1.0111112117767334,1.0611110925674438,1.0864582419395448,,,
1993-12-20,,,0.9444440007209778,0.9819444060325623,1.038888794183731,1.0788193434476852,,,
1993-12-21,,,1.013888955116272,0.9749999880790711,1.0305554926395417,1.0739582389593125,,,
1993-12-22,,,1.006943941116333,0.979166579246521,1.0215276896953582,1.0708332389593125,,,
1993-12-23,,,0.9583330154418944,0.9847219824790955,1.007638794183731,1.0652776926755905,1.1684721910953522,,
1993-12-24,,,0.9583330154418944,0.9763885855674743,0.9937498986721038,1.0597221463918687,1.1631944119930266,,
1993-12-27,,,0.9583330154418944,0.9791663885116575,0.9805553972721099,1.0545137971639633,1.1570832931995392,,
1993-12-28,,,1.013888955116272,0.9791663885116577,0.9770831882953643,1.0510415941476823,1.153472193479538,,
1993-12-29,,,0.9861109852790833,0.9749997973442077,0.9770831882953643,1.0434026956558227,1.1495832920074462,,
1993-12-30,,,0.9583330154418944,0.9749997973442077,0.9798608899116517,1.0295137941837311,1.142916612625122,,
1993-12-31,,,1.0,0.9833331942558289,0.9798608899116517,1.0204859912395476,1.1368054914474488,,
1994-01-03,,,0.9722219705581664,0.9861109852790833,0.9826386868953705,1.0107637405395509,1.12916659116745,,
1994-01-04,,,1.0277780294418335,0.9888888001441956,0.9840275943279266,1.0072915434837342,1.1230554914474487,,
1994-01-05,,,1.013888955116272,0.9944443941116333,0.9847220957279206,1.0031248927116394,1.1172221493721008,,
1994-01-06,,,1.055556058883667,1.0138890027999878,0.9944444000720978,1.0010415971279145,1.1119443917274474,,
1994-01-07,,,1.055556058883667,1.0250002145767212,1.004166704416275,0.9989583015441894,1.1072221732139587,,
1994-01-10,,,1.0416669845581057,1.038889217376709,1.012500101327896,0.9965277493000031,1.1022221732139588,,
1994-01-11,,,1.055556058883667,1.0444448232650756,1.0166668117046356,0.996875,1.0973610734939576,,
1994-01-12,,,1.0,1.0416670322418213,1.0180557131767274,0.9975694507360459,1.0906944131851197,,
1994-01-13,,,1.0,1.030555820465088,1.0222224116325378,1.0010416507720947,1.0854166340827942,,
1994-01-14,,,0.9444440007209778,1.00833340883255,1.0166668117046356,0.9982638508081436,1.0790277349948882,,
1994-01-17,,,0.8888890147209167,0.9777778148651123,1.0083335161209106,0.9954861015081405,1.0718055152893067,,
1994-01-18,,,0.8333330154418945,0.9333332061767579,0.9888890147209167,0.9864583045244217,1.063194396495819,,
1994-01-19,,,0.9444440007209778,0.9222220063209534,0.9819445192813874,0.983333307504654,1.0570832765102387,,
1994-01-20,,,0.9583330154418944,0.9138886094093323,0.9722222149372101,0.983333307504654,1.0506943762302399,,
1994-01-21,,,0.9027780294418336,0.9055554151535035,0.9569444119930267,0.9805555582046509,1.0437499368190766,,
1994-01-24,,,0.8888890147209167,0.9055554151535035,0.9416666150093078,0.977083358168602,1.0362499380111694,,
1994-01-25,,,0.9444440007209778,0.9277776122093201,0.9305554091930389,0.9736111104488373,1.0305554783344268,,
1994-01-26,,,0.9583330154418944,0.9305554151535034,0.9263887107372284,0.9722222119569779,1.0252776992321015,,
1994-01-27,,,0.9583330154418944,0.9305554151535034,0.9222220122814179,0.9722222119569779,1.0222221386432648,,
1994-01-28,,,0.8888890147209167,0.9277776122093201,0.9166665136814117,0.9666666626930237,1.0172221398353576,,
1994-01-31,,,0.9305559992790222,0.9361110091209411,0.9208332121372222,0.9645833641290664,1.0138888204097747,,
1994-02-01,,,0.9166669845581056,0.9305556058883667,0.9291666090488434,0.9590278118848801,1.0099999392032624,,
1994-02-02,,,0.9166669845581056,0.9222223997116089,0.9263889074325562,0.9541667133569718,1.0069444000720977,,
1994-02-03,,,0.8125,0.89305579662323,0.9118056058883667,0.9420139104127884,1.0018055212497712,,
1994-02-04,,,0.8472219705581665,0.8847223877906799,0.90625,0.9315972059965134,0.9973610818386078,,
1994-02-07,,,0.8194440007209778,0.862499988079071,0.8993054986000061,0.920486056804657,0.9924999618530274,,
1994-02-08,,,0.8611109852790833,0.8513887882232666,0.8909721970558167,0.9107638031244278,0.9880555212497711,,
1994-02-09,,,0.8888890147209167,0.8458331942558288,0.8840277969837189,0.9052082538604737,0.983055522441864,,
1994-02-10,,,0.9027780294418336,0.8638888001441956,0.8784722983837128,0.9003471553325653,0.9763888621330261,,
1994-02-11,,,0.9027780294418336,0.8750000119209289,0.8798611998558045,0.8982638567686081,0.9708333015441895,,
1994-02-14,,,0.9583330154418944,0.9027778148651123,0.8826389014720917,0.901736056804657,0.9666666221618653,,
1994-02-15,,,0.9375,0.9180556178092957,0.8847222030162811,0.9069444060325622,0.9634721827507019,,
1994-02-16,,,0.9027780294418336,0.920833420753479,0.8833333075046539,0.904861107468605,0.9595833039283752,,
1994-02-17,,,0.9166669845581056,0.9236112117767334,0.8937500059604645,0.9027778059244156,0.955972204208374,,
1994-02-18,,,0.9861109852790833,0.9402778029441834,0.9076389074325562,0.9069444537162781,0.9537499845027924,,
1994-02-21,,,0.9861109852790833,0.945833396911621,0.9243056058883667,0.9118055522441864,0.9516666436195373,,
1994-02-22,,,0.9583330154418944,0.95,0.9340278089046479,0.9125000029802323,0.9498610830307007,,
1994-02-23,,,0.9583330154418944,0.9611109972000123,0.9409722089767456,0.9125000029802323,0.9493055236339569,,
1994-02-24,,,0.9027780294418336,0.9583332061767578,0.9409722089767456,0.9097222536802292,0.9487499642372131,,
1994-02-25,,,0.9444440007209778,0.9499998092651367,0.9451388061046601,0.9125000029802323,0.9476388442516327,,
1994-02-28,,,0.9166669845581056,0.9361110091209411,0.9409722030162812,0.9118055522441864,0.9470833039283753,,
1994-03-01,,,0.9444440007209778,0.9333332061767579,0.9416666030883789,0.91319440305233,0.9456944048404694,,
1994-03-02,,,0.9444440007209778,0.9305554032325745,0.9458332002162934,0.9145832538604737,0.9444444060325623,,
1994-03-03,,,0.9861109852790833,0.9472219944000244,0.9527776002883911,0.9232638031244278,0.944999965429306,1.0567360782623292,
1994-03-04,,,1.0,0.9583331942558289,0.9541665017604828,0.9309027045965195,0.9458333051204681,1.0545138585567475,
1994-03-07,,,1.013888955116272,0.9777775883674622,0.9569442987442016,0.9406249523162842,0.9469444239139557,1.0520138585567473,
1994-03-08,,,1.0416669845581057,0.9972221851348877,0.9652776956558228,0.9496527522802353,0.9474999845027924,1.0504860889911651,
1994-03-09,,,1.0416669845581057,1.0166667819023132,0.9736110925674438,0.9572916507720948,0.9486111044883728,1.0490971982479096,
1994-03-10,,,1.055556058883667,1.03055579662323,0.9888888955116272,0.9649305522441864,0.9505555653572082,1.0467360889911652,
1994-03-11,,,1.0277780294418335,1.0361114025115967,0.9972222983837128,0.9711805522441864,0.951111125946045,1.0439583086967468,
1994-03-14,,,1.055556058883667,1.0444448232650756,1.011111205816269,0.976041704416275,0.9527778077125549,1.0409721994400025,
1994-03-15,,,1.055556058883667,1.047222638130188,1.0222224116325378,0.9819445073604584,0.9533333683013916,1.0381944298744201,
1994-03-16,,,1.0277780294418335,1.0444448471069336,1.0305558145046234,0.9881945073604583,0.9536111497879028,1.035416649580002,
1994-03-17,,,1.055556058883667,1.0444448471069336,1.0375003218650818,0.9951389610767365,0.9536111497879028,1.032777770757675,
1994-03-18,,,1.0277780294418335,1.0444448471069336,1.0402781248092652,0.997222313284874,0.9530555891990662,1.0301388812065124,
1994-03-21,,,1.0833330154418943,1.0500002384185791,1.0472225308418275,1.0020834147930144,0.9538889098167419,1.0280555415153503,
1994-03-22,,,1.0416669845581057,1.0472224235534668,1.0472225308418275,1.006250113248825,0.9536111283302308,1.0254861009120941,
1994-03-23,,,1.0833330154418943,1.058333420753479,1.0513891339302064,1.0125001132488252,0.9552777886390686,1.0229861009120942,
1994-03-24,,,1.0833330154418943,1.0638888120651244,1.0541668295860291,1.0215278625488282,0.9569444489479065,1.0211805415153503,
1994-03-25,,,1.0277780294418335,1.0638888120651244,1.0541668295860291,1.025694563984871,0.9586111295223236,1.018819432258606,
1994-03-28,,,1.069443941116333,1.0611109972000121,1.0555556178092957,1.0333334118127824,0.9622222280502319,1.0170138716697692,
1994-03-29,,,1.013888955116272,1.0555553913116456,1.0513889074325562,1.036805659532547,0.9658333468437195,1.0145138716697693,
1994-03-30,,,0.9652780294418336,1.0319443941116333,1.045138907432556,1.0378473609685899,0.9662500274181366,1.0116666519641877,
1994-03-31,,,0.9166669845581056,0.9986111879348755,1.03125,1.034375160932541,0.9654167068004608,1.0080555415153503,
1994-04-01,,,0.9166669845581056,0.9763889789581299,1.0201388955116273,1.0302085101604461,0.9656944859027863,1.0047222113609313,
1994-04-04,,,0.9444440007209778,0.9513889908790588,1.0062499940395355,1.0267362624406815,0.9668055856227875,1.0015277618169784,
1994-04-05,,,0.9861109852790833,0.945833396911621,1.0006943941116333,1.0239584624767304,0.9676389253139496,0.9990972018241883,
1994-04-06,,,0.9444440007209778,0.94166659116745,0.9868054926395416,1.019097313284874,0.9673611450195313,0.9963194221258164,
1994-04-07,,,0.9305559992790222,0.9444443941116333,0.9715277910232544,1.0128473103046418,0.9668056046962739,0.9945138716697692,
1994-04-08,,,0.9166669845581056,0.9444443941116333,0.9604166865348815,1.0072917580604552,0.9673611640930175,0.9922916519641877,
1994-04-11,,,0.9305559992790222,0.9416667938232421,0.9465278923511505,1.001041755080223,0.9673611640930175,0.9906249922513962,
1994-04-12,,,0.9722219705581664,0.9388889908790589,0.94236119389534,0.9968750506639481,0.9684722638130188,0.9892361015081406,
1994-04-13,,,0.9722219705581664,0.9444445848464966,0.9430555880069733,0.9940972477197647,0.96958336353302,0.9882638818025589,
1994-04-14,,,0.9722219705581664,0.9527777791023254,0.9486110866069793,0.9899305433034897,0.9727778029441834,0.9872916620969773,
1994-04-15,,,0.9305559992790222,0.9555555820465088,0.949999988079071,0.9850694417953492,0.9744444835186005,0.9859027826786041,
1994-04-18,,,0.9305559992790222,0.9555555820465088,0.9486111879348755,0.9774305909872055,0.9766667234897614,0.9845833426713944,
1994-04-19,,,0.9583330154418944,0.9527777910232544,0.9458333909511566,0.973263892531395,0.9786111640930176,0.9833333426713944,
1994-04-20,,,0.9652780294418336,0.9513890027999878,0.9479167938232422,0.9673611432313919,0.9801389443874359,0.98159723341465,
1994-04-21,,,0.9444440007209778,0.9458334088325501,0.9493055939674377,0.9604166924953461,0.9809722638130188,0.9786805629730224,
1994-04-22,,,0.9444440007209778,0.9486110091209412,0.952083295583725,0.9562499910593033,0.9818055832386017,0.9763194423913956,
1994-04-25,,,0.9444440007209778,0.9513886094093322,0.9534720957279206,0.9499999940395355,0.9815278029441834,0.9740972125530243,
1994-04-26,,,0.8611109852790833,0.93194420337677,0.9423609972000122,0.9423610955476761,0.980000022649765,0.9717361027002335,
1994-04-27,,,0.8611109852790833,0.91111079454422,0.9312498986721038,0.9371527433395386,0.97916668176651,0.9693749928474427,
1994-04-28,,,0.9097219705581664,0.9041663885116578,0.9249998986721039,0.9368054926395416,0.9790277814865113,0.9674999928474426,
1994-04-29,,,0.8611109852790833,0.8874997854232788,0.9180553972721099,0.9340276926755905,0.9765277814865112,0.9651388829946518,
1994-05-02,,,0.875,0.8736109852790832,0.9124997973442077,0.9305554926395416,0.9743055617809295,0.9629861027002334,
1994-05-03,,,0.8472219705581665,0.8708331823348999,0.901388692855835,0.9236110419034957,0.972083340883255,0.9609722119569778,
1994-05-04,,,0.8472219705581665,0.8680553793907165,0.8895830869674682,0.9187499403953552,0.9698611199855804,0.9595833218097687,
1994-05-05,,,0.8472219705581665,0.8555553793907166,0.8798608839511871,0.9145832389593125,0.9687499988079071,0.9587499815225601,
1994-05-06,,,0.8680559992790222,0.8569443821907043,0.8722220838069916,0.9121526896953582,0.967222238779068,0.9574305415153503,
1994-05-09,,,0.8472219705581665,0.8513887763023377,0.8624998807907105,0.9079859882593155,0.9658333384990692,0.9564583212137222,
1994-05-10,,,0.8472219705581665,0.8513887763023377,0.8611109793186188,0.9017359882593154,0.963888897895813,0.9547916513681411,
1994-05-11,,,0.8194440007209778,0.8458331823348999,0.8569442808628083,0.894097089767456,0.9613888978958129,0.9529166519641876,
1994-05-12,,,0.875,0.8513887882232666,0.8534720838069916,0.8892359912395478,0.9591666781902313,0.9520833218097686,
1994-05-13,,,0.8194440007209778,0.8416663885116578,0.849305385351181,0.8836803913116456,0.9555555582046509,0.9506944316625595,
1994-05-16,,,0.8194440007209778,0.83611079454422,0.8437497854232788,0.8781247913837433,0.951666659116745,0.9493055415153503,
1994-05-17,,,0.8263890147209167,0.83194420337677,0.8416664898395538,0.8715275913476944,0.9473610997200013,0.9474305421113968,
1994-05-18,,,0.8194440007209778,0.83194420337677,0.838888692855835,0.8642358899116516,0.9429166400432587,0.9457638722658157,
1994-05-19,,,0.8611109852790833,0.8291664004325867,0.8402775943279266,0.8600692391395569,0.939027738571167,0.9447916519641876,
1994-05-20,,,0.8611109852790833,0.8374997973442078,0.8395830929279328,0.8559025883674621,0.935694397687912,0.9434027618169785,
1994-05-23,,,0.8055559992790222,0.8347221970558166,0.8354164958000183,0.8489581882953644,0.9306943964958191,0.941736102104187,
1994-05-24,,,0.8611109852790833,0.8416665911674499,0.83680539727211,0.8489581882953644,0.9268054950237274,0.9400694316625595,
1994-05-25,,,0.8194440007209778,0.8416665911674499,0.83680539727211,0.8468748390674591,0.9226388144493103,0.9381249821186066,
1994-05-26,,,0.8611109852790833,0.8416665911674499,0.8354164958000183,0.8444442898035049,0.9187499129772186,0.9361805313825607,
1994-05-27,,,0.8333330154418945,0.8361109972000123,0.83680539727211,0.8430553913116455,0.9148610126972199,0.933958300948143,
1994-05-30,,,0.8333330154418945,0.8416664004325867,0.8381942987442017,0.8409720420837402,0.9098610126972199,0.9318749612569809,
1994-05-31,,,0.8333330154418945,0.8361108064651489,0.8388886988162995,0.8402775943279266,0.9056943333148957,0.9296527308225632,
1994-06-01,,,0.8298609852790833,0.83819420337677,0.8399303972721099,0.8394095450639725,0.9006248927116394,0.927951340675354,
1994-06-02,,,0.8333330154418945,0.8326386094093323,0.8371526002883911,0.8387150973081589,0.8956248927116394,0.926284670829773,
1994-06-03,,,0.8333330154418945,0.8326386094093323,0.8343748033046723,0.8369789481163025,0.8917359924316406,0.9251735609769821,
1994-06-06,,,0.8402780294418335,0.8340276122093201,0.8378470063209533,0.8366317510604858,0.8871526741981506,0.9246874511241913,
1994-06-07,,,0.8263890147209167,0.8326388120651245,0.8343748092651367,0.8355901032686234,0.8834026753902435,0.9246180111169815,
1994-06-08,,,0.8194440007209778,0.8305554151535034,0.8343748092651367,0.8355901032686234,0.8804859948158265,0.9233680111169815,
1994-06-09,,,0.8055559992790222,0.825000011920929,0.8288193106651306,0.8321179032325745,0.8782637751102448,0.9218402409553528,
1994-06-10,,,0.7361109852790833,0.8055556058883667,0.8190971076488495,0.8279512524604797,0.8746526551246643,0.9201735705137253,
1994-06-13,,,0.75,0.7875,0.81076380610466,0.8244790524244309,0.8707637751102447,0.9187846803665161,
1994-06-14,,,0.7777780294418335,0.7777778029441833,0.8052083075046539,0.8220485031604767,0.8665971159934998,0.9171180206537247,
1994-06-15,,,0.7916669845581055,0.7722223997116089,0.8013889074325562,0.8206596523523331,0.8635415756702423,0.9154513603448868,
1994-06-16,,,0.7361109852790833,0.758333396911621,0.7916667044162751,0.8144096523523331,0.8596526753902435,0.9132291400432586,
1994-06-17,,,0.7916669845581055,0.7694445967674255,0.7875001013278962,0.8109374523162842,0.8571526753902435,0.9122569197416306,
1994-06-20,,,0.6666669845581055,0.7527779936790466,0.7701389968395234,0.8039930015802383,0.8518748950958251,0.9096180295944214,
1994-06-21,,,0.6805559992790222,0.7333335876464844,0.7555556952953338,0.7949652522802353,0.8460415756702423,0.9072569197416306,
1994-06-22,,,0.6388890147209167,0.7027779936790466,0.7375001966953277,0.7859375029802322,0.8393749165534973,0.9044791400432587,
1994-06-23,,,0.6944440007209778,0.6944445967674255,0.7263889968395233,0.7776041537523269,0.8338193571567536,0.9032985800504685,
1994-06-24,,,0.7083330154418945,0.6777778029441833,0.7236111998558045,0.771354153752327,0.829374897480011,0.9019096904993057,
1994-06-27,,,0.7083330154418945,0.6861110091209411,0.7194445013999939,0.765104153752327,0.8249304378032685,0.9007985806465149,
1994-06-28,,,0.7083330154418945,0.6916664123535157,0.7125,0.758854153752327,0.8199304378032685,0.899270800948143,
1994-06-29,,,0.6666669845581055,0.6972220063209533,0.7,0.7506944537162781,0.8139582169055939,0.8970485806465149,
1994-06-30,,,0.7222219705581665,0.7027776002883911,0.6986110985279084,0.7451389014720917,0.8095137763023377,0.8952430200576782,
1994-07-01,,,0.6666669845581055,0.6944443941116333,0.6861110985279083,0.7368055999279022,0.8039582359790802,0.892881909608841,
1994-07-04,,,0.6666669845581055,0.6861111879348755,0.6861110985279083,0.7281250476837158,0.7984026956558228,0.8899652493000031,
1994-07-05,,,0.6944440007209778,0.6833333849906922,0.6874998986721039,0.7215277969837188,0.7950693559646607,0.8875346893072128,
1994-07-06,,,0.7361109852790833,0.6972221851348877,0.6972220957279205,0.7173611462116242,0.7925693559646606,0.8858680188655853,
1994-07-07,,,0.7638890147209167,0.7055555939674377,0.7041665971279144,0.7152777969837188,0.7896526968479156,0.8843402391672135,
1994-07-08,,,0.7430559992790222,0.7208333969116211,0.7076388955116272,0.7156250476837158,0.7872915971279144,0.8819096893072128,
1994-07-11,,,0.7361109852790833,0.7347221970558167,0.7104166924953461,0.71493059694767,0.7845138168334961,0.8794096893072129,
1994-07-12,,,0.6944440007209778,0.7347221970558167,0.7090277910232544,0.7107638955116272,0.7814582574367523,0.8767707991600037,
1994-07-13,,,0.7361109852790833,0.7347221970558167,0.7159721910953522,0.7079860955476761,0.7792360377311707,0.8745485788583756,
1994-07-14,,,0.7916669845581055,0.7402777910232544,0.7229166924953461,0.7107638955116272,0.7781249380111694,0.8734374684095383,
1994-07-15,,,0.7777780294418335,0.7472221970558166,0.7340277969837189,0.7100694477558136,0.7763193786144257,0.8717708086967468,
1994-07-18,,,0.7361109852790833,0.7472221970558166,0.7409721970558166,0.7135416477918625,0.774097158908844,0.8699652487039566,
1994-07-19,,,0.7638890147209167,0.7611111998558044,0.7479166984558105,0.7177082985639572,0.772430499792099,0.8681596988439559,
1994-07-20,,,0.75,0.7638890027999878,0.7493055999279022,0.7232638478279114,0.7710416197776795,0.8662152588367462,
1994-07-21,,,0.7916669845581055,0.7638890027999878,0.7520833969116211,0.7281249970197677,0.7693749594688416,0.8642708188295365,0.9605034485459327
1994-07-22,,,0.7916669845581055,0.7666667938232422,0.7569444954395295,0.7322916954755783,0.7688194191455842,0.8621874886751175,0.9583506736159325
1994-07-25,,,0.7361109852790833,0.7666667938232422,0.7569444954395295,0.7336805939674378,0.7671527588367462,0.8594097089767456,0.9557117837667465
1994-07-26,,,0.7361109852790833,0.7611111879348755,0.76111119389534,0.7350694924592972,0.7653471982479095,0.8563541489839553,0.9534201189875603
1994-07-27,,,0.7638890147209167,0.7638889908790588,0.7638889968395233,0.7399305939674378,0.7642360985279083,0.8535763692855834,0.9513367837667466
1994-07-28,33.634623569637235,C,0.7777780294418335,0.7611111998558044,0.7625001013278961,0.742708396911621,0.7625694394111633,0.8507985889911651,0.9487673389911652
1994-07-29,33.62835061963858,C,0.7916669845581055,0.7611111998558044,0.7638889968395233,0.7489583969116211,0.7611805593967438,0.8484374785423279,0.9461978936195373
1994-08-01,33.64453799789941,C,0.7916669845581055,0.7722223997116089,0.7694445967674255,0.7552083969116211,0.7609027791023254,0.8457985877990722,0.9433853936195373
1994-08-02,33.64394140497709,C,0.7569440007209778,0.7763890027999878,0.7687500953674317,0.758333396911621,0.7588194394111634,0.8428124672174454,0.9405034485459328
1994-08-03,33.631075221130295,C,0.75,0.7736111998558044,0.7687500953674317,0.759027847647667,0.7574305593967438,0.8400346869230271,0.9377256682515145
1994-08-04,33.62508404900293,C,0.7638890147209167,0.7708333969116211,0.7659722983837127,0.759027847647667,0.7554861199855805,0.8371180164813995,0.9349478936195373
1994-08-05,33.61319179731294,C,0.7638890147209167,0.7652778029441833,0.7631945013999939,0.7600694984197617,0.7540972399711608,0.8344791263341904,0.9323090037703514
1994-08-08,33.59130566735569,B,0.75,0.7569444060325623,0.7645834028720856,0.7607639491558075,0.752430579662323,0.8311457961797715,0.9296006688475609
1994-08-09,33.59605666853354,B,0.7638890147209167,0.7583334088325501,0.7673612058162689,0.7642361998558045,0.7510416996479035,0.8283680164813996,0.9269270586967469
1994-08-10,33.584710775798094,B,0.7222219705581665,0.7527778029441834,0.7631945013999939,0.7635417491197586,0.7488889193534851,0.8247569060325622,0.9238715034723282
1994-08-11,33.58283849036969,B,0.75,0.75,0.7604166984558105,0.7614583998918534,0.7472222590446472,0.8214235758781433,0.9213020586967469
1994-08-12,33.579885943340294,B,0.75,0.7472221970558166,0.75625,0.7600694984197617,0.7455555987358093,0.818645795583725,0.9187326139211655
1994-08-15,33.58116071893779,B,0.75,0.7472221970558166,0.7520833015441895,0.7607639491558075,0.7437500381469726,0.8154513561725616,0.9162326139211655
1994-08-16,33.57450209410466,B,0.7534719705581665,0.7451387882232666,0.7517360985279083,0.76024309694767,0.7422916972637177,0.8128471863269806,0.9136805289983749
1994-08-17,33.60091799422295,B,0.7777780294418335,0.75625,0.7545139014720916,0.7616319984197617,0.7414583778381347,0.8109721863269805,0.9113194191455841
1994-08-18,33.6395768250523,C,0.8472219705581665,0.7756943941116333,0.7628471970558166,0.7644097477197647,0.7422916972637177,0.8102777361869812,0.9091666388511658
1994-08-19,33.686788472623896,C,0.8680559992790222,0.7993055939674377,0.7732638955116272,0.7682291984558105,0.7449305975437164,0.8097916263341903,0.9072569188475609
1994-08-22,33.740289065002464,C,0.8888890147209167,0.8270833969116211,0.7871527969837189,0.7758680999279022,0.7477083778381348,0.8092360764741897,0.9053819191455841
1994-08-23,33.79665335432592,C,0.9166669845581056,0.8597223997116089,0.8024305939674378,0.7848958998918534,0.7504861569404602,0.80854163646698,0.9038194191455841
1994-08-24,33.85136794767914,C,0.9583330154418944,0.8958333969116211,0.8260416984558105,0.7946180999279022,0.7538194775581359,0.8086805266141891,0.9024999743700027
1994-08-25,33.87297231686376,C,0.9166669845581056,0.9097223997116088,0.8427083969116211,0.8015625476837158,0.7574305975437164,0.80854163646698,0.9015277540683746
1994-08-26,33.87476699339151,C,0.9027780294418336,0.9166668057441711,0.8579861998558045,0.8071180999279022,0.759652818441391,0.8084027469158173,0.9003471994400024
1994-08-29,33.885452879816114,C,0.9444440007209778,0.9277778029441833,0.8774305999279022,0.8147569507360458,0.7652083587646484,0.8085416269302368,0.8995833095908164
1994-08-30,33.887259075388506,C,0.9444440007209778,0.9333332061767579,0.8965278029441833,0.8241319507360458,0.7704861187934875,0.808263847231865,0.8987499743700027
1994-08-31,33.86127157962657,C,0.9027780294418336,0.9222222089767456,0.9090278029441834,0.8317708522081375,0.7757638990879059,0.8075694078207016,0.8979166448116302
1994-09-01,33.85542604626238,C,0.9305559992790222,0.925000011920929,0.9173612058162689,0.8401042014360428,0.7804861390590667,0.8071527481079102,0.8972222051024437
1994-09-02,33.866228267831396,C,0.9513890147209167,0.9347222089767456,0.9256945073604583,0.8494792014360428,0.7853472590446472,0.8073610782623291,0.8966319304704666
1994-09-05,33.85571759242861,C,0.9513890147209167,0.9361112117767334,0.9319445073604584,0.8595486521720886,0.7902083790302277,0.8075694084167481,0.8960763755440712
1994-09-06,33.8379660416311,C,0.9305559992790222,0.9333336114883423,0.93333340883255,0.8678820013999939,0.7946528387069702,0.8072916382551193,0.8953124904632568
1994-09-07,33.84255685847808,C,0.9444440007209778,0.9416668057441712,0.9319445073604584,0.8789931029081345,0.8002083790302277,0.8070832979679108,0.8943402656912803
1994-09-08,33.83286232385344,C,0.9305559992790222,0.9416668057441712,0.93333340883255,0.8880209028720856,0.8043750596046447,0.8069444179534913,0.8928124904632568
