Date,GRADE,GPS,MO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-31,,,0.0884341895580291,0.0882558643817901,0.0878842927515506,0.08762418068945402,0.0857218182086944,,
1984-02-01,,,0.0875424370169639,0.08819640725851052,0.08785456418991082,0.08764647617936128,0.08584567651152605,,
1984-02-02,,,0.0863533988595008,0.08783968985080712,0.08772079646587365,0.08763161674141876,0.08594575405120844,,
1984-02-03,,,0.0839753225445747,0.08691817820072169,0.08734922111034386,0.08747555650770658,0.0859894429147243,,
1984-02-06,,,0.0821918249130249,0.08569943457841869,0.0868587508797645,0.08723032139241689,0.08599746182560915,,
1984-02-07,,,0.0835293978452682,0.08471847623586651,0.0864871703088283,0.08702223747968667,0.08598810121417039,,
1984-02-08,,,0.0818945467472076,0.08358889818191524,0.08589265272021288,0.08671011552214616,0.08596663907170289,,
1984-02-09,,,0.0829349011182785,0.08290519863367077,0.08537244424223896,0.0864797387272119,0.08594244569540019,,
1984-02-10,,,0.0829349011182785,0.08269711434841154,0.08480764627456662,0.08627165742218489,0.08592413753271097,,
1984-02-13,,,0.0830835327506065,0.08287545591592786,0.08428744524717327,0.08606357388198371,0.085905859619379,,
1984-02-14,,,0.0832322239875793,0.08281602114439009,0.08376724869012829,0.08582577072083944,0.08588172852993006,,
1984-02-15,,,0.0827862694859504,0.08299436569213865,0.08329163193702693,0.08557309806346888,0.08585162058472628,,
1984-02-16,,,0.0820432156324386,0.08281602859497066,0.08286061361432072,0.0852907050400972,0.08582724720239635,,
1984-02-17,,,0.080854095518589,0.08239986747503276,0.08254849091172216,0.08494885601103301,0.08575887650251383,,
1984-02-20,,,0.080854095518589,0.08195398002862926,0.08241471797227858,0.08463673442602153,0.08566375449299807,,
1984-02-21,,,0.080111026763916,0.08132974058389661,0.08207288086414334,0.08428002558648583,0.08555971488356585,,
1984-02-22,,,0.0804082304239273,0.08085413277149198,0.08192424923181531,0.0839084509760141,0.08545567557215686,,
1984-02-23,,,0.080854095518589,0.08061630874872207,0.08171616867184636,0.08354430645704267,0.08536649733781809,,
1984-02-24,,,0.0820432156324386,0.08085413277149198,0.08162700012326238,0.08321732319891448,0.08530110150575633,,
1984-02-27,,,0.0824890211224556,0.0811811178922653,0.0815675489604473,0.08292749710381028,0.08525056734681125,,
1984-02-28,,,0.0818945467472076,0.08153782188892363,0.08143378123641011,0.0826005149632692,0.0851881437003612,,
1984-02-29,,,0.0811513811349868,0.08168645203113552,0.08127029240131375,0.08228096216917034,0.0851049111783504,,
1984-03-01,,,0.0821918249130249,0.0819539979100227,0.08128515332937239,0.08207288347184656,0.08503356948494906,,
1984-03-02,,,0.0829349011182785,0.08213233500719068,0.08149323388934133,0.08202086240053175,0.08498006358742709,,
1984-03-05,,,0.0823404118418693,0.08210261315107342,0.08164186552166935,0.08202829174697397,0.08491466790437693,,
1984-03-06,,,0.081745833158493,0.0820728704333305,0.08180534616112707,0.08193911351263519,0.08483738064765925,,
1984-03-07,,,0.080854095518589,0.08201341331005094,0.08184993267059323,0.08188709095120426,0.0847422586381435,,
1984-03-08,,,0.0795164704322815,0.08147834241390225,0.08171617016196249,0.08171616941690442,0.0846203841269016,,
1984-03-09,,,0.0775293335318565,0.08039722889661785,0.08126478195190426,0.08144589103758332,0.08446471065282818,,
1984-03-12,,,0.0791852921247482,0.07976620495319364,0.08093440905213353,0.0812509790062904,0.08434215635061261,,
1984-03-13,,,0.0784326195716857,0.07910356223583218,0.08058821633458134,0.08101099878549574,0.08420752152800556,,
1984-03-14,,,0.077980987727642,0.07852894067764278,0.08027117699384687,0.08077073469758031,0.08402521073818203,,
1984-03-15,,,0.0793358609080314,0.07849281877279277,0.07998558059334751,0.08063536696135995,0.08387891620397563,,
1984-03-16,,,0.0800885185599327,0.07900465577840801,0.07970094233751293,0.08059708811342713,0.0837387560307979,,
1984-03-19,,,0.0797874331474304,0.07912508398294443,0.07944564446806904,0.0805437549948692,0.08359257414937014,,
1984-03-20,,,0.080389603972435,0.07951648086309429,0.07931002154946323,0.08055768385529515,0.08344654470682139,,
1984-03-21,,,0.0800885185599327,0.07993798702955243,0.07923346385359761,0.08054169826209542,0.08328557536005969,,
1984-03-22,,,0.080389603972435,0.08014873564243316,0.07932077720761296,0.08051847368478772,0.08314251869916911,,
1984-03-23,,,0.0806907191872596,0.08026917576789855,0.07963691577315327,0.08045084886252876,0.08301440253853792,,
1984-03-26,,,0.0806907191872596,0.08044983297586439,0.07978745847940441,0.08036093376576897,0.08288331285119051,,
1984-03-27,,,0.0806907191872596,0.0805100560188293,0.08001326844096181,0.08030074238777157,0.08273736149072644,,
1984-03-28,,,0.0808412432670593,0.08066060096025462,0.08029929399490353,0.08028523549437519,0.08259739190340039,,
1984-03-29,,,0.0808412432670593,0.08075092881917947,0.08044983223080632,0.08021770641207691,0.08246039524674412,,
1984-03-30,,,0.0812929347157478,0.08087137192487712,0.08057027384638783,0.08013560809195037,0.08233243241906163,,
1984-04-02,,,0.0815939530730247,0.08105201870203015,0.08075092583894725,0.08009828515350814,0.08222238093614574,,
1984-04-03,,,0.0812929347157478,0.08117246180772777,0.08084125891327854,0.0800756402313709,0.08210333555936809,,
1984-04-04,,,0.0794863849878311,0.08090149015188214,0.08078104555606838,0.080007254704833,0.08193626880645749,,
1984-04-05,,,0.077980987727642,0.08032943904399868,0.08054018393158908,0.07993048056960103,0.08173314884304997,,
1984-04-06,,,0.0788842141628265,0.07984769493341441,0.08035953342914577,0.07999822460114953,0.08153917551040646,0.08349911674857134,
1984-04-09,,,0.0794863849878311,0.0794261813163757,0.08023910000920292,0.08001327924430365,0.08136319234967228,0.08347313001751894,
1984-04-10,,,0.0787336453795433,0.07891432344913481,0.08004339262843128,0.08002833053469653,0.08116918146610257,0.08344549983739848,
1984-04-11,,,0.0787336453795433,0.07876377552747724,0.0798326328396797,0.08006596341729162,0.08099300563335415,0.08341934107244009,
1984-04-12,,,0.0785830840468406,0.07888419479131696,0.07960681691765782,0.08002832457423206,0.08083759933710094,0.08339167669415469,
1984-04-13,,,0.0796368792653083,0.07903472781181332,0.07944121137261387,0.08000574260950086,0.08075083047151561,0.08337013669311995,
1984-04-16,,,0.0781314447522163,0.07876373976469035,0.07909496054053303,0.07992294318974015,0.08066962286829944,0.0833335423469543,
1984-04-17,,,0.0773787871003151,0.07849276810884472,0.07870354577898976,0.07977240234613416,0.08054661065340038,0.08326735593378538,
1984-04-18,,,0.0764755308628082,0.0780411452054977,0.07840246036648747,0.07959175296127792,0.0804382303357124,0.08320243470370764,
1984-04-19,,,0.0758733451366424,0.07749919742345805,0.07819169610738752,0.0793659400194883,0.08029699921607968,0.08311972245573993,
1984-04-20,,,0.0758733451366424,0.07674649059772488,0.0778906092047691,0.07912507131695744,0.08015576809644695,0.08303995281457896,
1984-04-23,,,0.0758733451366424,0.0762948706746101,0.07752930521965022,0.07888420261442658,0.08001156434416767,0.08295871198177332,
1984-04-24,,,0.0773787871003151,0.07629487067461009,0.0773938193917274,0.07871860601007935,0.0798944956064224,0.08288811206817621,
1984-04-25,,,0.0784326195716857,0.0766862884163856,0.07736371681094165,0.07859817482531066,0.0798074226081371,0.08282952159643168,
1984-04-26,,,0.0793358609080314,0.0773787915706634,0.07743899449706074,0.07852290570735927,0.07975327551364896,0.08279026135802264,
1984-04-27,,,0.0770776942372322,0.07761966139078136,0.07718307599425311,0.0783121436834335,0.07967774748802181,0.08271831199526782,
1984-04-30,,,0.0782819837331771,0.07810138911008829,0.0771981298923492,0.07814654521644113,0.07962630525231358,0.08264502987265582,
1984-05-01,,,0.0788842141628265,0.07840247452259057,0.07734867259860034,0.07802610918879505,0.07960176900029178,0.08258074194192881,
1984-05-02,,,0.0791852921247482,0.07855300903320309,0.07761964872479435,0.0780110545456409,0.07957731023430821,0.08251649290323253,
1984-05-03,,,0.0800885185599327,0.07870354056358334,0.07804116606712336,0.07811643108725544,0.07956199869513508,0.0824642480164766,
1984-05-04,,,0.0794863849878311,0.07918527871370311,0.07840247005224224,0.07814653962850567,0.07951086208224294,0.08240598179399963,
1984-05-07,,,0.0808412432670593,0.07969713062047956,0.07889925986528393,0.07821428254246707,0.079477906525135,0.08236423693597313,
1984-05-08,,,0.0809917449951171,0.08011863678693767,0.07926055565476411,0.07832718752324577,0.0794598504900932,0.08232399709522721,
1984-05-09,,,0.0814433768391609,0.08057025372982021,0.07956163138151165,0.07846267409622665,0.07946569040417667,0.08228530079126355,
1984-05-10,,,0.0806907191872596,0.0806906938552856,0.07969711720943447,0.0785680558532476,0.07943566828966137,0.08223461888730522,
1984-05-11,,,0.0800885185599327,0.08081112056970592,0.07999819964170451,0.07859063781797881,0.07937874063849445,0.08217940211296078,
1984-05-14,,,0.0787336453795433,0.08038960099220273,0.08004336580634114,0.07862074784934517,0.07930660530924794,0.08211063660681245,
1984-05-15,,,0.0790347605943679,0.07999820411205287,0.08005842044949528,0.0787035465240478,0.07925238385796543,0.08204488225281235,
1984-05-16,,,0.0796368792653083,0.07963690459728237,0.08010357916355129,0.0788616139441728,0.07922803953289981,0.08198514908552167,
1984-05-17,,,0.0790347605943679,0.07930571287870401,0.07999820336699481,0.07901968471705909,0.07921840533614154,0.08191939473152157,
1984-05-18,,,0.0773787871003151,0.0787637665867805,0.07978744357824322,0.07909495681524273,0.07921539440751071,0.08184005253016945,
1984-05-21,,,0.0773787871003151,0.07849279493093485,0.07944119796156879,0.07917022891342636,0.07917926430702206,0.08176071032881733,
1984-05-22,,,0.077980987727642,0.07828204035758968,0.07914012223482128,0.0792003389447927,0.07917023167014119,0.08168887659907337,
1984-05-23,,,0.0775293335318565,0.07786053121089931,0.07874871790409084,0.07915517464280125,0.07916119858622547,0.08159320466220375,
1984-05-24,,,0.0770776942372322,0.07746911793947217,0.07838741540908808,0.07904226630926128,0.07911603525280948,0.08149747572839257,
1984-05-25,,,0.0761744156479835,0.07722824364900585,0.07799600511789319,0.07899710237979884,0.0790377531945705,0.08138825461268422,
1984-05-28,,,0.0761744156479835,0.07698736935853953,0.0777400821447372,0.07889172397553916,0.07896549284458157,0.08127903349697586,
1984-05-29,,,0.075722798705101,0.07653573155403134,0.0774088859558105,0.0787336532026529,0.0788721567392349,0.08115935072302814,
1984-05-30,,,0.0772282183170318,0.07647550851106641,0.07716801986098284,0.07863579951226708,0.07881495073437686,0.08105026304721828,
1984-05-31,,,0.0772282183170318,0.07650561332702632,0.07698736563324925,0.07849278450012202,0.0787517230212688,0.08094712086021896,
1984-06-01,,,0.0784326195716857,0.07695725411176677,0.07709274888038631,0.07844009622931476,0.07870656102895732,0.08086048178374763,
1984-06-04,,,0.0799379870295524,0.07770996838808054,0.07734866887331004,0.07839493341743942,0.07869150638580318,0.08078740961849684,
1984-06-05,,,0.080389603972435,0.07864332944154734,0.07758953049778934,0.0783648263663053,0.07868548408150669,0.08071142278611657,
1984-06-06,,,0.0809917449951171,0.0793960347771644,0.0779357716441154,0.0783422447741031,0.07868849411606785,0.08064294300973412,
1984-06-07,,,0.0806907191872596,0.08008853495120996,0.07829707413911814,0.07834224477410312,0.07868548363447186,0.08057293944060799,
1984-06-08,,,0.0814433768391609,0.080690686404705,0.07882397025823587,0.07840998768806454,0.07868849247694013,0.08051046244800088,
1984-06-11,,,0.0801932513713836,0.08074173927307124,0.0792258538305759,0.07848296798765655,0.07866047844290729,0.08044142968952653,
1984-06-12,,,0.078973613679409,0.08045854121446605,0.0795509353280067,0.0784799106419086,0.07861409202218052,0.0803587137907743,
1984-06-13,,,0.0794310271739959,0.0801463976502418,0.07977121621370312,0.07846961803734298,0.0786129848659038,0.08027462683618065,
1984-06-14,,,0.0801932513713836,0.08004690408706659,0.08006771951913828,0.07852754257619377,0.07865723013877864,0.08019518949091431,
1984-06-15,,,0.0806506052613258,0.07988834977149958,0.0802895180881023,0.07869113348424431,0.07869255796074863,0.08011586673557755,
1984-06-18,,,0.0812605023384094,0.08010179996490474,0.08042176961898798,0.07888521924614902,0.07872804030776019,0.08004561632871625,
1984-06-19,,,0.083089992403984,0.08092507570981973,0.08069180846214288,0.0791406694799661,0.07881516724824901,0.07999217435717579,
1984-06-20,,,0.082937479019165,0.08162636607885357,0.08088638186454768,0.07941107675433154,0.07889924392104145,0.0799461247771978,
1984-06-21,,,0.0820227265357971,0.08199226111173626,0.08101958259940142,0.07965832836925978,0.07896803677082058,0.07990281805396075,
1984-06-22,,,0.0832424610853195,0.082510632276535,0.08119949102401729,0.08001173064112659,0.0790401484072208,0.07989548943936821,
1984-06-25,,,0.0841572284698486,0.08308997750282285,0.08159588873386378,0.08041087128221984,0.07916066408157345,0.07991514347493645,
1984-06-26,,,0.0844621211290359,0.08336440324783322,0.08214473947882647,0.08084783740341658,0.07930233076214786,0.07992447070777413,
1984-06-27,,,0.0841572284698486,0.08360835313796994,0.08261735960841174,0.08119428791105743,0.07945596471428867,0.07994709752500054,
1984-06-28,,,0.0826326087117195,0.08373032957315443,0.08286129534244534,0.08146450743079181,0.07959114998579021,0.07994407460093494,
1984-06-29,,,0.0844621211290359,0.0839742615818977,0.08324244692921634,0.08176598250865932,0.07976292550563807,0.07995934680104252,
1984-07-02,,,0.0846145898103714,0.08406573385000225,0.08357785567641256,0.08199981264770026,0.07993775039911266,0.07997465737164017,
1984-07-03,,,0.0841572284698486,0.0840047553181648,0.08368457928299901,0.08218819387257095,0.08007331922650333,0.07998390741646286,
1984-07-04,,,0.0841572284698486,0.0840047553181648,0.08380655422806738,0.08234646804630753,0.0801878114044666,0.07999761700630184,
1984-07-05,,,0.0847670435905456,0.08443164229393002,0.08408098593354223,0.08255028426647183,0.08029643505811686,0.08002485528588292,
1984-07-06,,,0.0852244272828102,0.08458410352468489,0.08427918255329128,0.08273933678865429,0.08045936971902844,0.08006855860352513,
1984-07-09,,,0.0850719437003135,0.08467557430267329,0.08437065407633779,0.08298327140510078,0.08059516891837117,0.08011073708534237,
1984-07-10,,,0.0846145898103714,0.08476704657077785,0.08438590094447133,0.0832653202116489,0.08070977643132206,0.08015577271580693,
1984-07-11,,,0.0835473611950874,0.08464507311582561,0.08432491421699521,0.08347113691270348,0.08079701781272884,0.08018716402351853,
1984-07-12,,,0.0833948329091072,0.08437063097953794,0.08440113663673397,0.08363121598958966,0.08086314409971233,0.08021257139742372,
1984-07-13,,,0.0843096524477005,0.084187676012516,0.08438588976860044,0.0838141683489084,0.08095960944890973,0.08023523576557633,
1984-07-16,,,0.0843096524477005,0.08403521776199341,0.08435539603233336,0.08396662585437295,0.08102897763252255,0.08025344207882877,
1984-07-17,,,0.0847670435905456,0.08406570851802825,0.08441637754440305,0.08405047841370103,0.08110448360443112,0.08028216704726215,
1984-07-18,,,0.0833948329091072,0.08403520286083219,0.08434013798832891,0.08407334610819814,0.08114351272583004,0.08030460156500335,
1984-07-19,,,0.0841572284698486,0.08418768197298047,0.0842791564762592,0.08418007120490072,0.08121284291148183,0.0803242556005716,
1984-07-20,,,0.083699844777584,0.08406572043895719,0.0841266982257366,0.08420294038951394,0.08128506943583486,0.08033190503716466,
1984-07-23,,,0.082937479019165,0.08379128575325008,0.08391325175762174,0.08414195291697976,0.08136914610862728,0.0803378757089376,
1984-07-24,,,0.0827850699424743,0.08339489102363581,0.08373029977083203,0.08405810035765168,0.0814441522955894,0.08034826807677742,
1984-07-25,,,0.0833948329091072,0.08339489102363581,0.08371504694223401,0.0840199805796146,0.0815193113684654,0.08037367545068261,
1984-07-26,,,0.0846145898103714,0.08348636329174038,0.08383702263236044,0.0841190796345472,0.08163090795278545,0.08042465664446351,
1984-07-27,,,0.0840047299861908,0.08354734033346174,0.08380653038620947,0.08409621007740495,0.08176342681050297,0.08048941060900684,
1984-07-30,,,0.0832424610853195,0.08360833674669263,0.08369981124997136,0.08402760364115236,0.08188070029020306,0.08052998229861257,
1984-07-31,,,0.0832424610853195,0.08369981497526167,0.08354735299944875,0.0839818652719259,0.08198592975735661,0.08057808071374889,
1984-08-01,,,0.0864441469311714,0.08430967777967453,0.08385228440165517,0.08409621119499204,0.0821642260253429,0.08066271230578419,
1984-08-02,,,0.0897981971502304,0.08534639924764634,0.08441638126969335,0.08434776887297628,0.08241863608360286,0.08076733566820618,
1984-08-03,,,0.0916276276111602,0.0868709787726402,0.08520915955305097,0.08466792888939377,0.0827277003228664,0.08088272675871845,
1984-08-06,,,0.0902554839849472,0.08827358335256574,0.08594096004962919,0.08492710590362547,0.08300932168960568,0.08098740726709362,
1984-08-07,,,0.0911702588200569,0.08985914289951322,0.08677947893738744,0.08525488935410974,0.0833182708919048,0.08109521381556985,
1984-08-08,,,0.0893407687544822,0.09043846726417537,0.08737407252192494,0.08554455973207949,0.0835605219006538,0.08118773631751534,
1984-08-09,,,0.0926949232816696,0.09101781249046322,0.08818210586905477,0.0860095642507076,0.08386985599994656,0.08131078951060769,
1984-08-10,,,0.0929998606443405,0.09129225909709929,0.08908161893486974,0.0864440746605396,0.08416120082139965,0.08143388092517849,
1984-08-13,,,0.0923899412155151,0.09171915054321286,0.08999636694788929,0.08684808909893034,0.08441023990511892,0.08155087314546104,
1984-08-14,,,0.0913227498531341,0.0917496487498283,0.09080439582467077,0.08717587441205975,0.0846289028227329,0.08165719345211979,
1984-08-15,,,0.0891883298754692,0.0917191609740257,0.09107881411910054,0.08746554926037785,0.08479283452033995,0.08174066431820388,
1984-08-16,,,0.0905604436993599,0.09129226505756376,0.0911550387740135,0.08778571002185341,0.08499022901058195,0.0818378563225269,
1984-08-17,,,0.0891883298754692,0.0905299589037895,0.09091110900044438,0.08806013427674768,0.08514512807130811,0.0819168102741241,
1984-08-20,,,0.0902554839849472,0.09010306745767592,0.09091110900044438,0.08842603452503679,0.0853463727235794,0.08200342558324333,
1984-08-21,,,0.0923899412155151,0.09031650573015212,0.09103307723999021,0.08890627808868883,0.08561469927430149,0.08211439564824101,
1984-08-22,,,0.0926949232816696,0.0910178244113922,0.09136849269270894,0.08937128260731694,0.08587997719645496,0.08224648103117939,
1984-08-23,,,0.0933047086000442,0.09156667739152906,0.0914294712245464,0.08980578854680059,0.08614220634102818,0.08239971823990341,
1984-08-24,,,0.0926949232816696,0.09226799607276914,0.09139897748827933,0.09024029821157453,0.08638309270143506,0.08253782533109184,0.0830184710398316
1984-08-27,,,0.0910178422927856,0.09242046773433682,0.09126176759600638,0.09062906727194783,0.08657823950052258,0.08265313990414139,0.08306313496083018
1984-08-28,,,0.0937620252370834,0.09269488453865048,0.0915056951344013,0.09115504547953603,0.08679168015718457,0.08280342370271679,0.08312446177005764
1984-08-29,,,0.0940669998526573,0.09296929985284802,0.0919935621321201,0.09153618812561032,0.08701427057385441,0.08295675724744793,0.08318804915994402
1984-08-30,,,0.0934571847319603,0.09299979507923124,0.09228323623538015,0.09171913750469682,0.08724295973777768,0.08310549825429912,0.08324858747422692
1984-08-31,54.0733317285044,A,0.0928473994135856,0.09303029030561442,0.09264914318919179,0.09178012609481809,0.087435058504343,0.0832376034557819,0.08330387007445093
1984-09-03,54.074514967576555,A,0.0928473994135856,0.09339620172977443,0.09290833473205563,0.09190972186625002,0.08760886192321773,0.0833847630023956,0.08335915267467495
1984-09-04,54.06809119574805,A,0.0914751961827278,0.09293883591890331,0.0928168602287769,0.09192496873438356,0.08774912342429157,0.08352572709321972,0.08339654151350256
1984-09-05,54.06269463420398,A,0.0920850411057472,0.09254244416952129,0.09275587201118465,0.0920621823519468,0.08790767967700955,0.08368182219564911,0.08344212844967838
1984-09-06,54.06165095972759,A,0.0939145162701606,0.09263391047716135,0.0928168527781963,0.09212316200137136,0.08813331782817838,0.08386223390698429,0.08349097818136211
1984-09-07,54.06083584137277,A,0.0933047086000442,0.09272537231445308,0.09287783131003377,0.09213840439915653,0.08831016957759853,0.08403654754161831,0.08353825017809864
1984-09-10,54.06074335615716,A,0.0938906371593475,0.09293401986360547,0.09316511079668995,0.09221343919634815,0.08849569052457806,0.08421672046184536,0.08358771622180936
1984-09-11,54.06501410649841,A,0.094044804573059,0.0934479415416717,0.09319338873028751,0.0923495419323444,0.08869344204664227,0.0843833806365728,0.08363574635237452
1984-09-12,54.06810753061793,A,0.0941988974809646,0.09387071281671519,0.09320657849311824,0.09260007031261917,0.0888942754268646,0.0845410434156656,0.08368528250604865
1984-09-13,54.07067777366391,A,0.0960489511489868,0.09429759979248042,0.09346575513482089,0.09287449568510052,0.08911991357803344,0.08470817431807515,0.0837492178380489
1984-09-14,54.073546094634345,A,0.0951239317655563,0.09466144442558284,0.09369340837001797,0.09317127577960488,0.08931790366768835,0.08488863669335839,0.08380347434431311
1984-09-17,54.074324641219,A,0.095278151333332,0.09493894726037974,0.0939364835619926,0.09342240914702413,0.08952202782034872,0.08505859836935993,0.08385181412100788
1984-09-18,54.07393896697789,A,0.0945072695612907,0.09503144025802608,0.09423969089984889,0.0935282755643129,0.0897198814153671,0.08521482892334457,0.0838977854326367
1984-09-19,54.073350265144434,A,0.0946614369750022,0.0951239481568336,0.09449733048677439,0.09362660124897952,0.0899421629309654,0.08536959037184712,0.08394304163753982
1984-09-20,54.07260121835125,A,0.0968197956681251,0.09527811706066126,0.09478785842657085,0.09380235560238356,0.09021066218614575,0.08553690314292903,0.08400057557970281
1984-09-21,54.0711998085921,A,0.0955864787101745,0.09537062644958491,0.09501603543758387,0.09394693337380881,0.09043619871139523,0.08569790408015246,0.08405194293707603
1984-09-24,54.069461287447716,A,0.094969742000103,0.0953089445829391,0.09512394592165943,0.09414452835917468,0.09064940050244327,0.08583918906748292,0.084101713001728
1984-09-25,54.07005359853494,A,0.0960489511489868,0.09561728090047832,0.0953243605792522,0.09425887465476986,0.0908750386536121,0.08598976112902161,0.08415687911212438
1984-09-26,54.070827190300804,A,0.0962031781673431,0.0959256291389465,0.09552478864789005,0.09436568357050415,0.09113120555877682,0.08613735914230343,0.08421132996678347
1984-09-27,54.06924334133539,A,0.0966656729578971,0.09589480459690089,0.09558646082878108,0.09452610798180099,0.09138137444853779,0.08629710868000981,0.0842658637836575
1984-09-28,54.06927718961477,A,0.0962031781673431,0.09601814448833462,0.09569438546895975,0.09469389691948886,0.09163144111633298,0.08645825527608392,0.08431882869452233
1984-10-01,54.07079932775783,A,0.0962031781673431,0.09626483172178264,0.09578688815236087,0.09486168585717673,0.09189675509929654,0.08663295060396191,0.08437179360538716
1984-10-02,54.06764351167127,A,0.093736432492733,0.09580232799053187,0.0957098044455051,0.094974747672677,0.09211578235030171,0.08677996732294556,0.08441242478787894
1984-10-03,54.0627543003246,A,0.0929655283689498,0.09515479803085322,0.09554021358489986,0.09501877203583713,0.09230719625949856,0.08691325381398197,0.0844492014497518
1984-10-04,54.05727880434478,P,0.0929655283689498,0.09441476911306376,0.09515478685498233,0.0949713226407766,0.09247421503067013,0.0870525614917278,0.08448597811162467
1984-10-05,54.052197510423944,P,0.0928113609552383,0.0937364056706428,0.0948772750794887,0.0949466552585363,0.09265034765005108,0.08720688723027703,0.08452346988022322
1984-10-08,54.04654540940499,P,0.092657171189785,0.09302720427513118,0.09464601799845691,0.09488498196005817,0.09283864185214039,0.08735967107117172,0.08456019069999451
1984-10-09,54.043962181151194,P,0.0918863341212272,0.09265718460083003,0.09422975629568095,0.09477705843746657,0.09301151931285855,0.08749872453510758,0.08459380056709045
