Date,GRADE,GPS,CTSH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-08-27,,,0.2967632114887237,0.3318565785884857,0.3380980879068375,0.3254385516047477,0.2863765403628349,,
1998-08-28,,,0.2920530438423157,0.3224355936050415,0.3336231023073196,0.3249675318598747,0.2884491857886314,,
1998-08-31,,,0.2261053323745727,0.3002960801124573,0.3234954833984375,0.32131688147783277,0.2892028769850731,,
1998-09-01,,,0.2826315760612488,0.2856934666633606,0.31595866382122034,0.3204336613416671,0.2910870930552482,,
1998-09-02,,,0.2802765667438507,0.27556594610214236,0.30865736007690425,0.31884387135505676,0.29282998621463774,,
1998-09-03,,,0.2685000896453857,0.2699133217334747,0.30088495016098016,0.31713632494211197,0.2939605128765106,,
1998-09-04,,,0.2732102572917938,0.2661447644233704,0.2942901790142059,0.3147810310125351,0.29485550880432126,,
1998-09-07,,,0.2732102572917938,0.27556574940681455,0.2879309147596359,0.31236685663461683,0.29563273102045057,,
1998-09-08,,,0.3061845600605011,0.28027634620666503,0.2829849064350128,0.31177802830934526,0.2972107651829719,,
1998-09-09,,,0.2955857217311859,0.28333817720413207,0.2794520616531372,0.31042374670505524,0.2986474752426147,,
1998-09-10,,,0.2932305634021759,0.2882842719554901,0.2790987968444824,0.3085984423756599,0.2999899798631668,,
1998-09-11,,,0.2932305634021759,0.29228833317756653,0.2792165488004684,0.306419825553894,0.30133248448371885,,
1998-09-14,,,0.2967632114887237,0.2969989240169525,0.2862823367118835,0.3048889100551605,0.3026985394954681,,
1998-09-15,,,0.287341833114624,0.2932303786277771,0.28675336241722105,0.3013560131192207,0.30389971911907193,,
1998-09-16,,,0.2826315760612488,0.2906395494937897,0.2869888633489609,0.2978231117129326,0.3049831414222717,,
1998-09-17,,,0.2767438292503357,0.28734220266342164,0.28781323730945585,0.29434909373521806,0.30519511938095095,,
1998-09-18,,,0.2802765667438507,0.2847514033317566,0.2885198682546616,0.29140502363443377,0.30538354694843295,,
1998-09-21,,,0.2920530438423157,0.28380936980247495,0.2904041469097137,0.28916753083467484,0.30601948261260986,,
1998-09-22,,,0.2849867939949035,0.2833383619785309,0.288284370303154,0.2856346383690834,0.30601948261260986,,
1998-09-23,,,0.3014734387397766,0.28710673451423646,0.28887314200401304,0.2841626018285751,0.30601948261260986,,
1998-09-24,,,0.2896978557109833,0.289697539806366,0.2885198712348938,0.2838093340396881,0.3059252762794495,,
1998-09-25,,,0.2967632114887237,0.2929948687553406,0.2888731360435486,0.2840448424220085,0.30578395128250124,,
1998-09-28,,,0.2967632114887237,0.2939369022846222,0.2888731360435486,0.28757773637771605,0.305359992980957,,
1998-09-29,,,0.3026510179042816,0.2974697470664978,0.29040405452251433,0.2885787084698677,0.3046769553422928,,
1998-09-30,,,0.2920530438423157,0.2955856680870056,0.29134620130062105,0.289167532324791,0.30397038578987123,,
1998-10-01,,,0.2896978557109833,0.2955856680870056,0.2926416039466858,0.29022742062807083,0.30340512037277223,,
1998-10-02,,,0.3038294613361358,0.296998918056488,0.2949968934059143,0.29175838083028793,0.30340512037277223,,
1998-10-05,,,0.2920530438423157,0.2960568845272064,0.2949968934059143,0.292700520157814,0.30316959202289584,,
1998-10-06,,,0.2449470609426498,0.2845160931348801,0.29099292010068895,0.28963864520192145,0.30227457612752917,,
1998-10-07,,,0.2308155447244644,0.2722685933113098,0.2839271306991577,0.2864001363515854,0.3008614182472229,,
1998-10-08,,,0.1742892414331436,0.2491868704557419,0.2723862692713737,0.28045307025313376,0.2981764081120491,,
1998-10-09,,,0.2072634994983673,0.22987367808818818,0.26343629807233804,0.27615471705794337,0.2962922093272209,,
1998-10-12,,,0.204908400774002,0.21244474947452546,0.2542508170008659,0.27156197652220726,0.29440801054239274,,
1998-10-13,,,0.2367042899131775,0.21079619526863097,0.24765614420175547,0.26903009936213496,0.29313617676496506,,
1998-10-14,,,0.2331715673208236,0.2112673997879028,0.2417679965496063,0.2665570989251137,0.29155816078186036,,
1998-10-15,,,0.2449470609426498,0.22539896368980403,0.23729291707277295,0.2649672605097294,0.2904040816426277,,
1998-10-16,,,0.2520134449005127,0.2343489527702331,0.23211131542921062,0.2635541044175625,0.28903802782297133,,
1998-10-19,,,0.2755663692951202,0.24848054647445675,0.23046264797449106,0.26272977069020265,0.28811948031187057,,
1998-10-20,,,0.2920530438423157,0.2595502972602844,0.23517324626445765,0.2630830831825733,0.28760131865739824,,
1998-10-21,,,0.3120723664760589,0.2753304570913314,0.24329892843961715,0.26361302956938737,0.28738933891057966,,
1998-10-22,,,0.3297366499900818,0.2922883749008179,0.258843669295311,0.26561496928334233,0.28738933891057966,,
1998-10-23,,,0.3438681960105896,0.31065932512283323,0.2725041389465332,0.2679702185094356,0.2875306448340416,,
1998-10-26,,,0.388618916273117,0.3332698345184326,0.2908751904964447,0.2725630037486553,0.28875539273023604,,
1998-10-27,,,0.4286576509475708,0.36059075593948364,0.31007052659988404,0.27886333540081976,0.2901685503125191,,
1998-10-28,,,0.4168820381164551,0.3815526902675629,0.32844157367944715,0.2851047851145267,0.29144039899110796,,
1998-10-29,,,0.3956843316555023,0.39474222660064695,0.34351530075073244,0.29040410891175267,0.29242960184812544,,
1998-10-30,,,0.4204147756099701,0.41005154252052306,0.3603554338216782,0.29623337462544436,0.29405473798513415,,
1998-11-02,,,0.43336883187294,0.41900152564048765,0.37613568007946013,0.3032991640269756,0.29598605662584304,,
1998-11-03,,,0.4286576509475708,0.41900152564048765,0.38979614078998565,0.31248469352722164,0.29744631677865985,,
1998-11-04,,,0.4251250326633453,0.4206501245498657,0.4011014074087143,0.32220016792416567,0.2993305340409279,,
1998-11-05,,,0.3815527260303497,0.4178238034248352,0.4062830150127411,0.332563342154026,0.3010263243317604,0.2937014323472976,
1998-11-06,,,0.3579997718334198,0.40534080266952516,0.4076961725950241,0.3401001557707786,0.3023452588915825,0.2953972223401069,
1998-11-09,,,0.37213134765625,0.39309330582618707,0.4060474157333374,0.348461303114891,0.30526577919721604,0.29723432809114453,
1998-11-10,,,0.3791976571083069,0.38320130705833433,0.401101416349411,0.3555859714746475,0.3071971008181572,0.2991420969367027,
1998-11-11,,,0.3603558242321014,0.3702474653720856,0.3954487949609756,0.3619451843202114,0.3087986859679222,0.30081433609127994,
1998-11-12,,,0.3603558242321014,0.3660080850124359,0.3919159442186355,0.367715622484684,0.3106358006596565,0.3022981567680835,
1998-11-13,,,0.3674211204051971,0.3678923547267913,0.38661657869815824,0.37348600625991824,0.3125200179219246,0.3036877633631229,
1998-11-16,,,0.3650660216808319,0.3664792895317077,0.37978629767894745,0.3779609888792038,0.3143571332097053,0.30499493211507794,
1998-11-17,,,0.362710952758789,0.36318194866180414,0.37319162786006926,0.38149388432502745,0.3154876610636711,0.3063492131233215,
1998-11-18,,,0.3662435412406921,0.3643594920635223,0.36730347871780394,0.3842024430632591,0.3169008174538612,0.30777414634823796,
1998-11-19,,,0.37213134765625,0.36671459674835205,0.36636134088039396,0.38632217794656754,0.3184788331389427,0.3092344065010547,
1998-11-20,,,0.4121710956096649,0.3756645917892456,0.3717784732580185,0.3897373229265213,0.3208576437830925,0.31109506413340565,
1998-11-23,,,0.4310137331485748,0.3888541340827942,0.377666711807251,0.39185706377029417,0.3235426542162895,0.3131205968558788,
1998-11-24,,,0.4215923547744751,0.4006304144859314,0.3819061815738678,0.3915037989616394,0.32622766464948655,0.31506369188427924,
1998-11-25,,,0.4192372560501098,0.41122915744781496,0.3877943247556686,0.39162155985832214,0.32895977824926376,0.3169714598357677,
1998-11-26,,,0.4192372560501098,0.4206503391265869,0.3936824679374694,0.3927992060780525,0.33180964678525926,0.3185023830831051,
1998-11-27,,,0.4098159074783325,0.42017930150032046,0.397921946644783,0.39226926267147066,0.33440043359994887,0.31989199027419085,
1998-11-30,,,0.4074607789516449,0.41546871066093444,0.4021614223718643,0.3909738600254059,0.33670858830213546,0.3213640354573727,
1998-12-01,,,0.4616320133209228,0.4234766423702239,0.4120535284280777,0.3926225781440735,0.34024149268865583,0.32313048765063285,
1998-12-02,,,0.4569209218025207,0.4310133755207062,0.42112126648426057,0.39421237260103226,0.34335044234991074,0.3246849624812603,
1998-12-03,,,0.4168820381164551,0.43054233193397523,0.4255963355302811,0.3959788382053375,0.34589412599802016,0.3259097011387348,
1998-12-04,,,0.4180597364902496,0.43219109773635866,0.42618519961833945,0.39898183643817897,0.3483200564980507,0.32705200389027594,
1998-12-07,,,0.4545657038688659,0.44161208271980285,0.4285403966903686,0.40310355424880984,0.3514761063456535,0.3284180496633053,
1998-12-08,,,0.4427893161773681,0.4378435432910918,0.43066009283065787,0.4062831372022629,0.35427887231111527,0.32947791382670405,
1998-12-09,,,0.43336883187294,0.43313312530517567,0.432073250412941,0.4099337875843048,0.35710518807172775,0.3305377869307995,
1998-12-10,,,0.4475004374980926,0.43925680518150323,0.43489956855773926,0.4142910182476044,0.3602612397074699,0.3318331800401211,
1998-12-11,,,0.4239475131034851,0.4404343605041504,0.43631272912025454,0.41711733788251876,0.36266360074281695,0.33303436055779456,
1998-12-14,,,0.3933291435241699,0.42818704843521116,0.43489956557750703,0.41853049397468567,0.364689122736454,0.3339293573796749,
1998-12-15,,,0.4145261347293854,0.4225344121456146,0.4301889777183533,0.42112125307321546,0.36808070421218875,0.33517764016985896,
1998-12-16,,,0.4263025820255279,0.4211211621761322,0.42712714374065397,0.4241242051124573,0.37199044495821,0.33642593160271644,
1998-12-17,,,0.4145261347293854,0.41452630162239074,0.426891553401947,0.426243944466114,0.3767951828241348,0.337485795468092,
1998-12-18,,,0.4357239902019501,0.4168815970420837,0.42865797877311707,0.4274215891957283,0.3813643926382065,0.3388283009827137,
1998-12-21,,,0.5087369084358215,0.43996315002441405,0.43407509922981263,0.43130774796009064,0.38744096279144286,0.3409244866669178,
1998-12-22,,,0.5134472846984863,0.45974738001823423,0.4411408960819244,0.4359004944562912,0.39297582268714903,0.34305599972605705,
1998-12-23,,,0.5346449613571167,0.481415855884552,0.4512685090303421,0.44167087972164154,0.3990052905678749,0.34528172567486765,
1998-12-24,,,0.5275788903236389,0.5040264070034027,0.4592763543128967,0.447087961435318,0.4046579271554947,0.3475310043990612,
1998-12-25,,,0.5275788903236389,0.5223973870277405,0.4696394920349121,0.4529761105775833,0.4101692360639572,0.3496036319434643,
1998-12-28,,,0.5087369084358215,0.5223973870277405,0.48118026852607726,0.45803991705179214,0.41483264684677124,0.35147606357932093,
1998-12-29,,,0.5581980347633362,0.5313475370407105,0.49554745852947235,0.4628682181239128,0.42015554666519167,0.35387843266129493,
1998-12-30,,,0.5581980347633362,0.5360581517219544,0.5087370038032532,0.46793207377195356,0.4250780600309372,0.35623369947075845,
1998-12-31,,,0.5723294019699097,0.5450082540512085,0.5245173305273056,0.4757044419646263,0.42992991507053374,0.3586596269905567,
1999-01-01,,,0.5723294019699097,0.5539583563804626,0.5381778717041016,0.4834179252386093,0.43449913918972016,0.36101489201188086,
1999-01-04,,,0.5652631521224976,0.5652636051177978,0.5438304960727691,0.4889527976512909,0.43803202390670776,0.3633937083184719,
1999-01-05,,,0.5793948173522949,0.5695029616355896,0.5504252493381501,0.49578307271003724,0.44104676723480224,0.36560765877366064,
1999-01-06,,,0.5864611268043518,0.5751555800437927,0.5556068658828736,0.5034376874566078,0.44443834900856016,0.36793937399983406,
1999-01-07,,,0.5746846199035645,0.5756266236305236,0.560317438840866,0.5097968965768814,0.4480183547735214,0.37022397831082343,
1999-01-08,,,0.5911714434623718,0.5793950319290161,0.5666766941547394,0.5181580930948257,0.45143348813056944,0.37274411305785177,
1999-01-11,,,0.6241447329521179,0.5911713480949402,0.578217476606369,0.5296988725662232,0.455249006152153,0.375617531388998,
1999-01-12,,,0.5699735879898071,0.5892871022224426,0.5793950319290161,0.5374712452292443,0.45807532489299774,0.3777608208358288,
1999-01-13,,,0.5676183700561523,0.5855185508728027,0.5803370654582978,0.5445370346307754,0.4609251916408539,0.3801278628408909,
1999-01-14,,,0.5841050744056702,0.5874026417732239,0.5815146327018738,0.5530159816145896,0.4649762386083603,0.38300128147006035,
1999-01-15,,,0.6123681664466858,0.5916419863700867,0.5855185091495514,0.5618481904268264,0.4700636065006256,0.38620443269610405,
1999-01-18,,,0.6123681664466858,0.5892866730690003,0.5902290105819702,0.5670297533273697,0.4748683428764343,0.3900670610368252,
1999-01-19,,,0.640631377696991,0.603418231010437,0.5963526666164398,0.5733889579772949,0.48009701728820803,0.3936470590531826,
1999-01-20,,,0.6618292927742004,0.6222604155540467,0.6038894832134247,0.5797481745481491,0.48612648665905,0.3974625863134861,
1999-01-21,,,0.6771383881568909,0.6408670783042908,0.6141348600387573,0.5872261494398117,0.4924621379375458,0.4015489692986012,
1999-01-22,,,0.694802463054657,0.657353937625885,0.6244979619979858,0.5955873280763626,0.499009764790535,0.4057648913562298,
1999-01-25,,,0.7489737272262573,0.6846750497817993,0.6369808614253998,0.6075991690158844,0.5066879189014435,0.41052252605557443,
1999-01-26,,,0.7348422408103943,0.70351722240448,0.6534677267074585,0.6164313793182373,0.5141305446624755,0.4148091028630734,
1999-01-27,,,0.7371975183486938,0.7185908675193786,0.6704256415367127,0.6253813534975052,0.5215496242046356,0.4192252208292484,
1999-01-28,,,0.7442635297775269,0.7320158958435059,0.6864414870738983,0.633978059887886,0.5289922678470611,0.42373555049300193,
1999-01-29,,,0.7324870824813843,0.7395528197288513,0.6984533786773681,0.6419859439134598,0.5353985875844955,0.428128115683794,
1999-02-01,,,0.7348422408103943,0.7367265224456787,0.710700786113739,0.6504648983478546,0.5414751577377319,0.43250890597701075,
1999-02-02,,,0.7207106351852417,0.7339002013206481,0.7187087118625641,0.657530689239502,0.5474575233459472,0.4368425939977169,
1999-02-03,,,0.7089341282844543,0.7282475233078003,0.7234191954135895,0.663654339313507,0.5532514607906341,0.441105619519949,
1999-02-04,,,0.7065792083740234,0.7207106590270996,0.7263632774353027,0.67024906873703,0.5589982998371125,0.44540397331118586,
1999-02-05,,,0.7160004377365112,0.717413330078125,0.7284830749034882,0.676490518450737,0.565121990442276,0.44976121202111247,
1999-02-08,,,0.7277770042419434,0.7160002827644348,0.7263634026050567,0.6816721320152282,0.571528314948082,0.4541184516251087,
1999-02-09,,,0.7277770042419434,0.7174135565757751,0.7256568789482116,0.689562302827835,0.5768512147665024,0.4585463537275791,
1999-02-10,,,0.8290531635284424,0.7414373636245728,0.7348424434661865,0.7026340425014496,0.5842938596010208,0.46382215097546575,
1999-02-11,,,0.8290531635284424,0.7659321546554565,0.7433214068412781,0.7148814469575882,0.5925372821092606,0.4692157040536404,
1999-02-12,,,0.8337632417678833,0.7894847154617309,0.753449022769928,0.725951200723648,0.6008513522148132,0.47458570435643194,
1999-02-15,,,0.8337632417678833,0.810681962966919,0.7633411228656769,0.737020954489708,0.6084353029727936,0.47995570465922355,
1999-02-16,,,0.8055002093315125,0.8262266039848327,0.7718200802803039,0.745264396071434,0.6156895208358765,0.48498419657349584,
1999-02-17,,,0.7324870824813843,0.8069133877754211,0.774175375699997,0.7487972855567933,0.6216718858480453,0.48938853695988654,
1999-02-18,,,0.7207106351852417,0.785244882106781,0.7755885183811188,0.7509758979082107,0.6271360898017884,0.49369866475462915,
1999-02-19,,,0.7254210710525513,0.7635764479637146,0.7765305817127228,0.7525068283081054,0.6331655609607697,0.4979145808517933,
1999-02-22,,,0.7795923352241516,0.7527422666549682,0.7817121148109436,0.7540377587080002,0.6408908247947693,0.5027899737656116,
1999-02-23,,,0.798434853553772,0.7513291954994201,0.7887778997421264,0.757217389345169,0.648568999171257,0.5083248516917229,
1999-02-24,,,0.8337632417678833,0.77158442735672,0.7892489075660706,0.7620456755161286,0.6567182123661042,0.514354328662157,
1999-02-25,,,0.8526051640510559,0.7979633331298828,0.7916041076183319,0.767462757229805,0.6654797929525376,0.5211374878883361,
1999-02-26,,,0.8102105259895325,0.8149212241172791,0.7892488360404968,0.7713489294052124,0.6729695236682892,0.5271669581532479,
1999-03-01,,,0.7419084906578064,0.80738445520401,0.7800633609294891,0.771702241897583,0.6776329553127289,0.5325369590520859,
1999-03-02,,,0.7419084906578064,0.7960791826248169,0.7737041890621186,0.7727621346712112,0.6822021794319153,0.5375890010595321,
1999-03-03,,,0.7301320433616638,0.775352942943573,0.7734686851501464,0.7738220304250717,0.6861119210720062,0.5425586058199405,
1999-03-04,,,0.6783159375190735,0.7404950976371765,0.7692292153835296,0.7724088668823242,0.6891266620159149,0.5468922945857048,
1999-03-05,,,0.6971578598022461,0.7178845643997193,0.7664028942584992,0.7714667379856109,0.692518241405487,0.5513437387347221,
1999-03-08,,,0.6818484663963318,0.7058725595474243,0.7566285073757172,0.7691703110933303,0.6959804725646973,0.5554065597057343,
1999-03-09,,,0.694802463054657,0.6964513540267945,0.7462652683258056,0.7675215840339661,0.6987125611305237,0.5594340538978577,
1999-03-10,,,0.7678157091140747,0.7039880871772766,0.7396705150604248,0.7644597113132476,0.7029049146175385,0.5639914873242379,
1999-03-11,,,0.7442635297775269,0.7171776056289673,0.7288363516330719,0.7602202296257019,0.7063435971736908,0.5681367561221122,
1999-03-12,,,0.7112892866134644,0.720003890991211,0.7189442276954651,0.754096531867981,0.7091227948665619,0.571810967028141,
1999-03-15,,,0.7112892866134644,0.7258920550346375,0.7158823072910309,0.74797283411026,0.7120433175563812,0.5750376707315445,
1999-03-16,,,0.7112892866134644,0.729189419746399,0.7128203868865967,0.7432622879743576,0.7146812069416046,0.5778639870882034,
1999-03-17,,,0.6971578598022461,0.7150578498840332,0.7095229685306549,0.7414958268404007,0.7168951416015625,0.5806667453050613,
1999-03-18,,,0.6524078845977783,0.6966867208480835,0.7069321632385254,0.7380806893110275,0.7184496068954468,0.5832339808344841,
1999-03-19,,,0.5605531334877014,0.6665394902229309,0.693271690607071,0.7298372924327851,0.7178372406959533,0.5846353644132614,
1999-03-22,,,0.5322898626327515,0.6307396054267883,0.6783158302307128,0.7174721688032151,0.7160001432895661,0.5856245747208595,
1999-03-23,,,0.4781185984611511,0.5841054677963257,0.6566474437713623,0.701456356048584,0.714163043498993,0.5861191841959953,
1999-03-24,,,0.529934823513031,0.5506608605384826,0.6328593552112579,0.6862649351358414,0.7134093725681305,0.5871672821044922,
1999-03-25,,,0.5652631521224976,0.5332319140434265,0.614959317445755,0.6718978345394134,0.713032534122467,0.5890043863654136,0.4413529093563557
1999-03-26,,,0.5546644330024719,0.5320541739463807,0.5992968320846558,0.6591205298900604,0.7118784594535827,0.5909710329771042,0.4431841276586056
1999-03-29,,,0.5888163447380066,0.5433594703674316,0.58704953789711,0.6514659225940704,0.7114074230194092,0.5931378829479218,0.44518610551953314
1999-03-30,,,0.5370001792907715,0.5551357865333557,0.5696206271648407,0.6412205070257186,0.7093347990512848,0.5947159081697464,0.44692900255322454
1999-03-31,,,0.5228685736656189,0.5537225365638733,0.552191698551178,0.6308573335409164,0.7065555846691132,0.5963410356640816,0.44857768587768077
1999-04-01,57.6040542248125,P,0.4804737865924835,0.5367646634578704,0.5349982887506485,0.6209652259945869,0.702622292637825,0.5975422152876854,0.44992018602788447
1999-04-02,57.5809630324732,P,0.4804737865924835,0.5219265341758728,0.5269903540611267,0.6101310223340988,0.6983357191085815,0.5986727419495582,0.4511802526563406
1999-04-05,57.52240003929757,P,0.485183984041214,0.5012000620365142,0.5222797662019729,0.6002977982163429,0.6930599242448807,0.5998739215731621,0.45243442684412005
1999-04-06,57.482185848065136,P,0.4427893161773681,0.4823578894138336,0.5187468379735947,0.5876971408724785,0.6872188657522201,0.6006747052073479,0.4535119591653347
1999-04-07,57.40394781884526,P,0.3815527260303497,0.4540947198867798,0.5039086282253266,0.5683839917182922,0.6801059699058533,0.6008277970552445,0.4543009717017412
1999-04-08,57.37765532883395,P,0.4192372560501098,0.44184741377830505,0.4893060386180877,0.5521326780319213,0.6736054444313049,0.601298856139183,0.4552666313201189
1999-04-09,57.32112857212678,P,0.386262834072113,0.42300522327423096,0.4724658787250518,0.5358813554048537,0.6666809594631196,0.6010397735238074,0.45606741882860663
1999-04-12,57.26028398536846,P,0.388618916273117,0.4036922097206115,0.45244613587856286,0.5197478368878363,0.6597564929723739,0.6006158253550529,0.4568682111054659
1999-04-13,57.2377760724357,B,0.4051056802272796,0.3961554825305938,0.43925668597221373,0.5044386565685272,0.6534443938732147,0.600450958609581,0.45775732524693014
1999-04-14,57.3150892996152,B,0.4510331153869629,0.4100515604019164,0.43207314014434817,0.492132419347763,0.6482863736152649,0.6007689172029494,0.4588701885193586
1999-04-15,57.37933505498237,B,0.4686973989009857,0.41994358897209166,0.4308955013751984,0.4829468950629233,0.6435287374258042,0.6012635186314582,0.4598829508572817
1999-04-16,57.46596426943676,P,0.4522106647491455,0.43313315510749817,0.42806918919086456,0.4775297716259955,0.6382529419660568,0.6016874662041664,0.46078972823917863
1999-04-19,57.5595754467817,P,0.4510331153869629,0.4456159949302673,0.42465410232543943,0.4734669342637061,0.6327180641889572,0.6021231895685195,0.46174361251294616
1999-04-20,57.64159806063117,P,0.471052348613739,0.4588053286075592,0.4274804055690765,0.47311362177133554,0.6275835710763931,0.6022173929214477,0.4626739402860403
1999-04-21,57.64833929584031,A,0.4475004374980926,0.4580987930297852,0.43407517671585083,0.4689919024705886,0.6199525165557861,0.6021231880784034,0.4634040752798319
1999-04-22,57.64354719344828,A,0.4663421809673309,0.4576277494430542,0.43878566920757295,0.46404585391283026,0.6126982969045638,0.6026177895069121,0.46426374532282355
1999-04-23,57.624610958342224,A,0.4380790293216705,0.4548014223575591,0.44396728873252866,0.4582165837287902,0.6047846126556395,0.6028179824352263,0.4649349931627512
1999-04-26,57.587252770610256,A,0.4215923547744751,0.44891327023506156,0.44726463258266447,0.4498553842306136,0.5965411949157714,0.6024882489442824,0.4654531493037939
1999-04-27,57.531405814158,P,0.4168820381164551,0.43807920813560475,0.448442268371582,0.4438494771718978,0.5887688314914703,0.6022291761636733,0.4658535449951887
1999-04-28,57.509803253526776,B,0.4145261347293854,0.4314843475818634,0.4447915703058243,0.4384323552250861,0.5824096125364303,0.6020407491922378,0.46628926806151866
1999-04-29,57.480602104765204,B,0.4098159074783325,0.42017909288406374,0.43890342116355896,0.43489946126937856,0.5761917179822921,0.6016639038920402,0.4667485419660807
1999-04-30,57.47998807472285,B,0.4227699339389801,0.4171172738075256,0.43595934808254244,0.4320142686367034,0.5701386952400207,0.6016521281003951,0.4673432443290949
1999-05-03,57.50090918383049,B,0.4286576509475708,0.41853033304214476,0.4337218016386032,0.42918795198202125,0.563120001554489,0.6020054131746292,0.46796738527715204
1999-05-04,57.52383660143258,B,0.4310137331485748,0.42135667204856875,0.4297179400920868,0.4285991728305816,0.5557715791463851,0.602170289158821,0.46867396466434
1999-05-05,57.533275957709996,B,0.4098159074783325,0.42041462659835815,0.42594948709011077,0.4300123319029808,0.5472926324605941,0.6020054224133491,0.4692156770080328
1999-05-06,57.53059347734753,P,0.3956843316555023,0.4175883114337921,0.4188837021589279,0.42883468568325045,0.5381542158126831,0.6018170043826102,0.46965139992535115
1999-05-07,57.513480758699416,B,0.388618916273117,0.4107581079006195,0.41393769085407256,0.42895248979330064,0.5297223836183548,0.6013459536433219,0.4700871273130178
1999-05-10,57.495326905815254,B,0.388618916273117,0.40275036096572875,0.41064034700393676,0.42895248979330064,0.522656592130661,0.6001447737216948,0.47053463019430636
1999-05-11,57.47940931131995,B,0.3956843316555023,0.3956844806671142,0.4085205763578415,0.42848142236471176,0.5157321089506148,0.5989671441912651,0.47101157195866106
