Date,GRADE,GPS,BR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-05-17,,,14.495208740234377,14.702986907958984,14.762653636932374,14.517674684524536,,,
2007-05-18,,,14.361841201782228,14.56680908203125,14.740191173553466,14.495914125442505,,,
2007-05-21,,,14.389917373657228,14.453093719482421,14.704391765594483,14.488894701004028,,,
2007-05-22,,,14.312702178955078,14.389917373657227,14.642619323730468,14.481173276901245,,,
2007-05-23,,,14.284626960754396,14.368859291076664,14.568914985656738,14.484331750869751,,,
2007-05-24,,,14.052988052368164,14.280415153503421,14.491701030731202,14.48292784690857,,,
2007-05-25,,,14.038946151733398,14.215836143493652,14.391322612762451,14.475206565856933,,,
2007-05-28,,,14.038946151733398,14.145641899108886,14.299367809295655,14.47380256652832,,,
2007-05-29,,,14.038946151733398,14.090890693664551,14.240404033660889,14.472398567199708,,,
2007-05-30,,,14.017884254455566,14.037542152404786,14.203200721740723,14.470643377304077,14.187758884429932,,
2007-05-31,,,14.207417488098145,14.068428039550781,14.1744215965271,14.468537616729737,14.189724445343018,,
2007-06-01,,,13.98980712890625,14.058600234985352,14.137218189239501,14.438704681396484,14.18410888671875,,
2007-06-04,,,13.9336519241333,14.037541389465332,14.09159164428711,14.397991704940797,14.17259687423706,,
2007-06-05,,,13.98980712890625,14.027713584899903,14.059302139282227,14.350960731506348,14.166700477600097,,
2007-06-06,,,13.652876853942873,13.954712104797363,13.996127128601074,14.282521057128907,14.160382919311523,,
2007-06-07,,,13.31593894958496,13.776416397094726,13.922422218322755,14.207061624526977,14.150134449005128,,
2007-06-08,,,13.435272216796877,13.66550941467285,13.862054824829102,14.126688718795776,14.142272644042968,,
2007-06-11,,,13.526530265808104,13.584085083007812,13.810813236236573,14.055090522766113,14.13890344619751,,
2007-06-12,,,13.568643569946287,13.49985237121582,13.763782978057861,14.002093505859374,14.142553672790527,,
2007-06-13,,,13.624970436096191,13.494271087646485,13.724491596221924,13.963846158981323,14.149576702117919,,
2007-06-14,,,13.575681686401367,13.546219635009766,13.661318016052245,13.917869806289673,14.149015617370605,,
2007-06-15,,,13.723553657531738,13.603875923156739,13.634692668914795,13.885955429077148,14.1514119720459,,
2007-06-18,,,13.681306838989258,13.63483123779297,13.60945816040039,13.85052490234375,14.15745578765869,,
2007-06-19,,,13.441896438598633,13.609481811523438,13.554667091369629,13.806984615325927,14.15646520614624,,
2007-06-20,,,13.45598030090332,13.575683784484863,13.534977436065674,13.765552282333374,14.157300472259521,,
2007-06-21,,,13.688342094421388,13.598215866088868,13.572217750549317,13.747319984436036,14.161519565582275,,
2007-06-22,,,14.012248039245604,13.655954742431641,13.629915332794189,13.745985078811646,14.166881942749024,,
2007-06-25,,,14.167153358459473,13.753124046325684,13.693977642059327,13.75239543914795,14.17141149520874,,
2007-06-26,,,14.012248039245604,13.867194366455077,13.738338088989257,13.75106053352356,14.16498119354248,,
2007-06-27,,,13.941837310791016,13.964365768432618,13.77002477645874,13.747258186340332,14.153492527008057,,
2007-06-28,,,13.667222023010254,13.96014175415039,13.779178810119628,13.720248413085937,14.130053558349609,,
2007-06-29,,,13.463021278381348,13.85029640197754,13.75312557220459,13.693909120559692,14.10337293624878,,
2007-07-02,,,13.617928504943848,13.740451431274414,13.746787738800048,13.678122949600219,14.08512538909912,,
2007-07-03,,,13.885499000549316,13.715101623535157,13.791147994995118,13.672907543182372,14.073492755889893,,
2007-07-04,,,13.885499000549316,13.703833961486817,13.834099864959716,13.684538650512696,14.066773586273193,,
2007-07-05,,,13.80100154876709,13.730589866638184,13.845365810394288,13.708791780471802,14.0611722946167,,
2007-07-06,,,13.91366958618164,13.820719528198243,13.83550796508789,13.73271164894104,14.05557825088501,,
2007-07-09,,,14.322062492370604,13.961546325683594,13.850998878479004,13.772488260269165,14.060678977966308,,
2007-07-10,,,13.941837310791016,13.972813987731934,13.843957805633545,13.791147947311401,14.058175201416015,,
2007-07-11,,,13.786924362182615,13.953099060058594,13.828466510772705,13.799245643615723,14.052853927612304,,
2007-07-12,,,14.096741676330566,14.012247085571289,13.871418476104736,13.825298643112182,14.049798107147216,,
2007-07-13,,,14.005205154418944,14.03055419921875,13.925636863708496,13.839381217956543,14.03817289352417,,
2007-07-16,,,14.216443061828612,14.009430313110348,13.985488319396973,13.866138029098511,14.027543525695801,,
2007-07-17,,,14.181245803833008,14.057312011718746,14.015062999725341,13.90310549736023,14.012559909820556,,
2007-07-18,,,14.110820770263672,14.122091293334961,14.037595176696778,13.935847520828247,13.994342918395995,,
2007-07-19,,,14.272770881652832,14.157297134399414,14.084772109985352,13.96506896018982,13.983295783996581,,
2007-07-20,,,14.1178617477417,14.179828453063966,14.105191326141357,13.970349645614624,13.964798412322999,,
2007-07-23,,,14.089695930480955,14.154479026794434,14.081954669952392,13.966476774215698,13.94742244720459,,
2007-07-24,,,13.596803665161133,14.037590599060058,14.047451305389405,13.945704555511474,13.926786842346191,,
2007-07-25,,,13.477103233337402,13.910847091674805,14.016469192504882,13.922467851638794,13.908530559539795,,
2007-07-26,,,13.103918075561523,13.677076530456542,13.917186832427978,13.894302654266358,13.880704746246337,,
2007-07-27,,,12.653267860412598,13.384157752990722,13.781993103027343,13.85381498336792,13.846533279418946,,
2007-07-30,,,12.582857131958008,13.082789993286132,13.618634510040284,13.802061414718628,13.81039207458496,,
2007-07-31,,,12.385698318481444,12.840568923950196,13.439079761505127,13.727071380615234,13.771851997375489,,
2007-08-01,,,12.01251220703125,12.547650718688963,13.229248905181885,13.633422040939331,13.726409702301025,,
2007-08-02,,,12.097000122070312,12.346267127990723,13.011671829223634,13.548221969604493,13.687289943695069,,
2007-08-03,,,12.005465507507324,12.216706657409668,12.800432205200195,13.452811765670777,13.646620330810547,,
2007-08-06,,,12.371611595153809,12.174457550048828,12.628623771667481,13.355289220809937,13.613273639678955,,
2007-08-07,,,12.357535362243652,12.16882495880127,12.504696941375732,13.276074123382568,13.57964542388916,,
2007-08-08,,,12.801137924194336,12.326550102233886,12.437100410461426,13.226784801483154,13.555310497283935,13.871534690856933,
2007-08-09,,,12.667349815368652,12.440620040893554,12.393443584442139,13.15531520843506,13.524509143829345,13.857116794586181,
2007-08-10,,,12.90675926208496,12.620878791809082,12.418792724609375,13.100392913818359,13.502848186492919,13.843478536605835,
2007-08-13,,,12.526524543762209,12.651861381530761,12.413159465789795,13.015896987915038,13.474705638885498,13.823651256561279,
2007-08-14,,,12.751850128173828,12.730724334716797,12.449774646759034,12.94442720413208,13.44994649887085,13.808323488235473,
2007-08-15,,,12.39977741241455,12.65045223236084,12.488501167297363,12.858875036239624,13.424884510040282,13.792633714675903,
2007-08-16,,,12.28711986541748,12.574406242370605,12.50751314163208,12.759592485427856,13.404308128356934,13.77722128868103,
2007-08-17,,,12.3223237991333,12.457519149780273,12.539198970794677,12.669815587997437,13.382049160003662,13.762160902023316,
2007-08-20,,,12.202629089355469,12.392740058898926,12.522300720214844,12.575462245941162,13.355571136474609,13.74723729133606,
2007-08-21,,,12.561728477478027,12.354715728759766,12.54272003173828,12.523708486557007,13.335432834625244,13.738993253707886,
2007-08-22,,,11.913928031921388,12.257545852661133,12.453999042510986,12.445549726486206,13.301211986541748,13.725394344329834,
2007-08-23,,,11.470328330993652,12.094187545776368,12.334296894073486,12.363870239257812,13.259104919433593,13.704060268402099,
2007-08-24,,,12.603976249694824,12.150518035888672,12.304018592834472,12.361405658721925,13.236713371276856,13.694062671661378,
2007-08-27,,,12.519484519958496,12.213889122009277,12.303314590454102,12.358237028121948,13.21347692489624,13.685466356277466,
2007-08-28,,,12.39273738861084,12.18009090423584,12.267403316497802,12.358588981628419,13.192493743896485,13.674479475021363,
2007-08-29,,,12.582857131958008,12.313876724243164,12.285711288452148,12.387106227874757,13.175031280517578,13.66616587638855,
2007-08-30,,,12.765929222106934,12.572996902465821,12.333592224121094,12.420552682876586,13.156583023071288,13.659051294326781,
2007-08-31,,,12.794092178344728,12.611020088195803,12.380769062042237,12.459984016418456,13.13221990585327,13.649550924301147,
2007-09-03,,,12.794092178344728,12.665941619873047,12.439915370941161,12.481108045578003,13.104758682250976,13.63808508872986,
2007-09-04,,,13.033506393432615,12.794095420837403,12.48709316253662,12.51490659713745,13.085183849334717,13.625082521438598,
2007-09-05,,,12.258954048156738,12.729314804077148,12.521595764160157,12.487797403335572,13.05152618408203,13.602509355545044,
2007-09-06,,,12.061798095703123,12.588488578796387,12.580742740631104,12.457519817352296,13.019417705535888,13.57473563194275,
2007-09-07,,,11.76605987548828,12.382882118225096,12.49695110321045,12.400484848022462,12.985478477478027,13.544425706863404,
2007-09-10,,,12.294161796569824,12.282896041870115,12.474418830871581,12.388866710662843,12.959003143310547,13.522064266204834,
2007-09-11,,,12.132209777832031,12.102636718749999,12.448366069793702,12.357884693145753,12.9239373588562,13.498715057373047,
2007-09-12,,,12.640958786010742,12.179037666320799,12.454176235198975,12.369943761825562,12.89904655456543,13.482910070419312,
2007-09-13,,,13.1708984375,12.400857734680176,12.494673156738282,12.414132690429687,12.886444492340088,13.473808393478393,
2007-09-14,,,13.177968978881836,12.683239555358886,12.533060836791993,12.456914949417115,12.871730480194092,13.46365436553955,
2007-09-17,,,12.775208473205566,12.779448890686036,12.531172466278075,12.485543918609618,12.84079339981079,13.45073618888855,
2007-09-18,,,13.312222480773926,13.015451431274414,12.559044075012206,12.523068618774413,12.82820110321045,13.443188152313233,
2007-09-19,,,13.3899507522583,13.165249824523926,12.672143745422364,12.59686975479126,12.820261631011963,13.436557779312134,
2007-09-20,,,13.531265258789062,13.237323188781739,12.819090461730957,12.69991660118103,12.808952102661133,13.429375104904175,
2007-09-21,,,13.510065078735352,13.303742408752441,12.993490982055665,12.745221042633057,12.79904930114746,13.418611097335816,
2007-09-24,,,12.973054885864258,13.34331169128418,13.061380290985108,12.767899560928345,12.774181537628174,13.400862531661987,
2007-09-25,,,13.100245475769045,13.300916290283203,13.15818386077881,12.803274965286255,12.752561531066895,13.382560720443726,
2007-09-26,,,13.340486526489258,13.291023445129394,13.22813663482666,12.841156435012817,12.737154846191407,13.365748882293701,
2007-09-27,,,13.425278663635254,13.269826126098632,13.253574657440186,12.874123907089233,12.720205001831054,13.351750392913818,
2007-09-28,,,13.3899507522583,13.245803260803223,13.274772834777831,12.903916835784912,12.705646781921386,13.335222597122192,
2007-10-01,,,13.425278663635254,13.336248016357422,13.3397798538208,12.935476160049438,12.692358436584472,13.31989044189453,
2007-10-02,,,13.368748664855955,13.389948654174805,13.345432472229003,12.952238273620605,12.687797336578369,13.30729208946228,
2007-10-03,,,13.651387214660645,13.452128791809082,13.371576118469239,13.021859931945801,12.691283016204833,13.299906787872315,
2007-10-04,,,13.898688316345217,13.546810722351074,13.408318424224854,13.113704442977905,12.707178421020508,13.293941583633423,
2007-10-05,,,13.757372856140137,13.620295143127441,13.433049201965332,13.213270092010498,12.729260520935059,13.287896900177001,
2007-10-08,,,13.72911548614502,13.681062507629395,13.508655261993407,13.285017776489259,12.752185688018798,13.28128888130188,
2007-10-09,,,13.820964813232422,13.771505737304688,13.580727195739746,13.369455528259277,12.780891017913818,13.276371507644653,
2007-10-10,,,13.828031539916992,13.806834602355957,13.62948169708252,13.42880916595459,12.817201404571533,13.271805553436279,
2007-10-11,,,13.771513938903809,13.781399726867676,13.664105224609376,13.458839941024781,12.850691680908204,13.268990812301636,
2007-10-12,,,13.835100173950195,13.796945190429687,13.708620166778564,13.491696500778199,12.88728437423706,13.266952352523804,
2007-10-15,,,13.98348903656006,13.847819900512695,13.764441204071044,13.552110528945922,12.919521923065185,13.26639778137207,
2007-10-16,,,13.623116493225098,13.808250236511231,13.789877986907959,13.567655229568482,12.944833545684814,13.262239484786987,
2007-10-17,,,13.672579765319824,13.777159881591796,13.791997241973878,13.581786680221558,12.962262382507324,13.25878643989563,
2007-10-18,,,13.976423263549805,13.818141746520997,13.799770736694336,13.604044580459595,12.988443851470947,13.256476497650146,
2007-10-19,,,13.85629653930664,13.822381019592285,13.809663105010987,13.62135615348816,13.007434597015381,13.255141391754151,
2007-10-22,,,13.94814682006836,13.815312576293945,13.83156623840332,13.670110750198365,13.035867042541504,13.255286340713502,
2007-10-23,,,13.757372856140137,13.842163848876954,13.825207042694093,13.702967119216918,13.05597749710083,13.25296199798584,
2007-10-24,,,13.750306129455566,13.8577091217041,13.817434501647949,13.723458099365235,13.082988071441651,13.253936290740967,
2007-10-25,,,13.57365894317627,13.777156257629395,13.797649002075195,13.730877113342284,13.108718852996827,13.25651349067688,
2007-10-26,,,13.750306129455566,13.75595817565918,13.789169597625733,13.748894882202148,13.137278499603271,13.259663829803467,
2007-10-29,,,13.828031539916992,13.731935119628906,13.773623847961426,13.769032526016236,13.169786548614502,13.262678842544556,
2007-10-30,,,13.962285995483398,13.772917747497559,13.807540798187256,13.798709392547607,13.19779769897461,13.266615266799926,
2007-10-31,,,14.131878852844238,13.849232292175293,13.853470706939698,13.822733974456787,13.242156715393067,13.271684350967407,
2007-11-01,,,13.77857494354248,13.890215492248535,13.833685874938965,13.81672830581665,13.288321647644043,13.273713283538818,
2007-11-02,,,13.368748664855955,13.813903999328613,13.784931087493897,13.797297096252441,13.303617095947265,13.27016523361206,
2007-11-05,,,13.043716430664062,13.657040977478028,13.694488048553467,13.763027143478393,13.314101734161376,13.263789329528809,
2007-11-06,,,12.881193161010742,13.440822410583497,13.606870079040528,13.71603856086731,13.323870849609374,13.25818229675293,
2007-11-07,,,14.612356185913086,13.536917877197265,13.69307508468628,13.755254793167115,13.364460830688477,13.269746055603028,
2007-11-08,,,15.545058250427246,13.890214538574218,13.890215015411377,13.843932008743286,13.420043411254882,13.288313217163086,
2007-11-09,,,15.651044845581056,14.346673774719239,14.080288887023926,13.93472924232483,13.47718246459961,13.30470118522644,
2007-11-12,,,14.909119606018066,14.719754409790038,14.188397693634034,13.98101077079773,13.519483013153076,13.312120847702026,
2007-11-13,,,15.297746658325195,15.203065109252929,14.321943759918213,14.064742279052734,13.564767818450928,13.324975833892822,
2007-11-14,,,15.13522720336914,15.30763931274414,14.422278594970702,14.137874650955201,13.622293281555176,13.336909732818604,
2007-11-15,,,15.672250747680664,15.333077812194825,14.611646175384521,14.222666025161743,13.694502334594727,13.356960020065308,
2007-11-16,,,15.481460571289062,15.299160957336426,14.822917366027832,14.303924226760865,13.768810348510742,13.377144412994385,
2007-11-19,,,15.516793251037598,15.420695686340332,15.070225048065186,14.382356548309327,13.833262977600098,13.396133060455321,
2007-11-20,,,15.672250747680664,15.495596504211425,15.349330806732178,14.478100442886353,13.90406379699707,13.414000577926636,
2007-11-21,,,15.14936065673828,15.498423194885254,15.403031253814698,14.548053169250489,13.95423183441162,13.426639194488525,
2007-11-22,,,15.14936065673828,15.393845176696777,15.3634614944458,14.62683825492859,13.993801078796388,13.440122785568237,
2007-11-23,,,14.937389373779297,15.285030937194824,15.292095947265626,14.686192417144776,14.028989486694336,13.450359983444214,
2007-11-26,,,14.725406646728516,15.126753616333009,15.27372465133667,14.73106117248535,14.067993450164796,13.454393424987792,
2007-11-27,,,14.979785919189451,14.988260650634766,15.241928577423096,14.781936168670654,14.101344718933106,13.464772911071778,
2007-11-28,,,15.594523429870604,15.077293205261228,15.287858200073241,14.855068397521972,14.145436172485352,13.482848901748657,
2007-11-29,,,15.841827392578123,15.215786552429199,15.304815864562988,14.958231019973756,14.191647415161134,13.500299758911133,
2007-11-30,,,16.08913230895996,15.446135139465332,15.365583038330078,15.094250202178955,14.243228759765625,13.521139030456544,
2007-12-03,,,15.813562393188477,15.663766288757325,15.395259952545166,15.232742500305175,14.300038909912109,13.537110223770142,
2007-12-04,,,16.202184677124023,15.908246040344238,15.448253345489501,15.39879207611084,14.36207769393921,13.557319612503052,
2007-12-05,,,16.265777587890625,16.04249687194824,15.559895038604736,15.481463146209716,14.420583515167236,13.578869180679321,
2007-12-06,,,16.5908203125,16.192295455932616,15.704041004180908,15.533751249313354,14.483894348144531,13.602049674987793,
2007-12-07,,,16.746265411376953,16.323722076416015,15.884928607940674,15.588512277603149,14.551020641326904,13.628333711624146,
2007-12-10,,,16.915847778320312,16.544179153442382,16.103972721099854,15.688848686218261,14.620832023620606,13.656595230102539,
2007-12-11,,,16.421234130859375,16.587989044189452,16.248117542266847,15.745023059844971,14.681881732940674,13.684839534759522,
2007-12-12,,,16.929983139038086,16.720830154418945,16.381663513183593,15.834760856628417,14.747453651428224,13.719368333816528,
2007-12-13,,,16.96539878845215,16.795745849609375,16.494020652770995,15.899418258666993,14.80878786087036,13.757983140945434,
2007-12-14,,,16.80246925354004,16.806986618041993,16.565354347229004,15.965468692779542,14.86968978881836,13.79947515487671,
2007-12-17,,,16.242862701416016,16.672389602661134,16.608284378051756,16.001772165298462,14.919964733123779,13.83607521057129,
2007-12-18,,,16.242862701416016,16.63671531677246,16.612352180480958,16.03030276298523,14.968402690887451,13.874646854400634,
2007-12-19,,,15.987852096557615,16.448289108276366,16.584559631347656,16.072227334976198,15.011599102020263,13.914400253295899,
2007-12-20,,,16.0870304107666,16.272615432739258,16.534180641174316,16.119110822677612,15.057909431457519,13.954300556182861,
2007-12-21,,,16.214529037475586,16.155027389526367,16.48100700378418,16.182967805862425,15.105498008728027,13.996391191482545,
2007-12-24,,,16.214529037475586,16.14936065673828,16.410875129699708,16.25742392539978,15.150118808746338,14.034820365905762,
2007-12-25,,,16.214529037475586,16.143693923950195,16.390204620361327,16.319161081314085,15.201947059631348,14.073390302658082,
2007-12-26,,,16.22869300842285,16.191862106323242,16.320075607299806,16.350869560241698,15.253069324493408,14.107665853500366,13.98960027217865
2007-12-27,,,16.065767288208008,16.187609481811524,16.23011245727539,16.362066555023194,15.294856204986573,14.14165002822876,13.999383411407472
2007-12-28,,,15.917012214660645,16.128106117248535,16.14156675338745,16.353460550308228,15.336070518493653,14.171752557754516,14.007615547180176
2007-12-31,,,15.888679504394531,16.062936210632323,16.106148433685302,16.35721640586853,15.374881172180176,14.20537410736084,14.01451268196106
2008-01-01,,,15.888679504394531,15.997766304016114,16.070730113983153,16.341541147232057,15.417507305145264,14.236742401123047,14.022532944679261
2008-01-02,48.33582408843898,P,15.761175155639648,15.904262733459472,16.04806241989136,16.316311025619505,15.457724685668945,14.270356378555299,14.0314950466156
2008-01-03,48.40795698004927,P,16.037437438964844,15.89859676361084,16.04310312271118,16.28864188194275,15.507000255584718,14.307859554290772,14.042540421485901
2008-01-04,48.58240364197343,P,16.1082763671875,15.936849594116211,16.032477855682373,16.256742429733276,15.554159660339355,14.345719079971314,14.053939990997314
2008-01-07,48.717661204203786,P,16.164936065673828,15.99210090637207,16.027518558502198,16.219196844100953,15.600897750854493,14.385342149734496,14.066289720535279
2008-01-08,48.968619538118,P,16.363292694091797,16.087023544311524,16.04239492416382,16.216299772262573,15.64891788482666,14.423357791900635,14.08117552280426
2008-01-09,49.21973322809197,A,16.327869415283203,16.200362396240234,16.052312564849853,16.186194086074828,15.69283769607544,14.467497205734253,14.096445775032043
2008-01-10,49.43181230682958,A,16.533300399780273,16.29953498840332,16.09906587600708,16.164589166641235,15.747932205200195,14.51812692642212,14.11109359741211
2008-01-11,49.66737986524384,A,16.660797119140625,16.410039138793945,16.17344436645508,16.157505559921265,15.813773174285888,14.558695135116578,14.126378903388977
2008-01-14,49.87488242091689,A,16.512048721313477,16.479461669921875,16.235781288146974,16.170964860916136,15.883139820098878,14.598620777130128,14.142043566703796
2008-01-15,49.8395098708377,A,16.200363159179688,16.446875762939452,16.26694965362549,16.16883988380432,15.949523220062256,14.636697034835816,14.155588254928588
2008-01-16,49.70330996613757,A,16.05160140991211,16.391622161865236,16.295992279052733,16.172027349472046,15.978308124542236,14.671384477615357,14.168775177001953
2008-01-17,49.262094782257,P,15.76824951171875,16.23861198425293,16.269073486328125,16.156088304519653,15.982771949768066,14.701407680511474,14.180229487419128
2008-01-18,48.7598851810256,P,15.832009315490724,16.072854423522948,16.241446781158448,16.13696231842041,15.98639123916626,14.731786851882935,14.190668888092041
2008-01-21,48.30451697592495,P,15.832009315490724,15.9368465423584,16.208154106140135,16.11783633232117,16.00484903335571,14.762166023254395,14.200125555992127
2008-01-22,47.81283938043337,P,15.42823600769043,15.782421112060547,16.1146484375,16.07852168083191,16.007458820343018,14.786113319396973,14.205597920417786
2008-01-23,47.426199276463336,P,15.28656768798828,15.629414367675782,16.010518264770507,16.03141541481018,16.0104856300354,14.816389455795289,14.209449405670165
2008-01-24,47.49443946880886,P,15.860345840454102,15.647833633422852,15.943222808837891,16.021144342422485,16.01424753189087,14.854374933242799,14.214555282592773
2008-01-25,47.60348720884193,P,15.888679504394531,15.659167671203614,15.866011047363282,16.01972770690918,16.02239191055298,14.89560112953186,14.220013418197631
2008-01-28,47.54389510148979,P,15.562830924987791,15.605331993103027,15.771089267730712,16.00343527793884,16.023312664031984,14.92828782081604,14.225176043510437
2008-01-29,47.6996038399026,P,15.442402839660645,15.60816535949707,15.69529323577881,15.981121444702149,16.018715705871582,14.961389751434327,14.230052404403686
2008-01-30,47.72104890361692,P,14.96779727935791,15.544411277770996,15.586912822723388,15.941452550888062,16.015084438323974,14.984658136367798,14.233784103393555
2008-01-31,47.581664401300124,P,15.343239784240724,15.44099006652832,15.544411849975585,15.906742668151855,16.018962020874024,15.006381549835204,14.240094971656799
2008-02-01,47.65783351224772,P,15.952431678771973,15.453740501403809,15.556454086303711,15.898950433731079,16.03926286697388,15.034126176834107,14.248890271186829
2008-02-04,47.745285990008504,P,15.491994857788086,15.439573287963867,15.522452640533448,15.865303373336792,16.05459463119507,15.061294040679932,14.25601511478424
2008-02-05,47.833399370229564,P,15.555747985839844,15.462242317199706,15.535203838348389,15.824926137924194,16.066113872528078,15.08372929573059,14.26345872402191
2008-02-06,48.40454495415822,A,16.292449951171875,15.7271728515625,15.635792064666749,15.823155164718628,16.0800724029541,15.112754287719726,14.27465603351593
2008-02-07,48.34167359217847,A,15.236984252929688,15.705921745300293,15.573455905914306,15.758339357376098,16.067975540161132,15.129811477661132,14.279593291282653
2008-02-08,47.96488237865163,P,15.321990966796877,15.579833602905273,15.516787052154541,15.69139904975891,16.05263271331787,15.147930736541747,14.283270916938783
2008-02-11,47.81001908730264,P,15.265315055847168,15.53449764251709,15.487035465240478,15.629062366485595,16.041667766571045,15.170853338241578,14.285857934951782
2008-02-12,47.51828163327658,P,15.031558990478516,15.429659843444824,15.445951080322265,15.570622158050536,16.018255252838134,15.190166473388672,14.286363596916198
2008-02-13,46.81843566144729,P,15.017390251159668,15.174647903442382,15.450910377502442,15.518911600112915,15.993287506103515,15.206935510635375,14.286342196464538
2008-02-14,46.50066411955313,P,14.29485321044922,14.98622169494629,15.346071720123291,15.445241785049438,15.9473681640625,15.215631256103515,14.283690824508668
2008-02-15,46.13760457017232,B,14.202765464782717,14.762376594543458,15.171105098724365,15.363779592514039,15.896498165130616,15.22375940322876,14.279491000175476
2008-02-18,45.714676090910196,B,14.202765464782717,14.549866676330566,15.042182159423827,15.282317399978638,15.842236518859863,15.231534271240234,14.275712356567382
2008-02-19,45.25932006484333,B,13.664410591125488,14.27643699645996,14.853048419952392,15.19412612915039,15.787100048065186,15.23449089050293,14.270891489982604
2008-02-20,44.83035064314765,B,13.784832954406738,14.029925537109374,14.60228672027588,15.119039392471313,15.72419704437256,15.235825347900391,14.267866067886352
2008-02-21,44.605010630805374,B,13.473151206970217,13.865585136413577,14.425903415679931,14.999679660797119,15.65435209274292,15.231569976806641,14.262755780220031
2008-02-22,44.68702153299847,B,13.883993148803713,13.801830673217774,14.282103633880615,14.899445343017579,15.595982570648193,15.232836179733276,14.26036653995514
2008-02-25,44.594091250715174,B,13.437728881835938,13.648823356628418,14.099345016479493,14.793190240859985,15.539879894256591,15.229922313690185,14.255605597496032
2008-02-26,45.16912209506099,B,14.521530151367188,13.820247268676757,14.04834213256836,14.747146606445312,15.505453243255616,15.236927967071534,14.256649737358094
2008-02-27,45.604824316040464,B,14.018592834472656,13.866999244689941,13.948462390899659,14.69968638420105,15.466068058013915,15.23883358001709,14.255319566726685
2008-02-28,46.15135032725905,B,14.11776065826416,13.99592113494873,13.930753135681153,14.638412427902221,15.426682662963866,15.242296047210694,14.255643429756164
2008-02-29,46.20199696856989,B,13.565235137939451,13.932169532775879,13.867000102996826,14.519052600860595,15.373696784973145,15.239597396850586,14.253274874687195
2008-03-03,46.66506837126355,B,14.06817626953125,14.058259010314941,13.85354118347168,14.447861671447754,15.330769729614257,15.240444269180298,14.253421025276184
2008-03-04,46.42030298161501,B,13.841503143310549,13.922253608703613,13.871250438690186,14.362149429321288,15.283309211730957,15.242628135681151,14.25243381023407
