Date,GRADE,GPS,SJM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-06-14,,,11.043012619018556,11.1657133102417,11.319087982177734,11.095159721374511,10.785340480804443,10.944851245880127,
1995-06-15,,,10.85895824432373,11.055281829833984,11.294547843933106,11.092091989517211,10.789021377563477,10.938716173171997,
1995-06-16,,,10.797611236572266,10.908041191101074,11.220927524566651,11.092091989517211,10.790248489379882,10.934421663284303,
1995-06-19,,,10.736255645751951,10.846689796447754,11.135036849975586,11.098226690292359,10.786567344665528,10.929513597488404,
1995-06-20,,,10.797611236572266,10.846689796447754,11.055281734466552,11.089024019241332,10.791475410461425,10.923992109298705,
1995-06-21,,,10.920312881469728,10.822149848937988,10.993931579589844,11.092091751098632,10.796383399963378,10.920924615859985,
1995-06-22,,,10.85895824432373,10.822149848937988,10.938715839385987,11.092091751098632,10.802518405914306,10.916630096435547,
1995-06-23,,,10.67491340637207,10.79761028289795,10.852825736999511,11.085956859588624,10.8049725151062,10.911108608245849,
1995-06-26,,,10.67491340637207,10.785341835021972,10.816015815734863,11.079821968078614,10.806199550628662,10.90436014175415,
1995-06-27,,,10.490857124328612,10.723991012573242,10.785340404510498,11.052214193344117,10.803745460510253,10.896384611129761,
1995-06-28,,,10.490857124328612,10.638099861145019,10.730124855041504,11.024606418609618,10.804972457885743,10.89209005355835,
1995-06-29,,,10.613561630249023,10.589020538330079,10.705585193634032,11.00006651878357,10.811107425689697,10.886568546295166,
1995-06-30,,,10.85895824432373,10.62582950592041,10.71171989440918,10.966323709487915,10.8184694480896,10.880433473587036,
1995-07-03,,,10.736255645751951,10.638097953796386,10.711719894409178,10.923378372192383,10.819696292877197,10.872457885742188,
1995-07-04,,,10.736255645751951,10.687177658081055,10.705584335327147,10.88043303489685,10.823377246856689,10.86325535774231,
1995-07-05,,,10.736255645751951,10.736257362365722,10.68717861175537,10.840555095672608,10.828285217285156,10.855893259048463,
1995-07-06,,,11.043012619018556,10.822147560119628,10.705584049224852,10.82214994430542,10.83810131072998,10.853439283370971,
1995-07-07,,,10.85895824432373,10.822147560119628,10.723988533020018,10.788407135009766,10.844236316680908,10.847917709350586,
1995-07-10,,,10.67491340637207,10.809879112243653,10.723988533020018,10.770002174377442,10.846690425872803,10.840555686950683,
1995-07-11,,,10.85895824432373,10.834419631958008,10.76079864501953,10.773069524765015,10.85282543182373,10.836261167526246,
1995-07-12,,,10.797611236572266,10.84669075012207,10.791474056243896,10.760799455642701,10.858960514068604,10.83196665763855,
1995-07-13,,,10.920312881469728,10.822150802612306,10.822149181365967,10.7638671875,10.86632261276245,10.829512662887574,
1995-07-14,,,10.797611236572266,10.809881401062011,10.81601448059082,10.7638671875,10.867549724578858,10.825218152999877,
1995-07-17,,,10.736255645751951,10.822149848937988,10.81601448059082,10.7638671875,10.870003604888916,10.818469552993774,
1995-07-18,,,10.245463371276855,10.699450874328614,10.766935253143311,10.73625979423523,10.862641639709473,10.805586042404174,
1995-07-19,,,10.184114456176758,10.576751518249512,10.71172113418579,10.69944987297058,10.856506786346436,10.795156564712524,
1995-07-20,,,10.245463371276855,10.441781616210937,10.63196620941162,10.668775129318238,10.852825908660888,10.784113597869872,
1995-07-21,,,10.368159294128418,10.355891227722168,10.58288631439209,10.653437423706055,10.84914493560791,10.774297590255737,
1995-07-24,,,10.184114456176758,10.245462989807129,10.533806419372558,10.62889747619629,10.841783065795898,10.762027578353882,
1995-07-25,,,10.30681324005127,10.257732963562011,10.478591918945312,10.619695281982422,10.835648097991943,10.75343858718872,
1995-07-26,,,10.490857124328612,10.319081497192382,10.447916507720947,10.619695281982422,10.831966972351074,10.746690034866333,
1995-07-27,,,10.613561630249023,10.392701148986816,10.417241382598878,10.619695281982422,10.82583194732666,10.739328050613404,
1995-07-28,,,10.490857124328612,10.417240715026855,10.386565971374512,10.601290225982666,10.819696865081788,10.73073902130127,
1995-07-31,,,10.736255645751951,10.527668952941895,10.386565971374512,10.601290225982664,10.822150745391845,10.723990421295166,
1995-08-01,,,10.797611236572266,10.625828552246094,10.441780757904052,10.60435800552368,10.818469676971436,10.71969591140747,
1995-08-02,,,10.981664657592772,10.723990058898925,10.521535778045655,10.616628456115722,10.820923805236816,10.717855434417725,
1995-08-03,,,10.920312881469728,10.785340309143066,10.589020729064941,10.61049346923828,10.822150897979736,10.718468980789185,
1995-08-04,,,10.981664657592772,10.8835018157959,10.650371265411376,10.616628789901732,10.825831966400147,10.721536493301391,11.089637517929077
1995-08-07,,,11.043012619018556,10.944853210449219,10.736261081695556,10.635033750534056,10.830739994049072,10.72705804824829,11.086570038795472
1995-08-08,,,11.043012619018556,10.993933486938477,10.809881019592286,10.6442364692688,10.830739994049072,10.734420042037964,11.08442277431488
1995-08-09,,,10.736255645751951,10.944851684570313,10.834420871734618,10.641168689727781,10.82460485458374,10.739941453933715,11.079821510314941
