Date,GRADE,GPS,STLD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-01-03,,,3.156004905700684,3.111496829986572,3.113520383834839,3.0295623660087587,,,
1997-01-06,,,3.27738881111145,3.1398199081420897,3.1236356258392335,3.051816189289093,,,
1997-01-07,,,3.520160436630249,3.224789571762085,3.1640971899032593,3.0851970911026,,,
1997-01-08,,,3.520160436630249,3.30975923538208,3.204558753967285,3.1155433297157287,,,
1997-01-09,,,3.58085036277771,3.4109129905700684,3.2551356315612794,3.1499356389045716,,,
1997-01-10,,,3.843850612640381,3.548482131958008,3.32998948097229,3.1974779605865478,,,
1997-01-13,,,3.8640832901000977,3.6658210277557375,3.4028204679489136,3.249066507816315,,,
1997-01-14,,,3.8033909797668457,3.722467136383057,3.473628354072571,3.2955974102020265,,,
1997-01-15,,,3.682004690170288,3.7548359870910644,3.5322976112365723,3.328978192806244,,,
1997-01-16,,,3.74269700050354,3.7872053146362306,3.5990591526031492,3.358312797546387,,,
1997-01-17,,,3.78316068649292,3.7750673294067383,3.661774730682373,3.387647557258606,,,
1997-01-20,,,3.945005655288696,3.791251802444458,3.7285364151000975,3.4260860204696657,,,
1997-01-21,,,3.985467195510864,3.8276670455932615,3.775067090988159,3.4695821404457092,,,
1997-01-22,,,3.762928724288941,3.843851852416992,3.7993439197540284,3.5019513368606567,,,
1997-01-23,,,3.499927759170532,3.7952980041503905,3.7912516593933105,3.5231936454772947,,,
1997-01-24,,,3.520160436630249,3.7426979541778564,3.7588826417922974,3.5444360613822936,,,
1997-01-27,,,3.601082324981689,3.673913288116455,3.7325825452804566,3.567701506614685,,,
1997-01-28,,,3.601082324981689,3.5970363140106203,3.712351679801941,3.592990016937256,,,
1997-01-29,,,3.601082324981689,3.5646670341491697,3.704259443283081,3.6182785272598266,,,
1997-01-30,,,3.560619115829468,3.576805305480957,3.6860516548156737,3.6425554037094114,3.2421879720687867,,
1997-01-31,,,3.762928724288941,3.6253589630126952,3.684028458595276,3.6729015946388244,3.2571587657928465,,
1997-02-03,,,3.661773681640625,3.6374972343444822,3.6557052612304686,3.692120838165283,3.272534155845642,,
1997-02-04,,,3.560619115829468,3.629404592514038,3.613220453262329,3.694143772125244,3.2866956901550295,,
1997-02-05,,,3.540388345718384,3.617265796661377,3.5909664154052736,3.695155167579651,3.3008572101593017,,
1997-02-06,,,3.661773681640625,3.6374967098236084,3.607151007652283,3.6992013335227965,3.317446436882019,,
1997-02-07,,,3.682004690170288,3.621311902999878,3.623335433006287,3.691109037399292,3.3320125913619996,,
1997-02-10,,,3.520160436630249,3.5929892539978026,3.6152432441711424,3.6739128947257997,3.3453649520874023,,
1997-02-11,,,3.479698419570923,3.5768051147460938,3.603104853630066,3.6577282667160036,3.356694207191467,,
1997-02-12,,,3.560619115829468,3.5808512687683107,3.5990585327148437,3.6516589879989625,3.369641876220703,,
1997-02-13,,,3.257157802581787,3.499928092956543,3.5687124013900755,3.6273820281028746,3.3773295736312865,,
1997-02-14,,,3.2268128395080566,3.408889722824097,3.5151008129119874,3.5995646357536315,3.3840057468414306,,
1997-02-17,,,3.2268128395080566,3.350220203399658,3.4716047286987304,3.5636549949645997,3.3918957567214965,,
1997-02-18,,,3.27738881111145,3.3097582817077638,3.4432816982269285,3.528251075744629,3.4003926849365236,,
1997-02-19,,,3.2369275093078613,3.245019960403442,3.4129356145858765,3.501951014995575,3.4068665218353273,,
1997-02-20,,,3.2268128395080566,3.2389509677886963,3.3694395303726195,3.4882952690124513,3.413542695045471,,
1997-02-21,,,3.2369275093078613,3.2409739017486574,3.324931812286377,3.474133622646332,3.4204211616516114,,
1997-02-24,,,3.2369275093078613,3.242996835708618,3.2966085195541384,3.4559258818626404,3.4285134649276734,,
1997-02-25,,,3.257157802581787,3.2389506340026855,3.2743544578552246,3.4387296557426454,3.4362011623382567,,
1997-02-26,,,3.27738881111145,3.2470428943634033,3.2460314273834228,3.422544980049133,3.4414611577987673,,
1997-02-27,,,3.27738881111145,3.257158088684082,3.248054528236389,3.4083834648132325,3.4438888359069826,,
1997-02-28,,,3.2369275093078613,3.257158088684082,3.2490659952163696,3.3820834040641783,3.444698076248169,,
1997-03-03,,,3.247044324874878,3.2591814517974855,3.2510891437530516,3.361346936225891,3.4461142349243166,,
1997-03-04,,,3.196465492248535,3.247042989730835,3.2429968118667603,3.3431392550468444,3.4477326488494873,,
1997-03-05,,,3.216698408126831,3.234904909133911,3.2409739017486574,3.326954758167267,3.4497557210922243,,
1997-03-06,,,3.156004905700684,3.210628128051758,3.23389310836792,3.3016663193702698,3.4513741874694825,,
1997-03-07,,,3.1357734203338623,3.1903973102569583,3.22377769947052,3.2743547558784485,3.452183413505554,,
1997-03-10,,,3.156004905700684,3.1721894264221193,3.2156854391098024,3.2561469793319704,3.4525880432128906,,
1997-03-11,,,3.1155447959899902,3.15600528717041,3.2015241384506226,3.2379392981529236,3.452992696762085,,
1997-03-12,,,3.1155447959899902,3.135774564743042,3.1853397369384764,3.21568558216095,3.4533973503112794,,
1997-03-13,,,3.054849863052368,3.115543556213379,3.1630858421325683,3.2055701851844787,3.4529927158355713,,
1997-03-14,,,3.06496524810791,3.1013819217681884,3.1458896160125733,3.1974778056144713,3.4511719226837156,,
1997-03-17,,,3.034620523452759,3.0771050453186035,3.1246472358703614,3.1878681898117067,3.446316556930542,,
1997-03-18,,,3.075081586837769,3.069012403488159,3.112508845329285,3.1777528285980225,3.4374149799346925,,
1997-03-19,,,3.014389038085937,3.0487812519073487,3.0922779083251952,3.166625905036926,3.4272995519638063,,
1997-03-20,,,3.014389038085937,3.0406890869140626,3.0781163215637206,3.15600471496582,3.4159703254699707,,
1997-03-21,,,3.014389038085937,3.030573844909668,3.0659778833389284,3.144877791404724,3.399381093978882,,
1997-03-24,,,2.913235664367676,3.0062968730926514,3.0417009592056274,3.128693199157715,3.3803641414642334,,
1997-03-25,,,2.8525424003601074,2.961789035797119,3.0154007196426393,3.108462429046631,3.361347169876099,,
1997-03-26,,,2.8323123455047607,2.9253736972808837,2.987077474594116,3.0862086057662963,3.344353322982788,,
1997-03-27,,,2.8525424003601074,2.893004369735718,2.96684672832489,3.064966285228729,3.3265502309799193,,
1997-03-28,,,2.8525424003601074,2.8606350421905518,2.94560444355011,3.0457470297813414,3.307937865257263,,
1997-03-31,,,2.8323123455047607,2.8444503784179687,2.9253736257553102,3.0250104308128356,3.2856839990615843,,
1997-04-01,,,2.8120806217193604,2.8363580226898195,2.899073529243469,3.005791187286377,3.2622162675857544,,
1997-04-02,,,2.8120806217193604,2.832311677932739,2.8788426876068116,2.9855602979660034,3.243199305534363,,
1997-04-03,,,2.7513890266418457,2.812081003189087,2.852542686462402,2.9653295040130616,3.228228530883789,,
1997-04-04,,,2.8323123455047607,2.8080349922180177,2.8343350172042845,2.9501564502716064,3.2144715690612795,,
1997-04-07,,,2.8727729320526123,2.8161271095275877,2.8302887439727784,2.9359948515892027,3.1999053812026976,,
1997-04-08,,,3.2369275093078613,2.901096487045288,2.8687272548675535,2.9420639872550964,3.192622284889221,,
1997-04-09,,,3.27738881111145,2.994158124923706,2.913234901428223,2.9501561880111695,3.186148414611816,,
1997-04-10,,,3.27738881111145,3.099358081817627,2.955719542503357,2.9612831354141234,3.1804838085174563,3.2113358902931215,
1997-04-11,,,3.216698408126831,3.176235294342041,2.9921351432800294,2.9688697934150694,3.169559202194214,3.21335898399353,
1997-04-14,,,3.181294202804565,3.237939548492432,3.0270333290100098,2.97620347738266,3.159949612617493,3.216241884231567,
1997-04-15,,,3.034620523452759,3.1974781513214108,3.0492873191833496,2.9741804242134093,3.1494296407699585,3.2180626654624938,
1997-04-16,,,3.014389038085937,3.1448781967163084,3.0695181608200075,2.9741804242134093,3.1389096546173096,3.219883432388306,
1997-04-17,,,2.8930041790008545,3.0680012702941895,3.083679676055908,2.968111181259155,3.123534264564514,3.2204903507232667,
1997-04-18,,,2.973928213119507,3.0194472312927245,3.097841262817383,2.9660881400108337,3.1093727350234985,3.220692663192749,
1997-04-21,,,3.075081586837769,2.9982047080993652,3.1180721282958985,2.9741804361343385,3.100471158027649,3.2229180550575256,
1997-04-22,,,3.034620523452759,2.9982047080993652,3.097841429710388,2.9832843422889708,3.0915696001052857,3.2241319036483764,
1997-04-23,,,3.075081586837769,3.0103432178497314,3.07761070728302,2.9954228043556212,3.0818588495254517,3.2257503628730775,
1997-04-24,,,3.075081586837769,3.0467586994171145,3.0573799848556518,3.006549763679504,3.0782173252105713,3.227773449420929,
1997-04-25,,,3.054849863052368,3.062943029403687,3.0411951303482057,3.0166651368141175,3.0747780656814574,3.2293919062614442,
1997-04-28,,,3.075081586837769,3.062943029403687,3.030573868751526,3.028803598880768,3.071743440628052,3.231819598674774,
1997-04-29,,,3.1357734203338623,3.0831736087799078,3.040689158439636,3.044988238811493,3.0689111328125,3.2346519088745116,
1997-04-30,,,3.156004905700684,3.0993582725524904,3.0548507452011107,3.062184453010559,3.0672926807403567,3.237079601287842,
1997-05-01,,,3.2268128395080566,3.1297045230865477,3.088231611251831,3.0859556436538695,3.0672926807403567,3.2404176878929136,
1997-05-02,,,3.2369275093078613,3.1661200523376465,3.1145315408706664,3.106186401844025,3.0672926807403567,3.243856921195984,
1997-05-05,,,3.398773193359375,3.2308583736419676,3.146900701522827,3.132486414909363,3.070529594421387,3.24952152967453,
1997-05-06,,,3.398773193359375,3.2834583282470704,3.183315968513489,3.1405786991119387,3.0733619022369383,3.2547815322875975,
1997-05-07,,,3.479698419570923,3.348197031021118,3.223777651786804,3.150694179534912,3.077408094406128,3.2594346261024474,
1997-05-08,,,3.661773681640625,3.435189199447632,3.28244686126709,3.169913423061371,3.0850957918167112,3.264492313861847,
1997-05-09,,,3.8640832901000977,3.560620355606079,3.3633702039718627,3.202282667160034,3.097638907432556,3.2711684918403625,
1997-05-12,,,3.762928724288941,3.633451461791992,3.43215491771698,3.231364393234253,3.1079565954208372,3.277035415172577,
1997-05-13,,,3.6415436267852783,3.6820055484771728,3.4827319383621216,3.261710548400879,3.1168581581115724,3.28229540348053,
1997-05-14,,,3.560619115829468,3.698189687728882,3.523193359375,3.2890220522880553,3.123736572265625,3.2867461466789245,
1997-05-15,,,3.3785433769226074,3.6415436267852783,3.538366413116455,3.3132990121841432,3.1281873416900634,3.2897807645797728,
1997-05-16,,,3.27738881111145,3.524204730987549,3.542412543296814,3.32847204208374,3.1310196495056153,3.291601531505585,
1997-05-19,,,3.3178517818450928,3.4351893424987794,3.5343204021453856,3.3406105518341063,3.1342565870285033,3.293422315120697,
1997-05-20,,,3.3380825519561768,3.374497127532959,3.5282513380050657,3.3557836532592775,3.138707342147827,3.295850019454956,
1997-05-21,,,3.3380825519561768,3.3299898147583007,3.514089751243591,3.3689337015151977,3.143158097267151,3.298277723789215,
1997-05-22,,,3.560619115829468,3.366404962539673,3.5039742946624757,3.3932105779647825,3.153273482322693,3.303133099079132,
1997-05-23,,,3.661773681640625,3.4432819366455076,3.4837433338165282,3.4235567688941955,3.165209650993347,3.3081907868385314,
1997-05-26,,,3.661773681640625,3.5120663166046144,3.4736278295516967,3.4528913736343383,3.1777527141571045,3.312034635543823,
1997-05-27,,,3.661773681640625,3.576804542541504,3.4756508350372313,3.4791913866996764,3.189486556053162,3.313450767993927,
1997-05-28,,,3.621314764022827,3.633450984954834,3.4817203998565676,3.502456879615784,3.2016250705718994,3.3144623112678526,
1997-05-29,,,3.661773681640625,3.6536818981170653,3.510043430328369,3.5242049217224123,3.2145727634429933,3.3152715444564818,
1997-05-30,,,3.6415436267852783,3.649635887145996,3.546458911895752,3.544435727596283,3.22711585521698,3.313248474597931,
1997-06-02,,,3.6415436267852783,3.6455898761749266,3.5788280963897705,3.556574249267578,3.241682014465332,3.3110230779647827,
1997-06-03,,,3.661773681640625,3.6455898761749266,3.6111972093582154,3.569724273681641,3.2578666400909424,3.3096069049835206,
1997-06-04,,,3.702234983444214,3.661773920059204,3.647612452507019,3.580851101875305,3.2752650928497316,3.3098092079162598,
1997-06-05,,,3.74269700050354,3.677958583831787,3.6658202409744263,3.5848972678184508,3.2930681848526,3.3098092079162598,
1997-06-06,,,3.74269700050354,3.6981892585754395,3.6739125728607176,3.578827953338623,3.310871276855469,3.309404571056366,
1997-06-09,,,3.78316068649292,3.7265126705169678,3.686051273345947,3.579839551448822,3.329888243675232,3.3077861213684083,
1997-06-10,,,3.8033909797668457,3.7548361301422117,3.700213003158569,3.5879319190979,3.349714450836182,3.305965359210968,
1997-06-11,,,3.843850612640381,3.7831592559814453,3.7224665880203247,3.602093493938446,3.370349850654602,3.3067745780944824,
1997-06-12,,,3.722466230392456,3.7791131019592283,3.728535842895508,3.6192896366119385,3.3897713947296144,3.3089999628067015,
1997-06-13,,,3.762928724288941,3.7831594467163088,3.740674352645874,3.643566632270813,3.408383722305298,3.3114276456832887,
1997-06-16,,,3.682004690170288,3.7629282474517822,3.744720458984375,3.6617742776870728,3.4245683574676513,3.3122368693351745,
1997-06-17,,,3.520160436630249,3.706282138824463,3.7305591344833373,3.6708781719207764,3.4302330160140992,3.31142765045166,
1997-06-18,,,3.560619115829468,3.64963583946228,3.7163975477218627,3.682005000114441,3.4358976221084596,3.311023018360138,
1997-06-19,,,3.621314764022827,3.6294055461883543,3.7042593240737913,3.685039782524109,3.442776141166687,3.3116299748420714,
1997-06-20,,,3.682004690170288,3.613220739364624,3.6981900930404663,3.686051332950592,3.4520822668075564,3.310820734500885,
1997-06-23,,,3.6415436267852783,3.605128526687622,3.684028387069702,3.685039830207825,3.4612872552871705,3.3106184339523317,
1997-06-24,,,3.884313106536865,3.6779590606689454,3.692120599746704,3.6961668014526365,3.4782811069488524,3.3138553738594054,
1997-06-25,,,3.924776792526245,3.750790596008301,3.7002132177352904,3.711339902877808,3.496488862037659,3.317699258327484,
1997-06-26,,,3.965236186981201,3.8195748805999754,3.724490213394165,3.7265130281448364,3.5179335021972657,3.32073388338089,
1997-06-27,,,4.086623668670654,3.9004986763000487,3.7568597078323362,3.7487670302391054,3.5401874113082887,3.3247800731658934,
1997-06-30,,,4.046159267425537,3.9814218044281007,3.793275165557861,3.768997812271118,3.5596089649200437,3.3300400614738463,
1997-07-01,,,4.025929927825928,4.009745168685913,3.8438521146774294,3.787205624580383,3.5794351530075073,3.3355023765563967,
1997-07-02,,,4.208003997802734,4.066390609741211,3.9085906028747557,3.8124940752983094,3.6020936012268066,3.341976225376129,
1997-07-03,,,4.147313594818115,4.102806091308594,3.9611904859542846,3.832724905014038,3.6235382413864134,3.3508777832984924,
1997-07-04,,,4.147313594818115,4.114944076538086,4.007721376419068,3.852955734729767,3.6453875160217284,3.360082790851593,
1997-07-07,,,4.167544364929199,4.139221096038819,4.0603214502334595,3.872174918651581,3.667236771583557,3.3694901061058045,
1997-07-08,,,4.309159278869629,4.195866966247559,4.1028060674667355,3.89746333360672,3.6907044887542724,3.379807810783386,
1997-07-09,,,4.491237163543701,4.252513599395752,4.159452104568482,3.929832661151886,3.717409133911133,3.3923509073257447,
1997-07-10,,,4.471007347106934,4.317252349853516,4.210029220581054,3.96725971698761,3.7422930240631103,3.4047928524017332,
1997-07-11,,,4.511468410491943,4.390083312988281,4.252513694763183,4.00468670129776,3.767783842086792,3.4175382614135743,
1997-07-14,,,4.349623203277588,4.426499080657959,4.2828600883483885,4.038067626953125,3.7868008422851562,3.4286652183532715,
1997-07-15,,,4.127083778381348,4.390083980560303,4.2929754734039305,4.06841379404068,3.8013670539855955,3.437364478111267,
1997-07-16,,,4.248469352722168,4.341530418395996,4.297022008895874,4.102806305885315,3.8167424726486208,3.4470752835273744,
1997-07-17,,,4.268699645996094,4.301068878173828,4.309160614013672,4.135175549983979,3.82888099193573,3.4569883918762208,
1997-07-18,,,4.167544364929199,4.232284069061279,4.31118369102478,4.1594525337219235,3.834950213432312,3.4662945604324342,
1997-07-21,,,4.248469352722168,4.212053298950195,4.319276189804077,4.189798820018768,3.8446610260009764,3.476308810710907,
1997-07-22,,,4.167544364929199,4.220145416259766,4.305114698410034,4.203960382938385,3.855181040763855,3.4860195994377134,
1997-07-23,,,4.106852054595947,4.191821956634522,4.266676187515259,4.21306414604187,3.8661056995391845,3.4949211359024046,
1997-07-24,,,4.147313594818115,4.167544746398926,4.234306812286377,4.222168016433716,3.881481103897095,3.504834222793579,
1997-07-25,,,4.147313594818115,4.163498592376709,4.197891330718994,4.225202512741089,3.898879599571228,3.5149496245384215,
1997-07-28,,,4.106852054595947,4.135175132751465,4.17361421585083,4.228237152099609,3.914659605026245,3.524458096027374,
1997-07-29,,,4.147313594818115,4.131128978729248,4.175637197494507,4.234306335449219,3.930844225883484,3.5347757840156557,
1997-07-30,,,4.167544364929199,4.143267440795898,4.16754469871521,4.232283353805542,3.9474334621429445,3.5452957797050475,
1997-07-31,,,4.288928985595703,4.171590518951416,4.169567632675171,4.239364123344421,3.961999659538269,3.557636570930481,
1997-08-01,,,4.167544364929199,4.175636672973633,4.169567632675171,4.240375661849976,3.9721150732040407,3.568662362098694,
1997-08-04,,,3.843850612640381,4.1230363845825195,4.129105758666992,4.224190974235535,3.9757566118240355,3.57675466299057,
1997-08-05,,,4.005697250366211,4.094713115692139,4.112921047210693,4.209017872810364,3.9826350831985473,3.5860608196258545,
1997-08-06,,,4.127083778381348,4.0866209983825685,4.114944219589233,4.190810203552246,3.992750463485718,3.5971877670288084,
1997-08-07,,,4.288928985595703,4.0866209983825685,4.129105758666992,4.181706285476684,4.005293569564819,3.609933166503906,
1997-08-08,,,4.288928985595703,4.1108979225158695,4.143267297744751,4.170579314231873,4.018241276741028,3.6226785659790037,
1997-08-11,,,4.268699645996094,4.195867729187012,4.159452056884765,4.166533136367798,4.030784397125244,3.636233205795288,
1997-08-12,,,4.157430171966553,4.22621431350708,4.16046371459961,4.168050456047058,4.040697526931763,3.6492820835113524,
1997-08-13,,,4.127083778381348,4.22621431350708,4.156417655944824,4.161981177330017,4.049194502830505,3.6622297978401184,
1997-08-14,,,4.046159267425537,4.177660369873047,4.132140684127807,4.150854158401489,4.0552637481689455,3.6741659665107727,
1997-08-15,,,4.046159267425537,4.129106426239014,4.120002174377442,4.144784903526306,4.061332993507385,3.686102135181427,
1997-08-18,,,4.046159267425537,4.084598350524902,4.140233039855957,4.134669399261474,4.066592965126038,3.6982406044006346,
1997-08-19,,,4.046159267425537,4.062344169616699,4.14427924156189,4.128600144386292,4.071448330879211,3.7105813908576963,
1997-08-20,,,4.106852054595947,4.058297824859619,4.142256069183349,4.128600144386292,4.076708359718323,3.7235291051864623,
1997-08-21,,,4.025929927825928,4.054251956939697,4.115956163406372,4.1225309610366825,4.082777633666992,3.7362745141983034,
1997-08-22,,,3.945005655288696,4.034021234512329,4.081563830375671,4.112415564060211,4.086419172286988,3.7474014472961428,
1997-08-25,,,3.945005655288696,4.013790512084961,4.049194431304931,4.104323244094848,4.091679191589355,3.7581237745285034,
1997-08-26,,,3.985467195510864,4.001652097702026,4.031998133659362,4.096230924129486,4.100985326766968,3.7656091713905333,
1997-08-27,,,3.945005655288696,3.9692828178405763,4.013790321350098,4.085103988647461,4.108673057556152,3.772285339832306,
1997-08-28,,,4.046159267425537,3.973328685760498,4.013790321350098,4.072965502738953,4.117169947624206,3.779973044395447,3.495654467344284
1997-08-29,,,4.086623668670654,4.0016522884368895,4.0178367614746096,4.068919467926025,4.125262327194214,3.788672297000885,3.5010156404972075
1997-09-01,,,4.086623668670654,4.029975891113281,4.021883201599121,4.081058120727539,4.134163928031922,3.797725591659546,3.5069837379455566
1997-09-02,,,4.228235244750977,4.078529500961304,4.040090799331665,4.092185020446777,4.141042370796203,3.8096617388725282,3.5138622021675108
1997-09-03,,,4.329389572143555,4.155406284332275,4.062344551086426,4.102300310134888,4.14913462638855,3.822811744213104,3.521347588300705
1997-09-04,47.392590550504984,A,4.471007347106934,4.240375900268555,4.106852293014526,4.111404228210449,4.159250049591065,3.838591775894165,3.5295410633087156
1997-09-05,47.47828043698712,A,4.369851589202881,4.297021484375,4.149336886405945,4.115450358390808,4.164914608001709,3.8525510096549986,3.536621836423874
1997-09-08,47.59023139567304,A,4.511468410491943,4.381990432739258,4.2059831619262695,4.1275887966156,4.174220790863037,3.8669148778915403,3.544916466474533
1997-09-09,47.642675741746054,A,4.471007347106934,4.430544853210449,4.254537177085877,4.14326765537262,4.183122339248658,3.8812787461280824,3.552705324888229
1997-09-10,47.66676578984951,A,4.511468410491943,4.466960620880127,4.311183452606201,4.162486886978149,4.189191627502441,3.895642614364624,3.560696488618851
1997-09-11,47.62275469262341,A,4.471007347106934,4.466960620880127,4.353668260574341,4.183729290962219,4.195665502548218,3.9096018719673156,3.5686876606941222
1997-09-12,47.646831050804316,A,4.501351833343506,4.493260669708252,4.395141077041626,4.206488919258118,4.202746267318726,3.9240668916702273,3.5767293989658357
1997-09-15,47.58206998297819,A,4.450777053833008,4.481122398376465,4.4315564155578615,4.226719808578491,4.208410921096802,3.9378238463401796,3.5848217225074768
1997-09-16,47.548046872887774,A,4.511468410491943,4.489214611053467,4.459879732131958,4.249985265731811,4.212457103729248,3.9515807962417604,3.5931163525581358
1997-09-17,47.356489629411776,A,4.167544364929199,4.420429801940918,4.443695211410523,4.253019881248474,4.205983247756958,3.9616961908340453,3.599387896060944
1997-09-18,47.28782492644232,A,4.43054723739624,4.412337779998779,4.439649200439453,4.27325074672699,4.205174045562744,3.9737335348129275,3.6070756113529203
1997-09-19,47.18651815610568,A,4.369851589202881,4.386037731170655,4.439649200439453,4.294493043422699,4.202341709136963,3.9850627756118775,3.6144598484039308
1997-09-22,47.11863669708712,P,4.37996768951416,4.371875858306884,4.426499128341675,4.316241145133972,4.202948598861695,3.994874720573425,3.622198125123978
1997-09-23,47.036432659581116,P,4.349623203277588,4.339506816864014,4.41436071395874,4.3344489455223085,4.207399387359619,4.004383220672607,3.6295823764801027
1997-09-24,47.136565336694616,P,4.369851589202881,4.37996826171875,4.400199031829834,4.355691242218017,4.209827032089233,4.013284752368927,3.6363596892356873
1997-09-25,47.035618823816094,P,4.208003997802734,4.335459613800049,4.373898696899414,4.363783478736877,4.208613119125366,4.0187470555305485,3.6416196846961975
1997-09-26,46.92225828071002,P,4.147313594818115,4.2909520149230955,4.338494873046875,4.366817975044251,4.208208503723145,4.021579358577728,3.6463739252090455
1997-09-29,46.72013658711592,P,3.904543399810791,4.1958671569824215,4.283871507644653,4.357713961601258,4.201329984664917,4.022995505332947,3.650015460252762
1997-09-30,46.48854748454161,P,3.8033909797668457,4.086620712280274,4.213063764572143,4.336471748352051,4.19404691696167,4.024613978862763,3.653454691171646
1997-10-01,46.202347048532516,P,3.661773681640625,3.9450051307678224,4.1624866962432865,4.303090953826905,4.185145349502563,4.025625524520874,3.6561858355998993
1997-10-02,45.96077285154243,P,3.520160436630249,3.8074364185333254,4.071448016166687,4.25554860830307,4.172602286338806,4.02704169511795,3.658411229848862
1997-10-03,45.81994363186945,P,3.661773681640625,3.7103284358978272,4.000640225410462,4.220144712924958,4.162891488075257,4.030885543823242,3.6612435376644132
1997-10-06,45.74742880949725,P,3.58085036277771,3.645589828491211,3.9207284927368162,4.173613810539246,4.152371454238891,4.033515529632568,3.663468922376633
1997-10-07,45.67389348889961,P,3.439234972000122,3.5727586269378664,3.8296896696090696,4.122025191783905,4.138209881782532,4.034527053833008,3.665188536643982
1997-10-08,45.71416414626541,P,3.6415436267852783,3.568712615966797,3.7568588733673094,4.078528952598572,4.127689867019654,4.037561664581299,3.6679196941852568
1997-10-09,45.8758497448068,P,3.762928724288941,3.6172662734985352,3.71235134601593,4.043125021457672,4.117169861793518,4.0395847606658934,3.671358929872513
1997-10-10,45.94300948879965,P,3.74269700050354,3.6334509372711183,3.6718896865844726,4.005192279815674,4.1086729145050045,4.040393993854523,3.674292390346527
1997-10-13,46.12907426188568,P,3.904543399810791,3.698189544677734,3.6718896865844726,3.977880597114563,4.109886770248413,4.042821691036225,3.6774281632900236
1997-10-14,46.337571184374205,P,3.8640832901000977,3.7831592082977297,3.677958917617798,3.9455113410949707,4.10705449104309,4.0448447871208195,3.679147777557373
1997-10-15,46.441753382021794,P,3.78316068649292,3.811482620239258,3.690097618103027,3.926292157173157,4.100176029205322,4.04646324634552,3.6804627788066866
1997-10-16,46.416117580565746,P,3.682004690170288,3.7952978134155275,3.706282043457031,3.888865029811859,4.088037543296814,4.046665556430817,3.6809685504436493
1997-10-17,46.34180367434582,A,3.540388345718384,3.754836082458496,3.694143509864807,3.847391867637634,4.073066730499267,4.045654003620148,3.6794512391090395
1997-10-20,46.164674288797606,P,3.560619115829468,3.6860512256622315,3.692120385169983,3.8064244389533997,4.058905119895935,4.04484475851059,3.6779339182376862
1997-10-21,46.05104700513174,B,3.621314764022827,3.6374975204467774,3.7103283643722533,3.7700090169906617,4.04818281173706,4.044440169334411,3.677023537158966
1997-10-22,46.006743708608234,B,3.762928724288941,3.6334511280059814,3.7224668741226195,3.7396628737449644,4.0408997106552125,4.045047106742859,3.6774281573295595
1997-10-23,45.98864098308363,B,3.621314764022827,3.621313142776489,3.7083054780960083,3.7103284120559694,4.0324028205871585,4.043833284378052,3.676821246147156
1997-10-24,46.01213309603244,B,3.499927759170532,3.613221025466919,3.6840285539627073,3.67795912027359,4.021478190422058,4.041405591964722,3.6754050815105437
