Date,GRADE,GPS,RCL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-07-27,,,6.572925090789795,6.436658763885498,6.34447546005249,6.208208346366883,5.8218488693237305,,
1993-07-28,,,7.093951225280762,6.580942153930664,6.428641366958618,6.258306884765625,5.855515108108521,,
1993-07-29,,,7.334424018859863,6.7572887420654295,6.536854553222656,6.316421103477478,5.8979986381530765,,
1993-07-30,,,7.494738578796387,6.989745998382569,6.661099195480347,6.386559009552002,5.942886934280396,,
1993-08-02,,,7.45466136932373,7.190140056610107,6.781336116790771,6.454693055152893,5.987775211334228,,
1993-08-03,,,7.374502658843994,7.350455570220947,6.893557167053222,6.524830985069275,6.033465070724487,,
1993-08-04,,,7.574897289276123,7.4466447830200195,7.013793468475342,6.606992578506469,6.079154949188233,,
1993-08-05,,,7.81537389755249,7.542834758758545,7.150061750411988,6.693162250518799,6.126448001861572,,
1993-08-06,,,7.655055046081543,7.574898052215576,7.282322025299072,6.77131597995758,6.168129949569702,,
1993-08-09,,,7.695132732391357,7.622992324829101,7.406566190719604,6.851473593711853,6.210613451004028,,
1993-08-10,,,7.494738578796387,7.64703950881958,7.498747539520264,6.921611499786377,6.251493797302246,,
1993-08-11,,,7.534817695617676,7.6390235900878904,7.542834186553955,6.985737776756286,6.290770998001099,,
1993-08-12,,,7.534817695617676,7.582912349700928,7.5628735542297365,7.049864053726196,6.332452926635742,,
1993-08-13,,,7.494738578796387,7.550849056243896,7.5628735542297365,7.111986374855041,6.37253170967102,,
1993-08-16,,,7.534817695617676,7.51878604888916,7.570889186859131,7.176112651824951,6.412610597610474,,
1993-08-17,,,7.655055046081543,7.550849342346192,7.598944425582886,7.246250796318054,6.455895709991455,,
1993-08-18,,,7.695132732391357,7.582912349700928,7.610967969894409,7.312380719184875,6.501585578918457,,
1993-08-19,,,7.775289058685303,7.6310066223144535,7.606959486007691,7.378510618209839,6.547275371551514,,
1993-08-20,,,7.695132732391357,7.671085453033447,7.6109672546386715,7.446644639968872,6.588155765533447,,
1993-08-23,,,7.695132732391357,7.703148460388183,7.6109672546386715,7.508766722679138,6.627433004379273,,
1993-08-24,,,7.735213756561279,7.7191802024841305,7.635014772415161,7.566881155967712,6.668313493728638,,
1993-08-25,,,7.89552640914917,7.7592589378356935,7.67108564376831,7.6069599151611325,6.711598606109619,,
1993-08-26,,,7.751796245574951,7.754560375213623,7.692783498764038,7.627828526496887,6.752009115219116,,
1993-08-27,,,7.469177722930908,7.709369373321533,7.690227413177491,7.626550483703613,6.787568883895874,,
1993-08-30,,,7.630673408508301,7.6964775085449215,7.699812984466552,7.635351085662842,6.8263585662841795,,
1993-08-31,,,7.671046733856201,7.683644104003906,7.701412153244019,7.650178289413452,6.865955715179443,,
1993-09-01,,,7.792168617248535,7.662972545623779,7.711115741729737,7.661041855812073,6.909578399658203,,
1993-09-02,,,8.034412384033203,7.71949577331543,7.7370280742645265,7.671993780136108,6.957244386672974,,
1993-09-03,,,7.913291931152344,7.808318614959717,7.758843994140625,7.684905624389648,6.997678470611572,,
1993-09-06,,,7.913291931152344,7.864842319488526,7.780659914016724,7.695813584327698,7.033303117752075,,
1993-09-07,,,7.87291669845581,7.905216312408447,7.794430208206177,7.714722490310669,7.068921842575073,,
1993-09-08,,,7.792168617248535,7.905216312408447,7.784094429016113,7.727590036392212,7.102925605773926,,
1993-09-09,,,7.711422443389893,7.840618324279785,7.780057048797607,7.736420273780823,7.1337112617492675,,
1993-09-10,,,7.590301036834717,7.776020145416259,7.792169380187988,7.741198396682739,7.163677673339844,,
1993-09-13,,,7.630673408508301,7.719496440887451,7.792169380187988,7.745991182327271,7.194451532363892,,
1993-09-14,,,7.388430595397949,7.6225992202758786,7.763907766342163,7.732659959793091,7.222785263061524,6.440556292533874,
1993-09-15,,,7.388430595397949,7.541851615905761,7.723533964157104,7.71732485294342,7.251920566558838,6.455925517082214,
1993-09-16,,,7.469177722930908,7.493402671813965,7.667010498046875,7.702019286155701,7.279464511871338,6.47089985370636,
1993-09-17,,,7.469177722930908,7.469178009033203,7.622599077224732,7.690721535682679,7.307008457183838,6.4866757535934445,
1993-09-20,,,7.671046733856201,7.477252674102783,7.598374557495117,7.68951723575592,7.338589782714844,6.504470343589783,
1993-09-21,,,7.469177722930908,7.493402099609375,7.558000659942627,7.676215434074402,7.366133728027344,6.521047854423523,
1993-09-22,,,7.549929141998291,7.525701808929443,7.533776712417603,7.658935570716858,7.39208646774292,6.539635252952576,
1993-09-23,,,7.751796245574951,7.582225513458252,7.537814092636109,7.658935570716858,7.422076549530029,6.560642085075378,
1993-09-24,,,7.751796245574951,7.63874921798706,7.553963613510132,7.67306649684906,7.452066631317138,6.581248154640198,
1993-09-27,,,7.711422443389893,7.646824359893799,7.562038516998291,7.67710394859314,7.481249237060547,6.601450486183166,
1993-09-28,,,7.751796245574951,7.703348064422608,7.598375082015991,7.681141424179077,7.5112393188476565,6.621655740737915,
1993-09-29,,,7.8325419425964355,7.759870624542236,7.64278621673584,7.6831600904464725,7.540439472198487,6.643470029830933,
1993-09-30,,,7.913291931152344,7.792169761657715,7.687197637557984,7.677104067802429,7.569651489257812,6.666492605209351,
1993-10-01,,,7.751796245574951,7.792169761657715,7.715459489822388,7.669029283523559,7.598038368225097,6.687900223731995,
1993-10-04,,,7.711422443389893,7.792169761657715,7.7194970607757565,7.658935809135437,7.623212995529175,6.709705715179443,
1993-10-05,,,7.711422443389893,7.784095001220703,7.743721532821655,7.650861096382141,7.645982942581177,6.733915905952454,
1993-10-06,,,7.913291931152344,7.800244998931885,7.780057811737061,7.656917262077331,7.662369756698609,6.758942432403565,
1993-10-07,,,7.87291669845581,7.7921699523925785,7.792169857025146,7.664991974830627,7.673139610290527,6.7855691242218015,
1993-10-08,,,7.630673408508301,7.767945384979248,7.780057573318482,7.6670105934143065,7.6758583068847654,6.809372620582581,
1993-10-11,,,7.751796245574951,7.776020145416259,7.784094953536988,7.673066735267639,7.68180100440979,6.83478810787201,
1993-10-12,,,7.792168617248535,7.792169380187988,7.788132190704346,7.6932536363601685,7.690154323577881,6.861809697151184,
1993-10-13,,,7.751796245574951,7.75987024307251,7.780057621002197,7.711421918869019,7.693692302703857,6.886423625946045,
1993-10-14,,,7.630673408508301,7.7114215850830075,7.751795768737793,7.719496703147888,7.689998292922974,6.908223147392273,
1993-10-15,,,7.590301036834717,7.703347110748291,7.7356462478637695,7.725552868843079,7.688703212738037,6.928416581153869,
1993-10-18,,,8.236281394958496,7.800244140625,7.78813214302063,7.753814601898194,7.69952618598938,6.955069818496704,
1993-10-19,,,8.115161895751953,7.864842796325684,7.828506088256836,7.786113810539246,7.711934652328491,6.981714224815368,
1993-10-20,,,7.913291931152344,7.897141933441162,7.828506088256836,7.804281949996948,7.719504137039184,7.0051375675201415,
1993-10-21,,,8.115161895751953,7.994039630889892,7.85273060798645,7.8224502325057985,7.73111102104187,7.0317819738388065,
1993-10-22,,,8.236281394958496,8.123235702514648,7.91329140663147,7.846674489974975,7.745941877365112,7.059236793518067,
1993-10-25,,,8.478524208068848,8.171684265136719,7.98596420288086,7.885029578208924,7.764816007614136,7.088713302612304,
1993-10-26,,,8.559272766113281,8.260506439208985,8.062674617767334,7.92540340423584,7.782900362014771,7.119398036003113,
1993-10-27,,,8.720771789550781,8.422002410888672,8.159572172164918,7.969814896583557,7.803413143157959,7.152499361038208,
1993-10-28,,,8.720771789550781,8.543124389648437,8.268582010269165,8.010188889503478,7.822322797775269,7.184799084663391,
1993-10-29,,,8.559272766113281,8.607722663879395,8.36547918319702,8.050562715530395,7.839605598449707,7.2138806819915775,
1993-11-01,,,8.720771789550781,8.656172180175782,8.41392822265625,8.10103018283844,7.860118379592896,7.243775691986084,
1993-11-02,,,8.518902778625488,8.648098182678222,8.454302310943604,8.14140419960022,7.875792160034179,7.272052826881409,
1993-11-03,,,8.438151359558105,8.591574096679688,8.50678825378418,8.167647171020509,7.886644659042358,7.2991216325759884,
1993-11-04,,,8.236281394958496,8.49467601776123,8.518900203704835,8.185815405845641,7.8963343620300295,7.324171738624573,
1993-11-05,,,7.994040012359619,8.381629467010498,8.494676065444946,8.203983736038207,7.906831607818604,7.3472002458572385,
1993-11-08,,,8.034412384033203,8.244357585906982,8.450264883041381,8.218114542961121,7.9149063873291015,7.370632476806641,
1993-11-09,,,8.074787139892578,8.1555344581604,8.40181632041931,8.232245469093323,7.922981195449829,7.3944684553146365,
1993-11-10,,,8.236281394958496,8.115160465240479,8.353367280960082,8.2564697265625,7.931863451004029,7.420720925331116,
1993-11-11,,,8.276658058166504,8.12323579788208,8.308955907821655,8.28876895904541,7.9367083644866945,7.446976375579834,
1993-11-12,,,8.276658058166504,8.179759407043457,8.280694437026977,8.323086810111999,7.9439756870269775,7.4708270788192745,
1993-11-15,,,8.438151359558105,8.260507202148437,8.25243239402771,8.33318030834198,7.954472875595092,7.493887996673584,
1993-11-16,,,8.559272766113281,8.357404327392578,8.25646939277649,8.355385851860046,7.968199996948242,7.518560919761658,
1993-11-17,,,8.559272766113281,8.422002601623536,8.268581533432007,8.387684893608093,7.983542079925537,7.543233842849731,
1993-11-18,,,8.276658058166504,8.422002601623536,8.272619199752807,8.39575970172882,7.994846792221069,7.564279026985169,
1993-11-19,,,8.276658058166504,8.422002601623536,8.300881004333496,8.397778534889222,8.008573932647705,7.586125802993775,
1993-11-22,,,8.074787139892578,8.34932975769043,8.304918479919433,8.377591681480407,8.01745620727539,7.605953869819641,
1993-11-23,,,7.994040012359619,8.236283206939698,8.296843767166138,8.349330043792724,8.029568395614625,7.626176829338074,
1993-11-24,,,8.387901306152344,8.202008914947509,8.312005758285522,8.332686519622802,8.049557809829713,7.650739188194275,
1993-11-25,,,8.387901306152344,8.224257564544677,8.323130083084106,8.31604299545288,8.06793228149414,7.673698396682739,
1993-11-26,,,8.387901306152344,8.246506214141846,8.33425440788269,8.307474422454835,8.086306753158569,7.696657605171204,
1993-11-29,,,8.387901306152344,8.3091290473938,8.329229402542115,8.290830898284913,8.100643844604493,7.719616813659668,
1993-11-30,,,8.347383499145508,8.379797744750977,8.308040475845337,8.282254934310913,8.118207960128784,7.742170844078064,
1993-12-01,,,8.387901306152344,8.379797744750977,8.290903329849243,8.279742431640624,8.134967403411865,7.763526935577392,
1993-12-02,,,8.347383499145508,8.371694183349609,8.297975873947143,8.285297536849976,8.146879148483276,7.784477849006652,
1993-12-03,,,8.387901306152344,8.371694183349609,8.309100198745728,8.304990601539611,8.159601249694823,7.805833940505981,
1993-12-06,,,8.225821495056152,8.339278221130371,8.324203634262085,8.31456105709076,8.169889230728149,7.825569233894348,
1993-12-07,,,8.104254722595215,8.290652465820312,8.335225105285645,8.316034436225891,8.176938400268554,7.844088859558106,
1993-12-08,,,8.225821495056152,8.258236503601074,8.319017124176025,8.315511441230774,8.184803991317748,7.862621731758118,
1993-12-09,,,8.26634407043457,8.242028617858887,8.306861400604248,8.314995741844177,8.191865034103394,7.880758261680603,
1993-12-10,,,8.26634407043457,8.217717170715332,8.294705677032471,8.31448004245758,8.202155990600586,7.900097179412842,
1993-12-13,,,8.26634407043457,8.225821685791015,8.282549953460693,8.305889678001403,8.21325442314148,7.918233709335327,
1993-12-14,,,8.144777297973633,8.2339262008667,8.262289333343507,8.28516490459442,8.221921520233154,7.933952231407165,
1993-12-15,,,7.982691764831543,8.185300254821778,8.221768379211426,8.256335854530334,8.223309516906738,7.942839636802673,
1993-12-16,,,7.861128807067871,8.104257202148437,8.173142910003662,8.235559391975404,8.223073759078979,7.9481066846847535,
1993-12-17,,,7.942174911499023,8.039423370361328,8.12857027053833,8.218835234642029,8.229303789138793,7.95258104801178,
1993-12-20,,,8.023213386535645,7.990797233581543,8.108309459686279,8.216256546974183,8.234732131958008,7.958266568183899,
1993-12-21,,,8.144777297973633,7.990797233581543,8.112361717224122,8.223793411254883,8.24178430557251,7.9659693145751955,
1993-12-22,,,8.063735961914062,8.007006072998047,8.096153163909912,8.20758514404297,8.248023099899292,7.970857701301575,
1993-12-23,,,8.26634407043457,8.088049125671386,8.096153163909912,8.20150728225708,8.260736513137818,7.975367403030395,
1993-12-24,,,8.26634407043457,8.152882957458496,8.096153163909912,8.195429420471191,8.274257373809814,7.9814802932739255,
1993-12-27,,,8.387901306152344,8.225820541381836,8.108308887481689,8.195429420471191,8.277289772033692,7.988407979011535,
1993-12-28,,,8.671554565429688,8.331175994873046,8.160986614227294,8.2116379737854,8.288417625427247,8.000176138877869,
1993-12-29,,,8.509468078613281,8.42032241821289,8.213664245605468,8.217716312408447,8.300341148376464,8.009922642707824,
1993-12-30,,,8.590510368347168,8.48515567779541,8.286602401733399,8.22987265586853,8.30984811782837,8.02047956943512,
1993-12-31,,,8.671554565429688,8.566197776794434,8.359540367126465,8.244055318832398,8.318553581237794,8.032247729301453,
1994-01-03,,,8.590510368347168,8.606719589233398,8.416270065307618,8.262289762496948,8.32079330444336,8.042804656028748,
1994-01-04,,,8.79311752319336,8.631032180786132,8.48110408782959,8.296732902526855,8.325470199584961,8.054185280799866,
1994-01-05,,,8.590510368347168,8.64724063873291,8.5337815284729,8.314967346191406,8.32286497116089,8.063139057159423,
1994-01-06,,,8.549991607666016,8.63913688659668,8.562146282196045,8.329149723052979,8.319449367523193,8.070886082649231,
1994-01-07,,,8.549991607666016,8.614824295043945,8.590511035919189,8.343332099914551,8.319263744354249,8.079434671401977,
1994-01-10,,,8.79311752319336,8.655345726013184,8.63103265762329,8.36967077255249,8.3207106590271,8.090414519309997,
1994-01-11,,,8.671554565429688,8.631033134460449,8.63103265762329,8.396009635925292,8.323763694763183,8.099777927398682,
1994-01-12,,,8.712078094482422,8.6553466796875,8.651293659210205,8.432478952407838,8.32924222946167,8.107943444252014,
1994-01-13,,,8.671554565429688,8.679659271240235,8.659398078918457,8.473000240325927,8.337947692871094,8.117141027450561,
1994-01-14,,,8.712078094482422,8.712076568603516,8.66345043182373,8.511495399475098,8.35230845451355,8.129570031166077,
1994-01-17,,,9.157806396484377,8.785014343261718,8.720180034637451,8.568225049972535,8.374776334762574,8.144841361045838,
1994-01-18,,,9.076770782470703,8.866057586669921,8.748545360565185,8.614824724197387,8.394816007614136,8.158898601531982,
1994-01-19,,,8.914685249328613,8.90657901763916,8.78096284866333,8.657372188568115,8.408384084701538,8.170123767852782,
1994-01-20,,,9.036246299743652,8.979517364501953,8.829588317871094,8.69586730003357,8.423575849533082,8.180142107009887,
1994-01-21,,,9.076770782470703,9.05245590209961,8.882266235351562,8.736388635635375,8.439578104019166,8.191776895523072,
1994-01-24,,,9.117291450500488,9.044352912902832,8.914683628082276,8.772858142852783,8.453160905838013,8.203816890716553,
1994-01-25,,,9.117291450500488,9.052457046508788,8.959257316589355,8.795144987106323,8.464321279525757,8.216260638237,
1994-01-26,,,8.995725631713867,9.06866512298584,8.9876220703125,8.819457864761352,8.473050336837769,8.228296208381654,
1994-01-27,,,8.833645820617676,9.028145027160644,9.0038311958313,8.831614637374878,8.484190092086791,8.23951844215393,
1994-01-28,,,8.79311752319336,8.971414375305176,9.011935138702393,8.837692785263062,8.49451928138733,8.251546607017517,
1994-01-31,,,8.79311752319336,8.90657958984375,8.975466251373291,8.847823143005371,8.508885889053344,8.263171048164368,
1994-02-01,,,8.79311752319336,8.841744804382325,8.947100925445557,8.847823143005371,8.52486743927002,8.277217917442321,7.358887104988098
1994-02-02,,,8.79311752319336,8.801223182678223,8.934944152832031,8.85795350074768,8.53297176361084,8.291264786720276,7.373595151901245
1994-02-03,,,8.712078094482422,8.776909637451173,8.902527332305908,8.8660578250885,8.539455299377442,8.30369379043579,7.387296822071075
1994-02-04,,,8.671554565429688,8.752597045898437,8.862005710601807,8.872135972976684,8.545128364562988,8.31571755886078,7.401196656227111
1994-02-07,,,8.631035804748535,8.720180702209472,8.813380146026612,8.864031887054443,8.549991054534912,8.325317449569702,7.414893896579742
1994-02-08,65.17667256386879,P,9.157806396484377,8.793118476867676,8.817431640625,8.888344478607177,8.56619951248169,8.342203736305237,7.43162579536438
1994-02-09,65.2481414563352,A,9.117291450500488,8.8579532623291,8.829588222503663,8.908605146408082,8.580787315368653,8.357877359390258,7.4487563061714175
1994-02-10,65.33624516324494,A,9.076770782470703,8.930891799926759,8.853900718688966,8.928865957260133,8.595375061035156,8.371127104759216,7.465884594917298
1994-02-11,65.40723644458998,A,8.95520305633545,8.98762149810791,8.870109272003173,8.941022205352784,8.606721096038818,8.38316117286682,7.482204663753509
1994-02-14,65.50210924185681,A,8.995725631713867,9.060559463500976,8.890370082855224,8.932918167114257,8.622119178771973,8.396004204750062,7.498727345466614
1994-02-15,65.41499373810656,A,8.833645820617676,8.995727348327637,8.894422912597657,8.920761919021606,8.636707000732422,8.406822700500488,7.514239220619202
1994-02-16,65.30394736500234,A,8.671554565429688,8.906579971313477,8.882266616821289,8.90860538482666,8.645621662139893,8.41521282672882,7.529341428279877
1994-02-17,65.2075430968305,P,8.752596855163574,8.841745185852051,8.886318492889405,8.894422912597657,8.655346717834473,8.423605875968933,7.545049240589142
1994-02-18,65.14642783993207,P,8.752596855163574,8.801223945617675,8.894422721862792,8.8782142162323,8.665071773529053,8.433613882064819,7.560757052898407
1994-02-21,65.08343269961533,P,8.752596855163574,8.752598190307618,8.906578826904298,8.859979486465454,8.674796829223633,8.444025626182556,7.576865670680999
1994-02-22,65.04668238665279,P,8.590510368347168,8.703971099853515,8.849849224090576,8.833640432357788,8.683711490631104,8.452816505432128,7.593366205692291
1994-02-23,65.0651124841237,P,8.660447120666504,8.70174961090088,8.804164791107178,8.81687650680542,8.697266597747802,8.46028805732727,7.6096152448654175
1994-02-24,65.09108854423836,P,8.741767883300781,8.699583816528321,8.770664501190186,8.812282609939576,8.71487937927246,8.46897656917572,7.627272846698761
1994-02-25,65.11430780934452,P,8.741767883300781,8.697418022155762,8.749320983886719,8.809715127944946,8.730871238708495,8.480087513923644,7.644730067253112
1994-02-28,65.16467515383111,P,8.904403686523438,8.727779388427734,8.740188789367675,8.81527943611145,8.748495044708251,8.49161358833313,7.663200848102569
1994-03-01,65.26216682231953,P,8.863743782043457,8.782426071166991,8.743198585510253,8.818810749053956,8.762874374389648,8.50232933998108,7.682069518566132
1994-03-02,65.28468715599347,P,8.619782447814941,8.774293136596679,8.73802137374878,8.810143995285035,8.773995304107666,8.511009202003478,7.698716413974762
1994-03-03,65.27113577373485,P,8.619782447814941,8.749896049499512,8.724739933013916,8.80552921295166,8.781064071655273,8.520900292396545,7.714561719894409
1994-03-04,65.27251748036538,P,8.741767883300781,8.749896049499512,8.723657035827637,8.809039878845216,8.790572547912598,8.532414960861207,7.730415771007538
1994-03-07,65.21965441898898,P,8.741767883300781,8.717368888854981,8.722574138641358,8.814576482772827,8.797649879455566,8.53746982574463,7.7462698221206665
1994-03-08,65.1601006461354,P,8.782422065734863,8.701104545593262,8.741765308380128,8.795807266235352,8.79986722946167,8.544142427444458,7.762928326129913
1994-03-09,65.16859246426237,P,8.782422065734863,8.733632469177246,8.753962802886964,8.77906379699707,8.805326309204101,8.552833728790283,7.778985648155213
1994-03-10,65.17364647836713,A,8.741767883300781,8.758029556274414,8.753962802886964,8.762313652038575,8.808351459503173,8.55909978866577,7.795440881252289
1994-03-11,65.10316794923015,P,8.538468360900879,8.717369651794433,8.733632850646973,8.741476917266846,8.805689735412598,8.562121658325195,7.810679225921631
1994-03-14,65.07119882012766,P,8.660447120666504,8.701105499267578,8.709237194061279,8.724712991714478,8.807088470458984,8.563940887451173,7.826327095031738
1994-03-15,65.04407073023096,P,8.701106071472168,8.684842300415038,8.692973423004151,8.718086004257202,8.805248241424561,8.56535922050476,7.842378628253937
1994-03-16,65.01469846701666,P,8.701106071472168,8.6685791015625,8.701105785369872,8.719563579559326,8.80746015548706,8.565162563323975,7.8588309621810915
1994-03-17,64.99141925012218,P,8.660447120666504,8.652314949035645,8.705172252655029,8.714956092834473,8.80966926574707,8.564559316635131,7.874679200649261
1994-03-18,65.05256171737695,P,8.782422065734863,8.701105690002441,8.709237670898437,8.716447353363037,8.814317874908447,8.566790809631348,7.890335745811463
1994-03-21,65.10006415926705,A,8.863743782043457,8.741765022277832,8.721435260772704,8.722004699707032,8.81573040008545,8.568220529556275,7.905998110771179
1994-03-22,65.13233563008805,A,8.782422065734863,8.75802822113037,8.721435260772704,8.731600284576416,8.817947750091554,8.570855722427368,7.921454274654389
1994-03-23,65.16978900011146,A,8.904403686523438,8.798687744140626,8.733633422851563,8.743798112869262,8.821794261932373,8.57551824569702,7.937319939136505
1994-03-24,65.20686810298872,A,8.823083877563477,8.831215095520019,8.741765022277832,8.747863912582398,8.824824848175048,8.58138627052307,7.952779004573822
1994-03-25,65.2168284910562,A,8.823083877563477,8.839347457885742,8.770226573944091,8.751929712295532,8.82704496383667,8.58967670917511,7.968438477516174
1994-03-28,65.19459794735248,A,8.782422065734863,8.823083114624023,8.782424068450927,8.745830631256103,8.819537277221679,8.597156805992126,7.983894641399384
1994-03-29,65.16166251601278,A,8.660447120666504,8.79868812561035,8.77835817337036,8.735665798187256,8.811210803985595,8.603013405799866,7.9987409305572506
1994-03-30,65.05659423470536,P,8.416488647460938,8.701105117797852,8.749896430969239,8.725501108169556,8.801246871948242,8.60481547832489,8.012768201828003
1994-03-31,64.89754646807815,P,8.091214179992676,8.554731178283692,8.692973136901855,8.699072694778442,8.782346229553223,8.602961039543152,8.024968707561493
1994-04-01,64.71778753726731,P,8.091214179992676,8.408357238769531,8.623852348327636,8.666545009613037,8.762635097503662,8.601106600761414,8.035966839790344
1994-04-04,64.50443350613828,B,7.806598663330078,8.213192558288574,8.5181378364563,8.619786548614503,8.736421241760254,8.594791073799133,8.04433953523636
1994-04-05,64.3683095425835,B,8.050556182861328,8.091214370727538,8.444951248168945,8.583193254470824,8.71508653640747,8.589703907966614,8.054132413864135
1994-04-06,64.28651777320944,B,8.009897232055664,8.009896087646485,8.355500602722168,8.544567012786866,8.695369968414306,8.584210152626037,8.063721997737884
1994-04-07,64.3188561799719,B,8.091214179992676,8.009896087646485,8.282313632965089,8.51203932762146,8.680521335601806,8.582355713844299,8.073317370414735
1994-04-08,64.36562815916947,B,8.050556182861328,8.001764488220214,8.205060863494873,8.487643718719482,8.665670108795165,8.580094695091248,8.08311024904251
