Date,GRADE,GPS,LNT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-11-24,56.55915762836039,P,1.9232683181762693,1.9127002716064454,1.9222110390663147,1.9269663155078889,1.9138559317588808,1.8932266068458556,1.872809037566185
1988-11-25,56.58857669022073,P,1.9127004146575928,1.9148139238357544,1.9190406680107117,1.9269663155078889,1.9153636217117311,1.8933408677577972,1.8729426336288453
1988-11-28,56.57815932619098,P,1.9021321535110476,1.9127002716064454,1.9137568593025207,1.9259095072746277,1.9160371470451358,1.8932984709739684,1.8729724079370498
1988-11-29,56.56806779251332,P,1.8915653228759768,1.910586905479431,1.9105865597724914,1.9237960636615754,1.9160841155052188,1.8931504058837891,1.8729238629341125
1988-11-30,56.561419863980035,P,1.9021321535110476,1.9063596725463867,1.9074163556098938,1.9237960636615754,1.9164462256431583,1.8931080090999604,1.8729026645421982
1988-12-01,56.54342131955074,P,1.9021321535110476,1.9021324396133423,1.9074163556098938,1.9222109615802765,1.9171197509765627,1.8930656123161316,1.8728814661502837
1988-12-02,56.529894969734165,B,1.9127004146575928,1.9021324396133423,1.9084731817245484,1.920625776052475,1.9179008173942569,1.8930779373645783,1.8727601915597916
1988-12-05,56.53240595939828,B,1.8915653228759768,1.900019073486328,1.9063596725463867,1.9200974345207213,1.9185706233978275,1.8931337785720825,1.8725332415103912
1988-12-06,56.55026695482912,P,1.9021321535110476,1.9021324396133423,1.9063596725463867,1.9190406262874604,1.918413705825806,1.893346253633499,1.8724100983142853
1988-12-07,56.554845230673855,P,1.9127004146575928,1.9042460918426514,1.905302882194519,1.9153420567512511,1.9188833761215214,1.8936134457588196,1.8722888237237931
1988-12-08,56.59086308002256,A,1.944404125213623,1.9127004861831665,1.9074164628982544,1.9148137509822845,1.9193643212318423,1.894248640537262,1.8723005825281143
1988-12-09,56.624951386143316,A,1.944404125213623,1.9190412282943725,1.9105868339538574,1.9148137509822845,1.9196376395225527,1.8952406334877014,1.872363317012787
1988-12-12,56.67738069846479,A,1.944404125213623,1.929608988761902,1.914814031124115,1.9142854452133178,1.9197033524513247,1.8963115155696868,1.8725025105476378
1988-12-13,56.72825798774124,A,1.944404125213623,1.938063383102417,1.9200979113578795,1.9153422355651855,1.9199766707420352,1.8973823976516724,1.8726671916246413
1988-12-14,56.77419113931304,A,1.944404125213623,1.944404125213623,1.9243251085281372,1.9158707320690156,1.9202499890327456,1.8982975804805755,1.8728063851594925
1988-12-15,56.78457717382637,A,1.944404125213623,1.944404125213623,1.9285523056983949,1.9179843306541442,1.9207309341430667,1.8992127633094789,1.87304751932621
1988-12-16,56.794315510285394,A,1.9549702405929563,1.9465173482894897,1.9327792882919312,1.9206262350082397,1.9210079693794253,1.9001817154884337,1.8733159989118575
1988-12-19,56.78402797010225,A,1.944404125213623,1.9465173482894897,1.9380631685256957,1.9222114205360412,1.9206584715843205,1.901096898317337,1.8735316479206086
1988-12-20,56.78386110938859,A,1.9549702405929563,1.9486305713653564,1.9433469772338867,1.9248533248901367,1.920935506820679,1.9022215485572815,1.8738256126642228
1988-12-21,56.79055206631534,A,1.9549702405929563,1.9507437944412231,1.947573959827423,1.926438421010971,1.9216277742385868,1.903242392539978,1.8741450601816176
1988-12-22,56.76827613279514,A,1.933834195137024,1.9486298084259033,1.9465169668197633,1.9269667148590088,1.9223125123977665,1.90389617562294,1.874358827471733
1988-12-23,56.70737911467089,A,1.9021321535110476,1.9380621910095215,1.9422897696495056,1.9264383018016815,1.9223632097244265,1.9044405436515808,1.8744140845537185
1988-12-26,56.66654234452841,P,1.9021321535110476,1.9296077966690064,1.938062572479248,1.9264383018016815,1.9226215147972108,1.9050368130207063,1.8745203220844269
1988-12-27,56.609679397445205,P,1.9021321535110476,1.9190401792526246,1.9338353753089905,1.9269666433334351,1.9226722121238708,1.9058406960964203,1.874652042388916
1988-12-28,56.59056375124436,P,1.9232683181762693,1.9126997947692872,1.9317217946052552,1.928023451566696,1.9239760780334472,1.9072711431980134,1.874914932847023
1988-12-29,56.56862537239109,P,1.8915653228759768,1.9042460203170777,1.9264379143714905,1.9274951100349427,1.9242306566238403,1.9081769597530365,1.8751212549209595
1988-12-30,56.64829925044399,P,1.944404125213623,1.9127004146575928,1.9253813028335571,1.9290802955627442,1.9255420112609862,1.9096111643314362,1.8757192015647888
1989-01-02,56.71598537215767,P,1.944404125213623,1.9211548089981079,1.9253813028335571,1.9317222356796264,1.926438148021698,1.9107339489459991,1.8762661767005921
1989-01-03,56.713662579506746,A,1.8915653228759768,1.9190414428710938,1.919040811061859,1.931193894147873,1.9260154461860657,1.9110688519477845,1.8764979791641236
1989-01-04,56.687725368700804,A,1.9127004146575928,1.9169278621673584,1.9148138284683227,1.931193894147873,1.9251700496673585,1.9117189025878907,1.8768609416484834
1989-01-05,56.69821773939575,A,1.9127004146575928,1.9211548805236816,1.9127004504203797,1.9296087086200715,1.924113302230835,1.9122132515907289,1.8771984195709228
1989-01-06,56.66225289401061,P,1.933834195137024,1.919040894508362,1.9158706545829773,1.9290802121162414,1.9245359778404236,1.912867034673691,1.8776415663957595
1989-01-09,56.636840003204185,P,1.944404125213623,1.919040894508362,1.9200978517532348,1.9290802121162414,1.9249586939811707,1.9135227119922638,1.8780865919589997
1989-01-10,56.69612204681542,A,1.944404125213623,1.929608654975891,1.9243250489234924,1.9290802121162414,1.9251700925827027,1.9141783893108368,1.8785571080446244
1989-01-11,56.73910533528137,A,1.944404125213623,1.9359493970870971,1.9264386296272278,1.9290802121162414,1.9260155320167542,1.9147302615642547,1.8791040831804275
1989-01-12,56.765530964287386,A,1.933834195137024,1.9401761531829833,1.9306655168533324,1.9285517156124115,1.9260155320167542,1.9151764345169067,1.8795217496156693
1989-01-13,56.73580734506117,A,1.9232683181762693,1.9380629777908325,1.928551936149597,1.926966619491577,1.9255928158760072,1.9153612458705902,1.8798865866661072
1989-01-16,56.716252920896785,A,1.933834195137024,1.9359489917755126,1.9274949431419373,1.9264381229877472,1.9262268567085266,1.91570361495018,1.880304253101349
1989-01-17,56.68627894329132,A,1.933834195137024,1.933835005760193,1.931721830368042,1.9253813207149506,1.9264381742477417,1.915942176580429,1.8807219195365905
1989-01-18,56.66061415743229,P,1.944404125213623,1.933835005760193,1.934892201423645,1.924853014945984,1.9255928206443786,1.9163902449607848,1.8811924356222152
1989-01-19,56.64601421084086,P,1.933834195137024,1.933835005760193,1.9370055794715881,1.924853014945984,1.92517009973526,1.916680715084076,1.881610102057457
1989-01-20,56.662059690487446,P,1.9232683181762693,1.933835005760193,1.9359489917755126,1.925909823179245,1.924747383594513,1.9168136179447175,1.882076884508133
1989-01-23,56.67922050632176,A,1.944404125213623,1.9359489917755126,1.9359489917755126,1.9280234217643737,1.9245360612869262,1.9171578788757324,1.882725800871849
1989-01-24,56.68620993684282,A,1.933834195137024,1.9359489917755126,1.9348919987678528,1.9296085238456726,1.9247473788261413,1.9174483489990235,1.8833473533391953
1989-01-25,56.66787073110722,P,1.916181325912476,1.9303044319152831,1.932069718837738,1.929254174232483,1.9243943214416503,1.9176141893863679,1.8839061290025712
1989-01-26,56.665886291885705,P,1.916181325912476,1.9267738580703735,1.9303044319152831,1.9304849743843078,1.924675304889679,1.9177800297737122,1.884464904665947
1989-01-27,56.67834556277157,P,1.926945447921753,1.9275092840194703,1.9306721448898316,1.9296120405197144,1.9251715707778931,1.9180535113811492,1.885128470659256
1989-01-30,56.66702917460006,P,1.926945447921753,1.9240175485610962,1.9299832701683044,1.928739106655121,1.9254564714431763,1.9183269929885864,1.8859704428911208
1989-01-31,56.68637267800754,P,1.9377108812332156,1.9247928857803345,1.9303709387779235,1.9310463845729828,1.9261680459976196,1.9188119328022004,1.8868152689933777
1989-02-01,56.70476194830519,P,1.916181325912476,1.924792885780335,1.9275486588478088,1.931220430135727,1.9260263061523437,1.9193410909175872,1.8874250143766402
1989-02-02,56.70021216869955,P,1.9054162502288816,1.9226398706436156,1.9247068643569947,1.9308562219142913,1.925669264793396,1.9197625982761384,1.88805739402771
1989-02-03,56.716903895102185,P,1.9377108812332156,1.9247929573059082,1.9261511206626891,1.9310500562191009,1.9261694741249085,1.9207665479183198,1.8886728441715241
1989-02-06,56.72093948830582,A,1.926945447921753,1.9247929573059082,1.9244052529335023,1.9301771223545074,1.9266657400131226,1.921351443529129,1.8893364101648331
1989-02-07,56.685483663766185,P,1.916181325912476,1.9204870462417603,1.9226399660110474,1.92876598238945,1.9271580600738525,1.9216210877895354,1.8899461555480956
1989-02-08,56.69862977544518,P,1.926945447921753,1.9226398706436156,1.923716378211975,1.9278930485248567,1.9276543259620667,1.9220502758026123,1.8906097215414048
1989-02-09,56.72789855737832,A,1.926945447921753,1.9269457101821899,1.9247927904129027,1.927548611164093,1.9281505918502808,1.9226351714134216,1.8913242584466934
1989-02-10,56.688988896572106,P,1.9054162502288816,1.9204867839813233,1.9226398706436156,1.9266560077667236,1.9280049085617066,1.9229528629779815,1.8919311493635178
1989-02-13,56.66450340245984,P,1.894651770591736,1.9140280485153198,1.919410502910614,1.9246968865394591,1.9280666375160218,1.9233186304569245,1.8925351971387863
1989-02-14,56.64499661912463,P,1.894651770591736,1.909722137451172,1.9151045918464664,1.922737765312195,1.9279170298576356,1.9231653678417207,1.8930882656574248
1989-02-15,56.6183828022888,P,1.9054162502288816,1.9054162979125977,1.9140280842781068,1.9207883715629577,1.9277713465690614,1.923327361345291,1.8937461358308791
1989-02-16,56.577254066335094,P,1.9054162502288816,1.9011104583740235,1.9140280842781068,1.9193674743175506,1.9269915890693665,1.9231779551506043,1.8943785154819488
1989-02-17,56.584650524756135,P,1.916181325912476,1.903263473510742,1.9118751287460332,1.9190131247043614,1.9264271330833436,1.923032386302948,1.8950647205114364
1989-02-20,56.59698203282512,B,1.916181325912476,1.9075693845748902,1.9107987165451052,1.917601984739304,1.9258626770973206,1.9227830147743226,1.8957764160633088
1989-02-21,56.63591452251551,B,1.926945447921753,1.9140281200408935,1.9118751287460327,1.9172575473785405,1.9255135035514832,1.922745087146759,1.8965419322252273
1989-02-22,56.66914904501426,B,1.9377108812332156,1.9204870462417603,1.9129516720771789,1.9183340251445773,1.925379638671875,1.9228148138523102,1.8973357850313186
1989-02-23,56.696418015975155,B,1.926945447921753,1.9247928857803345,1.9129516720771789,1.9188722312450412,1.9250304651260377,1.922880699634552,1.8980248433351516
1989-02-24,56.718719438998725,C,1.9377108812332156,1.9290987968444828,1.9161811351776126,1.9194105029106143,1.9246852779388428,1.922846623659134,1.898767728805542
1989-02-27,56.73009168183165,C,1.926945447921753,1.931251621246338,1.919410502910614,1.9194105029106143,1.9243361043930054,1.9224972879886628,1.899507754445076
1989-02-28,56.742111750010764,C,1.9484764337539675,1.9355578184127809,1.924792969226837,1.919948780536652,1.9242062282562256,1.922570867538452,1.900278975367546
1989-03-01,56.77099881045486,A,1.9700050354003904,1.9420166492462159,1.931251847743988,1.9226399660110478,1.9245069241523742,1.9230673491954804,1.9011833316087723
1989-03-02,56.80050532418378,A,1.9484764337539675,1.9463228464126587,1.935557866096497,1.924792975187302,1.9247997689247132,1.9235561406612396,1.9020310121774673
1989-03-03,56.8255517219275,A,1.9592418670654297,1.9506290435791016,1.939863920211792,1.9258695244789128,1.9259419631958008,1.9241525864601134,1.902805090546608
1989-03-06,56.878470349501676,A,1.9700050354003904,1.9592409610748291,1.9452462911605835,1.9280225038528447,1.9272994208335876,1.924960467815399,1.9036329847574234
1989-03-07,56.89222465579738,A,1.9592418670654297,1.9613940477371217,1.9484759330749513,1.930175530910492,1.9284416151046753,1.9255569136142732,1.9043815755844116
1989-03-08,56.84231638054238,A,1.9377108812332156,1.9549352169036864,1.9484759330749513,1.930713802576065,1.9287304663658142,1.9263532721996308,1.9047931349277496
1989-03-09,56.80184972243823,A,1.926945447921753,1.9506290197372436,1.9484759330749513,1.930713802576065,1.9294380688667296,1.926834362745285,1.9051253831386565
1989-03-10,56.74869163867738,A,1.926945447921753,1.9441697359085084,1.9473993897438049,1.931790262460709,1.9290888953208922,1.9273154532909393,1.9054576313495637
1989-03-13,56.6771341447028,A,1.926945447921753,1.9355578184127809,1.9473993897438049,1.9334049463272094,1.928739721775055,1.9275889348983766,1.905866334438324
1989-03-14,56.64084307785513,P,1.9377108812332156,1.931251621246338,1.9463228344917298,1.9355579018592834,1.9296626329421998,1.9278390395641327,1.9062269222736359
1989-03-15,56.62208968792965,P,1.926945447921753,1.9290985345840455,1.942016875743866,1.936634361743927,1.929947533607483,1.9275587916374206,1.9065336829423905
1989-03-16,56.64731709111633,P,1.9592418670654297,1.9355578184127809,1.9430934190750122,1.9393256425857548,1.9308783626556396,1.9274958324432374,1.9070019257068633
1989-03-17,56.64421628928571,P,1.926945447921753,1.9355578184127809,1.9398637771606446,1.9398638486862183,1.9307405877113342,1.927638282775879,1.9072067469358445
1989-03-20,56.63721316476617,A,1.926945447921753,1.9355578184127809,1.9355578184127809,1.940402054786682,1.9303914141654968,1.9276750540733338,1.9074625337123872
1989-03-21,56.611923015790516,A,1.926945447921753,1.9334047317504883,1.932328176498413,1.940402054786682,1.9300422406196593,1.927606166601181,1.9077183204889296
1989-03-22,56.60525322805967,A,1.916181325912476,1.9312519073486327,1.9301752209663392,1.9393255770206452,1.9294777846336364,1.9277466583251952,1.9078948038816452
