Date,GRADE,GPS,AMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-06-06,70.04686946032109,A,185.7912139892578,183.70184020996095,180.4550811767578,177.38170776367187,172.40219604492188,163.71764389038086,148.89181720733643
2019-06-07,70.13454707174895,A,185.5815887451172,184.34646911621093,181.28140411376953,178.11543884277344,172.6869808959961,164.1416651916504,149.1785150527954
2019-06-10,69.57068649275945,A,183.30178833007807,184.44429931640624,181.87974700927734,178.68189544677733,173.00529296875,164.54288848876953,149.4538138961792
2019-06-11,69.06294689322476,A,182.53314208984372,184.6120178222656,182.4405303955078,179.1579490661621,173.26284484863282,164.93633850097658,149.7294406890869
2019-06-12,67.94380622187198,A,184.7430725097656,184.3901611328125,183.3463394165039,179.63967895507812,173.57902984619142,165.342236328125,150.01848186492919
2019-06-13,66.55123300793007,A,182.56802368164065,183.74552307128906,183.723681640625,179.94496231079103,173.8732766723633,165.7276005554199,150.29454109191894
2019-06-14,65.75677416611887,A,184.50721740722656,183.53064880371093,183.93855895996094,180.32929763793945,174.15918151855467,166.1170541381836,150.58691818237304
2019-06-17,66.10678884056547,A,187.00537109375,184.2713653564453,184.3578323364258,181.02110214233397,174.48704956054686,166.52592407226564,150.88843196868896
2019-06-18,66.87696471513209,A,188.0756072998047,185.3798583984375,184.99593811035157,181.76991119384766,174.827626953125,166.93341064453125,151.19671604156494
2019-06-19,67.36433130639261,A,189.63710021972656,186.3586639404297,185.3744125366211,182.48761062622071,175.18545867919923,167.34755645751954,151.5114744567871
2019-06-20,68.69398340906902,A,190.82147216796875,188.0093536376953,185.8774383544922,183.166259765625,175.56645446777344,167.75293869018554,151.82609146118165
2019-06-21,69.34806068013656,A,188.76861572265625,188.86163330078125,186.1961410522461,183.7387725830078,175.88350708007812,168.15874755859375,152.1370234298706
2019-06-24,69.13088431035284,A,188.2159881591797,189.1037567138672,186.68756103515625,184.2836540222168,176.22217620849608,168.55459518432616,152.44278434753417
2019-06-25,67.9901532385731,A,184.93502807617188,188.47564086914062,186.92774963378906,184.68414001464845,176.5631832885742,168.90467834472656,152.73360248565675
2019-06-26,65.96250469051135,A,180.5399932861328,186.65621948242188,186.50744171142577,184.92689056396483,176.83428314208984,169.22959197998046,153.0017144393921
2019-06-27,63.52222644985022,A,180.5838165283203,184.6086883544922,186.30902099609375,185.01635131835937,177.07586242675782,169.539814453125,153.26510055541993
2019-06-28,61.25837412538758,P,179.3556671142578,182.7260986328125,185.7938659667969,184.8662124633789,177.29287872314453,169.83410400390625,153.5233779525757
2019-07-01,58.72798200076081,P,177.46958923339844,180.57681884765626,184.8402877807617,184.59906005859375,177.48248016357422,170.1046633911133,153.78129768371582
2019-07-02,57.63141589385905,P,180.39080810546875,179.66797485351563,184.07180786132812,184.53387298583985,177.71163879394533,170.40791275024415,154.05674758911132
2019-07-03,58.44644957960733,P,184.3735809326172,180.4346923828125,183.5454559326172,184.45993423461914,178.0234225463867,170.74133911132813,154.3596363067627
2019-07-04,59.34614561372994,P,184.3735809326172,181.19264526367186,182.90066680908203,184.3890525817871,178.3516275024414,171.05659271240233,154.66153060913086
2019-07-05,60.42928995117532,P,183.38226318359372,181.99796447753906,182.36203155517578,184.27908630371093,178.64393402099608,171.3442823791504,154.95021015167237
2019-07-08,62.17582872769821,P,183.30332946777344,183.16471252441406,181.87076568603516,184.2791633605957,178.94811340332032,171.63118270874023,155.24398601531982
2019-07-09,63.46624655124222,P,185.3736724853516,184.16128540039062,181.9146301269531,184.4211898803711,179.24373596191407,171.94069931030273,155.54768104553222
2019-07-10,63.808614368169394,A,185.56668090820312,184.3999053955078,182.41729888916015,184.46237030029297,179.58497253417968,172.2600582885742,155.85329250335693
2019-07-11,63.88087624901102,A,183.57525634765625,184.24024047851563,182.71644287109376,184.51273193359376,179.8883026123047,172.5610679626465,156.1466551589966
2019-07-12,64.07560931032653,A,183.3296356201172,184.2297149658203,183.11383972167968,184.45385284423827,180.18409912109374,172.85857833862303,156.4374494934082
2019-07-15,64.39548876152926,A,184.83853149414065,184.53675537109376,183.8507339477539,184.34551086425782,180.52352600097657,173.1920457458496,156.7312917327881
2019-07-16,63.85758688632122,A,183.61917114257807,184.18585510253905,184.17357025146484,184.1226890563965,180.87927001953125,173.51514572143554,157.01099521636962
2019-07-17,63.04049599772127,P,183.1190948486328,183.696337890625,184.0481216430664,183.7967887878418,181.19374114990234,173.84037399291992,157.29749389648438
2019-07-18,62.66223573615292,P,183.04893493652344,183.59107360839843,183.91565704345703,183.40816192626954,181.491435546875,174.13925109863283,157.60448219299317
2019-07-19,61.726245159837724,P,180.32943725585935,182.99103393554685,183.6103744506836,182.9862030029297,181.67988494873046,174.39554275512694,157.8919493484497
