Date,GRADE,GPS,JPM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-09,,,2.2439634799957275,2.3157710075378417,2.3023072719573974,2.2307998180389403,2.211216950416565,2.2347511672973632,
1984-05-10,,,2.2439634799957275,2.2924336910247805,2.3023072719573974,2.235586869716644,2.2112265396118165,2.236752758026123,
1984-05-11,,,2.136253595352173,2.2565301418304444,2.2897409200668335,2.2349884271621705,2.2079072999954223,2.2376185274124145,
1984-05-14,,,2.1093266010284424,2.2152411937713623,2.2735843896865844,2.234090793132782,2.204754309654236,2.238215026855469,
1984-05-15,,,2.1542060375213623,2.1775426387786867,2.258325481414795,2.234090793132782,2.20296875,2.2390841364860536,
1984-05-16,,,2.1452291011810303,2.157795763015747,2.2367833852767944,2.234090793132782,2.201708364486694,2.2397460246086123,
1984-05-17,,,2.1183016300201416,2.13266339302063,2.212548542022705,2.232295572757721,2.1992047166824342,2.239903697967529,
1984-05-18,,,2.1452291011810303,2.1344584941864015,2.1954943180084228,2.2318467259407044,2.19758903503418,2.2406830382347107,
1984-05-21,,,2.1093266010284424,2.1344584941864015,2.174849843978882,2.2296027541160583,2.196452121734619,2.241103353500366,
1984-05-22,,,2.0285425186157227,2.1093257904052733,2.14343421459198,2.2219732284545897,2.1928617763519287,2.2407158279418944,
1984-05-23,,,1.96571147441864,2.0734222650527956,2.115609014034271,2.2089581429958343,2.1886131882667543,2.2388190281391145,
1984-05-24,,,1.9836642742156985,2.046494793891907,2.089579093456268,2.195943182706833,2.1842449259757997,2.236397007703781,
1984-05-25,,,1.9746900796890257,2.012386989593506,2.073422741889954,2.1815818309783936,2.1783807277679443,2.2341201639175416,
1984-05-28,,,1.9746900796890257,1.9854596853256226,2.059959089756012,2.166771739721298,2.1732346034049987,2.2317845809459684,
1984-05-29,,,1.9028819799423216,1.9603275775909423,2.0348266839981077,2.1465760827064515,2.165814552307129,2.2283198285102843,
1984-05-30,,,1.804147243499756,1.9280147314071656,2.0007184982299804,2.1187509417533876,2.155941104888916,2.2233978748321532,
1984-05-31,,,1.732339859008789,1.8777498483657837,1.9621223211288452,2.087335431575775,2.1451102113723755,2.2175229215621948,
1984-06-01,,,1.7233649492263794,1.8274848222732545,1.91993590593338,2.0577151119709014,2.134458863735199,2.211440762281418,
1984-06-04,,,1.822098731994629,1.796966552734375,1.8912131190299988,2.03303148150444,2.1257821917533875,2.2065808641910554,
1984-06-05,,,1.804147243499756,1.7772196054458618,1.868773591518402,2.006103903055191,2.116866161823273,2.201952575445175,
1984-06-06,,,1.8400509357452397,1.784400343894959,1.856207537651062,1.9859082758426667,2.1086682057380677,2.197154732942581,
1984-06-07,,,1.8400509357452397,1.805942559242249,1.8418462038040162,1.9657126486301422,2.1009489607810976,2.1923568904399873,
1984-06-08,,,1.8669787645339968,1.8346653223037723,1.8310750722885132,1.9522489070892335,2.0948453903198243,2.188004522323608,
1984-06-11,,,1.8184854984283447,1.8339426755905155,1.815454614162445,1.9377068519592284,2.087771954536438,2.182873568534851,
1984-06-12,,,1.8001174926757812,1.8331367254257203,1.805178165435791,1.9200024247169494,2.0811689043045045,2.1772652864456177,
1984-06-13,,,1.7909330129623413,1.8233131408691405,1.8038567423820495,1.902287620306015,2.0746215319633485,2.1713302505016325,
1984-06-14,,,1.7541966438293457,1.8061422824859619,1.8060424208641053,1.8840823709964751,2.0681771540641787,2.165262759923935,
1984-06-15,,,1.7633801698684692,1.7854225635528564,1.8100439429283142,1.8649899244308472,2.062395176887512,2.1594045758247375,
1984-06-18,,,1.8552234172821045,1.7927701473236084,1.8133564114570617,1.8522847652435304,2.0586894130706788,2.1545822715759275,
1984-06-19,,,1.8827754259109497,1.809301733970642,1.821219229698181,1.8449964106082917,2.055415003299713,2.1496831119060515,
1984-06-20,,,1.9470655918121336,1.8405282497406006,1.8319206953048706,1.8440641164779663,2.053067376613617,2.145779229402542,
1984-06-21,,,1.98380184173584,1.8864492893218994,1.8462957859039306,1.8440709948539733,2.0497789645195006,2.142418895959854,
1984-06-22,,,1.9378807544708248,1.9213494062423706,1.8533859848976135,1.8422305285930634,2.045572130680084,2.1384231650829317,
1984-06-25,,,1.919512391090393,1.9342072010040283,1.8634886741638184,1.8394716441631318,2.0414167928695677,2.1347723150253297,
1984-06-26,,,1.891959309577942,1.9360439777374268,1.8726728558540344,1.8389255106449127,2.0361718583106994,2.1311395943164824,
1984-06-27,,,1.8552234172821045,1.917675542831421,1.8791018962860107,1.8414793193340302,2.030371744632721,2.1270220673084257,
1984-06-28,,,1.827669620513916,1.8864490985870361,1.8864491939544679,1.8462458074092865,2.023841016292572,2.1227464497089388,
1984-06-29,,,1.7633801698684692,1.851548981666565,1.8864491939544679,1.848246568441391,2.016024498939514,2.1175342774391175,
1984-07-02,,,1.7909330129623413,1.8258331060409545,1.8800201535224914,1.8466882824897766,2.008759038448334,2.11265637755394,
1984-07-03,,,1.8552234172821045,1.818485927581787,1.877264952659607,1.849242091178894,2.0022408461570738,2.1079515421390536,
1984-07-04,,,1.8552234172821045,1.818485927581787,1.868080735206604,1.8500007152557374,1.9948250508308412,2.102894319295883,
1984-07-05,,,1.8827754259109497,1.829507088661194,1.857978093624115,1.8521369397640228,1.9876012897491455,2.0977602410316467,
1984-07-06,,,1.8552234172821045,1.8478757381439208,1.849712359905243,1.8515491724014281,1.9794674158096313,2.092761754989624,
1984-07-09,,,1.9470655918121336,1.8791022539138793,1.852467679977417,1.8579781770706176,1.9729908895492554,2.0886816906929018,
1984-07-10,,,1.9378807544708248,1.8956337213516232,1.8570598244667054,1.8648663401603698,1.9656126022338867,2.084744689464569,
1984-07-11,,,1.919512391090393,1.908491516113281,1.8634887218475342,1.8712953090667725,1.956789848804474,2.0812700521945953,
1984-07-12,,,1.891959309577942,1.9103282928466794,1.8699176907539368,1.8781834423542023,1.947416033744812,2.077754805088043,
1984-07-13,,,1.9103285074234009,1.9213493108749387,1.8846125245094298,1.8855308592319489,1.939307177066803,2.074305776357651,
1984-07-16,,,1.9011445045471191,1.912165093421936,1.8956336736679078,1.8878269135951995,1.9310146403312682,2.0704712474346163,
1984-07-17,,,1.98380184173584,1.9213493108749389,1.9084915161132812,1.892878234386444,1.9238367009162902,2.067756952047348,
1984-07-18,,,1.928696870803833,1.9231862068176269,1.915838861465454,1.891959798336029,1.9175313687324524,2.0643741595745086,
1984-07-19,,,1.8460381031036377,1.914001965522766,1.9121651291847228,1.885071611404419,1.9095728611946106,2.0603997004032135,
1984-07-20,,,1.827669620513916,1.897470188140869,1.909409749507904,1.8795610547065735,1.9034011816978456,2.055654240846634,
1984-07-23,,,1.827669620513916,1.8827752113342284,1.8974701523780824,1.8749689161777496,1.897768042087555,2.0512611758708954,
1984-07-24,,,1.8093007802963257,1.8478749990463257,1.8846121549606323,1.8708359897136688,1.8908699369430542,2.046919343471527,
1984-07-25,,,1.8184854984283447,1.825832724571228,1.8745094656944274,1.8689990937709808,1.8843350648880004,2.0430217146873475,
1984-07-26,,,1.8827754259109497,1.8331801891326904,1.8735910773277282,1.8717543840408326,1.8796245408058168,2.0394146287441255,
1984-07-27,,,2.0113537311553955,1.8699170112609864,1.8836935997009276,1.8841530621051787,1.876947033405304,2.037268034219742,
1984-07-30,,,1.9470655918121336,1.8937962055206299,1.8882857084274292,1.8919596910476684,1.8737018132209777,2.0350769674777984,
1984-07-31,,,1.9470655918121336,1.9213491678237915,1.8846120834350586,1.8965517997741699,1.8720722746849061,2.032467025518417,
1984-08-01,,,1.974618673324585,1.9525758028030396,1.8892042636871338,1.902521562576294,1.8722504186630249,2.0304318034648894,
1984-08-02,,,2.002171516418457,1.976455020904541,1.9048176050186156,1.9084913671016692,1.87262056350708,2.0284327447414396,
1984-08-03,,,2.048092126846313,1.9838027000427245,1.9268598556518555,1.9181348025798797,1.8740886044502258,2.026234666109085,
1984-08-06,,,2.066461563110352,2.007681894302368,1.950739049911499,1.9241046011447906,1.8759240341186523,2.0245793187618255,
1984-08-07,,,2.057276487350464,2.0297240734100344,1.975536620616913,1.9300743877887725,1.8790119242668153,2.022413238286972,
1984-08-08,,,2.048092126846313,2.04441876411438,1.9984972834587098,1.9365033745765685,1.8838908219337462,2.0199159634113313,
1984-08-09,,,2.11238169670105,2.0664608001708986,2.0214579105377197,1.947524493932724,1.8914916586875916,2.0183009350299836,
1984-08-10,,,2.167487144470215,2.0903398036956786,2.0370712518692016,1.9603824257850646,1.9003741025924683,2.0174164831638337,
1984-08-13,,,2.149119138717652,2.106871318817139,2.0572766065597534,1.9727811574935914,1.9069145107269287,2.016348351240158,
1984-08-14,,,2.121565341949463,2.1197290897369383,2.0747265815734863,1.9796693325042725,1.9132628726959229,2.0150645172595976,
1984-08-15,,,2.0389082431793213,2.11789231300354,2.08115553855896,1.9851799011230469,1.9172400188446046,2.012954112291336,
1984-08-16,,,2.084829330444336,2.112381839752197,2.0894213199615477,1.9971194624900819,1.9221355867385865,2.011542273759842,
1984-08-17,,,2.094013929367065,2.0976871967315676,2.094013500213623,2.010436677932739,1.9266762900352479,2.010760840177536,
1984-08-20,,,2.094013929367065,2.08666615486145,2.0967687368392944,2.023753893375397,1.9321868586540223,2.00997940659523,
1984-08-21,,,2.1307506561279297,2.088503217697143,2.104116153717041,2.039826387166977,1.9387995219230652,2.0099842131137846,
1984-08-22,,,2.1399359703063965,2.108708763122558,2.1133005380630494,2.0558989107608796,1.9457795810699463,2.010200556516647,
1984-08-23,,,2.1399359703063965,2.1197300910949703,2.116055965423584,2.068756937980652,1.9534943675994874,2.010835760831833,
1984-08-24,,,2.121565341949463,2.12524037361145,2.111463785171509,2.0742675185203554,1.9606580710411072,2.0115266239643095,2.117083497643471
1984-08-27,,,2.1031978130340576,2.1270771503448485,2.1068716526031492,2.0820741295814513,1.9656175589561462,2.0121534860134123,2.117086815237999
1984-08-28,,,2.1031978130340576,2.121566581726074,2.105034899711609,2.0898807406425477,1.9700260066986084,2.0127205049991606,2.116679030060768
1984-08-29,,,2.094013929367065,2.112382173538208,2.1105454683303835,2.0958505034446717,1.972964973449707,2.013016175031662,2.116284046769142
1984-08-30,,,2.057276487350464,2.0958502769470213,2.1077901840209963,2.098605751991272,1.9744344663619995,2.01210671544075,2.1157053762674334
1984-08-31,54.60313922627191,B,2.020540714263916,2.075645351409912,2.1004428625106812,2.0972281813621523,1.9760876655578614,2.0108298981189727,2.1148843055963518
1984-09-03,54.56434544650342,B,2.020540714263916,2.059113931655884,2.093095541000366,2.0949321389198303,1.9781082320213317,2.00976251244545,2.1139751368761064
1984-09-04,54.525955465708826,B,2.0113537311553955,2.0407451152801515,2.081155848503113,2.092636001110077,1.9804961204528808,2.00833398938179,2.113020033240318
1984-09-05,54.48921501206383,B,2.002171516418457,2.0223766326904298,2.0673794031143187,2.0903399705886843,1.983435082435608,2.0069034135341646,2.112019018530846
1984-09-06,54.48812955561993,B,2.0389082431793213,2.018702983856201,2.0572766304016112,2.086666297912598,1.987659854888916,2.005750435590744,2.111172317862511
1984-09-07,54.50780728621311,B,2.048092126846313,2.024213266372681,2.049929308891296,2.0806965470314025,1.9933540940284729,2.0046892964839937,2.1104596334695818
1984-09-10,54.532536237511046,B,2.064232110977173,2.032951545715332,2.046032738685608,2.0764521956443787,1.9988200759887695,2.0037895572185516,2.1099451118707657
1984-09-11,54.599824641960794,B,2.176825523376465,2.066045904159546,2.0533955097198486,2.079215204715729,2.005252118110657,2.0037464821338653,2.1100816518068313
1984-09-12,54.67420702771337,B,2.1862094402313232,2.1028534889221193,2.0626150608062743,2.0865802645683287,2.011871838569641,2.003348444700241,2.1101182836294172
1984-09-13,54.77319253277858,C,2.3175692558288574,2.1585856914520263,2.088644337654114,2.098217260837555,2.0205677151679993,2.0040845024585723,2.110752984881401
1984-09-14,54.88279901322745,A,2.3644838333129883,2.221864032745361,2.123038649559021,2.111740756034851,2.030752923488617,2.0051101696491243,2.112003999352455
1984-09-17,54.992769703450755,A,2.4020142555236816,2.289420461654663,2.1611860036849975,2.127140772342682,2.039851896762848,2.0064213931560517,2.113589499592781
1984-09-18,55.039815725619064,A,2.373864889144897,2.3288283348083496,2.197437119483948,2.1392964839935305,2.0485715794563295,2.007092090845108,2.1147699624300005
1984-09-19,55.062709616101934,A,2.326951026916504,2.3569766521453857,2.2299150705337523,2.1486472368240355,2.0567203521728517,2.006755100488663,2.1157452219724657
1984-09-20,55.06317335555078,A,2.4207799434661865,2.3776187896728516,2.268102240562439,2.162689435482025,2.0672967648506164,2.007356399297714,2.1173951870203016
1984-09-21,55.02642418802146,A,2.3832480907440186,2.3813716411590575,2.3016178369522096,2.175773572921753,2.076755156517029,2.0080311667919157,2.118769389986992
1984-09-24,54.955219883748754,A,2.3175692558288574,2.3644826412200928,2.3269515514373778,2.186492145061493,2.0850836515426634,2.008049145936966,2.119727104306221
1984-09-25,54.896369441274594,A,2.308185338973999,2.351346731185913,2.3400875329971313,2.19674152135849,2.091571321487427,2.0077040112018585,2.120549809336662
1984-09-26,54.86030734919228,A,2.2894182205200195,2.343840169906616,2.350408411026001,2.2065117359161377,2.0987857484817507,2.0081585586071014,2.1214548629522323
1984-09-27,54.810164368177205,A,2.3363351821899414,2.3269512176513674,2.3522850036621095,2.2204646706581115,2.1085916900634767,2.0090822756290434,2.122917516827583
1984-09-28,54.76837470011835,A,2.2894182205200195,2.3081852436065673,2.3447784423828124,2.233908545970917,2.1178266620635986,2.010613921880722,2.1241162246465684
1984-10-01,54.72725491487683,P,2.1955907344818115,2.283789539337158,2.3241360902786257,2.2426610469818113,2.1251850843429567,2.011476563215256,2.124845795035362
1984-10-02,54.70174569189232,P,2.1955907344818115,2.261270618438721,2.3063086748123167,2.2518728971481323,2.1329108834266663,2.01189041018486,2.125487273335457
1984-10-03,54.64819285189989,P,2.111145257949829,2.2256160259246824,2.2847280979156492,2.2573215842247008,2.138764078617096,2.011549571752548,2.12564779818058
1984-10-04,54.57592068716534,P,2.111145257949829,2.18057804107666,2.2537646293640137,2.2609334349632264,2.1433314752578734,2.0114780080318453,2.1256908529996874
1984-10-05,54.512108639384884,P,2.101762533187866,2.1430469036102293,2.2256160736083985,2.263616955280304,2.145139651298523,2.0110433423519134,2.125863190293312
1984-10-08,54.493105098130194,P,2.101762533187866,2.1242812633514405,2.2040354013442993,2.2654934763908385,2.1482335901260377,2.0109677016735077,2.126035527586937
1984-10-09,54.46971384063051,P,2.101762533187866,2.1055156230926513,2.183393120765686,2.2617403268814087,2.1513275289535523,2.011699901819229,2.126207864880562
1984-10-10,54.48145415287129,P,2.111145257949829,2.1055156230926513,2.165565824508667,2.257987117767334,2.154058060646057,2.013154239654541,2.1259866338968276
1984-10-11,54.518397354688965,P,2.176825523376465,2.1186516761779783,2.149614858627319,2.2509499311447145,2.1575511407852175,2.0150858521461488,2.125741429924965
1984-10-12,54.576446480971036,P,2.233121871948242,2.144923543930054,2.143985223770142,2.244381833076477,2.161251735687256,2.0176701700687407,2.125895166993141
1984-10-15,54.62340167558923,P,2.242504358291626,2.1730719089508055,2.1486765861511232,2.2364063382148744,2.1647725915908813,2.020348312854767,2.1260664469003676
1984-10-16,54.67857008388202,P,2.2518887519836426,2.2030971527099608,2.1543063879013062,2.2303075313568117,2.168664836883545,2.02383838057518,2.126079104542732
1984-10-17,54.725084568480746,A,2.233121871948242,2.2274924755096435,2.1665040493011474,2.2256160736083985,2.1723654317855834,2.0281281268596647,2.125763000845909
1984-10-18,54.778633761939,A,2.3175692558288574,2.255641222000122,2.18714644908905,2.220455539226532,2.1764691829681397,2.0339804208278656,2.1257516711950304
