Date,GRADE,GPS,PPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-02-23,49.09856945470535,B,12.474431037902832,12.96845302581787,13.416877174377442,13.714129829406739,13.71293451309204,13.713894348144532,16.828583087921142
2009-02-24,49.252790963846735,B,12.948084831237791,12.929497909545898,13.311078453063965,13.65968098640442,13.704169464111327,13.701752204895019,16.785395951271056
2009-02-25,49.74712018979568,B,12.903820991516112,12.888771629333496,13.216347026824952,13.603240537643433,13.703284187316894,13.693063669204712,16.741060256958008
2009-02-26,49.21508111136035,B,12.58509635925293,12.7320650100708,13.084873485565186,13.532413148880005,13.690712280273438,13.681932125091553,16.694699630737304
2009-02-27,49.9165911909979,B,12.346054077148438,12.651497459411619,12.941005516052247,13.471103048324585,13.673005352020263,13.6740576171875,16.648955154418946
2009-03-02,49.7140091412139,B,11.810431480407717,12.518697547912598,12.743575286865234,13.385003852844239,13.645914077758789,13.641389274597168,16.600532565116882
2009-03-03,47.856236762921704,B,11.389893531799316,12.207059288024903,12.568278598785401,13.278541946411133,13.619088306427003,13.607361116409301,16.55030918121338
2009-03-04,46.760496172192234,B,11.752878189086914,11.976870727539062,12.43282117843628,13.175178527832031,13.59748592376709,13.594911966323853,16.502655534744264
2009-03-05,45.2096289705788,B,11.16413116455078,11.692677688598632,12.212371349334717,13.013604068756104,13.564108600616455,13.573729763031006,16.449535150527954
2009-03-06,43.59360993870902,B,11.1933012008667,11.462127113342286,12.056812286376953,12.838216161727905,13.529367046356201,13.551263198852538,16.39485702037811
2009-03-09,42.917194933888425,B,10.977875709533691,11.295615959167481,11.90715675354004,12.66201696395874,13.488457622528076,13.516792240142822,16.341150341033934
2009-03-10,43.4664626467831,B,11.336917877197266,11.28502082824707,11.746040058135986,12.528559255599976,13.44702667236328,13.492128276824952,16.289368257522582
2009-03-11,43.17732188874309,B,11.336917877197266,11.201828765869141,11.589349746704102,12.402848386764527,13.402054328918457,13.477533292770385,16.236809854507445
2009-03-12,43.99528630578067,B,11.260624885559082,11.2211275100708,11.456902599334716,12.27088804244995,13.355556125640868,13.4571409034729,16.181390166282654
2009-03-13,45.39307991114607,B,11.597233772277832,11.301914024353028,11.382020568847656,12.16151304244995,13.310389575958252,13.444711294174194,16.13022545814514
2009-03-16,47.57443453932684,B,11.906909942626951,11.48772087097168,11.39166841506958,12.067621850967408,13.26796371459961,13.438180303573608,16.078764295578004
2009-03-17,48.96012791540729,B,12.028090476989746,11.625955390930176,11.455488109588623,12.011883354187011,13.223623275756836,13.417932653427124,16.02799587726593
