Date,GRADE,GPS,SBAC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-08-02,,,10.65351676940918,10.48779525756836,10.860668087005616,11.585699319839478,,,
1999-08-03,,,11.482123374938965,10.819238090515137,10.783726215362549,11.653763341903687,,,
1999-08-04,,,10.89026165008545,10.866587066650391,10.689028263092041,11.683356428146363,,,
1999-08-05,,,11.008631706237791,10.913935661315918,10.653516387939453,11.65376319885254,,,
1999-08-06,,,10.416769981384276,10.890260696411133,10.606167221069335,11.535390663146973,,,
1999-08-09,,,9.469791412353516,10.653515625,10.570655441284178,11.307523727416992,,,
1999-08-10,,,8.67077922821045,10.091246795654296,10.455242443084716,11.10777039527893,,,
1999-08-11,,,9.351421356201172,9.783478736877441,10.325032901763915,10.942049169540406,,,
1999-08-12,,,10.357583999633787,9.653269195556641,10.283602428436279,10.838473224639893,,,
1999-08-13,,,10.416769981384276,9.65326919555664,10.271764945983886,10.6964262008667,,,
1999-08-16,,,10.298399925231934,9.818990898132324,10.23625326156616,10.548460674285888,,,
1999-08-17,,,10.89026165008545,10.262887382507323,10.17706708908081,10.48039665222168,,,
1999-08-18,,,10.357583999633787,10.464119911193846,10.123799324035643,10.406413793563843,,,
1999-08-19,,,10.535144805908203,10.49963207244873,10.076450634002686,10.364983510971069,,,
1999-08-20,,,10.65351676940918,10.54698143005371,10.100125312805176,10.353146266937255,,,
1999-08-23,,,10.357583999633787,10.558818244934082,10.188904571533204,10.37978000640869,,,
1999-08-24,,,10.535144805908203,10.487794876098633,10.375341129302978,10.415291786193846,10.458793869018555,,
1999-08-25,,,10.416769981384276,10.49963207244873,10.481875991821289,10.403454446792601,10.499040489196778,,
1999-08-26,,,10.357583999633787,10.464119911193846,10.481875991821289,10.382739210128783,10.541654472351075,,
1999-08-27,,,10.357583999633787,10.404933357238768,10.47595739364624,10.373861169815061,10.578349895477295,,
1999-08-30,,,10.416769981384276,10.416770553588865,10.487794399261473,10.362023830413817,10.611494121551514,,
1999-08-31,,,10.83107566833496,10.475956726074216,10.481875801086424,10.329471445083616,10.656475639343261,,
1999-09-01,,,10.65351676940918,10.523306083679197,10.511469078063964,10.317634201049803,10.691987380981445,,
1999-09-02,,,10.475957870483398,10.546980857849121,10.505550384521483,10.291000509262084,10.728682785034179,,
1999-09-03,,,11.12700653076172,10.700865364074707,10.552899360656737,10.326512336730955,10.77721549987793,,
1999-09-06,,,11.12700653076172,10.842912673950195,10.629841613769532,10.409373092651366,10.824564456939697,,
1999-09-07,,,10.712703704833984,10.81923828125,10.647597503662109,10.511469316482543,10.861259937286377,,
1999-09-08,,,10.771888732910156,10.842912673950195,10.683109378814697,10.582492685317991,10.893220500946045,,
1999-09-09,,,11.837241172790527,11.115169334411622,10.831075096130371,10.656475543975828,10.94175319671631,,
1999-09-10,,,11.8964262008667,11.269053268432618,10.984959316253661,10.730458354949949,10.973713722229004,,
1999-09-13,,,11.778056144714355,11.399263191223145,11.12108793258667,10.804441165924072,11.003306846618653,,
1999-09-14,,,12.31072998046875,11.718868446350097,11.26905336380005,10.875464582443236,11.047104587554932,,
1999-09-15,,,12.66584587097168,12.097659873962403,11.4702862739563,10.990877676010133,11.094453506469726,,
1999-09-16,,,12.488288879394531,12.227869415283203,11.671519374847412,11.088534879684449,11.112209358215331,,
1999-09-17,,,13.020965576171877,12.452777290344239,11.86091527938843,11.206907320022584,11.116944255828857,,
1999-09-20,,,12.251542091369627,12.547474479675293,11.973368835449218,11.301605224609375,11.081432495117188,,
1999-09-21,,,11.955612182617188,12.47645092010498,12.097659683227539,11.372628593444825,11.067227821350098,,
1999-09-22,,,12.725034713745115,12.488288688659669,12.292974281311034,11.488041830062866,11.068411598205566,,
1999-09-23,,,12.133172035217283,12.417265319824219,12.322567367553711,11.576821231842041,11.062492980957032,,
1999-09-24,,,11.718866348266602,12.156845474243164,12.304811382293702,11.644885349273682,11.0317160987854,,
1999-09-27,,,12.014800071716309,12.1094970703125,12.328485774993897,11.724786853790283,11.006857891082763,,
1999-09-28,,,11.600496292114258,12.038473892211915,12.257462406158448,11.763257884979248,10.993836975097656,,
1999-09-29,,,10.65351676940918,11.624170303344727,12.056229496002198,11.763257884979248,10.970162487030029,,
1999-09-30,,,10.298399925231934,11.257215881347657,11.837240600585938,11.754379987716675,10.948855476379395,,
1999-10-01,,,10.357583999633787,10.984959411621093,11.570902442932127,11.715908861160278,10.938201923370361,,
1999-10-04,,,10.416769981384276,10.665353393554687,11.387425231933594,11.680397033691406,10.950039138793946,,
1999-10-05,,,9.765722274780272,10.29839859008789,11.168436241149902,11.633047962188721,10.94885540008545,,
1999-10-06,,,10.357583999633787,10.239212036132812,10.93169116973877,11.612332725524903,10.942936744689941,,
1999-10-07,,,10.061654090881348,10.191862869262696,10.724539375305175,11.523553371429443,10.928732051849366,,
1999-10-08,,,10.416769981384276,10.203700065612791,10.594329738616944,11.449570560455323,10.926364555358887,,
1999-10-11,,,10.18002700805664,10.156351470947264,10.410852432250977,11.369669103622437,10.916894760131836,,
1999-10-12,,,9.706538200378418,10.144514656066892,10.221456623077392,11.23945951461792,10.881383056640624,,
1999-10-13,,,9.469791412353516,9.96695613861084,10.103084087371826,11.079656791687011,10.852973651885986,,
1999-10-14,,,9.824909210205078,9.919607162475586,10.055735015869141,10.94648780822754,10.829299201965332,,
1999-10-15,,,9.469791412353516,9.730211448669433,9.966955757141113,10.76892910003662,10.810359630584717,,
1999-10-18,,,10.416769981384276,9.777560043334962,9.966955757141113,10.677190494537353,10.829299201965332,,
1999-10-19,,,9.884095191955566,9.81307144165039,9.978793048858643,10.573614645004273,10.853565521240235,,
1999-10-20,,,9.173860549926758,9.753885269165039,9.86042070388794,10.396055936813354,10.850014305114746,,
1999-10-21,,,9.588164329528809,9.706536293029785,9.813071727752686,10.268805551528931,10.834625911712646,,
1999-10-22,,,9.469791412353516,9.706536293029785,9.718373870849609,10.156351804733276,10.81568634033203,,
1999-10-25,,,9.233049392700195,9.46979217529297,9.623676109313966,10.017264270782471,10.794379329681396,,
1999-10-26,,,9.528979301452637,9.398768997192382,9.605920219421387,9.91368842124939,10.76715368270874,,
1999-10-27,,,9.469791412353516,9.457955169677735,9.605920219421387,9.854502153396606,10.749397830963135,,
1999-10-28,,,9.410606384277344,9.42244358062744,9.564489936828613,9.810112476348877,10.726907062530518,,
1999-10-29,,,9.233049392700195,9.375095176696778,9.540815734863282,9.753885746002197,10.698497714996337,,
1999-11-01,,,9.114676475524902,9.351420593261718,9.410606384277344,9.68878107070923,10.67363956451416,,
1999-11-02,,,9.114676475524902,9.268560028076172,9.333664512634277,9.65622878074646,10.645230197906494,10.552012033462525,
1999-11-03,,,8.99630355834961,9.17386245727539,9.315908813476563,9.58816475868225,10.616820869445801,10.55793067932129,
1999-11-04,,,9.351421356201172,9.162025451660156,9.292234516143798,9.552653121948243,10.59669761657715,10.569176044464111,
1999-11-05,,,9.351421356201172,9.185699844360352,9.280397510528564,9.499385690689087,10.576574363708495,10.577462129592895,
1999-11-08,,,10.061654090881348,9.37509536743164,9.36325798034668,9.493467044830322,10.569472045898438,10.590483083724976,
1999-11-09,,,11.363750457763672,9.824910163879395,9.546735095977784,9.576327657699585,10.580125541687012,10.618300590515137,
1999-11-10,,,12.547476768493652,10.535144805908203,9.854503631591797,9.730211925506591,10.6180047416687,10.654996061325074,
1999-11-11,,,14.086315155029297,11.482123565673827,10.322074508666992,9.943282222747802,10.690211887359618,10.709447336196899,
1999-11-12,,,11.600496292114258,11.931938552856446,10.558819198608399,10.04981746673584,10.69968168258667,10.7384485912323,
1999-11-15,,,11.600496292114258,12.239706993103027,10.807401180267334,10.109003782272339,10.709151477813721,10.766857967376708,
1999-11-16,,,11.245378494262695,12.216032600402832,11.020471382141114,10.177067947387695,10.719804973602296,10.790532455444335,
1999-11-17,,,11.422937393188477,11.991124725341797,11.263134765625,10.289521789550781,10.73282594680786,10.813023223876954,
1999-11-18,,,11.363750457763672,11.446611785888672,11.46436767578125,10.378301095962524,10.723356132507325,10.832554664611816,
1999-11-19,,,11.363750457763672,11.399262619018554,11.6656005859375,10.472999048233032,10.712702617645263,10.843208169937133,
1999-11-22,,,11.422937393188477,11.363750839233399,11.801728916168212,10.582493448257447,10.705600242614747,10.8544535446167,
1999-11-23,,,10.89026165008545,11.29272747039795,11.754380035400391,10.650557565689088,10.67719087600708,10.862147731781006,
1999-11-24,,,10.594330787658691,11.127006149291992,11.559065437316894,10.706784534454346,10.63576057434082,10.865107040405274,
1999-11-25,,,10.594330787658691,10.973122215270996,11.209867000579834,10.765970754623414,10.597881412506103,10.855045385360718,
1999-11-26,,,10.65351676940918,10.831075477600098,11.115169048309326,10.836994123458862,10.55053243637085,10.833738346099853,
1999-11-29,,,10.65351676940918,10.677191352844238,11.020471096038818,10.913936138153076,10.51857192993164,10.800002212524413,
1999-11-30,,,10.89026165008545,10.677191352844238,10.984959411621094,11.002715396881104,10.497264919281006,10.782246370315551,
1999-12-01,,,10.83107566833496,10.724540328979492,10.92577323913574,11.09445400238037,10.459385738372802,10.763898668289185,
1999-12-02,,,11.12700653076172,10.831075477600098,10.902098846435546,11.183233261108398,10.43926242828369,10.750877704620361,
1999-12-03,,,12.251542091369627,11.150680541992188,10.990878009796143,11.328239297866821,10.449915943145752,10.740816020965577,
1999-12-06,,,12.369916915893556,11.493960571289062,11.08557596206665,11.443652439117432,10.457018280029297,10.731938085556031,
1999-12-07,,,12.902592658996582,11.896426773071289,11.286809062957763,11.520594549179076,10.483060207366943,10.7384485912323,
1999-12-08,,,13.257710456848145,12.381753730773926,11.553147029876708,11.556106233596802,10.535144081115723,10.752653284072876,
1999-12-09,,,13.37608242034912,12.831568908691406,11.831322193145752,11.520594596862793,10.596697731018066,10.77277660369873,
1999-12-10,,,13.494454383850098,13.0801513671875,12.115415954589844,11.615292501449584,10.659435138702392,10.798818531036376,
1999-12-13,,,13.435267448425291,13.293221473693848,12.393591022491455,11.707031059265137,10.719805088043213,10.834922113418578,
1999-12-14,,,13.672012329101562,13.447105407714844,12.671766090393067,11.82836275100708,10.797930889129638,10.873393144607544,
1999-12-15,,,13.020965576171877,13.39975643157959,12.890755081176758,11.90826416015625,10.8511985206604,10.89706763267517,
1999-12-16,,,14.20468807220459,13.565477561950683,13.198523235321044,12.050311040878295,10.934059200286866,10.931395626068115,
1999-12-17,,,15.033294677734377,13.87324562072754,13.47669849395752,12.233788251876831,11.026389694213867,10.976377124786376,
1999-12-20,,,16.217021942138672,14.429596519470214,13.861408996582032,12.47349247932434,11.147129592895508,11.032012176513671,
1999-12-21,,,15.38841438293457,14.772876930236816,14.10999116897583,12.698400115966797,11.260767116546631,11.071075086593629,
1999-12-22,,,16.098649978637695,15.38841381072998,14.394085121154784,12.973616075515746,11.393344287872315,11.12315896987915,
1999-12-23,,,15.98027515411377,15.743531227111816,14.65450439453125,13.242913293838502,11.516451606750488,11.17287540435791,
1999-12-24,,,15.98027515411377,15.932927322387695,14.903086471557618,13.50925121307373,11.646661281585693,11.228510456085205,
1999-12-27,,,16.098649978637695,15.9092529296875,15.169424724578857,13.781507873535157,11.760298881530762,11.294799041748046,
1999-12-28,,,16.57213592529297,16.14599723815918,15.459437084197997,14.065601587295532,11.894059696197509,11.373812608718872,
1999-12-29,,,16.57213592529297,16.240694427490233,15.814554119110108,14.352654600143433,12.042025203704833,11.44601975440979,
1999-12-30,,,17.045625686645508,16.453764533996583,16.0986478805542,14.648585557937622,12.191174430847168,11.512900171279908,
1999-12-31,,,17.755859375,16.80888137817383,16.37090435028076,14.92380142211914,12.356895790100097,11.586291065216065,
2000-01-03,,,17.045625686645508,16.99827651977539,16.453764724731446,15.157586860656739,12.513147315979005,11.6537633228302,
2000-01-04,,,16.80887794494629,17.045624923706054,16.595811080932616,15.352901124954224,12.658745288848877,11.71294948577881,
2000-01-05,,,16.098649978637695,16.950927734375,16.595811080932616,15.4949481010437,12.79132246017456,11.770360145568848,
2000-01-06,,,16.039461135864258,16.74969482421875,16.601729679107667,15.628117036819457,12.9238995552063,11.825403308868408,
2000-01-07,,,17.400741577148438,16.678671264648436,16.743776321411133,15.823431396484375,13.087253398895264,11.892875556945802,
2000-01-10,,,20.833539962768555,17.43625411987305,17.217265319824218,16.193345022201537,13.321630668640136,11.997635116577149,
2000-01-11,,,24.503084182739254,18.975095367431642,18.010360145568846,16.734898614883424,13.629398822784424,12.137314510345458,
2000-01-12,,,21.543777465820312,20.064120864868165,18.507524299621583,17.161039209365846,13.880348300933838,12.24858458518982,
2000-01-13,,,24.08878517150879,21.67398567199707,19.21184024810791,17.655244064331054,14.17509557723999,12.38589659690857,
2000-01-14,,,23.73367118835449,22.940571594238282,19.80962142944336,18.09026288986206,14.462740573883057,12.519657468795776,
2000-01-17,,,23.73367118835449,23.520597839355467,20.478425979614258,18.46609535217285,14.73618091583252,12.652826480865478,
2000-01-18,,,26.45623207092285,23.911227416992183,21.443161392211913,19.019486236572266,15.038030548095703,12.809078044891358,
2000-01-19,,,25.450069427490234,24.69248580932617,22.37830333709717,19.487057209014893,15.296082401275635,12.957043571472168,
2000-01-20,,,25.450069427490234,24.964742660522457,23.319364166259767,19.960546922683715,15.523357486724853,13.106784687042236,
2000-01-21,,,25.450069427490234,25.30802230834961,24.124296951293946,20.434036636352538,15.800348949432372,13.250015316009522,
2000-01-24,,,26.870534896850582,25.93539505004883,24.72799644470215,20.972630882263182,16.1057497215271,13.40745059967041,
2000-01-25,,,28.88286781311035,26.420722198486327,25.165974807739257,21.588167476654053,16.45849950790405,13.589152240753174,
2000-01-26,,,29.82984161376953,27.296676635742188,25.99458122253418,22.25105276107788,16.826637592315674,13.779731769561767,
2000-01-27,,,27.403209686279297,27.6873046875,26.326023674011232,22.76893196105957,17.147426776885986,13.935391454696655,
2000-01-28,,,28.6461181640625,28.326514434814452,26.81726837158203,23.313444900512696,17.493074131011962,14.102888374328613,
2000-01-31,,,28.705307006835938,28.693468856811524,27.314431953430176,23.896428966522215,17.838721523284914,14.272160882949828,
2000-02-01,,,31.36868667602539,29.190632629394532,27.80567741394043,24.62441940307617,18.248290023803712,14.462740449905395,
2000-02-02,,,32.19729995727539,29.664124298095704,28.480400466918944,25.429351902008058,18.680349407196044,14.658054990768433,
2000-02-03,,,33.14427185058594,30.812336730957032,29.249820709228516,26.28459243774414,19.13134822845459,14.864614820480346,
2000-02-04,,,32.67079162597656,31.617271423339844,29.97189292907715,27.048094940185546,19.571693725585938,15.061113080978394,
2000-02-07,,,33.49939727783203,32.576089477539064,30.634779167175292,27.68138780593872,20.028611335754395,15.273591632843017,
2000-02-08,,,32.789154052734375,32.86018295288086,31.025407791137695,28.095691299438478,20.466589183807372,15.48192705154419,
2000-02-09,,,31.96055030822754,32.81283302307129,31.238478660583496,28.616529941558838,20.889178676605226,15.674282207489014,
2000-02-10,,,32.90753936767578,32.765486526489255,31.788911628723145,29.057467651367187,21.324789333343507,15.882025880813599,
2000-02-11,,,33.025901794433594,32.83650856018066,32.22688999176025,29.522079181671142,21.740276527404784,16.095096235275268,
2000-02-14,,,33.025901794433594,32.74180946350098,32.65894947052002,29.986690711975097,22.153396224975587,16.30520725250244,
2000-02-15,,,33.203460693359375,32.82467079162598,32.84242687225342,30.324052143096925,22.559413585662842,16.521236896514893,
2000-02-16,,,32.315670013427734,32.895694732666016,32.854263877868654,30.6673321723938,22.940572776794433,16.73785842895508,
2000-02-17,,,29.948223114013672,32.30383148193359,32.53465900421143,30.89223985671997,23.272015590667724,16.934356660842894,
2000-02-18,,,26.27867126464844,30.954385375976564,31.895446968078613,30.93366994857788,23.527699928283692,17.093567533493044,
2000-02-21,,,26.27867126464844,29.604939270019532,31.173374366760253,30.904076766967773,23.784568004608154,17.252186546325685,
2000-02-22,,,28.52775001525879,28.669797134399413,30.747233963012697,30.886320877075196,24.081682758331297,17.439806823730468,
2000-02-23,,,29.237979888916016,28.05425910949707,30.47497692108154,30.85672779083252,24.40602304458618,17.62861078262329,
2000-02-24,,,31.4870662689209,28.362027740478517,30.332929611206055,31.060920619964598,24.75167060852051,17.842864904403687,
2000-02-25,,,34.091251373291016,29.92454376220703,30.439464569091797,31.333177280426025,25.13282974243164,18.079609718322754,
2000-02-28,,,34.091251373291016,31.487059783935546,30.54599952697754,31.60247449874878,25.490314331054687,18.318721961975097,
2000-02-29,,,38.352657318115234,33.45204124450684,31.060919189453124,31.95167303085327,25.949599189758302,18.605183153152467,
2000-03-01,,,41.07522201538086,35.81948966979981,31.936874389648438,32.39556913375854,26.449130630493165,18.921237459182738,
2000-03-02,,,40.60173416137695,37.64242324829102,33.00222549438477,32.7684422492981,26.941559810638427,19.22900570869446,
2000-03-03,,,41.785457611083984,39.18126449584961,34.55290412902832,33.22417554855347,27.457663459777834,19.552162370681764,
2000-03-06,,,40.95685195922852,40.55438461303711,36.020722198486325,33.59704828262329,27.954827499389648,19.857563190460205,
2000-03-07,,,42.377323150634766,41.359317779541016,37.40567951202392,34.07645673751831,28.470931243896484,20.182495470046998,
2000-03-08,,,45.5733757019043,42.258948516845706,39.03921909332276,34.757098007202146,29.050956039428712,20.54649062156677,
2000-03-09,,,44.86314010620117,43.111229705810544,40.376826477050784,35.35487804412842,29.607306327819824,20.899240379333495,
2000-03-10,,,46.99385452270508,44.15290908813476,41.66708679199219,36.053275680541994,30.192066230773925,21.27448101043701,
2000-03-13,,,50.90013885498047,46.14156646728516,43.34797554016113,36.946987533569335,30.869156494140626,21.691151905059815,
2000-03-14,,,49.71641159057617,47.60938415527344,44.484350967407224,37.77263507843018,31.527307167053223,22.09302622795105,
2000-03-15,,,46.3427963256836,47.7632682800293,45.0111083984375,38.47399139404297,32.13219009399414,22.46175627708435,
2000-03-16,,,42.969181060791016,47.38447647094726,45.2478530883789,39.12503929138184,32.67078449249268,22.797342023849488,
2000-03-17,,,47.40814208984375,47.467333984375,45.81012153625488,40.1815128326416,33.27093250274658,23.179092950820923,
2000-03-20,,,46.63872909545898,46.6150520324707,46.37830924987793,41.19951572418213,33.78703628540039,23.554333477020265,
2000-03-21,,,44.68558120727539,45.60888595581055,46.60913505554199,42.00740728378296,34.19068622589111,23.91004252433777,17.231027278900147
2000-03-22,,,45.514190673828125,45.44316482543945,46.603216552734374,42.82121782302856,34.67009449005127,24.275221395492554,17.416576037406923
2000-03-23,,,46.04686737060547,46.058702087402345,46.72158927917481,43.549207878112796,35.1092561340332,24.642175855636598,17.605675950050355
2000-03-24,,,43.79779052734375,45.336631774902344,46.40198287963867,44.03453483581543,35.510538520812986,24.986639547348023,17.782050838470457
2000-03-27,,,46.46116638183594,45.30111923217773,45.95808563232422,44.65303058624268,35.96508842468262,25.35063467025757,17.970558876991273
2000-03-28,60.832680330026335,A,46.3427963256836,45.632562255859376,45.62072410583496,45.052537536621095,36.36281970977783,25.700425128936768,18.159362859725952
2000-03-29,60.00966182864129,P,43.08755493164063,45.14723510742188,45.295199966430665,45.15315418243408,36.71556941986084,26.005825910568237,18.330410985946656
2000-03-30,58.24985512836966,P,37.87916564941406,43.513694763183594,44.786198425292966,45.017025756835935,36.96415134429932,26.243754415512086,18.47660087585449
2000-03-31,57.801435582386056,P,41.66707992553711,43.08755264282227,44.2120922088623,45.01110687255859,37.288491554260254,26.544420251846315,18.641434421539305
2000-04-03,56.53622232555651,P,39.29963684082031,41.65524673461914,43.47818298339844,44.928246116638185,37.537073593139645,26.821411657333375,18.79413481235504
2000-04-04,54.894424657576714,P,36.57707595825195,39.70210266113281,42.66733245849609,44.638233757019044,37.69095775604248,27.074728631973265,18.9326305437088
2000-04-05,53.98050145208202,P,37.642425537109375,38.613076782226564,41.88015594482422,44.241686248779295,37.847209434509274,27.336923513412476,19.074973368644713
2000-04-06,54.589311220911135,P,40.42417907714844,39.12207946777344,41.31788711547851,44.01973819732666,38.10762882232666,27.627527799606323,19.23004123210907
2000-04-07,54.782272187178364,P,42.73243713378906,39.33515090942383,41.211351776123045,43.80666732788086,38.389355201721195,27.941214666366577,19.392211418151856
2000-04-10,55.092617906730105,P,40.83848190307617,39.642919921875,40.64908332824707,43.30358448028564,38.632018699646,28.235370111465453,19.544911828041077
2000-04-11,55.281178826807455,P,36.57707595825195,39.642919921875,39.67251129150391,42.64661769866943,38.736186485290524,28.492238254547118,19.677192993164063
2000-04-12,55.591482276716725,P,37.76079559326172,39.66659393310547,39.139835357666016,42.21751766204834,38.84745639801025,28.76390290260315,19.81450497150421
2000-04-13,55.02284531494998,P,36.45870590209961,38.8734992980957,38.99778938293457,41.89199390411377,38.913745079040524,29.022546653747558,19.93879601955414
2000-04-14,53.512029188473576,P,33.97288513183594,37.12158889770508,38.228369903564456,41.22023105621338,38.939786949157714,29.255740337371826,20.04473934173584
2000-04-17,52.29535333012114,P,32.434043884277344,35.44070129394531,37.54181060791016,40.509996795654295,38.91847988128662,29.473545608520507,20.13677391052246
2000-04-18,52.9265829293552,P,37.99753952026367,35.72479400634766,37.68385696411133,40.17559471130371,39.022647590637206,29.74461838722229,20.263432378768922
2000-04-19,52.62646567252358,P,34.86066436767578,35.14476776123047,37.40568084716797,39.64291839599609,39.080649871826175,29.984914274215697,20.374406471252442
2000-04-20,52.451061763150655,P,35.27498245239258,34.908023071289065,36.89076118469238,39.104324150085446,39.127998733520506,30.22639403343201,20.488635869026183
2000-04-21,53.11347409701628,P,35.27498245239258,35.16844253540039,36.145015716552734,38.67818374633789,39.17298034667969,30.456628437042237,20.598722229003908
2000-04-24,54.34895144749481,P,37.81997299194336,36.245628356933594,35.84316482543945,38.24612407684326,39.26886177062988,30.711128997802735,20.72153354167938
2000-04-25,53.7563224969364,P,35.27498245239258,35.701116943359374,35.712955474853516,37.69273338317871,39.31029220581055,30.934852895736693,20.836650743484498
2000-04-26,54.27520164815104,P,37.05056381225586,36.13909683227539,35.64193229675293,37.39088382720947,39.40499008178711,31.172781429290772,20.962717356681825
2000-04-27,55.55415454483679,P,40.48337173461914,37.1807746887207,36.044398880004884,37.521094131469724,39.61569305419922,31.44385432243347,21.108315463066102
2000-04-28,56.50701618608064,A,38.47103118896485,37.819984436035156,36.49421348571777,37.36129169464111,39.85954025268555,31.693620090484618,21.246219310760498
2000-05-01,57.051970713280014,A,38.94451522827149,38.04489288330078,37.14526062011719,37.343535614013675,40.11285713195801,31.94871256828308,21.39181734085083
2000-05-02,58.130305225687295,A,39.18125534057617,38.8261474609375,37.26363220214844,37.473744583129886,40.32592723846435,32.20380499839783,21.538599071502684
2000-05-03,58.78031328334317,A,39.77313232421875,39.37066116333008,37.75487899780274,37.58027992248535,40.53663028717041,32.471326665878294,21.684197149276734
2000-05-04,58.53614548236325,A,40.95685195922852,39.46535720825196,38.32306594848633,37.606913566589355,40.72602600097656,32.73884830474854,21.835121965408327
2000-05-05,58.762395847278576,A,42.377323150634766,40.24661560058594,39.033300018310555,37.58915786743164,40.89174743652344,33.01228858947754,21.99433285713196
2000-05-08,59.32152981556762,A,45.45500183105469,41.54871292114258,39.796802902221685,37.819983863830565,41.11902244567871,33.3046683883667,22.168340282440184
2000-05-09,59.74142749229039,A,43.9161491394043,42.4956916809082,40.66091957092286,38.186937522888186,41.23029228210449,33.589945735931394,22.330510411262512
2000-05-10,59.227448840511954,A,39.71394348144531,42.48385391235352,40.927257537841804,38.28459491729736,41.203066711425784,33.826098670959475,22.474628820419312
2000-05-11,58.96799074388099,A,41.31196212768555,42.55487594604492,41.010116577148445,38.52725772857666,41.21727127075195,34.07941554069519,22.62614547252655
2000-05-12,58.20834476419782,A,39.24045181274414,41.9275016784668,41.08705863952637,38.79063606262207,41.16637115478515,34.312017307281494,22.77026388168335
2000-05-15,56.82729619681124,A,38.58940505981445,40.55438232421875,41.051547622680665,39.09840412139893,41.11902221679688,34.536924858093265,22.915861949920654
2000-05-16,55.69761838627728,A,39.832313537597656,39.73761520385742,41.11665344238281,39.19014282226563,41.06812202453613,34.769526634216305,23.071669621467592
2000-05-17,55.74947948643857,A,40.60173416137695,39.91517333984375,41.199513626098636,39.477196311950685,40.96868919372559,35.00982261657715,23.227921185493468
2000-05-18,55.364799085830725,A,39.536380767822266,39.56005706787109,41.05746650695801,39.69026622772217,40.86215400695801,35.23473016738892,23.37381516933441
2000-05-19,55.000384748990335,P,37.87916564941406,39.28779983520508,40.60765075683594,39.82047538757324,40.679860229492185,35.435963230133055,23.51112714767456
2000-05-22,54.53163719813376,P,37.16893768310547,39.00370635986328,39.77904434204102,39.787923622131345,40.40523620605469,35.63719635009765,23.645479836463927
2000-05-23,53.99225603002574,P,36.93219757080078,38.423683166503906,39.08064918518066,39.87078437805176,40.14955192565918,35.8384295463562,23.775689516067505
2000-05-24,53.35569287271064,P,37.40568542480469,37.78447341918945,38.8498233795166,39.8885404586792,39.9708097076416,36.05149990081787,23.91093002319336
2000-05-25,52.720783776803636,P,35.63010025024414,37.00321731567383,38.28163719177246,39.64587688446045,39.82402809143066,36.24740629196167,24.03640480041504
2000-05-26,52.36171925839708,P,35.09741973876953,36.446868133544925,37.867333984375,39.477196311950685,39.57781364440918,36.42437307357788,24.15862431526184
2000-05-29,52.32075863251904,P,35.09741973876953,36.03256454467773,37.518135452270506,39.284841537475586,39.34698745727539,36.56701187133789,24.28232349395752
