Date,GRADE,GPS,DFS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-07-27,,,17.162324905395508,18.121596908569337,18.82339096069336,19.032310581207277,,,
2007-07-30,,,17.33888053894043,17.746423721313477,18.582838821411134,18.88775873184204,,,
2007-07-31,,,16.95635223388672,17.459526824951173,18.32904510498047,18.75460891723633,,,
2007-08-01,,,16.831298828125,17.280031585693358,18.07304515838623,18.61520643234253,,,
2007-08-02,,,17.191757202148438,17.09612274169922,17.827342987060547,18.521045780181886,,,
2007-08-03,,,16.17658042907715,16.898973846435545,17.51028537750244,18.386792850494384,,,
2007-08-06,,,16.29427719116211,16.690053176879882,17.21823844909668,18.262102603912354,,,
2007-08-07,,,16.831298828125,16.66504249572754,17.062284660339355,18.18780384063721,,,
2007-08-08,,,17.8685359954834,16.87248992919922,17.07626075744629,18.153964805603028,,,
2007-08-09,,,16.301637649536133,16.694466018676756,16.895294380187988,18.000217342376708,,,
2007-08-10,,,15.345316886901855,16.5282133102417,16.713593578338624,17.768492269515992,,,
2007-08-13,,,16.25749969482422,16.52085781097412,16.605455493927003,17.594147157669067,,,
2007-08-14,,,16.154512405395508,16.385500526428224,16.525271511077882,17.427158308029174,,,
2007-08-15,,,15.933815956115724,15.998556518554688,16.435523223876952,17.254284191131593,,,
2007-08-16,,,16.809221267700195,16.1000732421875,16.397269630432127,17.112306308746337,,,
2007-08-17,,,17.051992416381836,16.441408348083495,16.484810829162598,16.99754810333252,,,
2007-08-20,,,17.250606536865234,16.6400297164917,16.58044376373291,16.899341106414795,,,
2007-08-21,,,17.412450790405273,16.891617393493654,16.63855895996094,16.850421810150145,,,
2007-08-22,,,17.456581115722656,17.19617042541504,16.597363471984863,16.836812114715578,18.930939903259276,,
2007-08-23,,,17.434520721435547,17.321230316162108,16.710651779174803,16.802973079681397,18.856640892028807,,
2007-08-24,,,17.647846221923828,17.440401077270508,16.940904712677003,16.827249145507814,18.78175350189209,,
2007-08-27,,,17.5301570892334,17.49631118774414,17.06817045211792,16.83681297302246,18.692006454467773,,
2007-08-28,,,16.706233978271484,17.355067825317384,17.12334260940552,16.8243070602417,18.589164848327638,,
2007-08-29,,,17.162324905395508,17.296216583251955,17.246193504333498,16.840858364105223,18.49382667541504,,
2007-08-30,,,16.743019104003906,17.157916259765624,17.239573287963868,16.818421459198,18.369504661560057,,
2007-08-31,,,17.022560119628906,17.03285903930664,17.236630058288576,16.860720443725587,18.243564262390137,,
2007-09-03,,,17.022560119628906,16.93133964538574,17.21382541656494,16.897134590148926,18.12350887298584,,
2007-09-04,,,17.235889434814453,17.037270736694335,17.196169281005858,16.9173641204834,18.020814361572267,,
2007-09-05,,,16.588529586791992,16.922511672973634,17.109364128112794,16.85336380004883,17.91738410949707,,
2007-09-06,,,16.389915466308594,16.85189094543457,17.0049036026001,16.857777690887453,17.811158752441408,,
2007-09-07,,,15.52922248840332,16.553223419189454,16.793041229248047,16.866972970962525,17.702432136535645,,
2007-09-10,,,15.124625205993652,16.173636436462402,16.55248804092407,16.810329246520997,17.600326290130614,,
2007-09-11,,,15.161404609680176,15.758739471435547,16.398005104064943,16.76067385673523,17.5111674118042,,
2007-09-12,,,15.448304176330566,15.530694389343262,16.226603031158447,16.736398267745972,17.42774652481079,,
2007-09-13,,,15.698421478271484,15.39239559173584,16.122143268585205,16.680858278274535,17.360215549468993,,
2007-09-14,,,15.64691925048828,15.415934944152832,15.984579181671142,16.61060461997986,17.295921154022217,,
2007-09-17,,,15.6837158203125,15.5277530670166,15.850694751739502,16.53226008415222,17.23383382797241,,
2007-09-18,,,16.985776901245117,15.89262752532959,15.825683498382569,16.510926389694212,17.207203884124755,,
2007-09-19,,,17.221181869506836,16.247203063964843,15.888948726654053,16.499156427383422,17.18072118759155,,
2007-09-20,,,16.669448852539062,16.441408538818358,15.9169020652771,16.460902833938597,17.126578426361085,,
2007-09-21,,,16.478181838989258,16.607661056518555,16.011798000335695,16.40241961479187,17.056545696258546,,
2007-09-24,,,16.37519645690918,16.74595718383789,16.136855125427246,16.34467158317566,16.989161586761476,,
2007-09-25,,,15.977956771850586,16.544393157958986,16.218510341644286,16.308257722854613,16.91883493423462,,
2007-09-26,,,15.632214546203612,16.22659969329834,16.236901378631593,16.23175220489502,16.843653259277342,,
2007-09-27,,,15.205540657043455,15.933818054199218,16.18761329650879,16.154878282546996,16.75478849411011,,
2007-09-28,,,15.30117416381836,15.69841651916504,16.153038787841798,16.06880898475647,16.67386884689331,,
2007-10-01,,,15.86761474609375,15.596900177001952,16.171428680419922,16.011061716079713,16.606926212310793,,
2007-10-02,,,15.720494270324709,15.545407676696778,16.04490041732788,15.935291957855224,16.55351936340332,,
2007-10-03,,,15.749987602233888,15.568962287902831,15.897780990600586,15.893364858627319,16.513943614959718,,
2007-10-04,,,16.244260787963867,15.776706314086914,15.855262184143067,15.886082124710082,16.476602802276613,,
2007-10-05,,,16.768024444580078,16.070076370239256,15.884246444702148,15.94802222251892,16.468716793060302,,
2007-10-08,,,16.709012985229492,16.238356018066405,15.91762809753418,16.02724161148071,16.456119441986083,,
2007-10-09,,,16.989341735839844,16.492125511169434,16.018766593933105,16.118638467788696,16.456779232025145,,
2007-10-10,,,16.709012985229492,16.683930587768554,16.126446437835693,16.18167390823364,16.454333515167235,,
2007-10-11,,,16.25163459777832,16.685405349731447,16.23105583190918,16.209334564208984,16.435531063079836,,
2007-10-12,,,16.325403213500977,16.596881103515624,16.333478736877442,16.24325876235962,16.43850751876831,,
2007-10-15,,,15.772128105163574,16.40950412750244,16.323930072784425,16.24767937660217,16.42806453704834,,
2007-10-16,,,15.440156936645508,16.099667167663576,16.295896339416505,16.17039837837219,16.40024169921875,,
2007-10-17,,,15.32950496673584,15.823765563964844,16.2538480758667,16.075814533233643,16.3494610786438,,
2007-10-18,,,15.145076751708984,15.602453994750977,16.14392967224121,15.99959592819214,16.326329860687256,,
2007-10-19,,,14.606557846069336,15.25868492126465,15.927783012390137,15.906014728546143,16.311554679870607,,
2007-10-22,,,14.518031120300291,15.007865524291992,15.708684825897217,15.813156461715698,16.276765308380128,,
2007-10-23,,,14.318842887878418,14.783602714538574,15.441634941101075,15.73020076751709,16.240051918029785,,
2007-10-24,,,13.566387176513672,14.430979156494141,15.127372360229492,15.626909399032593,16.192703342437746,,
2007-10-25,,,12.954092979431152,13.992782402038575,14.797618198394776,15.514337015151977,16.115600776672363,,
2007-10-26,,,13.964747428894045,13.864420318603516,14.561552619934082,15.447515678405761,16.053855876922608,,
2007-10-29,,,14.37786865234375,13.836387825012206,14.4221266746521,15.373028373718261,15.996401119232178,,
2007-10-30,,,14.85737133026123,13.94409351348877,14.363848114013672,15.329872226715088,15.945299530029297,,
2007-10-31,,,14.23769474029541,14.078355026245116,14.25466709136963,15.254257583618164,15.880921802520753,17.405930852890016,
2007-11-01,,,13.66229248046875,14.219994926452637,14.106388664245605,15.125159168243409,15.805477237701416,17.331059064865112,
2007-11-02,,,13.411470413208008,14.10933952331543,13.986879920959472,14.957331466674805,15.720749721527099,17.251251611709595,
2007-11-05,,,13.38934326171875,13.91163444519043,13.874011135101318,14.791347980499268,15.637933444976806,17.16496994972229,
2007-11-06,,,13.455733299255373,13.631306838989257,13.787700176239014,14.614667558670044,15.572923431396484,17.081044139862062,
2007-11-07,,,12.732780456542969,13.33032398223877,13.704339504241943,14.415855932235718,15.484332542419434,16.989079608917237,
2007-11-08,,,13.057374000549316,13.209340286254882,13.71466760635376,14.256142902374268,15.410619640350342,16.8900621509552,
2007-11-09,,,13.145899772644045,13.15622615814209,13.63278284072876,14.097167730331421,15.333086433410644,16.78832534790039,
2007-11-12,,,13.28606414794922,13.135570335388184,13.523602390289307,13.972864532470703,15.25835651397705,16.690932693481447,
2007-11-13,,,14.016386032104492,13.247700881958007,13.439503860473632,13.901675987243653,15.193966445922852,16.60739040374756,
2007-11-14,,,13.492616653442385,13.399668121337891,13.36499605178833,13.809831571578979,15.13204818725586,16.524716148376466,
2007-11-15,,,13.042621612548828,13.396717643737793,13.303028964996338,13.704708814620972,15.065102310180665,16.438130531311035,
2007-11-16,,,13.101634979248049,13.387864685058597,13.272045421600344,13.629462671279907,15.016550559997558,16.3594913482666,
2007-11-19,,,12.349178314208984,13.200487518310547,13.168028926849368,13.521020030975341,14.961041622161865,16.28068395614624,
2007-11-20,,,12.127862930297852,12.822782897949219,13.035241889953614,13.411471033096314,14.900370788574218,16.205769100189208,
2007-11-21,,,11.98770236968994,12.52180004119873,12.96073408126831,13.332536792755127,14.831158752441405,16.1294526386261,
2007-11-22,,,11.98770236968994,12.310816192626953,12.853766918182373,13.284217262268067,14.756944370269775,16.058579959869384,
2007-11-23,,,12.304913520812988,12.151471900939942,12.769668292999267,13.201225566864014,14.69010425567627,15.993012704849242,
2007-11-26,,,12.024585723876951,12.086553382873536,12.64352045059204,13.083561420440674,14.616921653747559,15.925377740859986,
2007-11-27,,,12.356550216674805,12.132290840148926,12.477536869049072,12.958520364761352,14.524337120056153,15.865770502090454,
2007-11-28,,,13.020489692687988,12.338848304748534,12.430324172973632,12.897660112380981,14.440323276519775,15.810522232055664,
2007-11-29,,,12.747536659240724,12.490815162658691,12.400815677642822,12.85192232131958,14.36188503265381,15.744231729507446,
2007-11-30,,,12.813925743103027,12.592617607116699,12.37204475402832,12.822045087814331,14.288599910736083,15.672572803497314,
2007-12-03,,,12.090984344482422,12.605897331237793,12.346225357055664,12.757127141952514,14.202915668487549,15.596038627624512,
2007-12-04,,,11.958192825317385,12.52622585296631,12.329258346557618,12.682250118255615,14.122520389556884,15.520677661895752,
2007-12-05,,,12.13524341583252,12.349176597595214,12.344012451171874,12.652373266220092,14.052580966949463,15.448117113113403,
2007-12-06,,,12.777042388916016,12.355077743530273,12.422946453094482,12.638356685638428,14.004011001586914,15.379399747848511,
2007-12-07,,,12.363931655883787,12.265078926086426,12.428848266601562,12.599258279800415,13.945266151428223,15.309567499160767,
2007-12-10,,,12.740161895751951,12.394914436340333,12.500405883789062,12.571963167190551,13.882717094421388,15.244821653366088,
2007-12-11,,,12.03934097290039,12.411144065856934,12.468684959411622,12.473110914230347,13.8090940284729,15.18130669593811,
2007-12-12,,,12.179506301879885,12.419996643066407,12.384586620330811,12.407455396652221,13.73768440246582,15.12581400871277,
2007-12-13,,,12.11311149597168,12.287210464477539,12.321144104003906,12.360979890823364,13.655061416625976,15.065832109451295,
2007-12-14,,,11.537702560424805,12.121964645385741,12.193521785736085,12.2827832698822,13.550454978942872,15.009585886001586,
2007-12-17,,,11.515569686889648,11.877046203613281,12.135980319976806,12.241102838516234,13.446586112976075,14.951352777481079,
2007-12-18,,,11.722123146057127,11.813602638244628,12.112373352050781,12.220815849304199,13.34124174118042,14.899010486602783,
2007-12-19,,,11.722123146057127,11.722126007080076,12.071061325073241,12.207536888122558,13.241503944396973,14.847918729782105,
2007-12-20,,,11.404911041259766,11.580485916137693,11.933848190307618,12.17839732170105,13.144569473266602,14.790050268173218,
2007-12-21,,,11.434423446655272,11.559830093383788,11.840897369384766,12.134872817993164,13.046749877929688,14.742628698349,
2007-12-24,,,11.53032684326172,11.562781524658202,11.719913864135743,12.110159873962402,12.96191385269165,14.694989194869995,
2007-12-25,,,11.53032684326172,11.52442226409912,11.669012451171875,12.068848705291748,12.883717250823974,14.641979475021362,
2007-12-26,,,11.589341163635254,11.497865867614745,11.609995937347412,11.99729127883911,12.808913974761962,14.579187526702881,
2007-12-27,,,11.213109970092772,11.459505653381347,11.519995784759521,11.920569944381715,12.73027463912964,14.528302249908448,
2007-12-28,,,11.021306991577148,11.376882362365723,11.468356227874756,11.83093900680542,12.658569622039796,14.4850621509552,
2007-12-31,,,11.169438362121582,11.304704666137695,11.433743095397949,11.784861707687378,12.591597766876221,14.434181537628174,
2008-01-01,,,11.169438362121582,11.232526969909667,11.378474617004395,11.745423984527587,12.528609676361084,14.384330797195435,
2008-01-02,,,11.03611946105957,11.12188262939453,11.309874248504638,11.69046778678894,12.478004322052001,14.335353832244873,
2008-01-03,,,10.984272003173828,11.076115036010743,11.267810344696045,11.600829267501831,12.438607902526856,14.27710433959961,
2008-01-04,,,10.325066566467283,10.936866950988769,11.156874656677246,11.498886013031006,12.36581428527832,14.209835081100463,
2008-01-07,,,10.650968551635742,10.8331729888916,11.068938827514648,11.394426345825195,12.29127628326416,14.14383870124817,
2008-01-08,,,10.073237419128418,10.613932800292968,10.923229885101318,11.296121168136597,12.195593605041504,14.0704465675354,
2008-01-09,,,10.502836227416992,10.507276153564453,10.814579391479493,11.212287664413452,12.120896434783935,14.000909118652343,
2008-01-10,,,10.562088966369627,10.422839546203614,10.749477291107176,11.13473653793335,12.058892364501952,13.932184801101684,
2008-01-11,,,10.169523239135742,10.391730880737304,10.664298915863036,11.066327571868896,11.994053421020508,13.857401571273805,
2008-01-14,,,10.04361629486084,10.270260429382324,10.551716709136961,10.992729902267456,11.92713888168335,13.782536163330079,
2008-01-15,,,9.776962280273438,10.211005401611327,10.412469100952148,10.895471858978272,11.853563461303711,13.713243446350099,
2008-01-16,,,9.680675506591797,10.046573257446289,10.276924705505369,10.793399477005005,11.792521362304688,13.63842695236206,
2008-01-17,,,9.295526504516602,9.793260765075683,10.108050155639647,10.687930250167847,11.717284412384034,13.563952026367188,
2008-01-18,,,9.354781150817873,9.63031234741211,10.011021614074707,10.583948135375977,11.641462039947509,13.487274236679077,
2008-01-21,,,9.354781150817873,9.492545318603515,9.881402873992922,10.475170850753784,11.562836380004883,13.410596446990967,
2008-01-22,,,9.41403579711914,9.419960021972656,9.815482711791992,10.369356298446656,11.470789375305175,13.332377910614014,
2008-01-23,,,10.813915252685549,9.646607971191406,9.846590614318847,10.33058500289917,11.417215347290039,13.274631767272949,
2008-01-24,,,11.628663063049316,10.11323528289795,9.953248023986818,10.351362657546996,11.38893617630005,13.227019243240356,
2008-01-25,,,11.524968147277832,10.547272682189941,10.088792514801026,10.376545715332032,11.357402839660644,13.186976699829101,
2008-01-28,,,11.850868225097656,11.046490097045899,10.269517707824708,10.410617208480835,11.347436637878419,13.154239130020141,
2008-01-29,,,12.110106468200684,11.585704231262207,10.502832126617433,10.45765061378479,11.347081508636474,13.123726148605346,
2008-01-30,,,12.073071479797363,11.83753547668457,10.74207172393799,10.50949821472168,11.348788890838623,13.089973821640015,
2008-01-31,,,12.95447826385498,12.102698516845702,11.107966899871828,10.608008527755738,11.368124408721924,13.06253438949585,
2008-02-01,,,13.302600860595703,12.458225059509278,11.50274887084961,10.756885242462157,11.388078155517578,13.039091205596923,
2008-02-04,,,12.102700233459473,12.508591461181641,11.77754077911377,10.829471826553345,11.389640445709228,13.003281049728393,
2008-02-05,,,11.702731132507324,12.427116394042969,12.006410312652587,10.91094651222229,11.376564064025878,12.950450592041015,
2008-02-06,,,11.68051052093506,12.34860420227051,12.09306983947754,10.969830226898193,11.34976448059082,12.895043878555297,
2008-02-07,,,12.006409645080566,12.158990478515625,12.130844497680664,11.04204626083374,11.334941940307617,12.848413486480712,
2008-02-08,,,11.57681941986084,11.813834190368652,12.136029624938965,11.112411069869996,11.310199813842774,12.799399862289428,
2008-02-11,,,11.236104011535645,11.640514945983886,12.074553203582763,11.172035455703735,11.293102207183837,12.748008937835694,
2008-02-12,,,11.095376968383787,11.519044113159179,11.973080253601074,11.237956190109253,11.275845890045167,12.699183139801026,
2008-02-13,,,11.317580223083496,11.446458053588866,11.897531127929687,11.319801425933838,11.259492626190186,12.656036796569824,
2008-02-14,,,10.96945858001709,11.239067840576173,11.699029159545898,11.403498029708862,11.223340950012208,12.613675975799561,
2008-02-15,,,10.53986644744873,11.03167724609375,11.422755718231201,11.462752294540405,11.186859645843505,12.566062898635865,
2008-02-18,,,10.53986644744873,10.892429733276368,11.266472339630127,11.522006559371949,11.142853736877441,12.512785415649414,
2008-02-19,,,10.34729290008545,10.7428129196167,11.13092851638794,11.568669414520263,11.109012775421142,12.459053401947022,
2008-02-20,,,10.791696548461914,10.637636184692383,11.042047119140625,11.567558479309081,11.081256580352782,12.409470491409301,
2008-02-21,,,10.488021850585938,10.541348838806153,10.890208339691162,11.510526418685913,11.048754787445068,12.351908102035523,
2008-02-22,,,11.18425750732422,10.67022705078125,10.8509521484375,11.493490886688232,11.041685886383057,12.296070432662964,
2008-02-25,,,11.480530738830566,10.858359909057617,10.875394821166992,11.474974012374878,11.040985107421875,12.243785610198975,
2008-02-26,,,11.991599082946776,11.187221145629882,10.96501703262329,11.469048643112183,11.046374626159668,12.193808183670043,
2008-02-27,,,11.924935340881348,11.41386890411377,11.025752544403076,11.461641836166383,11.050430870056152,12.145967407226562,
2008-02-28,,,11.673104286193848,11.650885391235352,11.096117115020752,11.397573137283326,11.055794734954834,12.100182104110718,
2008-02-29,,,11.17684841156006,11.64940357208252,11.159815311431885,11.291285514831543,11.050643234252929,12.048696556091308,
2008-03-03,,,11.095376968383787,11.572372817993164,11.21536636352539,11.240919351577759,11.041944236755372,12.00192904472351,
2008-03-04,,,10.910208702087402,11.35609474182129,11.271657943725586,11.201293230056763,11.029541873931885,11.95662956237793,
2008-03-05,,,10.902798652648926,11.151667404174805,11.282768154144287,11.162407636642456,11.015811023712159,11.91236249923706,
2008-03-06,,,10.2213773727417,10.861322021484375,11.256103706359863,11.073156023025513,10.995976371765137,11.863125505447387,
2008-03-07,,,10.48061466217041,10.722075271606446,11.185739421844483,11.01834578514099,10.985162525177001,11.821866073608398,
2008-03-10,,,9.851036071777344,10.473207092285156,11.02278995513916,10.949092388153076,10.958794479370118,11.77519612312317,
2008-03-11,,,11.13240909576416,10.517647171020508,10.936870956420899,10.950943994522095,10.958053894042969,11.743331785202026,
2008-03-12,,,11.317580223083496,10.600603485107422,10.876135444641113,10.950943994522095,10.963683109283448,11.720843715667725,
2008-03-13,,,11.665699005126951,10.88946781158447,10.875394916534423,10.985756015777588,10.977311649322509,11.707959775924683,
2008-03-14,,,11.458309173583984,11.085006713867188,10.903540992736817,11.03167815208435,10.999976501464843,11.682895393371583,
2008-03-17,,,11.243511199951172,11.363501739501952,10.918354415893555,11.066860389709472,11.011827354431153,11.651551818847656,
2008-03-18,,,12.887819290161133,11.714583778381348,11.116115474700928,11.193886709213256,11.068118991851806,11.631856298446655,
2008-03-19,,,11.258325576782228,11.702732849121094,11.151668167114257,11.217218160629272,11.08322877883911,11.602062606811524,14.503996729850769
2008-03-20,,,12.41378688812256,11.852350425720216,11.370909118652344,11.313506412506104,11.12026273727417,11.58957755088806,14.460318307876587
2008-03-21,,,12.41378688812256,12.043445968627932,11.564226341247558,11.374982881546021,11.165148010253906,11.579600715637207,14.4154261636734
2008-03-24,,,12.354532241821287,12.265650177001955,11.814575958251954,11.418682956695557,11.211366329193115,11.569252605438232,14.36711127758026
2008-03-25,,,12.75449562072754,12.238985443115237,11.976784610748291,11.456827783584595,11.270916996002198,11.562240228652954,14.321642184257508
2008-03-26,56.99858854566147,C,11.843462944030762,12.356012916564941,12.029372882843017,11.452754163742066,11.314172744750977,11.553347053527832,14.271213331222533
2008-03-27,56.641498415629826,C,12.013816833496094,12.27601890563965,12.064184665679932,11.469789791107178,11.368538551330566,11.542911481857299,14.21648681640625
2008-03-28,56.2619825512159,C,11.836055755615234,12.160472679138184,12.101959323883056,11.502750158309937,11.418164043426513,11.529813041687012,14.159069194793702
2008-03-31,55.989688580474414,C,12.124924659729004,12.114551162719726,12.19010066986084,11.554227542877197,11.473566913604737,11.51820164680481,14.104567170143127
2008-04-01,56.056546292470806,C,13.18055248260498,12.199762535095214,12.219373989105225,11.667744731903076,11.548897247314454,11.509843311309815,14.058616857528687
2008-04-02,56.36567834977225,C,12.987268447875977,12.428523635864257,12.3922682762146,11.771968221664428,11.592364311218262,11.50478982925415,14.014752988815308
2008-04-03,56.749449322229616,C,13.143383979797363,12.654437065124512,12.46522798538208,11.918068552017212,11.622658729553223,11.505797452926636,13.971963992118836
2008-04-04,57.06499023617019,C,12.741945266723633,12.835614967346192,12.498043823242188,12.031135082244873,11.646998271942138,11.502200555801391,13.930845952033996
2008-04-07,57.53242506222742,C,13.448175430297852,13.10026512145996,12.607408142089843,12.210992050170898,11.678944416046143,11.51319052696228,13.89693724155426
2008-04-08,57.683703356468015,A,13.656332969665527,13.19542121887207,12.697591876983642,12.337188243865967,11.709868946075439,11.528475227355957,13.867122163772583
2008-04-09,57.62360243635495,A,13.158255577087402,13.229618644714355,12.829071140289306,12.429222011566162,11.73157262802124,11.540180759429932,13.834816699028016
2008-04-10,57.55104309796883,A,13.23259449005127,13.247460746765137,12.950948905944824,12.507566785812378,11.737134952545166,11.552629680633546,13.805604820251466
2008-04-11,57.5669168300947,A,13.046737670898438,13.308419227600098,13.072017097473145,12.5869882106781,11.73201768875122,11.5600479221344,13.776530313491822
2008-04-14,57.1549725657876,A,12.667604446411133,13.152305030822754,13.126285076141357,12.658192873001099,11.743315773010254,11.56647810935974,13.745927925109862
2008-04-15,56.69636409216917,A,12.65273380279541,12.95158519744873,13.0735032081604,12.646438598632812,11.762315826416016,11.569439945220948,13.717605223655701
2008-04-16,56.67476216910265,A,13.34410285949707,12.988754653930664,13.10918664932251,12.750727462768555,11.795587673187256,11.572676076889039,13.691599154472351
2008-04-17,56.652741653256896,A,13.537389755249023,13.049713706970214,13.148587226867676,12.806907606124877,11.826207275390624,11.58057460784912,13.662403168678283
2008-04-18,56.759727874346446,A,13.738109588623049,13.187988090515137,13.248203659057618,12.873123741149902,11.86943307876587,11.58981644630432,13.631194624900818
2008-04-21,57.05618631059638,A,13.738109588623049,13.40208911895752,13.277197074890136,12.94230260848999,11.919473190307617,11.606287698745728,13.60116316318512
2008-04-22,57.39895212240844,A,13.425877571105955,13.556717872619629,13.254151535034179,12.975871706008911,11.96608320236206,11.620964546203613,13.570821104049683
2008-04-23,57.36083442823121,A,13.351534843444824,13.55820426940918,13.273479461669922,13.051275300979615,12.006762294769286,11.633127460479736,13.54062228679657
2008-04-24,57.401647592329994,A,13.611729621887209,13.573072242736817,13.311392974853515,13.13117094039917,12.05960771560669,11.641474332809448,13.510437040328979
2008-04-25,57.50740713133413,A,14.013165473937988,13.628083419799804,13.40803575515747,13.240026426315307,12.129073696136475,11.65796667098999,13.483767085075378
2008-04-28,57.5932322459262,A,14.065204620361328,13.693502426147461,13.54779577255249,13.337040424346924,12.199580459594726,11.671217098236085,13.458019375801086
2008-04-29,57.772911100730084,A,13.87192153930664,13.782711219787597,13.669714546203613,13.371608877182007,12.27007303237915,11.689542903900147,13.435424799919128
2008-04-30,57.834250776267346,A,13.537389755249023,13.819882202148438,13.689043235778808,13.399114942550659,12.324986896514893,11.703121738433838,13.414467873573303
2008-05-01,58.07271538331076,A,14.310526847839355,13.959641647338866,13.766356945037842,13.457472085952759,12.40143699645996,11.725095891952515,13.395464000701905
2008-05-02,57.98000462696347,A,13.90165901184082,13.937340354919433,13.78271188735962,13.515457773208619,12.455785026550293,11.748735456466674,13.37916067123413
2008-05-05,57.84346452367353,A,14.005735397338867,13.925446510314941,13.809474468231201,13.543335771560669,12.506289119720458,11.773637113571167,13.362494945526123
2008-05-06,57.845620063521324,A,14.295658111572266,14.010193824768066,13.896452522277832,13.575302028656006,12.552370300292969,11.799372463226318,13.349191474914551
2008-05-07,57.82042519853084,A,13.559686660766602,14.014653205871582,13.91726770401001,13.595373582839965,12.585065326690675,11.817748098373412,13.33283341407776
2008-05-08,57.42560886476255,A,13.373835563659668,13.827314949035644,13.893478298187256,13.602435636520386,12.619079952239991,11.837437343597411,13.313743805885315
2008-05-09,57.14170354802968,A,13.02444076538086,13.651871299743652,13.794605827331543,13.601320791244508,12.656031799316406,11.853337516784668,13.297983107566834
2008-05-12,56.99968424038348,P,13.373835563659668,13.525491333007812,13.725468921661378,13.636632347106934,12.701600971221923,11.871772603988648,13.283380899429321
2008-05-13,56.76546063227854,P,13.507654190063477,13.367890548706054,13.68904218673706,13.679378366470337,12.753549880981446,11.891545877456664,13.266762676239013
2008-05-14,56.806306927285114,P,13.70837116241455,13.397627449035644,13.706140327453614,13.697591781616211,12.809661331176757,11.912736177444458,13.24596185207367
2008-05-15,57.107447310055285,P,13.886791229248049,13.50021858215332,13.663766765594483,13.715061855316161,12.882969608306885,11.93947299003601,13.23388761997223
2008-05-16,57.464586788474186,P,13.686075210571287,13.632545471191406,13.64220838546753,13.712460136413574,12.947078819274902,11.966120672225951,13.225591411590576
2008-05-19,57.7171658576765,A,13.87936019897461,13.733650398254394,13.629570865631104,13.719522666931152,13.027645301818847,11.993219890594482,13.213700714111328
2008-05-20,57.687905226737115,A,13.306926727294922,13.693504905700683,13.53069772720337,13.7135751247406,13.071135654449463,12.014594774246216,13.199462785720826
2008-05-21,57.39191726270644,P,12.697344779968262,13.491299629211426,13.444463539123536,13.680865621566772,13.098730945587159,12.031207027435302,13.183280429840089
2008-05-22,56.952941765507205,P,12.75680923461914,13.265303230285644,13.382760906219483,13.63811960220337,13.120553150177003,12.048932399749756,13.163018369674683
2008-05-23,56.47095877851194,P,12.518926620483398,13.031873512268067,13.332209491729737,13.56340765953064,13.14176549911499,12.070871000289918,13.14035304069519
2008-05-26,55.918528805483795,P,12.518926620483398,12.759786796569824,13.246718597412109,13.486093759536743,13.167273807525635,12.089550580978393,13.11669464111328
2008-05-27,55.71299826405086,P,12.749381065368652,12.64827766418457,13.170891284942627,13.429966735839844,13.164505043029784,12.116312017440796,13.093379292488098
