Date,GRADE,GPS,FANG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-04-17,,,20.61907386779785,21.013870239257812,20.826061058044434,20.756931781768795,19.20930187225342,17.562333736419678,
2013-04-18,,,21.186494827270508,21.015468978881835,20.942742538452148,20.844842624664302,19.27467544555664,17.629066009521484,
2013-04-19,,,20.954730987548828,20.949935913085938,21.0258581161499,20.91157484054565,19.341327781677247,17.694759349823,
2013-04-22,,,21.562110900878903,21.138543319702148,21.10018253326416,20.982702541351316,19.427959823608397,17.76572727203369,
2013-04-23,,,21.969697952270508,21.25842170715332,21.15852298736572,21.056227684020993,19.522583808898926,17.84292886734009,
2013-04-24,,,21.65802001953125,21.4662109375,21.240040588378907,21.09578762054443,19.611134033203125,17.915814933776854,
2013-04-25,,,21.81785011291504,21.592481994628905,21.30397548675537,21.114168548583983,19.695847816467285,17.993176374435425,
2013-04-26,,,21.48219108581543,21.697974014282227,21.32395496368408,21.11576652526855,19.769053382873537,18.066142272949218,
2013-04-29,,,20.81087684631348,21.547727203369142,21.343135261535643,21.061421680450437,19.828832664489745,18.133433980941774,
2013-04-30,,,20.986703872680664,21.351128387451173,21.304775047302247,21.03025379180908,19.8838171005249,18.20312328338623,
2013-05-01,,,21.130556106567383,21.2456356048584,21.3559232711792,21.090992164611816,19.9662935256958,18.27345193862915,
2013-05-02,,,21.65802001953125,21.21366958618164,21.403075790405275,21.17290916442871,20.068110275268555,18.347137184143065,
2013-05-03,,,21.961706161499023,21.309572601318358,21.503773307800294,21.264815711975096,20.17200466156006,18.426336755752562,
2013-05-06,,,22.98467063903809,21.74433135986328,21.64602928161621,21.373105907440184,20.31617832183838,18.5124893283844,
2013-05-07,,,22.8088493347168,22.10876045227051,21.729944419860843,21.444233703613286,20.451880645751952,18.59033030509949,
2013-05-08,,,23.60004997253418,22.60265922546387,21.924147415161137,21.582094001770024,20.588861770629883,18.67304636001587,
2013-05-09,,,22.920738220214844,22.85520286560059,22.034436225891117,21.669205856323245,20.684285011291504,18.7502480506897,
2013-05-10,,,22.8408203125,23.031025695800786,22.17029914855957,21.74712705612183,20.7840238571167,18.826970262527468,
2013-05-13,,,22.90475082397461,23.015041732788085,22.379686546325686,21.86141090393067,20.884242172241212,18.90704897880554,
2013-05-14,,,23.072582244873047,23.067788314819335,22.588274383544924,21.946524715423585,20.966878356933595,18.988806009292603,
2013-05-15,,,23.560083389282227,23.059794998168947,22.83122711181641,22.093575191497806,21.061662101745604,19.07535813331604,
2013-05-16,,,23.92771339416504,23.261190032958986,23.058196449279787,22.230636119842533,21.148454055786132,19.166465702056886,
2013-05-17,,,25.118497848510746,23.716725540161132,23.37387561798096,22.43882446289063,21.252827987670898,19.26756301879883,
2013-05-20,,,25.5980167388916,24.25537872314453,23.635210227966308,22.640619754791263,21.373345642089845,19.370738286972045,
2013-05-21,,,25.34227752685547,24.709317779541017,23.888553047180174,22.809248733520512,21.48171573638916,19.471356163024904,
2013-05-22,,,26.00560569763184,25.198422241210938,24.12910861968994,23.02662801742554,21.590245628356932,19.57764826774597,
2013-05-23,,,26.58901023864746,25.73068161010742,24.4959358215332,23.26518602371216,21.7246692276001,19.69057363510132,
2013-05-24,,,27.42815589904785,26.192613220214845,24.954669380187987,23.562484264373783,21.887224159240724,19.804617862701416,
2013-05-27,,,27.42815589904785,26.558641052246095,25.407009887695313,23.8933482170105,22.05233657836914,19.912907943725585,
2013-05-28,,,27.9316520690918,27.07651596069336,25.892916870117187,24.24059562683106,22.231195068359376,20.027591552734375,
2013-05-29,,,27.939638137817383,27.46332244873047,26.330872344970704,24.58104972839356,22.406377258300783,20.14339401245117,
2013-05-30,,,27.9316520690918,27.731850814819335,26.731266212463378,24.894731330871586,22.57644474029541,20.249845962524414,
2013-05-31,,,26.98860740661621,27.643941116333007,26.918277168273924,25.146076393127444,22.723815155029296,20.346547813415526,
2013-06-03,,,27.65192985534668,27.688695907592773,27.123668479919434,25.37943935394287,22.874062614440916,20.44884397506714,
2013-06-04,,,27.23635673522949,27.549636840820312,27.313076400756835,25.600814723968504,23.00880584716797,20.547623729705812,
2013-06-05,,,27.12446403503418,27.386602020263673,27.42496223449707,25.777035427093505,23.1339587020874,20.648801021575927,
2013-06-06,,,27.63595390319824,27.32746238708496,27.529656600952148,26.012796211242676,23.257673149108886,20.756371879577635,
2013-06-07,,,28.33123588562012,27.595988082885743,27.619964599609375,26.28731698989868,23.39529323577881,20.87553087234497,
2013-06-10,,,27.763822555541992,27.618366622924803,27.65353126525879,26.53027057647705,23.512614212036134,20.989015731811524,
2013-06-11,,,27.54004669189453,27.679104614257813,27.61437072753906,26.753643798828126,23.63121391296387,21.09027296066284,
2013-06-12,,,27.51607131958008,27.757426071166993,27.57201404571533,26.951443195343018,23.783219566345213,21.19416748046875,
2013-06-13,,,27.947633743286133,27.81976203918457,27.573612213134766,27.152439212799074,23.94177864074707,21.30237762451172,
2013-06-14,,,27.883695602416992,27.730253982543946,27.663121032714844,27.290699100494386,24.096981048583984,21.405392971038818,
2013-06-17,,,27.53205299377441,27.68390007019043,27.651133346557618,27.387400913238526,24.231244773864745,21.50776906967163,
2013-06-18,,,27.979597091674805,27.771810150146486,27.725457382202148,27.519266891479493,24.363110847473145,21.61070457458496,
2013-06-19,,,27.65992927551269,27.80058174133301,27.77900390625,27.601983070373535,24.49945255279541,21.70612781524658,
2013-06-20,,,26.085521697998047,27.428159332275392,27.62396068572998,27.576808643341064,24.597592964172364,21.78780487060547,
2013-06-21,,,26.49310874938965,27.15004196166992,27.440147972106935,27.530056285858155,24.70180721282959,21.87132007598877,
2013-06-24,,,25.590023040771484,26.761635971069335,27.222768020629882,27.438149642944335,24.80122619628906,21.9470831489563,
2013-06-25,,,26.30929183959961,26.427574920654298,27.09969253540039,27.357031631469727,24.900005912780763,22.029319610595703,
2013-06-26,,,26.8927059173584,26.274130249023436,27.037355995178224,27.304685020446776,25.025478553771972,22.117390213012694,
2013-06-27,,,26.421186447143555,26.341263198852538,26.884711265563965,27.229161739349365,25.130172386169434,22.202423915863037,
2013-06-28,,,26.628969192504883,26.368435287475585,26.759238624572752,27.2111798286438,25.243657150268554,22.2924924659729,
2013-07-01,,,27.38819694519043,26.728070068359376,26.744853019714355,27.197993183135985,25.360178871154787,22.394069347381592,
2013-07-02,,,27.61996841430664,26.990205383300783,26.70889015197754,27.217173767089843,25.473184280395508,22.49788404464722,
2013-07-03,,,28.13144302368164,27.23795280456543,26.756041526794434,27.267522716522215,25.602652740478515,22.60689338684082,
2013-07-04,,,28.13144302368164,27.580004119873045,26.96063365936279,27.292297172546387,25.728924598693848,22.712386207580565,
2013-07-05,,,28.682891845703125,27.990788650512695,27.17961196899414,27.309879970550536,25.872938613891602,22.820995998382568,
2013-07-08,,,28.8507137298584,28.28329200744629,27.505681037902832,27.36422452926636,26.0337353515625,22.93128400802612,
2013-07-09,,,29.170394897460938,28.593377304077148,27.791791343688963,27.44574193954468,26.197409172058105,23.040613136291505,
2013-07-10,,,29.697851181030277,28.906658935546876,28.07230587005615,27.554830932617186,26.368755073547362,23.167524299621583,
2013-07-11,,,30.049503326416016,29.29027099609375,28.4351375579834,27.65992441177368,26.536584739685058,23.302347507476806,
2013-07-12,,,29.769790649414062,29.507650756835936,28.749219703674317,27.754229164123537,26.69274642944336,23.43237554550171,
2013-07-15,,,29.785762786865234,29.694660568237303,28.988976287841798,27.866914653778075,26.828768272399902,23.572473297119142,
2013-07-16,,,30.13740921020508,29.888063430786133,29.240720367431642,27.97480525970459,26.975339469909667,23.71361005783081,
2013-07-17,,,30.09744644165039,29.967982482910156,29.437320709228516,28.096681118011475,27.105287399291992,23.847074584960936,
2013-07-18,,,30.4331169128418,30.044705200195313,29.66748809814453,28.31406087875366,27.25553497314453,23.969909992218017,19.664200563430786
2013-07-19,,,31.4560661315918,30.381960296630865,29.944805526733397,28.56220874786377,27.427839889526368,24.105931873321534,19.751551866531372
2013-07-22,,,31.54398536682129,30.733604812622076,30.214132690429686,28.85990686416626,27.6006245803833,24.242433376312256,19.8383437871933
2013-07-23,,,31.00053596496582,30.906230163574218,30.397146797180177,29.09446907043457,27.759183654785158,24.363031005859376,19.92225860595703
2013-07-24,,,29.897655487060547,30.86627197265625,30.417127227783205,29.244716548919676,27.885935096740724,24.473798599243164,20.001018662452697
2013-07-25,58.840390239241664,A,30.16938591003418,30.813525772094728,30.42911548614502,29.43212652206421,28.010768547058106,24.57961130142212,20.08113737106323
2013-07-26,58.14400658196399,A,29.94560432434082,30.511433410644532,30.446696853637697,29.597958278656005,28.107310676574706,24.6800693321228,20.16129599571228
2013-07-29,57.410121833643,A,30.105440139770508,30.223724365234375,30.478664588928222,29.73382043838501,28.197459144592287,24.785402393341066,20.243772268295288
2013-07-30,56.961736317286544,A,30.23331642150879,30.070280456542967,30.488255310058594,29.864487838745116,28.295279922485353,24.888497829437256,20.32648833274841
2013-07-31,56.941648167825186,A,30.513023376464844,30.193354034423827,30.52981300354004,29.98356685638428,28.38542827606201,24.987836952209474,20.40956398487091
2013-08-01,57.77681895384887,A,34.053443908691406,30.970165634155272,30.891845703125,30.279666900634766,28.53471694946289,25.129693088531493,20.511780276298524
2013-08-02,58.70940147056331,A,34.08539962768555,31.798124694824217,31.154779052734376,30.549792289733887,28.667861824035644,25.277542991638185,20.61371678829193
2013-08-05,59.70871072754832,A,34.44504165649414,32.66604499816894,31.44488468170166,30.829508686065672,28.80819953918457,25.430268058776857,20.71745151042938
2013-08-06,60.48701787349597,A,33.72577667236328,33.36453704833984,31.717408752441408,31.057277774810792,28.92408203125,25.57763854980469,20.81758990764618
2013-08-07,61.199181580418156,A,33.75773620605469,34.01347961425781,32.10341682434082,31.26027202606201,29.040443992614748,25.723410625457763,20.918327660560607
2013-08-08,60.71353248374306,A,33.63785934448242,33.930362701416016,32.45026416778565,31.43968982696533,29.15456813812256,25.865506439208986,21.017666840553282
2013-08-09,60.371181666895005,A,33.75773620605469,33.864830017089844,32.831477355957034,31.639087104797362,29.289950714111328,26.006882934570314,21.118524465560913
2013-08-12,59.86051909834447,A,33.62986373901367,33.70179443359375,33.183919715881345,31.831292152404785,29.409509391784667,26.14178600311279,21.21990155696869
2013-08-13,59.56184136279501,A,33.63785934448242,33.68421096801758,33.52437400817871,32.00631465911865,29.537539443969727,26.27317264556885,21.320119824409485
2013-08-14,58.88350789989496,A,32.32718276977539,33.39810028076172,33.705789947509764,32.1178014755249,29.64159381866455,26.387776260375976,21.41358491897583
2013-08-15,58.173268733691124,A,31.79973030090332,33.030474472045896,33.480418586730956,32.18613214492798,29.724869346618654,26.491271247863768,21.505651502609254
2013-08-16,57.458931663280985,A,32.367149353027344,32.75235710144043,33.308593559265134,32.23168630599976,29.805587615966797,26.600440425872804,21.60135437488556
2013-08-19,56.59952625623739,P,31.448076248168945,32.315999603271486,33.00889701843262,32.226890850067136,29.879272689819334,26.695943450927736,21.69266168117523
2013-08-20,55.782704381051296,P,31.39213180541992,31.866854095458983,32.77553253173828,32.24647064208985,29.956314392089844,26.793764152526855,21.785527391433718
2013-08-21,55.500664424477606,P,31.34418487548828,31.670254516601563,32.53417739868164,32.31879711151123,30.032876663208008,26.908048114776612,21.8781134223938
2013-08-22,55.61561971945008,P,31.448076248168945,31.59992370605469,32.315199089050296,32.38273162841797,30.102885513305665,27.022332077026366,21.968621520996095
2013-08-23,55.769611933450044,P,32.063453674316406,31.5391845703125,32.14577083587646,32.48862409591675,30.186480674743652,27.141730861663817,22.061727004051207
2013-08-26,56.19441329233188,P,31.96755599975586,31.643080520629884,31.979540061950683,32.581729888916016,30.27519073486328,27.253217754364012,22.15315421104431
2013-08-27,56.49400412359373,P,31.8796443939209,31.74058303833008,31.80371856689453,32.66404628753662,30.353191680908203,27.358151264190674,22.244101915359497
2013-08-28,57.029221313584145,A,33.16633605957031,32.10501327514648,31.887633895874025,32.796711921691895,30.463319816589355,27.481386184692383,22.341203351020813
2013-08-29,57.227147481572786,A,32.31919860839844,32.27923774719238,31.939580726623536,32.70999965667725,30.587993354797362,27.592793159484863,22.43406909942627
2013-08-30,57.17635565883205,A,32.15935516357422,32.298418045043945,31.918801307678223,32.61369743347168,30.701318283081054,27.70156274795532,22.525656123161315
2013-09-02,57.187571716079155,A,32.15935516357422,32.33677787780762,31.98992919921875,32.499413108825685,30.832704925537108,27.816965560913086,22.617482905387877
2013-09-03,57.53640617266591,A,33.29420852661133,32.6196907043457,32.18013687133789,32.477834701538086,30.972403259277343,27.936204586029053,22.7151038312912
2013-09-04,57.72333395242318,A,34.644832611083984,32.91539001464844,32.510201644897464,32.52218952178955,31.127445793151857,28.076462173461913,22.819397954940797
2013-09-05,58.310693723485116,A,34.86061477661133,33.42367324829102,32.851455497741696,32.583327293395996,31.29623435974121,28.213203372955324,22.921134691238404
2013-09-06,58.9695271564757,A,34.70077133178711,33.9319564819336,33.11518726348877,32.63047904968262,31.457670402526855,28.350663776397706,23.022711563110352
2013-09-09,59.68900997425299,A,35.420047760009766,34.5840950012207,33.46043643951416,32.71998825073242,31.618307418823242,28.489243144989015,23.127485208511352
2013-09-10,60.04381199308698,A,35.46799850463867,35.01885299682617,33.819271850585935,32.81149520874023,31.775268020629884,28.624226150512694,23.23357750892639
2013-09-11,60.25252986974601,A,36.38706207275391,35.36729888916015,34.141344451904295,33.01448917388916,31.94038040161133,28.771516571044923,23.34366575241089
2013-09-12,60.64256094366073,A,37.26616668701172,35.848409271240236,34.636041259765626,33.28781099319458,32.12307487487793,28.92599973678589,23.459588055610656
2013-09-13,60.95866074766817,A,36.76267623901367,36.260790252685545,35.09637336730957,33.507587337493895,32.28467056274414,29.078804588317873,23.572473430633544
2013-09-16,60.888155421801805,A,35.81964874267578,36.34071044921875,35.462402725219725,33.72616596221924,32.42404926300049,29.228892307281495,23.681163144111633
2013-09-17,60.773864347567184,A,35.635826110839844,36.37427597045898,35.696564483642575,33.938350677490234,32.553357887268064,29.375383529663086,23.789253406524658
2013-09-18,60.406290931285504,A,35.69976043701172,36.23681564331055,35.80205726623535,34.15612945556641,32.673396072387696,29.52107557296753,23.89726375579834
2013-09-19,59.51861895809509,A,35.180294036865234,35.81964111328125,35.83402519226074,34.34274034500122,32.77601188659668,29.65629831314087,24.00171774864197
2013-09-20,58.54431557520309,A,34.18929672241211,35.30496520996094,35.78287773132324,34.44903249740601,32.86440200805664,29.77857421875,24.10245548725128
2013-09-23,57.9561655994785,A,34.80466842651367,35.101969146728514,35.721339797973634,34.5908881187439,32.96478012084961,29.896774196624754,24.204631762504576
2013-09-24,57.5031318606662,P,34.86861038208008,34.948526000976564,35.661400985717776,34.740336418151855,33.05940414428711,30.01737180709839,24.30385105609894
2013-09-25,57.0840962068492,P,34.97249221801758,34.80307235717773,35.51994400024414,34.83064422607422,33.156905059814456,30.131096229553222,24.402071294784545
