Date,GRADE,GPS,V,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-08-19,,,16.442276000976562,16.68665428161621,16.384948921203613,16.332174444198607,17.016434574127196,17.117184238433836,
2008-08-20,,,16.627344131469727,16.715195083618163,16.45614719390869,16.348068761825562,17.00279779434204,17.14469924926758,
2008-08-21,,,16.584976196289062,16.65276222229004,16.56719398498535,16.397135305404664,16.98020914077759,17.164710216522217,
2008-08-22,,,16.520313262939453,16.576950073242188,16.602752113342284,16.422039461135864,16.947554531097413,17.18634560585022,
2008-08-25,,,16.348628997802734,16.504707717895506,16.572379684448244,16.454056119918825,16.90371789932251,17.205017290115357,
2008-08-26,,,16.353086471557617,16.48686981201172,16.586762046813966,16.425956583023073,16.85373613357544,17.216942501068115,
2008-08-27,,,16.60057830810547,16.481516647338868,16.598355865478517,16.38262219429016,16.81231134414673,17.236463756561278,
2008-08-28,,,16.868160247802734,16.538153457641602,16.59545783996582,16.412672567367554,16.774412212371825,17.2579483127594,
2008-08-29,,,16.923904418945312,16.618871688842773,16.59791088104248,16.460316467285157,16.740745105743407,17.279990310668946,
2008-09-01,,,16.923904418945312,16.73392677307129,16.619317245483398,16.49938850402832,16.718255405426024,17.30298978805542,
2008-09-02,,,16.72100067138672,16.80750961303711,16.647189712524415,16.516069316864012,16.68458257675171,17.32692148208618,
2008-09-03,,,16.288415908813477,16.74507713317871,16.613296890258788,16.53472204208374,16.644930057525634,17.342541828155518,
2008-09-04,,,15.719830513000488,16.515411186218262,16.526782321929932,16.54698815345764,16.607086791992188,17.35047236442566,
2008-09-05,,,16.000783920288086,16.330787086486815,16.474829387664794,16.53879075050354,16.559276847839357,17.35684847831726,
2008-09-08,,,15.630640029907228,16.0721342086792,16.403030490875246,16.487705087661745,16.509808654785157,17.355136795043947,
2008-09-09,,,15.04867172241211,15.737668418884278,16.272589015960694,16.42967553138733,16.448255615234373,17.34914171218872,
2008-09-10,,,15.39428424835205,15.558842086791993,16.15195960998535,16.375157737731932,16.402476634979248,17.34704810142517,
2008-09-11,,,15.82016658782959,15.578909301757813,16.04716024398804,16.321309041976928,16.371226844787596,17.34427038192749,
2008-09-12,,,15.976252555847168,15.57400302886963,15.952395057678222,16.275152969360352,16.3430987739563,17.336819219589234,
2008-09-15,,,15.470090866088867,15.541893196105956,15.807013702392577,16.213165473937988,16.315757541656495,17.323126344680787,
2008-09-16,,,14.794479370117188,15.491054725646972,15.614361572265626,16.13077564239502,16.259585399627685,17.290987997055055,
2008-09-17,,,14.29055881500244,15.27030963897705,15.414575862884522,16.013936376571657,16.20754024505615,17.24808828353882,
2008-09-18,,,14.917119979858398,15.089700317382812,15.334304809570312,15.930543565750122,16.16188117980957,17.207112369537352,
2008-09-19,,,15.512463569641112,14.996942520141602,15.285472774505616,15.880151081085206,16.14015218734741,17.177990198135376,
2008-09-22,,,14.533599853515623,14.809644317626953,15.175768756866455,15.78939962387085,16.107618465423585,17.13393614768982,
2008-09-23,,,14.917119979858398,14.834172439575195,15.162613582611083,15.717601299285889,16.10128007888794,17.088217668533325,
2008-09-24,,,14.645084381103516,14.90507755279541,15.08769359588623,15.619826602935792,16.07253469467163,17.037619104385374,
2008-09-25,,,14.40427303314209,14.80250816345215,14.94610424041748,15.49663224220276,16.026370849609375,16.987284202575683,
2008-09-26,,,13.833453178405762,14.466706085205079,14.73182430267334,15.342109680175781,15.976182765960694,16.941127061843872,
2008-09-29,,,12.888031005859377,14.137592315673828,14.473618316650391,15.140316009521484,15.913765888214112,16.8876531124115,
2008-09-30,,,13.688514709472656,13.89187126159668,14.363021850585938,14.988691711425782,15.85778440475464,16.841115369796753,
2008-10-01,,,13.67068099975586,13.696990585327148,14.301034069061279,14.8578049659729,15.805008869171143,16.794733190536498,
2008-10-02,,,12.841208457946776,13.384377670288085,14.093442916870117,14.713873863220215,15.749760131835938,16.74001184463501,
2008-10-03,,,12.673974990844728,13.152482032775879,13.809594058990479,14.547533416748047,15.682795028686524,16.68335090637207,
2008-10-06,,,12.348427772521973,13.044561386108398,13.591076850891113,14.383422803878783,15.615597667694091,16.621319246292114,
2008-10-07,,,11.40524196624756,12.587906837463379,13.23988904953003,14.201251316070557,15.50540096282959,16.55114719390869,
2008-10-08,,,11.735246658325195,12.200819969177246,12.948905277252198,14.018299436569214,15.39076057434082,16.48848331451416,
2008-10-09,,,11.115371704101562,11.855652618408204,12.620015144348145,13.783059692382812,15.287724952697754,16.427502632141113,
2008-10-10,,,11.594772338867188,11.639812088012695,12.396147060394288,13.563985681533813,15.200199871063232,16.373453483581542,
2008-10-13,,,13.126617431640623,11.795450019836426,12.420005702972412,13.446812009811401,15.139882946014405,16.334722785949708,
2008-10-14,,,12.845667839050291,12.083535194396973,12.335721015930176,13.349371433258057,15.069048614501954,16.28786118507385,
2008-10-15,,,11.093073844909668,11.955100631713867,12.077960300445557,13.189497184753417,14.972602863311767,16.216393184661865,
2008-10-16,,,11.833352088928224,12.0986967086792,11.977174663543702,13.035308790206908,14.899779739379882,16.144913530349733,
2008-10-17,,,11.64382266998291,12.108506774902343,11.87415943145752,12.841876745223999,14.809361553192138,16.069067115783692,
2008-10-20,,,11.59699821472168,11.802582931518554,11.79901647567749,12.695046663284302,14.708254451751708,15.993398170471192,
2008-10-21,,,11.304901123046877,11.494429588317871,11.788982391357422,12.514435720443725,14.610167217254638,15.911490650177003,
2008-10-22,,,10.816580772399902,11.439130973815917,11.697115802764893,12.323010540008545,14.496806030273438,15.829331216812134,
2008-10-23,,,10.774218559265137,11.227304267883301,11.66300048828125,12.141507816314697,14.374347591400147,15.742829418182373,
2008-10-24,,,10.698405265808104,11.03822078704834,11.573363780975342,11.984755420684815,14.250328216552735,15.663562784194946,
2008-10-27,,,10.388469696044922,10.796515083312988,11.299549007415772,11.859777355194092,14.12390079498291,15.58455885887146,
2008-10-28,,,11.14212417602539,10.763959693908692,11.129194641113282,11.732457828521728,14.017897758483887,15.517166166305541,
2008-10-29,,,11.302668571472168,10.861177253723145,11.150154113769531,11.614057207107544,13.911404247283935,15.457101020812988,
2008-10-30,,,12.096466064453123,11.125626754760741,11.176465511322021,11.57682008743286,13.821634044647217,15.400921592712402,
2008-10-31,,,12.341741561889648,11.454294013977051,11.246257400512695,11.560208415985107,13.738062610626221,15.342808570861816,
2008-11-03,,,11.704025268554688,11.717405128479005,11.256960105895995,11.527988290786743,13.64517053604126,15.274444217681884,
2008-11-04,,,13.33621597290039,12.156223487854003,11.460091590881348,11.624536991119385,13.584833126068116,15.219284629821777,
2008-11-05,,,12.591475486755373,12.413984870910644,11.637581062316894,11.667348432540894,13.504651069641113,15.15848120689392,
2008-11-06,,,11.489972114562988,12.292686080932617,11.70915641784668,11.686078453063965,13.397087306976319,15.085749759674073,
2008-11-07,,,11.929232597351074,12.210184288024902,11.832239151000977,11.70280146598816,13.297193870544433,15.01896948814392,
2008-11-10,,,11.592540740966797,12.187887382507324,11.952646255493164,11.626097631454467,13.190566596984864,14.954411001205445,
2008-11-11,,,11.993894577026367,11.91942310333252,12.037823295593261,11.583508968353271,13.096024475097657,14.890303525924683,
2008-11-12,,,11.561598777770996,11.713447761535644,12.063716316223145,11.606935214996337,13.001488132476807,14.823209095001221,
2008-11-13,,,12.16257095336914,11.847967529296875,12.070326805114746,11.623396158218384,12.930342941284179,14.768714866638184,
2008-11-14,,,12.117892265319824,11.885699462890624,12.047941875457763,11.64709963798523,12.852685108184815,14.705980978012086,
2008-11-17,,,11.787240982055664,11.9246395111084,12.056263446807861,11.656611776351928,12.775817127227784,14.64281289100647,
2008-11-18,,,12.207255363464355,11.967311668395997,11.943367385864258,11.701729488372802,12.718988800048828,14.583622207641602,
2008-11-19,,,11.523613929748535,11.959714698791505,11.836581230163574,11.737081146240234,12.641575393676758,14.522026014328002,
2008-11-20,,,10.75507640838623,11.678215789794923,11.763091659545898,11.736124038696289,12.54027359008789,14.455750217437744,
2008-11-21,,,10.36186408996582,11.327010154724121,11.606354808807373,11.719296979904176,12.427985820770264,14.385542297363282,
2008-11-24,,,11.108065605163574,11.191175079345703,11.55790729522705,11.755276775360107,12.340745315551757,14.328251428604126,
2008-11-25,,,11.0656156539917,10.962847137451172,11.465079402923584,11.751451349258422,12.266168041229248,14.262876720428467,
2008-11-26,,,11.617445945739746,10.981613540649414,11.470664119720459,11.767190217971802,12.212705783843994,14.210123014450073,
2008-11-27,,,11.617445945739746,11.154087448120118,11.41615161895752,11.743239212036134,12.146712303161621,14.154296741485595,
2008-11-28,,,11.74255657196045,11.430225944519043,11.378618049621583,11.713279962539673,12.071314163208008,14.10573317527771,
2008-12-01,,,10.734966278076172,11.355606079101562,11.273390579223634,11.664827013015747,11.995341491699218,14.051479978561401,
2008-12-02,,,11.099133491516112,11.362309646606445,11.16257839202881,11.552972888946533,11.918981761932374,14.010130920410155,
2008-12-03,,,11.715749740600586,11.381970405578613,11.181791973114013,11.509186601638794,11.860395069122314,13.966464881896973,
2008-12-04,,,11.351590156555176,11.3287992477417,11.241443347930907,11.502267503738404,11.799341411590577,13.912856130599975,
2008-12-05,,,11.881073951721191,11.356502723693847,11.393364334106446,11.49985957145691,11.760293827056884,13.868238296508789,
2008-12-08,,,12.54684352874756,11.718878173828125,11.537242126464843,11.547574710845947,11.753470077514649,13.83361798286438,
2008-12-09,,,11.959269523620604,11.890905380249023,11.626607513427734,11.545843458175659,11.718885173797608,13.788334789276123,
2008-12-10,,,11.876604080200195,11.923076248168945,11.65252332687378,11.561593723297118,11.683003635406495,13.744006252288818,
2008-12-11,,,11.637555122375488,11.980269241333009,11.654534244537354,11.535342931747437,11.658930568695068,13.704345350265504,
2008-12-12,,,11.829687118530272,11.969991874694824,11.663247299194335,11.520932674407959,11.642044811248779,13.662419919967652,
2008-12-15,,,11.785001754760742,11.817623519897461,11.768250846862792,11.520820713043213,11.630776290893555,13.623186979293823,
2008-12-16,,,12.236300468444824,11.873029708862305,11.881967544555664,11.522272968292237,11.6473974609375,13.576399211883546,
2008-12-17,,,12.36811065673828,11.971331024169922,11.947203636169434,11.564497804641723,11.660054740905762,13.52540765762329,
2008-12-18,,,12.220658302307127,12.087951660156248,12.03411045074463,11.63777689933777,11.682160472869873,13.484942712783813,
2008-12-19,,,12.280983924865724,12.17821102142334,12.074101448059082,11.733732891082763,11.695884704589844,13.448042287826539,
2008-12-22,,,12.008414268493652,12.222893524169923,12.02025852203369,11.778750324249268,11.673520641326904,13.406701793670655,
2008-12-23,,,11.986075401306152,12.172848510742188,12.022939109802246,11.82477331161499,11.65632879257202,13.362688703536987,15.11290023803711
2008-12-24,,,11.816285133361816,12.062483406066894,12.016907215118408,11.834715270996094,11.670793018341065,13.321697940826416,15.109081707000733
2008-12-25,,,11.816285133361816,11.981608772277832,12.03478021621704,11.844657230377198,11.670451679229735,13.28511570930481,15.096523976325988
2008-12-26,,,11.896711349487305,11.904754257202148,12.041482639312743,11.85236496925354,11.675509452819824,13.242435503005982,15.084368376731872
2008-12-29,,,11.65542697906494,11.834156799316407,12.028525161743165,11.898388004302978,11.67667802810669,13.1924662399292,15.076149673461915
2008-12-30,50.73362675856618,B,11.391802787780762,11.715302276611329,11.944075393676759,11.913021469116211,11.678416061401368,13.144291639328003,15.062694139480591
2008-12-31,50.654317771478986,B,11.71798038482666,11.695641326904298,11.879062366485595,11.913133001327514,11.696444053649902,13.09662504196167,15.050079064369202
2009-01-01,50.63705313209542,B,11.71798038482666,11.675980377197266,11.828794574737548,11.931452512741089,11.715319290161133,13.04483344078064,15.038632922172546
2009-01-02,50.66596741151067,B,11.939165115356444,11.684471130371094,11.794612693786622,11.934357070922852,11.7401344871521,12.995231351852418,15.028459706306457
2009-01-05,50.72660361024453,B,12.024057388305664,11.758197212219239,11.796177005767822,11.908217763900756,11.772846240997314,12.948373517990113,15.01915627002716
2009-01-06,51.14301274815936,C,12.870793342590332,12.053995323181152,11.88464879989624,11.953793954849242,11.807419624328613,12.91265869140625,15.014921464920043
2009-01-07,51.390435195182924,C,12.591527938842772,12.228704833984375,11.962173080444336,11.989540147781373,11.833196811676025,12.87230052947998,15.008499889373779
2009-01-08,51.54515364284648,C,12.457473754882812,12.376603507995606,12.026291942596435,12.030536079406739,11.84041696548462,12.831025505065918,14.997867860794067
2009-01-09,51.633198194432886,C,12.426201820373535,12.474010848999024,12.079240989685058,12.0603618144989,11.842106170654297,12.790084390640258,14.988214998245239
2009-01-12,51.55214654644382,C,11.831926345825195,12.43558464050293,12.096890926361084,12.062708044052124,11.844664192199707,12.744917364120484,14.97496732711792
2009-01-13,51.089334935711804,C,11.872140884399414,12.235854148864746,12.144924736022949,12.044500064849853,11.815382690429688,12.700107908248901,14.958525204658509
2009-01-14,50.63103667109734,C,11.387331008911133,11.995014762878418,12.111859798431396,11.995461082458496,11.791299800872803,12.647975435256958,14.942219595909119
2009-01-15,50.19870071244559,B,11.03210735321045,11.709941482543945,12.043272495269775,11.936033535003663,11.782142505645751,12.589614906311034,14.923781609535217
2009-01-16,49.65630530420312,B,10.591984748840332,11.343098068237305,11.908554458618164,11.851583576202392,11.755397548675537,12.526295709609986,14.903143010139466
2009-01-19,49.29759242593676,B,10.591984748840332,11.095109748840333,11.76534719467163,11.780762100219727,11.735386428833008,12.462976512908936,14.882983150482177
2009-01-20,48.7334700730979,B,9.477152824401855,10.61611213684082,11.425983142852782,11.655315971374511,11.685051593780518,12.390538034439087,14.858729758262633
2009-01-21,48.43926791818506,B,9.870363235473633,10.31271858215332,11.15386667251587,11.558019876480103,11.651226882934571,12.326357507705689,14.834449667930603
2009-01-22,48.216461704550845,B,9.870363235473633,10.080369758605958,10.89515562057495,11.460723781585694,11.60538272857666,12.267862834930419,14.80916759967804
2009-01-23,48.15366105230203,B,9.901639938354492,9.942300796508789,10.642699432373046,11.360970211029052,11.561057682037353,12.206871395111085,14.781859936714172
2009-01-26,47.97934244282276,B,9.515137672424316,9.726931381225587,10.41102056503296,11.253955745697022,11.515615615844727,12.145716371536254,14.7504265832901
2009-01-27,48.32603498494144,B,9.863658905029297,9.804232597351074,10.210172367095947,11.177548551559449,11.468743686676026,12.093866243362427,14.721503977775575
2009-01-28,48.678213861410434,B,10.549535751342772,9.940067100524903,10.126392841339111,11.119126319885254,11.44926212310791,12.045418758392334,14.696233429908752
2009-01-29,48.969794826016035,B,10.33729362487793,10.033453178405761,10.05691146850586,11.050091981887817,11.440906467437744,11.990590028762817,14.667430205345154
2009-01-30,49.42785632294058,B,11.025402069091797,10.258205604553222,10.100253200531006,11.004403829574585,11.454177227020264,11.941081523895264,14.638950371742249
2009-02-02,49.98084972525752,B,11.163921356201172,10.587962341308593,10.15744686126709,10.96139702796936,11.455294342041016,11.898019828796386,14.610573086738587
2009-02-03,50.24661332792712,C,10.810928344726562,10.777416229248047,10.29082441329956,10.858403778076172,11.450200595855712,11.858184318542481,14.574586157798768
2009-02-04,50.297255173567436,C,10.976252555847168,10.862759590148926,10.401413345336914,10.777640008926392,11.437376728057862,11.825041255950929,14.536564769744873
2009-02-05,50.640912777727635,C,12.006186485290527,11.196538162231445,10.614995670318603,10.755075645446777,11.445151538848878,11.795931921005248,14.501522145271302
2009-02-06,50.84738429740525,C,12.379287719726562,11.467315292358398,10.862760448455811,10.75272994041443,11.457886161804199,11.764600162506104,14.47129518032074
2009-02-09,51.08998881091156,C,12.359172821044922,11.706365585327148,11.14716396331787,10.779092264175414,11.490370292663574,11.742855892181396,14.438396019935608
2009-02-10,51.31058368348898,C,12.030760765075684,11.950332069396973,11.363874149322509,10.787023258209228,11.509002838134766,11.713992300033569,14.401104984283448
2009-02-11,51.58834010902719,C,12.302738189697266,12.215629196166992,11.53919439315796,10.832793617248536,11.520742607116699,11.690568838119507,14.36409397125244
2009-02-12,51.68017290667495,C,12.625076293945312,12.339407157897949,11.767972660064697,10.912442064285278,11.546212329864503,11.672776870727539,14.330030536651611
2009-02-13,51.687103968708755,C,12.524346351623535,12.368418884277343,11.917867088317871,11.009060144424438,11.559077777862548,11.659685802459716,14.300406432151794
2009-02-16,51.62046141159859,C,12.524346351623535,12.401453590393066,12.053909587860108,11.105678224563599,11.558627834320069,11.656048955917358,14.27185103416443
2009-02-17,51.65575748831105,C,12.14380168914795,12.42406177520752,12.187196922302245,11.239010667800903,11.562318477630615,11.64060182571411,14.240858597755432
2009-02-18,51.741876252620074,C,12.569119453430176,12.4773380279541,12.346483612060547,11.37394847869873,11.576168785095215,11.629586210250855,14.212159700393677
2009-02-19,51.687799054694985,C,12.452715873718262,12.442865943908691,12.39113655090332,11.503066110610963,11.59247200012207,11.625701284408569,14.18285656452179
2009-02-20,51.65926429508435,C,12.459432601928713,12.429883193969726,12.399151039123534,11.630955743789674,11.60506690979004,11.62355586051941,14.15345338344574
2009-02-23,51.56224842214098,C,12.14380168914795,12.353774261474609,12.377613925933838,11.762388944625854,11.612242908477784,11.62150959968567,14.121414422988892
2009-02-24,51.659799259729034,C,12.613887786865234,12.447791481018067,12.435926628112792,11.89990038871765,11.619794654846192,11.633596057891845,14.092371625900268
2009-02-25,51.55725100311838,A,12.405707359313965,12.415109062194825,12.446223545074464,11.992708969116212,11.620546588897705,11.640300664901734,14.064391989707946
2009-02-26,51.61340263069055,A,12.548970222473145,12.434359931945801,12.438612937927246,12.103292798995971,11.627112827301026,11.654636650085449,14.041069641113282
2009-02-27,51.68906523207786,A,12.694472312927246,12.481367874145509,12.455625534057617,12.186746311187743,11.635382595062255,11.66563364982605,14.019543566703796
2009-03-02,51.65172460969249,A,12.123656272888184,12.477338790893555,12.415556526184082,12.234733057022094,11.637687435150147,11.655604038238526,13.995163412094117
