Date,GRADE,GPS,LDOS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-12-13,,,23.00902557373047,24.08883399963379,23.981610107421876,24.181550979614258,,,
2006-12-14,,,22.655818939208984,23.773470306396483,23.854202461242675,24.04783639907837,,,
2006-12-15,,,23.58928871154785,23.609479904174805,23.839063835144042,23.980348110198975,,,
2006-12-18,,,22.933332443237305,23.412691116333008,23.76589889526367,23.89709186553955,,,
2006-12-19,,,22.58013153076172,22.953519439697267,23.62966251373291,23.811312866210937,,,
2006-12-20,,,22.643207550048828,22.880355834960938,23.484594917297365,23.724272441864013,,,
2006-12-21,,,22.517065048217773,22.852605056762695,23.31303768157959,23.630924892425536,,,
2006-12-22,,,22.517065048217773,22.63816032409668,23.123820114135743,23.54766902923584,,,
2006-12-25,,,22.517065048217773,22.554906845092773,22.98379898071289,23.481442737579346,23.97101299285889,,
2006-12-26,,,22.28999328613281,22.496879196166994,22.72519931793213,23.403862857818602,23.96344425201416,,
2006-12-27,,,22.08816146850586,22.3858699798584,22.633112907409668,23.30736150741577,23.959407615661622,,
2006-12-28,,,22.39090919494629,22.3606388092041,22.606621932983398,23.230412197113036,23.9715177154541,,
2006-12-29,,,22.44136047363281,22.345497894287107,22.491829109191894,23.165446472167968,23.970003623962402,,
2007-01-01,,,22.44136047363281,22.330356979370116,22.442631912231445,23.104265403747558,23.970003623962402,,
2007-01-02,,,22.44136047363281,22.360630416870116,22.428754806518555,23.029208660125732,23.967228202819825,,
2007-01-03,,,22.933332443237305,22.529664611816408,22.457767295837403,22.971181106567382,23.97000347137451,,
2007-01-04,,,22.819799423217773,22.6154426574707,22.488040733337403,22.900539207458497,23.93922378540039,,
2007-01-05,,,22.13862419128418,22.554895401000977,22.45019664764404,22.787008380889894,23.875646438598633,,
2007-01-08,,,22.27737808227539,22.52209892272949,22.426227951049803,22.705013465881347,23.80828453063965,,
2007-01-09,,,22.3026065826416,22.49434814453125,22.427489280700684,22.576344299316407,23.74975296020508,,
2007-01-10,,,22.42875099182129,22.393431854248046,22.461548233032225,22.547330570220947,23.700051460266113,,
2007-01-11,,,22.63058090209961,22.355588150024413,22.48551540374756,22.54606866836548,23.660441551208496,,
2007-01-12,,,22.39090919494629,22.406045150756835,22.480470275878908,22.4861496925354,23.607460441589357,,
2007-01-15,,,22.39090919494629,22.428751373291014,22.475425148010252,22.45902853012085,23.55094711303711,,
2007-01-16,,,22.28999328613281,22.426228713989257,22.460288429260252,22.444521617889404,23.493172264099123,,
2007-01-17,,,22.693666458129883,22.479211807250977,22.436321830749513,22.447044563293456,23.46314971923828,,
2007-01-18,,,21.962018966674805,22.345499420166014,22.350543785095216,22.41929225921631,23.392760581970215,,
2007-01-19,,,22.3026065826416,22.327838897705078,22.36694202423096,22.4085693359375,23.334481201171876,,
2007-01-22,,,22.79456901550293,22.408570861816408,22.41866111755371,22.422444534301757,23.28881633758545,,
2007-01-23,,,23.02164077758789,22.55490036010742,22.49056453704834,22.459026908874513,23.246178817749023,,
2007-01-24,,,23.05948257446289,22.628063583374022,22.5536376953125,22.507592964172364,23.202280158996583,,
2007-01-25,,,23.13516998291016,22.862693786621094,22.604096603393554,22.544806003570557,23.15838134765625,,
2007-01-26,,,23.26131820678711,23.054436111450194,22.691137504577636,22.58580389022827,23.124826622009277,,
2007-01-29,,,23.34962272644043,23.165446853637697,22.787008857727052,22.631217002868652,23.09984992980957,,
2007-01-30,,,23.551454544067383,23.271409606933595,22.913154983520506,22.68672170639038,23.084964790344237,,
2007-01-31,,,23.400066375732425,23.3395263671875,22.983794975280762,22.710058403015136,23.06528579711914,,
2007-02-01,,,22.895490646362305,23.29159049987793,23.07714214324951,22.713842964172365,23.03551528930664,,
2007-02-02,,,23.26131820678711,23.29159049987793,23.173013305664064,22.76997766494751,23.017098007202147,,
2007-02-05,,,23.412681579589844,23.304202270507812,23.234824562072752,22.82674283981323,23.008519821166992,,
2007-02-06,,,23.33700561523437,23.26131248474121,23.266361045837403,22.87846279144287,22.998428115844728,,
2007-02-07,,,23.0468692779541,23.190673065185546,23.265099716186523,22.90936870574951,22.979001731872557,,
2007-02-08,,,23.56407356262207,23.3243896484375,23.307990074157715,22.956043338775636,22.97168529510498,,
2007-02-09,,,23.311782836914062,23.33448257446289,23.31303653717041,23.002087020874022,22.963107452392578,,
2007-02-12,,,22.693666458129883,23.1906795501709,23.247440910339357,23.017224884033205,22.943681144714354,,
2007-02-13,,,22.693666458129883,23.06201171875,23.161662101745605,23.037408542633056,22.918704566955565,,
2007-02-14,,,22.895490646362305,23.031735992431642,23.111204528808592,23.04749975204468,22.894736709594728,,
2007-02-15,,,22.92072296142578,22.903065872192382,23.11372776031494,23.095434951782227,22.868498420715333,,
2007-02-16,,,23.1225528717041,22.86521987915039,23.099851226806642,23.136432266235353,22.84276466369629,,
2007-02-19,,,23.1225528717041,22.950997161865235,23.070838356018065,23.15283145904541,22.826870193481444,,
2007-02-20,,,23.34962272644043,23.082188415527344,23.07210006713867,23.16923055648804,22.796342849731445,,
2007-02-21,,,23.16039276123047,23.135168838500977,23.083452415466308,23.174276065826415,22.799370193481444,,
2007-02-22,,,23.16039276123047,23.183102798461913,23.043084335327148,23.175537204742433,22.809461669921873,,
2007-02-23,,,23.034255981445312,23.165443420410156,23.015331649780272,23.164184093475342,22.798361015319824,,
2007-02-26,,,23.32439422607422,23.20581169128418,23.078404426574707,23.162922668457032,22.806182250976562,,
2007-02-27,,,22.769350051879883,23.08975715637207,23.085972785949707,23.123817443847656,22.809966621398925,,
2007-02-28,,,22.744125366210938,23.006503677368165,23.07083625793457,23.091020393371583,22.81198497772217,,
2007-03-01,,,22.693666458129883,22.913158416748047,23.048130607604982,23.08092918395996,22.81551700592041,,
2007-03-02,,,22.252153396606445,22.756737899780273,22.961090660095216,23.03047094345093,22.810218772888184,,
2007-03-05,,,22.28999328613281,22.549857711791994,22.877834701538085,22.974336528778075,22.805677337646486,23.388345165252687,
2007-03-06,,,22.60536003112793,22.5170597076416,22.803408432006837,22.937754249572755,22.811984672546387,23.38771446228027,
2007-03-07,,,22.504432678222656,22.469121170043945,22.737812423706053,22.910632419586182,22.820310096740723,23.389858856201172,
2007-03-08,,,22.39090919494629,22.408569717407225,22.660864067077636,22.851974201202392,22.820310096740723,23.395913906097412,
2007-03-09,,,22.453990936279297,22.448937225341798,22.602837562561035,22.809084606170654,22.82056270599365,23.39528316497803,
2007-03-12,,,22.39090919494629,22.46912040710449,22.509489059448242,22.793946743011475,22.819553680419922,23.394778652191164,
2007-03-13,,,22.113391876220703,22.370726776123046,22.443893241882325,22.764933013916014,22.81299430847168,23.390111255645753,
2007-03-14,,,22.252153396606445,22.320270919799803,22.394696044921876,22.732766151428223,22.799370727539063,23.384687099456787,
2007-03-15,,,22.55491065979004,22.353071212768555,22.38082046508789,22.714475536346434,22.794072952270508,23.36664836883545,
2007-03-16,,,22.882869720458984,22.43884696960449,22.443892097473146,22.70249137878418,22.808957862854005,23.34230215072632,
2007-03-19,,,22.98378562927246,22.557422256469728,22.51327133178711,22.695553016662597,22.823086013793944,23.315685272216797,
2007-03-20,,,22.706268310546875,22.67599754333496,22.523362159729004,22.66338529586792,22.83115924835205,23.290456104278565,
2007-03-21,,,22.643207550048828,22.754208374023438,22.537239646911623,22.637526035308838,22.835448379516603,23.267749919891358,
2007-03-22,,,22.718891143798828,22.787004470825195,22.570037841796875,22.615450954437257,22.837214584350587,23.24882806777954,
2007-03-23,,,22.58013153076172,22.72645683288574,22.582651901245118,22.592744731903075,22.840999031066893,23.224229736328127,
2007-03-26,,,22.32783317565918,22.595266342163086,22.576344299316407,22.542916679382323,22.839737510681154,23.195342311859132,
2007-03-27,,,22.23953056335449,22.501918792724606,22.588958168029784,22.516425704956056,22.838728256225586,23.165950260162354,
2007-03-28,,,22.21430015563965,22.416137313842775,22.585172843933105,22.48993444442749,22.829140930175782,23.14614532470703,
2007-03-29,,,22.037702560424805,22.27989959716797,22.533452033996582,22.457136249542238,22.83065460205078,23.111707592010497,
2007-03-30,,,21.848485946655277,22.13357048034668,22.43001365661621,22.43695287704468,22.821572189331054,23.078026695251467,
2007-04-02,,,22.050308227539062,22.078065490722658,22.336665916442872,22.42496862411499,22.80668697357178,23.04775165557861,
2007-04-03,,,22.40353012084961,22.11086540222168,22.306392097473143,22.414877128601074,22.79432476043701,23.020251789093017,
2007-04-04,,,22.23953056335449,22.11591148376465,22.26602439880371,22.401632022857665,22.777925720214842,22.990102939605713,
2007-04-05,,,21.343900680541992,21.977151107788085,22.12852535247803,22.349281597137452,22.742100334167482,22.950240840911864,
2007-04-06,,,21.343900680541992,21.87623405456543,22.004902267456053,22.293777084350587,22.70375198364258,22.914289302825928,
2007-04-09,,,21.48265647888184,21.762703704833985,21.92038459777832,22.248364448547363,22.666412658691407,22.88313129425049,
2007-04-10,,,21.293439865112305,21.540685653686523,21.8257755279541,22.207366847991942,22.621252365112305,22.85310857772827,
2007-04-11,,,21.570953369140625,21.40697021484375,21.7614408493042,22.17330684661865,22.584670104980468,22.824977951049803,
2007-04-12,,,22.706268310546875,21.679443740844725,21.828297424316407,22.180874729156493,22.58088565826416,22.8082004737854,
2007-04-13,,,23.17301750183105,22.04526710510254,21.960750579833984,22.195382118225098,22.57911964416504,22.798108825683595,
2007-04-16,,,23.551454544067383,22.459026718139647,22.110865211486818,22.223765563964843,22.58189510345459,22.795207462310792,
2007-04-17,,,23.097322463989254,22.81980323791504,22.18024444580078,22.243318271636962,22.577101440429686,22.787764778137205,
2007-04-18,,,23.538837432861328,23.21338005065918,22.310175132751464,22.288099765777588,22.58694080352783,22.782971267700194,
2007-04-19,,,23.147781372070312,23.301682662963866,22.490563201904298,22.30954427719116,22.5786149597168,22.77515012741089,
2007-04-20,,,23.33700561523437,23.33448028564453,22.68987369537353,22.347387981414794,22.579119415283202,22.77111343383789,
2007-04-23,,,23.488374710083008,23.321864318847656,22.89044551849365,22.405415058135986,22.595013580322266,22.76934736251831,
2007-04-24,,,23.74067497253418,23.45053482055664,23.135169029235836,22.48047227859497,22.615953750610352,22.76732915878296,
2007-04-25,,,23.236085891723636,23.3899845123291,23.30168228149414,22.53156156539917,22.62276565551758,22.758751182556153,
2007-04-26,,,23.16039276123047,23.392506790161132,23.3470947265625,22.587696075439453,22.62755905151367,22.748028736114502,
2007-04-27,,,23.37484741210937,23.400075149536132,23.36727771759033,22.66401414871216,22.632604942321777,22.73768480300903,
2007-04-30,,,23.07210731506348,23.316821670532228,23.31934299468994,22.71510410308838,22.631596031188966,22.729233112335205,
2007-05-01,,,23.46314811706543,23.261316299438477,23.35592555999756,22.76808500289917,22.633866539001463,22.715104694366456,
2007-05-02,,,23.841590881347656,23.382417297363283,23.38620090484619,22.84818801879883,22.64749050140381,22.723430347442626,
2007-05-03,,,23.942495346069336,23.538837814331053,23.465672302246094,22.978117752075196,22.663132553100585,22.73629711151123,
2007-05-04,,,24.295711517333984,23.723010635375978,23.561542892456053,23.125708293914794,22.68836166381836,22.74336133956909,
2007-05-07,,,23.904661178588867,23.889521408081055,23.60317153930664,23.246808528900146,22.699967002868654,22.753074626922608,
2007-05-08,,,23.967735290527344,23.990438842773436,23.625877571105956,23.3805233001709,22.7239347076416,22.766950664520262,
2007-05-09,,,23.538837432861328,23.92988815307617,23.656152725219727,23.478917503356932,22.73982894897461,22.77590696334839,
2007-05-10,,,22.769350051879883,23.69525909423828,23.617048454284667,23.482071590423583,22.741342620849608,22.77842981338501,
2007-05-11,,,22.92072296142578,23.42026138305664,23.57163600921631,23.46945686340332,22.754714012145996,22.78246639251709,
2007-05-14,,,22.79456901550293,23.198242950439454,23.543882179260255,23.4316125869751,22.764805526733397,22.78524143218994,
2007-05-15,,,23.05948257446289,23.01659240722656,23.503515625,23.42972059249878,22.773887977600097,22.792936325073242,
2007-05-16,,,23.37484741210937,22.98379440307617,23.456841278076173,23.42152109146118,22.791296272277833,22.805803184509276,
2007-05-17,,,23.26131820678711,23.082188034057616,23.38872356414795,23.42719793319702,22.808704452514647,22.814507274627687,
2007-05-18,,,23.702821731567383,23.238607788085936,23.32943458557129,23.445488739013673,22.83368106842041,22.82712188720703,
2007-05-21,,,23.9803524017334,23.47576446533203,23.337003707885742,23.470087623596193,22.865469932556152,22.842511806488037,
2007-05-22,,,24.25787734985352,23.715443420410157,23.36601791381836,23.495947742462157,22.90835964202881,22.860676975250243,
2007-05-23,,,24.283100128173828,23.897093963623046,23.44044418334961,23.54829845428467,22.948978576660156,22.874174652099608,
2007-05-24,,,23.46314811706543,23.93745994567871,23.509823989868163,23.563436222076415,22.967143325805665,22.880608139038085,
2007-05-25,,,23.967735290527344,23.9904426574707,23.61452522277832,23.593080615997316,22.98884063720703,22.898899250030517,
2007-05-28,,,23.967735290527344,23.98791923522949,23.731841850280762,23.63786201477051,23.00851963043213,22.915802822113037,
2007-05-29,,,24.59845733642578,24.056035232543945,23.88573932647705,23.694627475738525,23.046363410949706,22.93876132965088,
2007-05-30,,,25.15351676940918,24.230118560791016,24.06360626220703,23.7602237701416,23.096569595336913,22.966008987426758,
2007-05-31,,,25.41841697692871,24.62117233276367,24.27931613922119,23.83401985168457,23.15056011199951,22.99388734817505,
2007-06-01,,,25.166126251220703,24.860850524902343,24.425646591186524,23.877540588378906,23.202280006408692,23.021639518737793,
2007-06-04,,,24.88859748840332,25.04502296447754,24.516471099853515,23.92673740386963,23.253495292663573,23.046616401672363,
2007-06-05,,,24.64892196655273,25.05511589050293,24.555575561523437,23.960796737670897,23.30168312072754,23.070205688476562,
2007-06-06,,,24.711986541748047,24.966809844970705,24.59846420288086,24.019454193115234,23.351636848449708,23.090388889312745,
2007-06-07,,,22.66843032836914,24.41681251525879,24.51899242401123,24.0144082069397,23.364251403808595,23.097453002929687,
2007-06-08,,,22.756732940673828,23.934933853149413,24.397892189025878,24.0062087059021,23.382416343688966,23.101994266510008,
2007-06-11,,,22.79456901550293,23.516128158569337,24.280575561523438,24.0062087059021,23.39730155944824,23.101994266510008,
2007-06-12,,,22.36568069458008,23.059479904174804,24.057297897338866,23.97151861190796,23.396544570922853,23.09543466567993,
2007-06-13,,,22.870267868041992,22.691136169433594,23.828973007202148,23.94628963470459,23.409159317016602,23.093542518615724,
2007-06-14,,,22.933332443237305,22.744116592407227,23.580464553833007,23.9298903465271,23.44094795227051,23.091524143218994,
2007-06-15,,,22.945945739746094,22.78195915222168,23.358446502685545,23.892046546936037,23.47298885345459,23.088370418548585,
2007-06-18,,,22.706268310546875,22.76429901123047,23.140213584899904,23.828342342376708,23.497461090087892,23.081936874389648,
2007-06-19,,,23.05948257446289,22.90305938720703,22.98126964569092,23.768422603607178,23.5327819442749,23.077017154693603,
2007-06-20,,,22.90812110900879,22.91063003540039,22.800883102416993,23.699673652648926,23.559525299072266,23.07209770202637,
2007-06-21,,,22.84503936767578,22.892971420288085,22.818544006347658,23.668768215179444,23.562300720214843,23.0715931892395,
2007-06-22,,,22.61797142028809,22.827376556396484,22.804667854309084,23.60128002166748,23.551199798583983,23.065159721374513,
2007-06-25,,,22.4161376953125,22.769350433349608,22.766824722290043,23.523700141906737,23.528493461608885,23.055194282531737,
2007-06-26,,,22.18907928466797,22.595269775390626,22.749164581298828,23.40323123931885,23.51032859802246,23.043715019226074,
2007-06-27,,,22.79456901550293,22.572559356689453,22.74159469604492,23.285283851623536,23.495443229675292,23.041192016601563,
2007-06-28,,,22.933332443237305,22.590217971801756,22.74159469604492,23.161029624938966,23.49115425109863,23.034884605407715,
2007-06-29,,,22.79456901550293,22.625537490844728,22.726457023620604,23.042451763153075,23.480305519104004,23.029712467193605,
2007-07-02,,,22.84503936767578,22.711317825317384,22.740334129333498,22.9402738571167,23.46743881225586,23.03122619628906,
2007-07-03,,,22.80718994140625,22.83493995666504,22.715104866027833,22.848187255859376,23.4487691116333,23.032361431121828,
2007-07-04,,,22.80718994140625,22.837464141845704,22.705011749267577,22.752947425842287,23.440191192626955,23.031478424072265,
2007-07-05,,,22.731502532958984,22.79709815979004,22.693658065795898,22.756101036071776,23.431613388061525,23.029586219787596,
2007-07-06,,,22.693666458129883,22.77691764831543,22.701227569580077,22.75294771194458,23.417989768981933,23.025297355651855,
2007-07-09,,,22.718891143798828,22.75168800354004,22.73150291442871,22.749163818359374,23.41092544555664,23.021260738372803,
2007-07-10,,,22.44136047363281,22.67852210998535,22.756731033325195,22.75294780731201,23.39048969268799,23.012178115844726,
2007-07-11,,,22.35306739807129,22.58769760131836,22.71258087158203,22.727087783813477,23.36071922302246,23.004104862213136,
2007-07-12,,,22.36568069458008,22.514533233642577,22.65581569671631,22.698705196380615,23.329182929992676,22.996157741546632,
2007-07-13,,,22.56750869750977,22.489301681518555,22.633109664916994,22.6797833442688,23.294618873596193,22.991490268707274,
2007-07-16,,,22.706268310546875,22.486777114868165,22.6192325592041,22.6797833442688,23.27065101623535,22.985309009552,
2007-07-17,,,23.1225528717041,22.62301559448242,22.650768852233888,22.68293685913086,23.253747367858885,22.988841037750245,
2007-07-18,,,23.02164077758789,22.75673027038574,22.67221393585205,22.688612842559813,23.243403434753418,22.991616191864015,
2007-07-19,,,23.147781372070312,22.91315040588379,22.713841819763182,22.70374994277954,23.250972061157228,22.996157341003418,
2007-07-20,,,23.08470726013184,23.016590118408207,22.75294589996338,22.727086734771728,23.25425174713135,23.004482879638672,
2007-07-23,,,23.210857391357425,23.117507934570312,22.802142524719237,22.766822719573973,23.262577514648438,23.01369152069092,23.201018342971803
2007-07-24,,,22.126007080078125,22.918198776245116,22.77060718536377,22.763669109344484,23.24390800476074,23.00889799118042,23.198306226730345
2007-07-25,,,22.39090919494629,22.792052459716796,22.77439136505127,22.74348611831665,23.22422924041748,23.007762756347656,23.198810806274412
2007-07-26,,,21.72233772277832,22.5069637298584,22.710057067871094,22.6829363822937,23.193449630737305,23.001077041625976,23.198495473861694
2007-07-27,,,21.44481658935547,22.178985595703125,22.597787857055664,22.61544876098633,23.148289527893066,22.990985298156737,23.193134231567385
2007-07-30,46.69663554795594,B,21.848485946655277,21.906511306762695,22.512009620666504,22.565621089935302,23.105652198791503,22.985561065673828,23.190169858932496
2007-07-31,46.3041433972735,B,21.142074584960938,21.709724807739256,22.313961791992188,22.482365322113036,23.04333614349365,22.97584789276123,23.18297957420349
2007-08-01,45.810478297492644,B,21.17990493774414,21.467523956298827,22.129788208007813,22.401001071929933,22.981272239685058,22.965125408172607,23.174906253814697
2007-08-02,45.587363980350084,B,21.154680252075195,21.353992462158203,21.9304780960083,22.32215995788574,22.935102882385255,22.95112310409546,23.158885736465454
2007-08-03,45.56988450634347,B,21.40697288513184,21.346423721313478,21.7627046585083,22.25782527923584,22.883887634277343,22.93636413574219,23.139333143234253
2007-08-06,45.34128925899697,B,21.318666458129883,21.240459823608397,21.573485565185546,22.187814044952393,22.830906257629394,22.919712944030763,23.11769910812378
2007-08-07,45.4712981503016,B,21.369125366210938,21.285869979858397,21.497797393798827,22.1342022895813,22.766319618225097,22.906341514587403,23.098398809432982
2007-08-08,45.695131303797744,B,21.671878814697266,21.384264755249024,21.425894355773927,22.100142860412596,22.69668685913086,22.896628227233887,23.08218907356262
2007-08-09,45.70267443216351,B,21.06637382507324,21.366603469848634,21.36029796600342,22.035177516937257,22.60964599609375,22.880103054046632,23.064465560913085
2007-08-10,45.91936971482816,B,21.785404205322266,21.442289733886717,21.394356727600098,21.99607229232788,22.542031555175782,22.872155780792237,23.04819275856018
2007-08-13,46.17504290100621,B,21.634031295776367,21.505362701416015,21.372911262512208,21.942460441589354,22.47694023132324,22.865217761993406,23.03028003692627
2007-08-14,46.12844711501459,B,21.154680252075195,21.462473678588868,21.374171829223634,21.84406681060791,22.40705539703369,22.854369258880617,23.010159759521486
2007-08-15,46.036470230192585,B,21.21774673461914,21.37164726257324,21.377956008911134,21.753872108459472,22.337170600891113,22.84440372467041,22.99527452468872
2007-08-16,46.19313405667609,B,21.003293991088867,21.35903129577637,21.3628173828125,21.6466477394104,22.303867874145507,22.834059638977052,22.972883615493775
2007-08-17,46.1458262947228,B,21.343900680541992,21.270730590820314,21.356510162353516,21.559607410430907,22.27561122894287,22.82901378631592,22.953520240783693
2007-08-20,46.20843661019151,B,21.457427978515625,21.235409927368163,21.37038631439209,21.471935939788818,22.248868408203126,22.823084983825684,22.935418319702148
2007-08-21,46.656326335104204,B,21.848485946655277,21.37417106628418,21.418322372436524,21.458059883117677,22.238524513244627,22.81753454208374,22.91889316558838
2007-08-22,47.216395938151635,C,22.4161376953125,21.613849258422853,21.492748260498047,21.459321308135987,22.22944190979004,22.81930061340332,22.904701776504517
2007-08-23,47.6692504885818,C,21.9367790222168,21.80054626464844,21.579788780212404,21.47004337310791,22.209510841369628,22.825229396820067,22.887735118865965
2007-08-24,48.21224203650144,C,22.47919464111328,22.0276050567627,21.649167823791505,21.5217622756958,22.20017581939697,22.83658233642578,22.875435819625853
2007-08-27,48.537088293002995,C,22.02508544921875,22.141136550903322,21.688273239135743,21.530592250823975,22.18655216217041,22.84200662612915,22.86256896018982
2007-08-28,48.778796369526695,C,22.40353012084961,22.25214538574219,21.813158226013183,21.593665027618407,22.173433113098145,22.85310752868652,22.853108053207396
2007-08-29,48.97346083079916,C,22.84503936767578,22.337925720214844,21.975887489318847,21.67692174911499,22.172171478271483,22.865848388671875,22.84541316986084
2007-08-30,49.35891219568823,C,23.210857391357425,22.592741394042967,22.196643829345703,21.779730606079102,22.179487838745118,22.87089427947998,22.83954737663269
2007-08-31,49.468310384340164,C,23.097322463989254,22.716366958618163,22.37198600769043,21.864248085021973,22.18907485961914,22.870137329101563,22.83412307739258
2007-09-03,49.794794945709405,A,23.097322463989254,22.930814361572267,22.535975456237793,21.953180885314943,22.202698554992676,22.86559600830078,22.830401735305784
2007-09-04,49.85835226042932,A,22.933332443237305,23.036774826049804,22.644460105895995,22.03139123916626,22.217583618164063,22.863956108093262,22.825860443115236
2007-09-05,49.455250671110065,C,22.36568069458008,22.940903091430663,22.639414405822755,22.0660813331604,22.209005851745605,22.85222454071045,22.81759790420532
2007-09-06,49.005444739648546,C,22.529661178588867,22.804663848876952,22.69870262145996,22.13924570083618,22.20093242645264,22.846043338775633,22.810596733093263
2007-09-07,48.93706417343835,C,23.36223030090332,22.857645416259764,22.787006187438966,22.218087005615235,22.212285652160645,22.846295585632323,22.808704509735108
2007-09-10,48.96915835779813,C,23.67759132385254,22.973699188232423,22.952256774902345,22.320265007019042,22.22893669128418,22.84818775177002,22.808767557144165
2007-09-11,48.71853711453721,C,22.66843032836914,22.92071876525879,22.978746795654295,22.39595251083374,22.226161499023437,22.83746530532837,22.802397232055664
2007-09-12,49.01168229338385,C,23.02164077758789,23.05191078186035,22.996406936645506,22.48614721298218,22.23045051574707,22.83532085418701,22.797036018371582
2007-09-13,49.22501405830253,C,23.16039276123047,23.17805709838867,22.991360473632813,22.594002151489256,22.2390283203125,22.83532085418701,22.791674795150758
2007-09-14,49.16333409704766,C,23.37484741210937,23.18058052062988,23.019112968444823,22.695549488067627,22.25265193939209,22.83532085418701,22.78650282859802
2007-09-17,48.83378464013314,C,23.07210731506348,23.05948371887207,23.016591453552245,22.77628345489502,22.25971626281738,22.83532085418701,22.78227698326111
2007-09-18,49.09012853612995,C,23.488374710083008,23.223472595214844,23.072095680236817,22.858277893066408,22.280656547546386,22.83557312011719,22.77533890724182
2007-09-19,49.1730670572673,C,23.400066375732425,23.29915771484375,23.17553424835205,22.907474327087403,22.30159652709961,22.831157875061034,22.77729411125183
2007-09-20,49.21162700679694,C,23.32439422607422,23.3319580078125,23.255007553100587,22.976855087280274,22.32077079772949,22.824976863861085,22.780636987686158
2007-09-21,49.02748777572771,C,23.109941482543945,23.278976821899413,23.229778671264647,23.008392429351808,22.331619453430175,22.813119163513182,22.77824025154114
2007-09-24,49.003368821012494,C,23.0468692779541,23.27392921447754,23.166706466674803,23.059481620788574,22.33843147277832,22.804541244506837,22.77880793571472
2007-09-25,48.879906490485915,A,23.36223030090332,23.2487003326416,23.236086463928224,23.10741662979126,22.343225021362304,22.798486194610597,22.78271842956543
2007-09-26,48.80928729003875,A,23.538837432861328,23.276454544067384,23.287806129455568,23.142106533050537,22.353568954467775,22.798486194610597,22.787196578979493
2007-09-27,48.8960553929245,A,23.879417419433597,23.387459182739256,23.359708595275883,23.175534534454346,22.36820167541504,22.809586868286132,22.79400834083557
2007-09-28,49.36278723959745,A,24.207414627075195,23.606953811645507,23.442965316772465,23.231039142608644,22.390655822753907,22.822453784942628,22.80246008872986
