Date,GRADE,GPS,A,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-03-15,,,69.07717895507812,80.03579254150391,80.30314674377442,70.49942588806152,54.1452758026123,,
2000-03-16,,,71.38227081298828,75.81105194091796,81.07497329711914,71.13616123199463,54.84738403320313,,
2000-03-17,,,73.23390197753906,73.2867935180664,81.8685302734375,71.96372737884522,55.52606407165527,,
2000-03-20,,,68.77483367919922,71.17064056396484,79.13264923095703,72.5683401107788,56.06794921875,,
2000-03-21,,,69.5306396484375,70.39976501464844,77.5001937866211,73.27876129150391,56.6362865447998,,
2000-03-22,,,72.21360778808594,71.02705078125,75.53142166137695,73.89660186767578,57.2749104309082,,
2000-03-23,,,72.3647689819336,71.22355041503906,73.51730117797851,74.2877124786377,57.904464950561525,,
2000-03-24,,,72.55371856689453,71.08751373291015,72.18715362548828,74.64670372009277,58.528729553222654,,
2000-03-27,,,69.07717895507812,71.14798278808594,71.1593116760254,75.04726104736328,59.08346336364746,,
2000-03-28,,,72.024658203125,71.64678649902343,71.02327575683594,75.50827884674072,59.659358215332034,,
2000-03-29,,,67.71678924560547,70.74742279052734,70.88723678588867,75.59519176483154,60.167234344482424,,
2000-03-30,,,63.4844970703125,68.97136840820312,70.09745941162109,75.58621635437012,60.61313735961914,,
2000-03-31,,,62.87990188598633,67.03660507202149,69.06205940246582,75.46529483795166,61.03939079284668,,
2000-04-03,,,59.25219345092773,65.07160797119141,68.10979537963867,73.62122230529785,61.39611328125,,
2000-04-04,,,56.53141784667969,61.97295989990234,66.80987319946288,72.155033493042,61.70824546813965,,
2000-04-05,,,58.60978698730469,60.15155944824219,65.44949111938476,70.49045639038086,62.0543872833252,47.701318378448484,
2000-04-06,,,63.4844970703125,60.15155944824219,64.56146392822265,69.03938255310058,62.49651161193847,48.0701330947876,
2000-04-07,,,73.76294708251953,62.32816848754883,64.68238677978516,68.43477020263671,63.14873931884765,48.56364950180054,
2000-04-10,,,64.76930236816406,63.4315902709961,64.25159912109375,67.70545539855956,63.64376724243164,48.94531227111816,
2000-04-11,,,61.0282096862793,64.33094863891601,63.15195426940918,67.08761501312256,64.00577949523925,49.31374876022339,
2000-04-12,,,51.99681091308594,63.00835342407227,61.579956436157225,66.23359661102295,64.12065597534179,49.58544717788696,
2000-04-13,,,54.41527938842773,61.19450988769531,60.67303466796875,65.38524703979492,64.26878662109375,49.881330280303956,
2000-04-14,,,49.99403381347656,56.44072723388672,59.38444786071777,64.2232536315918,64.34663047790528,50.13224515914917,
2000-04-17,,,48.06682205200195,53.1002311706543,58.2659107208252,63.187853050231936,64.34663047790528,50.358219661712646,
2000-04-18,,,52.6014289855957,51.41487503051758,57.872911834716795,62.341392517089844,64.44336883544922,50.629162292480466,
2000-04-19,,,52.75258255004883,51.56602935791015,57.28719139099121,61.368341255187985,64.5824299621582,50.89708187103272,
2000-04-20,,,54.37749099731445,51.5584716796875,56.37649078369141,60.46897735595703,64.74265281677246,51.174070777893064,
2000-04-21,,,54.37749099731445,52.43516311645508,54.437945175170896,59.56016597747803,64.9187467956543,51.448792400360105,
2000-04-24,,,55.39776992797852,53.90135269165039,53.50079193115234,58.87619552612305,65.10239784240723,51.72615901947022,
2000-04-25,,,54.41527938842773,54.264122772216794,52.839498901367186,57.995726585388184,65.20064765930175,51.99672389984131,
2000-04-26,,,55.54892349243164,54.82339096069336,53.194710159301756,57.38733329772949,65.33215103149413,52.27900314331055,
2000-04-27,,,54.86873245239258,54.92163925170898,53.24005546569824,56.9565450668335,65.25657440185547,52.55070161819458,
2000-04-28,,,53.58393096923828,54.76292724609375,53.59904518127441,56.491746520996095,65.1946014404297,52.8159761428833,
2000-05-01,,,57.66510009765625,55.216393280029294,54.55887298583984,56.41239185333252,65.21425186157227,53.11752771377564,
2000-05-02,,,60.92432022094727,56.518201446533205,55.391162109375,56.632036972045896,65.3262939453125,53.46678686141968,
2000-05-03,,,55.32221603393555,56.472859954833986,55.64812545776367,56.46765842437744,65.23560234069824,53.767960472106935,
2000-05-04,,,54.566436767578125,56.412400817871095,55.66702003479004,56.021755409240725,65.0360799407959,54.02794471740722,
2000-05-05,,,55.28438949584961,56.75249252319336,55.75770988464355,55.09782752990723,64.83428985595702,54.30304399490356,
2000-05-08,,,51.24104690551758,55.467681884765625,55.34203758239746,54.4214147567749,64.63779014587402,54.53204156875611,
2000-05-09,,,48.48249816894531,52.97931747436523,54.74875946044922,53.7941291809082,64.3513540649414,54.73496522903442,
2000-05-10,,,46.555294036865234,51.22593307495117,53.849396514892575,53.52205333709717,63.96288932800293,54.91294860839844,
2000-05-11,,,46.290771484375,49.57080001831055,52.99160041809082,53.11582794189453,63.61542465209961,55.07506076812744,
2000-05-12,,,54.7553596496582,49.46499404907227,53.108743286132814,53.35389423370361,63.40456520080566,55.321818809509274,
2000-05-15,,,53.31941604614258,49.88066787719727,52.67417488098145,53.61652393341065,62.54828063964844,55.53570110321045,
2000-05-16,,,53.50835037231445,50.88583831787109,51.93257789611816,53.66187000274658,61.90134376525879,55.69894687652588,
2000-05-17,,,47.15990447998047,51.00676040649414,51.116346740722655,53.382236099243165,61.00651527404785,55.73522369384766,
2000-05-18,,,42.92759704589844,50.33412551879883,49.95246276855469,52.80974140167236,60.014947738647464,55.685342941284176,
2000-05-19,,,40.282413482666016,47.43953628540039,48.45226516723633,52.10498752593994,59.10349212646484,55.62072483062744,
2000-05-22,,,37.71281433105469,44.318215942382814,47.09944190979004,51.22073974609375,58.2706364440918,55.56253074645996,
2000-05-23,,,35.06761932373047,40.630069732666016,45.75795402526855,50.253356742858884,57.50428848266601,55.51113849639893,
2000-05-24,,,35.67223358154297,38.33253555297851,44.669647979736325,49.25952224731445,56.83618957519531,55.49073268890381,
2000-05-25,,,41.567230224609375,38.060462188720706,44.19729385375977,48.59444713592529,56.239888763427736,55.54363639831543,
2000-05-26,,,39.29990005493164,37.86395950317383,42.65174789428711,47.88024559020996,55.561208724975586,55.54363639831543,
2000-05-29,,,39.29990005493164,38.18137664794922,41.249796295166014,46.96198558807373,54.97171005249024,55.51982963562012,
2000-05-30,,,45.572792053222656,40.28241119384766,40.45624046325683,46.1944091796875,54.49255310058594,55.56441982269287,
2000-05-31,,,44.51473236083984,42.05091094970703,40.19172325134277,45.65403499603271,53.93857559204102,55.606743011474606,
2000-06-01,,,44.136837005615234,42.564832305908205,40.31264724731445,45.13255500793457,53.37401695251465,55.639240951538085,
2000-06-02,,,49.42721557617188,44.59029541015625,41.22712745666504,44.83969631195068,52.9114868927002,55.72010822296143,
2000-06-05,,,47.76451110839844,46.28321762084961,42.23229713439942,44.665869522094724,52.4852335357666,55.78434844970703,
2000-06-06,,,42.92759704589844,45.75417861938477,43.01829490661621,44.38812446594238,51.90329231262207,55.78132526397705,
2000-06-07,,,40.50915145874024,44.95306243896484,43.50198669433594,44.08581733703613,51.35913955688476,55.7631869506836,
2000-06-08,,,41.79394912719727,44.48448486328125,43.524658584594725,43.860976219177246,50.92532859802246,55.7692329788208,
2000-06-09,,,42.85202407836914,43.169446563720705,43.87987098693848,43.26580944061279,50.52477104187012,55.7820809173584,
2000-06-12,,,39.9045295715332,41.597450256347656,43.940333938598634,42.595065116882324,50.137817764282225,55.766965522766114,
2000-06-13,,,41.756160736083984,41.363162994384766,43.55867080688476,42.0074556350708,49.84231262207031,55.77527904510498,
2000-06-14,,,40.96260833740234,41.453854370117185,43.20345840454102,41.697590827941895,49.489369049072266,55.77187816619873,
2000-06-15,,,39.86675262451172,41.06841506958008,42.77644996643066,41.54454860687256,49.01701416015625,55.75676288604736,
2000-06-16,,,37.86394882202149,40.07080001831055,41.620123291015624,41.42362537384033,48.29903419494629,55.723886756896974,
2000-06-19,,,41.11377334594727,40.31264877319337,40.95504951477051,41.59367332458496,47.82592361450195,55.7348454284668,
2000-06-20,,,44.51473236083984,40.86436309814453,41.11376304626465,42.06602897644043,47.495654067993165,55.75071678161621,
2000-06-21,,,47.46222686767578,42.16428680419922,41.8090705871582,42.65552864074707,47.404962387084964,55.76280918121338,
2000-06-22,,,45.79952621459961,43.3508415222168,42.20962829589844,42.86714344024658,47.2326473236084,55.75071697235107,
2000-06-23,,,45.421653747558594,44.86238250732422,42.46659126281738,43.17323112487793,47.14119972229004,55.74391510009766,
2000-06-26,,,45.421653747558594,45.723958587646486,43.01830368041992,43.47931880950928,47.08829635620117,55.717463417053224,
2000-06-27,,,45.61056900024414,45.94312591552735,43.403744506835935,43.48120765686035,46.94847915649414,55.69592399597168,
2000-06-28,,,48.06682205200195,46.06404495239258,44.1141658782959,43.65881214141846,46.854763946533204,55.718596954345706,
2000-06-29,,,45.87510299682617,46.07916030883789,44.71500091552734,43.745725440979,46.68471618652344,55.71368450164795,
2000-06-30,,,44.59029006958008,45.91288757324219,45.3876350402832,43.503879165649415,46.48897216796875,55.70385948181152,
2000-07-03,,,44.5525016784668,45.73905715942383,45.73150787353516,43.34327869415283,46.272066802978514,55.68723232269287,
2000-07-04,,,44.5525016784668,45.52744369506836,45.73528480529785,43.42452392578125,46.0748112487793,55.637729454040525,
2000-07-05,,,42.4741439819336,44.40890808105469,45.236476516723634,43.522773551940915,45.81331565856934,55.572733345031736,
2000-07-06,,,41.79394912719727,43.59267730712891,44.8359188079834,43.522773551940915,45.55181999206543,55.404197196960446,
2000-07-07,,,40.81145477294922,42.836910247802734,44.37489891052246,43.420745086669925,45.29637046813965,55.24548595428467,
2000-07-10,,,41.41606903076172,42.20962371826172,43.97434043884277,43.496322059631346,44.971389846801756,55.09282085418701,
2000-07-11,,,40.69810485839844,41.438744354248044,43.4830940246582,43.44341926574707,44.56686553955078,54.94657974243164,
2000-07-12,,,41.718387603759766,41.287593078613284,42.84825057983399,43.48120822906494,44.294788970947266,54.76519565582275,
2000-07-13,,,42.92759704589844,41.514322662353514,42.55349998474121,43.634250450134275,44.06201217651367,54.54904605865479,
2000-07-14,,,46.593074798583984,42.67064666748047,42.7537784576416,44.0707067489624,43.88818588256836,54.361237869262695,
2000-07-17,,,47.31105041503906,43.84964294433594,43.029633331298825,44.380570602416995,43.80958595275879,54.22368804931641,
2000-07-18,,,46.32857131958008,44.97573623657227,43.20724029541016,44.471262550354005,43.766507415771486,54.058930740356445,
2000-07-19,,,44.77922821044922,45.587904357910155,43.437748718261716,44.33711261749268,43.73098609924316,53.84693771362305,
2000-07-20,,,32.649166107177734,43.53221817016602,42.52327041625976,43.67959461212158,43.45815399169922,53.53678932189941,
2000-07-21,,,29.05925941467285,40.02545509338379,41.348050880432126,42.86147489547729,42.94423198699951,53.17439859390259,
2000-07-24,,,29.92839813232422,36.54892463684082,40.19928379058838,42.08681211471558,42.47641162872314,52.51234613418579,
2000-07-25,,,27.05647850036621,32.694506072998045,38.835121154785156,41.15910758972168,41.94737419128418,51.924358978271485,
2000-07-26,,,25.99840545654297,28.938341522216795,37.263122940063475,40.05568675994873,41.52414421081543,51.26532974243164,
2000-07-27,,,24.63802719116211,27.336113739013673,35.434165954589844,38.993832969665526,41.158352813720704,50.58665027618408,
2000-07-28,,,24.940330505371094,26.51232795715332,33.26889152526856,38.01133499145508,40.8515111541748,49.97750164031982,
2000-07-31,,,24.63802719116211,25.4542537689209,31.001589202880858,37.015611267089845,40.59001541137695,49.43032592773437,
2000-08-01,,,24.48687744140625,24.940333557128906,28.817419815063477,36.012330055236816,40.37840057373047,48.94134452819824,
2000-08-02,,,24.26014518737793,24.5926815032959,26.765511512756348,35.10163011550903,40.15015880584717,48.49317419052124,
2000-08-03,,,24.789180755615234,24.622912216186524,25.9795129776001,34.25139169692993,39.814597816467284,48.027243289947506,
2000-08-04,,,24.222352981567383,24.47931671142578,25.49582233428955,33.42193660736084,39.513046875,47.53712779998779,
2000-08-07,,,24.033409118652344,24.358393096923827,24.906323432922363,32.55280361175537,39.20771705627441,47.08971355438232,
2000-08-08,,,23.46658515930176,24.15433464050293,24.547334098815917,31.691227626800536,38.765592918395996,46.629073009490966,
2000-08-09,,,23.768896102905277,24.056084823608398,24.324383163452147,30.79375305175781,38.350676193237305,46.14462589263916,
2000-08-10,,,23.579952239990234,23.8142391204834,24.21857566833496,29.826370811462404,37.93953849792481,45.656777725219726,
2000-08-11,,,24.56245231628418,23.88225898742676,24.18078784942627,28.724839687347412,37.44224323272705,45.176865062713624,
2000-08-14,,,26.30071449279785,24.33572006225586,24.347056579589843,27.674322891235352,37.01296730041504,44.74910041809082,
2000-08-15,,,25.69609832763672,24.781622695922852,24.46797866821289,26.642699241638184,36.6683373260498,44.28581481933594,
2000-08-16,,,26.30071449279785,25.28798637390137,24.67203559875488,25.718773555755615,36.38416858673096,43.87165407180786,
2000-08-17,,,28.11455535888672,26.194906997680665,25.00457305908203,25.492043018341068,36.11058071136475,43.517954654693604,
2000-08-18,,,34.08512496948242,28.099441528320312,25.990850257873536,25.743336296081544,35.93524272918701,43.23000688552857,
2000-08-21,,,36.57915115356445,30.15512886047363,27.245424461364745,26.075873947143556,35.86873516082764,43.00327646255493,
2000-08-22,,,36.57915115356445,32.33173942565918,28.556681060791014,26.552007579803465,35.765194969177244,42.80375379562378,
2000-08-23,,,36.57915115356445,34.3874267578125,29.837706565856934,27.08104486465454,35.67752582550049,42.583447437286374,45.14238290786743
2000-08-24,,,36.12569427490234,35.989654541015625,31.092280769348143,27.655428218841553,35.6027046585083,42.309859409332276,45.189996252059935
2000-08-25,,,35.36992263793945,36.24661407470703,32.17302780151367,28.17690782546997,35.55282413482666,41.925929164886476,45.244789333343505
2000-08-28,,,35.44550323486328,36.019884490966795,33.08750667572021,28.71728162765503,35.43945873260498,41.63269117355347,45.28900172233582
2000-08-29,,,38.0906867980957,36.322191619873045,34.326965522766116,29.3974720954895,35.3109778213501,41.40331594467163,45.35853235244751
2000-08-30,49.560882867611134,C,37.108192443847656,36.427999877929686,35.40771331787109,30.039874458312987,35.103897132873534,41.254429759979246,45.419938468933104
2000-08-31,48.986461623335515,C,36.881473541259766,36.57915573120117,36.2844051361084,30.644489097595216,34.92553607940674,41.079091701507565,45.48021099090576
2000-09-01,49.33319828938368,C,37.41050720214844,36.98727264404297,36.616943359375,31.303896808624266,34.765313148498535,40.95325643539429,45.54275079727173
2000-09-04,49.7306604751163,C,37.41050720214844,37.3802734375,36.7000789642334,31.972751712799074,34.60509021759033,40.84669328689575,45.6024564743042
2000-09-05,48.95695562210702,C,37.37271499633789,37.23667907714844,36.779435348510745,32.668058204650876,34.440333137512205,40.69440614700317,45.66178421974182
2000-09-06,47.97993626672608,C,36.27685928344727,37.07041244506836,36.749206161499025,33.293456363677976,34.204533882141114,40.52964891433716,45.713365392684935
2000-09-07,47.566390733311756,C,37.41050720214844,37.1762191772461,36.87768745422363,33.98498411178589,34.03524196624756,40.3599790763855,45.76702492713928
2000-09-08,46.71433882250659,C,35.82340240478516,36.85879821777344,36.9230354309082,34.548031616210935,33.85990421295166,40.17443819046021,45.81161529541016
2000-09-11,45.41668252510387,C,34.311851501464844,36.23906707763672,36.80967025756836,34.94858846664429,33.65509120941162,39.96357900619507,45.84486901283264
2000-09-12,44.0560722934166,B,33.25377655029297,35.415279388427734,36.325979232788086,35.3264723777771,33.42911670684814,39.75196397781372,45.874343938827515
2000-09-13,43.20333875321857,B,33.25377655029297,34.810662841796876,35.94053764343262,35.67412548065185,33.24470935821533,39.529012508392334,45.90400782585144
2000-09-14,41.97703263790649,B,33.70724105834961,34.07000961303711,35.6231143951416,35.953759765625,33.082975196838376,39.317397594451904,45.93404960632324
2000-09-15,41.30199622020671,B,34.46300506591797,33.79793014526367,35.32836418151855,35.972653770446776,32.95600620269775,39.1261883354187,45.971082239151
2000-09-18,40.51732263098781,B,32.649166107177734,33.46539306640625,34.852230072021484,35.77615451812744,32.78066814422608,38.87602899551391,45.996778354644775
2000-09-19,40.15346733064815,B,32.57360076904297,33.32935791015625,34.37231864929199,35.575876998901364,32.618178062438965,38.592521800994874,46.029654331207276
2000-09-20,39.62684348567669,B,31.74224853515625,33.027052307128905,33.91885757446289,35.334031867980954,32.4186552810669,38.35672212600708,46.06234129905701
2000-09-21,38.14023495148564,B,29.021482467651367,32.08990058898926,33.079955101013184,34.97882127761841,32.140532989501956,38.10127258300781,46.06460865020752
2000-09-22,36.82572971736036,B,30.2307071685791,31.243441009521483,32.52068557739258,34.72186050415039,31.813285636901856,37.85073575973511,46.07688987731934
2000-09-25,36.20602133487849,B,29.21041679382324,30.555691146850585,32.01054210662842,34.41010618209839,31.45127296447754,37.63042945861817,46.08123551368713
2000-09-26,35.106969381765744,B,27.32099914550781,29.505170822143555,31.4172643661499,33.871621799469,31.071121520996094,37.418814468383786,46.07688984870911
2000-09-27,34.3577838441629,B,27.81225204467773,28.71917152404785,30.873111915588378,33.4068247795105,30.731781997680663,37.23138404846191,46.07216632843018
2000-09-28,35.4856263718727,B,28.993135452270508,28.71350212097168,30.401701354980467,33.01240787506104,30.65866138458252,37.05840768814087,46.06673422813415
2000-09-29,36.20048276881073,B,29.588302612304688,28.585021209716796,29.91423110961914,32.621297645568845,30.669242248535156,36.806737117767334,46.064277963638304
2000-10-02,37.31635287032589,B,30.570798873901367,28.857097625732422,29.706394386291503,32.279312229156496,30.6820902633667,36.57925094604492,46.05747602462768
2000-10-03,39.42150590575911,B,32.1201286315918,29.816923522949217,29.661047172546386,32.01668291091919,30.783363265991213,36.3653687286377,46.032157802581786
2000-10-04,42.11184365288336,B,34.992042541503906,31.252881622314455,29.986026573181153,31.95244207382202,30.96323600769043,36.24369010925293,45.98945690155029
2000-10-05,43.50812010322333,C,33.32936477661133,32.120127487182614,30.41681480407715,31.748384952545166,31.137062759399413,36.14770778656006,45.91652536392212
2000-10-06,44.59261478308267,C,31.55329704284668,32.513126373291016,30.549073791503908,31.534879684448242,31.269322090148925,36.06041662216187,45.84057072639465
2000-10-09,45.2319624929682,C,30.646392822265625,32.52824516296387,30.692671394348146,31.35160675048828,31.389489402770995,35.98975240707397,45.77614157676697
2000-10-10,45.37293907179363,C,29.9661865234375,32.097456741333005,30.957190132141115,31.187227249145508,31.49907558441162,35.938738079071044,45.724938287734986
2000-10-11,43.76096851910603,B,27.698884963989254,30.63882522583008,30.945853424072265,30.90948266983032,31.56785037994385,35.85900459289551,45.67486864089966
2000-10-12,42.20811891510317,B,27.05647850036621,29.384247970581054,30.752187728881836,30.57694454193115,31.613196334838868,35.71389707565308,45.628766736984254
2000-10-13,41.10314888907265,B,26.82975006103516,28.43953857421875,30.476332473754884,30.195281791687012,31.665344276428222,35.589195575714115,45.56641598701477
2000-10-16,40.39460488726733,B,28.076778411865234,27.92561569213867,30.22693042755127,29.966662406921387,31.74621166229248,35.47696435928345,45.498396997451785
2000-10-17,38.919846585482105,B,26.187355041503903,27.169849395751953,29.63365306854248,29.647350120544434,31.800627059936524,35.28310998916626,45.423764905929566
2000-10-18,37.92835958036872,B,24.713607788085938,26.57279396057129,28.605809593200682,29.29591808319092,31.819521293640136,35.08509874343872,45.34592087745666
2000-10-19,38.01521176666775,B,26.451875686645508,26.45187339782715,27.9180606842041,29.167437744140624,31.876959762573243,34.908249130249025,45.27374504089355
2000-10-20,38.43294126106698,B,28.15234375,26.71639213562012,27.577965354919435,29.06351957321167,31.94875759124756,34.695500411987304,45.20780431747436
2000-10-23,39.22809422717882,B,30.873104095458984,27.27565727233887,27.60063648223877,29.146653938293458,32.04020538330078,34.52658634185791,45.15546739578247
2000-10-24,40.63827936764974,B,29.05925941467285,27.850038146972658,27.509943771362305,29.23356695175171,32.107468605041504,34.387902965545656,45.08461411476135
2000-10-25,41.78136409278378,B,25.771677017211918,28.061651992797852,27.31722297668457,29.13153820037842,32.096887855529786,34.24052822113037,45.00185758590698
2000-10-26,42.17019214053802,B,26.603025436401367,28.091881942749023,27.271877670288085,29.01203269958496,32.06665725708008,34.088618984222414,44.92892598152161
2000-10-27,42.1181334457052,B,27.661108016967773,27.99363479614258,27.35501346588135,28.915672969818115,31.938176918029786,33.936709823608396,44.8593953704834
2000-10-30,40.94143049837655,B,27.50994300842285,27.321002578735353,27.29832992553711,28.76263017654419,31.756792755126952,33.812763957977296,44.789864740371705
2000-10-31,40.155190081397755,B,28.001201629638672,27.109391021728516,27.479714584350585,28.556683826446534,31.585233764648436,33.67521436691284,44.72524670600891
