Date,GRADE,GPS,CRM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-10-11,57.68809493412789,A,272.5400695800781,272.3608825683594,271.5913055419922,267.7075508117676,260.2052563476562,250.29276123046876,236.31217597961427
2021-10-12,58.395768558784084,A,277.7668762207031,273.80048828125,272.2603332519531,268.93360748291013,260.9593081665039,250.80339416503907,236.5983056640625
2021-10-13,59.24882809858584,A,283.1529846191406,275.62041625976565,273.6451843261719,270.3398635864258,261.7605511474609,251.34827514648438,236.93809722900392
2021-10-14,61.21491724870211,A,288.7381896972656,278.69476928710935,275.5168762207031,271.8163101196289,262.54626312255857,251.98733810424804,237.29670524597168
2021-10-15,63.561686218948886,A,290.3709411621094,282.51381225585936,277.1496246337891,273.3659301757813,263.3640328979492,252.52057083129884,237.6432667541504
2021-10-18,65.60454152087705,A,290.4107666015625,286.08795166015625,279.2244171142578,275.03253173828125,264.2078866577148,253.05420181274414,238.00889358520507
2021-10-19,66.92859190530704,A,291.04791259765625,288.74415893554686,281.27232360839844,276.7434341430664,265.1825595092773,253.6131204223633,238.39129585266113
2021-10-20,67.1114517071295,A,288.8078918457031,289.87514038085936,282.7477783203125,278.28260040283203,266.1345336914062,254.16536911010743,238.7492568206787
2021-10-21,66.08057955502929,A,288.52911376953125,289.8333251953125,284.26404724121096,278.8774612426758,266.9592721557617,254.7524626159668,239.1186668395996
2021-10-22,65.15592201644226,A,291.2669677734375,290.0125305175781,286.26317138671874,279.22243041992186,267.77564819335936,255.3008283996582,239.51401176452637
2021-10-25,64.34531993646776,A,292.6209716796875,290.45457153320314,288.27126159667966,279.93128356933596,268.66609558105466,255.85616333007812,239.91612670898436
2021-10-26,63.65860537454711,A,293.8056640625,291.00612182617186,289.87514038085936,281.06773681640624,269.62424133300783,256.44046920776367,240.30614517211913
2021-10-27,63.35874241408853,A,293.8454895019531,292.0136413574219,290.94439086914065,282.29478759765624,270.49895751953125,257.0284587097168,240.6631103515625
2021-10-28,63.923645605576326,A,297.0612487792969,293.720068359375,291.7766967773438,283.64678649902345,271.40115234375,257.6077868652344,241.042476272583
2021-10-29,64.2838664232085,A,298.3654479980469,295.1397644042969,292.5761474609375,284.8628860473633,272.26850158691406,258.19896240234374,241.41044273376465
2021-11-01,64.60761146028076,A,301.421875,296.8999450683594,293.67725830078126,286.45083770751955,273.10956787109376,258.7614653015137,241.79294464111328
2021-11-02,64.74524056895298,A,301.6110534667969,298.4610229492188,294.7335723876953,288.00294799804686,273.97154113769534,259.36249710083007,242.17470001220704
2021-11-03,65.02681321171548,A,301.55133056640625,300.0021911621094,296.00791625976564,289.3778472900391,274.8086254882812,259.9648234558106,242.56352401733398
2021-11-04,65.52453203965837,A,306.6785583496094,301.9256530761719,297.82286071777344,291.0434539794922,275.610068359375,260.5981123352051,242.96942214965821
2021-11-05,66.08937467252876,A,305.8920593261719,303.43097534179685,299.2853698730469,292.77427062988284,276.420869140625,261.23996322631837,243.37606704711914
2021-11-08,66.51918880048929,A,308.59002685546875,304.86460571289064,300.882275390625,294.57676849365237,277.31669189453123,261.8918690490723,243.78176582336425
2021-11-09,66.67386061167294,A,308.3411560058594,306.21062622070315,302.33582458496096,296.10548248291013,278.2015631103516,262.5549253845215,244.1576471710205
2021-11-10,65.39587916412523,A,298.3455505371094,305.56947021484376,302.78583068847655,296.86511077880857,278.82579223632814,263.13066955566404,244.48046409606934
2021-11-11,63.76752917478897,A,301.64093017578125,304.56194458007815,303.243798828125,297.5102478027344,279.59896057128907,263.7201527404785,244.80402786254882
2021-11-12,62.6229527686936,A,305.2946472167969,304.4424621582031,303.93671875,298.2564331054688,280.38686218261716,264.36508911132813,245.14133018493652
2021-11-15,60.97305373627979,A,304.1398010253906,303.5524169921875,304.20851135253906,298.94288482666013,281.1516668701172,264.9715965270996,245.47265922546387
2021-11-16,59.82285016471193,A,305.73272705078125,303.0307312011719,304.6206787109375,299.67712554931643,281.9855645751953,265.5816879272461,245.8230535888672
2021-11-17,60.70627246823796,A,306.6586303710937,304.69334716796874,305.13140869140625,300.5696624755859,282.8895513916016,266.2163702392578,246.17797790527345
2021-11-18,60.62848309768025,A,301.6508483886719,304.69533081054686,304.6286376953125,301.22574920654296,283.7308160400391,266.79390625,246.48536323547364
2021-11-19,59.79970490321795,A,299.83892822265625,303.60418701171875,304.02332458496096,301.6543472290039,284.6063299560547,267.32126541137694,246.7880197906494
2021-11-22,58.760121657795054,P,295.52801513671875,301.8818298339844,302.7171234130859,301.7996994018555,285.4571524047852,267.80551544189456,247.0691217803955
2021-11-23,56.5649388016676,P,290.13201904296875,298.7616882324219,300.8962097167969,301.6160171508789,286.1948779296875,268.2153959655762,247.28232543945313
2021-11-24,53.74797529786699,P,287.8919372558594,295.008349609375,299.85084838867186,301.3183395385742,286.85215942382814,268.6208955383301,247.48895805358887
2021-11-25,51.8046324620885,P,287.8919372558594,292.2565673828125,298.4759490966797,300.85987396240233,287.4258129882812,269.05267852783203,247.69882637023926
2021-11-26,49.53577271552165,P,282.953857421875,288.8795532226562,296.2418701171875,300.08929443359375,287.8973193359375,269.4424481201172,247.8862442779541
2021-11-29,49.683374502263945,P,295.428466796875,288.8596435546875,295.37073669433596,299.7896240234375,288.66431396484376,269.97836868286134,248.1639613342285
2021-11-30,49.416137163241764,P,283.7005615234375,287.57335205078124,293.1675201416016,298.8940994262695,289.20172790527346,270.38595932006837,248.40947143554686
2021-12-01,44.889376801779655,P,250.3884429931641,280.07265319824216,287.5405014038086,296.3359550476074,289.0490054321289,270.47625854492185,248.46437774658204
2021-12-02,41.4945405218522,P,260.04559326171875,274.5033843994141,283.3799758911133,294.0043067932129,288.7172793579102,270.71141494750975,248.61431228637696
2021-12-03,38.67990148569143,P,257.1783142089844,269.34827575683596,279.1139144897461,291.5686195373535,288.17349395751955,270.90943603515626,248.8224881744385
2021-12-06,33.829928182818,P,257.6063842773437,261.78385925292963,275.3217514038086,289.0194374084473,287.7567434692383,271.12049896240234,249.02762748718263
2021-12-07,32.039287746228794,P,265.8099670410156,258.2057403564453,272.8895462036133,286.89287796020506,287.6514108276367,271.3881108093262,249.29404472351075
2021-12-08,35.9378220499581,P,265.1329650878906,261.1546447753906,270.61364898681643,285.2322486877441,287.56798065185546,271.6290411376953,249.5942618560791
2021-12-09,38.002637025263645,P,263.1517944335937,261.7758850097656,268.13963470458987,283.30779190063475,287.43059112548826,271.7887324523926,249.88790832519533
2021-12-10,40.37684443736375,P,264.8542175292969,263.3110656738281,266.32967071533204,281.28577041625977,287.2468063354492,271.96574661254886,250.1630369567871
2021-12-13,42.7302621309683,P,264.58544921875,264.7068786621094,263.24536895751953,279.30805282592775,287.1452584838867,272.146544342041,250.451954498291
2021-12-14,42.04131950680313,P,254.4603576660156,262.43695678710935,260.3213485717773,276.74443435668945,286.82308868408205,272.2668104553223,250.67128089904784
2021-12-15,41.32331122558074,P,258.89068603515625,261.1885009765625,261.17157287597655,274.3560371398926,286.5198355102539,272.4268997192383,250.9106182861328
2021-12-16,40.35259358759006,P,252.00128173828125,258.9583984375,260.3671417236328,271.87355880737306,286.0925326538086,272.5172984313965,251.0956468963623
2021-12-17,39.3458839355574,P,251.8121032714844,256.3499755859375,259.8305206298828,269.47221755981445,285.7032601928711,272.62681228637695,251.29834701538087
2021-12-20,37.89668028237264,P,246.11740112304688,252.65636596679687,258.68162231445314,267.00168685913087,285.1748068237305,272.69003158569336,251.46963661193848
2021-12-21,38.56652724743092,P,251.4337921142578,252.05105285644532,257.24400482177737,265.0667755126953,284.64814514160156,272.80372665405275,251.6591453552246
2021-12-22,37.73109190197655,P,251.6826934814453,250.6094543457031,255.89897766113282,263.2563133239746,284.0187393188477,272.8896452331543,251.85666847229004
2021-12-23,38.04619273219481,P,252.0211944580078,250.61343688964843,254.78591766357422,261.46277618408203,283.2843994140625,272.9153312683105,252.07400367736815
2021-12-24,38.217379387958594,P,252.0211944580078,250.65525512695314,253.50261535644532,259.9161430358887,282.5174044799805,272.94071868896486,252.27779907226562
2021-12-27,39.55429087865397,P,257.15838623046875,252.8634521484375,252.7599090576172,258.00263900756835,281.8523568725586,273.0301217651367,252.49249603271485
2021-12-28,40.18002668666191,P,254.3209686279297,253.44088745117188,252.7459701538086,256.53365936279295,281.11781799316407,273.1501887512207,252.69385208129881
2021-12-29,41.6899756583259,P,253.4149932861328,253.78734741210937,252.19840087890626,256.6849868774414,280.40996002197267,273.27224685668943,252.91790733337402
2021-12-30,43.03664744353313,P,254.20150756835935,254.2234100341797,252.41842346191407,256.3927825927734,279.72340789794924,273.34134002685545,253.16625480651857
2021-12-31,44.139646850568205,P,253.0068206787109,254.4205352783203,252.53789520263672,256.18420791625977,278.9582049560547,273.366926574707,253.39045959472656
