Date,GRADE,GPS,XOM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-27,,,1.072529435157776,1.063620638847351,1.0492289900779723,1.0356939136981964,1.0365505719184875,,
1984-01-30,,,1.082809567451477,1.0697885751724243,1.0547114849090575,1.0386065244674683,1.037852680683136,,
1984-01-31,,,1.0896633863449097,1.0752711296081543,1.0612220883369445,1.0428898215293885,1.0390862560272216,,
1984-02-01,,,1.0930893421173096,1.0800684690475464,1.0673899531364441,1.0466590821743011,1.0401142311096192,,
1984-02-02,,,1.082809567451477,1.0841802597045898,1.0711592078208922,1.049571692943573,1.0409366106987,,
1984-02-03,,,1.079383373260498,1.0855510473251342,1.0745858430862427,1.0523129940032958,1.0417590069770812,,
1984-02-06,,,1.056298017501831,1.080248737335205,1.0750186562538147,1.0544140040874481,1.0420511555671692,,
1984-02-07,,,1.042307734489441,1.0707776069641113,1.073024368286133,1.0556441843509674,1.0417893791198731,,
1984-02-08,,,1.0318143367767334,1.058522605895996,1.0692955374717712,1.055835670232773,1.041728913784027,,
1984-02-09,,,1.017824411392212,1.045525574684143,1.0648529171943664,1.054813712835312,1.041114525794983,,
1984-02-10,,,1.028317093849182,1.0353123188018798,1.060431683063507,1.0548303365707397,1.0406414699554443,,
1984-02-13,,,1.028317093849182,1.02971613407135,1.0549824357032775,1.0548469603061676,1.0399627995491028,,
1984-02-14,,,1.0318143367767334,1.0276174545288086,1.04919753074646,1.0552098095417022,1.0395596885681153,,
1984-02-15,,,1.0388097763061523,1.0290165424346924,1.0437695741653443,1.0555797636508941,1.0394335436820983,,
1984-02-16,,,1.0318143367767334,1.0318145275115966,1.03867005109787,1.0549146294593812,1.0391674900054932,,
1984-02-17,,,1.042307734489441,1.0346126556396484,1.0349624872207641,1.0547741651535034,1.0387001061439514,,
1984-02-20,,,1.042307734489441,1.0374107837677002,1.033563458919525,1.05429105758667,1.038301248550415,,
1984-02-21,,,1.059796690940857,1.043007254600525,1.0353123545646667,1.0541683614253998,1.0385263061523438,,
1984-02-22,,,1.0737868547439575,1.050002670288086,1.0395096063613891,1.0544025719165802,1.0392367720603943,,
1984-02-23,,,1.066791534423828,1.056998109817505,1.0444063186645507,1.0546296179294585,1.040149986743927,,
1984-02-24,,,1.0702890157699585,1.0625943660736084,1.0486035108566285,1.0545175969600677,1.0409275531768798,,
1984-02-27,,,1.1052656173706057,1.0751859426498414,1.0562983632087708,1.0556403994560242,1.0424731731414796,,
1984-02-28,,,1.091274976730347,1.0814815998077392,1.062244427204132,1.055720978975296,1.0440816593170166,,
1984-02-29,,,1.0772838592529297,1.0821810007095336,1.0660918354988098,1.054930704832077,1.045273253917694,,
1984-03-01,,,1.091274976730347,1.0870776891708374,1.072037899494171,1.0553539752960206,1.0466076064109802,,
1984-03-02,,,1.094772219657898,1.0919743299484252,1.0772843480110168,1.0561234176158905,1.0481489682197571,,
1984-03-05,,,1.0772838592529297,1.0863779783248901,1.0807819604873656,1.0571727097034453,1.0493405628204346,,
1984-03-06,,,1.0772838592529297,1.0835797548294068,1.082530677318573,1.0589215159416199,1.050258026123047,,
1984-03-07,,,1.0632942914962769,1.080781841278076,1.0814814209938048,1.060495513677597,1.0506215715408325,,
1984-03-08,,,1.0702890157699585,1.0765846490859985,1.081831169128418,1.0631187438964844,1.0515362048149108,,
1984-03-09,,,1.0807820558547974,1.0737866163253784,1.082880473136902,1.0657419919967652,1.0526606988906861,,
1984-03-12,,,1.1052656173706057,1.0793829679489135,1.082880473136902,1.0695894181728363,1.0542748641967774,,
1984-03-13,,,1.0842798948287964,1.080782175064087,1.0821809649467469,1.0722126960754395,1.0558805131912232,,
1984-03-14,,,1.0702890157699585,1.0821811199188232,1.0814814805984496,1.0737866580486297,1.0569322109222412,,
1984-03-15,,,1.0842798948287964,1.0849792957305908,1.0807819724082948,1.076409935951233,1.0581266617774963,,
1984-03-16,,,1.091274976730347,1.0870778799057008,1.0804322481155395,1.0788582980632782,1.0594610142707825,,
1984-03-19,,,1.0807820558547974,1.082181167602539,1.0807820677757263,1.080782014131546,1.0607910990715026,,
1984-03-20,,,1.0737868547439575,1.0800825595855712,1.080432367324829,1.0814815223217011,1.0619127535820008,,
1984-03-21,,,1.059796690940857,1.077984094619751,1.080082607269287,1.080782014131546,1.0625489950180054,,
1984-03-22,,,1.0528006553649902,1.0716882467269897,1.0783337712287904,1.080082470178604,1.0628397369384766,,
1984-03-23,,,1.0632942914962769,1.0660921096801759,1.0765849947929382,1.07973273396492,1.0635459303855896,,
1984-03-26,,,1.0737868547439575,1.064693069458008,1.0734371185302733,1.0781587958335876,1.0644619750976563,,
1984-03-27,,,1.0842798948287964,1.0667916774749755,1.0734371185302733,1.0778090417385102,1.0656564259529113,,
1984-03-28,,,1.094772219657898,1.0737867832183838,1.0758854389190673,1.0786834597587585,1.066923656463623,,
1984-03-29,,,1.0842798948287964,1.080082631111145,1.0758854389190673,1.078333705663681,1.067706913948059,,
1984-03-30,,,1.0807820558547974,1.0835801839828492,1.0748361468315124,1.077634197473526,1.068420214653015,,
1984-04-02,,,1.0737868547439575,1.0835801839828492,1.0741366267204284,1.0774593472480773,1.0688565540313721,,
1984-04-03,,,1.0702890157699585,1.0807820081710815,1.0737868428230286,1.0771096050739288,1.069017322063446,,
1984-04-04,,,1.0772838592529297,1.077284336090088,1.0755355596542358,1.0778090834617615,1.0691809463500976,,
1984-04-05,,,1.0702890157699585,1.0744861602783202,1.0772843956947327,1.0778090834617615,1.0693417143821717,,
1984-04-06,,,1.0842798948287964,1.07518572807312,1.0793829560279846,1.0779839754104614,1.069576723575592,1.0530636477470399,
1984-04-09,,,1.0877774953842163,1.0779838562011719,1.0807820200920104,1.0771095693111419,1.0696760821342468,1.0537643814086914,
1984-04-10,,,1.0982705354690552,1.0835801601409911,1.0821810841560364,1.077809101343155,1.0698482251167298,1.0544672405719757,
1984-04-11,,,1.1122609376907349,1.0905755758285522,1.08392995595932,1.0799076974391937,1.0702316570281982,1.0551729440689086,
1984-04-12,,,1.1192562580108645,1.1003690242767334,1.087427592277527,1.0816565155982971,1.070960590839386,1.055948600769043,
1984-04-13,,,1.1227539777755735,1.1080638408660888,1.0916247844696045,1.0832304656505585,1.0718280029296876,1.0567935049533843,
1984-04-16,,,1.1332473754882812,1.1171578168869019,1.0975708365440369,1.0858537316322328,1.0733669900894165,1.0577090728282927,
1984-04-17,,,1.1297485828399658,1.123453426361084,1.1035167932510377,1.088651818037033,1.075115807056427,1.05845259308815,
1984-04-18,,,1.1297485828399658,1.1269509553909303,1.1087632656097413,1.0921494126319886,1.0770744919776916,1.0594017028808593,
1984-04-19,,,1.1297485828399658,1.1290494203567505,1.1147092223167419,1.0959968090057373,1.0793129754066468,1.060213750600815,
1984-04-20,,,1.1297485828399658,1.130448341369629,1.1192560911178588,1.0993195235729218,1.0813416051864624,1.0609915375709533,
1984-04-23,,,1.1402426958084106,1.1318474054336547,1.1245026111602783,1.1026423156261445,1.083580117225647,1.061771458387375,
1984-04-24,,,1.164726495742798,1.1388429880142212,1.1311482071876526,1.1066646456718445,1.0862383604049684,1.0628990244865417,
1984-04-25,,,1.1787171363830566,1.1486366987228394,1.1377938270568848,1.1108618915081023,1.0890365076065063,1.0642350256443023,
1984-04-26,,,1.199703574180603,1.1626276969909668,1.1458385586738586,1.1166330754756928,1.0923942923545837,1.0657808911800384,
1984-04-27,,,1.192708134651184,1.1752196073532104,1.1528339743614198,1.122229379415512,1.0954023003578186,1.067051203250885,
1984-04-30,,,1.192708134651184,1.1857126951217651,1.15878005027771,1.1281754434108735,1.0984103083610535,1.0683557784557343,
1984-05-01,,,1.2066987752914429,1.1941071510314942,1.1664750695228576,1.1349959313869475,1.1013483500480652,1.0699373281002045,
1984-05-02,,,1.199703574180603,1.1983044385910033,1.1734705686569213,1.1411169171333313,1.1038666844367981,1.0715517282485962,
1984-05-03,,,1.192708134651184,1.1969053506851197,1.1797665238380433,1.1472378730773927,1.1063850164413451,1.073267501592636,
1984-05-04,,,1.1962052583694458,1.197604775428772,1.1864121913909913,1.152834141254425,1.108903341293335,1.0749154472351075,
1984-05-07,,,1.203201174736023,1.1997033834457398,1.1927080392837524,1.1586053252220154,1.1108620524406434,1.0766676127910615,
1984-05-08,,,1.2024874687194824,1.1988611221313477,1.196484136581421,1.1638161718845368,1.113086302280426,1.0785839807987214,
1984-05-09,,,1.2024874687194824,1.1994179010391235,1.1988611698150635,1.1683274984359742,1.115590374469757,1.0804318141937257,
1984-05-10,,,1.2060552835464478,1.2020873308181763,1.199496340751648,1.1726674497127534,1.117885980606079,1.0822467935085296,
1984-05-11,,,1.2096236944198608,1.2047710180282594,1.2011878967285157,1.1770109355449676,1.1201830101013184,1.0841659891605377,
1984-05-14,,,1.2060552835464478,1.2053418397903441,1.202522611618042,1.1806513309478759,1.1227584385871887,1.0860495007038116,
1984-05-15,,,1.220327854156494,1.2089099168777466,1.203885519504547,1.1851802945137024,1.12561931848526,1.0879386723041535,
1984-05-16,,,1.2238965034484863,1.2131917238235475,1.2063048124313354,1.1898876905441285,1.1288313627243043,1.0897264671325684,
1984-05-17,,,1.216760277748108,1.2153327226638795,1.2087100267410278,1.1942382752895355,1.1317607879638671,1.091648496389389,
1984-05-18,,,1.216760277748108,1.2167600393295288,1.210765528678894,1.1985888600349426,1.1344803524017335,1.0935705256462098,
1984-05-21,,,1.2096236944198608,1.2174737215042115,1.2114077806472778,1.202057909965515,1.1365675139427185,1.0954211890697478,
1984-05-22,,,1.2060552835464478,1.2146192073822022,1.2117645621299744,1.2041243493556977,1.1390030217170715,1.0974417674541472,
1984-05-23,,,1.195351004600525,1.2089101076126099,1.2110509157180787,1.204956042766571,1.1415042614936828,1.099218236207962,
1984-05-24,,,1.1418273448944092,1.1939235210418702,1.2046281218528747,1.2020622313022613,1.1426552104949952,1.1003909361362458,
1984-05-25,,,1.1739414930343628,1.1853597640991211,1.2010599017143249,1.2011238992214204,1.1443085408210754,1.101884777545929,
1984-05-28,,,1.1739414930343628,1.1782233238220214,1.1978485226631164,1.2001855671405792,1.1461717295646667,1.1034814143180847,
1984-05-29,,,1.1810784339904783,1.1732279539108277,1.193923580646515,1.198904550075531,1.1483175611495973,1.105115157365799,
1984-05-30,,,1.1525315046310425,1.164664053916931,1.1867870807647705,1.196545946598053,1.1501722574234008,1.106360626220703,
1984-05-31,,,1.1382592916488647,1.1639504432678223,1.178936982154846,1.193823504447937,1.1518814301490783,1.1073605835437774,
1984-06-01,,,1.1525315046310425,1.1596684455871582,1.1725141048431396,1.191639816761017,1.1536661744117738,1.1086060523986816,
1984-06-04,,,1.159668207168579,1.1568137884140015,1.1675185561180115,1.1894631683826447,1.1553838014602662,1.1099228882789611,
1984-06-05,,,1.1453959941864014,1.149677300453186,1.161452627182007,1.1866085946559906,1.1566061234474183,1.1111312747001647,
1984-06-06,,,1.156100511550903,1.150391101837158,1.1575275778770446,1.1842892467975616,1.1578326892852784,1.1123781728744506,
1984-06-07,,,1.1525315046310425,1.1532455444335938,1.158597993850708,1.1816130578517914,1.1591977214813232,1.113452317714691,
1984-06-08,,,1.159668207168579,1.154672884941101,1.1571706652641296,1.1791152834892273,1.1607754445075988,1.114597829580307,
1984-06-11,,,1.156100511550903,1.1539593458175659,1.1553865671157837,1.17661754488945,1.1624217176437377,1.115639135837555,
1984-06-12,,,1.1489640474319458,1.154672956466675,1.1521751284599304,1.1730493545532226,1.1639952182769775,1.1165062701702118,
1984-06-13,,,1.1489640474319458,1.1532456636428834,1.1518183827400208,1.1693027317523956,1.1654288220405578,1.1173048841953277,
1984-06-14,,,1.1489640474319458,1.152532172203064,1.1528888583183288,1.1659129202365874,1.1670023226737976,1.1181720185279846,
1984-06-15,,,1.0990089178085327,1.1404003143310546,1.1475365996360778,1.1600253522396087,1.1672969031333924,1.1184368133544922,
1984-06-18,,,1.1204185485839844,1.133263921737671,1.1436116337776183,1.155565094947815,1.1679497241973877,1.1188129031658172,
1984-06-19,,,1.1382592916488647,1.1311229705810546,1.1428979635238647,1.1521752953529358,1.168749499320984,1.1192988622188569,
1984-06-20,,,1.166804552078247,1.134691071510315,1.143968367576599,1.150747972726822,1.1698403716087342,1.1200360143184662,
1984-06-21,,,1.1525315046310425,1.1354045629501344,1.143968367576599,1.1512831807136537,1.1705058765411378,1.1207332336902618,
1984-06-22,,,1.1489640474319458,1.1453955888748169,1.1428979516029358,1.1500343084335327,1.171030077934265,1.1214290404319762,
1984-06-25,,,1.1418273448944092,1.1496773481369018,1.1414706349372863,1.148428601026535,1.1712016773223877,1.122284333705902,
1984-06-26,,,1.1382592916488647,1.1496773481369018,1.1404001593589783,1.1462876439094543,1.1713718914985656,1.1232438492774963,
1984-06-27,,,1.1346909999847412,1.1432546377182007,1.138972854614258,1.1453956186771392,1.1714707398414612,1.1242726159095764,
1984-06-28,,,1.1489640474319458,1.1425411462783814,1.138972854614258,1.1459308564662933,1.1718550491333009,1.1255840122699738,
1984-06-29,,,1.166804552078247,1.1461092472076415,1.1457524180412293,1.1466445088386537,1.1725961685180664,1.1269688868522645,
1984-07-02,,,1.1632368564605713,1.150391149520874,1.150034248828888,1.1468229413032531,1.1730560517311097,1.1283180844783782,
1984-07-03,,,1.159668207168579,1.1546729326248169,1.1521751403808593,1.1475365519523621,1.1729548859596253,1.1295966231822967,
1984-07-04,,,1.159668207168579,1.1596683740615845,1.1514615058898925,1.1477149367332458,1.1725739073753356,1.130805207490921,
1984-07-05,,,1.159668207168579,1.1618092060089111,1.1521751761436463,1.1480717718601228,1.171773200035095,1.1320837461948394,
1984-07-06,,,1.1632368564605713,1.161095666885376,1.1536024570465089,1.1482502043247222,1.171183774471283,1.1332930374145507,
1984-07-09,,,1.1703728437423706,1.1625228643417358,1.156457006931305,1.1489638209342956,1.1707370686531067,1.13457368850708,
1984-07-10,,,1.1632368564605713,1.1632365942001344,1.1589547634124755,1.149677461385727,1.1698678302764893,1.1356080901622772,
1984-07-11,,,1.156100511550903,1.162523055076599,1.1610957145690919,1.150034284591675,1.1689957690238952,1.1364312267303467,
1984-07-12,,,1.1525315046310425,1.1610957145690919,1.1614524602890015,1.1502126574516296,1.1681922364234925,1.137288626432419,
1984-07-13,,,1.159668207168579,1.1603819847106933,1.1607388257980347,1.1532456219196319,1.167461495399475,1.138182418346405,
1984-07-16,,,1.166804552078247,1.1596683263778687,1.1610955953598023,1.1555649220943451,1.1667335629463196,1.1387978076934815,
1984-07-17,,,1.177509307861328,1.16252281665802,1.1628797054290771,1.1575274229049684,1.1662339997291564,1.1396601510047912,
1984-07-18,,,1.1703728437423706,1.1653772830963134,1.1639501690864562,1.1577058374881743,1.1655917072296142,1.1405910408496858,
1984-07-19,,,1.1739414930343628,1.1696592807769775,1.1653774976730347,1.1587763369083404,1.1649494314193725,1.1414177060127257,
1984-07-20,,,1.1739414930343628,1.1725139379501344,1.1664479613304137,1.1600252091884613,1.1642357873916627,1.1422093987464905,
1984-07-23,,,1.1739414930343628,1.1739413261413574,1.1668048262596131,1.161630916595459,1.1635935115814209,1.143175975084305,
1984-07-24,,,1.1739414930343628,1.1732277631759644,1.1678752899169922,1.1634150266647338,1.1626657843589783,1.144142551422119,
1984-07-25,,,1.1703728437423706,1.1732277631759644,1.169302523136139,1.1651991188526154,1.161595311164856,1.14521333694458,
1984-07-26,,,1.1810784339904783,1.1746551513671872,1.1721572160720826,1.166804838180542,1.1608816742897035,1.1463212311267852,
1984-07-27,,,1.156100511550903,1.1710869550704956,1.171800446510315,1.166269636154175,1.1596684789657592,1.1470744156837462,
1984-07-30,,,1.1204185485839844,1.16038236618042,1.1671618461608886,1.1641287207603455,1.1578843760490418,1.1472259449958802,
1984-07-31,,,1.0954411029815674,1.1446822881698608,1.1589550256729126,1.1609173655509948,1.1556720924377442,1.1473375570774078,
1984-08-01,,,1.1097139120101929,1.1325505018234252,1.1528891324996948,1.1584196507930755,1.1539593505859376,1.1477318060398103,
1984-08-02,,,1.084736466407776,1.1132821083068847,1.1439686298370362,1.1546730637550353,1.152817533016205,1.1477363717556,
1984-08-03,,,1.116849660873413,1.1054319381713866,1.1382594466209413,1.1523537039756775,1.151675696372986,1.1479921185970305,
1984-08-06,,,1.1311227083206177,1.1075727701187135,1.1339775681495667,1.15039119720459,1.150819320678711,1.1484955251216888,
1984-08-07,,,1.1559181213378906,1.119668173789978,1.1321752309799193,1.1500252604484558,1.1503161144256593,1.1493168377876282,
1984-08-08,,,1.1632107496261597,1.1303675413131713,1.1314590215682983,1.1503807723522186,1.1505296993255616,1.1503509783744812,
1984-08-09,,,1.1996760368347168,1.1533554553985597,1.1333187818527222,1.1527379989624023,1.1517580342292786,1.1518197321891785,
1984-08-10,,,1.2069692611694336,1.1713793754577637,1.1384056568145753,1.155103051662445,1.1528467893600465,1.1532564818859101,
1984-08-13,,,1.2033222913742063,1.1858192920684814,1.1466960310935974,1.156928938627243,1.153719871044159,1.1545518362522125,
1984-08-14,,,1.1960293054580688,1.193841528892517,1.1567548513412476,1.15785493850708,1.1547325372695922,1.1556693303585053,
1984-08-15,,,1.2033222913742063,1.2018638372421264,1.1661156892776487,1.1595024108886718,1.1556769728660583,1.1567548310756683,
1984-08-16,,,1.1996760368347168,1.2018638372421264,1.177609646320343,1.1607891380786897,1.156619863510132,1.1579087924957276,
1984-08-17,,,1.2069692611694336,1.2018638372421264,1.1866216063499448,1.1624405264854432,1.1575658845901489,1.159170664548874,
1984-08-20,,,1.2179076671600342,1.204780912399292,1.1953001022338865,1.1646388351917267,1.1588020277023316,1.1606118726730346,
1984-08-21,,,1.2397867441177368,1.2135324001312255,1.203686964511871,1.1679310977458954,1.1606184816360474,1.1623068499565123,
1984-08-22,,,1.2470804452896118,1.2222840309143066,1.2120739340782163,1.1717664778232575,1.1625808095932006,1.1640048158168792,
1984-08-23,,,1.2397867441177368,1.2303061723709106,1.2160850048065184,1.1747018933296203,1.1643972635269164,1.165699793100357,
1984-08-24,,,1.2470804452896118,1.2383284091949462,1.220096123218536,1.1792508900165557,1.1673586940765381,1.1673277986049653,1.1101957231760025
1984-08-27,,,1.2543727159500122,1.245621418952942,1.225201165676117,1.1859485983848572,1.1700377774238586,1.1689937508106232,1.1113790661096572
1984-08-28,,,1.261664867401123,1.249997043609619,1.2317647218704224,1.1942597866058349,1.1725058889389037,1.1706276941299438,1.1125474673509599
1984-08-29,,,1.2653114795684814,1.2536432504653932,1.2379636406898498,1.2020396649837495,1.1744760274887085,1.1721581995487214,1.113665571808815
1984-08-30,,,1.261664867401123,1.2580188751220702,1.2441625237464904,1.2108860850334167,1.17665869474411,1.173582285642624,1.1147654432058334
1984-08-31,49.6227869994844,A,1.2543727159500122,1.2594773292541503,1.2489028692245483,1.2177622377872468,1.1787668681144714,1.1748984730243683,1.1158459889888763
1984-09-03,49.60881954038248,A,1.2543727159500122,1.2594773292541503,1.252549374103546,1.2239247381687164,1.1810177755355835,1.1761097264289857,1.1169093996286392
1984-09-04,49.585411539933126,A,1.2507258653640747,1.2572895288467407,1.2536432862281799,1.2286651253700256,1.1832671070098877,1.1773194992542266,1.1178860461711884
1984-09-05,49.57159437289687,A,1.261664867401123,1.256560206413269,1.255101728439331,1.2335878312587738,1.1858065843582153,1.1786386620998384,1.1190201824903487
1984-09-06,49.5604323003278,A,1.2762508392333984,1.259477400779724,1.2587481379508971,1.237416571378708,1.1883523201942443,1.1801036846637727,1.1201587176322938
1984-09-07,49.55228933960317,A,1.2689579725265503,1.2623944520950316,1.260935890674591,1.2405160069465637,1.1903953886032104,1.1814957785606384,1.1212436580657958
1984-09-10,49.55679497487545,A,1.2871912717819214,1.2689581632614135,1.264217746257782,1.2447094559669494,1.1928744769096375,1.1829652643203736,1.1223683613538742
1984-09-11,49.56914515096056,A,1.2871912717819214,1.276251244544983,1.2667703866958617,1.2492675542831422,1.1954249382019042,1.1841899120807649,1.1235444682836533
1984-09-12,49.57910949163708,A,1.298128962516785,1.2835440635681152,1.2700521349906921,1.254007887840271,1.1981941533088685,1.1853840303421022,1.1248095279932022
1984-09-13,49.587220837026045,A,1.3090691566467283,1.2901077270507812,1.2747925639152526,1.2594775438308716,1.2011821722984315,1.1864776861667634,1.126129288673401
1984-09-14,49.599814158839955,A,1.3054215908050537,1.297400450706482,1.2798974514007568,1.2644001603126527,1.204025866985321,1.187604820728302,1.1273280119895934
1984-09-17,49.595599766372864,A,1.298128962516785,1.2995879888534545,1.2842730760574341,1.2684112250804902,1.2065809893608093,1.188659029006958,1.128507403731346
1984-09-18,49.58675183231958,A,1.2908366918563845,1.300317072868347,1.2882841587066651,1.2709637224674224,1.2091329860687257,1.1895004081726075,1.1297188681364059
1984-09-19,49.57678331156796,A,1.298128962516785,1.300317072868347,1.2919305682182314,1.2735161483287811,1.2119735550880433,1.1904846620559693,1.1310181951522826
1984-09-20,49.56195881826597,A,1.298128962516785,1.2981290340423586,1.29411838054657,1.2764332592487335,1.214885504245758,1.1915388703346252,1.1324031859636308
1984-09-21,49.53415075791944,A,1.2726047039031982,1.2915656566619875,1.2944830536842349,1.2777094721794129,1.2171442341804504,1.1923028647899627,1.1336091560125352
1984-09-24,49.51214779156388,A,1.2726047039031982,1.2864608049392703,1.2930243968963624,1.278621071577072,1.2192602372169494,1.1929969000816345,1.134832256436348
1984-09-25,49.50991658939778,A,1.298128962516785,1.2879192590713502,1.2941181659698489,1.2804442763328552,1.2216726303100587,1.1939533150196076,1.1362686479091644
1984-09-26,49.509449227512334,A,1.3090691566467283,1.290107297897339,1.295212185382843,1.2826321601867676,1.2244465565681457,1.19501913189888,1.137725473046303
1984-09-27,49.510860687406186,A,1.3127152919769287,1.2930245637893676,1.2955767989158633,1.2851846814155579,1.2272220325469971,1.1960857319831848,1.1391662627458572
1984-09-28,49.527880850201406,A,1.3054215908050537,1.2995879411697389,1.2955767989158633,1.2877371251583098,1.2298516345024109,1.1970437109470367,1.1406048500537873
1984-10-01,49.548531719604426,A,1.3054215908050537,1.30615131855011,1.29630606174469,1.290289568901062,1.2324812364578248,1.1980373740196228,1.1420434373617172
1984-10-02,49.55205142280197,A,1.3090691566467283,1.3083393573760986,1.2981293082237244,1.2932067334651947,1.235183789730072,1.1989247870445252,1.1434317296743393
1984-10-03,49.54210065618673,A,1.298128962516785,1.30615131855011,1.2981293082237244,1.2950299382209778,1.2377389121055602,1.1996671116352082,1.1446967893838882
1984-10-04,49.53677921960602,A,1.3090691566467283,1.3054220914840697,1.2992233276367187,1.2966708540916443,1.2402987265586853,1.2005902004241944,1.1461193484067917
1984-10-05,49.5367821401137,A,1.3090691566467283,1.3061516046524047,1.3028697729110719,1.2986764132976532,1.2433580994606017,1.2015132892131806,1.147541907429695
1984-10-08,49.53885140011929,A,1.3127152919769287,1.3076103448867795,1.3068808317184448,1.2999526143074036,1.2472040343284607,1.2025442051887512,1.1489826971292496
1984-10-09,49.54017784415483,A,1.3090691566467283,1.3076103448867797,1.3079748511314393,1.301046508550644,1.251476595401764,1.203574343919754,1.1505080556869507
1984-10-10,49.55433941479679,A,1.3163611888885498,1.3112567901611327,1.3087040543556214,1.3019581198692323,1.255609540939331,1.2047844457626342,1.152001340985298
1984-10-11,49.56692152549252,A,1.3200079202651978,1.3134445428848267,1.3094333171844483,1.3025050580501556,1.2603149700164795,1.2065662515163422,1.153478593826294
1984-10-12,49.5680249095381,A,1.3163611888885498,1.314902949333191,1.3105272769927978,1.3030520379543304,1.2643052005767823,1.207990448474884,1.1549376130104065
