Date,GRADE,GPS,JKHY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-02-17,,,0.2187494188547134,0.22142791152000424,0.22008866518735887,0.21986542716622348,0.22017792403697964,,
1986-02-18,,,0.2276780307292938,0.22321363389492035,0.22098152637481688,0.2203118577599525,0.22035649627447124,,
1986-02-19,,,0.2187494188547134,0.22142791152000424,0.22098152637481686,0.2203118577599525,0.22035649627447124,,
1986-02-20,,,0.2276780307292938,0.22232086360454556,0.2218743875622749,0.22075828835368153,0.22044579148292537,,
1986-02-21,,,0.2187494188547134,0.22232086360454556,0.2218743875622749,0.22053509578108782,0.22026721924543377,,
1986-02-24,,,0.2187494188547134,0.2223208636045456,0.2218743875622749,0.2203119032084942,0.22008864700794217,,
1986-02-25,,,0.2187494188547134,0.22053514122962947,0.2218743875622749,0.2203119032084942,0.21991007477045055,,
1986-02-26,,,0.2232132703065872,0.22142791152000424,0.22142791152000424,0.22053509578108788,0.21991007477045055,,
1986-02-27,,,0.2276780307292938,0.22142791152000424,0.22187438756227493,0.22098152637481688,0.21999936997890468,,
1986-02-28,,,0.2499991506338119,0.22767785787582392,0.22499936074018473,0.22254401296377183,0.22053508758544918,,
1986-03-03,,,0.2499991506338119,0.23392780423164364,0.22812433391809459,0.22410649955272674,0.22116008222103115,,
1986-03-04,,,0.2544630765914917,0.24107053577899928,0.23080283850431438,0.22589218243956566,0.22187435537576672,,
1986-03-05,,,0.2455345243215561,0.24553478658199307,0.23348134905099865,0.2272314377129078,0.22241005748510356,,
1986-03-06,,,0.2499991506338119,0.2499990105628967,0.23571346104145047,0.2287939243018627,0.22303505212068553,,
1986-03-07,,,0.2499991506338119,0.2499990105628967,0.2388384342193603,0.23035641089081765,0.22366004675626752,,
1986-03-10,,,0.2589276731014251,0.2517847150564193,0.24285625964403149,0.23236532360315318,0.22446361184120175,,
1986-03-11,,,0.2455345243215561,0.2499990046024322,0.24553477019071573,0.23370457887649532,0.2249993139505386,,
1986-03-12,,,0.2589276731014251,0.252677634358406,0.24910621047019954,0.2352670609951019,0.22580287903547283,,
1986-03-13,,,0.2544630765914917,0.25357041954994197,0.2517847150564193,0.2368295513093471,0.2265171521902084,,
1986-03-14,,,0.2455345243215561,0.25267749428749087,0.2513382524251938,0.23816880658268924,0.22705285429954528,,
1986-03-17,,,0.2455345243215561,0.24999886453151704,0.2508917897939682,0.23950806185603138,0.22758855640888215,,
1986-03-18,,,0.2499991506338119,0.2508917897939682,0.25044539719820025,0.24062411785125729,0.2282135510444641,,
1986-03-19,,,0.2633918821811676,0.2517846316099167,0.2522311329841614,0.24285624101758,0.2291064003109932,,
1986-03-20,,,0.2633918821811676,0.25357039272785187,0.2535704061388969,0.24464193359017367,0.22999924957752227,,
1986-03-21,,,0.2544630765914917,0.255356103181839,0.25401679873466493,0.24642761647701258,0.23071352273225784,,
1986-03-24,,,0.2633918821811676,0.25892757475376127,0.2544632196426392,0.2486597396433353,0.23160637199878692,,
1986-03-25,,,0.2544630765914917,0.25982035994529723,0.25535607486963274,0.2504454225301742,0.2323206451535225,,
1986-03-26,,,0.2589276731014251,0.2589275181293488,0.25535607486963274,0.2522311426699161,0.23303493320941926,,
1986-03-27,,,0.2589276731014251,0.2580346763134002,0.255802534520626,0.2537936247885227,0.2338384982943535,,
1986-03-28,,,0.2589276731014251,0.2589275956153869,0.25714184939861295,0.2542400509119033,0.23464206337928772,,
1986-03-31,,,0.2589276731014251,0.2580347537994384,0.25848116427659984,0.254686477035284,0.23544562846422196,,
1986-04-01,,,0.2499991506338119,0.25714196860790245,0.25848116427659984,0.2544632807374,0.23607062309980392,,
1986-04-02,,,0.2499991506338119,0.2553562641143798,0.25714189112186425,0.2546865120530128,0.23669561773538586,,
1986-04-03,,,0.2499991506338119,0.25357055962085717,0.2558026179671287,0.2546865120530128,0.23732061237096783,,
1986-04-04,,,0.2499991506338119,0.25178485512733456,0.2553562253713607,0.25468651205301285,0.23785632997751233,,
1986-04-07,,,0.2544630765914917,0.25089193582534786,0.25446334481239313,0.2544632822275162,0.2384813261032104,,
1986-04-08,,,0.2499991506338119,0.2508919358253479,0.2540169522166251,0.254686513543129,0.23910632073879237,0.23040105149149892,
1986-04-09,,,0.2232132703065872,0.2455347597599029,0.2504455119371413,0.25290079340338706,0.23919559776782987,0.2302224779129028,
1986-04-10,,,0.2232132703065872,0.24017758369445796,0.24687407165765757,0.25133830308914185,0.23928487479686733,0.23017783030867572,
1986-04-11,,,0.2410706281661987,0.23839187920093532,0.24508836716413493,0.25111510828137396,0.23973129898309703,0.23026711747050282,
1986-04-14,,,0.2276780307292938,0.23303487002849574,0.2419634029269218,0.25022228360176085,0.23990987122058866,0.23026711747050282,
1986-04-15,,,0.2187494188547134,0.22678492367267605,0.23883842974901195,0.24865979701280594,0.23990987122058866,0.230177831351757,
1986-04-16,,,0.209820806980133,0.2241064310073852,0.23482059538364405,0.24598124325275422,0.23973129898309703,0.22999925911426541,
1986-04-17,,,0.2276780307292938,0.22499938309192652,0.23258848339319224,0.24419555068016052,0.23990987122058866,0.22999925911426541,
1986-04-18,,,0.2276780307292938,0.22232086360454556,0.23035637140274043,0.24285629838705058,0.24008844345808025,0.22999925911426541,
1986-04-21,,,0.23214191198349,0.22321363985538478,0.22812425494194027,0.2412937998771667,0.24035629332065578,0.23013318404555316,
1986-04-22,,,0.2232132703065872,0.22410641014575955,0.22544566690921783,0.2397313095629215,0.24044557034969327,0.2301778225600719,
1986-04-23,,,0.23214191198349,0.22857063114643097,0.2263385310769081,0.2383920215070247,0.2405348479747772,0.2303117474913597,
1986-04-24,,,0.2232132703065872,0.22767767906188965,0.2263385310769081,0.23660630136728283,0.2405348479747772,0.2303563860058784,
1986-04-25,,,0.2232132703065872,0.22678472697734833,0.22455279529094696,0.23482058122754093,0.24062412500381467,0.23040102452039715,
1986-04-28,,,0.2276780307292938,0.22589195072650906,0.22455279529094696,0.23325809910893436,0.24080269724130626,0.23049031063914296,
1986-04-29,,,0.23214191198349,0.2276776790618896,0.22589204460382462,0.23236523717641827,0.2408919748663902,0.2306242355704307,
1986-04-30,,,0.23214191198349,0.2276776790618896,0.22812415510416031,0.23147237524390216,0.24115982472896572,0.2307581605017185,
1986-05-01,,,0.2276780307292938,0.22857063114643097,0.22812415510416031,0.23035631924867625,0.24115982472896572,0.23080280810594556,
1986-05-02,,,0.1874996125698089,0.22142789959907533,0.22410631328821182,0.2272313423454761,0.24053482860326764,0.2304010239243507,
1986-05-05,,,0.1830349862575531,0.21249929070472717,0.21919562071561813,0.2236599378287792,0.23982053995132444,0.2299545934796333,
1986-05-06,,,0.1785709410905838,0.20178509652614593,0.2147313877940178,0.22008852735161777,0.23901697039604183,0.2294635225832462,
1986-05-07,,,0.1874996125698089,0.19285663664340968,0.21026715785264966,0.21830284446477885,0.23830269724130626,0.2291063860058784,
1986-05-08,,,0.1785709410905838,0.1830352187156677,0.2058029249310493,0.2160707280039787,0.23732055544853206,0.22865996271371838,
1986-05-09,,,0.1874996125698089,0.1830352187156677,0.20223155915737148,0.2133921772241592,0.23607056468725202,0.22830282613635058,
1986-05-12,,,0.1785709410905838,0.18214240968227385,0.1973208501935005,0.2109368227422237,0.23464200049638745,0.2279010413587093,
1986-05-13,,,0.1607137471437454,0.17857097089290616,0.19017803370952605,0.20803503915667534,0.2327670139074325,0.22732068464159963,
1986-05-14,,,0.1785709410905838,0.17678523659706116,0.1848209366202354,0.20647254586219788,0.23142774224281307,0.22691889986395833,
1986-05-15,,,0.1830349862575531,0.17767804563045503,0.18035663217306136,0.20424039363861085,0.2300884589552879,0.22656175553798671,
1986-05-16,,,0.1830349862575531,0.17678512036800384,0.17991016954183575,0.2020082414150238,0.22874917566776273,0.22620461121201513,
1986-05-19,,,0.1651777178049087,0.17410647571086882,0.17812444269657132,0.19866003170609473,0.2268741765618324,0.22566889420151706,
1986-05-20,,,0.1651777178049087,0.1749992698431015,0.1767851203680038,0.1957582540810108,0.22526704043149945,0.22513317719101902,
1986-05-21,,,0.1741062402725219,0.17410632967948908,0.1754457831382751,0.1928564704954624,0.22357061177492138,0.22468674540519712,
1986-05-22,,,0.1696423888206482,0.17142781019210812,0.17455292791128155,0.19017792642116543,0.2218741980195045,0.22419567510485647,
1986-05-23,,,0.1830349862575531,0.17142781019210812,0.17410646528005597,0.18816901221871374,0.22062420725822446,0.22383853077888485,
1986-05-26,,,0.1830349862575531,0.174999263882637,0.17455286979675289,0.1859368599951267,0.21937421649694439,0.22348138645291324,
1986-05-27,,,0.1830349862575531,0.17857071757316587,0.1767849937081337,0.18348151370882987,0.21803493320941922,0.22312424212694165,
1986-05-28,,,0.1741062402725219,0.17857071757316587,0.1763385236263275,0.18057973012328146,0.2162492203712463,0.22267781034111972,
1986-05-29,,,0.1830349862575531,0.18124923706054685,0.1763385236263275,0.1783475778996944,0.21464208245277402,0.22232066601514813,
1986-05-30,,,0.1785709410905838,0.180356428027153,0.17589211910963057,0.17790114432573317,0.21312423974275585,0.22191888123750683,
1986-06-02,,,0.1741062402725219,0.17857067883014674,0.17678497135639187,0.1774547070264816,0.21133852690458294,0.22147244945168493,
1986-06-03,,,0.1830349862575531,0.17857067883014674,0.17857069820165633,0.17767790928483004,0.20990996509790416,0.2211153051257133,
1986-06-04,,,0.1785709410905838,0.17946361899375915,0.17901716828346254,0.1772314757108688,0.20830283045768735,0.22066888183355327,
1986-06-05,,,0.1785709410905838,0.17857080996036528,0.1799100235104561,0.1772314757108688,0.20669569581747052,0.220267097055912,
1986-06-06,,,0.1741062402725219,0.1776778697967529,0.17901714891195294,0.17656180709600447,0.20499926716089245,0.21982066527009006,
1986-06-09,,,0.1785709410905838,0.17857080996036528,0.178570744395256,0.17656180709600447,0.20339213252067562,0.21941888049244876,
1986-06-10,,,0.1741062402725219,0.17678506076335904,0.17767786979675287,0.1772314317524433,0.20187427431344987,0.21897244870662685,
1986-06-11,,,0.1785709410905838,0.17678506076335904,0.17812433987855908,0.1772314317524433,0.2004457101225853,0.21857066392898555,
1986-06-12,,,0.1696423888206482,0.17499935030937191,0.1767850801348686,0.17656180188059806,0.19883857488632203,0.2180795936286449,
1986-06-13,,,0.1696423888206482,0.17410658001899718,0.17589222490787504,0.1758921720087528,0.19723143965005874,0.2175438848137855,
1986-06-16,,,0.1696423888206482,0.17232086956501005,0.17544583976268766,0.17611540555953978,0.1955350258946419,0.21700817599892613,
1986-06-17,,,0.1785709410905838,0.17321380972862244,0.17499943524599074,0.17678506672382352,0.19410646170377732,0.21660639122128483,
1986-06-18,,,0.1696423888206482,0.17142809927463531,0.17410658001899718,0.17656187415122984,0.19303504407405853,0.21611532092094418,
1986-06-19,,,0.1651777178049087,0.17053516507148742,0.17276725769042967,0.17633864060044285,0.19187433302402496,0.21557960391044614,
1986-06-20,,,0.1741062402725219,0.17142793536186215,0.17276725769042967,0.17589220330119132,0.19053504526615142,0.2151331721246242,
1986-06-23,,,0.1562497317790985,0.16874940395355223,0.17053513675928114,0.17455294057726858,0.18910647928714752,0.21450817525386806,
1986-06-24,,,0.1607137471437454,0.16517796516418454,0.1691958874464035,0.1734368786215782,0.18794576585292816,0.21392781853675838,
1986-06-25,,,0.1607137471437454,0.16339223682880397,0.16741016805171965,0.17276725396513937,0.18696362465620042,0.2133474618196487,
1986-06-26,,,0.1562497317790985,0.1616066396236419,0.16607090234756466,0.17142799124121663,0.1855350586771965,0.21272246494889255,
1986-06-27,,,0.1339278817176818,0.1535709679126739,0.16249945163726803,0.1691958382725715,0.18366005569696425,0.21187424957752224,
1986-06-30,,,0.1294638365507125,0.1482137888669967,0.15848159641027446,0.16696371808648108,0.1816064941883087,0.21098139375448224,
1986-07-01,,,0.1339278817176818,0.142856615781784,0.15401729047298426,0.1645083628594875,0.1798207864165306,0.2101331783831119,
1986-07-02,,,0.1428565084934234,0.13928516805171962,0.1513387024402618,0.16272264122962948,0.17803507834672924,0.2092849631607532,
1986-07-03,,,0.1517850905656814,0.1383922398090362,0.14999943971633906,0.1613833487033844,0.17660651475191114,0.20857068136334417,
1986-07-04,,,0.1517850905656814,0.14196368157863612,0.14776732474565502,0.16026729121804234,0.175177951157093,0.20790103808045385,
1986-07-07,,,0.1562497317790985,0.14732086062431332,0.14776732474565502,0.1591512307524681,0.1737493851780891,0.2072760412096977,
1986-07-08,,,0.1607137471437454,0.152678033709526,0.14776732474565502,0.15848160609602926,0.17232082188129422,0.20660639837384223,
1986-07-09,,,0.1607137471437454,0.15624948143959042,0.14776732474565502,0.1575887463986873,0.17089225858449933,0.20602604165673255,
1986-07-10,,,0.1651777178049087,0.15892800688743586,0.14866012334823603,0.15736551284790035,0.16964225232601163,0.2054010385274887,
1986-07-11,,,0.1651777178049087,0.16160653233528133,0.15178510695695874,0.15714227929711339,0.16919581443071363,0.20486532151699066,
1986-07-14,,,0.1607137471437454,0.1624993354082107,0.15491009801626202,0.15669584721326824,0.16874938964843747,0.20428496479988098,
1986-07-15,,,0.1517850905656814,0.1607136040925979,0.15669581890106196,0.1553565546870231,0.1682136726379394,0.20361532151699066,
1986-07-16,,,0.1562497317790985,0.15982080101966853,0.15803514122962947,0.15468692183494565,0.1675886750221252,0.20294568613171576,
1986-07-17,,,0.1607137471437454,0.15892800688743586,0.15892800688743586,0.15446372330188746,0.16723153114318845,0.2022760432958603,
1986-07-18,,,0.1651777178049087,0.15892800688743586,0.16026726961135862,0.15401729717850682,0.16678509324789043,0.20142782896757125,
1986-07-21,,,0.1607137471437454,0.15892800688743586,0.1607136711478233,0.15424049794673916,0.16642794936895366,0.20053497493267058,
1986-07-22,,,0.1473210602998733,0.15803520083427428,0.1593744024634361,0.15357086360454555,0.16616009563207623,0.19946355476975441,
1986-07-23,,,0.1473210602998733,0.15624946653842922,0.15803513377904888,0.15290122926235195,0.165535098016262,0.1984814201295376,
1986-07-24,,,0.1473210602998733,0.1535709291696548,0.15624946802854534,0.15245479568839065,0.16482081949710842,0.1974546392261982,
1986-07-25,,,0.1428565084934234,0.1491066873073577,0.1540173470973968,0.15290122702717776,0.16401724994182584,0.19638321280479432,
1986-07-28,,,0.1428565084934234,0.14553523957729336,0.1522316232323646,0.1535708606243133,0.16357082575559612,0.19522250115871428,
1986-07-29,,,0.1428565084934234,0.14464232921600334,0.15133876502513882,0.15401729196310038,0.16312440156936642,0.19419572100043297,
1986-07-30,,,0.1428565084934234,0.1437494188547134,0.1499994426965713,0.15401729196310038,0.16249940693378445,0.19303500935435292,
1986-07-31,,,0.1428565084934234,0.1428565084934234,0.1482137188315391,0.15357086285948748,0.16196368932723995,0.19191894367337223,
1986-08-01,,,0.1473210602998733,0.1437494188547134,0.14642805308103554,0.1533476613461971,0.16124941080808636,0.1909368090331554,
1986-08-04,,,0.1383925229310989,0.1428566217422485,0.1441959306597709,0.1524548009037971,0.16035656154155728,0.18986538901925085,
1986-08-05,,,0.1473210602998733,0.14374953210353847,0.14419593065977093,0.1517851665616035,0.15964228302240369,0.18883860811591144,
1986-08-06,,,0.1473210602998733,0.14464244246482844,0.14419593065977093,0.15111553221940988,0.1591065794229507,0.18767789989709852,
1986-08-07,,,0.1428565084934234,0.14464244246482844,0.14374947547912592,0.14999947175383563,0.15830300986766813,0.18647254616022108,
1986-08-08,,,0.1428565084934234,0.14374953210353847,0.14374947547912592,0.14888341128826138,0.1575887212157249,0.1853564804792404,
1986-08-11,,,0.1339278817176818,0.14285660386085502,0.14285661280155176,0.1475441180169582,0.1567851540446281,0.18406184047460553,
1986-08-12,,,0.1428565084934234,0.14196369349956506,0.14285661280155176,0.1470976889133453,0.1559815844893455,0.18294577479362484,
1986-08-13,,,0.1562497317790985,0.1437494277954101,0.14419593513011927,0.1470976889133453,0.1555351603031158,0.18191899538040157,
1986-08-14,,,0.1517850905656814,0.14553514420986172,0.14508879333734506,0.1466512560844421,0.15499944329261775,0.18084756955504414,
1986-08-15,,,0.1607137471437454,0.1491065919399261,0.14642806202173228,0.14642805755138394,0.15473159343004222,0.17986543029546734,
1986-08-18,,,0.1607137471437454,0.1544637650251388,0.14866018444299695,0.14642805755138394,0.15437444955110544,0.17888329103589054,
1986-08-19,,,0.1607137471437454,0.1580352127552032,0.14999945312738414,0.14709769189357752,0.15410659968852994,0.17799043700098988,
1986-08-20,,,0.1517850905656814,0.1571422845125198,0.15044585615396494,0.1473208934068679,0.15357088267803187,0.17700829640030857,
1986-08-21,,,0.1473210602998733,0.15624947845935816,0.15089231133460995,0.14732089340686794,0.15312445610761638,0.1759815154969692,
1986-08-22,,,0.1562497317790985,0.15535667538642878,0.15223163366317743,0.14799055457115168,0.15285660296678538,0.17504402130842206,
1986-08-25,,,0.1383925229310989,0.1508924305438995,0.15267809778451916,0.14776735529303547,0.1522316056489944,0.17388331577181812,
1986-08-26,,,0.1383925229310989,0.1464281857013702,0.1522316992282867,0.14754415601491924,0.1514280372858047,0.172767249494791,0.20158415049314496
1986-08-27,,,0.1383925229310989,0.1437496721744537,0.15044597834348675,0.147320956736803,0.15080303996801372,0.1719190420210361,0.20107075996696946
1986-08-28,,,0.1383925229310989,0.14196396470069883,0.14910672158002852,0.14709775745868678,0.15026733607053752,0.17107083454728123,0.20062433242797847
1986-08-29,,,0.1428565084934234,0.1392853200435638,0.14732099771499632,0.1468745298683643,0.14964234143495556,0.1700886933505535,0.20017790541052816
1986-09-01,,,0.1428565084934234,0.1401781171560287,0.1455352738499641,0.1470977291464805,0.14937447696924205,0.16924047812819476,0.1997537977993488
1986-09-02,52.01177298714327,B,0.1428565084934234,0.1410709142684936,0.1437495499849319,0.14687450155615803,0.1490173321962356,0.16848154902458187,0.19932969018816946
1986-09-03,52.01272671597031,B,0.1339278817176818,0.1401779860258102,0.14196382910013194,0.14620484262704844,0.14848161488771436,0.16772261977195735,0.1988609394431114
1986-09-04,52.01256407870577,B,0.1339278817176818,0.13928505778312678,0.1406245112419128,0.14575841128826136,0.148035177886486,0.16678511828184125,0.19839218869805333
1986-09-05,52.013723312434614,B,0.1339278817176818,0.13749933242797846,0.1383923262357711,0.14531197994947428,0.148035177886486,0.16584761679172513,0.19792343795299527
1986-09-08,52.01366100727057,B,0.1339278817176818,0.13571360707283012,0.13794586211442944,0.14531197994947428,0.1481244587898254,0.16486547648906705,0.19749933026731012
1986-09-09,52.01494574566241,B,0.1383925229310989,0.13482080996036522,0.13794586211442944,0.14508878067135805,0.14821375161409373,0.16401726901531216,0.19709754578769204
1986-09-10,52.01594295849787,B,0.1339278817176818,0.13482080996036522,0.1374993979930877,0.14397268816828723,0.14803517907857888,0.16303512871265408,0.19667343810200688
1986-09-11,52.014295143125345,B,0.1249992772936821,0.1330350890755653,0.13616007342934602,0.14263339750468726,0.14749946281313892,0.16205298878252503,0.19620468739420172
1986-09-12,52.01047414301528,B,0.1205353140830993,0.1303565755486488,0.1339279539883136,0.14062447585165494,0.14687446728348727,0.16102620922029015,0.19571361687034364
1986-09-15,52.00300455301726,B,0.1160713508725166,0.12678526937961573,0.13124943822622295,0.1383923560380935,0.14607089966535564,0.15991014242172238,0.19520022653043267
1986-09-16,51.99657837807746,B,0.1249992772936821,0.1241066202521324,0.12946371510624882,0.13660663254559036,0.14535661026835436,0.1588387160748243,0.1947314758226275
1986-09-17,51.99095314777254,B,0.1160713508725166,0.12053531408309934,0.1276780620217323,0.1348209455609321,0.1444637623429298,0.15767801046371457,0.19421808548271652
1986-09-18,51.98858648936626,B,0.1160713508725166,0.11874972879886625,0.12589240893721576,0.13325846008956427,0.14348163500428193,0.15656194366514678,0.19368237588554618
1986-09-19,51.98807097142321,B,0.1116066351532936,0.1169639930129051,0.12366028428077694,0.13102630525827402,0.14241021335124965,0.15580301389098164,0.19310201890766618
1986-09-22,51.99358854926004,B,0.1205353140830993,0.11785678565502164,0.12232102751731869,0.13013344481587405,0.14160664469003673,0.1551780171692371,0.1925663053244352
1986-09-23,51.996673278929194,B,0.1205353140830993,0.11696399301290508,0.12053530663251873,0.12924058437347408,0.14098164916038508,0.15459766089916227,0.19203059174120424
1986-09-24,52.00030553600654,B,0.1160713508725166,0.11696399301290508,0.11874965354800222,0.12812452577054495,0.14017808154225345,0.15388337828218934,0.19149488214403387
1986-09-25,52.00524579843801,B,0.1205353140830993,0.11785678565502163,0.11830325722694393,0.12723166532814498,0.13937451288104052,0.1533030220121145,0.19098149236291642
1986-09-26,52.0103364292307,B,0.1205353140830993,0.11964252144098275,0.11830325722694393,0.12611560560762877,0.13848166480660434,0.15263337902724738,0.190468102581799
1986-09-29,52.01134545454585,B,0.1205353140830993,0.11964252144098275,0.1187496535480022,0.12499954588711255,0.13767809614539142,0.15205302275717256,0.18997703205794092
1986-09-30,52.01472622912584,B,0.1249992772936821,0.12053531408309932,0.1187496535480022,0.12410668432712549,0.1372316604852676,0.1516958780586719,0.18950828135013575
1986-10-01,52.01964396922781,C,0.1249992772936821,0.12232089936733241,0.11964244619011874,0.12366025410592552,0.13678522482514377,0.1511601614207029,0.18903953064233062
1986-10-02,52.02473559499618,C,0.1339278817176818,0.12499941289424892,0.12142809927463527,0.12366025410592552,0.13651736125349995,0.15066909037530418,0.18861542295664546
1986-10-03,52.03042692741828,C,0.1339278817176818,0.12767792642116543,0.12366022393107408,0.12366025410592552,0.1363387887179851,0.1501780193299055,0.1881913152709603
1986-10-06,52.035890716907694,C,0.1339278817176818,0.13035643994808194,0.12499948069453234,0.12366025410592552,0.13616021618247026,0.14986552096903322,0.18776720758527513
1986-10-07,52.03747668508645,C,0.1294638365507125,0.131249351799488,0.12589233294129365,0.1232138197869062,0.13589236274361605,0.14950838215649123,0.18732077967375513
1986-10-08,52.039850997185965,C,0.1339278817176818,0.13303507268428794,0.12767798602581018,0.1232138197869062,0.13571379020810123,0.14910659857094286,0.18689667198806997
1986-10-09,52.038354433775,C,0.1294638365507125,0.13214226365089407,0.1285708382725715,0.1234370477497577,0.135445936769247,0.14870481304824348,0.18645024407654998
