Date,GRADE,GPS,DTE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-24,,,1.1553415060043335,1.17184636592865,1.178035593032837,1.1697832703590394,,,
1984-01-25,,,1.1759722232818604,1.1697832345962524,1.178035593032837,1.1713305592536927,,,
1984-01-26,,,1.1759722232818604,1.167720103263855,1.1770040273666382,1.172877848148346,,,
1984-01-27,,,1.1759722232818604,1.169783091545105,1.1739092946052552,1.174940925836563,1.1544974255561828,,
1984-01-30,,,1.1759722232818604,1.171846079826355,1.1739092946052552,1.1770040035247802,1.1541083526611329,,
1984-01-31,,,1.1553415060043335,1.171846079826355,1.1718462228775024,1.1770040035247802,1.152529137134552,,
1984-02-01,,,1.1656572818756104,1.169783091545105,1.1697831630706788,1.1770040035247802,1.151545009613037,,
1984-02-02,,,1.1656572818756104,1.167720103263855,1.167720103263855,1.1764882564544679,1.1505608820915223,,
1984-02-03,,,1.1759722232818604,1.167720103263855,1.16875159740448,1.1764882564544679,1.150366177558899,,
1984-02-06,,,1.1553415060043335,1.1635939598083496,1.1677200198173523,1.174940937757492,1.151702651977539,,
1984-02-07,,,1.145026445388794,1.1615309476852418,1.1666885137557983,1.1723620533943175,1.1520553040504455,,
1984-02-08,,,1.1037641763687134,1.1491523265838623,1.1594677090644836,1.1687516510486602,1.1515827107429504,,
1984-02-09,,,1.0934489965438845,1.134710669517517,1.151215386390686,1.164109706878662,1.150631582736969,,
1984-02-10,,,1.1037641763687134,1.1202690601348877,1.1439945816993713,1.1589519381523132,1.149886758327484,,
1984-02-13,,,1.114079833030701,1.1120167255401614,1.1378053426742554,1.1558573186397552,1.149348247051239,,
1984-02-14,,,1.134710669517517,1.109953570365906,1.1357422590255737,1.153794240951538,1.1494225215911866,,
1984-02-15,,,1.124394774436951,1.1140796899795533,1.1316160082817077,1.1506995856761932,1.1494906568527221,,
1984-02-16,,,1.114079833030701,1.1182058572769165,1.1264582633972169,1.147089183330536,1.1491523146629334,,
1984-02-17,,,1.0934489965438845,1.1161428213119506,1.1182059407234193,1.1434787690639499,1.148739697933197,,
1984-02-20,,,1.0934489965438845,1.1120166540145875,1.1120166897773742,1.1398683547973634,1.1483270812034607,,
1984-02-21,,,1.0625016689300537,1.0975748538970949,1.1037642121315003,1.1352263629436494,1.1470892190933228,,
1984-02-22,,,1.0625016689300537,1.0851962327957154,1.0996379613876344,1.129552835226059,1.1462639689445495,,
1984-02-23,,,1.0625016689300537,1.0748805999755862,1.0965432286262513,1.1238793075084688,1.145645022392273,,
1984-02-24,,,1.0625016689300537,1.0686911344528198,1.0924169778823853,1.1182057797908784,1.1450260758399964,,
1984-02-27,,,1.114079833030701,1.0728173017501832,1.0924169778823853,1.1151111602783206,1.1450260758399964,,
1984-02-28,,,1.124394774436951,1.0851959228515624,1.0913853883743287,1.1135638236999514,1.1450260758399964,,
1984-02-29,,,1.1553415060043335,1.1037638902664184,1.094480061531067,1.1130480349063876,1.1454386925697326,,
1984-03-01,,,1.1759722232818604,1.1264580011367797,1.100669300556183,1.1135637819767,1.1458513069152831,,
1984-03-02,,,1.1656572818756104,1.1470891237258911,1.1078901290893557,1.1130480349063876,1.1462639236450196,,
1984-03-05,,,1.1656572818756104,1.157404613494873,1.1151109576225282,1.1135638236999514,1.1466765403747559,,
1984-03-06,,,1.1553415060043335,1.1635939598083496,1.1243949413299563,1.1140795767307283,1.1468828415870667,,
1984-03-07,,,1.134710669517517,1.1594677925109864,1.1316158413887025,1.1156269013881686,1.1466765260696412,,
1984-03-08,,,1.145026445388794,1.153278636932373,1.1398683190345766,1.118205773830414,1.1466765260696412,,
1984-03-09,,,1.124394774436951,1.1450261354446412,1.1460576295852662,1.119237303733826,1.1464702081680298,,
1984-03-12,,,1.114079833030701,1.1347106456756593,1.146057629585266,1.119237303733826,1.1460575914382936,,
1984-03-13,,,1.134710669517517,1.1305844783782961,1.1470892190933228,1.119237303733826,1.145644974708557,,
1984-03-14,,,1.124394774436951,1.1285212993621827,1.1439945459365846,1.1192373037338257,1.144819724559784,,
1984-03-15,,,1.124394774436951,1.1243949651718141,1.1388368010520935,1.1197530508041382,1.1437881755828858,,
1984-03-16,,,1.1175826787948608,1.123032546043396,1.1340293407440185,1.120959734916687,1.142620384693146,,
1984-03-19,,,1.128227472305298,1.1258620738983154,1.1302863597869872,1.1226986587047576,1.141459176540375,,
1984-03-20,,,1.128227472305298,1.1245654344558718,1.1275749564170838,1.1259849488735199,1.1400916433334352,,
1984-03-21,,,1.128227472305298,1.125331974029541,1.126926636695862,1.129271239042282,1.1391367483139039,,
1984-03-22,,,1.096295952796936,1.1197122097015382,1.122053587436676,1.1309609532356262,1.1373369097709658,,
1984-03-23,,,1.0856527090072632,1.1133262157440187,1.1181793808937073,1.1321185052394866,1.134911572933197,,
1984-03-26,,,1.0856527090072632,1.1048112630844116,1.1153366684913635,1.1306971490383149,1.1331051826477052,,
1984-03-27,,,1.096295952796936,1.0984249591827393,1.1114951968193054,1.1292922079563141,1.1315116572380068,,
1984-03-28,,,1.096295952796936,1.0920386552810668,1.108685314655304,1.1263399302959443,1.1297118186950685,,
1984-03-29,,,1.096295952796936,1.0920386552810668,1.1058754324913025,1.122356116771698,1.1279119801521302,,
1984-03-30,,,1.096295952796936,1.0941673040390014,1.10374675989151,1.1188880503177643,1.1265247535705567,,
1984-04-02,,,1.0643649101257324,1.0899097442626953,1.0973605036735534,1.1138234317302704,1.1244989061355593,,
1984-04-03,,,1.0537203550338743,1.081394624710083,1.0899097919464111,1.1087423741817475,1.12246648311615,,
1984-04-04,,,1.0750081539154053,1.0771370649337768,1.084587860107422,1.1057572484016418,1.120447201728821,,
1984-04-05,,,1.0643649101257324,1.070750856399536,1.0813947558403014,1.1017241716384887,1.1182150554656984,,
1984-04-06,,,1.0643649101257324,1.0643646478652955,1.0792659759521483,1.0987226784229278,1.115982909202576,1.1352401673793793,
1984-04-09,,,1.0750081539154053,1.06649329662323,1.0782015204429627,1.096769094467163,1.1139636278152467,1.1340359902381898,
1984-04-10,,,1.0643649101257324,1.0686222076416017,1.0750084161758422,1.0932518064975738,1.1121440958976747,1.1323366165161133,
1984-04-11,,,1.0537203550338743,1.0643646478652955,1.070750856399536,1.08971808552742,1.10990535736084,1.1307251834869385,
1984-04-12,,,1.0643649101257324,1.0643646478652955,1.0675577521324158,1.0867165923118591,1.1078795099258425,1.1292201960086823,
1984-04-13,,,1.0750081539154053,1.06649329662323,1.0654289722442627,1.0845878660678863,1.1058602285385133,1.128113203048706,
1984-04-16,,,1.0643649101257324,1.0643646478652955,1.0654289722442627,1.0813947379589082,1.1040406966209413,1.12787167429924,
1984-04-17,,,1.0643649101257324,1.0643646478652955,1.0664934277534486,1.0782016098499299,1.10242746591568,1.1272413849830627,
1984-04-18,,,1.0643649101257324,1.066493558883667,1.0654291033744812,1.0750084817409515,1.1016394805908205,1.1266110956668853,
1984-04-19,,,1.0537203550338743,1.0643646478652953,1.0643646478652955,1.0728797018527985,1.1008449077606202,1.1257382452487945,
1984-04-20,,,1.0537203550338743,1.0601070880889893,1.0633001923561096,1.071283084154129,1.0998440313339233,1.1248653948307037,
1984-04-23,,,1.0643649101257324,1.0601070880889893,1.0622358679771424,1.0702186942100524,1.098849732875824,1.1240989899635314,
1984-04-24,,,1.043077826499939,1.0558496713638306,1.060107159614563,1.0675577878952027,1.0970170760154725,1.1232197988033295,
1984-04-25,,,1.0324337482452393,1.049463438987732,1.0579784989356995,1.0643646776676179,1.0951778554916383,1.12233425617218,
1984-04-26,,,1.0005024671554563,1.0388198614120483,1.0515922546386718,1.0595750033855438,1.0929063081741333,1.1210293114185332,
1984-04-27,,,1.0217903852462769,1.0324338674545288,1.046270477771759,1.0558497250080108,1.091473135948181,1.1201064169406891,
1984-04-30,,,1.0324337482452393,1.0260476350784302,1.0430773615837097,1.0542531669139863,1.0902528309822082,1.1192899560928344,
1984-05-01,,,1.0537203550338743,1.0281761407852172,1.042012906074524,1.0542531669139863,1.0900772047042846,1.1185832118988037,
1984-05-02,,,1.0537203550338743,1.032433462142944,1.0409484505653381,1.0531887769699098,1.089901578426361,1.1180827736854553,
1984-05-03,,,1.0537203550338743,1.0430770397186278,1.0409484505653381,1.0526565492153168,1.0897259521484375,1.1176854872703552,
1984-05-04,,,1.043077826499939,1.0473345279693602,1.0398841977119446,1.051592195034027,1.0893374752998353,1.1171817755699158,
1984-05-07,,,1.0643649101257324,1.0537207603454588,1.0398841977119446,1.0510600328445434,1.0883431768417358,1.116684626340866,
1984-05-08,,,1.0643649101257324,1.0558496713638306,1.042012906074524,1.0510600328445434,1.0871425795555114,1.116084327697754,
1984-05-09,,,1.128227472305298,1.0707510948181151,1.0515922784805298,1.0547853887081147,1.0866002988815309,1.1160194957256317,
1984-05-10,,,1.128227472305298,1.0856525182724,1.064364778995514,1.057978516817093,1.0856454038619996,1.1157483553886414,
1984-05-11,,,1.1388705968856812,1.1048110723495483,1.0760728001594544,1.0611716389656067,1.085109670162201,1.1156867969036102,
1984-05-14,,,1.128227472305298,1.1175835847854616,1.0856521725654602,1.064364767074585,1.0843610739707947,1.1155188071727753,
1984-05-15,,,1.128227472305298,1.1303560972213746,1.0931028842926025,1.0675578951835631,1.083818793296814,1.1153508174419402,
1984-05-16,,,1.128227472305298,1.1303560972213746,1.1005535960197448,1.0707510232925415,1.0836891293525697,1.1151828277111053,
1984-05-17,,,1.096295952796936,1.1239697933197021,1.104811155796051,1.0728798031806945,1.0827145195007326,1.1146955227851867,
1984-05-18,,,1.0856527090072632,1.1133262157440185,1.1090686440467834,1.074476420879364,1.0819396781921389,1.1142049431800842,
1984-05-21,,,1.0643649101257324,1.1005537033081054,1.1090686440467834,1.074476420879364,1.0809453797340394,1.1135014855861665,
1984-05-22,,,1.0537203550338743,1.0856522798538208,1.1080041885375977,1.0750085473060609,1.0793255734443665,1.1124852740764617,
1984-05-23,,,1.0643649101257324,1.0728797674179078,1.1016179323196411,1.0766051054000854,1.0781249761581422,1.111472350358963,
1984-05-24,,,1.0643649101257324,1.066493558883667,1.0952316761016845,1.0797982275485993,1.0769243788719178,1.1103562772274018,
1984-05-25,,,1.0537203550338743,1.0601070880889893,1.086716651916504,1.081394726037979,1.0756471323966978,1.109133758544922,
1984-05-28,,,1.0537203550338743,1.0579781770706176,1.0792659401893616,1.0824590563774108,1.0741569900512693,1.1078080832958221,
1984-05-29,,,1.0324337482452393,1.0537208557128905,1.0696865677833558,1.081394726037979,1.0722411155700682,1.1061663794517518,
1984-05-30,,,1.0643649101257324,1.0537208557128905,1.0633003115653992,1.081926953792572,1.070963864326477,1.1050503063201904,
1984-05-31,,,1.0750081539154053,1.0558495044708252,1.061171531677246,1.0829913437366485,1.0705381083488463,1.103937509059906,
1984-06-01,,,1.128227472305298,1.07075092792511,1.0654290080070496,1.0872488260269164,1.071389603614807,1.103150588274002,
1984-06-04,,,1.128227472305298,1.0856523513793945,1.071815264225006,1.0904419541358947,1.0722410988807678,1.1026731407642365,
1984-06-05,,,1.1175826787948608,1.1026821374893188,1.0782014966011046,1.0931028425693512,1.0726668334007263,1.1020892453193665,
1984-06-06,,,1.1175826787948608,1.1133256912231446,1.0835232734680176,1.0925706028938293,1.0730925679206849,1.1014021933078766,
1984-06-07,,,1.1175826787948608,1.1218405961990356,1.0888450503349305,1.0920383632183075,1.0735183024406434,1.1007151412963867,
1984-06-08,,,1.106939673423767,1.1175830364227295,1.0941669821739197,1.0904418170452117,1.0737311768531799,1.1001279652118683,
1984-06-11,,,1.106939673423767,1.1133254766464233,1.099488914012909,1.0893774271011352,1.0745826721191407,1.0995407891273499,
1984-06-12,,,1.096295952796936,1.1090681314468385,1.1058751344680786,1.0877808511257172,1.075434184074402,1.098950333595276,
1984-06-13,,,1.106939673423767,1.1069395303726197,1.1101326107978822,1.0867164611816407,1.076072814464569,1.0982600080966949,
1984-06-14,,,1.1218974590301514,1.1078024864196778,1.1148215413093567,1.0879965364933013,1.0772234654426576,1.097719260454178,
1984-06-15,,,1.110898733139038,1.108594298362732,1.1130886673927307,1.0892588376998902,1.0781541419029237,1.0970685255527497,
1984-06-18,,,1.110898733139038,1.109386110305786,1.1113557934761047,1.0915855288505554,1.0788719534873963,1.0964177906513215,
1984-06-19,,,1.0999000072479248,1.110106921195984,1.1095875263214112,1.093894511461258,1.07958265542984,1.0958633756637572,
1984-06-20,,,1.0999000072479248,1.1086989879608153,1.1078192591667175,1.0956712663173676,1.080506248474121,1.0952058029174805,
1984-06-21,,,1.0999000072479248,1.10429949760437,1.1060509920120238,1.0974480211734772,1.081216950416565,1.0945482301712035,
1984-06-22,,,1.0999000072479248,1.1020997524261475,1.1053470253944397,1.0997570037841797,1.0817147874832154,1.0937875080108643,
1984-06-25,,,1.0999000072479248,1.0999000072479248,1.1046430587768554,1.1020659863948823,1.082425489425659,1.0932330930233,
1984-06-26,,,1.0999000072479248,1.0999000072479248,1.1050034642219544,1.1054392993450164,1.083136191368103,1.0927818286418916,
1984-06-27,,,1.110898733139038,1.1020997524261475,1.1053993701934814,1.1077659904956818,1.0840668678283691,1.0928531742095948,
1984-06-28,,,1.110898733139038,1.10429949760437,1.10429949760437,1.1095605194568634,1.0852104353904723,1.0930276715755463,
1984-06-29,,,1.110898733139038,1.1064992427825928,1.10429949760437,1.1086940824985505,1.0863540029525758,1.0930990171432495,
1984-07-02,,,1.1218974590301514,1.110898733139038,1.1053993701934814,1.1083775818347932,1.087504653930664,1.093177193403244,
1984-07-03,,,1.1218974590301514,1.1152982234954834,1.1075991153717042,1.1085933208465577,1.0890810465812684,1.0930490612983703,
1984-07-04,,,1.1218974590301514,1.117497968673706,1.1097988605499267,1.1088090598583222,1.0908703207969666,1.0930240881443023,
1984-07-05,,,1.1328974962234497,1.1218977212905883,1.1130986094474793,1.1095748007297517,1.0935182213783263,1.09321226477623,
1984-07-06,,,1.1218974590301514,1.124097466468811,1.1152983546257018,1.110322690010071,1.095520362854004,1.0934967494010925,
1984-07-09,,,1.1328974962234497,1.1262974739074707,1.1185981035232544,1.111620581150055,1.0975296378135682,1.0938912343978882,
1984-07-10,,,1.143896222114563,1.1306972265243531,1.1229977250099181,1.1140005946159364,1.099333155155182,1.0947051799297334,
1984-07-11,,,1.143896222114563,1.1350969791412353,1.1262974739074707,1.115848422050476,1.1011366724967957,1.0955191254615784,
1984-07-12,,,1.143896222114563,1.137296724319458,1.1295972228050233,1.1169483602046966,1.1029401898384095,1.0963330709934234,
1984-07-13,,,1.143896222114563,1.1416964769363402,1.1328969717025756,1.1185982346534729,1.104956557750702,1.0971470165252686,
1984-07-16,,,1.1328974962234497,1.1416964769363402,1.1339969754219055,1.1196981728076936,1.1063272094726562,1.097335193157196,
1984-07-17,,,1.1218974590301514,1.137296724319458,1.1339969754219055,1.1207980453968047,1.1074778604507447,1.097310220003128,
1984-07-18,,,1.1328974962234497,1.1350969791412353,1.1350969791412353,1.122447919845581,1.1075712609291077,1.0970857799053193,
1984-07-19,,,1.1218974590301514,1.1306972265243531,1.1339969754219055,1.1235477924346924,1.1074446606636048,1.096545032262802,
1984-07-20,,,1.1218974590301514,1.1262974739074707,1.1339969754219055,1.1246476650238038,1.107105197906494,1.0961074340343475,
1984-07-23,,,1.0779023170471191,1.1152984380722046,1.1284974575042725,1.1235477805137635,1.1060986948013305,1.0952298843860626,
1984-07-24,,,1.0779023170471191,1.1064994096755982,1.121898066997528,1.1224478960037232,1.105092191696167,1.0944554924964904,
1984-07-25,,,1.0779023170471191,1.095500373840332,1.1152986764907837,1.120798075199127,1.1040856885910033,1.0938874089717865,
1984-07-26,,,1.0779023170471191,1.0867013454437255,1.1086992859840392,1.1191482543945312,1.103717815876007,1.0932161676883698,
1984-07-27,,,1.0779023170471191,1.0779023170471191,1.102099895477295,1.1174984335899354,1.1035628080368043,1.0927512431144715,
1984-07-30,,,1.0779023170471191,1.0779023170471191,1.0966003775596618,1.1152986764907837,1.103833556175232,1.0923894679546355,
1984-07-31,,,1.0999000072479248,1.0823018550872803,1.0944006323814393,1.1141988039016724,1.104757149219513,1.0920413613319397,
1984-08-01,,,1.1328974962234497,1.0933008909225463,1.0944006323814393,1.1147488057613373,1.1061278009414672,1.0921263885498047,
1984-08-02,,,1.1878918409347534,1.1152987957000733,1.1010000705718994,1.1174985229969026,1.1085983395576477,1.0927613592147827,
1984-08-03,,,1.1658939123153689,1.1328971147537232,1.1053997159004212,1.1196983456611633,1.1108418107032778,1.0932444715499878,
1984-08-06,,,1.1658939123153689,1.150495433807373,1.114198875427246,1.1213481664657592,1.1130852818489076,1.0936211359500885,
1984-08-07,,,1.1768935918807983,1.1658941507339478,1.124098002910614,1.1229980349540711,1.1159744787216188,1.0941077971458435,
1984-08-08,,,1.1878918409347534,1.1768930196762084,1.1350969552993775,1.1251978158950806,1.118445017337799,1.094704440832138,
1984-08-09,,,1.1988918781280518,1.179093027114868,1.1471959114074708,1.127947598695755,1.120922691822052,1.0957304000854493,
1984-08-10,,,1.2208893299102783,1.19009211063385,1.1614946126937866,1.1317972540855408,1.1227759289741517,1.0970827662944793,
1984-08-13,,,1.2098901271820068,1.1988913536071777,1.1746933937072754,1.1356468856334687,1.1244091820716857,1.0983251404762269,
1984-08-14,,,1.2208893299102783,1.2076905012130736,1.1867923259735107,1.140596479177475,1.1264753150939941,1.0995710742473603,
1984-08-15,,,1.2208893299102783,1.2142899990081788,1.1955915093421936,1.1449960708618163,1.1285414481163025,1.1008170080184936,
1984-08-16,,,1.2208893299102783,1.218689489364624,1.1988912582397462,1.1499456644058228,1.130607581138611,1.102062941789627,
1984-08-17,,,1.2208893299102783,1.218689489364624,1.2043907999992371,1.154895257949829,1.1328865742683412,1.1033088755607605,
1984-08-20,,,1.253886342048645,1.2274887323379517,1.2131900429725646,1.1636944591999054,1.1358255076408386,1.1052040898799895,
1984-08-21,,,1.2428871393203735,1.2318882942199707,1.2197893977165222,1.1719437003135682,1.1387573313713073,1.1070957577228546,
1984-08-22,,,1.253886342048645,1.2384876966476441,1.2263888478279115,1.1807429015636444,1.141696264743805,1.108884539604187,
1984-08-23,,,1.231887936592102,1.2406874179840088,1.2296884536743165,1.1884421825408935,1.143896074295044,1.1105597698688507,
1984-08-24,,,1.2428871393203735,1.2450869798660278,1.231888234615326,1.1966914236545563,1.1465358424186707,1.112344992160797,1.1237925797700883
1984-08-27,,,1.2428871393203735,1.2428871393203735,1.2351879358291626,1.204940664768219,1.1491756105422974,1.1140237820148469,1.1240298861265183
1984-08-28,,,1.2428871393203735,1.2428871393203735,1.2373877167701721,1.2120900213718415,1.1520353531837464,1.1158090043067932,1.1240728104114532
1984-08-29,,,1.2208893299102783,1.2362877368927,1.2373877167701721,1.2164896130561829,1.1544551396369933,1.1174806940555573,1.1241029387712478
1984-08-30,,,1.231887936592102,1.2362877368927,1.2384875774383546,1.2186894178390504,1.157094898223877,1.119155924320221,1.1241880601644516
1984-08-31,60.46798312184993,A,1.2208893299102783,1.2318881750106812,1.2384875774383546,1.2214391887187959,1.159514684677124,1.1206147360801697,1.1243639695644378
1984-09-03,60.45647385727765,P,1.2208893299102783,1.2274886131286622,1.2351878762245179,1.2241889595985413,1.1619344711303712,1.1221799802780152,1.1250258272886275
1984-09-04,60.44523066648484,P,1.2208893299102783,1.223089051246643,1.2329880952835084,1.2263887465000152,1.164354257583618,1.1237452244758606,1.1254933047294617
1984-09-05,60.44083916608357,P,1.2098901271820068,1.2208892107009888,1.2285884737968444,1.2274886608123778,1.1663340854644775,1.1252004766464234,1.1259057861566544
1984-09-06,60.447952354457705,P,1.2428871393203735,1.223089051246643,1.2296883940696717,1.229688423871994,1.1689738535881042,1.1270921444892883,1.1264151948690415
1984-09-07,60.447883367420225,P,1.2208893299102783,1.223089051246643,1.2274886131286622,1.229688423871994,1.171173665523529,1.1287638342380524,1.126814614534378
1984-09-10,60.43964277212772,P,1.2098901271820068,1.2208892107009888,1.2241889119148255,1.229688423871994,1.1729335188865662,1.130219086408615,1.1271590381860732
1984-09-11,60.43415837094751,P,1.2098901271820068,1.2186893701553345,1.2208892107009888,1.2291384637355804,1.1746933722496034,1.1318872094154357,1.1275535041093827
1984-09-12,60.44318093450267,A,1.2208893299102783,1.2208892107009888,1.2208892107009888,1.2291384637355804,1.176673209667206,1.1337717652320862,1.1280530107021332
1984-09-13,60.42770849800855,P,1.2098901271820068,1.2142898082733153,1.2186894297599793,1.2285885035991668,1.178213062286377,1.1358656418323516,1.1284474766254424
1984-09-14,60.43966239837618,P,1.2366664409637451,1.2174452304840089,1.2202671408653258,1.2293773591518402,1.180508441925049,1.1380144023895264,1.1290604096651078
1984-09-17,60.46034123661094,P,1.2480112314224243,1.2250694513320923,1.2229793310165404,1.2290836036205293,1.1828107166290283,1.1401701772212982,1.1297300666570664
1984-09-18,60.48332272985982,A,1.2593570947647097,1.234962844848633,1.2268261075019837,1.229907101392746,1.1851199340820313,1.1422265446186066,1.130404878258705
1984-09-19,60.50718640286968,A,1.282047986984253,1.2471945762634278,1.2340418934822082,1.2313151836395264,1.187882969379425,1.1445098209381104,1.1312962973117828
1984-09-20,60.5507313465882,A,1.3047387599945068,1.2661643028259277,1.2402270555496215,1.2349577248096466,1.191099820137024,1.1470200049877166,1.132352746129036
1984-09-21,60.57178613345337,A,1.293393611907959,1.2775097370147706,1.2474774837493896,1.2374830484390258,1.194089767932892,1.1495231628417968,1.1333524692058563
1984-09-24,60.58268123785867,A,1.282047986984253,1.2843170881271362,1.2546932697296143,1.2394410908222198,1.1970727777481078,1.151699993610382,1.1341923099756241
1984-09-25,60.58382806331076,A,1.2707023620605469,1.2865861415863038,1.2607744932174683,1.2408318519592285,1.2000488758087158,1.1537633681297301,1.134923847913742
1984-09-26,60.56711292144905,A,1.2707023620605469,1.2843170166015625,1.265755796432495,1.243322503566742,1.2028049731254578,1.1551881170272826,1.1356038063764573
1984-09-27,60.55290264741037,A,1.3047387599945068,1.2843170166015625,1.2752406597137451,1.246965044736862,1.2064617991447448,1.1569532299041747,1.136350792646408
1984-09-28,60.53907188243594,A,1.293393611907959,1.2843170166015625,1.2809133768081664,1.2505902588367461,1.2098917222023011,1.1584984600543975,1.137092628479004
1984-10-01,60.52557016105188,A,1.2707023620605469,1.2820478916168212,1.2831824898719788,1.2530809104442597,1.2137477231025695,1.15992320895195,1.1377210080623628
1984-10-02,60.518658426256415,A,1.2707023620605469,1.2820478916168212,1.2843170166015625,1.2555715620517731,1.2176037240028381,1.1613479578495025,1.1383493876457214
1984-10-03,60.52266514354404,A,1.282047986984253,1.2843170166015625,1.2843170166015625,1.2591794550418853,1.221686637401581,1.162886162996292,1.1390344953536988
1984-10-04,60.50737259014276,A,1.282047986984253,1.2797788619995116,1.282047939300537,1.2611374974250793,1.2257695508003235,1.1647436833381652,1.139719603061676
1984-10-05,60.52357825508857,A,1.327430248260498,1.2865861892700194,1.285451602935791,1.2664645433425903,1.230760109424591,1.1671614587306975,1.1406832009553909
1984-10-08,60.557400385230075,A,1.3387751579284668,1.3002007484436036,1.2911243200302125,1.2729087948799134,1.235977566242218,1.169905561208725,1.1417035233974457
1984-10-09,60.59025215614762,A,1.3387751579284668,1.3138153076171875,1.2979315996170044,1.2793530464172362,1.240755069255829,1.1727561092376708,1.1426206916570663
1984-10-10,60.61424423424649,A,1.3387751579284668,1.3251607418060303,1.3047388792037964,1.2852473378181457,1.2448726224899291,1.1755002117156983,1.1434862810373305
1984-10-11,60.6380509306282,A,1.3387751579284668,1.336506175994873,1.3081425189971925,1.2916915893554688,1.2478902888298036,1.1782443141937256,1.1443002957105637
1984-10-12,60.63742572101024,A,1.3501207828521729,1.341044282913208,1.3138152360916138,1.29736430644989,1.2515748262405395,1.1812083184719087,1.1451710385084153
1984-10-15,60.6307158512935,A,1.3614667654037476,1.3455826044082642,1.3228916764259337,1.3030370831489564,1.255486283302307,1.1842857825756072,1.1460469329357148
