Date,GRADE,GPS,CLX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-27,,,1.0595324039459229,1.0605129241943358,1.0438350200653077,1.0335340261459351,,,
1983-12-28,,,1.025194525718689,1.051683521270752,1.0472686529159545,1.0335340261459351,,,
1983-12-29,,,1.035006046295166,1.0457972288131714,1.0497213840484618,1.0332887887954711,,,
1983-12-30,,,1.0399107933044434,1.0428540706634521,1.0507024765014648,1.034024602174759,,,
1984-01-02,,,1.0399107933044434,1.039910912513733,1.0502119183540344,1.0342698395252228,,,
1984-01-03,,,1.0399107933044434,1.035986590385437,1.0482497572898866,1.0345150768756866,,,
1984-01-04,,,1.0399107933044434,1.0389298439025878,1.04530668258667,1.0357413709163665,,,
1984-01-05,,,1.088963270187378,1.0497212886810303,1.0477592587471007,1.0394202888011932,,,
1984-01-06,,,1.0840578079223633,1.0585506916046143,1.0507023811340332,1.0430992424488068,,,
1984-01-09,,,1.0938680171966553,1.0693421363830566,1.0546265244483948,1.0470233976840972,,,
1984-01-10,,,1.0938680171966553,1.080133581161499,1.058060085773468,1.050947552919388,,,
1984-01-11,,,1.0840578079223633,1.088962984085083,1.0639464139938355,1.055607533454895,,,
1984-01-12,,,1.074247121810913,1.08601975440979,1.06787052154541,1.058795952796936,,,
1984-01-13,,,1.0693415403366089,1.083076500892639,1.0708135962486267,1.0607580363750457,,,
1984-01-16,,,1.030099868774414,1.070322871208191,1.0698325037956238,1.0600222110748292,,,
1984-01-17,,,1.0153849124908447,1.0546262502670287,1.0673799157142638,1.0578148365020752,,,
1984-01-18,,,1.0202897787094116,1.0418726444244384,1.0654178142547608,1.0553622484207152,,,
1984-01-19,,,1.088963270187378,1.0448158740997315,1.0654178142547608,1.0565885365009309,,,
1984-01-20,,,1.088963270187378,1.0487402200698852,1.0659083604812623,1.0583053708076477,,,
1984-01-23,,,1.0987741947174072,1.0624750852584839,1.0663989782333374,1.060512751340866,,,
1984-01-24,,,1.0987741947174072,1.0791529417037964,1.0668895959854126,1.0624748408794402,,,
1984-01-25,,,1.1134893894195557,1.0977928638458252,1.0698327541351318,1.0668895840644836,,,
1984-01-26,,,1.1380162239074707,1.1076034545898437,1.0762096643447876,1.0720400929450988,,,
1984-01-27,,,1.1576364040374756,1.1213380813598632,1.0850391507148742,1.0779263734817506,1.0481515622138977,,
1984-01-30,,,1.1233901977539062,1.1262612819671631,1.0943681836128234,1.0821003437042236,1.0502135705947877,,
1984-01-31,,,1.113492488861084,1.1292049407958984,1.1041789412498475,1.0857794284820557,1.0522738456726075,,
1984-02-01,,,1.113492488861084,1.1292055606842042,1.1134992122650147,1.0894585132598877,1.0545303177833558,,
1984-02-02,,,1.1085445880889893,1.1233112335205078,1.1154573440551758,1.0904375791549683,1.056687831878662,,
1984-02-03,,,1.1035946607589722,1.112502884864807,1.1169204831123352,1.0914144217967987,1.0585501503944397,,
1984-02-06,,,1.118442177772522,1.1115132808685302,1.1188872814178468,1.092643129825592,1.0608075165748596,,
1984-02-07,,,1.118442177772522,1.112503218650818,1.1208540797233582,1.0938718378543855,1.0625743627548219,,
1984-02-08,,,1.0936973094940186,1.1085441827774047,1.1188748717308044,1.0943538129329682,1.0639444184303284,,
1984-02-09,,,1.1035946607589722,1.1075541973114014,1.1154327154159547,1.0958211898803711,1.0652180957794188,,
1984-02-10,,,1.113492488861084,1.1095337629318238,1.1110183238983153,1.098028737306595,1.066984055042267,,
1984-02-13,,,1.118442177772522,1.1095337629318238,1.110523521900177,1.1024458527565002,1.068652777671814,,
1984-02-14,,,1.1431854963302612,1.1144824266433715,1.1134928226470948,1.1088358819484712,1.070816366672516,,
1984-02-15,,,1.1283390522003174,1.1214107751846314,1.114977478981018,1.1142383456230163,1.0730754494667054,,
1984-02-16,,,1.1382378339767456,1.128339409828186,1.1179468035697937,1.1167020738124847,1.0755325078964233,,
1984-02-17,,,1.0986461639404297,1.1253701448440552,1.1174519538879395,1.1171862185001373,1.0772958564758301,,
1984-02-20,,,1.0986461639404297,1.1214109420776368,1.1154723525047303,1.1171798169612885,1.0789610815048218,,
1984-02-21,,,1.088748812675476,1.1105236053466796,1.1125030159950255,1.1166785478591919,1.0804283595085145,,
1984-02-22,,,1.0837994813919067,1.1016156911849975,1.1115132331848145,1.1151940524578094,1.082287185192108,,
1984-02-23,,,1.054106831550598,1.0847894906997682,1.106564450263977,1.1109985828399658,1.0831597471237182,,
1984-02-24,,,1.054106831550598,1.0758816242218017,1.1006258845329284,1.105822104215622,1.083639886379242,,
1984-02-27,,,1.049157738685608,1.0659839391708374,1.093697440624237,1.1021104812622071,1.0837267136573792,,
1984-02-28,,,1.0293623208999634,1.054106640815735,1.0823151230812074,1.097903972864151,1.08312331199646,,
1984-02-29,,,1.0392595529556274,1.045198655128479,1.0734071731567383,1.0941923260688782,1.0825216722488404,,
1984-03-01,,,1.0640044212341309,1.0471781730651855,1.0659838318824768,1.0919653177261353,1.0825130105018617,,
1984-03-02,,,1.068953275680542,1.0501474618911744,1.0630145430564881,1.0902332484722137,1.0827995443344116,,
1984-03-05,,,1.0392595529556274,1.0481678247451782,1.0570758819580077,1.086274117231369,1.0824922037124634,,
1984-03-06,,,1.034310817718506,1.0491575241088866,1.0516320824623109,1.0820675492286682,1.081987771987915,,
1984-03-07,,,1.019464135169983,1.0451984405517578,1.0451985478401185,1.0783558905124664,1.081873164176941,,
1984-03-08,,,1.0244137048721311,1.037280297279358,1.0422292351722717,1.0743968427181243,1.0816613173484801,,
1984-03-09,,,1.0293623208999634,1.029362106323242,1.0397547841072083,1.0701903343200683,1.0814503479003905,,
1984-03-12,,,1.019464135169983,1.0254030227661133,1.0367854237556458,1.0652414321899415,1.0810414147377014,,
1984-03-13,,,1.0442092418670654,1.0273827075958253,1.038270115852356,1.0602926194667817,1.081127383708954,,
1984-03-14,,,1.054106831550598,1.0343112468719482,1.0397548437118531,1.0565810084342957,1.081411304473877,,
1984-03-15,,,1.034310817718506,1.036290669441223,1.0367854833602905,1.0513846576213837,1.0803182554244994,,
1984-03-16,,,1.0392595529556274,1.038270115852356,1.033816111087799,1.0484153270721435,1.079422290325165,,
1984-03-19,,,1.034310817718506,1.0412394523620605,1.033321237564087,1.0451985597610474,1.0782311463356018,,
1984-03-20,,,1.034310817718506,1.0392597675323487,1.033321237564087,1.042476660013199,1.077040002346039,,
1984-03-21,,,1.049157738685608,1.0382699489593505,1.0362905979156494,1.040744572877884,1.0763420009613036,,
1984-03-22,,,1.0442092418670654,1.0402496337890625,1.038270151615143,1.0402496933937073,1.0757412433624267,,
1984-03-23,,,1.0739021301269531,1.0471781492233276,1.0427241325378418,1.041239458322525,1.0758324551582337,,
1984-03-26,,,1.0739021301269531,1.055096411705017,1.0481679320335389,1.0424766778945922,1.0767085003852843,,
1984-03-27,,,1.054106831550598,1.0590556144714356,1.049157691001892,1.0437139034271241,1.0774829387664795,,
1984-03-28,,,1.054106831550598,1.0600454330444335,1.049157691001892,1.0444562673568725,1.0781592798233033,,
1984-03-29,,,1.034310817718506,1.0580657482147218,1.049157691001892,1.0429715871810914,1.0770662307739258,,
1984-03-30,,,1.0244137048721311,1.0481680631637573,1.0476731061935425,1.0407446086406709,1.0757752394676208,,
1984-04-02,,,1.019464135169983,1.0372804641723632,1.04618843793869,1.0397548377513885,1.0741890382766723,,
1984-04-03,,,1.034310817718506,1.0333212614059448,1.04618843793869,1.0397548377513885,1.0728997707366943,,
1984-04-04,,,1.0392595529556274,1.0303518056869507,1.0451986193656921,1.0407446086406709,1.0714151740074158,,
1984-04-05,,,1.019464135169983,1.0273824691772462,1.042724108695984,1.0404971301555634,1.069044132232666,,
1984-04-06,,,1.019464135169983,1.0263925552368165,1.037280309200287,1.0400022208690642,1.066280686855316,1.057216124534607,
1984-04-09,,,1.034310817718506,1.029361891746521,1.0333211779594422,1.0407445549964904,1.0644990992546082,1.057356334924698,
1984-04-10,,,1.034310817718506,1.029361891746521,1.0313415765762328,1.0402496337890625,1.0629154658317566,1.057594655752182,
1984-04-11,,,1.0244137048721311,1.0263927221298217,1.0283722639083863,1.038764977455139,1.0611338901519776,1.0578321039676666,
1984-04-12,,,1.0392595529556274,1.0303518056869507,1.0288671374320983,1.0390124142169952,1.0597481894493104,1.0582180106639862,
1984-04-13,,,1.0392595529556274,1.0343108892440795,1.030351722240448,1.0390124142169952,1.0584614872932434,1.0585058188438417,
1984-04-16,,,1.049157738685608,1.0372802734375,1.0333210825920105,1.0397547602653503,1.0570757985115051,1.0589416575431825,
1984-04-17,,,1.049157738685608,1.0402496576309204,1.0348057746887207,1.0404971063137054,1.0556901097297668,1.0591322362422944,
1984-04-18,,,1.0392595529556274,1.0432188272476197,1.0348057746887207,1.0400021970272064,1.054601354598999,1.0592728865146637,
1984-04-19,,,1.0442092418670654,1.0442087650299072,1.0372802853584289,1.0400021970272064,1.053413646221161,1.05931587100029,
1984-04-20,,,1.0442092418670654,1.0451987028121947,1.0397547960281373,1.038517552614212,1.0520279812812805,1.0595060181617737,
1984-04-23,,,1.034310817718506,1.0422293186187743,1.0397547960281373,1.0365379869937896,1.0503453540802001,1.059499065876007,
1984-04-24,,,1.0046184062957764,1.033321452140808,1.0367855548858642,1.0340635657310486,1.0475740122795105,1.0591951894760132,
1984-04-25,,,1.0046184062957764,1.026393222808838,1.0348060250282287,1.0315891444683074,1.0450995993614196,1.0590875244140625,
1984-04-26,,,1.0244137048721311,1.022434115409851,1.0333214402198792,1.0310942888259889,1.0428231167793274,1.0591778123378754,
1984-04-27,,,1.0640044212341309,1.0263931512832642,1.0357959270477295,1.0330738246440887,1.0421302819252014,1.0597130692005157,
1984-04-30,,,1.071010708808899,1.0337331295013428,1.0379812240600585,1.0356511533260346,1.041577572822571,1.0602693271636963,
1984-05-01,,,1.0810205936431885,1.0490135669708252,1.0411675095558166,1.0379866421222688,1.0414230084419251,1.0609256839752197,
1984-05-02,,,1.1761101484298706,1.083311915397644,1.0548525691032409,1.0448291718959808,1.0432692217826842,1.0627782034873963,
1984-05-03,,,1.1610960960388184,1.1106483936309814,1.0665412545204163,1.0519107699394226,1.0454090070724487,1.0642843770980834,
1984-05-04,,,1.1310678720474243,1.1240610837936402,1.0752271175384522,1.0574909567832946,1.0469482278823852,1.0652940571308136,
1984-05-07,,,1.1160529851913452,1.1330695390701293,1.083401334285736,1.0615780651569366,1.0482861328125,1.0660064232349395,
1984-05-08,,,1.1160529851913452,1.1400760173797608,1.0945447921752929,1.0656651735305787,1.0500199460983277,1.0665716290473939,
1984-05-09,,,1.1610960960388184,1.1370732069015503,1.110192561149597,1.072499293088913,1.0524566769599915,1.067489174604416,
1984-05-10,,,1.151086688041687,1.135071325302124,1.1228598594665526,1.078090649843216,1.0541983222961426,1.0683556663990021,
1984-05-11,,,1.1310678720474243,1.135071325302124,1.129566204547882,1.0826810657978059,1.0554406142234802,1.069120079278946,
1984-05-14,,,1.1260627508163452,1.137073278427124,1.1350714087486267,1.0865263164043426,1.0571766781806946,1.069834440946579,
1984-05-15,,,1.151086688041687,1.1440800189971925,1.1420780181884767,1.0916227638721465,1.0595121955871583,1.0707499837875367,
1984-05-16,,,1.1410768032073977,1.1400761604309082,1.1385746836662292,1.096713626384735,1.0619444489479064,1.0719088065624236,
1984-05-17,,,1.1210585832595823,1.1340705394744872,1.1345709323883058,1.100556093454361,1.0638773465156555,1.072769331932068,
1984-05-18,,,1.1160529851913452,1.1310675621032715,1.1330694437026978,1.104148280620575,1.0656111598014832,1.0735307538509369,
1984-05-21,,,1.0860247611999512,1.1230599641799928,1.1300666213035584,1.1067339777946472,1.0669423723220826,1.073991893529892,
1984-05-22,,,1.1010394096374512,1.1130505084991456,1.128565263748169,1.111555027961731,1.0680789756774902,1.074603179693222,
1984-05-23,,,1.1060442924499512,1.1060440063476562,1.1230600833892823,1.1166263222694397,1.0691177248954773,1.075264514684677,
1984-05-24,,,1.111048460006714,1.1040419816970826,1.119056260585785,1.1209580600261688,1.0706524777412414,1.0754853665828705,
1984-05-25,,,1.111048460006714,1.1030410766601564,1.117054319381714,1.1233102619647979,1.072088255882263,1.0757552731037139,
1984-05-28,,,1.111048460006714,1.108045816421509,1.1155528903007508,1.1253121495246887,1.0736230087280274,1.0759270775318146,
1984-05-29,,,1.1060442924499512,1.1090467929840089,1.111048650741577,1.1265633344650268,1.0750576782226562,1.0760488402843476,
1984-05-30,,,1.1160529851913452,1.1110485315322878,1.1085462689399719,1.1235604763031006,1.076395583152771,1.0763687920570373,
1984-05-31,,,1.1661008596420288,1.1220590114593505,1.1130504965782166,1.1238107144832612,1.0788334155082702,1.0772873294353484,
1984-06-01,,,1.2061383724212646,1.1410769939422607,1.1220590353012085,1.1275642395019532,1.0814781403541565,1.0786552977561952,
1984-06-04,,,1.2061383724212646,1.160094976425171,1.1340703964233398,1.132068508863449,1.0841228652000428,1.0804156827926636,
1984-06-05,,,1.2261576652526855,1.1841176509857179,1.1465822219848634,1.137573742866516,1.0875638818740845,1.0825234103202819,
1984-06-06,,,1.211143136024475,1.2031356811523437,1.1570921063423156,1.1400760948657989,1.090704607963562,1.0844319438934327,
1984-06-07,,,1.2061383724212646,1.211143183708191,1.1666010975837708,1.142828679084778,1.094141159057617,1.0856036949157715,
1984-06-08,,,1.2061383724212646,1.211143183708191,1.1761100888252258,1.14658220410347,1.0977756524085998,1.0867754459381103,
1984-06-11,,,1.181114673614502,1.2061384439468383,1.1831167101860047,1.1493348002433776,1.1010086631774902,1.0875988507270813,
1984-06-12,,,1.201133370399475,1.2011335849761964,1.1926256179809571,1.151837134361267,1.1043451142311096,1.088622442483902,
1984-06-13,,,1.1861190795898438,1.19612877368927,1.1996322274208069,1.1540892481803895,1.1072823047637939,1.089348739385605,
1984-06-14,,,1.0810205936431885,1.1711052179336547,1.1911242008209229,1.1520873486995697,1.108513433933258,1.088778783082962,
1984-06-15,,,1.0109541416168213,1.1320683717727662,1.1716057777404785,1.1468324065208435,1.1083432340621948,1.0873119604587556,
1984-06-18,,,1.0159592628479004,1.0990372896194458,1.1525878667831422,1.143329131603241,1.1079762029647826,1.0862376511096954,
1984-06-19,,,1.0159592628479004,1.062002468109131,1.1315680265426635,1.1390751242637633,1.1076091718673706,1.0852623188495636,
1984-06-20,,,1.0459873676300049,1.0339761257171631,1.1150524497032166,1.1360722780227661,1.108040645122528,1.0845872676372528,
1984-06-21,,,1.076015830039978,1.032975172996521,1.1020401954650878,1.1343206465244293,1.1087757706642152,1.0842619800567628,
1984-06-22,,,1.0960341691970823,1.0499911785125733,1.0910297751426696,1.1335699319839478,1.1099112629890442,1.0841863751411438,
1984-06-25,,,1.1060442924499512,1.0680081844329834,1.0835227370262146,1.1333197236061097,1.111048994064331,1.0840623962879181,
1984-06-26,,,1.091029167175293,1.083022165298462,1.0725123167037964,1.1325689673423767,1.1118864226341247,1.0837882661819458,
1984-06-27,,,1.0559971332550049,1.085024118423462,1.0595001220703124,1.1295661747455596,1.1122211742401122,1.0834112644195557,
1984-06-28,,,1.0660057067871094,1.0830220937728883,1.0579986333847047,1.1245614171028138,1.112657103538513,1.0830353748798371,
1984-06-29,,,1.071010708808899,1.0780174016952515,1.0640042901039124,1.1178050339221954,1.11319313287735,1.0826105570793152,
1984-07-02,,,1.091029167175293,1.0750143766403197,1.0715112805366516,1.1120495736598968,1.1143274998664856,1.0823364269733429,
1984-07-03,,,1.0860247611999512,1.0740134954452514,1.0785178303718568,1.10504292845726,1.1159556269645692,1.0817648196220397,
1984-07-04,,,1.0860247611999512,1.0800190210342406,1.0825215697288513,1.098787009716034,1.1175837540626525,1.081341676712036,
1984-07-05,,,1.0660057067871094,1.0800190210342406,1.0815205574035645,1.0917803764343261,1.1184155941009521,1.0806193554401398,
1984-07-06,,,1.0359783172607422,1.0730125427246093,1.0755149722099304,1.0832723736763001,1.1178550720214844,1.079992676973343,
1984-07-09,,,1.030972957611084,1.0610013008117676,1.0680078387260437,1.0757652878761292,1.117054316997528,1.0793159449100493,
1984-07-10,,,1.0359783172607422,1.0509920120239258,1.0625027537345886,1.0675075352191925,1.116153471469879,1.0787882399559021,
1984-07-11,,,1.0159592628479004,1.0369789123535156,1.0584989666938782,1.0589995443820954,1.1129504537582398,1.078109837770462,
1984-07-12,,,0.9959394335746764,1.022965657711029,1.051492339372635,1.0547454863786698,1.109647320508957,1.0775281637907028,
1984-07-13,,,0.9959394335746764,1.014957880973816,1.0439852118492126,1.0539947509765626,1.106944751739502,1.0769464898109435,
1984-07-16,,,0.9208690524101256,0.9929370999336241,1.026969200372696,1.0492402404546737,1.1030410730838776,1.0756636029481887,
1984-07-17,,,0.9358834624290466,0.972918128967285,1.0119550704956055,1.045236450433731,1.0994376826286316,1.0747288143634797,
1984-07-18,,,0.9609071612358092,0.9619077086448667,0.9994433104991913,1.0409824401140213,1.0954339039325713,1.0739452904462814,
1984-07-19,,,0.975921094417572,0.957904040813446,0.9904348492622376,1.035977703332901,1.091930592060089,1.0730644571781158,
1984-07-20,,,0.9559026956558228,0.9498966932296753,0.9824272871017456,1.028971129655838,1.088427288532257,1.0719339513778687,
1984-07-23,,,0.950897216796875,0.9559023261070252,0.9744197130203247,1.0212137758731843,1.0849239778518678,1.071050328016281,
1984-07-24,,,0.9659116864204408,0.961907970905304,0.9674130499362945,1.0149579018354415,1.0812204778194427,1.0703663367033005,
1984-07-25,,,0.9559026956558228,0.9609070777893066,0.9614073932170868,1.0099531799554824,1.0775169956684112,1.069730722308159,
1984-07-26,,,1.0059497356414795,0.9669128060340881,0.9624084234237671,1.006950381398201,1.0752148187160493,1.0695460826158523,
1984-07-27,,,1.0159592628479004,0.9789241194725037,0.9644104063510894,1.004197809100151,1.0732129442691802,1.0694120520353316,
1984-07-30,,,0.9977264404296876,0.9882899641990661,0.9720961451530457,0.9995326727628708,1.071446977853775,1.0691946750879289,
1984-07-31,,,0.9926618933677672,0.9936400055885315,0.9777739882469177,0.9948645293712616,1.0692794275283815,1.0686792016029358,
1984-08-01,,,0.9825333952903748,0.9989661455154419,0.9799366116523742,0.9896899610757828,1.0668092095851898,1.0679634672403335,
1984-08-02,,,1.002790451049805,0.9983342885971069,0.9826235473155975,0.9865291982889175,1.0646440494060516,1.0676482635736466,
1984-08-03,,,1.0483720302581787,1.0048168420791626,0.9918704807758332,0.9871488839387894,1.063390520811081,1.0677393883466721,
1984-08-06,,,1.0736955404281616,1.0200106620788574,1.0041503131389617,0.9892850130796432,1.0626434624195098,1.0681332355737687,
1984-08-07,,,1.0585012435913086,1.0331785321235656,1.0134092688560485,0.9904111593961715,1.0616926014423371,1.0683751398324965,
1984-08-08,,,1.0078555345535278,1.0382429599761962,1.0186045527458192,0.990005972981453,1.0595286524295806,1.0679621177911758,
1984-08-09,,,1.053437113761902,1.0483722925186156,1.0233532905578613,0.9928808569908142,1.057275377511978,1.0680543965101241,
1984-08-10,,,1.033178687095642,1.0453336238861084,1.0250752329826356,0.9947428196668625,1.0538161838054656,1.0676471620798111,
1984-08-13,,,1.0078555345535278,1.0321656227111817,1.0260881423950194,0.9990921437740325,1.0498505270481109,1.0669866961240768,
1984-08-14,,,1.0129196643829346,1.0230493068695068,1.0281139194965363,1.002943953871727,1.045585767030716,1.0665748244524003,
1984-08-15,,,0.9875970482826232,1.018997609615326,1.028620284795761,1.0042784482240676,1.041114845275879,1.0659097266197204,
1984-08-16,,,0.9875970482826232,1.0058295965194701,1.0271009445190429,1.0048622459173202,1.036744018793106,1.0654425889253616,
1984-08-17,,,1.0129196643829346,1.0017777919769286,1.0235557079315185,1.0077130943536758,1.0328796446323394,1.0653276485204697,
1984-08-20,,,1.0281145572662354,1.0058295965194701,1.018997609615326,1.011573961377144,1.029819642305374,1.0654141527414323,
1984-08-21,,,1.0179851055145264,1.0068426847457885,1.0149459958076477,1.014177632331848,1.026156677007675,1.0652508956193925,
1984-08-22,,,1.0179851055145264,1.0129202961921693,1.0159589529037476,1.0172817528247833,1.0227939975261688,1.0650381511449813,
1984-08-23,,,1.0382425785064695,1.0230494022369385,1.0144394993782044,1.0188963949680327,1.0219384372234344,1.0652259355783462,
1984-08-24,,,1.0483720302581787,1.0301398754119873,1.015958833694458,1.0205170333385467,1.0226867949962617,1.0655150145292283,1.0613655695319175
1984-08-27,,,1.0635660886764526,1.0372301816940308,1.0215298891067506,1.023809015750885,1.0236389315128327,1.0658075672388077,1.0615819510817528
1984-08-28,,,1.0787596702575684,1.049385094642639,1.028113889694214,1.028113904595375,1.024894939661026,1.0662520557641983,1.0619233557581902
1984-08-29,,,1.0888891220092771,1.0635658979415892,1.0382430970668792,1.0334316909313201,1.0257529747486114,1.0668968099355698,1.0623644569516182
1984-08-30,,,1.068631291389465,1.0696436405181884,1.0463465213775636,1.0367237329483032,1.0256052839756011,1.067190527319908,1.0627042689919473
1984-08-31,52.30842982372184,A,1.068631291389465,1.0736954927444458,1.0519176840782165,1.0377366960048675,1.0250572264194489,1.0674842447042465,1.062995031774044
1984-09-03,52.29708606372876,A,1.068631291389465,1.0747085332870483,1.0559693574905396,1.0374834835529327,1.0243089663982392,1.0676789802312852,1.0633103188872337
1984-09-04,52.281637603616524,A,1.0736955404281616,1.073695707321167,1.0615404009819032,1.0382431983947753,1.0239622938632964,1.0679243582487106,1.0635282972455025
1984-09-05,52.26503642397612,A,1.0736955404281616,1.070656991004944,1.0671114444732666,1.041535198688507,1.0243162620067596,1.068268718123436,1.0637708023190497
1984-09-06,52.259833166134484,A,1.0838241577148438,1.0736955642700194,1.071669602394104,1.0430545508861542,1.0246726310253143,1.0686648672819137,1.063990369141102
1984-09-07,52.258355700295716,A,1.0736955404281616,1.0747084140777587,1.0742019534111023,1.0450803935527802,1.0247263276576997,1.0689597302675247,1.0642328742146492
1984-09-10,52.25263689743778,A,1.0483720302581787,1.0706565618515014,1.072682547569275,1.0471062183380127,1.0238731849193572,1.0691003423929215,1.0642997041344642
1984-09-11,52.23940687536544,A,1.033178687095642,1.0625531911849975,1.0681244492530824,1.048119169473648,1.022816263437271,1.06938594520092,1.0642905673384666
1984-09-12,52.2300215815659,P,1.053437113761902,1.0585015058517455,1.0645792484283447,1.051411172747612,1.0221645104885102,1.0698741322755814,1.064480828344822
1984-09-13,52.22967695105748,P,1.0787596702575684,1.0574886083602906,1.0655920863151551,1.0559693038463593,1.0224195897579194,1.0704175919294356,1.0647977021336557
1984-09-14,52.238311889002354,P,1.099017858505249,1.062553071975708,1.0686307430267334,1.060274213552475,1.0236803805828094,1.070767726302147,1.0652403977513314
1984-09-17,52.25867449694031,A,1.1040830612182615,1.0736952781677247,1.072175920009613,1.0640726387500763,1.025142582654953,1.0710984498262406,1.0656838884949684
1984-09-18,52.29221277580396,A,1.1243406534194946,1.091927671432495,1.0772404313087462,1.0693904161453247,1.026909829378128,1.0715316504240036,1.0662286671996117
1984-09-19,52.31284932596781,A,1.119276762008667,1.1050956010818482,1.0817985534667969,1.0744549989700318,1.0289761793613434,1.0709633165597916,1.0668707600235938
1984-09-20,52.319460872389676,A,1.1142123937606812,1.1121861457824707,1.0848373770713806,1.0782534897327423,1.0313416385650636,1.0704944795370102,1.067389428317547
1984-09-21,52.3154580743244,A,1.1040830612182615,1.113199186325073,1.0878761291503907,1.0810390412807465,1.0335045111179353,1.0702246314287185,1.0677593442797662
1984-09-24,52.307634259542546,A,1.0888891220092771,1.1101603984832764,1.0919278383255004,1.0823051929473877,1.0368649125099183,1.0699529927968978,1.0679797080159188
1984-09-25,52.28474190402928,A,1.0736955404281616,1.1000313758850098,1.0959795236587524,1.0820519864559173,1.0396211540699005,1.069529418349266,1.06805052369833
1984-09-26,52.262461276387,A,1.0736955404281616,1.0909151315689087,1.0980053663253784,1.0812923073768617,1.0418769216537476,1.0686554127931596,1.0680722936987876
1984-09-27,52.24458084408368,A,1.0736955404281616,1.0828117609024048,1.0974989533424377,1.0815455198287964,1.0438324105739594,1.0678815013170242,1.0681185838580132
1984-09-28,52.23229629371826,A,1.0736955404281616,1.0767342567443847,1.094966721534729,1.0817987322807312,1.046188267469406,1.0673077780008315,1.0682139286398888
1984-10-01,52.2272183242632,A,1.0888891220092771,1.0767342567443847,1.0934473276138303,1.0828116238117218,1.0489481055736543,1.066936041712761,1.06838524132967
1984-10-02,52.22588935755351,P,1.0838241577148438,1.0787599802017211,1.0893956780433653,1.083318054676056,1.0513063549995423,1.0662634164094924,1.0685067000985145
1984-10-03,52.23118215455188,P,1.0838241577148438,1.0807857036590576,1.085850417613983,1.08382448554039,1.0538647842407227,1.065690889954567,1.0687998482584953
1984-10-04,52.233404662257406,P,1.0787596702575684,1.081798529624939,1.0823051452636716,1.0835712611675263,1.0553209829330443,1.065267900824547,1.0690186163783073
1984-10-05,52.237015326286844,A,1.0838241577148438,1.0838242530822755,1.08027925491333,1.0840776920318604,1.0566782808303834,1.0649456125497818,1.0692381832003592
1984-10-08,52.2356856064031,A,1.0787596702575684,1.0817983627319336,1.0792663097381592,1.08559707403183,1.058298945426941,1.064872961640358,1.069432427585125
1984-10-09,52.235322733222766,P,1.0635660886764526,1.0777467489242554,1.0782533645629884,1.0871164441108703,1.0597170293331146,1.064498228430748,1.069550704061985
1984-10-10,52.238625396390155,P,1.0838241577148438,1.0777467489242554,1.0792662262916566,1.0886357963085174,1.061742844581604,1.0642760270833969,1.069770270884037
1984-10-11,52.24221653539488,P,1.0838241577148438,1.0787596464157105,1.0802790880203248,1.0888890206813813,1.0633635187149049,1.0640037840604781,1.0697445753216743
1984-10-12,52.23978081262695,A,1.0838241577148438,1.0787596464157105,1.081291949748993,1.0881293356418609,1.064072561264038,1.0637315410375594,1.0697434070706366
