Date,GRADE,GPS,ERIE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-01-22,,,9.61432647705078,9.47247486114502,9.478386783599854,9.508698463439941,9.508698959350586,,
1996-01-23,,,9.14148998260498,9.47247486114502,9.438983726501466,9.486672830581664,9.506171951293945,,
1996-01-24,,,9.574923515319824,9.51187858581543,9.44292402267456,9.486318874359132,9.507601127624511,,
1996-01-25,,,9.574923515319824,9.503997993469238,9.454744625091553,9.495782518386841,9.509030303955079,,
1996-01-26,,,9.574923515319824,9.496117401123048,9.452773952484131,9.495428562164307,9.510459480285645,,
1996-01-29,,,9.377904891967772,9.448833084106443,9.460653972625732,9.48522367477417,9.50794828414917,,
1996-01-30,,,9.299104690551758,9.480356025695801,9.47641544342041,9.494641160964965,9.503861083984376,,
1996-01-31,,,9.299104690551758,9.425192260742188,9.468535423278809,9.470999193191528,9.49977388381958,,
1996-02-01,,,9.850746154785156,9.480356788635254,9.492177391052246,9.483312463760376,9.506719512939453,,
1996-02-02,,,9.299104690551758,9.42519302368164,9.460655212402344,9.468536186218262,9.502632312774658,,
1996-02-05,,,9.299104690551758,9.409432983398437,9.429133033752441,9.453759908676147,9.498545112609863,,
1996-02-06,,,9.299104690551758,9.409432983398437,9.444894504547118,9.441939115524292,9.494457912445068,,
1996-02-07,,,9.850746154785156,9.519761276245116,9.472476768493653,9.457700395584107,9.501403541564942,,
1996-02-08,,,9.850746154785156,9.519761276245116,9.500059032440186,9.477401828765869,9.508349170684815,,
1996-02-09,,,9.73253059387207,9.606446456909179,9.51581974029541,9.484296846389771,9.512930488586425,,
1996-02-12,,,9.61432647705078,9.669490814208984,9.539461898803712,9.500057935714722,9.51514772415161,,
1996-02-13,,,9.771944046020508,9.764058685302734,9.586745834350586,9.531580638885497,9.518946552276612,,
1996-02-14,,,9.75223445892334,9.74435634613037,9.632058811187743,9.550297117233276,9.528634433746339,,
1996-02-15,,,9.771944046020508,9.72859592437744,9.624178600311279,9.558177995681763,9.532433261871338,,
1996-02-16,,,9.73253059387207,9.72859592437744,9.66752119064331,9.564088201522827,9.535443820953368,9.327028045654297,
1996-02-19,,,9.73253059387207,9.7522367477417,9.710863780975341,9.569998407363892,9.5384543800354,9.348168535232544,
1996-02-20,,,9.653730392456056,9.728594017028808,9.746326351165772,9.595610427856446,9.54303056716919,9.36302318572998,
1996-02-21,,,9.653730392456056,9.708893203735352,9.726624774932862,9.599550771713258,9.54760675430298,9.38416111946106,
1996-02-22,,,9.67343521118164,9.689191436767578,9.70889368057251,9.604476356506348,9.552577037811279,9.399998216629028,
1996-02-23,,,9.771944046020508,9.697074127197265,9.712835025787353,9.614327383041381,9.55637586593628,9.416820402145385,
1996-02-26,,,9.61432647705078,9.673433303833008,9.712835025787353,9.626148462295532,9.557022342681885,9.432851839065552,
1996-02-27,,,9.496119499206545,9.641911125183105,9.685252571105957,9.635999202728271,9.555304679870606,9.447308502197266,
1996-02-28,,,9.456717491149902,9.602508544921875,9.655700874328613,9.643879842758178,9.552798976898194,9.463334693908692,
1996-02-29,,,9.456717491149902,9.559165000915527,9.624178218841553,9.624178409576416,9.550293273925782,9.475433826446533,
1996-03-01,,,9.456717491149902,9.496119689941406,9.596596908569335,9.632059049606323,9.54778757095337,9.4867475605011,
1996-03-04,,,9.377904891967772,9.448835372924805,9.561134338378906,9.635999059677124,9.543705615997315,9.495702276229858,
1996-03-05,,,9.61432647705078,9.472476768493653,9.557193946838378,9.651760149002076,9.544352092742919,9.504665012359618,
1996-03-06,,,9.61432647705078,9.503998565673829,9.55325355529785,9.639939165115356,9.544998569488525,9.511271495819091,
1996-03-07,,,9.61432647705078,9.535520362854005,9.547342681884764,9.628118181228638,9.549572086334228,9.51944884300232,
1996-03-08,,,9.456717491149902,9.535520362854005,9.515820026397703,9.614327526092529,9.547066383361816,9.52290846824646,
1996-03-11,,,9.75223445892334,9.610386276245118,9.52961082458496,9.621222925186157,9.550471019744872,9.524610786437988,
1996-03-12,,,9.456717491149902,9.578864479064942,9.525670623779295,9.605461597442627,9.557390270233155,9.523357934951783,
1996-03-13,,,9.75223445892334,9.606446075439454,9.55522232055664,9.605461597442627,9.556996078491212,9.524274778366088,
1996-03-14,,,9.850746154785156,9.653730010986328,9.594625186920165,9.60940170288086,9.56192138671875,9.528533029556275,
1996-03-15,,,9.456717491149902,9.653730010986328,9.594625186920165,9.59561104774475,9.559163131713866,9.527280178070068,
1996-03-18,,,9.456717491149902,9.59462661743164,9.602506446838378,9.581820392608643,9.556404876708985,9.530739803314209,
1996-03-19,,,9.850746154785156,9.673432350158691,9.626148414611816,9.591671180725097,9.56270938873291,9.533427238464355,
1996-03-20,,,9.456717491149902,9.614328956604004,9.610387516021728,9.58182053565979,9.56113332748413,9.532174386978149,
1996-03-21,,,10.36298370361328,9.716776466369627,9.685253238677978,9.616297960281372,9.579258651733399,9.540376901626587,
1996-03-22,,,10.402387619018556,9.90591049194336,9.779820251464844,9.647820138931275,9.595413799285888,9.551722373962402,
1996-03-25,,,10.087164878845217,10.031999969482424,9.813313293457032,9.671462059020996,9.611175003051757,9.55755937576294,
1996-03-26,,,10.047762870788574,10.071403312683106,9.872417831420899,9.699044227600098,9.62930046081543,9.56300235748291,
1996-03-27,,,9.929543495178224,10.16596851348877,9.890148735046386,9.722685527801513,9.64033323287964,9.567263145446777,
1996-03-28,,,10.560003280639648,10.205372428894044,9.961074447631836,9.777849817276001,9.659246768951416,9.57782853126526,
1996-03-29,,,12.569554328918455,10.638805770874024,10.27235813140869,9.933491659164428,9.71835132598877,9.608489427566528,
1996-04-01,,,11.663285255432127,10.954029846191407,10.493014907836914,10.047760677337646,9.759330501556397,9.634014730453492,
1996-04-02,,,12.493549346923828,11.443187141418457,10.757295227050781,10.1917218208313,9.826371688842773,9.66627182006836,
1996-04-03,,,13.284283638000488,12.11413516998291,11.14005184173584,10.375219678878784,9.900558891296386,9.70408000946045,
1996-04-04,,,12.96799087524414,12.595732688903809,11.400552558898926,10.542902898788451,9.968420238494874,9.738725271224975,
1996-04-05,,,12.96799087524414,12.675419998168945,11.657112884521485,10.718466567993165,10.03628158569336,9.773370532989501,
1996-04-08,,,13.284283638000488,12.999619674682616,11.976824760437012,10.895069026947022,10.114409160614013,9.811178722381591,
1996-04-09,,,13.60057258605957,13.221024322509766,12.332105731964111,11.102261781692505,10.20043851852417,9.852149801254273,
1996-04-10,,,13.60057258605957,13.284282112121582,12.699208641052246,11.294678688049316,10.286467876434326,9.893120880126952,
1996-04-11,,,13.52150535583496,13.394985008239747,12.995358848571778,11.478216648101807,10.359883060455322,9.933301286697388,
1996-04-12,,,13.442434310913086,13.489873695373536,13.08264684677124,11.677502489089965,10.442749652862549,9.972690982818603,
1996-04-15,,,13.75872039794922,13.584761047363282,13.29219036102295,11.892602634429931,10.531941967010498,10.01524353981018,
1996-04-16,,,13.916866302490234,13.648019790649414,13.43452205657959,12.095908641815186,10.624297199249268,10.059377555847169,
1996-04-17,,,13.995943069458008,13.7270938873291,13.505687999725343,12.322869920730591,10.707201137542725,10.104302339553833,
1996-04-18,,,14.312230110168455,13.8852388381958,13.640111923217773,12.52033224105835,10.79643081665039,10.152389993667603,
1996-04-19,,,14.707598686218262,14.138271713256836,13.814072704315185,12.735592794418334,10.895932178497315,10.20443133354187,
1996-04-22,,,14.549456596374512,14.296418952941895,13.940590000152588,12.9587073802948,10.99463478088379,10.2548912525177,
1996-04-23,,,14.154086112976074,14.343862915039063,13.995941352844238,13.164023542404175,11.0822776222229,10.300612087249755,
1996-04-24,,,14.826205253601074,14.509915351867676,14.118504619598388,13.408856630325317,11.183757038116456,10.356195735931397,
1996-04-25,,,15.02388858795166,14.652247047424316,14.268742942810059,13.632050895690918,11.288795928955079,10.410614595413207,
1996-04-26,,,15.26110553741455,14.762948417663575,14.450610065460205,13.766628456115722,11.399367427825927,10.467405624389649,
1996-04-29,,,15.656475067138672,14.984352111816406,14.64038553237915,13.96628794670105,11.51784631729126,10.52815034866333,
1996-04-30,,,16.36812973022461,15.427160835266113,14.885511875152588,14.160016965866088,11.652134304046632,10.59758243560791,
1996-05-01,,,17.07979393005371,15.877878570556641,15.193896961212157,14.34979248046875,11.800655574798585,10.674131164550781,
1996-05-02,,,15.814614295959473,16.036023712158205,15.34413537979126,14.492123651504517,11.92347915649414,10.73802809715271,
1996-05-03,,,16.68442726135254,16.3206880569458,15.541818237304687,14.677945470809936,12.06172882080078,10.80905234336853,
1996-05-06,,,16.6053524017334,16.510463523864747,15.747407817840577,14.843998908996582,12.201549339294434,10.879285840988159,
1996-05-07,,,16.6053524017334,16.557908058166504,15.99253444671631,14.994237899780273,12.343733997344971,10.949519338607788,
1996-05-08,,,16.6053524017334,16.46301975250244,16.17044916152954,15.144476890563965,12.486706695556641,11.019752836227417,
1996-05-09,,,16.486743927001953,16.597445678710937,16.31673469543457,15.292738819122315,12.627307224273682,11.088800249099732,
1996-05-10,,,16.447206497192383,16.550001525878905,16.435344791412355,15.44297742843628,12.767117004394532,11.15745228767395,
1996-05-13,,,18.97754669189453,17.024440383911134,16.76745195388794,15.703918743133546,12.959109840393067,11.25140772819519,
1996-05-14,,,19.21475601196289,17.54632110595703,17.05211458206177,15.968813228607178,13.151118431091309,11.347735261917114,
1996-05-15,,,18.97754669189453,18.020759963989256,17.241889858245848,16.217893409729005,13.338382835388183,11.441690702438354,
1996-05-16,,,19.21475601196289,18.566362380981445,17.581904029846193,16.463019704818727,13.530391426086426,11.539981756210327,
1996-05-17,,,19.096155166625977,19.096152114868165,17.823076820373537,16.682447528839113,13.723180179595948,11.635123281478881,
1996-05-20,,,18.02866744995117,18.90637626647949,17.965408325195312,16.856408071517944,13.888708839416504,11.719589929580689,
1996-05-21,,,18.02866744995117,18.66915855407715,18.10773983001709,17.0501371383667,14.06014783859253,11.808769054412842,
1996-05-22,,,19.21475601196289,18.71660041809082,18.36868019104004,17.26956467628479,14.24939826965332,11.903197174072266,
1996-05-23,,,18.97754669189453,18.66915855407715,18.617760467529298,17.467247581481935,14.431934280395508,11.996927833557129,
1996-05-24,,,18.97754669189453,18.64543685913086,18.87079448699951,17.65306963920593,14.6223508644104,12.090756998062133,
1996-05-27,,,18.97754669189453,18.83521270751953,18.87079448699951,17.819123220443725,14.812767448425292,12.184586162567138,
1996-05-28,,,17.554227828979492,18.740324783325196,18.70474166870117,17.87842812538147,14.96683708190918,12.264773235321044,
1996-05-29,,,19.21475601196289,18.740324783325196,18.728462600708006,17.985176229476927,15.16199785232544,12.361565589904785,
1996-05-30,,,18.621721267700195,18.66915969848633,18.669159126281738,18.125531578063963,15.327172603607178,12.453215627670287,
1996-05-31,,,19.15545654296875,18.70474166870117,18.675089263916014,18.249083042144775,15.502233982086182,12.548823890686036,
1996-06-03,,,18.740331649780277,18.65729866027832,18.746255683898926,18.355832004547118,15.675297317504883,12.64323616027832,
1996-06-04,,,17.791452407836914,18.704743576049804,18.7225341796875,18.415137004852294,15.83017110824585,12.72973578453064,
1996-06-05,,,18.740331649780277,18.60985870361328,18.67509174346924,18.52188596725464,16.00638687133789,12.823360052108765,
1996-06-06,,,18.38449478149414,18.56241340637207,18.6157865524292,18.616773509979247,16.162876701354982,12.911061735153199,
1996-06-07,,,17.910051345825195,18.31333236694336,18.509037017822266,18.68991575241089,16.269686641693117,12.994018983840942,
1996-06-10,,,18.50311088562012,18.265888214111328,18.461593437194825,18.666193962097168,16.406483154296875,13.082906827926635,
1996-06-11,,,17.791452407836914,18.265888214111328,18.485315895080568,18.595028781890868,16.512441215515135,13.169406452178954,
1996-06-12,,,18.26588249206543,18.17099838256836,18.39042854309082,18.559445571899413,16.612073192596437,13.25631604194641,
1996-06-13,,,18.26588249206543,18.147275924682617,18.354844665527345,18.51200189590454,16.718031024932863,13.343225631713867,
1996-06-14,,,16.36812973022461,17.8388916015625,18.07611198425293,18.375600624084473,16.78603380203247,13.411157693862915,
1996-06-17,,,18.740331649780277,17.88633575439453,18.07611198425293,18.411183834075928,16.895154762268067,13.50478196144104,
1996-06-18,,,18.740331649780277,18.076111602783207,18.170999908447264,18.446767044067382,16.99794994354248,13.599194231033325,
1996-06-19,,,18.740331649780277,18.171001434326175,18.170999908447264,18.42304582595825,17.100745124816896,13.693606500625611,
1996-06-20,,,18.02866744995117,18.123558425903322,18.135417175292968,18.375601863861085,17.19088836669922,13.77538571357727,
1996-06-21,,,19.45199012756348,18.740330505371098,18.289611053466796,18.399324035644533,17.311079483032227,13.876914567947388,
1996-06-24,,,19.21475601196289,18.835215377807618,18.360775566101076,18.41118450164795,17.4202001953125,13.9760710811615,
1996-06-25,,,19.21475601196289,18.93010025024414,18.503105926513673,18.49421091079712,17.526157989501954,14.07522759437561,
1996-06-26,,,18.740331649780277,18.93010025024414,18.55055084228516,18.470489692687988,17.621045761108398,14.164123449325562,
1996-06-27,,,18.14728546142578,18.953823852539063,18.538691139221193,18.44676790237427,17.697746868133546,14.247088842391967,
1996-06-28,,,19.92640495300293,19.048706817626954,18.894518661499028,18.485315322875977,17.80212299346924,14.349027585983276,
1996-07-01,,,21.349750518798828,19.475705718994142,19.15546054840088,18.615786266326904,17.938128871917726,14.466381826400756,
1996-07-02,,,21.38872528076172,19.910499572753906,19.420299911499026,18.795649909973143,18.082821655273438,14.58254963874817,
1996-07-03,,,20.20045280456543,20.20252380371094,19.56631202697754,18.868655967712403,18.190306606292726,14.68703182220459,
1996-07-04,,,20.20045280456543,20.613157272338867,19.783490562438967,18.959453868865968,18.293837890625,14.791316909790039,
1996-07-05,,,19.725133895874023,20.572903060913085,19.81080493927002,19.050207996368407,18.38311845779419,14.89124294281006,12.109135494232177
1996-07-08,,,20.438100814819336,20.39057312011719,19.933139419555665,19.14695749282837,18.478750972747804,14.998298645019531,12.173233590126038
1996-07-09,,,19.96278953552246,20.105385971069335,20.007942771911623,19.255524349212646,18.55064416885376,15.101389236450196,12.232206211090087
1996-07-10,,,19.96278953552246,20.057853317260744,20.13018856048584,19.340369701385498,18.608304080963133,15.20447982788086,12.29432047367096
1996-07-11,,,20.913406372070312,20.20044403076172,20.40680065155029,19.472745895385742,18.710279922485352,15.316879539489745,12.358438878059387
1996-07-12,43.586636361940585,A,19.725133895874023,20.20044403076172,20.386673545837404,19.640596103668212,18.77109405517578,15.41641143798828,12.416615920066834
1996-07-15,43.520872687906795,A,20.20045280456543,20.152914428710936,20.271743774414062,19.713602161407472,18.842996063232423,15.522272701263427,12.47756227016449
1996-07-16,43.447480387292245,A,19.48750114440918,20.05785675048828,20.081621360778808,19.750960636138917,18.900639038085938,15.622186517715454,12.53474750995636
1996-07-17,43.43273432488734,A,20.081626892089844,20.081624221801757,20.06973876953125,19.818025398254395,18.970164527893065,15.728435611724853,12.595885152816772
1996-07-18,43.214764360175586,P,19.6063175201416,19.820206451416016,20.010325241088868,19.896907901763917,19.03255599975586,15.82993161201477,12.652682719230652
1996-07-19,43.156218020426486,P,19.6063175201416,19.79644317626953,19.998443603515625,19.904624271392823,19.095738220214844,15.931427612304688,12.709087586402893
1996-07-22,43.16749260604363,P,20.438100814819336,19.843972778320314,19.998443603515625,19.965791511535645,19.12494930267334,16.042029571533202,12.768865923881531
1996-07-23,43.26666545252823,P,20.438100814819336,20.034092712402344,20.045974731445312,20.026958751678468,19.149416198730467,16.150267314910888,12.827466163635254
1996-07-24,43.12840516110732,P,19.249839782714844,19.867735290527342,19.97467975616455,20.052434158325195,19.154862060546876,16.24662244796753,12.87894697189331
1996-07-25,43.06577859849932,P,19.249839782714844,19.796439743041994,19.808323097229003,20.10756187438965,19.155563735961913,16.34297758102417,12.931213212013244
1996-07-26,43.094921719932415,A,20.319278717041016,19.939031982421874,19.867737579345704,20.127205562591552,19.180026206970215,16.45160319328308,12.98725583076477
1996-07-29,43.023852540664414,A,20.20045280456543,19.891502380371094,19.867737579345704,20.06974067687988,19.2234619140625,16.556085376739503,13.040348081588744
1996-07-30,42.86904800939007,P,19.48750114440918,19.701382446289063,19.867737579345704,19.974679470062256,19.25263858795166,16.656393213272096,13.089875574111938
1996-07-31,42.827116058643846,P,19.012191772460938,19.65385284423828,19.76079406738281,19.91526641845703,19.24858730316162,16.74899278640747,13.13663378238678
1996-08-01,42.982768414589835,A,20.675752639770508,19.939035415649414,19.867737579345704,19.939031410217286,19.28255142211914,16.857242851257325,13.192887940406798
1996-08-02,42.97609363206539,A,20.438100814819336,19.96279983520508,19.950915908813478,19.97467975616455,19.311762504577636,16.96705668449402,13.247168431282043
1996-08-05,43.01723658279935,A,20.438100814819336,20.01032943725586,19.950915908813478,19.97467975616455,19.34097358703613,17.07687051773071,13.303805160522462
1996-08-06,43.184477331996,A,20.675752639770508,20.247979736328126,19.974681091308593,20.010327911376955,19.403404083251953,17.185120582580566,13.359273910522461
1996-08-07,43.22006044335142,A,19.012191772460938,20.247979736328126,19.950916290283203,19.962798023223876,19.399352798461916,17.280675325393677,13.406424856185913
1996-08-08,43.087286234461324,A,19.96278953552246,20.105387115478514,20.022211265563964,19.915267181396484,19.42617416381836,17.37667338371277,13.458525142669679
1996-08-09,43.00217371081237,A,19.96278953552246,20.01032485961914,19.98656234741211,19.927149963378906,19.442320823669434,17.472277402877808,13.511999888420105
1996-08-12,42.96778115406152,P,20.20045280456543,19.96279525756836,19.98656234741211,19.927149963378906,19.471523246765138,17.57341028213501,13.565484828948975
1996-08-13,42.92842445414751,P,20.438100814819336,19.915264892578126,20.081622314453124,19.974679946899414,19.524456214904784,17.67731366157532,13.620158009529113
1996-08-14,42.98525412241167,P,19.48750114440918,20.010326766967772,20.12915325164795,19.94497365951538,19.539399604797364,17.772893238067628,13.670078191757202
1996-08-15,43.032970479922994,A,20.259870529174805,20.069742965698243,20.08756504058838,19.97765130996704,19.576907119750977,17.86989191055298,13.723860220909119
1996-08-16,43.05773655032712,A,20.20045280456543,20.117275619506835,20.063800239562987,20.007358074188232,19.62271514892578,17.94620089530945,13.777345161437989
1996-08-19,43.01447930839825,A,19.96278953552246,20.069742965698243,20.0162691116333,19.98359251022339,19.651908721923828,18.02919593811035,13.831605334281921
1996-08-20,42.71483625125631,P,18.358640670776367,19.653850936889647,19.784557914733888,19.87961950302124,19.663252487182618,18.08784685134888,13.877059335708617
1996-08-21,42.54136519181989,P,18.299224853515625,19.416195678710938,19.713261222839357,19.83208875656128,19.66391933441162,18.13799626350403,13.921038136482238
1996-08-22,42.30374495959664,P,18.299224853515625,19.024066543579103,19.54690475463867,19.784558010101318,19.664586181640626,18.191308603286743,13.965016937255859
1996-08-23,42.12490578810245,P,18.536888122558597,18.691353607177735,19.404314613342287,19.6954384803772,19.707961349487306,18.246997575759888,14.010184054374696
1996-08-26,41.93952849489835,P,18.418066024780277,18.3824089050293,19.22607593536377,19.60631914138794,19.701516036987304,18.298335399627685,14.054757061004638
1996-08-27,42.00277061088058,P,18.418066024780277,18.39429397583008,19.024072456359864,19.552847385406494,19.695070724487305,18.346510334014894,14.099330067634583
1996-08-28,42.049271570378096,P,18.536888122558597,18.441826629638676,18.929011154174805,19.529082202911376,19.691001853942872,18.395873489379884,14.144497184753417
1996-08-29,42.07462010834056,P,18.299224853515625,18.441826629638676,18.732946586608886,19.41025581359863,19.69641300201416,18.44365068435669,14.188475985527038
1996-08-30,41.997617077584685,P,17.88334083557129,18.31111717224121,18.50123538970947,19.28251781463623,19.665040016174316,18.48805974960327,14.230375366210938
1996-09-02,41.9748377884059,P,17.88334083557129,18.204172134399414,18.293290519714354,19.154779815673827,19.638411712646484,18.52930595397949,14.272274746894837
1996-09-03,41.97433483270381,P,18.299224853515625,18.180403900146484,18.28734893798828,19.035953426361083,19.62010108947754,18.573129539489745,14.316253547668458
1996-09-04,41.93511065703695,P,18.061582565307617,18.085342788696288,18.263584709167482,18.98842296600342,19.606526107788085,18.61378593444824,14.359044137001037
1996-09-05,41.76768434189998,P,16.39801788330078,17.70510139465332,18.073464012145998,18.810184383392333,19.571540756225588,18.634643812179565,14.393516902923585
1996-09-06,41.829611347609124,P,18.061582565307617,17.740749740600585,18.025933456420898,18.71512403488159,19.53424430847168,18.66818365097046,14.436307492256164
1996-09-09,41.67955692693401,P,16.39801788330078,17.443685150146486,17.82392864227295,18.52500228881836,19.435209655761717,18.686669263839722,14.470780258178712
1996-09-10,41.51967734308605,P,17.110971450805664,17.206034469604493,17.69321918487549,18.358645820617674,19.349654579162596,18.71623811721802,14.508425102233886
1996-09-11,41.478243485851046,P,17.942750930786133,17.182268142700195,17.63380546569824,18.281408309936523,19.304500541687013,18.747403573989867,14.551799654960632
1996-09-12,41.57296747565432,P,17.110971450805664,17.32485885620117,17.514980125427247,18.123963356018066,19.242710914611816,18.76827440261841,14.589444499015809
