Date,GRADE,GPS,HES,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-25,,,5.998513221740723,5.873447608947754,5.665004920959473,5.484354376792908,,,
1984-01-26,,,5.836392879486084,5.901240348815918,5.7043776512146,5.502882623672486,,,
1984-01-27,,,5.790067195892334,5.873447418212891,5.750697898864746,5.523726773262024,5.223591899871826,,
1984-01-30,,,5.813229084014893,5.88271131515503,5.799334335327148,5.54572901725769,5.241712865829467,,
1984-01-31,,,5.929031848907471,5.873446846008301,5.843338823318481,5.582785487174988,5.261691207885742,,
1984-02-01,,,5.952192306518555,5.864182662963867,5.868815135955811,5.617525935173035,5.2789224433898925,,
1984-02-02,,,5.813229084014893,5.859549903869629,5.880395126342774,5.649950242042541,5.29337441444397,,
1984-02-03,,,5.512151718139648,5.803966808319092,5.838707113265992,5.666162705421447,5.301804838180542,,
1984-02-06,,,5.3963470458984375,5.720590400695801,5.801650857925415,5.671952939033508,5.3092950820922855,,
1984-02-07,,,5.419503211975098,5.6186846733093265,5.746065759658814,5.674268889427185,5.317707052230835,,
1984-02-08,,,5.350025177001953,5.498251247406006,5.6812169551849365,5.673110938072204,5.329315538406372,,
1984-02-09,,,5.3731842041015625,5.41024227142334,5.634896087646484,5.669636869430542,5.340469999313354,,
1984-02-10,,,5.488986968994141,5.4056093215942385,5.604788064956665,5.677742981910706,5.353940515518189,,
1984-02-13,,,5.326864719390869,5.391712856292725,5.556151628494263,5.677742981910706,5.364168586730957,,
1984-02-14,,,5.535303115844727,5.414872837066651,5.516778755187988,5.680058789253235,5.380399894714356,,
1984-02-15,,,5.535303115844727,5.451928424835205,5.475089836120605,5.671952486038208,5.395713939666748,,
1984-02-16,,,5.581627368927002,5.493617057800293,5.451929664611816,5.666162395477295,5.411495895385742,,
1984-02-17,,,5.581627368927002,5.512145137786865,5.458877229690552,5.648792171478272,5.426360607147217,,
1984-02-20,,,5.581627368927002,5.563097667694092,5.477405261993408,5.639528059959412,5.436180543899536,,
1984-02-21,,,5.535303115844727,5.563097667694092,5.488985252380371,5.617525506019592,5.443591747283936,,
1984-02-22,,,5.651109218597412,5.586258888244629,5.519093656539917,5.600155305862427,5.455171966552735,,
1984-02-23,,,5.929031848907471,5.655739784240723,5.574678421020508,5.6047872543334964,5.472310638427734,,
1984-02-24,,,5.836392879486084,5.706692886352539,5.6094190120697025,5.607103538513184,5.487133264541626,,
1984-02-27,,,5.929031848907471,5.776173782348633,5.6696357250213625,5.612893676757812,5.504271936416626,,
1984-02-28,,,5.975354194641113,5.86418399810791,5.713640832901001,5.615209794044494,5.524653043746948,,
1984-02-29,,,6.137478828430176,5.961457920074463,5.7738584041595455,5.624474120140076,5.545960655212403,,
1984-03-01,,,6.114315032958984,5.998514556884766,5.827127170562744,5.639528417587281,5.567268180847168,,
1984-03-02,,,6.114315032958984,6.054098987579346,5.880395936965942,5.669636583328247,5.586722831726075,,
1984-03-05,,,5.743746757507324,6.017041969299316,5.896607875823975,5.687006568908691,5.5987661170959475,,
1984-03-06,,,5.512151718139648,5.924401473999024,5.894292736053467,5.691638994216919,5.60710391998291,,
1984-03-07,,,5.3963470458984375,5.776175117492675,5.86881651878357,5.6939550876617435,5.607567176818848,,
1984-03-08,,,5.303708076477051,5.614053726196289,5.8062841415405275,5.690481281280517,5.604324779510498,,
1984-03-09,,,5.257383346557617,5.442667388916016,5.748383188247681,5.678901100158692,5.6020087623596195,,
1984-03-12,,,5.465827941894531,5.387083625793457,5.702062797546387,5.685849261283875,5.603861637115479,,
1984-03-13,,,5.44712495803833,5.374078273773193,5.649239873886108,5.681440353393555,5.609046087265015,,
1984-03-14,,,5.376989841461182,5.370206832885742,5.573190975189209,5.673524689674378,5.611438217163086,,
1984-03-15,,,5.376989841461182,5.384863185882568,5.499458456039429,5.663292813301086,5.6156831550598145,,
1984-03-16,,,5.4237446784973145,5.418135452270508,5.430401420593261,5.655398678779602,5.62039999961853,,
1984-03-19,,,5.4237446784973145,5.409718799591064,5.398401212692261,5.647504544258117,5.623264045715332,,
1984-03-20,,,5.610771656036377,5.442448139190674,5.408263206481934,5.6512779712677,5.628015794754028,,
1984-03-21,,,5.680904865264893,5.503231143951416,5.436718988418579,5.652767753601074,5.634170207977295,,
1984-03-22,,,5.634149551391602,5.5546630859375,5.469763135910034,5.638023638725281,5.637999887466431,,
1984-03-23,,,5.65752649307251,5.601419448852539,5.509777450561524,5.629080319404602,5.644613122940063,,
1984-03-26,,,5.634149551391602,5.643500423431396,5.526609611511231,5.614336204528809,5.650758819580078,,
1984-03-27,,,5.610771656036377,5.643500423431396,5.542974281311035,5.596107077598572,5.653194513320923,,
1984-03-28,,,5.774417400360107,5.662202930450439,5.582717037200927,5.5779540061950685,5.65473427772522,,
1984-03-29,,,5.891312599182129,5.713635540008545,5.6341493129730225,5.566803884506226,5.658611946105957,,
1984-03-30,,,5.867928981781006,5.755716037750244,5.678567743301391,5.554484581947326,5.6573898887634275,,
1984-04-02,,,5.821172714233398,5.793120670318603,5.718310546875,5.5583558797836305,5.658475151062012,,
1984-04-03,,,5.751041412353516,5.821174621582031,5.732337522506714,5.570300364494324,5.653988895416259,,
1984-04-04,,,5.751041412353516,5.816499423980713,5.7393511772155765,5.588035082817077,5.649039459228516,,
1984-04-05,,,5.517257690429688,5.741688442230226,5.727661991119385,5.5987125635147095,5.642656755447388,,
1984-04-06,,,5.517257690429688,5.671554183959961,5.713635110855103,5.611706280708313,5.6372005653381345,5.430396232604981,
1984-04-09,,,5.493880748748779,5.606095790863037,5.699608230590821,5.613108921051025,5.6308135986328125,5.43626323223114,
1984-04-10,,,5.610771656036377,5.578041839599609,5.699608230590821,5.621291255950927,5.62444839477539,5.443069801330567,
1984-04-11,,,5.65752649307251,5.559338855743408,5.6879191398620605,5.635318088531494,5.6185550785064695,5.448738760948181,
1984-04-12,,,5.867928981781006,5.629473114013672,5.685580778121948,5.659865045547486,5.619649076461792,5.456511745452881,
1984-04-13,,,5.938068389892578,5.71363525390625,5.692594718933106,5.685581231117249,5.62816740989685,5.464986124038696,
1984-04-16,,,5.96144437789917,5.807147979736328,5.706621885299683,5.712466216087341,5.639469356536865,5.474382219314575,
1984-04-17,,,6.054958343505859,5.895985317230225,5.737013578414917,5.734675550460816,5.65217845916748,5.484942755699158,
1984-04-18,,,5.984821319580078,5.961444282531739,5.760391569137573,5.749871373176575,5.664874382019043,5.497094960212707,
1984-04-19,,,5.844552040100098,5.956768894195557,5.793121004104615,5.760391497612,5.674301738739014,5.507385869026184,
1984-04-20,,,5.844552040100098,5.93806562423706,5.8258504390716555,5.769742774963379,5.681413040161133,5.517676777839661,
1984-04-23,,,5.891312599182129,5.924039268493653,5.86559362411499,5.782600927352905,5.692701997756958,5.528435292243958,
1984-04-24,,,5.774417400360107,5.867931079864502,5.8819581985473635,5.790783214569092,5.697484283447266,5.538942089080811,
1984-04-25,,,5.821172714233398,5.835201358795166,5.898322820663452,5.793120980262756,5.703201675415039,5.549457807540893,
1984-04-26,,,5.891312599182129,5.844553470611572,5.900661182403565,5.793120980262756,5.709395380020141,5.560445637702942,
1984-04-27,,,5.867928981781006,5.849228858947754,5.893647241592407,5.793120980262756,5.715121412277222,5.570741009712219,
1984-04-30,,,5.891312599182129,5.849228858947754,5.886634063720703,5.7966279745101925,5.721315116882324,5.57874783039093,
1984-05-01,,,6.031580924987793,5.900661563873291,5.884296321868897,5.810654950141907,5.7312406730651855,5.587416210174561,
1984-05-02,,,6.008201599121094,5.93806734085083,5.886634349822998,5.8235129594802855,5.73838252067566,5.596777243614197,
1984-05-03,,,5.96144437789917,5.952093696594238,5.898323583602905,5.845722293853759,5.739030771255493,5.6056707048416134,
1984-05-04,,,5.844552040100098,5.947418308258056,5.898323583602905,5.86208701133728,5.7391939544677735,5.613163609504699,
1984-05-07,,,5.914687633514404,5.952093315124512,5.9006610870361325,5.883127355575562,5.738907070159912,5.621589503288269,
1984-05-08,,,6.031580924987793,5.952093315124512,5.926377439498902,5.904167819023132,5.740031604766846,5.632342324256897,
1984-05-09,,,6.125090599060059,5.975471115112304,5.956769227981567,5.92754602432251,5.739783840179443,5.642872247695923,
1984-05-10,,,6.195229530334473,6.022228145599366,5.987160921096802,5.943911051750183,5.7414021301269536,5.65433515548706,
1984-05-11,,,6.125090599060059,6.078335857391357,6.012877082824707,5.953262162208557,5.741617641448975,5.664170236587524,
1984-05-14,,,6.031580924987793,6.1017145156860355,6.026903915405273,5.956768989562988,5.747374324798584,5.673070220947266,
1984-05-15,,,6.078334331512451,6.111065196990967,6.031579256057739,5.957937788963318,5.75869797706604,5.682900948524475,
1984-05-16,,,6.101714134216309,6.106389904022217,6.040930509567261,5.963782429695129,5.772805318832398,5.690186247825623,
1984-05-17,,,6.171847343444824,6.101713466644287,6.061970806121826,5.980147194862366,5.7901681041717525,5.697246441841125,
1984-05-18,,,6.195229530334473,6.11574125289917,6.0970385551452635,5.997681069374084,5.80892502784729,5.705466895103455,
1984-05-21,,,6.171847343444824,6.143794536590576,6.122754526138306,6.01170780658722,5.823045415878296,5.713453526496887,
1984-05-22,,,6.054958343505859,6.139119338989258,6.125092267990112,6.025734853744507,5.835202083587647,5.722124085426331,
1984-05-23,,,5.891312599182129,6.097039031982422,6.101714468002319,6.029241847991943,5.845488538742066,5.7284633779525755,
1984-05-24,,,5.680904865264893,5.998850536346436,6.050282001495361,6.0187214612960815,5.8515668392181395,5.733624997138977,
1984-05-25,,,5.774417400360107,5.9146881103515625,6.015214681625366,6.014045882225036,5.858580293655396,5.739490146636963,
1984-05-28,,,5.774417400360107,5.8352021217346195,5.989498329162598,6.0082011222839355,5.865593748092651,5.744428896903992,
1984-05-29,,,5.891312599182129,5.802472972869873,5.970796155929565,6.001187705993653,5.871204566955567,5.7496101808547975,
1984-05-30,,,5.891312599182129,5.802472972869873,5.949756002426147,5.995343255996704,5.875412721633911,5.754791464805603,
1984-05-31,,,5.844552040100098,5.835202407836914,5.917026472091675,5.989498639106751,5.8796207714080815,5.758810329437256,
1984-06-01,,,5.984821319580078,5.877283191680908,5.895985651016235,5.996512103080749,5.886166667938232,5.765389895439148,
1984-06-04,,,5.914687633514404,5.905337238311768,5.870269680023194,5.996512103080749,5.891777429580689,5.771268124580383,
1984-06-05,,,5.867928981781006,5.900660514831543,5.851566743850708,5.98832950592041,5.896920576095581,5.775057544708252,
1984-06-06,,,6.031580924987793,5.928714179992676,5.865593576431275,5.983654022216797,5.902063846588135,5.778399062156677,
1984-06-07,,,5.938068389892578,5.947417449951172,5.891309928894043,5.970795965194702,5.902998962402344,5.780805454254151,
1984-06-08,,,5.938068389892578,5.938066864013672,5.90767502784729,5.961444854736328,5.904401750564575,5.780895819664002,
1984-06-11,,,5.727664470672607,5.900662231445312,5.90299973487854,5.946249032020569,5.902531585693359,5.780503368377685,
1984-06-12,,,5.496484279632568,5.826373291015625,5.863516902923584,5.917156529426575,5.89744044303894,5.7757146692276,
1984-06-13,,,5.496484279632568,5.71935396194458,5.824034070968628,5.886895036697387,5.892349300384521,5.7706943798065184,
1984-06-14,,,5.378528594970703,5.607446002960205,5.7774317264556885,5.847229099273681,5.889574718475342,5.766115736961365,
1984-06-15,,,5.189810752868652,5.45779447555542,5.6979306697845455,5.796958160400391,5.883025779724121,5.760113172531128,
1984-06-18,,,5.378528594970703,5.387967300415039,5.644314765930176,5.757292222976685,5.88071873664856,5.755766167640686,
1984-06-19,,,5.284167766571045,5.3455039978027346,5.58593864440918,5.718752694129944,5.874186658859253,5.749317526817322,
1984-06-20,,,5.236988067626953,5.293604755401612,5.506479358673095,5.686036467552185,5.865775890350342,5.742165484428406,
1984-06-21,,,5.307760715484619,5.279451179504394,5.4434485912323,5.667379260063171,5.854572525024414,5.737110800743103,
1984-06-22,,,5.236988067626953,5.288886642456054,5.3733405590057375,5.640507793426513,5.840550918579101,5.734359164237976,
1984-06-25,,,5.071857929229736,5.227552509307861,5.3077599048614506,5.605379819869995,5.822759189605713,5.731114273071289,
1984-06-26,,,5.024680137634277,5.1756549835205075,5.2605794906616214,5.5620481967926025,5.802153625488281,5.727166042327881,
1984-06-27,,,5.071857929229736,5.142628955841064,5.2181168556213375,5.5210754632949826,5.783894357681274,5.724384369850159,
1984-06-28,,,5.189810752868652,5.1190389633178714,5.1992450714111325,5.4883383989334105,5.770799531936645,5.7225506353378295,
1984-06-29,,,5.307760715484619,5.133193492889404,5.211040067672729,5.454485368728638,5.7600637054443355,5.720738372802734,
1984-07-02,,,5.26057767868042,5.170937442779541,5.199244976043701,5.4217798709869385,5.747449007034302,5.72007550239563,
1984-07-03,,,5.166216850280762,5.199244785308838,5.187449884414673,5.3866942644119264,5.735284996032715,5.7163846397399904,
1984-07-04,,,5.166216850280762,5.218116569519043,5.1803727626800535,5.343426060676575,5.722185878753662,5.71269377708435,
1984-07-05,,,5.142629623413086,5.20868034362793,5.1638596534729,5.3036541223526,5.707212219238281,5.708303799629212,
1984-07-06,,,5.11903715133667,5.17093563079834,5.152064561843872,5.262702560424804,5.692234382629395,5.703677897453308,
1984-07-09,,,5.095446586608887,5.137909412384033,5.154423427581787,5.2310916662216185,5.6763170623779295,5.698816089630127,
1984-07-10,,,4.977497577667236,5.100165557861328,5.149705171585083,5.205142331123352,5.655235395431519,5.693238034248352,
1984-07-11,,,4.859549045562744,5.038831996917724,5.128474283218384,5.173295569419861,5.632262344360352,5.685322432518006,
1984-07-12,,,4.7651896476745605,4.96334400177002,5.086012172698974,5.142628622055054,5.608337249755859,5.673684010505676,
1984-07-13,,,5.00108814239502,4.93975419998169,5.055344915390015,5.133192491531372,5.591467971801758,5.665330963134766,
1984-07-16,,,5.142629623413086,4.9491908073425295,5.043550109863281,5.121397542953491,5.576026811599731,5.6574669408798215,
1984-07-17,,,5.26057767868042,5.005806827545166,5.052986192703247,5.12021803855896,5.560606746673584,5.650319175720215,
1984-07-18,,,5.213399887084961,5.076576995849609,5.057704496383667,5.11903862953186,5.542372932434082,5.641078386306763,
1984-07-19,,,5.213399887084961,5.166219043731689,5.064781522750854,5.114320588111878,5.522736339569092,5.632069234848022,
1984-07-20,,,5.189810752868652,5.203963565826416,5.071858882904053,5.111961722373962,5.504030742645264,5.622824192047119,
1984-07-23,,,5.048267841339111,5.185091209411621,5.067141008377075,5.110782217979431,5.48436448097229,5.615869402885437,
1984-07-24,,,4.812366485595703,5.095448970794678,5.050627899169922,5.100166535377502,5.459045124053955,5.608871550559997,
1984-07-25,,,4.434925079345703,4.939754009246826,5.008165502548218,5.0683198928833,5.425709342956543,5.599257330894471,
1984-07-26,,,4.387747764587402,4.774623584747315,4.970421314239502,5.028216743469239,5.390027351379395,5.590097727775574,
1984-07-27,,,4.434925079345703,4.623646450042725,4.91380500793457,4.984574961662292,5.354821262359619,5.5818731451034544,
1984-07-30,,,4.4585161209106445,4.505696105957031,4.845393657684326,4.9444718837738035,5.320554637908936,5.571800026893616,
1984-07-31,,,4.340567111968994,4.411336231231689,4.753392601013184,4.903189396858215,5.286266813278198,5.560734448432922,
1984-08-01,,,4.623648643493652,4.449080944061279,4.694417476654053,4.87606098651886,5.260913534164429,5.553201036453247,
1984-08-02,,,4.529288291931152,4.4773890495300295,4.626006317138672,4.8453939199447635,5.2378812026977535,5.544724020957947,
1984-08-03,,,4.71800708770752,4.534005451202392,4.578825950622559,4.825342416763306,5.216752996444702,5.537666645050049,
1984-08-06,,,4.7651896476745605,4.595340156555176,4.550518131256103,4.80882956981659,5.196568441390991,5.531081094741821,
1984-08-07,,,4.859549045562744,4.699136543273926,4.555236387252807,4.802932143211365,5.175933170318603,5.523568868637085,
1984-08-08,,,4.88314151763916,4.751035118103028,4.6000580310821535,4.804111766815185,5.155769748687744,5.515591235160827,
1984-08-09,,,5.048267841339111,4.854831027984619,4.666110038757324,4.818265676498413,5.139844064712524,5.5097324180603025,
1984-08-10,,,5.00108814239502,4.91144723892212,4.722726345062256,4.818265676498413,5.120169401168823,5.503168034553528,
1984-08-13,,,4.88314151763916,4.935037612915039,4.765188884735108,4.805291271209716,5.0995384788513185,5.495657954216004,
1984-08-14,,,4.859549045562744,4.935037612915039,4.817087078094483,4.785239839553833,5.0793708801269535,5.488145728111267,
1984-08-15,,,4.88314151763916,4.935037612915039,4.843036365509033,4.768726921081543,5.05640209197998,5.479232969284058,
1984-08-16,,,4.788780212402344,4.8831400871276855,4.868985557556153,4.747495937347412,5.033416328430175,5.46820764541626,
1984-08-17,,,4.859549045562744,4.85483226776123,4.883139753341675,4.730982851982117,5.011845941543579,5.458123846054077,
1984-08-20,,,4.930318832397461,4.864267730712891,4.899652671813965,4.7250854015350345,4.9958990287780765,5.4492153072357175,
1984-08-21,,,5.095446586608887,4.911447238922119,4.923242425918579,4.7392394065856935,4.987878274917603,5.442659358978272,
1984-08-22,,,5.307760715484619,4.996371078491211,4.965704345703125,4.782881188392639,4.9841038036346434,5.438226552009582,
1984-08-23,,,5.189810752868652,5.076577186584473,4.979858636856079,4.822984337806702,4.980329446792602,5.434952082633973,
1984-08-24,,,5.11903715133667,5.1284748077392575,4.991653537750244,4.85718994140625,4.978913974761963,5.430969877243042,5.430683054924011
1984-08-27,,,5.11903715133667,5.1662184715271,5.015243101119995,4.890215992927551,4.973724145889282,5.427221441268921,5.43174233675003
1984-08-28,,,5.213399887084961,5.189809131622314,5.050628185272217,4.93385763168335,4.972308788299561,5.423247723579407,5.433158762454987
1984-08-29,,,5.378528594970703,5.203962707519532,5.100166893005371,4.9716016292572025,4.975139598846436,5.420457744598389,5.434598252773285
1984-08-30,,,5.496484279632568,5.2652974128723145,5.1709372997283936,5.019961428642273,4.978914070129394,5.416743297576904,5.436627521514892
1984-08-31,53.56616656696741,A,5.307760715484619,5.3030421257019045,5.215758466720581,5.049449110031128,4.980329523086548,5.410440220832824,5.43771317243576
1984-09-03,53.58559919184818,A,5.307760715484619,5.3407868385314945,5.253502655029297,5.076577663421631,4.9850475788116455,5.403903384208679,5.439142801761627
1984-09-04,53.535803802870966,A,5.236988067626953,5.345504474639893,5.2676568031311035,5.095449614524841,4.989293737411499,5.395723681449891,5.440333218574524
1984-09-05,53.448738239964634,A,5.236988067626953,5.317196369171143,5.260579538345337,5.113141942024231,4.9925963401794435,5.388245348930359,5.442670154571533
1984-09-06,53.33678803474652,A,5.354939937591553,5.2888875007629395,5.277092456817627,5.128475546836853,4.995898923873901,5.383349227905273,5.445367548465729
1984-09-07,53.294979356332426,A,5.307760715484619,5.2888875007629395,5.2959648132324215,5.143809175491333,4.995898923873901,5.377981314659118,5.44782904624939
1984-09-10,53.273261659304715,A,5.354939937591553,5.298323345184326,5.31955509185791,5.1673990964889525,4.997786169052124,5.372617588043213,5.450526440143586
1984-09-11,53.33350216617938,A,5.43116569519043,5.337158870697022,5.341331672668457,5.195979928970337,5.003085145950317,5.3691850709915165,5.454063580036164
1984-09-12,53.42492109242553,A,5.502630710601807,5.390287399291992,5.353741884231567,5.226954388618469,5.009813423156738,5.3659996509552,5.457728729248047
1984-09-13,53.53611501377619,A,5.693195343017578,5.457938480377197,5.373412990570069,5.272175145149231,5.020824737548828,5.364018478393555,5.462232058048248
1984-09-14,53.61290919317607,A,5.550273418426514,5.5064410209655765,5.397664260864258,5.306711363792419,5.029449462890625,5.3608419227600095,5.465791466236115
1984-09-17,53.587094505281414,A,5.335883617401123,5.50262975692749,5.400476551055908,5.326989603042603,5.03425820350647,5.3552876329422,5.467017731666565
1984-09-18,53.50747717994728,A,5.312063217163086,5.478809261322022,5.407984066009521,5.337820434570313,5.040949516296386,5.348092455863952,5.467754333019257
1984-09-19,53.404994186941934,A,5.288240432739258,5.435931205749512,5.413109302520752,5.336844420433044,5.049523344039917,5.340892844200134,5.468835043907165
1984-09-20,53.26750750896387,A,5.35970401763916,5.369232940673828,5.4135857105255125,5.34533908367157,5.061413631439209,5.334875440597534,5.470273072719574
1984-09-21,53.157475904448404,A,5.312063217163086,5.321590900421143,5.4140159606933596,5.354990386962891,5.067633132934571,5.329550552368164,5.471357080936432
1984-09-24,53.14403228663486,A,5.335883617401123,5.321590900421143,5.412110328674316,5.365832710266114,5.071498212814331,5.323762512207031,5.47267600774765
1984-09-25,53.15050704807124,P,5.383523464202881,5.335882949829101,5.407346105575561,5.37433888912201,5.07395712852478,5.317281937599182,5.47481213092804
1984-09-26,53.17263895932012,P,5.43116569519043,5.364468002319336,5.400199604034424,5.376970744132995,5.0783124446868895,5.310342688560485,5.476607468128204
1984-09-27,53.196042496109975,A,5.550273418426514,5.402581882476807,5.385907411575317,5.379660201072693,5.0850499153137205,5.303893127441406,5.479114141464233
1984-09-28,53.23928333300231,A,5.526451110839844,5.445459461212158,5.38352518081665,5.390594720840454,5.091782722473145,5.297906732559204,5.481038484573364
1984-10-01,53.27437682193613,A,5.478810787200928,5.474044895172119,5.397817897796631,5.39914722442627,5.100393581390381,5.292379031181335,5.4827246260643
1984-10-02,53.289913551303584,A,5.383523464202881,5.474044895172119,5.4049639225006105,5.406473994255066,5.1118167209625245,5.285430922508239,5.484165935516358
1984-10-03,53.29683335781177,A,5.335883617401123,5.454988479614258,5.409728240966797,5.411418771743774,5.129835891723633,5.277772617340088,5.4839794325828555
1984-10-04,53.27699956706712,A,5.35970401763916,5.416874599456787,5.409728240966797,5.411656975746155,5.149275016784668,5.269651184082031,5.483448812961578
1984-10-05,53.24029343887196,A,5.335883617401123,5.378761100769043,5.412110280990601,5.41306312084198,5.167294187545776,5.261057724952698,5.483262310028076
1984-10-08,53.151672705548634,B,5.192958831787109,5.321590709686279,5.397817802429199,5.4049640655517575,5.1819830417633055,5.25126883983612,5.482361183166504
1984-10-09,53.05953995813061,B,5.073851108551025,5.259656238555908,5.366850566864014,5.387098336219788,5.196648721694946,5.2414577674865725,5.481790926456451
1984-10-10,52.97900825966544,B,5.121498107910156,5.216779136657715,5.3358838081359865,5.368041706085205,5.206605710983276,5.233759622573853,5.481111500263214
1984-10-11,52.915870093637245,B,5.145313739776611,5.173901081085205,5.295387840270996,5.340647625923157,5.218926219940186,5.22840371131897,5.481014354228973
1984-10-12,52.86652165610541,B,5.192958831787109,5.145316123962402,5.262038612365723,5.322781896591186,5.228425254821778,5.22258912563324,5.481039636135101
1984-10-15,52.89896190863312,B,5.240598678588867,5.154844093322754,5.238217401504516,5.3180176496505736,5.2379334354400635,5.2172509384155275,5.480839917659759
1984-10-16,52.89438047847781,B,5.026208877563477,5.145315647125244,5.2024859428405765,5.303724932670593,5.2412666320800785,5.2085999011993405,5.479105041027069
1984-10-17,52.7822515122595,B,4.692718982696533,5.0595598220825195,5.138169479370117,5.273948860168457,5.237458181381226,5.1966139650344845,5.475702714920044
1984-10-18,52.79544728061523,B,5.145313739776611,5.0595598220825195,5.116730451583862,5.263229346275329,5.239399099349976,5.18962158203125,5.474215955734253
1984-10-19,52.72118636586248,B,4.907107830047607,5.002389621734619,5.07385287284851,5.242981576919556,5.237519493103028,5.178844447135925,5.472117171287537
1984-10-22,52.592109507480906,B,4.811823844909668,4.916634654998779,5.035739374160767,5.216778588294983,5.236093139648437,5.167815809249878,5.469541966915131
1984-10-23,52.53004347612747,B,4.764183044433594,4.864229488372803,5.004772567749024,5.185811567306518,5.234185819625854,5.1567783498764035,5.465917947292328
1984-10-24,52.599739686431086,B,4.811823844909668,4.88805046081543,4.973805141448975,5.154844474792481,5.232759466171265,5.144580779075622,5.46148992061615
1984-10-25,52.53240056062388,B,4.907107830047607,4.840409278869629,4.949984550476074,5.122686195373535,5.23512601852417,5.134271173477173,5.457538313865662
1984-10-26,52.54072766477674,B,4.8832855224609375,4.835644817352295,4.919017219543457,5.09052791595459,5.235600748062134,5.1237233448028565,5.452309582233429
1984-10-29,52.57476483808339,B,4.859463214874268,4.845172691345215,4.880903673171997,5.059560537338257,5.23418363571167,5.115041332244873,5.447772350311279
1984-10-30,52.63358910163712,B,4.907107830047607,4.873757648468017,4.86899356842041,5.035739755630493,5.230416860580444,5.109147567749023,5.442431118488312
