Date,GRADE,GPS,WYNN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-12-27,,,7.059656620025635,7.246465873718262,7.224200344085693,7.153603458404541,,,
2002-12-30,,,7.113958358764648,7.208451938629151,7.192703294754028,7.172338581085205,,,
2002-12-31,,,7.119389057159424,7.165007400512695,7.172610235214234,7.192431378364563,,,
2003-01-01,,,7.119389057159424,7.121562862396241,7.161205911636353,7.206279015541076,,,
2003-01-02,,,7.33118200302124,7.148715019226074,7.201934862136841,7.212252807617188,6.97450472831726,,
2003-01-03,,,7.27687406539917,7.192158508300781,7.2193121910095215,7.218226361274719,6.9787404823303225,,
2003-01-06,,,7.217139720916748,7.212794780731201,7.210623359680175,7.226100516319275,6.981781549453736,,
2003-01-07,,,7.228000640869141,7.2345170974731445,7.19976224899292,7.2345177173614506,6.989058456420898,,
2003-01-08,,,7.070516109466553,7.22474250793457,7.173152685165405,7.228272461891175,6.994706220626831,,
2003-01-09,,,7.059656620025635,7.170437431335449,7.1595762252807615,7.208179688453674,6.998942050933838,,
2003-01-10,,,7.059656620025635,7.126993942260742,7.1595762252807615,7.191888284683228,7.003177881240845,,
2003-01-13,,,7.238858699798584,7.131337738037109,7.172066259384155,7.182384777069092,7.0077394676208495,,
2003-01-14,,,7.304028034210205,7.146543216705322,7.190530157089233,7.181570196151734,7.012409706115722,,
2003-01-15,,,7.423499584197998,7.2171399116516115,7.220941209793091,7.191073560714722,7.01968656539917,,
2003-01-16,,,7.553831577301025,7.31597490310669,7.24320616722107,7.222570514678955,7.029027061462402,,
2003-01-17,,,7.320319652557373,7.368107509613037,7.24755072593689,7.233431458473206,7.035000648498535,,
2003-01-20,,,7.320319652557373,7.384399700164795,7.257868719100952,7.234246039390564,7.0433636665344235,,
2003-01-21,,,7.450650215148926,7.413724136352539,7.280133676528931,7.239947962760925,7.062479038238525,,
2003-01-22,,,7.743897438049316,7.477803707122803,7.347471809387207,7.260312247276306,7.0967998218536374,,
2003-01-23,,,7.738467693328857,7.514730930328369,7.415352916717529,7.287464570999146,7.13112057685852,,
2003-01-24,,,7.602705955505371,7.571208190917969,7.469657850265503,7.314617037773132,7.157730054855347,,
2003-01-27,,,7.673301696777344,7.641804599761963,7.5131021499633786,7.342584204673767,7.178909015655518,,
2003-01-28,,,7.743897438049316,7.700454044342041,7.55708909034729,7.3738096237182615,7.196938238143921,,
2003-01-29,,,7.618996143341064,7.67547378540039,7.5766387462615965,7.398789978027343,7.214533042907715,,
2003-01-30,,,7.477802753448486,7.623340797424317,7.569035863876342,7.406121015548706,7.2245251655578615,,
2003-01-31,,,7.466942310333252,7.596188068389893,7.58369812965393,7.41562442779541,7.236472282409668,,
2003-02-03,,,7.407208919525146,7.542969512939453,7.592387056350708,7.42512788772583,7.244183654785156,,
2003-02-04,,,7.374624729156494,7.469114971160889,7.584784507751465,7.432459092140197,7.253306913375854,,
2003-02-05,,,7.35833215713501,7.416982173919678,7.546227979660034,7.446849894523621,7.264710998535156,,
2003-02-06,,,7.819923400878906,7.485406303405762,7.554373550415039,7.484863233566284,7.285346908569336,,
2003-02-07,,,7.5755510330200195,7.507128047943115,7.551658058166504,7.510657954216003,7.29761981010437,,
2003-02-10,,,7.445219039916992,7.514730072021484,7.528849792480469,7.520975971221924,7.311739072799683,,
2003-02-11,,,7.77105188369751,7.594015502929688,7.531565237045288,7.544327163696289,7.3328094482421875,,
2003-02-12,,,7.570122718811035,7.636373615264892,7.526677894592285,7.551658320426941,7.347363176345826,,
2003-02-13,,,7.591844081878662,7.590757751464844,7.538082027435303,7.553558945655823,7.354965934753418,,
2003-02-14,,,7.781912326812744,7.632030010223389,7.569579029083252,7.576638579368591,7.367456121444702,,
2003-02-17,,,7.781912326812744,7.699368667602539,7.607049369812012,7.59971821308136,7.381901235580444,,
2003-02-18,,,7.847075939178467,7.71457347869873,7.654294490814209,7.619539499282837,7.397649621963501,,
2003-02-19,,,7.760188579559326,7.7525866508483885,7.694480133056641,7.620354056358337,7.408944969177246,,
2003-02-20,,,7.635287284851074,7.761275291442871,7.676016521453858,7.615195035934448,7.412420473098755,,
2003-02-21,,,7.635287284851074,7.731950283050537,7.681990146636963,7.616824102401734,7.417416524887085,,
2003-02-24,,,7.602705955505371,7.696109008789063,7.697738838195801,7.613294315338135,7.420892066955567,,
2003-02-25,,,7.700454235076904,7.66678466796875,7.69067907333374,7.6111221551895145,7.428494758605957,,
2003-02-26,,,7.5755510330200195,7.629857158660888,7.691221904754639,7.608949899673462,7.435337133407593,,
2003-02-27,,,7.5755510330200195,7.617909908294678,7.689592599868774,7.613837313652039,7.448370304107666,,
2003-02-28,,,7.722177505493164,7.635287952423096,7.683619117736816,7.626599073410034,7.460751838684082,,
2003-03-03,,,7.646150588989258,7.643976879119873,7.670042943954468,7.63854615688324,7.467594289779663,,
2003-03-04,,,7.629857540130615,7.629857540130615,7.648321104049683,7.6513077974319454,7.473459205627441,,
2003-03-05,,,7.559260368347168,7.626599407196045,7.628228282928466,7.661354207992554,7.477912178039551,,
2003-03-06,,,7.602705955505371,7.632030391693116,7.624970149993897,7.650493335723877,7.486057872772217,,
2003-03-07,,,7.6895928382873535,7.6255134582519535,7.630400705337524,7.656195425987244,7.498656597137451,,
2003-03-10,,,7.6895928382873535,7.634201908111573,7.6390893936157225,7.668414115905762,7.510169286727905,,
2003-03-11,,,7.646150588989258,7.637460517883301,7.633659029006958,7.662169051170349,7.520704517364502,,
2003-03-12,,,7.510385036468506,7.627685451507569,7.627142429351807,7.659182167053222,7.528524436950684,,
2003-03-13,,,7.640718460083008,7.635287952423096,7.633659172058105,7.66162588596344,7.534715166091919,7.25460994720459,
2003-03-14,,,7.629857540130615,7.623340892791748,7.62442717552185,7.654023146629333,7.541774835586548,7.260257658958435,
2003-03-17,,,7.667870998382568,7.618996524810791,7.626599216461182,7.6483210802078245,7.550789461135865,7.2662855052948,
2003-03-18,,,7.678732872009277,7.625512981414795,7.6314867496490475,7.639903926849366,7.559804105758667,7.274431281089782,
2003-03-19,,,7.667870998382568,7.657010173797607,7.642347812652588,7.635288047790527,7.571751203536987,7.283228712081909,
2003-03-20,,,7.711316108703613,7.6711297035217285,7.653208827972412,7.639089488983155,7.584784393310547,7.291863222122192,
2003-03-21,,,7.912243366241455,7.727606868743896,7.675473880767822,7.652937293052673,7.601836128234863,7.302507004737854,
2003-03-24,,,7.77105188369751,7.748243045806885,7.683619785308838,7.66135458946228,7.612479991912842,7.310109729766846,
2003-03-25,,,8.362974166870117,7.885091304779053,7.755302143096924,7.694480586051941,7.63365891456604,7.323034310340882,
2003-03-26,,,8.145752906799316,7.980667686462402,7.8188389301300045,7.722990679740906,7.648103981018067,7.3338952732086184,
2003-03-27,,,7.944826602935791,8.027369785308839,7.849249744415284,7.741454458236694,7.655923881530762,7.342475471496582,
2003-03-28,,,8.167479515075684,8.078417015075683,7.90301194190979,7.76371955871582,7.6728670787811275,7.353933863639831,
2003-03-31,,,8.362974166870117,8.196801471710206,7.972522258758545,7.7995607376098635,7.693720169067383,7.368541917800903,
2003-04-01,,,8.096879959106445,8.143582630157471,8.014336967468262,7.822911858558655,7.706644763946533,7.384561901092529,
2003-04-02,,,8.15118408203125,8.144668865203858,8.06266827583313,7.8525080442428585,7.714790496826172,7.405795159339905,
2003-04-03,,,8.064298629760742,8.168563270568848,8.097966527938842,7.875587677955627,7.72130711555481,7.426213846206665,
2003-04-04,,,8.330392837524414,8.201145935058594,8.139781475067139,7.90762767791748,7.735860853195191,7.446795454025269,
2003-04-07,,,8.618208885192871,8.252192878723145,8.224497175216674,7.9540584802627565,7.754758996963501,7.466834006309509,
2003-04-08,,,8.824567794799805,8.397730445861816,8.270656538009643,8.012979340553283,7.7763724040985105,7.486655321121216,
2003-04-09,,,8.976624488830566,8.56281852722168,8.353743696212769,8.086291313171387,7.803524971008301,7.5090290069580075,
2003-04-10,,,8.753973007202148,8.70075340270996,8.434658336639405,8.141954040527343,7.8290483760833744,7.5267867708206175,
2003-04-11,,,8.808276176452637,8.796330070495605,8.498738002777099,8.200874972343446,7.855875053405762,7.5461736679077145,
2003-04-14,,,8.770263671875,8.826741027832032,8.539466953277588,8.255994606018067,7.883136148452759,7.563659901618958,
2003-04-15,,,8.851720809936523,8.832171630859374,8.614951038360596,8.314644002914429,7.91267807006836,7.5829924917221065,
2003-04-16,,,8.748541831970215,8.786555099487305,8.674686813354493,8.368677544593812,7.940482263565063,7.60259663105011,
2003-04-17,,,8.694238662719727,8.77460823059082,8.737680816650391,8.417823672294617,7.9579685688018795,7.621657738685608,
2003-04-18,,,8.694238662719727,8.751800727844238,8.774065399169922,8.45692343711853,7.980342321395874,7.638981065750122,
2003-04-21,,,8.482446670532227,8.694237327575683,8.760489177703857,8.492493176460266,8.001086874008179,7.65641297340393,
2003-04-22,,,8.428142547607422,8.609521675109864,8.72084665298462,8.495751595497131,8.014228687286376,7.673519067764282,
2003-04-23,,,9.18841552734375,8.69749641418457,8.742025756835938,8.547884726524353,8.046594543457031,7.696978859901428,
2003-04-24,,,9.014636039733888,8.761575889587402,8.768092060089112,8.601375198364257,8.075050382614135,7.715008158683776,
2003-04-25,,,9.242717742919922,8.871271705627441,8.81153621673584,8.65513710975647,8.10426649093628,7.735861306190491,
2003-04-28,,,9.432788848876951,9.061340141296387,8.877788734436034,8.708627843856812,8.137284021377564,7.7595926284790036,
2003-04-29,,,9.36218547821045,9.248148727416993,8.928835201263428,8.771893119812011,8.167586212158204,7.782617917060852,
2003-04-30,,,9.231857299804688,9.256837081909179,8.977166748046875,8.825926780700684,8.19701958656311,7.8029822778701785,
2003-05-01,,,9.31874179840088,9.317658233642579,9.03961706161499,8.88864893913269,8.230688676834106,7.821554574966431,
2003-05-02,,,9.313313484191896,9.331777381896973,9.101524543762206,8.937794971466065,8.264249200820922,7.840832862854004,
2003-05-05,,,9.367618560791016,9.318743324279785,9.190041732788085,8.975265455245971,8.299547452926635,7.860219759941101,
2003-05-06,,,9.541397094726562,9.354585647583008,9.3013671875,9.011106920242309,8.33636631011963,7.882430534362793,
2003-05-07,,,9.525102615356444,9.41323471069336,9.33503589630127,9.038530826568604,8.375357341766357,7.905347237586975,
2003-05-08,,,9.34589672088623,9.41866569519043,9.368161964416505,9.068127012252807,8.41076425552368,7.929567279815674,
2003-05-09,,,9.1775484085083,9.391512680053712,9.361645030975343,9.08659062385559,8.439871673583985,7.950311756134033,
2003-05-12,,,9.39477252960205,9.396943473815918,9.357843399047852,9.117816066741943,8.47484411239624,7.971219201087951,
2003-05-13,,,9.44907569885254,9.378479194641113,9.36653242111206,9.147683811187743,8.511228475570679,7.99234384059906,
2003-05-14,,,9.72060203552246,9.417579078674317,9.415406894683837,9.196286821365357,8.554455308914184,8.016183743476867,
2003-05-15,,,9.75318431854248,9.499036598205567,9.458851146697999,9.249234104156494,8.597464876174927,8.041761374473571,
2003-05-16,,,10.32338809967041,9.728204536437989,9.55985860824585,9.330691576004028,8.650140781402587,8.07439868927002,
2003-05-19,,,10.290803909301758,9.907410812377929,9.652177143096925,9.421109437942505,8.702165002822875,8.106167144775391,
2003-05-20,,,10.31795597076416,10.081186866760254,9.729833030700684,9.515600109100342,8.755601110458374,8.138152813911438,
2003-05-21,,,10.220209121704102,10.181108283996583,9.799343681335449,9.567189788818359,8.809797592163086,8.169161014556884,
2003-05-22,,,10.30709457397461,10.291890335083007,9.895463466644287,9.631812715530396,8.863125114440917,8.198920140266418,
2003-05-23,,,10.122455596923828,10.251703834533691,9.98995418548584,9.67579960823059,8.912977075576782,8.227375955581666,
2003-05-26,,,10.122455596923828,10.218034172058106,10.062722492218018,9.710282945632935,8.962068767547608,8.256429114341735,
2003-05-27,,,10.084442138671877,10.171331405639648,10.126259136199952,9.746395778656005,9.010182952880859,8.284993529319763,
2003-05-28,,,10.06272315979004,10.139834213256837,10.16047124862671,9.787939071655273,9.058079996109008,8.314915599822998,
2003-05-29,,,10.127887725830078,10.103992843627932,10.19794158935547,9.828396368026734,9.106411428451539,8.345597910881043,
2003-05-30,,,10.225637435913086,10.124629211425782,10.188166522979737,9.874012565612793,9.15267930984497,8.377257719039918,
2003-06-02,,,10.290803909301758,10.15829887390137,10.188166522979737,9.92017183303833,9.203074350357056,8.40777717113495,
2003-06-03,,,10.051859855651855,10.151782417297364,10.161556911468505,9.945694971084595,9.236852064132691,8.435255489349366,
2003-06-04,,,9.910667419433594,10.121371269226074,10.130602741241455,9.964973211288452,9.272150354385376,8.460127167701721,
2003-06-05,,,9.954113960266112,10.086616516113281,10.095304679870605,9.995384073257446,9.312336101531983,8.484129991531372,
2003-06-06,,,10.100736618041992,10.061636352539063,10.093132781982423,10.04154348373413,9.351001243591309,8.511934161186218,
2003-06-09,,,9.921530723571776,9.987781715393066,10.073040294647218,10.067881393432618,9.382172374725341,8.537946271896363,
2003-06-10,,,9.774907112121582,9.93239116668701,10.042086791992187,10.08417296409607,9.415732917785645,8.56118884086609,
2003-06-11,,,9.774907112121582,9.905239105224608,10.013305187225342,10.086888217926026,9.448207378387451,8.581498937606812,
2003-06-12,,,9.75318431854248,9.865053176879883,9.975834846496582,10.086888217926026,9.481985092163086,8.601646103858947,
2003-06-13,,,9.731460571289062,9.791197967529296,9.92641716003418,10.057291841506958,9.510006446838378,8.622933650016785,
2003-06-16,,,9.769474983215332,9.760786819458009,9.874284267425537,10.031225395202636,9.533031768798828,8.643895382881164,
2003-06-17,,,9.731460571289062,9.752097511291504,9.842244338989257,10.001900625228881,9.551169624328613,8.663771014213562,
2003-06-18,,,9.769474983215332,9.751011085510253,9.828125095367431,9.979363918304443,9.567026634216308,8.685275802612304,
2003-06-19,,,9.774907112121582,9.755355644226075,9.810204410552979,9.952754545211793,9.587445316314698,8.708246846199035,
2003-06-20,,,9.774907112121582,9.764044952392577,9.777621459960937,9.93537712097168,9.606777935028076,8.731326494216919,
2003-06-23,,,9.49251937866211,9.708653831481934,9.73472032546997,9.903880310058593,9.621223049163818,8.752179598808288,
2003-06-24,,,9.49251937866211,9.660865592956544,9.706481552124023,9.874284172058106,9.63403902053833,8.773358545303346,
2003-06-25,,,9.373050689697266,9.58158073425293,9.666295909881592,9.839800548553466,9.646529197692871,8.793505730628967,
2003-06-26,,,9.459938049316406,9.518586921691895,9.636971282958985,9.806403064727784,9.661843185424805,8.809905877113342,
2003-06-27,,,9.639144897460938,9.491434478759766,9.627739715576173,9.777078437805176,9.680741310119629,8.830541815757751,
2003-06-30,,,9.633713722229004,9.519673347473145,9.614163589477538,9.744223928451538,9.703766651153565,8.85242676258087,
2003-07-01,,,9.541397094726562,9.529448890686036,9.595157241821289,9.718700790405274,9.726031742095948,8.870130214691162,
2003-07-02,,,9.611992835998535,9.577237319946288,9.57940902709961,9.70376706123352,9.734503288269043,8.890548915863038,
2003-07-03,,,9.438214302062988,9.572892570495606,9.54573974609375,9.677972078323364,9.742974853515625,8.90901261806488,
2003-07-04,,,9.438214302062988,9.532706451416015,9.512070465087891,9.644845962524414,9.746884784698487,8.925575637817383,
2003-07-07,,,9.50881290435791,9.507726287841797,9.513699817657471,9.62421007156372,9.748405265808106,8.942844643592835,
2003-07-08,,,9.72060203552246,9.543567276000976,9.536508083343506,9.621494817733765,9.755573596954346,8.961579904556274,
2003-07-09,,,9.677156448364258,9.556599998474121,9.566918659210206,9.616607284545898,9.764479579925537,8.980749583244323,
2003-07-10,,,9.611992835998535,9.59135570526123,9.582124137878418,9.6095477104187,9.77034460067749,9.000516638755798,
2003-07-11,,,9.49795150756836,9.603303146362304,9.56800479888916,9.597872257232666,9.77403736114502,9.019143280982972,
2003-07-14,,,9.389344215393066,9.579409408569337,9.543567848205566,9.578865718841552,9.77447187423706,9.037009663581848,
2003-07-15,,,9.530532836914062,9.541395568847657,9.542481422424316,9.568819332122803,9.77425458908081,9.05531044960022,
2003-07-16,,,9.161261558532717,9.438216590881348,9.497408294677735,9.538408660888672,9.766977767944336,9.071167554855347,
2003-07-17,,,9.172122955322266,9.350242614746094,9.470799160003661,9.508269453048706,9.763502292633056,9.087133274078369,
2003-07-18,,,9.047219276428224,9.260096168518066,9.431699657440186,9.471885061264038,9.760895709991456,9.10038369178772,
2003-07-21,,,9.074370384216309,9.197101402282716,9.388255405426026,9.450977611541749,9.75448766708374,9.11466588973999,
2003-07-22,,,8.987481117248535,9.088491058349609,9.314943313598633,9.42572569847107,9.74525577545166,9.12824212551117,
2003-07-23,,,8.829999923706055,9.022238731384277,9.230227661132812,9.398573160171509,9.727443733215331,9.140949521064758,
2003-07-24,,,8.878872871398926,8.96358871459961,9.156915664672852,9.369519901275634,9.709957504272461,9.153711190223694,
2003-07-25,,,8.906023025512695,8.935349464416504,9.097722816467286,9.332863807678223,9.681610202789306,9.165875492095948,
2003-07-28,,,8.96033000946045,8.912541389465332,9.054821395874024,9.299194622039796,9.65500072479248,9.178582863807678,
2003-07-29,,,9.20470142364502,8.95598545074463,9.02223825454712,9.282359838485718,9.632735633850098,9.194168372154236,
2003-07-30,,,9.220995903015137,9.034184646606445,9.028211688995361,9.262809991836548,9.61275136947632,9.211274480819702,
2003-07-31,,,9.259007453918455,9.11021156311035,9.03690013885498,9.253849649429322,9.591789627075196,9.227457370758056,8.241033658981323
2003-08-01,,,9.079800605773926,9.144967079162598,9.04015827178955,9.235928964614867,9.570936527252197,9.24195680141449,8.251107230186463
2003-08-04,,,9.123248100280762,9.17755069732666,9.045046043395995,9.21665072441101,9.550952377319335,9.256510572433472,8.261398038864137
2003-08-05,,,8.813708305358887,9.099352073669433,9.027668762207032,9.171306037902832,9.525537700653077,9.267860326766968,8.271145803928375
2003-08-06,,,8.900595664978027,9.035272026062012,9.03472833633423,9.13247799873352,9.502295150756837,9.280187573432922,8.281708142757417
2003-08-07,58.981334442267034,P,8.705095291137695,8.924489593505859,9.017350578308106,9.087133121490478,9.473839302062988,9.290125365257262,8.290994293689728
2003-08-08,58.836880385971085,P,8.417277336120605,8.791984939575196,8.968476009368896,9.03309941291809,9.43767210006714,9.295175704956055,8.298841354846955
2003-08-11,58.70227139288622,P,8.487878799438477,8.664911079406739,8.921230888366699,8.988026142120361,9.401613597869874,9.302343974113464,8.306226851940155
2003-08-12,58.63325215355878,P,8.455292701721191,8.593227958679199,8.846290016174317,8.934264135360717,9.36968225479126,9.303267159461974,8.313150734901429
2003-08-13,58.52052683414491,P,8.303242683410645,8.473757362365722,8.754514694213867,8.891363191604615,9.337533760070801,9.304842057228088,8.319368665218354
2003-08-14,58.46899172385165,P,8.314103126525879,8.395558929443359,8.660024261474609,8.848462200164795,9.304733543395995,9.30853482246399,8.325505146980285
2003-08-15,58.52194295696629,P,8.471586227416992,8.406420707702637,8.599202823638915,8.819680547714233,9.272150535583496,9.311575889587402,8.332754876613617
2003-08-18,58.546727418957964,P,8.411850929260254,8.391215133666993,8.528063106536866,8.78655457496643,9.241956939697266,9.312064657211303,8.340303287506103
2003-08-19,58.62602271429335,P,8.46072769165039,8.392302131652832,8.492765045166015,8.760216903686523,9.215673351287842,9.315703134536744,8.350132517814636
2003-08-20,58.74258771332352,P,8.471586227416992,8.425970840454102,8.449864101409911,8.74229621887207,9.18960693359375,9.318907155990601,8.362351157665252
2003-08-21,58.84224892044873,P,8.422710418701172,8.44769229888916,8.42162561416626,8.719488096237182,9.162997455596924,9.322491273880004,8.374352560043334
2003-08-22,59.00434135651218,P,9.047219276428224,8.562818908691407,8.48461980819702,8.726547908782958,9.149312629699708,9.329659538269043,8.388227496147156
2003-08-25,59.13770872556585,P,8.88973331451416,8.658395385742187,8.52480525970459,8.723018074035645,9.131717796325683,9.332374782562256,8.399604394435883
2003-08-26,59.207758780934746,A,8.878872871398926,8.742024421691895,8.567163276672364,8.70672664642334,9.114666042327881,9.332917833328247,8.40978657722473
2003-08-27,59.22689828775307,A,8.710525512695312,8.789812278747558,8.60789155960083,8.681203126907349,9.09348705291748,9.330256843566895,8.419642925262451
2003-08-28,59.2623925157904,A,8.775693893432617,8.860408973693847,8.654050636291505,8.657037448883056,9.073502788543701,9.3304740524292,8.428630411624908
2003-08-29,59.194389537700175,A,9.041791915893556,8.859323501586916,8.71107120513916,8.655137014389037,9.058840484619141,9.332809209823608,8.439491438865662
2003-09-01,59.18850161160304,A,9.041791915893556,8.889735221862793,8.774065303802491,8.651064205169678,9.049825935363769,9.335524492263794,8.449592196941376
2003-09-02,59.209159543976746,A,9.041791915893556,8.922319030761718,8.832171726226807,8.66246838569641,9.040811386108398,9.337425203323365,8.460208847522736
2003-09-03,59.259876462422085,A,8.96033000946045,8.972279930114746,8.881046104431153,8.665455102920532,9.032556972503663,9.339543085098267,8.471069858074188
2003-09-04,59.27521240049668,A,8.846293449401855,8.986399841308593,8.923404407501222,8.67251501083374,9.020284080505371,9.341063632965088,8.481360685825347
2003-09-05,59.23892173742161,A,8.862581253051758,8.950557708740234,8.904940605163576,8.694780206680297,9.004752807617187,9.342747058868408,8.490864062309265
2003-09-08,59.26950442408285,A,9.21013355255127,8.984226036071778,8.936980628967287,8.730892944335938,8.996281204223633,9.350023927688598,8.503218450546264
2003-09-09,59.266263781446526,A,9.052652359008787,8.986398124694825,8.954358577728271,8.760760927200318,8.986506309509277,9.356269025802613,8.514894046783446
2003-09-10,59.25592705763713,A,9.036356925964355,9.001603507995606,8.986941719055176,8.797416639328002,8.974993591308595,9.354748439788818,8.525863649845123
2003-09-11,59.27358926763957,A,9.047219276428224,9.041788673400879,9.014094257354738,8.83407244682312,8.967173690795898,9.355074272155761,8.535041215419769
2003-09-12,59.34289724230474,A,9.215566635131836,9.112385749816895,9.031471729278566,8.871271467208862,8.962720737457275,9.354802761077881,8.545332033634185
2003-09-15,59.32276369566088,A,9.307884216308594,9.13193588256836,9.058080959320069,8.91607313156128,8.95870216369629,9.353553714752197,8.5565731716156
2003-09-16,59.3569038521941,C,9.421924591064451,9.205790328979493,9.096094226837158,8.964132976531982,8.952728614807128,9.354151105880737,8.568384511470795
2003-09-17,59.46890527391338,A,9.742323875427246,9.346983718872071,9.174293613433838,9.027669858932494,8.954031963348388,9.359255771636963,8.581119024753571
2003-09-18,59.55372346108357,A,9.644575119018556,9.466454887390137,9.254121780395508,9.088763093948364,8.95468360900879,9.36251410484314,8.592034339904785
2003-09-19,59.61909019342779,A,9.736891746520996,9.570719909667968,9.341552829742431,9.123246717453004,8.959462413787842,9.366749887466431,8.603791375160217
2003-09-22,59.64608084983856,A,9.590269088745115,9.627196884155273,9.379566383361816,9.158273506164551,8.963480911254884,9.36897639274597,8.614598076343537
2003-09-23,59.71960620344026,A,9.992127418518066,9.741237449645997,9.473513889312745,9.213936233520508,8.972712802886964,9.373483695983886,8.62795711517334
2003-09-24,59.70934827758477,A,9.943254470825195,9.781423568725586,9.564203643798828,9.275572681427002,8.988352661132813,9.377665214538574,8.641506226062775
2003-09-25,59.73165912401647,A,9.943254470825195,9.841159439086914,9.653807163238525,9.33395071029663,9.00377529144287,9.383638792037964,8.65660303592682
2003-09-26,59.718843351326,A,9.818352699279783,9.857451629638671,9.71408576965332,9.372778749465942,9.019197959899902,9.390046834945679,8.670179295539857
2003-09-29,59.76869672314697,A,9.926960945129396,9.924790000915527,9.7759934425354,9.417037200927734,9.036249771118165,9.395368719100953,8.683293960094453
2003-09-30,59.70285566078733,A,9.87265396118164,9.900895309448241,9.82106637954712,9.45858030319214,9.053953227996827,9.399604501724243,8.695974171161652
2003-10-01,59.68604605123867,A,10.100736618041992,9.932391738891601,9.856907653808594,9.515600633621215,9.079367961883545,9.403405847549438,8.709794795513153
2003-10-02,59.701946669168706,A,10.290803909301758,10.001901626586914,9.921530532836915,9.587826156616211,9.107606582641601,9.40878204345703,8.725271708965302
2003-10-03,59.7575494150668,A,10.31795597076416,10.10182228088379,9.979636955261231,9.66059489250183,9.135845241546631,9.408727722167969,8.741563205718995
2003-10-06,59.793703927082994,A,10.37226104736328,10.190882301330566,10.057836151123045,9.718701267242432,9.164083862304688,9.409542293548585,8.757854719161987
2003-10-07,59.849034329360514,A,10.339680671691896,10.284287643432616,10.092591476440429,9.783052682876587,9.186783447265626,9.409759540557861,8.77395617723465
