Date,GRADE,GPS,ZBH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-01-31,,,28.43822860717773,28.36829605102539,27.939931678771973,27.38786554336548,27.21992992401123,26.322197971343993,
2002-02-01,,,28.324586868286133,28.42074851989746,28.043963050842287,27.51244125366211,27.2479048538208,26.37430118560791,
2002-02-04,,,28.245908737182617,28.448723983764648,28.140126609802245,27.633083057403564,27.240211601257325,26.436020812988282,
2002-02-05,,,28.761695861816406,28.5011775970459,28.30185604095459,27.73798885345459,27.245981369018555,26.50420961380005,
2002-02-06,,,29.373653411865234,28.628814697265625,28.465335655212403,27.864750480651857,27.2643399810791,26.579217433929443,
2002-02-07,,,29.793272018432617,28.8998233795166,28.634059715270997,28.018612575531005,27.290216865539552,26.652039566040038,
2002-02-08,,,29.74956512451172,29.18481903076172,28.80278377532959,28.197827053070068,27.321164054870607,26.72355047225952,
2002-02-11,,,30.16044807434082,29.56772689819336,29.008225440979004,28.31540937423706,27.361377944946287,26.791739406585695,
2002-02-12,,,30.25661277770996,29.86671028137207,29.183943939208984,28.46227788925171,27.396521644592283,26.864386825561525,
2002-02-13,,,30.11673355102539,30.015326309204102,29.322070503234862,28.599092864990233,27.427468872070314,26.931264324188234,
2002-02-14,,,30.33527946472168,30.123727798461914,29.51177558898926,28.725853633880615,27.459814682006837,26.99857889175415,
2002-02-15,,,30.42271041870117,30.258356857299805,29.721587944030762,28.882775497436523,27.51926139831543,27.06021110534668,
2002-02-18,,,30.42271041870117,30.310809326171874,29.939268112182617,29.03969736099243,27.57993194580078,27.11869613647461,
2002-02-19,,,30.59754753112793,30.378996276855467,30.12285327911377,29.21235466003418,27.661408843994142,27.1750830078125,
2002-02-20,,,31.01718521118164,30.55908660888672,30.28720645904541,29.376271057128907,27.758272132873536,27.23348072052002,
2002-02-21,,,30.81610107421875,30.65525093078613,30.389489364624023,29.51177453994751,27.83957416534424,27.289343032836914,
2002-02-22,,,30.676233291625977,30.705955505371094,30.482156181335448,29.64246997833252,27.91265869140625,27.342145748138428,
2002-02-25,,,30.65875816345215,30.75316505432129,30.531987190246582,29.770106315612793,27.9969331741333,27.39765853881836,
2002-02-26,,,31.192018508911133,30.87205924987793,30.625527763366698,29.904735851287843,28.090998764038087,27.458591365814208,
2002-02-27,,,31.38434219360352,30.945490646362305,30.752288627624512,30.03717956542969,28.18419002532959,27.518824806213377,
2002-02-28,,,31.261962890625,31.034663009643555,30.844956970214845,30.178366279602052,28.284375419616698,27.57425018310547,
2002-03-01,,,31.29692840576172,31.158802032470703,30.9323787689209,30.32698335647583,28.380014724731446,27.626528339385985,
2002-03-04,,,31.78647232055664,31.384344863891602,31.068754959106446,30.50401153564453,28.494711608886718,27.684139099121094,
2002-03-05,,,30.49264144897461,31.244469451904298,31.058264350891115,30.590558815002442,28.58353187561035,27.727237892150878,
2002-03-06,,,29.91567039489746,30.950735092163086,30.948112869262694,30.617659664154054,28.6602880859375,27.764392166137696,
2002-03-07,,,29.06766700744629,30.511875915527344,30.77326946258545,30.581379413604736,28.71955982208252,27.803119907379152,
2002-03-08,,,29.496044158935547,30.15169906616211,30.655250549316406,30.568703365325927,28.789322395324707,27.8412357711792,
2002-03-11,,,30.16044807434082,29.826494216918945,30.605419540405272,30.568703365325927,28.858560523986817,27.882761096954347,
2002-03-12,,,30.081762313842773,29.744318389892577,30.49439392089844,30.55996084213257,28.926224937438963,27.9231498336792,
2002-03-13,,,30.073022842407227,29.775788879394533,30.36326198577881,30.55777530670166,28.99913459777832,27.962052440643312,
2002-03-14,,,30.15170288085937,29.992596054077147,30.252235984802248,30.548596477508546,29.07693992614746,28.004889011383057,
2002-03-15,,,31.087114334106445,30.310810089111328,30.23125457763672,30.58181667327881,29.18202075958252,28.062150173187256,
2002-03-18,,,30.45767974853516,30.370256423950195,30.09837532043457,30.583565139770506,29.274512901306153,28.111455974578856,
2002-03-19,,,30.75491142272949,30.50488624572754,30.12460231781006,30.591433334350587,29.356339530944823,28.15586618423462,
2002-03-20,,,30.98221015930176,30.686723709106445,30.23125629425049,30.589684581756593,29.43921531677246,28.195468215942384,
2002-03-21,,,31.18327522277832,30.893038177490233,30.44281711578369,30.60804328918457,29.528560218811034,28.23270980834961,
2002-03-22,,,29.86321258544922,30.64825782775879,30.47953395843506,30.56739225387573,29.602518959045412,28.254215564727783,
2002-03-25,,,28.805408477783203,30.317803573608398,30.3440299987793,30.474724769592285,29.622451095581056,28.27108793258667,
2002-03-26,,,29.627159118652344,30.092253112792967,30.298569679260254,30.396481800079346,29.668609428405762,28.289446353912354,
2002-03-27,,,29.55723571777344,29.807258224487306,30.246990966796876,30.305126476287843,29.712145462036133,28.307280387878418,
2002-03-28,,,29.76704406738281,29.5240119934082,30.208525085449217,30.230380535125732,29.751485061645507,28.33744083404541,
2002-03-29,,,29.76704406738281,29.50477828979492,30.076518058776855,30.153886318206787,29.801140480041504,28.372759132385255,
2002-04-01,,,29.854469299316406,29.71459045410156,30.01619701385498,30.057286167144774,29.852544403076173,28.40921390533447,
2002-04-02,,,29.565967559814453,29.702352142333986,29.897302627563477,30.010952472686768,29.9009757232666,28.44033592224121,
2002-04-03,,,29.487302780151367,29.68836555480957,29.74781188964844,29.989534091949462,29.935944633483885,28.46507625579834,
2002-04-04,,,29.496044158935547,29.634165573120118,29.57908878326416,30.010952949523926,29.963744888305666,28.49759714126587,
2002-04-05,,,29.11138343811035,29.503033447265626,29.503905868530275,29.991719913482665,29.984726066589356,28.52574691772461,
2002-04-08,,,29.548486709594727,29.44183692932129,29.578213691711426,29.961121845245362,30.013575172424318,28.559404163360597,
2002-04-09,,,29.600948333740234,29.448833084106447,29.575592613220216,29.937081146240235,30.035605583190918,28.591050777435303,
2002-04-10,,,29.373653411865234,29.42610321044922,29.557234382629396,29.902112674713134,30.04836929321289,28.61727731704712,
2002-04-11,,,28.84037399291992,29.294969177246095,29.464567375183105,29.836546230316163,30.056412200927735,28.638171062469482,
2002-04-12,,,29.373653411865234,29.34742317199707,29.425228309631347,29.750873184204103,30.077393531799316,28.662649192810058,
2002-04-15,,,28.98025703430176,29.233777236938476,29.33780708312988,29.677002048492433,30.092080497741698,28.666146049499513,
2002-04-16,,,28.42949485778809,28.99948654174805,29.224159812927248,29.560731220245362,30.085436477661133,28.665708923339842,
2002-04-17,,,27.966157913208008,28.7179874420166,29.07204532623291,29.409928607940675,30.05728656768799,28.660813274383546,
2002-04-18,,,27.642702102661133,28.478453063964842,28.88671112060547,29.232899951934815,30.01427516937256,28.652246017456054,
2002-04-19,,,27.852514266967773,28.17422523498535,28.76082420349121,29.132365036010743,29.97633415222168,28.64874910354614,
2002-04-22,,,28.21094512939453,28.020362854003906,28.627070045471193,29.10264186859131,29.937344093322753,28.64936101913452,
2002-04-23,,,27.88747787475586,27.91195945739746,28.455722999572753,29.015657806396483,29.889961395263672,28.64324151992798,
2002-04-24,,,27.01326942443848,27.721381759643556,28.219684600830078,28.888459491729737,29.827892112731934,28.627680492401122,
2002-04-25,,,29.373653411865234,28.067572021484374,28.273012542724608,28.868789958953858,29.808659591674804,28.63423713684082,
2002-04-26,,,29.635910034179688,28.42425117492676,28.299238204956055,28.862233257293703,29.792923583984376,28.656092491149902,
2002-04-29,,,29.032703399658203,28.588602828979493,28.304482841491698,28.82114496231079,29.765123443603514,28.672527694702147,
2002-04-30,,,30.34402656555176,29.07991256713867,28.495936012268068,28.860047912597658,29.76005302429199,28.710730934143065,27.00185775756836
2002-05-01,,,30.772396087646484,29.831737899780272,28.776559829711914,28.924302577972412,29.75515724182129,28.75671468734741,27.02563645362854
2002-05-02,,,31.139556884765625,30.18491859436035,29.126245307922364,29.006478214263915,29.761626358032228,28.80060026168823,27.05850691795349
2002-05-03,,,30.83359146118164,30.42445487976074,29.42435302734375,29.09258861541748,29.76477352142334,28.838716106414793,27.08853620529175
2002-05-06,,,30.212894439697266,30.660493087768554,29.624547958374023,29.125809001922608,29.75585624694824,28.876394710540772,27.11519980430603
2002-05-07,63.41153633759942,A,30.09050941467285,30.609789657592774,29.844851112365724,29.150287055969237,29.733826065063475,28.912412414550783,27.140639505386353
2002-05-08,63.03880944276417,A,30.42271041870117,30.53985252380371,30.18579521179199,29.202739906311034,29.71459342956543,28.94939172744751,27.163806228637696
2002-05-09,62.636630508535085,A,30.49264144897461,30.410469436645506,30.29769401550293,29.28535327911377,29.69920700073242,28.99179121017456,27.19103801727295
2002-05-10,62.32137165363412,A,30.39646339416504,30.323043823242188,30.373749351501466,29.33649377822876,29.681197700500487,29.030606212615968,27.220630102157592
2002-05-13,62.3001379737922,A,30.61504554748535,30.403474044799804,30.53198356628418,29.41823320388794,29.657769165039063,29.07624038696289,27.252364177703857
2002-05-14,62.402810171153725,A,30.72867774963379,30.531107711791993,30.570448684692384,29.533192348480224,29.662489891052246,29.1230108833313,27.275137462615966
2002-05-15,62.67528099527161,A,31.576675415039062,30.76190071105957,30.650876617431642,29.713718223571778,29.69570999145508,29.17799903869629,27.307614583969116
2002-05-16,62.93885438250609,A,31.16580390930176,30.896533203125,30.653501319885255,29.88987331390381,29.73767272949219,29.228616275787353,27.339479837417603
2002-05-17,63.4062863868414,A,31.76901054382324,31.17104263305664,30.747043228149415,30.085698127746582,29.783132057189942,29.286227226257324,27.375934658050536
2002-05-20,63.68261646802868,A,31.75151634216309,31.398336791992186,30.900905418395997,30.26272668838501,29.814953422546388,29.336756973266603,27.415361833572387
2002-05-21,63.89740342221583,A,31.42804718017578,31.538210678100587,31.03465919494629,30.439755153656005,29.841879119873045,29.384052028656004,27.45142321586609
2002-05-22,63.70490952752659,A,31.025917053222656,31.428059005737303,31.09497985839844,30.640387535095215,29.860937004089354,29.430035800933837,27.48381290435791
2002-05-23,63.53860905054841,A,30.973464965820312,31.389591217041016,31.14306221008301,30.720378112792968,29.877372245788575,29.47715608596802,27.515852909088135
2002-05-24,63.1793987803999,A,31.16580390930176,31.268949890136717,31.21999626159668,30.79687280654907,29.87894603729248,29.5304833984375,27.54929169654846
2002-05-27,62.90067685176334,A,31.16580390930176,31.151807403564455,31.27507209777832,30.90352783203125,29.893108520507813,29.58381071090698,27.58622736930847
2002-05-28,62.58726401293308,A,30.9647274017334,31.059143447875975,31.298677062988283,30.93456287384033,29.89730484008789,29.626822185516357,27.621545724868774
2002-05-29,62.35809557404426,A,30.80735206604004,31.015430450439453,31.221744728088378,30.93631067276001,29.893807678222657,29.66651149749756,27.656426877975463
2002-05-30,62.19987519674114,A,30.746156692504883,30.969968795776367,31.17978000640869,30.91664066314697,29.885065307617186,29.70681276321411,27.693231315612792
2002-05-31,62.0388651885639,P,30.580066680908203,30.852821350097656,31.060885620117187,30.9039644241333,29.89940238952637,29.75096067428589,27.729467573165895
2002-06-03,61.494127150580105,P,29.329944610595703,30.485649490356444,30.81872844696045,30.85981693267822,29.909893112182615,29.766172103881836,27.75958433151245
2002-06-04,60.9851277399853,P,28.849124908447266,30.062528991699217,30.560836219787596,30.797747707366945,29.894332427978515,29.78147092819214,27.790094509124756
2002-06-05,60.8662431146243,P,29.95063591003418,29.891185760498047,30.45330810546875,30.774143981933594,29.90220043182373,29.80717294692993,27.824451208114624
2002-06-06,60.67702650399607,P,29.8282470703125,29.70760383605957,30.338786315917968,30.740924263000487,29.903424491882323,29.827454776763915,27.855791835784913
2002-06-07,60.55951779915784,P,29.959369659423828,29.583464431762696,30.218142890930174,30.71906957626343,29.907271003723146,29.854205741882325,27.88669533729553
2002-06-10,60.846253846317495,P,29.88068962097168,29.69361343383789,30.089631462097167,30.682351779937743,29.90779541015625,29.88016990661621,27.91720543861389
2002-06-11,60.82422111924265,P,28.237165451049805,29.571221542358398,29.81687526702881,30.557776165008544,29.881219367980957,29.89109754562378,27.93696268081665
2002-06-12,60.3274614642966,P,28.08856010437012,29.198806381225587,29.544996070861817,30.383370399475098,29.85324451446533,29.894594573974608,27.956545181274414
2002-06-13,59.953262982768855,P,28.21968650817871,28.877094268798828,29.2923490524292,30.236064529418947,29.827717361450194,29.89573112487793,27.978575420379638
2002-06-14,59.52522567133591,P,28.19346046447754,28.52391242980957,29.05368843078613,30.05728702545166,29.80935890197754,29.897042484283446,28.003009757995606
2002-06-17,59.5462898933983,P,29.89818000793457,28.52741050720215,29.11051197052002,29.964620208740236,29.816352767944338,29.914963970184328,28.036929330825807
2002-06-18,60.09995894719926,P,29.8282470703125,28.845626831054688,29.208424186706544,29.88463020324707,29.82089874267578,29.92825216293335,28.070499238967894
2002-06-19,60.803916121909424,P,29.89818000793457,29.20755081176758,29.20317859649658,29.828243350982667,29.831389274597168,29.93987928390503,28.104418811798094
2002-06-20,61.44259982885189,P,29.78452682495117,29.52051887512207,29.19880657196045,29.76879644393921,29.850272331237793,29.953342266082764,28.13777011871338
2002-06-21,61.99132973507249,A,29.539751052856445,29.78977699279785,29.156844711303712,29.687493801116943,29.853594284057618,29.965493907928465,28.169897546768187
2002-06-24,61.953890346146245,A,29.635910034179688,29.737322998046874,29.132366752624513,29.61099910736084,29.866707344055175,29.97939392089844,28.20770736694336
2002-06-25,61.87671121664764,A,29.60968399047852,29.693610382080077,29.269618606567384,29.543246936798095,29.890311126708983,29.98787380218506,28.246041707992553
2002-06-26,61.79364642494943,A,29.51353073120117,29.616680526733397,29.41211566925049,29.47855587005615,29.92125858306885,29.98927257537842,28.28424500465393
2002-06-27,62.128348128239885,A,31.122074127197266,29.884189987182616,29.702354431152344,29.497351741790773,29.99084602355957,30.002560596466065,28.327300081253053
2002-06-28,62.58737514601165,A,31.174541473388672,30.211148071289063,30.000462532043457,29.527075481414794,30.05728656768799,30.016810359954835,28.37018041610718
2002-07-01,62.82909999448654,A,30.5101318359375,30.385992431640624,30.06165771484375,29.586084842681885,30.10327030181885,30.0203071975708,28.406023302078246
2002-07-02,62.690852713574884,A,29.312456130981445,30.32654685974121,30.010078620910644,29.609251403808592,30.13176986694336,30.010865631103517,28.43762622833252
2002-07-03,62.46532929513527,A,28.95401763916016,30.21464424133301,29.915662384033205,29.55942049026489,30.170584831237793,29.999238471984864,28.465251398086547
2002-07-04,61.61418702750225,A,28.95401763916016,29.781032943725585,29.8326114654541,29.515709018707277,30.162192115783693,29.985425853729247,28.4920023727417
2002-07-05,60.93273614366715,P,29.81075096130371,29.508274841308594,29.85971145629883,29.50827808380127,30.165688934326173,29.979306259155273,28.519758682250977
2002-07-08,60.634506743338385,P,29.95063591003418,29.39637565612793,29.891184043884277,29.511775398254393,30.18404758453369,29.974585514068604,28.546640825271606
