Date,GRADE,GPS,IVZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-01-10,,,3.2506263256073,3.346617889404297,3.376069664955139,3.377705383300781,3.454389705657959,,
1996-01-11,,,3.2506263256073,3.316074991226196,3.3629799604415895,3.3662518739700316,3.453080720901489,3.242226438522339,
1996-01-12,,,3.217902660369873,3.2789873600006105,3.346617889404297,3.3537075757980346,3.4482811307907104,3.2447353196144104,
1996-01-15,,,3.217902660369873,3.2506267070770263,3.3302558183670046,3.342254078388214,3.4428270864486694,3.2476805377006532,
1996-01-16,,,3.196085214614868,3.226628637313843,3.3084394931793213,3.3329821705818174,3.4375911474227907,3.2504075813293456,
1996-01-17,,,3.2288100719451904,3.222265386581421,3.2844416379928587,3.3269827365875244,3.432791576385498,3.2533527874946593,
1996-01-18,,,3.27244234085083,3.2266285896301268,3.2713517904281617,3.32371039390564,3.428210186958313,3.256843402385712,
1996-01-19,,,3.2288100719451904,3.2288100719451904,3.2538987159729005,3.318256437778473,3.4234106159210205,3.2597886085510255,
1996-01-22,,,3.2288100719451904,3.230991554260254,3.24080913066864,3.312802481651306,3.4188291740417482,3.262733814716339,
1996-01-23,,,3.1415445804595947,3.2200834274291994,3.223356032371521,3.3035306215286253,3.413593249320984,3.264915452003479,
1996-01-24,,,3.163360834121704,3.206993579864502,3.2146294832229616,3.2953495740890504,3.408139190673828,3.2674243307113646,
1996-01-25,,,3.119727849960327,3.1764506816864015,3.201539635658264,3.282259798049927,3.400721650123596,3.269715039730072,
1996-01-26,,,3.0979113578796387,3.150270938873291,3.1895405054092407,3.268079197406769,3.3928677797317506,3.2733147168159484,
1996-01-29,,,3.163360834121704,3.1371810913085936,3.184086322784424,3.257171070575714,3.385668420791626,3.2769143962860108,
1996-01-30,,,3.1415445804595947,3.1371810913085936,3.1786322593688965,3.243535876274109,3.377596402168274,3.279314203262329,
1996-01-31,,,3.27244234085083,3.158997392654419,3.1829954862594603,3.2337185621261595,3.371269693374634,3.2829138970375062,
1996-02-01,,,3.359705924987793,3.206993007659912,3.1917218446731566,3.2315368175506594,3.366688256263733,3.287277147769928,
1996-02-02,,,3.3378891944885254,3.2549885749816894,3.2026297569274904,3.2282642364501952,3.3623250007629393,3.291422231197357,
1996-02-05,,,3.4033408164978027,3.3029845714569093,3.2200828313827516,3.230445981025696,3.360143404006958,3.296112744808197,
1996-02-06,,,3.4687886238098145,3.368433380126953,3.2528072357177735,3.238081634044647,3.3586162662506105,3.3016759014129637,
1996-02-07,,,3.490604877471924,3.412065887451172,3.2855316400527954,3.2500805616378785,3.3579617881774904,3.3080026292800904,
1996-02-08,,,3.47969651222229,3.4360640048980713,3.321528506278992,3.261534070968628,3.356434679031372,3.314002101421356,
1996-02-09,,,3.4687886238098145,3.462243890762329,3.3586162328720093,3.274078369140625,3.354907541275024,3.3205469846725464,
1996-02-12,,,3.66513466835022,3.5146026611328125,3.4087936162948607,3.2964399695396422,3.3573073244094847,3.329164402484894,
1996-02-13,,,3.5996875762939453,3.5407824516296387,3.454607915878296,3.3166200876235963,3.3583981657028197,3.3366910433769226,
1996-02-14,,,3.817848920822144,3.6062312602996824,3.5091485738754273,3.346072030067444,3.364506731033325,3.346508357524872,
1996-02-15,,,3.774216890335083,3.6651353359222414,3.5505996704101563,3.3711607575416567,3.368651819229126,3.3554530334472656,
1996-02-16,,,3.686952829360962,3.7087681770324705,3.5855060338974,3.3940678954124452,3.371706123352051,3.362216091156006,
1996-02-19,,,3.686952829360962,3.713131809234619,3.613867235183716,3.416975033283234,3.3749786043167114,3.368433749675751,
1996-02-20,,,3.686952829360962,3.7305848598480225,3.6356836557388306,3.444245445728302,3.378469247817993,3.374542315006256,
1996-02-21,,,3.686952829360962,3.704405641555786,3.6553184509277346,3.470425045490265,3.3821780681610107,3.3809781289100647,
1996-02-22,,,3.708768606185913,3.6913159847259522,3.6782256603240966,3.499877083301544,3.3867595100402834,3.387413945198059,
1996-02-23,,,3.697859048843384,3.6934972286224363,3.7011327028274534,3.5298744678497314,3.3913409185409544,3.393958821296692,
1996-02-26,,,3.686952829360962,3.6934972286224363,3.703314518928528,3.5560540676116945,3.396140522956848,3.400612800121307,
1996-02-27,,,3.697859048843384,3.695678472518921,3.7131316661834717,3.583869791030884,3.4024672365188597,3.4078121638298033,
1996-02-28,,,3.6324105262756343,3.6847700119018554,3.694587826728821,3.601868200302124,3.4081394720077514,3.414357042312622,
1996-02-29,,,3.5996875762939453,3.662953805923462,3.677134895324707,3.6138672828674316,3.41337543964386,3.419702048301697,
1996-03-01,,,3.5778703689575195,3.638956069946289,3.6662266492843627,3.625866341590881,3.4181750631332397,3.423847143650055,
1996-03-04,,,3.5778703689575195,3.6171395778656006,3.6553184032440185,3.634592819213867,3.4229746866226196,3.4274468207359314,
1996-03-05,,,3.5996875762939453,3.597505283355713,3.646591877937317,3.6411377668380736,3.4284288024902345,3.431701006889343,
1996-03-06,,,3.610594749450684,3.5931421279907227,3.638956069946289,3.647137260437012,3.434101061820984,3.4356279277801516,
1996-03-07,,,3.588777780532837,3.590960168838501,3.6269569873809813,3.652591323852539,3.4382461500167847,3.4386821961402894,
1996-03-08,,,3.5560519695281982,3.5865964889526367,3.612776279449463,3.656954491138458,3.4417367219924926,3.440863823890686,
1996-03-11,,,3.490604877471924,3.5691433906555177,3.593141484260559,3.6482280015945436,3.443918352127075,3.4422818851470947,
1996-03-12,,,3.425156593322754,3.534237194061279,3.565871238708496,3.639501452445984,3.4441365146636964,3.4435908603668213,
1996-03-13,,,3.4033408164978027,3.492786407470703,3.5429642677307127,3.6187760472297668,3.442827558517456,3.444790759086609,
1996-03-14,,,3.4033408164978027,3.455699014663696,3.5233295917510987,3.600232243537903,3.442827558517456,3.446317903995514,
1996-03-15,,,3.4033408164978027,3.4251567840576174,3.505876636505127,3.586051642894745,3.442827558517456,3.447845048904419,
1996-03-18,,,3.425156593322754,3.4120671272277834,3.4906052589416503,3.5729618310928344,3.4441365718841555,3.44969943523407,
1996-03-19,,,3.490604877471924,3.4251567840576174,3.4796969890594482,3.5631444334983824,3.4476271581649782,3.451226592063904,
1996-03-20,,,3.5560519695281982,3.455699014663696,3.4742427110671996,3.5565993905067446,3.453735671043396,3.4540626883506773,
1996-03-21,,,3.5560519695281982,3.4862412452697753,3.470970129966736,3.548963558673859,3.459844183921814,3.4564624524116514,
1996-03-22,,,3.512420654296875,3.50805721282959,3.4666069984436034,3.5396916389465334,3.465734543800354,3.4570078372955324,
1996-03-25,,,3.490604877471924,3.521146869659424,3.4666069984436034,3.5298742413520814,3.471188588142395,3.4570078372955324,
1996-03-26,,,3.512420654296875,3.5255100250244142,3.475333404541016,3.520602321624756,3.4775152969360352,3.457553222179413,
1996-03-27,,,3.501511812210083,3.514601993560791,3.4851505041122435,3.514057385921478,3.482969331741333,3.4578804540634156,
1996-03-28,,,3.490604877471924,3.501512575149536,3.493876910209656,3.5086032509803773,3.487332582473755,3.457771384716034,
1996-03-29,,,3.501511812210083,3.4993308067321776,3.503694009780884,3.5047853231430053,3.492786617279053,3.4580986166000365,
1996-04-01,,,3.446972608566284,3.49060435295105,3.5058756113052367,3.4982404351234435,3.4971498680114745,3.457989521026611,
1996-04-02,,,3.446972608566284,3.4775147438049316,3.501512384414673,3.4906046867370604,3.5032584285736084,3.458425838947296,
1996-04-03,,,3.490604877471924,3.4753333568572997,3.4949676752090455,3.4846051931381226,3.509803309440613,3.4589712500572203,
1996-04-04,,,3.4687886238098145,3.470970106124878,3.486241340637207,3.4786057353019713,3.5167845249176026,3.4587530875205994,
1996-04-05,,,3.4687886238098145,3.464425468444824,3.481878137588501,3.4742425680160522,3.524202070236206,3.458534924983978,
1996-04-08,,,3.457882165908813,3.46660737991333,3.47860586643219,3.472606432437897,3.5300924968719483,3.457880458831787,
1996-04-09,,,3.425156593322754,3.462244176864624,3.469879460334778,3.472606432437897,3.5357647371292114,3.456680569648743,
1996-04-10,,,3.4033408164978027,3.4447913646697996,3.46006236076355,3.472606432437897,3.538382706642151,3.4548262000083922,
1996-04-11,,,3.316075563430786,3.414248752593994,3.442609429359436,3.4682431697845457,3.5375100994110107,3.452099177837372,
1996-04-12,,,3.27244234085083,3.3749794960021973,3.419702482223511,3.4616982460021974,3.5362011623382568,3.449263081550598,
1996-04-15,,,3.2615344524383545,3.3357099533081054,3.401158666610718,3.4535171389579773,3.533365035057068,3.446754219532013,
1996-04-16,,,3.2506263256073,3.3008038997650146,3.3815240383148195,3.441518211364746,3.5290017890930176,3.443809027671814,
1996-04-17,,,3.27244234085083,3.27462420463562,3.35970778465271,3.4273377299308776,3.5246385383605956,3.4413001632690428,
1996-04-18,,,3.2506263256073,3.2615343570709228,3.3378915548324586,3.4120664477348326,3.520057134628296,3.438245906829834,
1996-04-19,,,3.20699405670166,3.248444700241089,3.3117120981216432,3.396795117855072,3.514821243286133,3.434864392280579,
1996-04-22,,,3.217902660369873,3.2397183418273925,3.287714147567749,3.3831600069999697,3.505876603126526,3.4315919637680055,
1996-04-23,,,3.2506263256073,3.2397183418273925,3.270261120796204,3.370070290565491,3.498895378112793,3.428646771907806,
1996-04-24,,,3.2942590713500977,3.2440816879272463,3.259352946281433,3.3597076535224915,3.488423581123352,3.4264651560783386,
1996-04-25,,,3.27244234085083,3.2484448909759522,3.2549896240234375,3.3487995266914368,3.478388090133667,3.4235199546813964,
1996-04-26,,,3.3051676750183105,3.2680796146392823,3.2582621574401855,3.3389823198318482,3.4707523870468138,3.4212292551994326,
1996-04-29,,,3.3051676750183105,3.2855326175689696,3.262625479698181,3.3318920731544495,3.463116683959961,3.4190476441383364,
1996-04-30,,,3.2288100719451904,3.281169366836548,3.26044385433197,3.3209839463233948,3.4539538288116454,3.4162115383148195,
1996-05-01,,,3.20699405670166,3.2637163639068603,3.253899025917053,3.3068034052848816,3.4443546533584595,3.413266360759735,
1996-05-02,,,3.2288100719451904,3.2549899101257322,3.2517174005508425,3.2948044776916503,3.434755482673645,3.4107574963569642,
1996-05-03,,,3.20699405670166,3.235355186462402,3.2517174005508425,3.281714749336243,3.4249381828308105,3.4081395506858825,
1996-05-06,,,3.20699405670166,3.215720462799072,3.250626540184021,3.269170343875885,3.4153390073776246,3.4057397651672363,
1996-05-07,,,3.239717960357666,3.2179020404815675,3.2495357036590575,3.2598984122276304,3.4061761856079102,3.404321711063385,
1996-05-08,,,3.185177564620972,3.2135387420654298,3.238627552986145,3.2489902496337892,3.3972315263748167,3.4026854991912843,
1996-05-09,,,3.2288100719451904,3.2135387420654298,3.2342643260955812,3.2446269750595094,3.389813976287842,3.4015947079658506,
1996-05-10,,,3.2506263256073,3.222265195846558,3.22881019115448,3.2435361742973328,3.3832690954208373,3.4007220792770387,
1996-05-13,,,3.185177564620972,3.21790189743042,3.216811180114746,3.239718329906464,3.3754152393341066,3.399194962978363,
1996-05-14,,,3.185177564620972,3.206993818283081,3.212447929382324,3.236445891857147,3.367125039100647,3.3977769207954407,
1996-05-15,,,3.2288100719451904,3.2157203197479247,3.2146295309066772,3.234264278411865,3.359489345550537,3.3967952036857607,
1996-05-16,,,3.2288100719451904,3.2157203197479247,3.2146295309066772,3.23317346572876,3.3522899913787843,3.3952680706977842,
1996-05-17,,,3.3051676750183105,3.2266285896301268,3.2244468927383423,3.2380821466445924,3.3472723054885862,3.3945045137405394,
1996-05-20,,,3.414884567260742,3.272569990158081,3.2452359437942504,3.2479312419891357,3.345757899284363,3.394838125705719,
1996-05-21,,,3.4259724617004395,3.320728969573975,3.263861393928528,3.2566985487937927,3.3457742166519164,3.394955365657806,
1996-05-22,,,3.4592363834381104,3.3668142318725587,3.2912672758102417,3.2649474143981934,3.3468921279907224,3.3948598432540895,
1996-05-23,,,3.437060594558716,3.4084643363952636,3.312092328071594,3.2731783270835875,3.347566523551941,3.3951970410346983,
1996-05-24,,,3.4037985801696777,3.428190517425537,3.327409553527832,3.278109872341156,3.3475756788253785,3.3952016186714173,
1996-05-27,,,3.4037985801696777,3.425973320007324,3.3492716550827026,3.2830414175987244,3.347148518562317,3.395642545223236,
1996-05-28,,,3.3816239833831787,3.417103624343872,3.3689162969589233,3.290682113170624,3.344968900680542,3.39629802942276,
1996-05-29,,,3.392709970474243,3.4037983417510986,3.3853062868118284,3.299967908859253,3.341702060699463,3.3977188658714295,
1996-05-30,,,3.392709970474243,3.394928216934204,3.401696276664734,3.3081629037857057,3.3384352207183836,3.399139702320099,3.320683070421219
1996-05-31,,,3.392709970474243,3.392710494995117,3.410450506210327,3.3174486994743346,3.3360410070419313,3.4008877754211424,3.3228115475177766
1996-06-03,,,3.392709970474243,3.3904927730560304,3.4082330465316772,3.326734495162964,3.3340831089019773,3.4026358485221864,3.32515819311142
1996-06-04,,,3.392709970474243,3.392709970474243,3.4049067974090574,3.334384095668793,3.331688895225525,3.40460209608078,3.327504838705063
1996-06-05,,,3.4592363834381104,3.4060152530670167,3.4049067974090574,3.3480870366096496,3.3308433866500855,3.4069063591957094,3.330129573345184
1996-06-06,53.35022066271833,A,3.437060594558716,3.414885377883911,3.4049067974090574,3.358499562740326,3.329772500991821,3.408552541732788,3.33269797205925
1996-06-07,53.27684183745442,A,3.3705382347106934,3.4104510307312013,3.4015807628631594,3.3644951581954956,3.3271530294418334,3.409969823360443,3.334879215955734
1996-06-10,53.22758200110147,A,3.348363161087036,3.4015816688537597,3.396037220954895,3.372654438018799,3.3251808404922487,3.4111653542518616,3.3369495844841004
1996-06-11,53.17087090412486,P,3.326188325881958,3.3882773399353026,3.390493655204773,3.379704976081848,3.322765154838562,3.413011791706085,3.338963621854782
1996-06-12,52.98865242594653,P,3.348363161087036,3.366102695465088,3.386058974266052,3.3856826305389403,3.3199203205108643,3.4148618149757386,3.341143072843552
1996-06-13,52.87554514906993,P,3.348363161087036,3.3483632087707518,3.3816242933273317,3.391660284996033,3.317511811256409,3.4171481680870057,3.343431603908539
1996-06-14,52.889554771109566,P,3.348363161087036,3.3439281940460206,3.377189612388611,3.393820059299469,3.315103302001953,3.4196526861190795,3.346483701467514
1996-06-17,52.93994891860914,P,3.392709970474243,3.3527975559234617,3.377189612388611,3.392711329460144,3.3137998580932617,3.4219461774826048,3.3494302868843078
1996-06-18,52.937349693348125,P,3.348363161087036,3.3572325229644777,3.37275493144989,3.388830864429474,3.3122639894485473,3.4240143632888795,3.3516642832756043
1996-06-19,52.89686680667321,P,3.348363161087036,3.3572325229644777,3.361667609214783,3.3832872033119203,3.311164436340332,3.4247735714912415,3.3538437342643737
1996-06-20,52.77821288246998,P,3.304013729095459,3.3483626365661623,3.348362922668457,3.3766348600387572,3.3109231996536255,3.424216649532318,3.355746898651123
1996-06-21,52.64108781652758,P,3.281839609146118,3.3350579261779787,3.3394930601119994,3.370536911487579,3.3111111450195314,3.423656153678894,3.3575391924381255
1996-06-24,52.43165747551755,P,3.2707529067993164,3.3106665134429933,3.3317320346832275,3.3638846278190613,3.3112955141067504,3.4223302745819093,3.359221509695053
1996-06-25,52.33374131122494,B,3.281839609146118,3.2973618030548097,3.3272971630096437,3.358895409107208,3.311919779777527,3.420460784435272,3.361068342924118
1996-06-26,52.24869644528825,P,3.2596652507781982,3.279622220993042,3.3184273719787596,3.352243173122406,3.3116642379760743,3.4181513881683347,3.3630770087242126
1996-06-27,52.13473566693918,B,3.193140745162964,3.257447624206543,3.3029051303863524,3.342264711856842,3.3105145263671876,3.4152858304977416,3.364643965959549
1996-06-28,51.89707323555208,B,3.1044416427612305,3.2219680309295655,3.278512978553772,3.3278512954711914,3.308463478088379,3.4116423606872557,3.366094672679901
1996-07-01,51.691026009548985,B,3.126617431640625,3.1931409358978273,3.2519037246704103,3.3145466685295104,3.3066377735137937,3.40625718832016,3.3677107954025267
1996-07-02,51.625249851540815,B,3.237490653991699,3.184271144866943,3.2408164739608765,3.3067857027053833,3.306375060081482,3.4026352190971374,3.36966313123703
1996-07-03,51.71382860507839,B,3.337275743484497,3.199793243408203,3.2397077322006225,3.3006876707077026,3.30723539352417,3.397829487323761,3.3721689224243163
1996-07-04,51.94405925650859,B,3.337275743484497,3.22862024307251,3.243033933639526,3.2956984281539916,3.308532061576843,3.393460075855255,3.3744565546512604
1996-07-05,52.329580846460466,P,3.326188325881958,3.2729695796966554,3.2474688053131104,3.293480932712555,3.308952474594116,3.389852430820465,3.3760342609882357
1996-07-08,52.71748668105798,A,3.326188325881958,3.312883758544922,3.2530123472213743,3.292372190952301,3.309372887611389,3.3862447857856752,3.377339267730713
1996-07-09,52.86847934059389,A,3.31510066986084,3.32840576171875,3.2563384532928468,3.291817808151245,3.311098699569702,3.3825262641906737,3.378534289598465
1996-07-10,52.771161593577226,A,3.248577833175659,3.3106661796569825,3.2552297115325928,3.286828541755676,3.311930375099182,3.378142514228821,3.3795603215694427
1996-07-11,52.62680957217082,A,3.248577833175659,3.2929265975952147,3.2607734203338623,3.2818392753601073,3.3123257303237916,3.373540606498718,3.3804772758483885
1996-07-12,52.53857021055479,A,3.281839609146118,3.284056854248047,3.278513216972351,3.2785130977630614,3.313822641372681,3.3693804121017457,3.381669616699219
1996-07-15,52.226499991937935,P,3.1487908363342285,3.248577356338501,3.2807305574417116,3.266317141056061,3.312658576965332,3.3639987921714782,3.382305796146393
1996-07-16,51.76289650944702,B,3.0379202365875244,3.1931412696838377,3.260773515701294,3.250794994831085,3.308622622489929,3.3573994040489197,3.3826057839393617
1996-07-17,51.53124246335653,B,3.082267999649048,3.1598793029785157,3.235272741317749,3.237490236759186,3.3065644311904907,3.3518979787826537,3.383127510547638
1996-07-18,51.357419230487835,B,3.126617431640625,3.1354872226715087,3.214206910133362,3.2286204218864443,3.3045205783843996,3.3471672773361205,3.3834346628189085
1996-07-19,50.979044886371305,B,3.071180820465088,3.0933554649353026,3.188706159591675,3.2180874824523924,3.3009316682815553,3.3421003818511963,3.3829737627506256
1996-07-22,50.76016969442717,B,2.9824819564819336,3.0600936889648436,3.1543355226516723,3.2036739349365235,3.2968777561187745,3.3361464977264403,3.381796659231186
1996-07-23,50.77788683410336,B,2.9713940620422363,3.046788454055786,3.119964861869812,3.1881516575813293,3.2926020860671996,3.3298635625839235,3.3807822847366333
1996-07-24,50.66365974269143,B,2.949218511581421,3.0201785564422607,3.090028929710388,3.1726293206214904,3.2870102548599243,3.3232498002052306,3.379438863992691
1996-07-25,50.581639079060146,B,3.015743970870972,2.99800386428833,3.0667455434799193,3.163759481906891,3.28274893283844,3.317519462108612,3.3781008291244508
