Date,GRADE,GPS,WMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-02-20,43.731367009743074,A,0.6820079684257507,0.6666782617568969,0.655572110414505,0.6433709800243378,0.615621407032013,0.5925534278154373,0.5872262698411942
1987-02-23,43.74111539906678,A,0.6788787245750427,0.6710580945014953,0.6585441529750824,0.6462648093700409,0.6175610530376434,0.5938095730543137,0.5879138967394829
1987-02-24,43.74040014625431,A,0.6851359009742737,0.6741865277290344,0.6635496735572814,0.6490022271871567,0.619312995672226,0.5951908087730408,0.5885782048106194
1987-02-25,43.75515481028882,A,0.6898294687271118,0.6798178315162658,0.6690245509147644,0.6518961161375045,0.6213777983188629,0.5965877163410187,0.5892893812060356
1987-02-26,43.765446714987604,A,0.6788787245750427,0.6829461574554443,0.6723093688488007,0.6548681616783142,0.6233487260341645,0.5979376393556595,0.5898600003123283
1987-02-27,43.75613428475764,A,0.6851359009742737,0.683571743965149,0.675125002861023,0.6587787419557571,0.6248503911495209,0.5993345004320144,0.5903917011618615
1987-03-02,43.758729746418425,A,0.6960856914520264,0.6870131373405457,0.6790356159210205,0.6619071900844574,0.6267587578296662,0.6008564931154251,0.5909781509637833
1987-03-03,43.770785032565044,A,0.7132921814918518,0.6926443934440613,0.6834154605865479,0.6658177644014358,0.6291051065921783,0.6025036537647247,0.5916116297245025
1987-03-04,43.786936612201565,A,0.7289347648620605,0.700465452671051,0.6901416420936585,0.6705104678869247,0.6319520151615143,0.6041353237628937,0.5921829119324684
1987-03-05,43.81370684486444,A,0.7273708581924438,0.7101638793945313,0.6965550184249878,0.6744992852210998,0.6347676455974579,0.6057982450723648,0.5927853786945343
1987-03-06,43.84576160743268,A,0.7320634722709656,0.7195493936538696,0.7015605688095092,0.6785663396120072,0.6377084243297577,0.6076174926757812,0.5934581097960472
1987-03-09,43.86019811398524,A,0.7226777076721191,0.7248677968978882,0.7059404671192169,0.6822423100471496,0.6404614877700806,0.6094054055213928,0.5940917137265206
1987-03-10,43.87541311712121,A,0.7383202314376831,0.7298734068870545,0.7112589001655578,0.6874042868614196,0.6436525297164917,0.61134974360466,0.5947879296541214
1987-03-11,43.86407520946424,A,0.7289347648620605,0.7298734068870545,0.7151694297790527,0.6920969903469085,0.6465932965278626,0.6131533300876617,0.5953904145956039
1987-03-12,43.84737182911931,A,0.7258059978485107,0.7295604348182678,0.7198621571063996,0.6960857629776,0.6494714879989624,0.6147380846738816,0.5959304535388946
1987-03-13,43.822533736924974,A,0.7211137413978577,0.7273704886436463,0.7234599411487579,0.6992924720048904,0.6521932721138001,0.6164009523391724,0.5964626306295395
1987-03-16,43.796137816997884,A,0.7085997462272644,0.7245548963546753,0.7247113466262818,0.7018734812736511,0.654383202791214,0.6180168265104293,0.5970024436712265
1987-03-17,43.75102014821703,A,0.7140489816665649,0.7197006464004516,0.724787026643753,0.7041012436151505,0.6564631295204163,0.6195777833461762,0.5975617027282715
