Date,GRADE,GPS,DHI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-08-20,,,1.0179617404937744,1.043410563468933,1.0459553360939027,1.0465915322303772,1.0281410479545594,,
1992-08-21,,,0.9925118684768676,1.0230511903762818,1.0408654928207395,1.045319038629532,1.0276320505142211,,
1992-08-24,,,0.9925118684768676,1.012871503829956,1.0332307457923888,1.0459552645683288,1.0263595938682557,,
1992-08-25,,,1.0179617404937744,1.0077817916870118,1.0306858897209166,1.0459552645683288,1.0261051082611083,,
1992-08-26,,,0.9670639038085938,0.9976022243499756,1.0230512499809263,1.0408654928207397,1.0248326659202576,,
1992-08-27,,,1.0179617404937744,0.9976022243499756,1.020506393909454,1.0395930647850036,1.0248326659202576,,
1992-08-28,,,1.043410301208496,1.0077819108963013,1.0154165506362915,1.0383206129074096,1.025341637134552,,
1992-08-31,,,1.043410301208496,1.017961597442627,1.0154165506362915,1.0370481610298157,1.0258506083488463,,
1992-09-01,,,0.9925118684768676,1.0128716230392456,1.0103267073631286,1.0338670194149018,1.0253416109085083,,
1992-09-02,,,0.9925118684768676,1.0179612159729003,1.007781720161438,1.0287771761417388,1.0248326134681702,,
1992-09-03,,,0.9670639038085938,1.0077816486358642,1.0026919364929199,1.0243236362934112,1.0238146567344666,,
1992-09-04,,,0.91616553068161,0.9823326945304869,0.9950573027133942,1.017961397767067,1.0212697613239288,,
1992-09-07,,,0.91616553068161,0.9568837404251097,0.9874226689338684,1.0103267073631286,1.0192338371276854,,
1992-09-08,,,0.8652664422988892,0.9314346551895142,0.9721531391143798,1.0014195144176483,1.0156709599494933,,
1992-09-09,,,0.8143689632415771,0.895806074142456,0.9568836450576782,0.9899674475193023,1.011090133190155,,
1992-09-10,,,0.8143689632415771,0.8652670860290528,0.9365243673324585,0.9785153806209564,1.007018277645111,,
1992-09-11,,,0.8143689632415771,0.8449077725410461,0.9136202335357666,0.9645183920860291,1.0029464221000672,,
1992-09-14,,,0.8398183584213257,0.8296383380889892,0.8932610392570496,0.9543387949466705,0.9988745832443238,,
1992-09-15,,,0.8398183584213257,0.8245487213134766,0.8779916882514953,0.9441591978073121,0.9953117156028748,,
1992-09-16,,,0.827093243598938,0.8270935773849487,0.8614498257637024,0.9346157729625701,0.9925123023986816,,
1992-09-17,,,0.8907159566879272,0.8423629760742187,0.8538150310516357,0.9282534837722778,0.9914943325519562,,
1992-09-18,,,0.9034414291381836,0.86017746925354,0.852542620897293,0.9237999618053436,0.9907308721542358,,
1992-09-21,,,0.9034414291381836,0.8729020833969117,0.8512702107429504,0.9193464398384095,0.9889494633674621,,
1992-09-22,,,0.8907159566879272,0.883081603050232,0.8538151621818543,0.9129841506481171,0.9869135451316834,,
1992-09-23,,,0.8907159566879272,0.8958061456680297,0.8614498615264893,0.9091667532920837,0.983859658241272,,
1992-09-24,,,0.8907159566879272,0.8958061456680297,0.8690845608711243,0.9028044641017914,0.981314742565155,,
1992-09-25,,,0.8907159566879272,0.8932610511779785,0.8767192602157593,0.8951697468757629,0.9782608556747436,,
1992-09-28,,,0.8907159566879272,0.8907159566879272,0.8818090200424195,0.8875350296497345,0.9752069687843323,,
1992-09-29,,,0.9034414291381836,0.8932610511779785,0.8881713271141052,0.8830815076828002,0.9734255599975586,,
1992-09-30,,,0.8907159566879272,0.8932610511779785,0.8945335984230042,0.8779917120933532,0.9713896417617798,,
1992-10-01,,,0.8907159566879272,0.8932610511779785,0.8945335984230042,0.87417431473732,0.9688447260856629,,
1992-10-02,,,0.91616553068161,0.898350965976715,0.8958060085773468,0.87417431473732,0.9668088018894195,,
1992-10-05,,,0.8398183584213257,0.8881714463233947,0.889443701505661,0.8703569561243057,0.9640094220638276,,
1992-10-06,,,0.8398183584213257,0.8754468321800232,0.8843539416790008,0.8690845519304276,0.9604465544223786,,
1992-10-07,,,0.8398183584213257,0.8652673125267029,0.8792641818523407,0.870357021689415,0.9558657348155976,,
1992-10-08,,,0.8398183584213257,0.8550877928733825,0.8741744220256805,0.8716294914484024,0.9517938959598541,,
1992-10-09,,,0.8143689632415771,0.834728479385376,0.8665397226810455,0.8716294914484024,0.9467040884494782,,
1992-10-12,,,0.827093243598938,0.8321834564208984,0.8601774513721466,0.870993235707283,0.9418687665462494,,
1992-10-13,,,0.8143689632415771,0.8270935773849487,0.8512702047824859,0.8697207659482956,0.937033451795578,,
1992-10-14,,,0.7380222082138062,0.8067343473434448,0.8360008299350739,0.865267214179039,0.9299077212810516,,
1992-10-15,,,0.7889201045036316,0.796554696559906,0.8258212447166443,0.8601774215698242,0.9245634293556213,,
1992-10-16,,,0.7889201045036316,0.7914649248123169,0.8130967020988464,0.8544513553380966,0.919473625421524,,
1992-10-19,,,0.7889201045036316,0.7838302969932556,0.808006876707077,0.848725289106369,0.9138748407363891,,
1992-10-20,,,0.7380222082138062,0.7685609459877014,0.7978272616863251,0.8410906016826629,0.9077670788764953,,
1992-10-21,,,0.7889201045036316,0.7787405252456665,0.7927374362945556,0.8360008090734482,0.902677274942398,,
1992-10-22,,,0.7380222082138062,0.7685609459877014,0.7825578212738037,0.8283661216497421,0.8965695130825043,0.9641366976499558,
1992-10-23,,,0.7380222082138062,0.7583813667297363,0.7749231457710266,0.8207314342260361,0.889443782567978,0.9603193491697312,
1992-10-26,,,0.7380222082138062,0.7482017874717712,0.7660160422325134,0.81309674680233,0.8833360207080841,0.9565020006895065,
1992-10-27,,,0.7889201045036316,0.7583813667297363,0.7634711563587189,0.8073706805706025,0.8782462167739868,0.9537026083469391,
1992-10-28,,,0.8143689632415771,0.7634711384773254,0.771105831861496,0.803553330898285,0.8741743612289429,0.9511577045917511,
1992-10-29,,,0.8143689632415771,0.7787404894828797,0.7736507177352905,0.7997359812259675,0.8701025056838989,0.9491217768192292,
1992-10-30,,,0.7761958241462708,0.7863752126693726,0.7723782896995545,0.7927374958992004,0.865776184797287,0.9467041176557541,
1992-11-02,,,0.8398183584213257,0.8067344427108765,0.7774681150913239,0.7927374958992004,0.8627223145961761,0.9445409542322158,
1992-11-03,,,0.8143689632415771,0.8118242144584655,0.7851027905941009,0.791465026140213,0.8586504590511322,0.9423777836561203,
1992-11-04,,,0.91616553068161,0.8321835279464722,0.7978273332118988,0.7952823847532272,0.8576324915885926,0.941232578754425,
1992-11-05,,,0.8907159566879272,0.8474529266357422,0.8130967080593109,0.7978272646665573,0.8550875759124756,0.9399601209163666,
1992-11-06,,,0.8398183584213257,0.8601774334907532,0.8232763230800628,0.7990997344255447,0.8510157370567322,0.9381786870956421,
1992-11-09,,,0.8398183584213257,0.8601774334907532,0.8334559381008149,0.7997359901666641,0.8469438982009888,0.9363972532749176,
1992-11-10,,,0.7634706497192383,0.8499977707862854,0.8309109926223754,0.7971910744905472,0.8423630738258362,0.9338523423671723,
1992-11-11,,,0.8398183584213257,0.8347283363342285,0.8334559321403503,0.8022808820009232,0.8393092036247254,0.9320709085464478,
1992-11-12,,,0.8398183584213257,0.8245488166809082,0.8360008716583252,0.8048257946968078,0.8367642927169799,0.9302894747257233,
1992-11-13,,,0.8398183584213257,0.8245488166809082,0.8423631250858307,0.8073707073926926,0.8352373492717743,0.9282535552978516,
1992-11-16,,,0.8143689632415771,0.8194589376449585,0.8398181855678558,0.8086431503295899,0.8332014179229736,0.9262176275253295,
1992-11-17,,,0.8907159566879272,0.8449079990386963,0.8474528849124908,0.8162778377532959,0.8337104082107544,0.9246906840801239,
1992-11-18,,,0.8907159566879272,0.8550875186920166,0.8449079275131226,0.8213676303625107,0.8352373480796814,0.9231637406349182,
1992-11-19,,,0.9670639038085938,0.8805366277694702,0.8525427222251892,0.8328197151422501,0.8382912468910217,0.9226547622680664,
1992-11-20,,,0.9670639038085938,0.9059857368469239,0.865267276763916,0.8442717999219894,0.8413451457023621,0.9221457839012146,
1992-11-23,,,0.91616553068161,0.9263450503349304,0.8729019939899445,0.8531789660453797,0.8428720891475677,0.9208733361959457,
1992-11-24,,,0.91616553068161,0.931434965133667,0.8881714820861817,0.8595412373542786,0.8443990325927735,0.9198553740978241,
1992-11-25,,,0.9288890361785888,0.9390695810317993,0.8970785498619079,0.8652672410011292,0.8464349484443665,0.919473625421524,
1992-11-26,,,0.9288890361785888,0.9314346075057983,0.9059856176376343,0.8709932446479798,0.8471984100341797,0.919346371293068,
1992-11-27,,,0.9416144490242004,0.9263447165489197,0.9161652266979218,0.8792641758918762,0.8479618704319001,0.919346371293068,
1992-11-30,,,0.9670639038085938,0.9365243911743164,0.9314347207546234,0.8856264531612397,0.8492343199253082,0.9190918916463852,
1992-12-01,,,0.91616553068161,0.9365243911743162,0.9339796781539917,0.8907162815332412,0.8497433114051819,0.9183284282684326,
1992-12-02,,,0.91616553068161,0.9339796900749207,0.93652463555336,0.8907162815332412,0.8502523028850555,0.9170559805631637,
1992-12-03,,,0.91616553068161,0.9314349889755249,0.9314347982406617,0.8919887602329254,0.8507612943649292,0.9160380184650421,
1992-12-04,,,0.9416144490242004,0.9314349889755249,0.9288898527622222,0.8970785647630691,0.8517792642116546,0.9150200599431991,
1992-12-07,,,0.91616553068161,0.9212553143501282,0.9288898527622222,0.9008959233760834,0.8522882556915283,0.9137476122379303,
1992-12-08,,,0.91616553068161,0.921255314350128,0.9288898527622221,0.908530667424202,0.8525427377223969,0.9129841488599777,
1992-12-09,,,0.91616553068161,0.921255314350128,0.9276175022125243,0.9123480260372162,0.8530517292022705,0.9122206854820252,
1992-12-10,,,0.9670639038085938,0.9314349889755249,0.9314349889755247,0.9187103033065795,0.8545786881446839,0.9117117071151734,
1992-12-11,,,0.8652664422988892,0.9161653876304626,0.9238001883029936,0.9199827075004577,0.8535607063770294,0.9101847541332245,
1992-12-14,,,0.8398183584213257,0.9008959531784058,0.9110756337642668,0.9212551772594452,0.8535607063770294,0.9087850642204285,
1992-12-15,,,0.8143689632415771,0.8805366396903992,0.9008959770202635,0.9174378275871277,0.8530517184734344,0.9067491364479064,
1992-12-16,,,0.8652664422988892,0.870356822013855,0.8958060681819914,0.9161653518676758,0.8535606801509857,0.9047132074832916,
1992-12-17,,,0.8143689632415771,0.8398178339004516,0.8856264114379881,0.9085306048393249,0.8530516922473907,0.9024227941036225,
1992-12-18,,,0.8652664422988892,0.8398178339004516,0.8779916107654572,0.9034407317638398,0.854069641828537,0.9003868651390076,
1992-12-21,,,0.8525424003601074,0.842362642288208,0.8716292977333069,0.9002595752477646,0.8545786249637604,0.8982236957550049,
1992-12-22,,,0.91616553068161,0.8627219557762146,0.8716292977333069,0.9002595752477646,0.856614556312561,0.8968240040540695,
1992-12-23,,,0.9416144490242004,0.8779915571212769,0.8741741895675659,0.9008958458900451,0.8606864011287689,0.8952970612049103,
1992-12-24,,,0.9416144490242004,0.9034406542778015,0.8716292440891266,0.9015321165323258,0.8637402880191803,0.8941518586874008,
1992-12-25,,,0.9416144490242004,0.9187102556228638,0.8792640447616578,0.9015321165323258,0.8667941749095917,0.8931339001655578,
1992-12-28,,,0.9416144490242004,0.9365246653556824,0.8894436538219452,0.9002596437931061,0.8698480618000031,0.8918614512681962,
1992-12-29,,,0.9416144490242004,0.9416144490242004,0.9021682024002076,0.9015320897102356,0.8739199066162109,0.8908434927463531,
1992-12-30,,,0.9416144490242004,0.9416144490242004,0.9098030030727386,0.9028045356273651,0.8769737935066223,0.8898255342245102,
1992-12-31,,,0.9925118684768676,0.9517939329147339,0.9276172935962677,0.906621852517128,0.8820635867118836,0.8893165498971939,
1993-01-01,,,0.9925118684768676,0.9619734168052674,0.9403418362140655,0.9091667234897614,0.8871533799171448,0.8882985812425613,
1993-01-04,,,1.0179617404937744,0.9772428750991822,0.9568837702274322,0.9142565339803695,0.8927521705627441,0.8880440956354141,
1993-01-05,,,1.0179617404937744,0.992512333393097,0.9670633912086487,0.9193463444709777,0.897333003282547,0.887789610028267,
1993-01-06,,,1.043410301208496,1.012871503829956,0.9772429764270782,0.9257085829973221,0.9019138300418854,0.8880440956354141,
1993-01-07,,,1.068859338760376,1.0281409978866578,0.9899674654006958,0.9307983547449112,0.9070036375522613,0.8885530716180802,
1993-01-08,,,1.068859338760376,1.0434104919433593,1.0026919543743134,0.9409779995679856,0.9128569078445434,0.8893165463209152,
1993-01-11,,,1.043410301208496,1.0485002040863036,1.012871539592743,0.951157596707344,0.9169287467002869,0.8898255306482316,
1993-01-12,,,1.043410301208496,1.0535899162292481,1.0230511248111724,0.96260966360569,0.9215095734596253,0.8900800162553787,
1993-01-13,,,1.0179617404937744,1.0485002040863036,1.0306858539581298,0.9702444285154342,0.9235454976558686,0.8905889946222305,
1993-01-14,,,1.068859338760376,1.0485002040863036,1.0383206009864807,0.9829689472913742,0.9271083652973175,0.8910979706048966,
1993-01-15,,,1.043410301208496,1.0434103965759278,1.0434104442596435,0.9918761402368546,0.9311802041530609,0.8910979706048966,
1993-01-18,,,1.0306860208511353,1.0408655405044556,1.0446828722953796,1.000783321261406,0.9349975574016571,0.8909707278013229,
1993-01-19,,,0.9925118684768676,1.0306858539581298,1.0421378850936889,1.0046006381511687,0.9395783817768097,0.8909707278013229,
1993-01-20,,,0.9670639038085938,1.0205062866210937,1.0345032453536986,1.0058731108903884,0.9421232926845551,0.8907162481546402,
1993-01-21,,,1.0306860208511353,1.0128716230392456,1.0306859135627746,1.0103266894817353,0.9459406459331512,0.8913524693250656,
1993-01-22,,,0.9925118684768676,1.0026919364929199,1.0230511665344237,1.0128715604543685,0.9489945161342621,0.8921159327030181,
1993-01-25,,,0.9925118684768676,0.9950571060180664,1.017961323261261,1.015416431427002,0.9525573742389679,0.8928793960809708,
1993-01-26,,,1.0179617404937744,1.0001470804214478,1.0154164671897887,1.0192337960004807,0.9551022899150848,0.8944063490629196,
1993-01-27,,,1.043410301208496,1.0154163599014283,1.017961323261261,1.0243235886096955,0.9581561768054963,0.8966967624425888,
1993-01-28,,,0.9925118684768676,1.0077815294265746,1.0103265762329101,1.0243235886096955,0.9586651360988617,0.8984781914949417,
1993-01-29,,,1.043410301208496,1.0179612159729003,1.0103265762329101,1.026868510246277,0.9601920640468598,0.9007686048746109,
1993-02-01,,,1.0306860208511353,1.0255960464477538,1.0103265762329101,1.0275047242641449,0.9624824738502502,0.902677281498909,
1993-02-02,,,1.0306860208511353,1.028140902519226,1.014143991470337,1.028140938282013,0.9647728836536408,0.9045859581232071,
1993-02-03,,,1.0943087339401243,1.0383205890655516,1.0268684744834897,1.0306858599185942,0.9680812776088713,0.907258113026619,
1993-02-04,,,1.119757056236267,1.0637696266174315,1.035775578022003,1.0332307457923888,0.9718986380100249,0.9095485240221024,
1993-02-05,,,1.068859338760376,1.0688594341278077,1.043410325050354,1.0332307457923888,0.9744435358047484,0.9112027031183243,
1993-02-08,,,1.145206093788147,1.09176344871521,1.0586797475814818,1.0383205354213714,0.9780063796043394,0.9136203497648239,
1993-02-09,,,1.068859338760376,1.0993981122970582,1.063769507408142,1.0395929872989653,0.9810602557659148,0.9154017835855484,
1993-02-10,,,1.068859338760376,1.0943082332611085,1.0663144111633298,1.0421378672122954,0.9841141319274901,0.9171832174062728,
1993-02-11,,,1.068859338760376,1.0841286897659301,1.0739491581916807,1.0421378672122954,0.9871680080890655,0.9189646512269973,
1993-02-12,,,1.068859338760376,1.0841286897659301,1.0764940619468688,1.0434103190898893,0.9897129058837889,0.9207460850477218,
1993-02-15,,,1.068859338760376,1.068859338760376,1.080311393737793,1.0453189849853515,0.9927667820453643,0.9225275188684463,
1993-02-16,,,1.0179617404937744,1.0586798191070557,1.079038965702057,1.0465914785861967,0.9948027062416075,0.9236727219820022,
1993-02-17,,,1.0179617404937744,1.0485002994537354,1.071404266357422,1.0491363704204557,0.9968386304378508,0.9249451798200607,
1993-02-18,,,0.9925118684768676,1.0332308053970336,1.058679747581482,1.0472276628017423,0.9973475897312163,0.9259631389379501,
1993-02-19,,,1.068859338760376,1.0332308053970336,1.058679747581482,1.0510450363159178,1.001419447660446,0.9274900770187378,
1993-02-22,,,1.0179617404937744,1.0230512857437133,1.0459553122520446,1.052317529916763,1.004982315301895,0.9292715108394622,
1993-02-23,,,1.068859338760376,1.0332308053970336,1.0459553122520446,1.0548624098300932,1.0100721228122709,0.9315619206428528,
1993-02-24,,,0.9925118684768676,1.0281408309936524,1.0383205652236938,1.0523174881935118,1.0126170313358305,0.9330888557434082,
1993-02-25,,,1.0179617404937744,1.0332308053970336,1.0332308053970336,1.053589981794357,1.0166888868808746,0.9348702895641327,
1993-02-26,,,1.068859338760376,1.0332308053970336,1.0332308053970336,1.0548624336719512,1.0207607448101041,0.9374151933193207,
1993-03-01,,,1.0179617404937744,1.0332308053970336,1.0281410455703734,1.0542262196540833,1.0240691316127775,0.939323878288269,
1993-03-02,,,1.0052368640899658,1.0205063104629517,1.0268685579299928,1.0529537618160247,1.0258505582809447,0.9412325572967529,
1993-03-03,,,1.068859338760376,1.0357758045196532,1.031958317756653,1.0516812920570373,1.0283954560756683,0.9445409286022186,
1993-03-04,,,1.068859338760376,1.0459553241729735,1.0395930647850036,1.0491364061832429,1.0309403538703916,0.947340320944786,
1993-03-05,,,1.068859338760376,1.0459553241729735,1.0395930647850036,1.0491364061832429,1.0334852516651152,0.9501397132873535,
1993-03-08,,,1.145206093788147,1.0714041948318482,1.052317500114441,1.0491364061832429,1.037557084560394,0.9537025731801987,
1993-03-09,,,1.0943087339401243,1.0892185688018798,1.0548624396324158,1.0504088759422303,1.0406109702587125,0.9572654384374618,
1993-03-10,,,1.119757056236267,1.0993981122970582,1.0675869584083557,1.0529537618160247,1.044173822402954,0.9605738079547882,
1993-03-11,,,1.145206093788147,1.1146674633026123,1.080311393737793,1.0567710995674133,1.0472277069091795,0.9646456468105317,0.9643911722302437
1993-03-12,,,1.119757056236267,1.1248470067977905,1.0854011654853821,1.059315985441208,1.0497726106643674,0.9684629952907562,0.9643911722302437
1993-03-15,,,1.1706554889678955,1.1299368858337402,1.100670540332794,1.0644057929515838,1.05282648563385,0.9727893280982971,0.9646456643939019
1993-03-16,,,1.1706554889678955,1.1452062368392943,1.1172124028205872,1.0720404803752899,1.0558803606033325,0.9766066819429398,0.9651546451449394
1993-03-17,,,1.1961047649383545,1.160475778579712,1.129936945438385,1.0809476315975188,1.0589342498779295,0.9804240399599076,0.9657908722758293
1993-03-18,38.08486984123996,A,1.1961047649383545,1.1706555128097533,1.142661488056183,1.0911272764205933,1.061479158401489,0.9842413979768753,0.9666815873980522
1993-03-19,38.09382597430168,A,1.1706554889678955,1.180835199356079,1.1528411030769348,1.0962170839309693,1.0635150814056396,0.9881859946250916,0.9674450561404229
1993-03-22,38.06217512185439,A,1.0943087339401243,1.165565848350525,1.1477513670921327,1.1000344336032868,1.064533050060272,0.9907308983802795,0.9676359263062477
1993-03-23,38.02564100922604,A,1.0943087339401243,1.1502964973449705,1.1477513670921327,1.1013069033622742,1.0655510187149047,0.9935302960872651,0.9679540398716927
1993-03-24,38.00128986804455,A,1.145206093788147,1.140116763114929,1.1502962708473206,1.1089416146278381,1.0680959057807922,0.9958207017183304,0.9685266402363777
1993-03-25,37.95944381696763,A,1.0943087339401243,1.1197575569152831,1.1452065348625182,1.1127589643001556,1.068604893684387,0.9978566294908524,0.9689083752036095
1993-03-26,37.921607251864096,P,1.068859338760376,1.099398326873779,1.1401167631149292,1.1127589643001556,1.0691138744354247,1.0001470392942429,0.9691628631949425
1993-03-29,37.91360085077255,P,1.043410301208496,1.0892186403274535,1.1273922443389892,1.1140313923358918,1.0693683600425719,1.0021829587221145,0.9692901059985161
1993-03-30,37.89363978041798,P,0.9925118684768676,1.0688592672348023,1.1095778822898865,1.1133951425552369,1.0693683600425719,1.004473370909691,0.9691628566384316
1993-03-31,37.8734493684667,P,1.068859338760376,1.0535899162292481,1.0968533396720885,1.1133951425552369,1.0714042687416074,1.0067637807130814,0.9694173446297646
1993-04-01,37.858296211844625,P,1.0179617404937744,1.0383205175399781,1.0790390372276306,1.1108502626419068,1.0711497831344603,1.0085452145338059,0.9694173446297646
1993-04-02,37.86551089253502,P,1.068859338760376,1.0383205175399781,1.0688594222068786,1.1108502626419068,1.0726767325401305,1.0108356243371963,0.969544589817524
1993-04-05,37.87060041353101,P,1.043410301208496,1.0383205175399781,1.0637695789337158,1.1057604730129242,1.073694701194763,1.0131260377168656,0.9696718326210976
1993-04-06,37.887661550286786,P,1.043410301208496,1.0485002040863036,1.058679735660553,1.1032155513763429,1.0742036724090576,1.0146529811620713,0.9696718326210976
1993-04-07,37.881518773362195,P,1.043410301208496,1.0434103965759278,1.048500156402588,1.0993982136249543,1.0742036724090576,1.016179924607277,0.9696718326210976
1993-04-08,37.89429605782945,P,1.043410301208496,1.0485001087188721,1.043410313129425,1.0943084239959717,1.0752216410636901,1.016943388581276,0.9697990754246711
1993-04-09,37.88415493317401,P,1.043410301208496,1.043410301208496,1.040865409374237,1.0904910862445831,1.0752216410636901,1.017706852555275,0.9699263182282448
1993-04-12,37.909264057063105,P,1.145206093788147,1.0637694597244263,1.0510449886322022,1.0892186164855957,1.0775120425224305,1.0199972581863403,0.9704352971911431
1993-04-13,37.93574992779075,A,1.145206093788147,1.0841286182403564,1.06631441116333,1.0879461467266083,1.0798024439811706,1.0222876638174057,0.9710715189576149
1993-04-14,37.99634889616651,A,1.2470027208328247,1.1248471021652222,1.084128749370575,1.0904910445213318,1.0828563237190247,1.025468800663948,0.9724712130427361
1993-04-15,38.04609809935757,A,1.2215536832809448,1.160475778579712,1.104487943649292,1.0917634904384612,1.0848922562599181,1.0283954471349717,0.9738709092140198
1993-04-16,38.077581309233146,A,1.145206093788147,1.1808349370956421,1.112122619152069,1.0904910206794738,1.0864191913604737,1.030431363582611,0.9748888674378395
1993-04-19,38.07113562067384,A,1.1579309701919556,1.1833799123764037,1.123574686050415,1.0936721324920655,1.0866736888885498,1.0323400342464446,0.9757159629464149
1993-04-20,38.05506685372689,A,1.119757056236267,1.178290104866028,1.1312093615531922,1.0949445486068725,1.0876916432380677,1.0343759495019913,0.9763521888852119
1993-04-21,38.00383256080891,A,1.119757056236267,1.1528409719467163,1.1388440370559691,1.0936720967292786,1.0887095975875853,1.0364118647575378,0.9767339226603508
1993-04-22,37.97749624696372,A,1.1706554889678955,1.1426613330841064,1.151568555831909,1.0974894344806672,1.0907455205917358,1.0389567643404007,0.9774973914027214
1993-04-23,37.971868890327734,A,1.145206093788147,1.1426613330841064,1.1617481350898742,1.1013067722320558,1.0922724556922914,1.04099268078804,0.9780063703656197
1993-04-26,37.96000366329438,A,1.119757056236267,1.1350265502929688,1.1592032313346863,1.1051241099834441,1.093290410041809,1.0430285960435868,0.9783881041407585
1993-04-27,37.97075786059171,A,1.145206093788147,1.1401163578033446,1.1592032313346863,1.1127588212490083,1.0958352971076966,1.045319001674652,0.9791515752673149
1993-04-28,37.98502374353484,A,1.145206093788147,1.1452061653137207,1.1490235686302186,1.1165761590003966,1.098380184173584,1.0476094073057174,0.9799150463938713
1993-04-29,37.96236002092444,P,1.0943087339401243,1.1299368143081665,1.1362990736961365,1.1203935086727141,1.1004161214828492,1.0488818556070327,0.9802967813611031
