Date,GRADE,GPS,ED,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-20,,,1.4126651287078855,1.4083184003829956,1.385136020183563,1.385860311985016,1.3654310274124146,1.381843647956848,
1984-04-23,,,1.4199092388153076,1.41411395072937,1.3916560173034667,1.3880336463451386,1.3661554741859436,1.3822170734405517,
1984-04-24,,,1.434396743774414,1.4184602737426757,1.3996247649192808,1.3909313559532166,1.3676043486595153,1.3828062808513641,
1984-04-25,,,1.4271529912948608,1.421357846260071,1.4068691372871398,1.3909313559532166,1.3687634515762328,1.3833939492702485,
1984-04-26,,,1.456131100654602,1.430051040649414,1.4155624628067014,1.3934668898582458,1.3706470131874084,1.3842005002498627,
1984-04-27,,,1.434396743774414,1.4343973636627196,1.4213578820228574,1.3956401526927948,1.3726754212379455,1.3847188007831575,
1984-04-30,,,1.434396743774414,1.437294864654541,1.4257044076919554,1.3981756448745728,1.3747038292884826,1.385237101316452,
1984-05-01,,,1.448886752128601,1.4401928663253785,1.429326570034027,1.40179785490036,1.3771669340133668,1.3859712088108063,
1984-05-02,,,1.448886752128601,1.4445396184921264,1.4329487323760985,1.4043334066867827,1.3793402600288391,1.386776214838028,
1984-05-03,,,1.4506635665893557,1.443446111679077,1.4367485761642456,1.4084066927433014,1.3816940045356751,1.3877407968044282,
1984-05-04,,,1.4654651880264282,1.44965980052948,1.4420285820960999,1.4135823011398316,1.3843437814712525,1.3888533949851989,
1984-05-07,,,1.4654651880264282,1.4558734893798828,1.4465841770172119,1.4191200971603393,1.3868486762046814,1.3899659931659698,
1984-05-08,,,1.4654651880264282,1.4591891765594482,1.4496910214424132,1.4246578931808471,1.3894984531402588,1.3910785913467407,
1984-05-09,,,1.4654651880264282,1.4625048637390137,1.4535222411155702,1.430195689201355,1.3924380135536194,1.3919075763225555,
1984-05-10,,,1.4802685976028442,1.4684258699417114,1.4559359908103944,1.4357492268085479,1.3952389764785766,1.3928845953941345,
1984-05-11,,,1.4950710535049438,1.4743470430374146,1.4620034217834472,1.4416806519031524,1.3980462121963502,1.3940805459022523,
1984-05-14,,,1.4950710535049438,1.4802682161331178,1.4680708527565003,1.446887630224228,1.4004187822341918,1.3952764964103699,
1984-05-15,,,1.4802685976028442,1.483228898048401,1.4712090373039246,1.4502678036689758,1.4027850937843322,1.3962535154819489,
1984-05-16,,,1.4876694679260254,1.4876697540283204,1.475087308883667,1.4540180206298827,1.4057340741157531,1.3970918560028076,
1984-05-17,,,1.4802685976028442,1.4876697540283204,1.4780478119850158,1.4573981940746308,1.4085350370407104,1.397927086353302,
1984-05-18,,,1.4802685976028442,1.4847092628479004,1.4795281529426574,1.4607783675193786,1.4116257786750794,1.398691418170929,
1984-05-21,,,1.4802685976028442,1.4817487716674804,1.481008493900299,1.4637963354587555,1.4141369652748108,1.3994557499885558,
1984-05-22,,,1.4654651880264282,1.4787880897521972,1.481008493900299,1.4653497576713561,1.4167867422103881,1.4000011479854584,
1984-05-23,,,1.4950710535049438,1.480268406867981,1.4839690804481507,1.4687456607818603,1.420028636455536,1.4007008004188537,
1984-05-24,,,1.4876694679260254,1.4817485809326172,1.4847091674804687,1.4703225791454315,1.4228327250480652,1.4011846351623536,
1984-05-25,,,1.4654651880264282,1.478787899017334,1.4817485809326172,1.4718760013580323,1.4246131777763367,1.401517332792282,
1984-05-28,,,1.4654651880264282,1.4758272171020508,1.4787879943847657,1.473429423570633,1.426248743534088,1.4019918191432952,
1984-05-29,,,1.4654651880264282,1.4758272171020508,1.4773076534271241,1.4742583453655242,1.4278843092918396,1.4025372171401977,
1984-05-30,,,1.4728665351867676,1.4713863134384155,1.4758273601531982,1.4754573345184325,1.4296679019927978,1.4030857169628144,
1984-05-31,,,1.4580641984939575,1.465465259552002,1.4736069202423097,1.4758273661136627,1.4313003349304199,1.4034861934185028,
1984-06-01,,,1.4654651880264282,1.465465259552002,1.472126579284668,1.4758273661136627,1.4330807876586915,1.4039606797695159,
1984-06-04,,,1.4728665351867676,1.4669455289840698,1.4713863730430603,1.4761974334716796,1.4350092673301698,1.404650990962982,
1984-06-05,,,1.4580641984939575,1.4654653310775756,1.4706462740898132,1.4758273839950562,1.4366417002677918,1.40512237906456,
1984-06-06,,,1.4506635665893557,1.4610247373580934,1.4662055253982544,1.4750873029232026,1.4371119117736817,1.4055197608470917,
1984-06-07,,,1.4506635665893557,1.4595446109771728,1.4625049352645876,1.4736070513725281,1.4380167746543884,1.405846230983734,
1984-06-08,,,1.4654651880264282,1.4595446109771728,1.4625049352645876,1.4721267580986024,1.4395074486732482,1.4063207173347474,
1984-06-11,,,1.4506635665893557,1.4551040172576903,1.4610247731208803,1.4699063837528228,1.4408469820022582,1.4067889988422393,
1984-06-12,,,1.4580641984939575,1.4551040172576903,1.4602846741676332,1.4687961637973785,1.4424794149398803,1.4072603869438172,
1984-06-13,,,1.4580641984939575,1.4565841436386109,1.4588044404983522,1.4673159003257752,1.4436771845817566,1.4077317750453948,
1984-06-14,,,1.4506635665893557,1.456584143638611,1.458064377307892,1.4658356487751008,1.445306499004364,1.4082709550857544,
1984-06-15,,,1.4654651880264282,1.456584143638611,1.458064377307892,1.46509547829628,1.447376742362976,1.4088872528076173,
1984-06-18,,,1.4654651880264282,1.4595444679260254,1.457324242591858,1.4643553078174592,1.4495918607711793,1.40950355052948,
1984-06-19,,,1.4728665351867676,1.4625049352645874,1.4588044762611392,1.464725375175476,1.4519550061225892,1.4100520503520966,
1984-06-20,,,1.5098742246627808,1.472866940498352,1.4647255420684815,1.465465533733368,1.4550583052635193,1.4110415387153625,
1984-06-21,,,1.5172747373580933,1.4861891746520997,1.4713866591453553,1.4669457972049713,1.4580198431015015,1.4121600818634032,
1984-06-22,,,1.4950710535049438,1.4921103477478028,1.4743472456932067,1.468426090478897,1.4603924131393433,1.4128392624855042,
1984-06-25,,,1.4876694679260254,1.4965512037277222,1.4780478358268738,1.469536304473877,1.462327172756195,1.4135168647766114,
1984-06-26,,,1.4950710535049438,1.5009921073913575,1.4817485213279724,1.4710165977478027,1.4639752912521362,1.414340924024582,
1984-06-27,,,1.4876694679260254,1.4965511560440063,1.484709048271179,1.4717567443847657,1.465475378036499,1.415163414478302,
1984-06-28,,,1.4876694679260254,1.4906301021575927,1.4884096384048462,1.473237007856369,1.4669754648208617,1.4160583519935608,
1984-06-29,,,1.4950710535049438,1.4906301021575927,1.4913702249526977,1.4747173011302948,1.4686235833168029,1.4170273053646087,
1984-07-02,,,1.4876694679260254,1.4906301021575927,1.4935906529426575,1.4754574477672577,1.4699787878990174,1.4180671310424804,
1984-07-03,,,1.4876694679260254,1.4891497850418092,1.4950709462165832,1.476937711238861,1.4710442423820496,1.4193242955207825,
1984-07-04,,,1.4876694679260254,1.4891497850418092,1.4928504705429078,1.4787880063056946,1.472254571914673,1.4205090117454529,
1984-07-05,,,1.4950710535049438,1.4906301021575927,1.4906301021575927,1.481008380651474,1.4730333709716796,1.421840192079544,
1984-07-06,,,1.5098742246627808,1.49359073638916,1.4921104192733765,1.4832288324832916,1.474542920589447,1.4236091709136962,
1984-07-09,,,1.5172747373580933,1.4995117902755737,1.4950709462165832,1.4865593910217285,1.4762004804611206,1.4254521548748016,
1984-07-10,,,1.5172747373580933,1.5054328441619873,1.4972913146018982,1.4895199179649352,1.4775682401657104,1.4273675870895386,
1984-07-11,,,1.5172747373580933,1.511353898048401,1.500251841545105,1.4924804449081421,1.4789359998703002,1.4291381299495698,
1984-07-12,,,1.5246763229370115,1.5172749519348145,1.5039525270462035,1.4961810827255249,1.4804162549972535,1.4310551297664642,
1984-07-13,,,1.5246763229370115,1.5202353715896604,1.5069130539894104,1.4991416394710542,1.481600477695465,1.4329721295833588,
1984-07-16,,,1.5468798875808716,1.5261564016342162,1.512834095954895,1.5032123744487762,1.483228771686554,1.4350387239456177,
1984-07-17,,,1.5468798875808716,1.5320774316787718,1.5187551379203796,1.5069130420684815,1.4848570656776428,1.4371777594089508,
1984-07-18,,,1.5542821884155271,1.5394789218902587,1.52541640996933,1.5091334402561187,1.486633405685425,1.439535709619522,
1984-07-19,,,1.5468798875808716,1.5439196348190307,1.5305972933769225,1.5106136977672577,1.4879656314849854,1.441602303981781,
1984-07-20,,,1.5468798875808716,1.5483603477478027,1.5342978596687318,1.513204139471054,1.489001808166504,1.443524010181427,
1984-07-23,,,1.5468798875808716,1.5483603477478027,1.5372583746910096,1.5161646604537964,1.4900379848480225,1.4452283835411073,
1984-07-24,,,1.5616830587387085,1.55132098197937,1.5416992068290711,1.5194952607154846,1.4916662740707398,1.447225683927536,
1984-07-25,,,1.5838873386383057,1.5572420120239259,1.5483604669570923,1.5243061542510987,1.4935906314849854,1.4496623528003694,
1984-07-26,,,1.576486587524414,1.5631633520126342,1.5535414934158325,1.528747010231018,1.4955149912834167,1.4520250141620636,
1984-07-27,,,1.5838873386383057,1.5705648422241212,1.559462594985962,1.5331878244876862,1.497587366104126,1.4546065723896027,
1984-07-30,,,1.576486587524414,1.5764861822128295,1.5624232649803163,1.5376286804676056,1.4995117259025574,1.456824345588684,
1984-07-31,,,1.576486587524414,1.5794468879699708,1.5653839349746703,1.542069536447525,1.501732153892517,1.4592594480514527,
1984-08-01,,,1.5912890434265137,1.5809272289276124,1.5690846204757691,1.5472505152225495,1.5036565136909485,1.4618425750732422,
1984-08-02,,,1.6157511472702026,1.58878014087677,1.575971746444702,1.5532845199108123,1.506218147277832,1.4645254361629485,
1984-08-03,,,1.5931010246276855,1.590622878074646,1.5805938601493836,1.5574458599090577,1.5087708640098572,1.466692020893097,
1984-08-06,,,1.6535024642944336,1.60602605342865,1.5912561178207398,1.5642572462558746,1.5125316095352173,1.4693901765346526,
1984-08-07,,,1.6233017444610596,1.615389084815979,1.597417986392975,1.569558596611023,1.51568834066391,1.4717863249778746,
1984-08-08,,,1.630852222442627,1.6233017206192017,1.602114474773407,1.5752374708652497,1.518848054409027,1.4742579782009124,
1984-08-09,,,1.6459534168243408,1.6293421745300294,1.6090611577033997,1.581301325559616,1.5226058387756347,1.4769530868530274,
1984-08-10,,,1.6157511472702026,1.6338721990585328,1.6122475385665893,1.5858550667762756,1.5256115579605103,1.479346172809601,
1984-08-13,,,1.6006500720977783,1.6233017206192017,1.6146638870239258,1.588543576002121,1.5281672286987305,1.48158824801445,
1984-08-14,,,1.5855504274368286,1.6157514572143554,1.6155702710151671,1.5904771029949187,1.530716953277588,1.4836793267726898,
1984-08-15,,,1.5931010246276855,1.6082012176513671,1.6157514691352843,1.5924180448055267,1.5335657024383544,1.485338807106018,
1984-08-16,,,1.6157511472702026,1.6021607637405395,1.6157514691352843,1.5958616077899932,1.5368674540519713,1.48744211435318,
1984-08-17,,,1.6157511472702026,1.6021607637405395,1.6180164813995361,1.5993051707744599,1.539873173236847,1.4896903109550477,
1984-08-20,,,1.6157511472702026,1.6051809787750244,1.614241349697113,1.6027487337589263,1.5431749248504638,1.492010953426361,
1984-08-21,,,1.6459534168243408,1.617261576652527,1.6165065169334412,1.606962251663208,1.5469327092170715,1.494706062078476,
1984-08-22,,,1.6459534168243408,1.627832055091858,1.6180166363716126,1.6100655555725099,1.5506904935836792,1.497183839082718,
1984-08-23,,,1.6459534168243408,1.6338725090026855,1.6180166363716126,1.6135388970375062,1.554596290588379,1.4999513947963714,
1984-08-24,,,1.630852222442627,1.6368927240371705,1.619526743888855,1.6158871412277223,1.557904031276703,1.5026403868198395,1.4430706363916397
1984-08-27,,,1.6157511472702026,1.6368927240371705,1.6210368514060973,1.6178503692150117,1.5609097504615783,1.5052508056163787,1.4441656643152236
1984-08-28,,,1.6233017444610596,1.632362389564514,1.6248119831085206,1.6201911270618439,1.5639184546470641,1.5079367303848266,1.4452629959583283
1984-08-29,,,1.6157511472702026,1.6263219356536864,1.6270769953727722,1.6214142322540284,1.5660359930992127,1.510547149181366,1.4463225746154784
1984-08-30,,,1.6233017444610596,1.6217916011810303,1.627832055091858,1.6217917621135711,1.568156533241272,1.5130881881713867,1.447419906258583
1984-08-31,53.59231996002652,A,1.6233017444610596,1.6202815055847168,1.6285871148109436,1.6233017981052398,1.5707211470603943,1.5155567800998688,1.4485172379016875
1984-09-03,53.58113154144647,A,1.6233017444610596,1.621791625022888,1.6293421745300294,1.6217917621135711,1.573433792591095,1.517880482673645,1.4496500188112258
1984-09-04,53.55767527352392,A,1.6157511472702026,1.6202815055847168,1.6263219475746156,1.6214142322540284,1.5758473944664002,1.519911342859268,1.450674147605896
1984-09-05,53.55851436758263,P,1.630852222442627,1.6233017206192017,1.624811828136444,1.6214142322540284,1.5787110495567322,1.5220932137966157,1.4518092316389084
1984-09-06,53.56970834497614,P,1.6459534168243408,1.627832055091858,1.624811828136444,1.6214142322540284,1.5818767285346984,1.52442609667778,1.4530198216438293
1984-09-07,53.57469503365518,P,1.6384016275405884,1.6308520317077637,1.6255667686462403,1.6225467562675475,1.5847433400154114,1.5266834616661071,1.4542635548114777
1984-09-10,53.58311862557215,A,1.630852222442627,1.6323621273040771,1.6270768761634826,1.62405686378479,1.5876069951057434,1.5287928915023803,1.455504982471466
1984-09-11,53.59344105031448,A,1.6157511472702026,1.6323621273040771,1.6263218164443969,1.6255668997764587,1.5901686286926269,1.5306064355373383,1.4567063581943511
1984-09-12,53.59031306744436,A,1.6157511472702026,1.6293419122695922,1.6263218164443969,1.6266994059085846,1.5927302622795105,1.5324924170970917,1.45794318318367
1984-09-13,53.585258461093055,A,1.6384016275405884,1.6278315544128419,1.62783180475235,1.6278319299221038,1.5955968737602233,1.5343151223659515,1.459257811307907
1984-09-14,53.58604653606363,A,1.6459534168243408,1.6293419122695922,1.630096971988678,1.6293420433998107,1.5983184576034546,1.5364306890964508,1.460574744939804
1984-09-17,53.582819783955266,A,1.6384016275405884,1.6308517932891846,1.6316069602966308,1.63047456741333,1.6007409954071046,1.5384707379341125,1.4618539196252822
1984-09-18,53.583167709343634,A,1.630852222442627,1.6338720083236695,1.6331170678138733,1.6297195076942443,1.603012545108795,1.5402903926372529,1.4631308007240296
1984-09-19,53.59364648414424,A,1.6459534168243408,1.6399124622344972,1.6346271872520446,1.6297195076942443,1.6055861186981202,1.5422610592842103,1.4645186370611192
1984-09-20,53.61385918843471,A,1.676152229309082,1.647462582588196,1.6376470685005189,1.6312294483184815,1.6086156368255615,1.5445159459114075,1.4661283713579178
1984-09-21,53.60662709576161,A,1.6459534168243408,1.647462582588196,1.638402247428894,1.6319845080375672,1.611041178703308,1.5463208281993865,1.4675871115922927
1984-09-24,53.60585886375217,A,1.6459534168243408,1.6489729404449462,1.6399123668670654,1.6334946215152741,1.6130226492881774,1.5481257104873658,1.4690458518266678
1984-09-25,53.62932496359175,A,1.6686030626296997,1.6565231084823608,1.6451975584030152,1.6357596874237061,1.6154571127891542,1.5501570892333985,1.4706178402900696
1984-09-26,53.65483944015912,A,1.691253662109375,1.6655831575393676,1.6527478098869324,1.6395348131656646,1.6181965422630311,1.552414973974228,1.4721612751483917
1984-09-27,53.66055163722883,A,1.6988041400909424,1.6701135396957398,1.6587880611419679,1.6433099329471588,1.6212350273132323,1.5546003293991089,1.4737424623966218
1984-09-28,53.69581310216822,A,1.7063541412353516,1.682193684577942,1.6648281335830688,1.6474625527858735,1.6244245123863221,1.556713160276413,1.4753968530893327
1984-10-01,53.73575293692261,A,1.7139045000076294,1.6957839012145997,1.672378420829773,1.6519926905632019,1.627765004634857,1.55890149474144,1.4770889955759048
1984-10-02,53.76518458094299,A,1.729006052017212,1.7078644990921021,1.6821938037872315,1.6576554358005524,1.6311114645004272,1.5613888692855835,1.4788211923837662
1984-10-03,53.771147885053345,A,1.729006052017212,1.7154149770736695,1.6904990673065186,1.6625631272792816,1.6340138387680054,1.5638022351264953,1.4804470455646515
1984-10-04,53.781645030612594,A,1.7365548610687256,1.722965121269226,1.696539330482483,1.6670931994915008,1.6372152042388917,1.566365097761154,1.482146092057228
1984-10-05,53.79133947895324,A,1.7441046237945557,1.730515217781067,1.7063544511795044,1.6723783493041993,1.6404195499420167,1.5690034580230714,1.4838474380970001
1984-10-08,53.80034403746612,A,1.75165593624115,1.738065505027771,1.7169247031211854,1.6784185349941254,1.6439229369163513,1.5717173314094544,1.4855865406990052
1984-10-09,53.787683501670614,A,1.7365548610687256,1.7395752668380737,1.723719882965088,1.6844587206840516,1.6471243023872375,1.5744282281398774,1.4872146880626678
1984-10-10,53.77879050417827,A,1.7365548610687256,1.7410850286483766,1.728250002861023,1.6904989063739777,1.6500296187400818,1.576843066215515,1.4887719333171845
1984-10-11,53.75653625227989,A,1.729006052017212,1.7395752668380737,1.73127019405365,1.6950291275978089,1.652294716835022,1.579256432056427,1.4902205336093903
1984-10-12,53.7389892577616,A,1.7441046237945557,1.7395752668380737,1.7350452423095704,1.6999366879463196,1.6553147888183595,1.5820428264141082,1.4917800796031953
1984-10-15,53.71960509041768,A,1.7592062950134275,1.7410853385925293,1.7395754218101502,1.7059769213199616,1.6574288654327392,1.5849802374839783,1.4934860283136369
