Date,GRADE,GPS,IFF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-16,,,2.84518837928772,2.80515604019165,2.7940976142883303,2.8571542620658876,2.9846454668045044,,
1984-03-19,,,2.816593885421753,2.799437141418457,2.804240918159485,2.846670353412628,2.979886226654053,,
1984-03-20,,,2.759402275085449,2.799437141418457,2.801594352722168,2.836155128479004,2.973983154296875,,
1984-03-21,,,2.773702383041382,2.793717861175537,2.803206133842468,2.830597388744354,2.9686489152908324,,
1984-03-22,,,2.759402275085449,2.7908578395843504,2.793488955497742,2.822203481197357,2.962745842933655,,
1984-03-23,,,2.816593885421753,2.7851389408111573,2.795147490501404,2.813133645057678,2.9574209690093993,,
1984-03-26,,,2.773702383041382,2.776560640335083,2.78799889087677,2.801212286949158,2.950955424308777,,
1984-03-27,,,2.773702383041382,2.7794206619262694,2.7894289016723635,2.7935333847999573,2.9444898796081542,,
1984-03-28,,,2.773702383041382,2.7794206619262694,2.7865692615509032,2.7851474046707154,2.9377414846420287,,
1984-03-29,,,2.8594870567321777,2.7994376182556153,2.795147728919983,2.788828361034393,2.933274474143982,,
1984-03-30,,,2.902379274368286,2.816594696044922,2.8008668184280396,2.7974822163581847,2.9293824672698974,,
1984-04-02,,,2.9452719688415527,2.850908613204956,2.8137346267700196,2.8089877724647523,2.9260654640197754,,
1984-04-03,,,2.930973768234253,2.88236289024353,2.8308917760848997,2.816243064403534,2.9213312244415284,,
1984-04-04,,,2.959568738937378,2.9195361614227293,2.8494784116744993,2.8263422727584837,2.9177345037460327,,
1984-04-05,,,2.959568738937378,2.9395524978637697,2.8694950580596923,2.831492006778717,2.9158347606658936,,
1984-04-06,,,2.973864793777466,2.9538496017456053,2.885222148895264,2.840184819698334,2.914220938682556,3.0627425479888917,
1984-04-09,,,3.045353412628174,2.9738658905029296,2.912387251853943,2.8501930713653563,2.914036889076233,3.0587512063980102,
1984-04-10,,,3.0596508979797363,2.9996013164520265,2.9409821033477783,2.865205502510071,2.9127246952056884,3.0542027378082275,
1984-04-11,,,3.002459764480591,3.008179521560669,2.9638578414916994,2.875213551521301,2.91111713886261,3.048942334651947,
1984-04-12,,,2.988163709640503,3.013898515701294,2.9767255067825316,2.8859366178512573,2.906112542152405,3.0435389709472656,
1984-04-13,,,3.016759157180786,3.022477388381958,2.9881634950637816,2.8945151567459106,2.9042252826690675,3.0384215617179873,
1984-04-16,,,3.0596508979797363,3.0253368854522704,2.9996013879776,2.90666800737381,2.904327182769775,3.0338730931282045,
1984-04-17,,,3.073947668075561,3.0281962394714355,3.013898777961731,2.9223952770233153,2.9035836935043333,3.0293275690078736,
1984-04-18,,,3.073947668075561,3.0424938201904297,3.025336670875549,2.9374075412750242,2.904537205696106,3.0247820448875427,
1984-04-19,,,3.0596508979797363,3.0567912578582765,3.035344886779785,2.952419972419739,2.906336088180542,3.0198135113716127,
1984-04-20,,,3.0596508979797363,3.0653696060180664,3.043923497200012,2.964572823047638,2.9092663097381593,3.0154050636291503,
1984-04-23,,,3.116839647293091,3.0768073558807374,3.051072120666504,2.9817296862602234,2.9105119848251344,3.0119885635375976,
1984-04-24,,,3.031055212020874,3.0682288646697997,3.0482125520706176,2.994597327709198,2.9094763374328614,3.007994248867035,
1984-04-25,,,3.031055212020874,3.0596503734588625,3.051072096824646,3.0074649691581725,2.91070330619812,3.0041399574279786,
1984-04-26,,,3.045353412628174,3.0567908763885496,3.056791067123413,3.0167582869529723,2.912216238975525,3.000848717689514,
1984-04-27,,,3.045353412628174,3.053931379318237,3.059650492668152,3.0239069938659666,2.91259786605835,2.9985376048088073,
1984-04-30,,,3.002459764480591,3.0310554027557375,3.053931379318237,3.0267663836479186,2.9121216201782225,2.9960775899887087,
1984-05-01,,,3.073947668075561,3.0396338939666747,3.053931379318237,3.033915078639984,2.9142064380645754,2.9943324542045593,
1984-05-02,,,3.045353412628174,3.042493534088135,3.0510719537734987,3.038204312324524,2.917416362762451,2.9927214407920837,
1984-05-03,,,3.031055212020874,3.0396338939666747,3.0482123851776124,3.041778635978699,2.919491858482361,2.991667561531067,
1984-05-04,,,2.973864793777466,3.025336170196533,3.039633774757385,3.041778635978699,2.9190093421936036,2.9907418870925904,
1984-05-07,,,2.988163709640503,3.0224769592285154,3.0267661809921265,3.038919150829315,2.9185300254821778,2.989936554431915,
1984-05-08,,,2.9452719688415527,2.9967418193817137,3.0181878566741944,3.033200204372406,2.918889856338501,2.989267978668213,
1984-05-09,,,2.959568738937378,2.979584884643555,3.011039209365845,3.0310556530952453,2.919252791404724,2.9886009454727174,
1984-05-10,,,2.9166746139526367,2.9567087650299073,2.998171329498291,3.027481198310852,2.9218689250946044,2.9870807218551634,
1984-05-11,,,2.8737831115722656,2.9366924285888674,2.9810142993927,3.020332396030426,2.924758543968201,2.984990177154541,
1984-05-14,,,3.002459764480591,2.9395516395568846,2.9810142993927,3.017472839355469,2.9305045223236084,2.9841863989830015,
1984-05-15,,,2.973864793777466,2.9452702045440673,2.9710060119628907,3.012468695640564,2.9342644596099854,2.9828138256073,
1984-05-16,,,2.973864793777466,2.948129415512085,2.96385715007782,3.007464551925659,2.938590064048767,2.981299867630005,
1984-05-17,,,2.973864793777466,2.9595674514770507,2.958138108253479,3.0031752467155455,2.940935878753662,2.979644467830658,
1984-05-18,,,2.888079643249512,2.9624267578125,2.9495595932006835,2.9945966839790343,2.94269730091095,2.977696888446808,
1984-05-21,,,2.8308916091918945,2.9281131267547607,2.933832383155823,2.9802992820739744,2.942411365509033,2.9751774287223816,
1984-05-22,,,2.84518837928772,2.9023778438568115,2.9238240242004396,2.971005940437317,2.9441270875930785,2.9726595163345335,
1984-05-23,,,2.802298784255981,2.8680646419525146,2.9080970287323,2.9595681190490724,2.9441270875930785,2.9694298982620237,
1984-05-24,,,2.702214241027832,2.813734531402588,2.8866509914398195,2.9424111604690553,2.9426973247528077,2.965906481742859,
1984-05-25,,,2.6593217849731445,2.7679829597473145,2.865204858779907,2.9231095790863035,2.938979992866516,2.9618127298355104,
1984-05-28,,,2.6593217849731445,2.7336689949035646,2.8308910608291624,2.905952680110931,2.935834550857544,2.9578603887557984,
1984-05-29,,,2.6307272911071777,2.6907767772674562,2.796577310562134,2.8837916612625123,2.9332610511779786,2.9536221027374268,
1984-05-30,,,2.7451066970825195,2.6793383598327636,2.7737015008926393,2.8687793254852294,2.932689137458801,2.950669026374817,
1984-05-31,,,2.702214241027832,2.6793383598327636,2.746536445617676,2.8523372769355775,2.931545376777649,2.9471456098556517,
1984-06-01,,,2.773702383041382,2.702214479446411,2.735098719596863,2.8423291563987734,2.9306875467300415,2.9440542578697206,
1984-06-04,,,2.816593885421753,2.733668899536133,2.7336689472198485,2.8337506651878357,2.931545376777649,2.941250400543213,
1984-06-05,,,2.802298784255981,2.7679831981658936,2.729379987716675,2.826602005958557,2.932117304801941,2.9383035922050476,
1984-06-06,,,2.8308916091918945,2.7851401805877685,2.732239270210266,2.820168149471283,2.9332610893249513,2.9355012869834898,
1984-06-07,,,2.816593885421753,2.8080161094665526,2.7436772346496583,2.8151641130447387,2.9324032258987427,2.9328388500213625,
1984-06-08,,,2.973864793777466,2.8480485916137694,2.7751315355300905,2.820168197154999,2.9338329362869264,2.931607701778412,
1984-06-11,,,2.9039382934570312,2.8655174732208253,2.799593186378479,2.815242123603821,2.933006262779236,2.9295358633995057,
1984-06-12,,,2.846149682998657,2.87428765296936,2.821135425567627,2.8088563680648804,2.931309781074524,2.926320502758026,
1984-06-13,,,2.8172543048858643,2.8715601921081544,2.8283501863479614,2.8010258436203004,2.928463492393494,2.9230989980697633,
1984-06-14,,,2.8172543048858643,2.8716922760009767,2.839854192733765,2.7931953191757204,2.9256172037124633,2.9207259821891784,
1984-06-15,,,2.846149682998657,2.8461492538452147,2.8470989227294923,2.7910988211631773,2.923062901496887,2.918641920089722,
1984-06-18,,,3.0195200443267822,2.869265604019165,2.8673915386199953,2.8005302429199217,2.9225462341308592,2.9182915616035463,
1984-06-19,,,3.0050723552703857,2.9010501384735106,2.8876688957214354,2.8085244417190554,2.9214546632766725,2.9170896792411805,
1984-06-20,,,3.048413753509521,2.9472820281982424,2.909421110153198,2.820830190181732,2.922373743057251,2.9167454409599305,
1984-06-21,,,3.062861442565918,2.996403455734253,2.9340478658676146,2.8388625502586367,2.9238676977157594,2.914990119934082,
1984-06-22,,,3.0195200443267822,3.031077527999878,2.9386133909225465,2.8568724632263183,2.923922915458679,2.9140740990638734,
1984-06-25,,,3.0195200443267822,3.031077527999878,2.9501715660095216,2.8748823761940003,2.92312029838562,2.913723740577698,
1984-06-26,,,2.9761784076690674,3.025298738479614,2.9631744384765626,2.8921549320220947,2.92116491317749,2.9123743033409117,
1984-06-27,,,2.9761784076690674,3.0108516693115233,2.979066848754883,2.903708517551422,2.91920952796936,2.911873366832733,
1984-06-28,,,3.0195200443267822,3.0021833896636965,2.9992934226989747,2.9195738077163695,2.918406910896301,2.9123714995384216,
1984-06-29,,,2.990624189376831,2.996404218673706,3.013740873336792,2.930419898033142,2.9170263767242433,2.913146343231201,
1984-07-02,,,3.033965826034546,2.9992933750152586,3.0151854515075684,2.9412884950637816,2.915368900299072,2.9129404425621033,
1984-07-03,,,3.062861442565918,3.0166299819946287,3.0209643602371217,2.9543166279792787,2.916005024909973,2.9127406811714174,
1984-07-04,,,3.062861442565918,3.033966588973999,3.022409129142761,2.96591511964798,2.916641149520874,2.913672227859497,
1984-07-05,,,3.062861442565918,3.042634868621826,3.022409129142761,2.978228497505188,2.916991310119629,2.914603774547577,
1984-07-06,,,3.033965826034546,3.051303195953369,3.0238537073135374,2.981233549118042,2.9167635583877565,2.914680712223053,
1984-07-09,,,3.033965826034546,3.051303195953369,3.025298285484314,2.987734925746918,2.9173936796188356,2.914757649898529,
1984-07-10,,,3.062861442565918,3.051303195953369,3.033966588973999,2.998570513725281,2.9171719551086426,2.9156891965866087,
1984-07-11,,,3.077308654785156,3.054192638397217,3.0440796136856076,3.0115732312202455,2.917811059951782,2.9176137113571166,
1984-07-12,,,3.091757774353028,3.0599719047546388,3.0513033866882324,3.0252984046936033,2.919025111198425,2.919258484840393,
1984-07-13,,,3.077308654785156,3.0686404705047607,3.059971833229065,3.0368563532829285,2.921093988418579,2.9200516653060915,
1984-07-16,,,3.033965826034546,3.0686404705047607,3.059971833229065,3.0375786423683167,2.92201003074646,2.920270028114319,
1984-07-17,,,3.091757774353028,3.0744197368621826,3.062861466407776,3.0419129133224487,2.9249397468566896,2.921914801597595,
1984-07-18,,,3.062861442565918,3.071530294418335,3.062861466407776,3.0426352977752686,2.9270056009292604,2.9231291961669923,
1984-07-19,,,3.0050723552703857,3.054193210601807,3.0570825576782226,3.039745843410492,2.9287735557556154,2.92532124042511,
1984-07-20,,,2.9761784076690674,3.033967161178589,3.051303815841675,3.037578761577606,2.930821461677551,2.927790002822876,
1984-07-23,,,2.8605968952178955,2.9992933750152586,3.0339669227600097,3.029632604122162,2.927984204292297,2.929244363307953,
1984-07-24,,,2.8172543048858643,2.944392681121826,3.0094062089920044,3.0216863989830016,2.9248519945144653,2.929558227062225,
1984-07-25,,,2.8028085231781006,2.892382097244263,2.981956195831299,3.0130179047584535,2.921430869102478,2.9300104665756224,
1984-07-26,,,2.8172543048858643,2.8548184871673583,2.9545058488845823,3.0029046177864074,2.918298659324646,2.929617269039154,
1984-07-27,,,2.788360118865967,2.817254829406738,2.9256109952926637,2.9927914142608643,2.916304268836975,2.9295007848739623,
1984-07-30,,,2.7450175285339355,2.794138956069946,2.8967161655426024,2.978343999385834,2.914586787223816,2.9284990763664247,
1984-07-31,,,2.7739126682281494,2.7854706287384032,2.864931654930115,2.963896560668945,2.9131612730026246,2.9286441802978516,
1984-08-01,,,2.7739126682281494,2.779691457748413,2.836036777496338,2.949449121952057,2.9125935506820677,2.9283603191375733,
1984-08-02,,,3.091757774353028,2.8345921516418455,2.8447053194046026,2.9508939385414124,2.920384421348572,2.9315408730506896,
1984-08-03,,,3.062861442565918,2.889492416381836,2.853373622894287,2.952338719367981,2.9284552145004272,2.933717603683472,
1984-08-06,,,3.062861442565918,2.9530611991882325,2.8736000776290895,2.9537835001945494,2.9365260076522826,2.936180279254913,
1984-08-07,,,2.990624189376831,2.9964035034179686,2.890937066078186,2.950171637535095,2.9437239456176756,2.938492498397827,
1984-08-08,,,2.889493465423584,3.0195196628570558,2.899605560302734,2.9407808780670166,2.946611680984497,2.9396504092216493,
1984-08-09,,,2.9761784076690674,2.9964037895202638,2.915497970581055,2.9350019097328186,2.9520909643173217,2.9418181705474855,
1984-08-10,,,3.0195200443267822,2.9877355098724365,2.9386139631271364,2.9321124792099,2.9570073175430296,2.9438474321365358,
1984-08-13,,,3.1206514835357666,2.9992935180664064,2.9761773586273192,2.936446762084961,2.96308846950531,2.9473169231414795,
1984-08-14,,,3.077308654785156,3.0166304111480713,3.00651695728302,2.935724306106567,2.9685886669158936,2.9503529858589173,
1984-08-15,,,3.0050723552703857,3.0397461891174316,3.0296329259872437,2.9328348517417906,2.9720722818374634,2.952666685581207,
1984-08-16,,,3.033965826034546,3.051303672790527,3.0238537311553957,2.9342795252799987,2.9764197206497194,2.954411473274231,
1984-08-17,,,3.0050723552703857,3.048414134979248,3.0180748224258425,2.9357242226600646,2.9770438718795775,2.9554384040832518,
1984-08-20,,,3.0195200443267822,3.0281878471374513,3.0137406826019286,2.943670380115509,2.979355506896973,2.9561808848381044,
1984-08-21,,,3.033965826034546,3.0195192813873293,3.0180748462677003,2.954505956172943,2.9831118297576906,2.957210805416107,
1984-08-22,,,3.062861442565918,3.0310770988464357,3.0354116439819334,2.967508602142334,2.9880239725112916,2.9582437324523925,
1984-08-23,,,3.091757774353028,3.0426354885101317,3.0469695806503294,2.981233775615692,2.9935140419006347,2.959565622806549,
1984-08-24,,,3.033965826034546,3.048414182662964,3.048414158821106,2.993514060974121,2.9972703647613526,2.96016663312912,3.0114545905590058
1984-08-27,,,3.0195200443267822,3.048414182662964,3.0383010149002074,3.0072391867637633,2.9972703647613526,2.959908299446106,3.009329752922058
1984-08-28,,,3.0050723552703857,3.0426354885101317,3.0310773849487305,3.0187971711158754,2.9972703647613526,2.9593625140190123,3.00678262591362
1984-08-29,,,2.990624189376831,3.0281880378723143,3.029632568359375,3.0296327471733093,2.9961145734786987,2.9592441582679747,3.004093246459961
1984-08-30,,,2.961730480194092,3.0021825790405274,3.0224090337753298,3.0231313824653627,2.994091954231262,2.9589798259735107,3.0012593984603884
1984-08-31,55.488299288098865,B,2.961730480194092,2.9877355098724365,3.0180748462677003,3.018074834346771,2.992936162948608,2.9584295392036437,2.9984255504608153
1984-09-03,55.45420162915238,B,2.961730480194092,2.9761775970458983,3.012295889854431,3.01301828622818,2.991780371665955,2.9574503350257872,2.995661714076996
1984-09-04,55.386118475325524,B,2.831704616546631,2.9415040493011473,2.9920697689056395,3.00507230758667,2.9888908958435056,2.955027904510498,2.992177736759186
1984-09-05,55.3405262499927,B,2.875044822692871,2.9183881759643553,2.973288106918335,3.004349875450134,2.986868224143982,2.953038876056671,2.988910460472107
1984-09-06,55.33165394202592,B,2.9039382934570312,2.9068297386169433,2.9545061588287354,3.0007378697395324,2.984556589126587,2.9514817500114443,2.9856476306915285
1984-09-07,55.3078280495871,B,2.875044822692871,2.8894926071166993,2.9386140584945677,2.9935141086578367,2.982245001792908,2.9496356892585753,2.982520376443863
1984-09-10,55.27713359603445,B,2.875044822692871,2.872155475616455,2.924166536331177,2.981233775615692,2.9790665817260744,2.9472177410125733,2.9796031522750854
1984-09-11,55.3525849289257,B,3.0050723552703857,2.906829023361206,2.924166536331177,2.9776219606399534,2.9779107999801635,2.946957912445068,2.977476080656052
1984-09-12,55.435346294444464,B,3.077308654785156,2.9472817897796633,2.9328349828720093,2.981233775615692,2.9781997442245483,2.947420446872711,2.9757802021503448
1984-09-13,55.523977056230734,B,3.1062042713165283,2.9877349853515627,2.9472823619842528,2.9848456978797913,2.9790666007995608,2.948028955459595,2.9744388365745547
1984-09-14,55.631732716961174,C,3.1206514835357666,3.0368563175201415,2.9631744623184204,2.99062465429306,2.980800313949585,2.9487819361686705,2.973659770488739
1984-09-17,55.667334320926024,C,2.889493465423584,3.039746046066284,2.9559507608413695,2.9841233253479005,2.977910866737366,2.9476522731781007,2.9718649315834047
1984-09-18,55.64085771166287,C,2.918386220932007,3.0224088191986085,2.9646189212799072,2.9783443450927733,2.9750213623046875,2.946096658706665,2.970214556455612
1984-09-19,55.57720309464043,C,2.918386220932007,2.9906243324279784,2.9689530611038206,2.9711205840110777,2.9718429136276243,2.9448269867897032,2.9687742137908937
1984-09-20,55.50631359703866,B,2.935326099395752,2.956448698043823,2.9720918416976927,2.963299000263214,2.968714280128479,2.943869695663452,2.9677686285972595
1984-09-21,55.45217612422175,B,2.9937422275543213,2.9310668468475343,2.983961582183838,2.961287820339203,2.967042951583862,2.9440684700012207,2.9674051785469056
1984-09-24,55.501474075583275,B,2.9937422275543213,2.9519165992736816,2.995831322669983,2.9599989295005797,2.966238479614258,2.944124255180359,2.967030404806137
1984-09-25,55.54193758130003,B,3.008345603942871,2.9699084758758545,2.9961586475372313,2.9601625919342043,2.964570236206055,2.944754991531372,2.9670114850997926
1984-09-26,55.57705432637055,B,2.979137897491455,2.982058811187744,2.9863415718078614,2.959588277339935,2.9628957653045656,2.9449506831169128,2.966775814294815
1984-09-27,55.59624465020278,B,2.935326099395752,2.982058811187744,2.969253754615784,2.9582680583000185,2.961500840187073,2.945137197971344,2.966108959913254
1984-09-28,55.5551536271582,B,2.86230993270874,2.955772352218628,2.9434195995330805,2.953297030925751,2.959223470687866,2.9450224661827087,2.965006321668625
1984-10-01,55.51414337483644,B,2.8769121170043945,2.9324063301086425,2.942161464691162,2.949056112766266,2.9595497751235964,2.943766989707947,2.963976694345474
1984-10-02,55.501120437399265,B,2.920724391937256,2.9148820877075194,2.942395281791687,2.953507101535797,2.961619176864624,2.9432355856895445,2.9630247056484222
1984-10-03,55.48770996665538,B,2.8769121170043945,2.8944369316101075,2.938247871398926,2.9536004662513733,2.96310124874115,2.942266058921814,2.9617829632759096
1984-10-04,55.488156014846716,B,2.8769121170043945,2.8827541351318358,2.93240647315979,2.9522491574287413,2.9642944049835207,2.9412965321540834,2.9604704999923706
1984-10-05,55.54990550457634,B,2.935326099395752,2.897357368469238,2.926564860343933,2.9552632212638854,2.967233724594116,2.941768996715546,2.959732942581177
1984-10-08,55.602607056190514,B,2.9645345211029053,2.9148818492889403,2.9236440896987914,2.959737706184387,2.9716240644454954,2.9431054258346556,2.9591414272785186
1984-10-09,55.63351097245288,A,3.008345603942871,2.9324060916900634,2.9236440896987914,2.9599013686180116,2.97631272315979,2.9447369980812073,2.9586982572078706
1984-10-10,55.677561153670894,A,2.9937422275543213,2.955772113800049,2.925104522705078,2.9557230472564697,2.9807093143463135,2.946651432514191,2.9580406653881073
1984-10-11,55.70382326859636,P,2.9645345211029053,2.973296594619751,2.9280253648757935,2.9486395597457884,2.978164849281311,2.9492746353149415,2.9575905585289
1984-10-12,55.69560558673846,A,2.94992995262146,2.9762173652648927,2.9367873668670654,2.9401034832000734,2.9759062194824217,2.9521807169914247,2.9569967234134675
1984-10-15,55.70423969533033,A,3.008345603942871,2.984979581832886,2.949930715560913,2.9460460901260377,2.974815902709961,2.9556709551811218,2.9567656719684603
1984-10-16,55.69287559013119,C,2.9645345211029053,2.9762173652648927,2.954311728477478,2.9483535051345826,2.9742941093444824,2.959009027481079,2.9563155651092528
1984-10-17,55.71991905077628,C,3.052156925201416,2.9879003047943113,2.97183620929718,2.955042040348053,2.9775473785400393,2.962079529762268,2.9563742780685427
1984-10-18,55.79501846506739,A,3.139779806137085,3.0229493618011474,2.998122978210449,2.9652647256851195,2.9808194065093994,2.9664551854133605,2.956800397634506
1984-10-19,55.880368017750015,A,3.198190927505493,3.072601556777954,3.024409461021423,2.975487160682678,2.9843928241729736,2.9707000708580016,2.957377164363861
