Date,GRADE,GPS,IT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-11-11,,,3.622386932373047,3.407399845123291,3.324938988685608,3.2152366042137146,,,
1993-11-12,,,3.7254631519317623,3.4810256004333495,3.388257145881653,3.2527857422828674,,,
1993-11-15,,,3.710737943649292,3.5458162784576417,3.4353776216506957,3.283708560466766,,,
1993-11-16,,,3.84326434135437,3.6547823905944825,3.500168299674988,3.3161038994789123,,,
1993-11-17,,,3.887439727783203,3.757858419418335,3.556123876571655,3.3558618068695067,,,
1993-11-18,,,3.7401881217956543,3.7814186573028565,3.5944092512130736,3.3882571339607237,,,
1993-11-19,,,3.592936754226685,3.7549133777618406,3.6179694890975953,3.4132898926734923,,,
1993-11-22,,,3.5045857429504395,3.71368293762207,3.629749608039856,3.4324325799942015,,,
1993-11-23,,,3.51931095123291,3.6488922595977784,3.6518373250961305,3.4537840485572815,,,
1993-11-24,,,3.5045857429504395,3.5723214626312254,3.6650899410247804,3.4714542269706725,,,
1993-11-25,,,3.5045857429504395,3.5252009868621825,3.6533098220825195,3.4891244053840635,,,
1993-11-26,,,3.563486337661743,3.5193109035491945,3.6371121406555176,3.512684643268585,,,
1993-11-29,,,3.563486337661743,3.531091022491455,3.6223869800567625,3.5288823008537293,,,
1993-11-30,,,3.622386932373047,3.5517062187194823,3.6002992391586304,3.550233769416809,,,
1993-12-01,,,3.651837348937988,3.581156539916992,3.5767390012741087,3.566431438922882,,,
1993-12-02,,,3.622386932373047,3.6047167778015137,3.5649588823318483,3.5796840667724608,,,
1993-12-03,,,3.696012735366821,3.631222057342529,3.575266480445862,3.5966179847717283,,,
1993-12-06,,,3.681287527084351,3.654782295227051,3.592936658859253,3.6113431334495543,,,
1993-12-07,,,3.7401881217956543,3.6783425331115724,3.615024375915527,3.633430850505829,,,
1993-12-08,,,3.681287527084351,3.684232568740845,3.6326945543289186,3.6488922476768493,,,
1993-12-09,,,3.681287527084351,3.6960126876831056,3.6503647327423097,3.6518372774124144,,,
1993-12-10,,,3.681287527084351,3.6930676460266114,3.6621448516845705,3.649628496170044,,,
1993-12-13,,,3.622386932373047,3.6812875270843506,3.6680349111557007,3.6452109456062316,3.368819918632507,,
1993-12-14,,,3.681287527084351,3.6695074081420898,3.673924970626831,3.6371121048927306,3.381778049468994,,
1993-12-15,,,3.710737943649292,3.675397491455078,3.6798150300979615,3.6282770156860353,3.395914192199707,,
1993-12-16,,,3.857989549636841,3.7107378959655763,3.703375291824341,3.6341670870780947,3.4129953670501707,,
1993-12-17,,,3.8285391330718994,3.740188217163086,3.7166279315948487,3.645947206020355,3.4294875335693358,,
1993-12-20,,,3.975790739059448,3.810868978500366,3.7460782527923584,3.669507455825806,3.450102744102478,,
1993-12-21,,,4.093591690063477,3.8933298110961916,3.7814186096191404,3.698221492767334,3.4736629819869993,,
1993-12-22,,,4.123042106628418,3.9757906436920165,3.8255940675735474,3.729144310951233,3.497223219871521,,
1993-12-23,,,4.152492523193359,4.034691238403321,3.872714567184448,3.761539649963379,3.521372466087341,,
1993-12-24,,,4.152492523193359,4.099481916427612,3.919835066795349,3.7909899592399596,3.5449327087402343,,
1993-12-27,,,4.152492523193359,4.134822273254395,3.9728456258773805,3.8204402685165406,3.5661369276046755,,
1993-12-28,,,4.152492523193359,4.146602439880371,4.019966125488281,3.846945548057556,3.5852796268463134,,
1993-12-29,,,4.152492523193359,4.152492523193359,4.064141583442688,3.8719783067703246,3.606483845710754,,
1993-12-30,,,4.034691333770752,4.128932285308838,4.081811761856079,3.89259352684021,3.625332040786743,,
1993-12-31,,,4.064141750335693,4.1112621307373045,4.105372023582459,3.9109999775886535,3.644769244194031,,
1994-01-03,,,4.093591690063477,4.0994819641113285,4.117152118682862,3.93161518573761,3.6642064380645754,,
1994-01-04,,,4.299744129180908,4.128932285308838,4.137767362594604,3.9595929861068724,3.688355689048767,,
1994-01-05,,,4.417545318603516,4.1819428443908695,4.167217683792114,3.996405875682831,3.713682951927185,,
1994-01-06,,,4.505896091461182,4.276183795928955,4.2025580406188965,4.037636303901673,3.7407772302627564,,
1994-01-07,,,4.505896091461182,4.364534664154053,4.2378983974456785,4.078866732120514,3.769049520492554,,
1994-01-10,,,4.535346508026123,4.452885627746582,4.276183795928955,4.124514710903168,3.794965786933899,,
1994-01-11,,,4.550071716308594,4.502951145172119,4.315941715240479,4.16795392036438,3.8220600700378418,,
1994-01-12,,,4.417545318603516,4.502951145172119,4.342446994781494,4.203294289112091,3.8438532972335815,,
1994-01-13,,,4.47644567489624,4.497061061859131,4.386622428894043,4.234217095375061,3.8662355232238768,,
1994-01-14,,,4.299744129180908,4.455830669403076,4.410182666778565,4.257777345180512,3.8850837182998657,,
1994-01-17,,,4.358644485473633,4.420490264892578,4.43668794631958,4.276920032501221,3.9045209169387816,,
1994-01-18,,,4.270293712615967,4.364534664154053,4.433742904663086,4.285755133628845,3.923958115577698,,
1994-01-19,,,4.329194068908691,4.346864414215088,4.424907779693603,4.296062731742859,3.943100805282593,,
1994-01-20,,,4.211392879486084,4.293853855133056,4.395457458496094,4.299007749557495,3.9548809242248537,,
1994-01-21,,,4.358644485473633,4.305633926391602,4.380732297897339,4.309315347671509,3.967544550895691,,
1994-01-24,,,4.505896091461182,4.335084247589111,4.377787256240845,4.3269855260849,3.9834477138519286,,
1994-01-25,,,4.402820110321045,4.361589527130127,4.36306209564209,4.339501905441284,3.994638829231262,,
1994-01-26,,,4.446995258331299,4.385149765014648,4.366007089614868,4.354227042198181,4.005829939842224,,
1994-01-27,,,4.712048053741455,4.4852807998657225,4.38956732749939,4.388094878196716,4.02526713848114,,
1994-01-28,,,4.682597637176514,4.550071430206299,4.42785267829895,4.419017672538757,4.047060356140137,,
1994-01-31,,,4.888750076293945,4.626642227172852,4.480863237380982,4.458775591850281,4.0747436428070065,,
1994-02-01,,,4.94765043258667,4.735608291625977,4.548598909378052,4.491170907020569,4.103310432434082,,
1994-02-02,,,4.829849243164063,4.812179088592529,4.598664426803589,4.511786103248596,4.129815702438354,,
1994-02-03,,,4.770948886871338,4.823959255218506,4.654620027542114,4.525038743019104,4.155142965316773,,
1994-02-04,,,4.505896091461182,4.78861894607544,4.669345188140869,4.525038743019104,4.173991160392761,,
1994-02-07,,,4.6531476974487305,4.7414984703063965,4.684070348739624,4.5309288024902346,4.195784387588501,,
1994-02-08,,,4.7414984703063965,4.700268077850342,4.717938184738159,4.540500140190124,4.218166618347168,,
1994-02-09,,,4.770948886871338,4.688488006591797,4.750333547592163,4.558170318603516,4.240548849105835,,
1994-02-10,,,4.7414984703063965,4.682597923278808,4.753278589248657,4.571422958374024,4.262931079864502,,
1994-02-11,,,4.623697280883789,4.70615816116333,4.747388553619385,4.5876206159591675,4.281484770774841,,
1994-02-14,,,4.712048053741455,4.717938232421875,4.729718351364136,4.605290794372559,4.302099981307983,,
1994-02-15,,,4.770948886871338,4.723828315734863,4.712048196792603,4.6303235530853275,4.322715196609497,,
1994-02-16,,,4.918200492858887,4.753278636932373,4.720883321762085,4.659773874282837,4.347453455924988,,
1994-02-17,,,4.859299659729004,4.776838874816894,4.729718399047852,4.692169213294983,4.3710136985778805,,
1994-02-18,,,4.888750076293945,4.829849433898926,4.768003797531128,4.718674492835999,4.3951629495620725,,
1994-02-21,,,4.888750076293945,4.865189838409424,4.791564035415649,4.737817192077637,4.420490212440491,3.894655065536499,
1994-02-22,,,4.712048053741455,4.853409671783448,4.7886189937591555,4.753278589248657,4.441105422973632,3.9114417362213136,
1994-02-23,,,4.712048053741455,4.812179183959961,4.782728910446167,4.766531229019165,4.461131625175476,3.9285229086875915,
1994-02-24,,,4.608972072601318,4.7621136665344235,4.769476270675659,4.761377429962158,4.4761512756347654,3.9445733213424683,
1994-02-25,,,4.7414984703063965,4.732663345336914,4.78125638961792,4.7643224716186525,4.494410462379456,3.9619489979743956,
1994-02-28,,,4.94765043258667,4.744443416595459,4.804816627502442,4.767267489433289,4.51384765625,3.981975200176239,
1994-03-01,,,4.888750076293945,4.779783821105957,4.816596746444702,4.7643224716186525,4.529750823974609,4.001706902980804,
1994-03-02,,,4.682597637176514,4.773893737792969,4.793036460876465,4.7569598913192745,4.540941934585572,4.019082577228546,
1994-03-03,,,4.815124034881592,4.815124130249023,4.788618898391723,4.759168648719788,4.554194564819336,4.037783515453339,
1994-03-04,,,4.829849243164063,4.832794284820556,4.782728815078736,4.775366306304932,4.56774169921875,4.056337203979492,
1994-03-07,,,4.859299659729004,4.815124130249023,4.779783773422241,4.785673904418945,4.581877841949463,4.074007384777069,
1994-03-08,,,4.888750076293945,4.815124130249023,4.79745397567749,4.793036484718323,4.596602993011475,4.090941309928894,
1994-03-09,,,4.859299659729004,4.850464534759522,4.812179136276245,4.797454023361206,4.610739135742188,4.108611490726471,
1994-03-10,,,4.7414984703063965,4.835739421844482,4.825431776046753,4.797454023361206,4.6248752784729,4.125103659629822,
1994-03-11,,,4.6531476974487305,4.800399112701416,4.8165966987609865,4.798926544189453,4.636655397415161,4.140712320804596,
1994-03-14,,,4.6531476974487305,4.759168720245361,4.787146425247192,4.795981526374817,4.647846517562866,4.156026477813721,
1994-03-15,,,4.7414984703063965,4.729718399047852,4.772421264648438,4.79450900554657,4.656681604385376,4.172518646717071,
1994-03-16,,,4.6531476974487305,4.688488006591797,4.769476270675659,4.781256365776062,4.66139365196228,4.187538301944732,
1994-03-17,,,4.682597637176514,4.67670783996582,4.7562236309051515,4.772421264648438,4.664927682876587,4.202852456569672,
1994-03-18,,,4.6531476974487305,4.67670783996582,4.738553476333618,4.760641145706177,4.667872714996338,4.218461117744446,
1994-03-21,,,4.712048053741455,4.688487911224366,4.723828315734863,4.751806044578553,4.6714067459106445,4.233186266422272,
1994-03-22,,,4.623697280883789,4.664927673339844,4.697323036193848,4.747388505935669,4.6728792572021485,4.247469663619995,
1994-03-23,,,4.623697280883789,4.6590375900268555,4.673762798309326,4.742970967292786,4.677002296447754,4.260427796840668,
1994-03-24,,,4.446995258331299,4.611917114257812,4.644312477111816,4.734872126579285,4.676413288116455,4.271324405670166,
1994-03-25,,,4.446995258331299,4.570686626434326,4.623697233200073,4.72014696598053,4.679358310699463,4.282221014499664,
1994-03-28,,,4.358644485473633,4.500005912780762,4.594246912002563,4.690696668624878,4.679358310699463,4.291939613819122,
1994-03-29,,,4.299744129180908,4.435215282440185,4.550071477890015,4.661246371269226,4.679947319030762,4.301952717304229,
1994-03-30,,,3.975790739059448,4.305633974075318,4.482335782051086,4.6259060263633724,4.672879252433777,4.3079900288581845,
1994-03-31,,,4.0052409172058105,4.217283105850219,4.414600110054016,4.585411870479584,4.668756213188171,4.311818568706513,
1994-04-01,,,4.0052409172058105,4.128932237625122,4.3498094320297245,4.544181454181671,4.661688141822815,4.314616346359253,
1994-04-04,,,3.916890144348145,4.040581369400025,4.270293641090393,4.4970609784126285,4.649908022880554,4.3166778683662415,
1994-04-05,,,4.093591690063477,3.999350881576538,4.217283082008362,4.457303059101105,4.643723454475403,4.319181141853332,
1994-04-06,,,4.211392879486084,4.046471309661865,4.1760526418685915,4.424907720088958,4.639011406898499,4.322420673370361,
1994-04-07,,,4.211392879486084,4.08770170211792,4.15249240398407,4.398402440547943,4.6289983034133915,4.327132720947265,
1994-04-08,,,4.211392879486084,4.128932094573974,4.128932166099548,4.376314699649811,4.619574208259582,4.33331728219986,
1994-04-11,,,4.211392879486084,4.187832641601562,4.114207005500793,4.354226958751679,4.606027064323425,4.340385353565216,
1994-04-12,,,4.064141750335693,4.181942653656006,4.090646767616272,4.3203591227531435,4.588356890678406,4.345833661556244,
1994-04-13,,,4.0052409172058105,4.140712261199951,4.093591785430908,4.287963783740997,4.571864724159241,4.350840213298798,
1994-04-14,,,3.975790739059448,4.093591833114624,4.090646767616272,4.252623438835144,4.555961561203003,4.355552263259888,
1994-04-15,,,4.093591690063477,4.070031595230103,4.099481844902039,4.224645638465882,4.547715473175049,4.360853316783905,
1994-04-18,,,4.064141750335693,4.040581369400025,4.114207005500793,4.192250323295593,4.535935354232788,4.365859870910644,
1994-04-19,,,3.975790739059448,4.022911167144775,4.102426910400391,4.159854996204376,4.520621199607849,4.369393908977509,
1994-04-20,,,3.975790739059448,4.017021131515503,4.078866696357727,4.1274596691131595,4.504718036651611,4.3726334428787235,
1994-04-21,,,4.123042106628418,4.046471405029297,4.07003161907196,4.111262011528015,4.492348909378052,4.377639994621277,
1994-04-22,,,4.108316898345947,4.049416446685791,4.059724020957947,4.094328093528747,4.482041301727295,4.381763036251068,
1994-04-25,,,4.123042106628418,4.061196517944336,4.05088894367218,4.082547974586487,4.470261182785034,4.386180582046509,
1994-04-26,,,4.123042106628418,4.09064679145813,4.056778979301453,4.073712873458862,4.457303047180176,4.3900091218948365,
1994-04-27,,,4.123042106628418,4.120097064971924,4.068559098243713,4.081075441837311,4.441399879455567,4.3944266676902775,
1994-04-28,,,4.123042106628418,4.120097064971924,4.08328423500061,4.086965501308441,4.426674728393555,4.3988442134857175,
1994-04-29,,,4.123042106628418,4.123042106628418,4.086229276657105,4.092855560779571,4.411360569000244,4.4032617592811585,
1994-05-02,,,4.0052409172058105,4.099481868743896,4.080339193344116,4.097273099422455,4.3936903858184815,4.407090299129486,
1994-05-03,,,3.946340322494507,4.064141511917114,4.077394151687622,4.089910531044007,4.378376231193543,4.409740827083588,
1994-05-04,,,4.064141750335693,4.0523614406585695,4.086229252815246,4.082547974586487,4.3654181051254275,4.413274865150452,
1994-05-05,,,4.123042106628418,4.0523614406585695,4.086229252815246,4.078130435943604,4.355699505805969,4.415925390720368,
1994-05-06,,,4.064141750335693,4.040581369400025,4.081811738014221,4.070767879486084,4.342152371406555,4.418281416893006,
1994-05-09,,,4.137767314910889,4.06708664894104,4.083284258842468,4.067086601257325,4.32595470905304,4.41990118265152,
1994-05-10,,,4.329194068908691,4.143657398223877,4.103899455070495,4.0803392171859745,4.314763588905334,4.422257206439972,
1994-05-11,,,4.211392879486084,4.173107624053955,4.112734532356262,4.090646815299988,4.305339493751526,4.423140714168548,
1994-05-12,,,4.240843296051025,4.196667861938477,4.124514651298523,4.103899443149567,4.2938538789749146,4.424024221897125,
1994-05-13,,,4.240843296051025,4.232008171081543,4.1362947702407835,4.111262023448944,4.282073760032654,4.424907729625702,
1994-05-16,,,4.211392879486084,4.246733283996582,4.156909966468811,4.118624579906464,4.269115624427795,4.425496733188629,
1994-05-17,,,4.240843296051025,4.2290631294250485,4.186360263824463,4.131877207756043,4.256157488822937,4.426380240917206,
1994-05-18,,,4.240843296051025,4.234953212738037,4.2040304183959964,4.145129835605621,4.243788361549377,4.427263748645783,
1994-05-19,,,4.240843296051025,4.234953212738037,4.215810537338257,4.151019895076752,4.23377525806427,4.4293252682685855,
1994-05-20,,,4.240843296051025,4.234953212738037,4.23348069190979,4.157646214962005,4.225529170036316,4.4310922837257385,
1994-05-23,,,4.299744129180908,4.252623462677002,4.249678373336792,4.16648131608963,4.21846109867096,4.433153808116913,
1994-05-24,,,4.240843296051025,4.252623462677002,4.240843296051025,4.17237137556076,4.208447995185852,4.432564799785614,
1994-05-25,,,4.417545318603516,4.2879638671875,4.261458539962769,4.187096536159515,4.203735947608948,4.432564799785614,
1994-05-26,,,4.417545318603516,4.323304271697998,4.279128742218018,4.20182169675827,4.198434901237488,4.431681292057037,
1994-05-27,,,4.535346508026123,4.382204914093018,4.308579063415527,4.222436916828156,4.196078877449036,4.4319757962226864,
1994-05-30,,,4.535346508026123,4.42932538986206,4.340974426269531,4.248942196369171,4.192544846534729,4.4319757962226864,
1994-05-31,,,4.623697280883789,4.505896186828613,4.379259824752808,4.282810044288635,4.192544846534729,4.432712051868439,
1994-06-01,,,4.712048053741455,4.564796733856201,4.426380300521851,4.315205359458924,4.194311861991882,4.435657079219818,
1994-06-02,,,4.888750076293945,4.659037685394287,4.491170978546142,4.3534907579421995,4.203146958351136,4.4397801232337955,
1994-06-03,,,5.094902038574219,4.770948791503907,4.576576852798462,4.405028772354126,4.216105093955994,4.4477317023277285,
1994-06-06,,,5.094902038574219,4.882859897613526,4.656092643737793,4.4528855085372925,4.230830245018005,4.455094277858734,
1994-06-07,,,5.301054000854492,5.018331241607666,4.76211371421814,4.501478505134583,4.250856442451477,4.465401880741119,
1994-06-08,,,5.094902038574219,5.094902038574219,4.82984938621521,4.54565396308899,4.273238668441772,4.473058960437775,
1994-06-09,,,4.859299659729004,5.08901195526123,4.874024820327759,4.576576781272888,4.290319843292236,4.479538028240204,
1994-06-10,,,4.94765043258667,5.059561634063721,4.915255212783814,4.61191713809967,4.309168033599853,4.485428087711334,
1994-06-13,,,4.977100849151611,5.036001396179199,4.9594306468963625,4.650202536582947,4.330372247695923,4.490140135288239,
1994-06-14,,,4.888750076293945,4.95354061126709,4.985935926437378,4.682597875595093,4.346275415420532,4.494999434947967,
1994-06-15,,,4.859299659729004,4.906420135498047,5.000661087036133,4.7135206937789915,4.35923355102539,4.499122478961945,
1994-06-16,,,4.918200492858887,4.918200302124023,5.003606128692627,4.747388553619385,4.3733697032928465,4.501184003353119,
1994-06-17,,,4.94765043258667,4.918200302124023,4.988880968093872,4.782728910446167,4.388094854354859,4.503834531307221,
1994-06-20,,,4.859299659729004,4.894640064239502,4.965320730209351,4.810706686973572,4.401052989959717,4.503540027141571,
1994-06-21,,,4.770948886871338,4.871079826354981,4.912310218811035,4.837211966514587,4.41518913269043,4.501773011684418,
1994-06-22,,,4.7414984703063965,4.847519588470459,4.876969861984253,4.853409624099731,4.429914283752441,4.500889503955841,
1994-06-23,,,4.800399303436279,4.8239593505859375,4.871079826354981,4.8725523233413695,4.446406455039978,4.50118400812149,
1994-06-24,,,4.829849243164063,4.800399112701416,4.8592997074127195,4.887277460098266,4.46113160610199,4.50442353963852,
1994-06-27,,,4.770948886871338,4.782728958129883,4.838684511184693,4.8990575790405275,4.475267748832703,4.505601551532745,
1994-06-28,,,4.977100849151611,4.8239593505859375,4.847519588470459,4.916727757453918,4.4952939510345455,4.507957575321197,
1994-06-29,,,5.448305606842041,4.965320777893067,4.906420183181763,4.953540635108948,4.524744248390197,4.514731142520905,
1994-06-30,,,5.271604061126709,5.059561729431152,4.941760540008545,4.972683334350586,4.547715487480164,4.520032198429107,
1994-07-01,,,5.301054000854492,5.153802680969238,4.977100896835327,4.9829909324646,4.571570229530335,4.526805765628815,
1994-07-04,,,5.301054000854492,5.2598237037658695,5.021276330947876,4.993298530578613,4.595130467414856,4.532695825099945,
1994-07-05,,,5.4188551902771,5.348174571990967,5.086066961288452,4.9991885900497435,4.62104672908783,4.539174888134003,
1994-07-06,,,5.389405250549316,5.336394500732422,5.150857639312744,5.0139137506484985,4.6463739919662475,4.543886935710907,
1994-07-07,,,5.507206439971924,5.3835149765014645,5.221538352966308,5.046309089660644,4.674057278633118,4.550366003513336,
1994-07-08,,,5.5219316482543945,5.427690505981445,5.290746593475342,5.07502315044403,4.702035069465637,4.556697819232941,
1994-07-11,,,5.448305606842041,5.457140827178955,5.3584822654724125,5.098583388328552,4.730896363258362,4.562293374538422,4.2284742200374605
1994-07-12,,,5.507206439971924,5.47481107711792,5.411492824554443,5.129506206512451,4.76211368560791,4.5702449584007265,4.24084334731102
1994-07-13,,,5.654458045959473,5.527821636199951,5.432108068466187,5.169264125823974,4.7939200115203855,4.5796690583229065,4.254095983505249
1994-07-14,,,5.683907985687256,5.563161945343017,5.473338460922241,5.207549500465393,4.825137329101563,4.590418417453765,4.267495869398117
1994-07-15,,,5.713358402252197,5.601447296142578,5.514568901062011,5.24583489894867,4.858121662139893,4.600137016773224,4.2810430073738095
1994-07-18,37.439428833038505,A,5.742808818817139,5.660347938537598,5.5587443828582765,5.2900103569030765,4.890222492218018,4.608088600635528,4.295031900405884
1994-07-19,37.427149137788625,A,5.566106796264648,5.672128009796142,5.573469543457032,5.329768252372742,4.914960746765137,4.614862167835236,4.30828453540802
1994-07-20,37.38495238605858,A,5.359954833984375,5.613227367401123,5.570524501800537,5.360691070556641,4.937931985855102,4.621635739803314,4.32035915851593
1994-07-21,37.33894046955614,A,5.4188551902771,5.560216808319092,5.561689376831055,5.391613864898682,4.961492223739624,4.627673051357269,4.332728283405304
1994-07-22,37.30390943432158,A,5.536656379699707,5.524876403808594,5.563161849975586,5.426954221725464,4.9874084854125975,4.634741122722626,4.345539163351059
1994-07-25,37.26538112320056,A,5.536656379699707,5.483645915985107,5.5719969272613525,5.4652395963668825,5.01391375541687,4.6415146899223325,4.357761037349701
1994-07-26,37.24974324518684,P,5.5219316482543945,5.4748108863830565,5.573469448089599,5.492481136322022,5.0395355224609375,4.647846505641938,4.369393907785415
1994-07-27,37.244157939652794,P,5.448305606842041,5.49248104095459,5.552854204177857,5.492481136322022,5.063684768676758,4.653736565113068,4.381174027919769
1994-07-28,37.24242155558144,P,5.455668926239014,5.499843788146973,5.530030298233032,5.501684379577637,5.087981281280517,4.660878269672394,4.392990964651108
1994-07-29,37.26550650255697,A,5.786983966827393,5.54990930557251,5.537392854690552,5.525980877876282,5.118904094696045,4.6722166323661805,4.406464476585388
1994-08-01,37.2821148584868,A,5.757534027099609,5.59408483505249,5.538865375518799,5.548804879188538,5.148059892654419,4.683260495662689,4.419643486738205
1994-08-02,37.31808909843192,A,5.860610008239746,5.66182050704956,5.568315696716309,5.57089262008667,5.180455226898193,4.694451611042023,4.433485128879547
1994-08-03,37.35893400676203,A,5.742808818817139,5.72072114944458,5.606601095199585,5.588562798500061,5.206960496902465,4.705348222255707,4.44644326210022
1994-08-04,37.391733451483056,A,5.742808818817139,5.778149127960205,5.6389964580535885,5.600342917442322,5.233465766906738,4.715950334072113,4.459401395320892
1994-08-05,37.363948863133025,A,5.669182777404785,5.754588890075683,5.652249097824097,5.607705473899841,5.256142492294312,4.726110684871673,4.47228590130806
1994-08-08,37.3362329906548,A,5.625007629394531,5.728083610534668,5.661084222793579,5.616540575027466,5.277935714721679,4.735240280628204,4.4842132735252385
1994-08-09,37.28210957453212,A,5.566106796264648,5.669182968139649,5.665501737594605,5.619485592842102,5.296783905029297,4.744664375782013,4.496067019701004
1994-08-10,37.23272463358736,A,5.536656379699707,5.6279524803161625,5.6743368148803714,5.613595509529114,5.3132760715484615,4.753793966770172,4.50711088180542
1994-08-11,37.17883872564452,A,5.477756023406982,5.574941921234131,5.676545524597168,5.6032879114151,5.325056190490723,4.764101574420929,4.517712990045547
1994-08-12,37.167374531114845,P,5.713358402252197,5.583777046203613,5.669182968139649,5.6032879114151,5.337425317764282,4.776765205860138,4.529493110179901
1994-08-15,37.162283330150025,P,5.698633193969727,5.598502159118652,5.66329288482666,5.60107913017273,5.349499940872192,4.790165092945099,4.541052353382111
1994-08-16,37.16037502555299,P,5.625007629394531,5.610282325744629,5.6397326469421385,5.604024171829224,5.355979013442993,4.803417727947235,4.552685222625732
1994-08-17,37.174612592725005,P,5.59555721282959,5.622062492370605,5.625007486343383,5.615804290771484,5.3659921169281,4.819615392684937,4.563802710771561
1994-08-18,37.20280273922068,A,5.625007629394531,5.651512813568115,5.613227367401123,5.626111912727356,5.3813062763214115,4.835813059806823,4.573815814256668
1994-08-19,37.20141509747478,A,5.625007629394531,5.633842658996582,5.608809852600098,5.630529475212097,5.394853420257569,4.852010726928711,4.583313536643982
1994-08-22,37.201882231360706,A,5.625007629394531,5.619117546081543,5.608809852600098,5.634947037696838,5.407811555862427,4.869091901779175,4.592884885072708
1994-08-23,37.22255920172348,A,5.713358402252197,5.636787700653076,5.623535013198852,5.6445183753967285,5.424303722381592,4.885289568901062,4.602235355377197
1994-08-24,37.23276444254813,A,5.713358402252197,5.660347938537598,5.641205215454102,5.657771015167237,5.441384897232056,4.900309224128723,4.611364948749542
1994-08-25,37.22840556034148,A,5.625007629394531,5.660347938537598,5.655930376052856,5.666237950325012,5.455521039962768,4.914445371627807,4.620789046287537
1994-08-26,37.234625292101256,A,5.713358402252197,5.678018093109131,5.655930376052856,5.662556672096253,5.470835199356079,4.9294650268554685,4.631391154527664
1994-08-29,37.27088146215491,A,5.948960781097412,5.742808723449707,5.680963134765625,5.672128009796142,5.492628421783447,4.946840705871582,4.643613029718399
1994-08-30,37.3025249048547,A,6.007861614227295,5.801709365844727,5.719248533248901,5.67949059009552,5.517366676330567,4.966277904510498,4.656055783033371
1994-08-31,37.34102642850434,A,6.037311553955078,5.866499996185302,5.76342396736145,5.694215726852417,5.54328293800354,4.986598610877991,4.668719412088394
1994-09-01,37.37256325318009,A,5.890060424804688,5.919510555267334,5.7899292469024655,5.701578307151794,5.565076160430908,5.005741307735443,4.680646785497665
1994-09-02,37.42181661030378,A,6.06676197052002,5.990191268920898,5.834104681015015,5.7214572668075565,5.589814414978028,5.025473010540009,4.693163163661957
1994-09-05,37.43335905825429,A,6.06676197052002,6.013751506805421,5.8782801151275645,5.74354498386383,5.615730676651001,5.045499212741852,4.705679541826248
1994-09-06,37.416663871321866,A,5.948960781097412,6.001971340179444,5.901840353012085,5.762687683105469,5.635167875289917,5.065230913162232,4.71731241106987
1994-09-07,37.375224405378226,A,5.890060424804688,5.972521114349366,5.919510555267335,5.780357885360718,5.6440029716491695,5.084373610019684,4.728503526449203
1994-09-08,37.35271299840239,A,5.831159591674805,5.960740947723389,5.940125751495362,5.798028063774109,5.655194082260132,5.101454784870148,4.739547389745712
1994-09-09,37.291799418613195,A,5.77225923538208,5.901840400695801,5.9460158348083505,5.800973105430603,5.664618186950683,5.118094208240509,4.749928622245789
1994-09-12,37.22320196664864,A,5.713358402252197,5.831159687042236,5.922455596923829,5.801709365844727,5.672864274978638,5.133997371196747,4.760088976621628
