Date,GRADE,GPS,AMAT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-04,,,0.2191476821899414,0.22043689489364623,0.21964911371469498,0.20550479292869567,,,
1984-01-05,,,0.2191476821899414,0.22000712454319,0.21979232579469682,0.20722359791398048,,,
1984-01-06,,,0.2234452217817306,0.22058015167713166,0.22036529183387757,0.20930050164461136,,,
1984-01-09,,,0.2248775064945221,0.2214396357536316,0.22108148634433747,0.2113057978451252,,,
1984-01-10,,,0.2248775064945221,0.22229911983013154,0.22136800736188889,0.21338270455598832,,,
1984-01-11,,,0.2234452217817306,0.22315862774848932,0.22179776132106782,0.21531638652086257,,,
1984-01-12,,,0.2234452217817306,0.2240181356668472,0.22201263010501862,0.21732167899608612,,,
1984-01-13,,,0.2263098061084747,0.224591052532196,0.22258560210466385,0.2186824269592762,,,
1984-01-16,,,0.2220122963190078,0.22401801049709316,0.2227288231253624,0.21997152343392373,,,
1984-01-17,,,0.2191476821899414,0.22287204563617702,0.2225855827331543,0.2209025152027607,,,
1984-01-18,,,0.2162833213806152,0.22143966555595393,0.22229914665222164,0.2209741301834583,,,
1984-01-19,,,0.2162833213806152,0.22000728547573084,0.22201271057128902,0.2209025181829929,,,
1984-01-20,,,0.2091212570667266,0.21656957566738125,0.22058031409978862,0.22047280296683308,,,
1984-01-23,,,0.1976625770330429,0.21169963181018825,0.2178588211536407,0.21947015374898907,,,
1984-01-24,,,0.1919336318969726,0.2062568217515945,0.21456443369388575,0.2179662205278873,,,
1984-01-25,,,0.1933658421039581,0.20167332589626308,0.21155649572610852,0.21667712852358814,,,
1984-01-26,,,0.1876361072063446,0.19594388306140895,0.2079755842685699,0.21499410718679424,,,
1984-01-27,,,0.1890690773725509,0.19193344712257382,0.20425151139497752,0.21341855674982066,0.20383615583181378,,
1984-01-30,,,0.1776103228330612,0.18792299628257747,0.1998113140463829,0.2112700685858726,0.20342077940702435,,
1984-01-31,,,0.1761774271726608,0.18477175533771512,0.1955142885446548,0.20904993563890453,0.2029910764098167,,
1984-02-01,,,0.1761774271726608,0.18133407235145566,0.19150369912385937,0.2069014228880405,0.20261866241693494,,
1984-02-02,,,0.1747451424598693,0.1787558794021606,0.18734988123178478,0.20468129590153689,0.20221760272979733,,
1984-02-03,,,0.1747451424598693,0.17589109241962425,0.18391226977109906,0.20224629193544383,0.20184518873691557,,
1984-02-06,,,0.170448362827301,0.17445870041847225,0.18119084835052485,0.19952483475208277,0.2015014338493347,,
1984-02-07,,,0.1618541777133941,0.1715940505266189,0.17818290293216701,0.19637366831302638,0.20098579525947569,,
1984-02-08,,,0.1618541777133941,0.16872940063476555,0.1750317364931106,0.19329411610960956,0.20047015666961665,,
1984-02-09,,,0.1604219377040863,0.16586475968360898,0.17231031954288478,0.19014295190572733,0.19989721387624737,,
1984-02-10,,,0.1618541777133941,0.1632865667343139,0.1695888295769691,0.1869201704859733,0.19938157528638836,,
1984-02-13,,,0.1632864475250244,0.1618541836738586,0.16815644204616542,0.18398387804627414,0.19890889674425122,,
1984-02-14,,,0.1661516577005386,0.1627136796712875,0.1671538650989532,0.181334076821804,0.19853649824857708,,
1984-02-15,,,0.1661516577005386,0.1635731756687164,0.166151288151741,0.17882749363780018,0.19819274395704267,,
1984-02-16,,,0.1690161675214767,0.16529202163219447,0.16557839065790173,0.17646413594484325,0.1978776356577873,,
1984-02-17,,,0.1690161675214767,0.16672441959381099,0.16500549316406246,0.17445888146758076,0.19761981606483456,,
1984-02-20,,,0.1690161675214767,0.16787036359310145,0.16486227363348002,0.17302656099200245,0.19730470776557918,,
1984-02-21,,,0.1647187024354934,0.16758377254009243,0.16514872610568995,0.17166581451892848,0.19693229436874385,,
1984-02-22,,,0.1589896976947784,0.16615138053894035,0.1648622781038284,0.1699470072984695,0.19641665667295452,,
1984-02-23,,,0.1489632427692413,0.1621407955884933,0.1637164086103439,0.16801336407661432,0.19572913408279416,,
1984-02-24,,,0.1561252325773239,0.15956260859966273,0.16314351409673686,0.16636617183685298,0.19486974179744718,,
1984-02-27,,,0.1604219377040863,0.15784376263618466,0.16285706311464304,0.16550675258040423,0.19415357321500776,,
1984-02-28,,,0.1675839275121688,0.15841680765151972,0.16300029009580608,0.16507707759737963,0.1934946948289871,,
1984-02-29,,,0.1718806624412536,0.16099500060081479,0.16357319056987757,0.1648622393608093,0.19263528764247892,,
1984-03-01,,,0.1790425777435302,0.16701086759567257,0.16457583159208294,0.16507711112499232,0.19186182796955106,,
1984-03-02,,,0.1847715824842453,0.17274013757705683,0.16615137308835978,0.16557843312621112,0.1912029483914375,,
1984-03-05,,,0.1833393722772598,0.17732362449169153,0.1675836935639381,0.16622298359870907,0.19051542460918422,,
1984-03-06,,,0.1761774271726608,0.17904232442378992,0.16872956603765485,0.1669391460716724,0.18959872722625729,,
1984-03-07,,,0.170448362827301,0.1787558645009994,0.16987543255090712,0.16736885532736773,0.1886247408390045,,
1984-03-08,,,0.1690161675214767,0.17675058245658873,0.17188072502613064,0.16779856681823727,0.18757913351058955,,
1984-03-09,,,0.1690161675214767,0.173599499464035,0.17316981852054592,0.1681566663086414,0.18654785513877864,,
1984-03-12,,,0.1690161675214767,0.17073485851287837,0.17402924150228496,0.16844315230846402,0.18551657676696773,,
1984-03-13,,,0.1761774271726608,0.17073485851287837,0.17488859146833416,0.1689444407820701,0.1846285235881805,,
1984-03-14,,,0.1761774271726608,0.17188067138195035,0.1753182679414749,0.16944572925567622,0.1837691184878349,,
1984-03-15,,,0.1761774271726608,0.17331292331218714,0.17503175288438794,0.16980379223823544,0.1829097133874893,,
1984-03-16,,,0.1804748475551605,0.17560465931892394,0.17460207939147945,0.17037672623991962,0.18205030590295787,,
1984-03-19,,,0.1790425777435302,0.1776099413633346,0.1741723999381065,0.1708780467510223,0.181133607327938,,
1984-03-20,,,0.1862038969993591,0.17961523532867427,0.17517504692077632,0.17195230647921558,0.18036013513803476,,
1984-03-21,,,0.1847715824842453,0.1813340663909912,0.17660736888647074,0.17324140071868893,0.17958666235208504,,
1984-03-22,,,0.1804748475551605,0.1821935504674911,0.17775323688983916,0.17481698095798487,0.17872725486755364,,
1984-03-23,,,0.1819071471691131,0.18248001039028164,0.17904233485460277,0.17610607668757433,0.1778392016887664,,
1984-03-26,,,0.1761774271726608,0.18190698027610777,0.1797584608197212,0.17689385116100306,0.17692250430583947,,
1984-03-27,,,0.1761774271726608,0.17990168631076808,0.1797584608197212,0.1773235261440277,0.17606309920549384,,
1984-03-28,,,0.1761774271726608,0.17818285524845118,0.1797584608197212,0.17753836438059806,0.1752609813213348,,
1984-03-29,,,0.1790425777435302,0.17789640128612513,0.18004497587680812,0.17753836438059803,0.1745161664485931,,
1984-03-30,,,0.1776103228330612,0.17703703641891474,0.17975852340459822,0.1771803013980388,0.1738859477639198,,
1984-04-02,,,0.1747451424598693,0.17675057947635647,0.1793287798762321,0.1767505899071693,0.17342759907245633,,
1984-04-03,,,0.1718806624412536,0.175891226530075,0.17789645642042157,0.17653575167059893,0.17302653968334195,,
1984-04-04,,,0.1690161675214767,0.17445897459983822,0.1763209149241447,0.17646414190530774,0.17253954619169232,,
1984-04-05,,,0.170448362827301,0.17274013161659235,0.17531826645135876,0.17653575167059893,0.17219579130411145,,
1984-04-06,,,0.1661516577005386,0.17044839859008784,0.1737427175045013,0.17639252617955203,0.1717374429106712,0.18778679937124249,
1984-04-09,,,0.1632864475250244,0.16815665960311885,0.17245361953973765,0.17610604017972945,0.17145096540451046,0.1874358724057674,
1984-04-10,,,0.1575574427843094,0.16529201567173002,0.1705916211009025,0.17517504096031186,0.17107856571674343,0.18703482106328007,
1984-04-11,,,0.1546929627656936,0.1624273747205734,0.1684431746602058,0.1741008177399635,0.1706488764286041,0.18663376942276952,
1984-04-12,,,0.1589896976947784,0.16013564169406888,0.1664378866553306,0.17324143126606936,0.17033376753330226,0.1862756851315498,
1984-04-13,,,0.1604219377040863,0.15898969769477841,0.16471904814243313,0.17223878577351565,0.1700473034381866,0.1859462460875511,
1984-04-16,,,0.1546929627656936,0.15727100074291225,0.16271383017301558,0.17102130502462382,0.16973219543695447,0.18561681464314458,
1984-04-17,,,0.1575574427843094,0.15727100074291225,0.16128150820732115,0.16958898231387134,0.16964626073837277,0.18531602799892422,
1984-04-18,,,0.1589896976947784,0.15813034772872922,0.1602788612246513,0.168299888074398,0.16958897113800045,0.18502956390380856,
1984-04-19,,,0.1575574427843094,0.1578438967466354,0.15898976922035213,0.16715401783585543,0.1695316812396049,0.18471444755792615,
1984-04-20,,,0.1575574427843094,0.15727099776268003,0.1581303477287292,0.16593653261661526,0.1694457465410232,0.18441366091370578,
1984-04-23,,,0.1575574427843094,0.1578438937664032,0.15755744725465773,0.16500553339719767,0.1693311664462089,0.18412003159523008,
1984-04-24,,,0.1575574427843094,0.1578438937664032,0.15755744725465773,0.16407453417778012,0.16915928214788434,0.1838478901982307,
1984-04-25,,,0.1589896976947784,0.15784389376640318,0.1579871207475662,0.16321514770388598,0.16901604294776912,0.1836043934524059,
1984-04-26,,,0.1668674498796463,0.15970589518547057,0.158774895966053,0.16260639131069182,0.16897306859493252,0.1834253521263599,
1984-04-27,,,0.1675839275121688,0.16171119213104243,0.15949109494686126,0.1621050715446472,0.16894442379474636,0.18328211992979046,
1984-04-30,,,0.1733129769563675,0.16486229896545407,0.16135309636592862,0.1620334632694721,0.16903035998344418,0.18316753387451168,
1984-05-01,,,0.1790425777435302,0.16915932595729824,0.1635016098618507,0.16239155903458594,0.1693168374896049,0.1831245659291744,
1984-05-02,,,0.1862038969993591,0.17460216581821436,0.1662230297923088,0.16325094550848004,0.16986112147569654,0.18313888907432552,
1984-05-03,,,0.1804748475551605,0.1773236453533172,0.1685147702693939,0.16375226974487303,0.1704913535714149,0.18311024382710453,
1984-05-04,,,0.1804748475551605,0.17990182936191554,0.170806510746479,0.1644684292376041,0.17097834587097163,0.1829240438342094,
1984-05-07,,,0.1811905950307846,0.18147735297679896,0.17316982597112654,0.1653636366128921,0.1713937190175056,0.18277364611625668,
1984-05-08,,,0.1862038969993591,0.18290961682796475,0.1760344713926315,0.1667959593236446,0.17176611840724942,0.18263040661811825,
1984-05-09,,,0.1919336318969726,0.18405556380748747,0.17932886481285093,0.16865799278020854,0.17216717779636379,0.18240123271942135,
1984-05-10,,,0.1919336318969726,0.1863473206758499,0.18183548301458355,0.17030518949031828,0.17242499887943263,0.18214341342449183,
1984-05-11,,,0.1876361072063446,0.18777957260608671,0.18384070098400113,0.1716658979654312,0.17248228937387464,0.18184261888265607,
1984-05-14,,,0.1862038969993591,0.1887822329998016,0.1851297929883003,0.17324144467711447,0.1725395798683166,0.18152750223875042,
1984-05-15,,,0.1833393722772598,0.18820932805538174,0.18555947244167326,0.17453054115176198,0.17268281877040859,0.18114077299833295,
1984-05-16,,,0.1819071471691131,0.18620403110980985,0.18512979745864866,0.17567641362547873,0.17291199445724484,0.18076836764812465,
1984-05-17,,,0.1761774271726608,0.18305279016494747,0.1847000554203987,0.17660741284489628,0.17305521965026852,0.18031717658042903,
1984-05-18,,,0.1718806624412536,0.17990170121192928,0.18384063690900798,0.1773235738277435,0.17311250954866406,0.17983018234372136,
1984-05-21,,,0.1718806624412536,0.1770370543003082,0.18290964365005488,0.1780397348105907,0.1731697994470596,0.17934318810701366,
1984-05-22,,,0.1632864475250244,0.1730264693498611,0.1806178987026214,0.17832618504762648,0.17291197985410686,0.1787702517211437,
1984-05-23,,,0.1647187024354934,0.16958878040313716,0.1778964057564735,0.1786126352846622,0.17268280535936353,0.1782259619235992,
1984-05-24,,,0.1575574427843094,0.16586478352546688,0.1744587868452072,0.17814713492989537,0.1723104056715965,0.1776100595295429,
1984-05-25,,,0.1561252325773239,0.16271369755268095,0.1713076993823051,0.17757420018315312,0.17182341337203977,0.17693685963749883,
1984-05-28,,,0.1561252325773239,0.15956261157989501,0.1682998329401016,0.17671481296420094,0.17136506646871566,0.17624933689832684,
1984-05-29,,,0.1546929627656936,0.15784391462802885,0.165435191988945,0.1754973322153091,0.17073484778404235,0.17554749146103854,
1984-05-30,,,0.1575574427843094,0.15641166269779203,0.16300022155046462,0.1740650095045566,0.17019056499004365,0.17488861367106434,
1984-05-31,,,0.1604219377040863,0.1569845616817474,0.16142467260360716,0.1730623640120029,0.16978950679302215,0.17425838083028788,
1984-06-01,,,0.1647187024354934,0.15870325565338134,0.16070847660303114,0.17227455675601955,0.16944573789834977,0.17364246979355807,
1984-06-04,,,0.1632864475250244,0.1601354986429214,0.1598490551114082,0.17137934938073154,0.16918791830539703,0.17305521130561824,
1984-06-05,,,0.1604219377040863,0.16128129363059998,0.1595626041293144,0.17009025141596792,0.16887280851602554,0.1724679538607597,
1984-06-06,,,0.1618541777133941,0.16214064061641692,0.15927615165710446,0.168586278706789,0.1685863435268402,0.1719236624240875,
1984-06-07,,,0.1589896976947784,0.1618541926145553,0.15941937714815138,0.16693908199667928,0.16818528592586512,0.17135072618722913,
1984-06-08,,,0.1604219377040863,0.16099483966827388,0.1598490476608276,0.16557837352156637,0.16784151822328564,0.17086373299360272,
1984-06-11,,,0.1618541777133941,0.16070838570594784,0.16042194217443462,0.16436088755726813,0.16758369892835615,0.17050564900040624,
1984-06-12,,,0.1632864475250244,0.16128128767013544,0.1612812906503677,0.16335824131965634,0.16741181463003155,0.17021917715668675,
1984-06-13,,,0.1632864475250244,0.16156774163246151,0.1618541911244392,0.16242720633745192,0.16729722023010252,0.16991838321089742,
1984-06-14,,,0.1604219377040863,0.16185418963432308,0.1618541911244392,0.1616394318640232,0.16709669172763822,0.16964624151587482,
1984-06-15,,,0.1675839275121688,0.1632865875959396,0.16214071363210675,0.16142459511756893,0.16712533712387082,0.169431390017271,
1984-06-18,,,0.1661516577005386,0.1641460835933685,0.1624272346496582,0.16113814488053319,0.1671826413273811,0.1693168033659458,
1984-06-19,,,0.1690161675214767,0.16529202759265896,0.16328665763139721,0.1614246308803558,0.16741181582212444,0.16924519076943395,
1984-06-20,,,0.1747451424598693,0.16758376657962792,0.16457575410604472,0.1619259528815746,0.16781285941600796,0.16923086792230602,
1984-06-21,,,0.1790425777435302,0.17130789458751675,0.1665810421109199,0.16300020962953565,0.168213917016983,0.16927384227514264,
1984-06-22,,,0.1790425777435302,0.173599624633789,0.1684431061148643,0.16414607688784597,0.16858632981777188,0.16931681662797923,
1984-06-25,,,0.1790425777435302,0.17617780864238733,0.1701619461178779,0.16529194414615628,0.16907332211732862,0.16940275877714153,
1984-06-26,,,0.1733129769563675,0.17703717052936546,0.17116459906101222,0.16622294485568995,0.16938843280076976,0.16951734676957128,
1984-06-27,,,0.1718806624412536,0.17646427452564234,0.17202402055263516,0.16693910583853716,0.16964625209569928,0.16961761161684985,
1984-06-28,,,0.1747451424598693,0.17560478746891015,0.17345634102821345,0.16765526607632633,0.16999000608921047,0.1697608436644077,
1984-06-29,,,0.1776103228330612,0.17531833648681636,0.17445898056030268,0.1682998470962047,0.1703910636901855,0.16991840511560435,
1984-07-02,,,0.1776103228330612,0.17503188550472254,0.17560484707355492,0.16901604086160654,0.17079212129116056,0.17006164386868472,
1984-07-03,,,0.1761774271726608,0.1756047755479812,0.17632097303867336,0.16980381533503527,0.17116452097892756,0.1701619015634059,
1984-07-04,,,0.1761774271726608,0.17646412849426266,0.1764642015099525,0.1705199778079986,0.17150827556848522,0.17026215925812715,
1984-07-05,,,0.17402945458889,0.17632099092006678,0.1759628891944885,0.1712719656527042,0.1716515156626701,0.17031229212880128,
1984-07-06,,,0.1718806624412536,0.17517505884170528,0.17524669766426082,0.17184490188956256,0.1717374503612518,0.17034093707799908,
1984-07-09,,,0.1690161675214767,0.17345622777938838,0.17424405664205547,0.1722030013799667,0.17165151417255398,0.17034093707799908,
1984-07-10,,,0.1733129769563675,0.1728833377361297,0.17424405664205547,0.17270432785153383,0.1715369221568107,0.1704268798232078,
1984-07-11,,,0.1718806624412536,0.1720239847898483,0.17424405664205547,0.17313403859734527,0.17125045746564863,0.17055578947067257,
1984-07-12,,,0.1661516577005386,0.170448425412178,0.17338470816612242,0.1734205245971679,0.1709639936685562,0.17072767361998553,
1984-07-13,,,0.1661516577005386,0.169302624464035,0.17223884165287012,0.1733489111065864,0.17067752987146373,0.1708279378712177,
1984-07-16,,,0.1675839275121688,0.16901617646217343,0.1712362021207809,0.17342052459716792,0.17040539652109143,0.17089955776929852,
1984-07-17,,,0.1618541777133941,0.16672441661357876,0.16980387717485423,0.17306242510676378,0.16991840213537213,0.17084226027131078,
1984-07-18,,,0.1604219377040863,0.16443267166614528,0.16822832822799677,0.17234626486897464,0.1692881682515144,0.1707276730239391,
1984-07-19,,,0.1532599776983261,0.1618543356657028,0.16615138053894038,0.17105713486671442,0.16851469516754147,0.17046984702348705,
1984-07-20,,,0.1403689980506897,0.156697803735733,0.16300021409988402,0.1691234558820724,0.16756935298442838,0.1700258211791515,
1984-07-23,,,0.1346400082111358,0.1501090198755264,0.15956259816884993,0.1669033274054527,0.1665380752086639,0.16953882753849026,
1984-07-24,,,0.1375045478343963,0.14523909389972683,0.15598175525665278,0.16511290594935413,0.16562137871980664,0.16915209874510762,
1984-07-25,,,0.1418012976646423,0.14151496589183804,0.15297381877899166,0.1636089377105236,0.16481926172971723,0.16886562809348102,
1984-07-26,,,0.146098792552948,0.1400827288627624,0.1509685322642326,0.1621766202151775,0.16421768903732295,0.16863645434379573,
1984-07-27,,,0.1532599776983261,0.1426609247922897,0.14967936426401135,0.16095910295844076,0.1638452753424644,0.16847889244556424,
1984-07-30,,,0.1518276929855346,0.14609846174716948,0.14810374081134794,0.1596699714660644,0.16344421595335004,0.16830700770020482,
1984-07-31,,,0.1518276929855346,0.1489630907773971,0.147101092338562,0.1584524847567081,0.16321504086256022,0.16806351035833356,
1984-08-01,,,0.1661516577005386,0.15383316278457637,0.14767406433820723,0.157951196283102,0.16324369996786114,0.16796325266361234,
1984-08-02,,,0.1761774271726608,0.15984888970851893,0.14996580928564068,0.15805859491229052,0.16361609965562818,0.16796325266361234,
1984-08-03,,,0.1819071471691131,0.16557832360267635,0.154119624197483,0.1585599191486835,0.16413173794746394,0.16797757565975185,
1984-08-06,,,0.1876361072063446,0.17274000644683835,0.1594192340970039,0.1594909161329269,0.16476195544004438,0.16806351095438,
1984-08-07,,,0.1862038969993591,0.17961524724960323,0.16428916901350019,0.16013546213507648,0.16539217412471768,0.16806351095438,
1984-08-08,,,0.1847715824842453,0.18333923220634457,0.1685861974954605,0.1607800081372261,0.1659364569187164,0.16806351095438,
1984-08-09,,,0.1862038969993591,0.18534452617168423,0.1725967079401016,0.1617826201021671,0.16645209610462186,0.168120801448822,
1984-08-10,,,0.1919336318969726,0.18734982311725618,0.17646407335996625,0.16307171881198881,0.16699639469385144,0.1682210662961006,
1984-08-13,,,0.1890690773725509,0.18763641715049742,0.18018821179866787,0.1641459763050079,0.16751204729080196,0.16834998279809948,
1984-08-14,,,0.1833393722772598,0.18706351220607756,0.18333937972784037,0.16522023603320118,0.16797039598226543,0.16842160224914549,
1984-08-15,,,0.1862038969993591,0.1873499751091003,0.18534460365772243,0.16650933399796483,0.16845739036798474,0.16852186694741245,
1984-08-16,,,0.1890690773725509,0.18792301118373866,0.18663376867771145,0.16829978898167605,0.16905897796154018,0.16862213194370265,
1984-08-17,,,0.1947981268167495,0.18849591016769401,0.1879228666424751,0.17102124541997904,0.16974650174379347,0.16879400998353955,
1984-08-20,,,0.1976625770330429,0.19021461009979243,0.18892551362514493,0.1741723738610744,0.17046266973018642,0.16902318432927127,
1984-08-21,,,0.2019601464271545,0.19393876492977138,0.19050113856792444,0.1773951537907123,0.17123614370822904,0.16932397916913028,
1984-08-22,,,0.1933658421039581,0.19537115395069118,0.19136056452989575,0.1799733810126781,0.1718377315998077,0.1695674759149551,
1984-08-23,,,0.1990948468446731,0.19737630784511562,0.19264965951442714,0.18262318372726435,0.17261118978261944,0.16985394075512883,
1984-08-24,,,0.2048245370388031,0.19938158988952634,0.1939387500286102,0.18520141169428822,0.17335600197315212,0.17024066954851147,0.17901373445987698
1984-08-27,,,0.2005278468132019,0.19995464384555814,0.19508462697267528,0.18763641938567158,0.17404352575540538,0.17061308354139323,0.17902447797358031
1984-08-28,,,0.2033922523260116,0.20024106502532954,0.1970899149775505,0.19021464735269544,0.1747310474514961,0.17107143163681027,0.17905312635004517
1984-08-29,,,0.2033922523260116,0.20224634706974026,0.19880875051021574,0.19207667708396908,0.17530398964881894,0.17155842453241343,0.1790960969775915
1984-08-30,,,0.2012435644865036,0.20267609059810637,0.20002619922161097,0.19332998394966122,0.1757480093836784,0.1719809632003307,0.17912832416594024
1984-08-31,52.44348954077203,A,0.2019601464271545,0.20210321247577667,0.20074240118265146,0.1943326339125633,0.17620636075735088,0.17239634528756137,0.17917129568755624
1984-09-03,52.44209510913765,A,0.2019601464271545,0.20238967239856714,0.20117215812206263,0.1950488358736038,0.17666471213102336,0.172869017124176,0.1792429158836603
1984-09-04,52.43876329086793,A,0.1976625770330429,0.20124373733997342,0.20074240118265146,0.19562176987528798,0.17715170413255688,0.17327006846666332,0.17929304823279377
1984-09-05,52.43592308647941,A,0.1976625770330429,0.2000978022813797,0.20117207467556,0.19626631960272786,0.17766734242439267,0.17365679726004596,0.17934318058192728
1984-09-06,52.43474540825624,A,0.1990948468446731,0.19966805875301358,0.20117207467556,0.19691086709499356,0.17815433651208873,0.17407217130064961,0.17939330942928788
1984-09-07,52.433557795441736,P,0.1983791440725326,0.19895185828208922,0.20052753537893292,0.19723314270377154,0.17856971293687818,0.17448038831353185,0.1794470246136188
1984-09-10,52.43228749409891,P,0.1976625770330429,0.1980923444032669,0.20024100840091702,0.19766281768679614,0.1789707580208778,0.17488143965601918,0.17950073562562463
1984-09-11,52.43348547224135,P,0.2012435644865036,0.19880854189395902,0.2000261396169662,0.19855802729725833,0.1794720807671547,0.17531830087304112,0.17958309553563592
1984-09-12,52.43459526374176,P,0.2033922523260116,0.19995447695255275,0.2000261396169662,0.19941744506359096,0.1800163772702217,0.17576232641935344,0.17968335993587967
1984-09-13,52.43568273854222,A,0.2048245370388031,0.2011004149913788,0.20038423687219614,0.20020521804690355,0.18063227891921996,0.176141897290945,0.17978362470865247
1984-09-14,52.43662170170302,A,0.2012435644865036,0.20167329907417297,0.20031257867813107,0.20052748993039132,0.18121953696012497,0.17647849366068835,0.17988030679523942
1984-09-17,52.437085829698425,A,0.2005278468132019,0.20224635303020477,0.20016934871673583,0.20067075341939927,0.18184977054595947,0.17675064235925672,0.17995908811688419
1984-09-18,52.43556833183468,A,0.1990948468446731,0.20181660950183863,0.20031257569789887,0.20052748844027518,0.18236540794372558,0.17695116505026814,0.18003786548972125
1984-09-19,52.430097199226445,P,0.1833393722772598,0.1978060334920883,0.19888025522232053,0.20002616494894027,0.18259458214044572,0.17692251980304716,0.18003070443868632
1984-09-20,52.424233798515296,P,0.1819071471691131,0.19322255551815032,0.19716148525476454,0.19916677996516224,0.1829096919298172,0.17693684279918667,0.1800235433131456
1984-09-21,52.41811023938829,P,0.1776103228330612,0.18849590718746184,0.19508460313081738,0.19780606925487515,0.1831388652324676,0.17690819755196568,0.17991612069308754
1984-09-24,52.41124101280769,P,0.1718806624412536,0.18276647031307217,0.19250641167163846,0.19637371003627774,0.18322479993104931,0.17681509822607036,0.17979437217116354
1984-09-25,52.40379231870573,B,0.1668674498796463,0.17632099092006678,0.18906880021095274,0.1945474699139595,0.18332506537437435,0.17662173375487325,0.17962607018649573
1984-09-26,52.40056503248502,B,0.1668674498796463,0.17302660644054407,0.1854163199663162,0.19272122979164122,0.18345397561788557,0.17637107193469997,0.17938615232706068
1984-09-27,52.39792584696243,B,0.1668674498796463,0.17001866698265072,0.18162061125040052,0.19100242406129836,0.18372612506151195,0.17612041011452673,0.17913191176950927
1984-09-28,52.39735812226842,B,0.1668674498796463,0.16787009239196776,0.1781829997897148,0.18924778923392294,0.1842560940980911,0.17591272354125972,0.17887767121195788
1984-10-01,52.396736130195784,B,0.1589896976947784,0.16529189944267272,0.17402918487787242,0.18709926679730413,0.18474308788776395,0.17564058154821394,0.17858404189348218
1984-10-02,52.39696440029464,B,0.1546929627656936,0.16285700201988218,0.1695889964699745,0.18495078608393667,0.1850868561863899,0.17535411745309826,0.1782474452257156
1984-10-03,52.397437642374534,B,0.1554087102413177,0.16056525409221648,0.1667959302663803,0.1828380927443504,0.18535900443792339,0.17508913308382032,0.17792875036597247
1984-10-04,52.39815317016797,B,0.1575574427843094,0.15870325267314908,0.16436095982789992,0.1807612225413322,0.18558817744255063,0.1749029332399368,0.17761005491018292
1984-10-05,52.39808779519805,B,0.1575574427843094,0.15684125125408171,0.16235567182302474,0.17872013747692106,0.18567412674427028,0.17475970104336735,0.17729494169354434
1984-10-08,52.399401519287615,B,0.1546929627656936,0.15598190426826472,0.16063690185546872,0.1765716567635536,0.18573143213987348,0.17458782404661174,0.17696550607681272
1984-10-09,52.401856636773374,B,0.1546929627656936,0.15598190426826475,0.15941945314407344,0.1742441266775131,0.18578873753547664,0.17450188919901843,0.17663607046008106
