Date,GRADE,GPS,J,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-17,,,0.3749361336231231,0.38703116178512575,0.40033541321754446,0.4354101806879044,0.43940140545368195,,
1984-02-20,,,0.3749361336231231,0.38219326138496396,0.395497515797615,0.4293628096580505,0.438191921710968,,
1984-02-21,,,0.3628418147563934,0.3773553550243377,0.39005485773086546,0.42361780554056166,0.4371033900976181,,
1984-02-22,,,0.3688893318176269,0.3737269520759582,0.3858217120170593,0.41787280291318896,0.4360148745775223,,
1984-02-23,,,0.3688893318176269,0.37009854912757867,0.3815885663032531,0.4121278002858162,0.43492635905742644,,
1984-02-24,,,0.3688893318176269,0.3688891887664794,0.37796017527580256,0.406685172021389,0.4335959392786026,,
1984-02-27,,,0.3688893318176269,0.3676798284053802,0.3749365448951721,0.40124254375696183,0.43238647043704986,,
1984-02-28,,,0.3628418147563934,0.3676798284053802,0.372517591714859,0.3957999244332313,0.4309351003170013,,
1984-02-29,,,0.3930789232254028,0.3725177466869353,0.3731223493814468,0.393078638613224,0.43045131087303157,,
1984-03-01,,,0.3870313465595245,0.37614614963531484,0.3731223493814468,0.3897525906562805,0.42984656989574427,,
1984-03-02,,,0.3870313465595245,0.3797745525836944,0.3743318706750869,0.3873336419463157,0.42899994134902947,,
1984-03-05,,,0.3870313465595245,0.38340295553207393,0.37554139196872705,0.38551945388317105,0.42815331280231467,,
1984-03-06,,,0.4051732420921325,0.3918692409992217,0.37977453470230094,0.3849146962165832,0.42791140973567954,,
1984-03-07,,,0.3930789232254028,0.3918692409992217,0.38219349384307855,0.3840076029300689,0.4273066860437392,,
1984-03-08,,,0.4051732420921325,0.39549762010574335,0.38582188487052915,0.3837052255868911,0.42694384872913355,,
1984-03-09,,,0.3991256356239319,0.39791647791862483,0.3888455152511596,0.38340284526348106,0.42585531532764426,,
1984-03-12,,,0.3930789232254028,0.3991259932518005,0.39126447439193723,0.3831005096435546,0.4246458476781844,,
1984-03-13,,,0.3930789232254028,0.3967071294784546,0.39428818523883813,0.3834028884768485,0.4237992197275161,,
1984-03-14,,,0.3930789232254028,0.39670712947845455,0.39428818523883813,0.38370526731014243,0.42271070539951316,,
1984-03-15,,,0.3870313465595245,0.39307875037193296,0.39428818523883813,0.3837052673101425,0.4211384016275405,,
1984-03-16,,,0.3991256356239319,0.39307875037193296,0.39549761414527884,0.3849147424101829,0.4196870303153991,,
1984-03-19,,,0.4051732420921325,0.3954976141452789,0.3973118036985397,0.38642659783363337,0.4184775644540786,,
1984-03-20,,,0.4354103207588196,0.4039638936519623,0.4003355115652084,0.3900550231337547,0.41787284016609183,,
1984-03-21,,,0.4414579570293426,0.4136397004127502,0.40517341494560244,0.3936834543943405,0.4176309531927108,,
1984-03-22,,,0.4595997929573059,0.42815338969230654,0.41061607003211975,0.3982189774513244,0.41775190293788905,,
1984-03-23,,,0.4535523056983948,0.4390387237071991,0.41605873703956603,0.40245212614536285,0.41775190293788905,,
1984-03-26,,,0.4414579570293426,0.4462956666946411,0.42089664041996,0.4060805574059486,0.417510015964508,,
1984-03-27,,,0.4414579570293426,0.4475051939487457,0.425734543800354,0.4100113645195961,0.41738908231258387,,
1984-03-28,,,0.4475046396255493,0.44871453046798704,0.43117711544036863,0.41273265033960344,0.41714717924594874,,
1984-03-29,,,0.4595997929573059,0.44871453046798704,0.4384339600801468,0.4163610726594925,0.41714717924594874,,
1984-03-30,,,0.4716942012310028,0.4523429095745087,0.44569081664085386,0.4205942153930664,0.41726813256740564,,
1984-04-02,,,0.4656465351581573,0.4571806252002716,0.45173814594745626,0.42452497482299795,0.41666339218616477,,
1984-04-03,,,0.4656465351581573,0.46201834082603455,0.45476176738739005,0.4275486394762992,0.41642148494720455,,
1984-04-04,,,0.4656465351581573,0.46564671993255613,0.45718062520027153,0.4311770200729369,0.41605862796306603,,
1984-04-05,,,0.4475046396255493,0.46322768926620483,0.4559711098670959,0.43329358994960776,0.4153329330682754,,
1984-04-06,,,0.4233151078224182,0.4535518705844879,0.4529473900794982,0.43450306355953205,0.4142443972826003,0.43039085119962694,
1984-04-09,,,0.3991256356239319,0.4402476906776428,0.44871415793895714,0.43480539917945854,0.41267207205295553,0.4299675279855728,
1984-04-10,,,0.3991256356239319,0.42694351077079773,0.44448092579841614,0.43510773479938497,0.4112207007408141,0.42960468113422395,
1984-04-11,,,0.3991256356239319,0.41363933086395266,0.4396430253982544,0.43541007041931146,0.4102531206607818,0.4293023097515106,
1984-04-12,,,0.4051732420921325,0.4051730513572693,0.4342003703117371,0.4363171651959418,0.4092855393886565,0.4290604144334793,
1984-04-13,,,0.4233151078224182,0.4051730513572693,0.4293624609708786,0.4375266388058662,0.40904363512992853,0.4289394623041153,
1984-04-16,,,0.4051732420921325,0.40638257265090943,0.42331513166427615,0.4375266388058662,0.4086807978153228,0.42851614832878115,
1984-04-17,,,0.4051732420921325,0.40759209394454954,0.41726780235767363,0.4360147848725318,0.40843889474868766,0.42785093873739244,
1984-04-18,,,0.3930789232254028,0.40638275146484376,0.4100110411643982,0.4335958331823348,0.408076057434082,0.42730668157339097,
1984-04-19,,,0.4172683954238891,0.40880178213119506,0.40698741674423217,0.431479263305664,0.40819700956344596,0.4270043191313744,
1984-04-20,,,0.4172683954238891,0.40759243965148917,0.4063827455043792,0.4296650677919387,0.4084389126300811,0.4265205377340317,
1984-04-23,,,0.3991256356239319,0.406382918357849,0.4063827455043792,0.42754845172166817,0.4084389126300811,0.42609721451997756,
1984-04-24,,,0.3930789232254028,0.4039640545845031,0.4057780742645263,0.42512950003147126,0.4085598641633987,0.42549248069524764,
1984-04-25,,,0.3870313465595245,0.40275453925132754,0.40456864535808557,0.42210583537817004,0.4085598641633987,0.4250086909532547,
1984-04-26,,,0.3930789232254028,0.3979166448116302,0.40335921347141257,0.4187797918915749,0.4086808156967162,0.4246458524465561,
1984-04-27,,,0.3930789232254028,0.39307875037193296,0.400335595011711,0.41484902799129486,0.4090436714887618,0.42422253847122193,
1984-04-30,,,0.4293627738952636,0.39912617802619926,0.4027545481920242,0.41303483992815015,0.41013220429420466,0.42416206300258635,
1984-05-01,,,0.4112207889556885,0.4027545511722564,0.40335930287837984,0.4103135526180267,0.41109978377819056,0.42410158693790434,
1984-05-02,,,0.3809837102890014,0.40154502391815183,0.4021497815847397,0.40608041137456896,0.411341671347618,0.4236782729625702,
1984-05-03,,,0.3930789232254028,0.40154502391815183,0.399730834364891,0.4033591255545616,0.41182546317577357,0.42337591111660006,
1984-05-04,,,0.3870313465595245,0.40033550858497613,0.39670712947845455,0.40154493749141684,0.41218830347061153,0.422892121374607,
1984-05-07,,,0.3870313465595245,0.3918692231178283,0.39549770057201383,0.4009402230381965,0.41255114376544955,0.4224688071012496,
1984-05-08,,,0.3749361336231231,0.3846122920513152,0.3936834216117858,0.3997307479381561,0.4127930301427841,0.42186406522989267,
1984-05-09,,,0.3749361336231231,0.3834027767181396,0.39247390031814566,0.39852127283811567,0.41243017435073853,0.421440742611885,
1984-05-10,,,0.3688893318176269,0.37856485843658444,0.39005494117736805,0.39670707732439037,0.41206733405590057,0.4209569519758224,
1984-05-11,,,0.3749361336231231,0.3761458158493041,0.38824066221714015,0.39428812861442564,0.41182542979717257,0.42041268557310096,
1984-05-14,,,0.3688893318176269,0.3725174129009246,0.3821933180093765,0.39247393310070033,0.4114625895023346,0.4198079511523246,
1984-05-15,,,0.3749361336231231,0.37251741290092466,0.37856485247611993,0.39096207767724983,0.4108578473329544,0.41938462853431696,
1984-05-16,,,0.3749361336231231,0.37251741290092466,0.37796009480953213,0.3900549381971358,0.4104949915409088,0.418900838792324,
1984-05-17,,,0.3749361336231231,0.37372677326202386,0.3761458158493042,0.3879383251070975,0.4098902493715286,0.41841704905033106,
1984-05-18,,,0.3809837102890014,0.3749362885951995,0.37554105222225187,0.3861240908503532,0.40952741086483,0.4176913630962371,
1984-05-21,,,0.3688893318176269,0.37493628859519956,0.37372685074806206,0.38461227566003797,0.4090436190366745,0.41684473335742944,
1984-05-22,,,0.3628418147563934,0.37251742482185357,0.37251741886138906,0.38310042023658747,0.4084388768672943,0.41611904829740515,
1984-05-23,,,0.3628418147563934,0.3700985610485076,0.3713079869747161,0.38189094364643095,0.40783413469791413,0.4152724200487136,
1984-05-24,,,0.3628418147563934,0.36767969727516164,0.3707032352685928,0.38037908822298044,0.4073503440618515,0.41424437284469595,
1984-05-25,,,0.3628418147563934,0.3640513181686401,0.36949380338191984,0.37886723279953,0.4066246676445007,0.4131558489799499,
1984-05-28,,,0.3628418147563934,0.3628418147563934,0.36888905167579644,0.3755411848425865,0.4057780390977859,0.4121278017759322,
1984-05-29,,,0.3688893318176269,0.36405131816864006,0.36828437149524684,0.3734246119856834,0.4044476193189621,0.4111602297425269,
1984-05-30,,,0.3628418147563934,0.36405131816864006,0.36707493960857385,0.372517517209053,0.4028752964735031,0.41025312483310694,
1984-05-31,,,0.3809837102890014,0.3676796972751617,0.36767969727516164,0.37191275656223294,0.40130297482013705,0.409527438879013,
1984-06-01,,,0.3749361336231231,0.37009856104850763,0.36707493960857385,0.37130799591541286,0.3997306513786316,0.40874127715826025,
1984-06-04,,,0.3749361336231231,0.37251742482185357,0.36767961978912345,0.3707032352685928,0.3984002149105072,0.40795511543750757,
1984-06-05,,,0.3749361336231231,0.37372678518295277,0.36888905167579644,0.3707032352685928,0.39706977844238284,0.40722943037748327,
1984-06-06,,,0.3809837102890014,0.37735516428947447,0.3707032412290573,0.37100561410188665,0.39573935985565184,0.40644326955080023,
1984-06-07,,,0.3688893318176269,0.37493628859519956,0.37130799293518063,0.37100561410188665,0.39392515063285827,0.4055361649394035,
1984-06-08,,,0.3688893318176269,0.37372692823410025,0.37191274464130397,0.37070327401161185,0.39186905324459076,0.40456859290599817,
1984-06-11,,,0.3688893318176269,0.372517567873001,0.3725174963474273,0.37070327401161185,0.38993390917778015,0.40329865068197246,
1984-06-12,,,0.3688893318176269,0.3713082075119018,0.37251749634742726,0.37040093392133705,0.38799876511096953,0.402210125029087,
1984-06-13,,,0.3749361336231231,0.37009869217872615,0.37372692823410025,0.3704009339213371,0.3861845570802689,0.4011215925216674,
1984-06-14,,,0.3749361336231231,0.37130805253982535,0.3731221705675124,0.3704009339213371,0.38473318696022035,0.4000330600142478,
1984-06-15,,,0.3749361336231231,0.3725174129009246,0.37312217056751246,0.3700985550880432,0.38376560747623445,0.39900500237941733,
1984-06-18,,,0.3688893318176269,0.37251741290092466,0.37251749038696286,0.3700985550880432,0.38316088140010834,0.3979164767265319,
1984-06-19,,,0.3507474660873413,0.36888903975486753,0.37009862363338464,0.36949383765459054,0.3821933180093765,0.3967070093750953,
1984-06-20,,,0.3507474660873413,0.36405130624771115,0.3670749992132186,0.36888912022113796,0.3812257546186447,0.3957394376397132,
1984-06-21,,,0.3507474660873413,0.3592135727405548,0.36526081264019006,0.36828440278768537,0.3801372390985489,0.39471138924360266,
1984-06-22,,,0.356794148683548,0.35558517575263976,0.3640512943267822,0.3679820194840431,0.3788068199157715,0.39392522752285,
1984-06-25,,,0.3507474660873413,0.35195680260658263,0.3622371077537536,0.3673773020505905,0.37771830439567566,0.3931995511054992,
1984-06-26,,,0.3446999490261078,0.35074729919433595,0.35981816947460177,0.3661678329110145,0.3765088385343552,0.3924738666415214,
1984-06-27,,,0.3446999490261078,0.3495377957820892,0.3567945510149002,0.36526073962450023,0.3755412590503693,0.39180865824222555,
1984-06-28,,,0.3628418147563934,0.35195666551589966,0.3555851191282272,0.3643536448478698,0.3744527274370193,0.3913248685002326,
1984-06-29,,,0.3688893318176269,0.35437570214271547,0.3549804389476776,0.364051304757595,0.37348514616489403,0.3909620293974876,
1984-07-02,,,0.356794148683548,0.3555850386619568,0.35377092063426974,0.36314420551061627,0.37263851642608636,0.39053871452808375,
1984-07-03,,,0.356794148683548,0.35800387859344485,0.35437558889389037,0.3622371062636375,0.37191282093524924,0.390236342549324,
1984-07-04,,,0.356794148683548,0.36042271852493285,0.35498025715351106,0.36102762818336487,0.3713080769777297,0.3899339705705642,
1984-07-05,,,0.356794148683548,0.3592131853103638,0.3555849254131317,0.36042286902666093,0.37058238148689265,0.3896315985918044,
1984-07-06,,,0.356794148683548,0.356794148683548,0.3555849254131317,0.359818109869957,0.36985668599605553,0.38945017874240867,
1984-07-09,,,0.3507474660873413,0.35558481216430665,0.3555849254131317,0.3589110165834427,0.3682843798398971,0.3892082920670509,
1984-07-10,,,0.3628418147563934,0.35679434537887567,0.35739911198616026,0.358608640730381,0.3673168003559112,0.3892082920670509,
1984-07-11,,,0.3628418147563934,0.35800387859344485,0.3592132985591888,0.3580039247870445,0.366953962445259,0.3891478168964385,
1984-07-12,,,0.3628418147563934,0.3592134118080139,0.3592132985591888,0.357399208843708,0.36634922027587885,0.3890873417258262,
1984-07-13,,,0.356794148683548,0.3592134118080139,0.3580037802457809,0.3564921095967293,0.3657444763183593,0.3889663898944854,
1984-07-16,,,0.3507474660873413,0.3592134118080139,0.35739911198616026,0.355585016310215,0.3650187987089156,0.38878497123718253,
1984-07-17,,,0.3446999490261078,0.3555850386619568,0.3561896920204162,0.3552826404571533,0.3644140750169753,0.38860355257987966,
1984-07-18,,,0.3446999490261078,0.35195666551589966,0.3549802720546722,0.35498026460409166,0.363809351325035,0.38811976283788674,
1984-07-19,,,0.3386523127555847,0.3471187651157379,0.35316608846187586,0.3543755069375038,0.3632046109437942,0.3876359724998473,
1984-07-20,,,0.3386523127555847,0.34349039793014524,0.3513519048690795,0.35346841514110566,0.3624789345264434,0.38715218216180797,
1984-07-23,,,0.3507474660873413,0.34349039793014524,0.3513519048690795,0.35346841514110566,0.3621160972118377,0.3867893433570861,
1984-07-24,,,0.3446999490261078,0.34349039793014524,0.34953771829605096,0.35346841514110566,0.36151137351989737,0.3861846104264259,
1984-07-25,,,0.3386523127555847,0.3422808706760406,0.34711876809597014,0.3531660333275795,0.3607856971025466,0.38564034432172767,
1984-07-26,,,0.3326046168804168,0.3410713315010071,0.3440950483083725,0.3516541734337807,0.3599390667676925,0.3849146580696105,
1984-07-27,,,0.3265580534934997,0.33865247964859,0.3410714387893677,0.3495376095175743,0.3588505536317825,0.3841889822483062,
1984-07-30,,,0.3144627511501312,0.331395536661148,0.33744296729564666,0.3474210396409035,0.35776202201843255,0.3834028205275535,
1984-07-31,,,0.3386523127555847,0.3301860094070434,0.33683820366859435,0.3465139478445053,0.35727823197841635,0.3828585544228553,
1984-08-01,,,0.3326046168804168,0.3289764702320098,0.3356286704540253,0.34530447125434877,0.3566734880208968,0.38225381135940545,
1984-08-02,,,0.3326046168804168,0.3289764702320099,0.33502390086650846,0.34409499466419213,0.3560687440633773,0.38170954406261437,
1984-08-03,,,0.3265580534934997,0.3289764702320099,0.3338144749403,0.3425831899046897,0.35534306883811945,0.38098386824131003,
1984-08-06,,,0.3507474660873413,0.3362334132194519,0.3338144749403,0.3425831899046897,0.3551011818647384,0.3804396104812621,
1984-08-07,,,0.3326046168804168,0.3350238740444183,0.3326049417257309,0.3410713300108909,0.3543754875659942,0.3794115534424781,
1984-08-08,,,0.3265580534934997,0.33381456136703486,0.3313955157995224,0.33925714194774625,0.35364981234073634,0.3782625544071197,
1984-08-09,,,0.3386523127555847,0.33502410054206844,0.3320002853870392,0.3380476668477058,0.35280318439006797,0.3770530796051025,
1984-08-10,,,0.3507474660873413,0.3398619830608368,0.3344192266464233,0.3377453327178955,0.3523194110393523,0.37602503120899194,
1984-08-13,,,0.3386523127555847,0.33744295239448546,0.3368381828069687,0.3371405750513076,0.35159373462200155,0.3749969747662544,
1984-08-14,,,0.3265580534934997,0.3362336397171021,0.33562875688076016,0.33623348027467725,0.3506261730194091,0.3738479757308959,
1984-08-15,,,0.3265580534934997,0.3362336397171021,0.33502410054206844,0.33532638549804683,0.34953765988349905,0.3726385098695754,
1984-08-16,,,0.3326046168804168,0.33502410054206844,0.33502410054206844,0.33502400070428845,0.34881196558475486,0.37136855810880653,
1984-08-17,,,0.3265580534934997,0.3301862180233001,0.33502410054206844,0.3344192877411842,0.34796534001827234,0.3699171966314315,
1984-08-20,,,0.3205102980136871,0.3265578150749206,0.33200038373470303,0.3329074293375015,0.3469977593421935,0.3684658342599868,
1984-08-21,,,0.3023684620857239,0.32171989679336543,0.3289767682552337,0.3307908549904823,0.3456673419475555,0.3668330535292625,
1984-08-22,,,0.2963209450244903,0.3156724750995636,0.3259530574083328,0.32867428660392756,0.3440950381755828,0.3651397976279258,
1984-08-23,,,0.2963209450244903,0.30841574072837824,0.32171992063522337,0.3268601030111312,0.34252273440361014,0.3636279606819152,
1984-08-24,,,0.2963209450244903,0.3023683190345764,0.3162772685289383,0.32534824758768077,0.3409504306316375,0.36235801905393594,0.39637443512678144
1984-08-27,,,0.2963209450244903,0.29753044843673704,0.3120441317558288,0.3244411572813987,0.33949906289577486,0.3613299721479415,0.3956487500667572
1984-08-28,,,0.2963209450244903,0.2963209450244903,0.3090204209089279,0.322324588894844,0.3384105324745178,0.3603019252419471,0.3949533031880856
1984-08-29,,,0.2963209450244903,0.2963209450244903,0.30599671006202694,0.3205104053020477,0.3373220020532608,0.3592738783359527,0.39428809404373166
1984-08-30,,,0.2963209450244903,0.2963209450244903,0.30236834287643427,0.3186962217092514,0.3362334716320038,0.3581853553652763,0.3936228848993778
1984-08-31,55.97041199284812,B,0.3265580534934997,0.3023683667182922,0.30236834287643427,0.3186962217092514,0.33562874972820284,0.35721778482198707,0.39307862356305123
1984-09-03,55.98860217058998,B,0.3265580534934997,0.30841578841209405,0.30297311842441554,0.31748675107955926,0.335144961476326,0.3564316329360008,0.39247389063239096
1984-09-04,56.011577170243356,B,0.3386523127555847,0.3168820619583129,0.30660150349140164,0.3177891358733177,0.33502400875091554,0.3557664236426353,0.3918086811900139
1984-09-05,56.03246663721787,C,0.3326046168804168,0.32413879632949827,0.31022987067699426,0.31809146404266353,0.3347821021080017,0.3551616805791854,0.3912341810762882
1984-09-06,56.05116512625852,C,0.3326046168804168,0.33139553070068356,0.3138582378625869,0.31778907924890515,0.33417735815048216,0.3543150427937507,0.39065968096256254
1984-09-07,56.04295775428174,C,0.3205102980136871,0.330185979604721,0.31627717316150655,0.3162772208452224,0.3332097774744034,0.35334746181964866,0.38993399977684023
1984-09-10,56.0385321848105,C,0.3205102980136871,0.3289764285087585,0.3186961084604263,0.31537012010812754,0.3324841004610062,0.3525613084435462,0.38932926148176195
1984-09-11,56.02148549640416,C,0.3144627511501312,0.32413851618766787,0.3205102890729904,0.31476535499095915,0.3316374725103378,0.35177514672279353,0.3886338137090206
1984-09-12,56.00097601589405,B,0.3023684620857239,0.31809128522872926,0.32111504077911374,0.31355587542057034,0.33054895877838136,0.3509285178780555,0.3879686044156551
1984-09-13,55.9888431068485,B,0.3144627511501312,0.31446291208267213,0.3229292213916778,0.31264878213405606,0.329702330827713,0.35014235615730277,0.3873941043019295
1984-09-14,55.98572387355733,B,0.3084151446819305,0.3120438814163208,0.32111493051052087,0.3117416366934776,0.32873475074768066,0.34929571837186807,0.38675912842154503
1984-09-17,55.981333528817835,B,0.3144627511501312,0.31083437204360964,0.319905400276184,0.3114392593502998,0.32800905644893646,0.3481467181444167,0.3861543905735016
1984-09-18,55.98884320336867,B,0.3265580534934997,0.3132534325122833,0.31869597434997554,0.31264873892068856,0.3272833812236786,0.34730009078979485,0.38570083886384965
1984-09-19,56.00444935865636,C,0.3265580534934997,0.3180913507938385,0.3180913180112838,0.31416059434413907,0.3265577059984207,0.3467558342218398,0.385217053592205
1984-09-20,56.01220288255535,C,0.3265580534934997,0.32051041126251223,0.31748666167259215,0.3156724497675895,0.32583203077316275,0.34609062552452086,0.3847332683205604
1984-09-21,56.02606287312867,C,0.3265580534934997,0.324138993024826,0.3180914372205734,0.31718430519104,0.3252273088693618,0.34548589259386064,0.3841890069842338
1984-09-24,56.031634167622194,C,0.3144627511501312,0.324138993024826,0.31748668253421786,0.318091395497322,0.3245016145706176,0.3447602066397667,0.38361450687050813
1984-09-25,56.03457608473929,C,0.3265580534934997,0.324138993024826,0.3186962127685547,0.3196032509207725,0.32413877665996543,0.34427642583847046,0.3830702455341815
1984-09-26,56.03226386860164,C,0.3205102980136871,0.32292944192886347,0.320510396361351,0.32081271857023236,0.323654983639717,0.3437321674823761,0.3825864550471305
1984-09-27,56.034827057538564,C,0.3265580534934997,0.3229294419288635,0.3217199265956878,0.32232457399368286,0.32341309845447536,0.3433088546991348,0.38213290333747857
1984-09-28,56.029710669362316,C,0.3205102980136871,0.321719890832901,0.32292944192886347,0.32202218621969225,0.3230502581596374,0.34276459634304046,0.38158864095807066
1984-10-01,56.02888487112648,C,0.3144627511501312,0.321719890832901,0.32292944192886347,0.3214174211025238,0.3223245638608932,0.3422203305363655,0.38101414084434504
1984-10-02,56.016446755271424,C,0.3084151446819305,0.31809130907058714,0.32111515104770655,0.3199055626988411,0.32159886777400964,0.3415551206469536,0.38046987459063525
1984-10-03,56.006628657346205,B,0.3084151446819305,0.3156722784042358,0.3193008601665496,0.3186960890889167,0.32099412441253655,0.34088991075754166,0.3798953747749328
1984-10-04,55.990934365912636,B,0.3023684620857239,0.3108343601226807,0.3168819010257721,0.3171842813491821,0.3203894013166427,0.34016423404216767,0.3792906415462493
1984-10-05,55.990118804931605,B,0.3205102980136871,0.3108343601226807,0.3162771254777908,0.3171842813491821,0.3202684462070464,0.33955949991941453,0.3786254315078258
1984-10-08,55.98890752103399,B,0.3084151446819305,0.30962483882904046,0.3156723648309707,0.31657952368259423,0.32014749407768245,0.3389547580480576,0.3778997457027435
1984-10-09,55.99105279833563,B,0.3023684620857239,0.30841550230979914,0.31325340569019317,0.3159748092293739,0.31942181706428524,0.3383500245213509,0.377234536409378
1984-10-10,55.98722528155511,B,0.2902731895446777,0.3047871112823486,0.3102296948432922,0.31537004560232157,0.31857518851757044,0.3376243382692337,0.3764483791589736
