Date,GRADE,GPS,KLAC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-30,,,1.8622175455093384,1.9863659858703613,2.085018754005432,2.189768385887146,2.1688184404373168,,
1984-01-31,,,1.8622175455093384,1.9553288698196412,2.0473311305046082,2.168707603216171,2.1626110529899596,,
1984-02-01,,,1.84004807472229,1.9154239892959595,2.0074265599250793,2.147646743059158,2.1564036440849303,,
1984-02-02,,,1.928725242614746,1.9021223068237305,1.9774980187416076,2.1282486259937285,2.15196977853775,,
1984-02-03,,,1.9065563678741453,1.8799529552459717,1.9508949637413024,2.108296328783035,2.147092535495758,,
1984-02-06,,,1.84004807472229,1.875519061088562,1.9309425234794617,2.082801657915115,2.1411068415641785,,
1984-02-07,,,1.7957098484039309,1.8622175216674806,1.9087731957435607,2.0556443870067596,2.134234383106232,,
1984-02-08,,,1.729202151298523,1.840048336982727,1.8777361631393432,2.026824378967285,2.126031770706177,,
1984-02-09,,,1.729202151298523,1.8001437187194824,1.8511330127716064,1.9980043709278106,2.118272521495819,,
1984-02-10,,,1.80679452419281,1.7801913499832154,1.8300721526145936,1.9741724371910094,2.1129519176483154,,
1984-02-13,,,1.751371145248413,1.7624559640884399,1.8189875125885009,1.9520031332969665,2.106301155090332,,
1984-02-14,,,1.8622175455093384,1.7757575035095214,1.8189875125885009,1.9331593215465546,2.102532379627228,,
1984-02-15,,,1.928725242614746,1.8156621217727662,1.8278552293777466,1.917640894651413,2.1003154349327087,,
1984-02-16,,,1.9730641841888428,1.8644345283508301,1.8322891235351562,1.9048935711383819,2.0989852690696718,,
1984-02-17,,,1.8954715728759768,1.8821699380874635,1.8311806440353393,1.8910378038883209,2.096103250980377,,
1984-02-20,,,1.8954715728759768,1.910990023612976,1.836722993850708,1.883832758665085,2.0918910765647887,,
1984-02-21,,,1.84004807472229,1.9065561294555664,1.841156816482544,1.8749650061130523,2.086570432186127,,
1984-02-22,,,1.9065563678741453,1.9021223545074464,1.8588922381401063,1.8683142006397246,2.085240275859833,,
1984-02-23,,,1.9508951902389529,1.8976885557174683,1.8810615420341492,1.866097277402878,2.084796895980835,,
1984-02-24,,,2.0174031257629395,1.9220748662948608,1.902122402191162,1.866097277402878,2.0816932201385496,,
1984-02-27,,,2.0395724773406982,1.9508950471878053,1.9309425354003906,1.8749650239944458,2.0794762992858886,,
1984-02-28,,,2.0395724773406982,1.9907999277114867,1.9486780285835266,1.8838327705860138,2.0768160104751585,,
1984-02-29,,,2.0174031257629395,2.0129692792892455,1.957545816898346,1.8927005231380463,2.073268928527832,,
1984-03-01,,,2.083909273147583,2.0395720958709718,1.96863032579422,1.9004597246646882,2.0688350677490233,,
1984-03-02,,,2.1725869178771973,2.0706088542938232,1.9963418602943421,1.9137612521648406,2.0666181421279908,,
1984-03-05,,,2.161503314971924,2.0949950218200684,2.0229450345039366,1.9298340141773225,2.0641795444488524,,
1984-03-06,,,2.150418519973755,2.1171642303466798,2.0539820790290833,1.9475694477558136,2.0610758686065673,,
1984-03-07,,,2.0174031257629395,2.1171642303466798,2.0650667548179626,1.9619794964790345,2.0557552671432493,,
1984-03-08,,,1.9952336549758911,2.0994291067123414,2.0695006012916566,1.9752810716629028,2.050878064632416,,
1984-03-09,,,2.0174031257629395,2.06839234828949,2.0695006012916566,1.9858115017414093,2.0451140809059143,,
1984-03-12,,,2.0174031257629395,2.039572310447693,2.0672836661338807,1.9991131007671357,2.0393500971794127,,
1984-03-13,,,1.9730641841888428,2.0041014432907103,2.0606328368186952,2.004655432701111,2.0331427168846132,,
1984-03-14,,,1.9730641841888428,1.9952336549758911,2.0561989426612852,2.0068723797798156,2.027378695011139,,
1984-03-15,,,1.9508951902389529,1.9863659620285035,2.0428975343704225,2.0057639300823213,2.020062847137451,,
1984-03-16,,,1.9065563678741453,1.9641966104507447,2.016294479370117,2.0063181698322294,2.0120819282531737,,
1984-03-19,,,1.884386777877808,1.9375933408737183,1.9885828256607057,2.0057639300823213,2.0027708339691164,,
1984-03-20,,,1.884386777877808,1.9198578596115112,1.9619796514511108,2.0079808652400972,1.9936814641952514,,
1984-03-21,,,1.884386777877808,1.9021223783493046,1.9486780166625977,2.00687238574028,1.9852571535110473,,
1984-03-22,,,1.8178790807724,1.875519156455994,1.9309425592422484,2.0002215802669525,1.9755026888847351,,
1984-03-23,,,1.751371145248413,1.8444821119308474,1.904339361190796,1.9869199812412262,1.9648614478111268,,
1984-03-26,,,1.707032322883606,1.8090112209320073,1.8733022809028625,1.9702929735183716,1.9551069498062135,,
1984-03-27,,,1.6848640441894531,1.769106674194336,1.8444822669029235,1.9525575518608094,1.944022355079651,,
1984-03-28,,,1.8178790807724,1.7558051347732544,1.8289637565612793,1.9425813496112823,1.9355980610847474,,
1984-03-29,,,1.8511325120925903,1.7624558210372925,1.818987488746643,1.9309425115585328,1.92806049823761,,
1984-03-30,,,1.884386777877808,1.7890589475631713,1.8167705297470094,1.9165325045585633,1.922296495437622,,
1984-04-02,,,1.84004807472229,1.8156620979309082,1.8123366594314576,1.9004597425460816,1.9183060073852538,,
1984-04-03,,,1.84004807472229,1.8466989040374755,1.8079027891159059,1.8849412202835083,1.914758906364441,,
1984-04-04,,,1.7957098484039309,1.842265057563782,1.799035096168518,1.8738565564155578,1.9098816537857055,,
1984-04-05,,,1.729202151298523,1.8178789854049686,1.7901674032211303,1.8605549812316895,1.9045610237121582,,
1984-04-06,,,1.751371145248413,1.7912758588790894,1.7901674032211303,1.8472533822059631,1.8992403841018677,2.037133105993271,
1984-04-09,,,1.6626943349838257,1.7558051109313966,1.7857336044311523,1.8295179426670074,1.8952499198913575,2.032034180164337,
1984-04-10,,,1.6626943349838257,1.7203343629837036,1.7835166335105896,1.8139994502067567,1.891259455680847,2.0269352543354033,
1984-04-11,,,1.6626943349838257,1.6937312602996826,1.7679981589317322,1.7984809577465057,1.8877123808860778,2.022058012485504,
1984-04-12,,,1.729202151298523,1.6937312602996826,1.7558051228523255,1.7873963057994842,1.8837219190597534,2.0178458487987516,
1984-04-13,,,1.751371145248413,1.6937312602996826,1.742503559589386,1.7796370446681977,1.8806182146072388,2.0138553750514983,
1984-04-16,,,1.7957098484039309,1.7203343629837036,1.73806973695755,1.7752031981945038,1.8797314500808715,2.010419145822525,
1984-04-17,,,1.7957098484039309,1.7469374656677246,1.733635914325714,1.7707693517208098,1.8797314500808715,2.0069829165935515,
1984-04-18,,,1.8289638757705688,1.7801913738250732,1.7369613170623779,1.767998206615448,1.8817266845703124,2.0038792276382447,
1984-04-19,,,1.8622175455093384,1.8067944526672364,1.7502628564834595,1.770215129852295,1.884386992454529,2.001329756975174,
1984-04-20,,,1.8622175455093384,1.8289637327194215,1.761347496509552,1.7757574498653412,1.8854954528808594,1.9992236852645875,
1984-04-23,,,1.84004807472229,1.8378313779830933,1.7790828704833985,1.7824082374572754,1.8872689914703369,1.9967850732803345,
1984-04-24,,,1.9065563678741453,1.8600006818771362,1.8034690737724304,1.79349285364151,1.888155767917633,1.9953440737724304,
1984-04-25,,,1.884386777877808,1.871085262298584,1.8256383180618285,1.7968182384967804,1.8872689986228943,1.9937922167778015,
1984-04-26,,,1.9952336549758911,1.8976884841918946,1.8522414684295654,1.8040232956409454,1.8877123880386353,1.9933488285541534,
1984-04-27,,,2.1060802936553955,1.946461033821106,1.8877123832702636,1.8151079714298248,1.8919245624542236,1.9940139067173004,
1984-04-30,,,2.083909273147583,1.9952332735061646,1.916532325744629,1.8273010313510896,1.8956933164596557,1.9937921965122223,
1984-05-01,,,2.1060802936553955,2.0351380586624144,1.9475693702697754,1.8406026422977448,1.9010139608383179,1.9937921965122223,
1984-05-02,,,2.216926097869873,2.1016459226608277,1.986365592479706,1.8616634547710418,1.9072213554382325,1.9962308156490325,
1984-05-03,,,2.150418519973755,2.1326828956604005,2.0151856899261475,1.8827242732048035,1.9112118220329284,1.9980043590068817,
1984-05-04,,,2.0617401599884038,2.1238148689270018,2.035137951374054,1.898242723941803,1.9120985627174378,1.9968958914279937,
1984-05-07,,,2.150418519973755,2.137116718292236,2.0661749958992006,1.9226289331912993,1.9143154835700988,1.9968958914279937,
1984-05-08,,,2.0617401599884038,2.128248691558838,2.081693375110626,1.9425812244415284,1.914758837223053,1.9957874238491058,
1984-05-09,,,2.083909273147583,2.10164532661438,2.101645624637604,1.9636419713497162,1.9160889601707458,1.994678944349289,
1984-05-10,,,1.9952336549758911,2.070608353614807,2.101645624637604,1.9769435465335845,1.914315447807312,1.9915752577781678,
1984-05-11,,,1.9952336549758911,2.0573070526123045,2.090560960769653,1.9891366720199586,1.9107683825492858,1.9886932623386384,
1984-05-14,,,1.9952336549758911,2.0262700796127318,2.081693398952484,1.9991128623485566,1.9074429893493652,1.9858112668991088,
1984-05-15,,,1.9952336549758911,2.0129687786102295,2.0706087350845337,2.0090890526771545,1.904339292049408,1.9827075803279877,
1984-05-16,,,1.9730641841888428,1.9907997608184815,2.0462225437164308,2.0162940680980683,1.903452513217926,1.9796038901805877,
1984-05-17,,,1.9730641841888428,1.9863658666610717,2.0284871101379394,2.0218364000320435,1.9030091238021851,1.9769435942173004,
1984-05-18,,,1.9730641841888428,1.9819319725036622,2.019619512557983,2.0273787319660186,1.9021223449707032,1.9736182129383086,
1984-05-21,,,1.9730641841888428,1.9774980783462524,2.0018840789794923,2.0340295374393462,1.9012355661392213,1.9702928316593171,
1984-05-22,,,1.9952336549758911,1.9774980783462524,1.995233428478241,2.0384634017944334,1.9016789555549622,1.9674108362197875,
1984-05-23,,,1.9730641841888428,1.9774980783462524,1.984148919582367,2.042897272109985,1.9016789555549622,1.9645288252830506,
1984-05-24,,,1.9730641841888428,1.9774980783462524,1.9819319725036622,2.041788798570633,1.90212233543396,1.9610925912857056,
1984-05-25,,,1.9508951902389529,1.9730642795562745,1.9774981260299682,2.034029543399811,1.9030091118812562,1.957545520067215,
1984-05-28,,,1.9508951902389529,1.9686304807662964,1.9730642795562745,2.0273788392543795,1.904339280128479,1.9535550570487976,
1984-05-29,,,1.84004807472229,1.937593364715576,1.9575457215309142,2.014077228307724,1.9034525060653686,1.94856698513031,
1984-05-30,,,1.84004807472229,1.9109901428222655,1.944244110584259,1.9952333271503448,1.9025657320022582,1.9439114427566528,
1984-05-31,,,1.773540496826172,1.8710854053497314,1.924291741847992,1.9763894259929657,1.9016789603233337,1.9385908246040344,
1984-06-01,,,1.9065563678741453,1.86221764087677,1.9176409602165223,1.9686302363872528,1.9047826647758483,1.9348220562934875,
1984-06-04,,,1.9730641841888428,1.866651439666748,1.9176409602165223,1.9597625195980073,1.910103302001953,1.9326051259040833,
1984-06-05,,,1.9065563678741453,1.879953098297119,1.9087732315063477,1.9520033299922943,1.914537148475647,1.929279751777649,
1984-06-06,,,1.9508951902389529,1.9021225214004516,1.9065563321113586,1.9453526258468627,1.917197470664978,1.9263977658748628,
1984-06-07,,,1.928725242614746,1.9331594705581665,1.902122437953949,1.9420272052288055,1.918749325275421,1.9234049117565155,
1984-06-08,,,1.7957098484039309,1.9109901666641236,1.8866039037704467,1.9320510149002075,1.9169757866859436,1.9196361410617828,
1984-06-11,,,1.7957098484039309,1.875519299507141,1.8710853695869445,1.9220748245716095,1.9160890221595763,1.9171975147724152,
1984-06-12,,,1.8178790807724,1.857783842086792,1.8688684701919556,1.913207095861435,1.9156456422805785,1.9152022743225097,
1984-06-13,,,1.84004807472229,1.8356144189834596,1.8688684701919556,1.9065562903881073,1.9165324068069458,1.9132070302963258,
1984-06-14,,,1.84004807472229,1.8178789854049682,1.8755192279815673,1.8999054849147796,1.918749325275421,1.9116551744937897,
1984-06-15,,,1.8622175455093384,1.8311805248260498,1.8710853457450867,1.8943631529808045,1.9209662532806397,1.9101033186912537,
1984-06-18,,,1.884386777877808,1.8489159107208253,1.8622176051139836,1.889929282665253,1.9254001021385192,1.9103250110149383,
1984-06-19,,,1.9065563678741453,1.8666513681411743,1.8622176051139836,1.8854954183101658,1.9302773427963258,1.9107683992385864,
1984-06-20,,,2.0174031257629395,1.9021223783493042,1.8688683986663819,1.8877123653888703,1.937371518611908,1.9125419497489928,
1984-06-21,,,2.072824716567993,1.9486777067184449,1.8832783460617066,1.8927003920078278,1.9442439699172973,1.9139829444885255,
1984-06-22,,,2.09499454498291,1.9952331066131592,1.9132068157196045,1.8999053597450257,1.9511164379119874,1.915867326259613,
1984-06-25,,,2.0617401599884038,2.0307037830352783,1.939809846878052,1.9054476082324985,1.9564370441436767,1.918084247112274,
1984-06-26,,,1.9730641841888428,2.044005346298218,1.955328357219696,1.9120984137058261,1.959984130859375,1.9198577904701233,
1984-06-27,,,1.928725242614746,2.026269769668579,1.9641960740089417,1.916532272100449,1.9619793581962586,1.9218530213832856,
1984-06-28,,,1.9952336549758911,2.010751557350159,1.9797146320343018,1.9276169300079349,1.9646396803855897,1.9245133364200593,
1984-06-29,,,1.9952336549758911,1.9907993793487548,1.993016242980957,1.9320507943630223,1.9673000025749205,1.92639772772789,
1984-07-02,,,1.961980223655701,1.9708473920822143,2.0007755875587465,1.931496596336365,1.9697386455535888,1.928503818511963,
1984-07-03,,,1.9952336549758911,1.975281286239624,2.009643316268921,1.9359304606914525,1.9715121912956237,1.9298339796066284,
1984-07-04,,,1.9952336549758911,1.988582968711853,2.007426369190216,1.9381473839282992,1.9737291288375856,1.93049906373024,
1984-07-05,,,1.928725242614746,1.975281286239624,1.9930164217948914,1.9381473839282992,1.9723989605903625,1.930055674314499,
1984-07-06,,,1.9176411628723145,1.9597627878189088,1.9752810835838317,1.9442439496517185,1.9686301779747009,1.9302773702144622,
1984-07-09,,,1.9508951902389529,1.957545781135559,1.9641965866088866,1.9520032167434693,1.9659698963165284,1.9308316063880921,
1984-07-10,,,1.928725242614746,1.94424409866333,1.959762692451477,1.9575455248355866,1.9624227952957154,1.9317183780670166,
1984-07-11,,,1.9508951902389529,1.9353764057159424,1.9619796872138977,1.9630878806114196,1.957102177143097,1.9321617662906647,
1984-07-12,,,1.9065563678741453,1.9309426307678224,1.953111958503723,1.9664132952690125,1.9522249341011046,1.9317183780670166,
1984-07-13,,,1.9065563678741453,1.9287256717681884,1.9442442297935485,1.9686302363872528,1.9491212582588195,1.9306099104881287,
1984-07-16,,,1.84004807472229,1.906556248664856,1.9320510149002075,1.9664133012294769,1.9429138493537903,1.9286146664619446,
1984-07-17,,,1.8622175455093384,1.8932547092437744,1.9187494039535522,1.9641963601112367,1.938923397064209,1.926841117143631,
1984-07-18,,,1.773540496826172,1.8577837705612184,1.8965800881385804,1.9520032286643982,1.9327160215377808,1.9244024908542634,
1984-07-19,,,1.707032322883606,1.8178789615631104,1.8744107961654664,1.9337136089801787,1.926951994895935,1.9206337213516236,
1984-07-20,,,1.6848640441894531,1.7735404968261719,1.8511330842971803,1.913207083940506,1.9207446026802062,1.9157564926147461,
1984-07-23,,,1.5740175247192385,1.7203343868255616,1.8134453177452088,1.8888209521770478,1.9123202800750732,1.9098816347122192,
1984-07-24,,,1.5961859226226809,1.66712806224823,1.780191385746002,1.8699770390987396,1.904339325428009,1.9043393087387086,
1984-07-25,,,1.7181169986724854,1.6560433626174926,1.7569135665893554,1.8594466269016265,1.899240381717682,1.901346447467804,
1984-07-26,,,1.884386777877808,1.691514253616333,1.7546966075897217,1.8539042830467225,1.8974668335914613,1.900237978696823,
1984-07-27,,,1.9176411628723145,1.7380696773529052,1.7558050870895385,1.8500246584415436,1.8963583731651306,1.8992403590679168,
1984-07-30,,,1.884386777877808,1.8001435279846194,1.7602389574050907,1.8461449861526489,1.89458482503891,1.8979101955890656,
1984-07-31,,,2.0174031257629395,1.8843869686126713,1.7757575154304508,1.8472534596920014,1.8950282144546509,1.8983535850048066,
1984-08-01,,,2.0174031257629395,1.944244194030762,1.8001437783241276,1.8483619332313537,1.8959149932861328,1.8987969744205475,
1984-08-02,,,2.1060802936553955,1.9885828971862793,1.8400485754013065,1.8572296857833863,1.8985753154754639,1.9003488254547118,
1984-08-03,,,2.1947572231292725,2.044006109237671,1.8910378932952885,1.871085488796234,1.9034525561332702,1.9032308340072632,
1984-08-06,,,2.283433198928833,2.123815393447876,1.961979460716248,1.8877123892307281,1.910103316307068,1.9072212982177734,
1984-08-07,,,2.3056023120880127,2.1814552307128907,2.032921099662781,1.9065562427043914,1.9194144010543823,1.9114334535598756,
1984-08-08,,,2.283433198928833,2.2346612453460692,2.089452719688416,1.9231831431388855,1.9282821035385131,1.9154239177703858,
1984-08-09,,,2.3499414920806885,2.2834334850311278,2.1360081911087034,1.9453523993492126,1.9398101234436036,1.9207445418834685,
1984-08-10,,,2.3721110820770264,2.318904256820679,2.1814551830291746,1.9686301350593567,1.9491212177276611,1.9269519412517548,
1984-08-13,,,2.3277716636657715,2.3277719497680662,2.2257936716079714,1.9930163145065307,1.9562153673171998,1.9331593346595763,
1984-08-14,,,2.3277716636657715,2.332205820083618,2.2568305253982546,2.0162940204143522,1.9646396732330322,1.9395884108543395,
1984-08-15,,,2.283433198928833,2.332205820083618,2.283433532714844,2.0417886555194853,1.9712904334068297,1.9442439520359038,
1984-08-16,,,2.3499414920806885,2.332205820083618,2.307819652557373,2.0739341139793397,1.9797147583961487,1.949232041835785,
1984-08-17,,,2.3499414920806885,2.3277719020843506,2.3233380794525145,2.1071879863739014,1.9907993912696837,1.9538875889778138,
1984-08-20,,,2.3499414920806885,2.332205867767334,2.3299889087677004,2.145984184741974,2.001884024143219,1.9589865231513977,
1984-08-21,,,2.3942806720733643,2.3455076694488524,2.338856744766235,2.185888922214508,2.0134120559692383,1.9645288491249084,
1984-08-22,,,2.4164488315582275,2.3721107959747316,2.352158308029175,2.220805513858795,2.024940071105957,1.9707362389564513,
1984-08-23,,,2.527295589447021,2.407581615447998,2.369893717765808,2.2529509544372557,2.0386850214004517,1.9787171733379365,
1984-08-24,,,2.59380316734314,2.456353950500488,2.3920629262924193,2.286759054660797,2.0533167338371277,1.9871414935588836,2.0121372997760774
1984-08-27,,,2.482957124710083,2.4829570770263674,2.4075814723968505,2.3166875720024107,2.0652881407737733,1.9953441214561463,2.013689150810242
1984-08-28,,,2.527295589447021,2.509560060501099,2.4275338649749756,2.342182195186615,2.0777029252052306,2.0039901340007784,2.015462694168091
1984-08-29,,,2.5051257610321045,2.527295446395874,2.4497031211853026,2.3665683269500732,2.087457377910614,2.012414448261261,2.0172362303733826
1984-08-30,,,2.482957124710083,2.5184277534484862,2.4630046844482423,2.385412168502808,2.095660026073456,2.0199519979953764,2.0188989233970642
1984-08-31,46.035994294040506,A,2.471872329711914,2.494041585922241,2.475197768211365,2.39926792383194,2.1031975817680357,2.027157009840012,2.020506192445755
1984-09-03,46.02519176205132,A,2.471872329711914,2.4918246269226074,2.4873908519744874,2.4086898803710937,2.111400225162506,2.0339186346530913,2.022168890237808
1984-09-04,46.012523128956666,A,2.460787534713745,2.478523015975952,2.4940415382385255,2.4164491415023805,2.121154692173004,2.0405694115161896,2.023776164054871
1984-09-05,46.00552297936998,A,2.5051257610321045,2.478523015975952,2.502909231185913,2.427533769607544,2.1326827025413513,2.047331030368805,2.025605129003525
1984-09-06,46.00218665565924,A,2.5051257610321045,2.4829567432403565,2.5006922483444214,2.4352929830551147,2.1428805446624755,2.053760112524033,2.0275449347496033
1984-09-07,45.99997172822367,A,2.482957124710083,2.4851737022399902,2.489607644081116,2.4408352851867674,2.1526350140571595,2.0599675083160403,2.0295955967903136
1984-09-10,45.999483743657045,A,2.482957124710083,2.487390661239624,2.489607644081116,2.448594558238983,2.163054552078247,2.066396598815918,2.0315908360481263
1984-09-11,46.0022989330058,A,2.527295589447021,2.500692272186279,2.4896076440811155,2.4585707545280457,2.1736957907676695,2.072603991031647,2.0339740324020386
1984-09-12,46.000541015862176,A,2.5051257610321045,2.500692272186279,2.489607644081116,2.469655382633209,2.183893632888794,2.07881138086319,2.0363017988204954
1984-09-13,46.006675544932044,A,2.59380316734314,2.5184277534484862,2.5006922483444214,2.4818484663963316,2.197195191383362,2.084797075986862,2.0390729522705078
1984-09-14,46.0176530907654,A,2.6381402015686035,2.5494643688201903,2.5173190355300905,2.4962584018707275,2.2116051721572876,2.0901176750659944,2.0420657908916473
1984-09-17,46.02855868382351,A,2.6824800968170166,2.589368963241577,2.5383798122406005,2.512885332107544,2.226236870288849,2.0961033833026885,2.0449477899074555
1984-09-18,46.02467531783333,A,2.5051257610321045,2.5849349975585936,2.5428136348724366,2.518427586555481,2.237764880657196,2.1000938379764555,2.046943017244339
1984-09-19,46.01656864911926,A,2.438617706298828,2.5716333866119383,2.536162829399109,2.519536030292511,2.2475193309783936,2.102310754060745,2.049270784854889
1984-09-20,46.001538689832465,A,2.438617706298828,2.540596294403076,2.5295120239257813,2.515102136135101,2.258160557746887,2.105192745923996,2.051598552465439
1984-09-21,45.98073919495849,A,2.4164488315582275,2.496258020401001,2.522861194610596,2.506234419345856,2.268358407020569,2.108739832639694,2.052817862033844
1984-09-24,45.95072517392391,P,2.3056023120880127,2.4208824634552,2.505125713348389,2.4973666787147524,2.2776694917678832,2.1102916705608368,2.053593780994415
1984-09-25,45.937366581524685,P,2.3277716636657715,2.3854116439819335,2.4851733207702638,2.4873904824256896,2.286980574131012,2.1129519855976104,2.0543697047233582
1984-09-26,45.93306704144826,P,2.3499414920806885,2.3676764011383056,2.469654893875122,2.479631268978119,2.298508594036102,2.1156123077869413,2.055145626068115
1984-09-27,45.92594909001258,P,2.283433198928833,2.3366394996643067,2.4386178970336916,2.4696550726890565,2.310036611557007,2.118494303226471,2.0550347805023192
1984-09-28,45.922217708318584,P,2.283433198928833,2.310036373138428,2.4031471967697144,2.4602331161499023,2.3220079946517944,2.1213762986660005,2.0550347805023192
1984-10-01,45.92315813760782,P,2.216926097869873,2.2923011302948,2.356591796875,2.4474858045578003,2.334866166114807,2.1235932230949404,2.0547022449970247
1984-10-02,45.917780272592005,P,2.150418519973755,2.2568305015563963,2.321121072769165,2.431967353820801,2.3459508180618287,2.1251450717449187,2.053926326036453
1984-10-03,45.90631835249477,P,2.128248691558838,2.2124919414520265,2.290084171295166,2.4131235003471376,2.3541534519195557,2.1266969168186187,2.053150403499603
1984-10-04,45.902150461425556,P,2.1725869178771973,2.190322685241699,2.263481092453003,2.396496558189392,2.3599174547195436,2.1286921441555022,2.052817869186401
1984-10-05,45.89461291225425,P,2.128248691558838,2.1592857837677,2.234661078453064,2.3787611365318297,2.364129605293274,2.130243989229202,2.0519311010837553
1984-10-08,45.892130191585125,P,2.128248691558838,2.141550302505493,2.2169257164001466,2.3610257148742675,2.3690068435668947,2.131795834302902,2.0510443329811094
1984-10-09,45.89114596399281,P,2.128248691558838,2.1371163368225097,2.196973419189453,2.3410733699798585,2.3712237548828123,2.1331259846687316,2.0502684104442594
1984-10-10,45.89467200660972,P,2.150418519973755,2.141550302505493,2.17702112197876,2.323338007926941,2.373884062767029,2.134899528026581,2.0497141766548155
1984-10-11,45.89488758827986,P,2.1725869178771973,2.141550302505493,2.165936493873596,2.3022771954536436,2.375214195251465,2.1368947553634645,2.048993673324585
1984-10-12,45.89928077758487,P,2.1947572231292725,2.15485200881958,2.15706889629364,2.2801080465316774,2.375214195251465,2.1393333756923676,2.048439447879791
1984-10-15,45.908849331052835,P,2.3277716636657715,2.194756603240967,2.16815345287323,2.262372624874115,2.3761009645462035,2.143102140426636,2.048328598737717
1984-10-16,45.920431778976734,P,2.283433198928833,2.2257935047149657,2.1814549207687377,2.2512879967689514,2.37565758228302,2.1475359916687013,2.048051488399506
