Date,GRADE,GPS,ETR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-16,,,2.1964519023895264,2.200635242462158,2.2445642948150635,2.2424723863601685,2.3025170135498048,,
1984-02-17,,,2.217369794845581,2.200635242462158,2.2361968040466307,2.2393346309661863,2.2985341215133666,,
1984-02-20,,,2.217369794845581,2.209002637863159,2.2278293132781983,2.2361968755722046,2.2951871299743654,,
1984-02-21,,,2.1964519023895264,2.209002637863159,2.21737003326416,2.234105038642883,2.2914217805862425,,
1984-02-22,,,2.1964519023895264,2.2048190593719483,2.209002733230591,2.232013201713562,2.288493194580078,,
1984-02-23,,,2.1964519023895264,2.2048190593719483,2.2027271509170534,2.232013201713562,2.2868197345733643,,
1984-02-24,,,2.217369794845581,2.2048190593719483,2.2027271509170534,2.2341050505638123,2.2851462364196777,,
1984-02-27,,,2.28012490272522,2.217370080947876,2.2131863594055177,2.2393346548080446,2.2843094873428345,,
1984-02-28,,,2.28012490272522,2.2341046810150145,2.2215536594390874,2.24038051366806,2.2826359987258913,,
1984-02-29,,,2.342881202697754,2.26339054107666,2.2341048002243045,2.244564187526703,2.2813808631896975,,
1984-03-01,,,2.363799333572388,2.2968600273132322,2.2508395433425905,2.247701919078827,2.2817992258071897,,
1984-03-02,,,2.363799333572388,2.326145935058594,2.265482497215271,2.250839650630951,2.2838910579681397,,
1984-03-05,,,2.363799333572388,2.342880821228028,2.280125451087952,2.253977382183075,2.2859828901290893,,
1984-03-06,,,2.321962356567383,2.3512483119964602,2.2926764965057376,2.2550232648849486,2.286401243209839,,
1984-03-07,,,2.3107333183288574,2.344818735122681,2.3041046380996706,2.2565536856651307,2.287431755065918,,
1984-03-08,,,2.2891385555267334,2.3298865795135497,2.3133733034133916,2.258050227165222,2.288867130279541,,
1984-03-09,,,2.2891385555267334,2.314954423904419,2.320550179481507,2.2616386651992797,2.2898841285705567,,
1984-03-12,,,2.353923320770264,2.312979221343994,2.3279300212860106,2.2705581903457643,2.292196822166443,,
1984-03-13,,,2.33232855796814,2.3150524616241457,2.3331503868103027,2.277352023124695,2.2928224992752075,,
1984-03-14,,,2.3107333183288574,2.3150524616241457,2.329935598373413,2.282020199298859,2.2913427782058715,,
1984-03-15,,,2.33232855796814,2.323690462112427,2.3267885208129884,2.2888140320777897,2.2890398836135866,,
1984-03-16,,,2.33232855796814,2.3323284626007084,2.3236414432525634,2.2945619702339175,2.286736989021301,,
1984-03-19,,,2.3107333183288574,2.323690462112427,2.3183348417282104,2.2992301464080813,2.2840021896362304,,
1984-03-20,,,2.3107333183288574,2.3193714141845705,2.317211937904358,2.304944217205048,2.2816857433319093,,
1984-03-21,,,2.3107333183288574,2.3193714141845705,2.317211937904358,2.3106582880020143,2.2797876501083376,,
1984-03-22,,,2.3107333183288574,2.315052366256714,2.3193714141845705,2.316372358798981,2.2778895568847655,,
1984-03-23,,,2.2891385555267334,2.3064143657684326,2.3193714141845705,2.3199607968330387,2.275141215324402,,
1984-03-26,,,2.3107333183288574,2.3064143657684326,2.3150524139404296,2.3214912176132207,2.274498257637024,,
1984-03-27,,,2.3107333183288574,2.3064143657684326,2.3128928899765016,2.3230216383934024,2.273855299949646,,
1984-03-28,,,2.3107333183288574,2.3064143657684326,2.3128928899765016,2.3214142441749575,2.274049072265625,,
1984-03-29,,,2.3107333183288574,2.3064143657684326,2.310733366012573,2.318760943412781,2.274661240577698,,
1984-03-30,,,2.267542123794556,2.302095079421997,2.304254722595215,2.3139480829238894,2.2744095849990846,,
1984-04-02,,,2.245945692062378,2.2891375541687013,2.297775959968567,2.3080554008483887,2.2737260007858278,,
1984-04-03,,,2.0947766304016118,2.2459462165832518,2.276180291175842,2.2966961145401,2.270855760574341,,
1984-04-04,,,2.137968063354492,2.2113931655883787,2.2589037656784057,2.2880578517913817,2.2688493490219117,,
1984-04-05,,,2.137968063354492,2.1768401145935057,2.241627240180969,2.2804993271827696,2.267679672241211,,
1984-04-06,,,2.116373062133789,2.1466063022613526,2.224350690841675,2.2718610525131226,2.2664964771270752,2.3197842669487,
1984-04-09,,,2.137968063354492,2.125010776519775,2.2070741653442383,2.261063289642334,2.2657451820373535,2.3155773210525514,
1984-04-10,,,2.137968063354492,2.1336490631103517,2.1897976398468018,2.2513452649116514,2.2633203887939453,2.311167314052582,
1984-04-11,,,2.116373062133789,2.129330062866211,2.170361614227295,2.2416272521018983,2.260463695526123,2.306744418144226,
1984-04-12,,,2.116373062133789,2.1250110626220704,2.1509255886077883,2.2308294773101807,2.2567702627182005,2.30232152223587,
1984-04-13,,,2.159564018249512,2.133649253845215,2.1401277780532837,2.2221912503242494,2.2539406490325926,2.2985336065292357,
1984-04-16,,,2.224350452423096,2.1509257316589356,2.1379682540893556,2.217872107028961,2.2524067640304564,2.2957996916770935,
1984-04-17,,,2.224350452423096,2.168202209472656,2.150925636291504,2.2135529637336733,2.2508728790283206,2.292862696647644,
1984-04-18,,,2.224350452423096,2.1897976875305174,2.1595638751983643,2.209233820438385,2.2497573900222783,2.2897226452827453,
1984-04-19,,,2.224350452423096,2.211393165588379,2.168202114105225,2.2049146771430967,2.249060244560242,2.286988730430603,
1984-04-20,,,2.224350452423096,2.224350452423096,2.1789998531341555,2.201675271987915,2.249199857711792,2.284864022731781,
1984-04-23,,,2.202755689620972,2.2200314998626713,2.1854786157608035,2.1962763905525207,2.2497443151474004,2.2827264356613157,
1984-04-24,,,2.1811580657958984,2.211393022537232,2.1897976160049444,2.1897976279258726,2.2494384384155275,2.280169804096222,
1984-04-25,,,2.116373062133789,2.18979754447937,2.1897976160049444,2.1800796151161195,2.247418503761292,2.276965322494507,
1984-04-26,,,2.116373062133789,2.1682020664215087,2.1897976160049444,2.170361602306366,2.245816926956177,2.2741669702529905,
1984-04-27,,,2.116373062133789,2.1466065883636474,2.1854785203933718,2.1628031492233277,2.243796992301941,2.2711655569076536,
1984-04-30,,,2.137968063354492,2.1336490631103517,2.1768402814865118,2.1574042677879333,2.2422089576721196,2.268698043823242,
1984-05-01,,,2.137968063354492,2.1250110626220704,2.1682020425796513,2.1595638394355774,2.241039280891419,2.2662305307388304,
1984-05-02,,,2.137968063354492,2.129330062866211,2.159563803672791,2.1595638394355774,2.239869604110718,2.264181399345398,
1984-05-03,,,2.1811580657958984,2.1422870635986326,2.1552445650100713,2.1617233395576476,2.2395637273788456,2.263191730976105,
1984-05-04,,,2.1811580657958984,2.155244064331055,2.150925326347351,2.164962589740753,2.238839492797852,2.261992864608765,
1984-05-07,,,2.1811580657958984,2.1638820648193358,2.1487655639648438,2.1671220898628234,2.2368601560592656,2.26058482170105,
1984-05-08,,,2.202755689620972,2.176839590072632,2.150925326347351,2.1703614711761476,2.2353127717971804,2.258974385261536,
1984-05-09,,,2.224350452423096,2.1941160678863527,2.1617230653762816,2.175760340690613,2.232942156791687,2.2571615099906923,
1984-05-10,,,2.2891385555267334,2.21571216583252,2.1789996147155763,2.18439861536026,2.231448941230774,2.256624083518982,
1984-05-11,,,2.2891385555267334,2.237308263778687,2.1962761640548707,2.190877342224121,2.229955725669861,2.2569233918190004,
1984-05-14,,,2.267542123794556,2.2545850753784182,2.2092335700988768,2.1930369257926943,2.2280305814743047,2.257006735801697,
1984-05-15,,,2.245945692062378,2.263223075866699,2.2200313329696657,2.1941166877746583,2.2265102481842045,2.2564557456970213,
1984-05-16,,,2.3107333183288574,2.2804996490478517,2.2373078584671022,2.198435831069946,2.2265102481842045,2.256971001625061,
1984-05-17,,,2.245945692062378,2.2718610763549805,2.24378662109375,2.1995155930519106,2.225646390914917,2.257256760597229,
1984-05-18,,,2.245945692062378,2.263222503662109,2.250265383720398,2.2005953550338746,2.22478253364563,2.2573333311080934,
1984-05-21,,,2.224350452423096,2.2545841693878175,2.254584622383118,2.2016750931739812,2.222191076278687,2.2571939492225646,
1984-05-22,,,2.1811580657958984,2.2416266441345214,2.2524248600006103,2.2016750931739812,2.2191676664352418,2.2559950828552244,
1984-05-23,,,2.202755689620972,2.2200311183929444,2.250265383720398,2.2059942245483404,2.2170081138610844,2.2541754460334777,
1984-05-24,,,2.159564018249512,2.2027547836303714,2.2373079299926757,2.2081537723541262,2.2135528230667116,2.251296353340149,
1984-05-25,,,2.1811580657958984,2.1897972583770757,2.2265098810195925,2.211393022537232,2.210529413223267,2.248633201122284,
1984-05-28,,,2.1811580657958984,2.181158781051636,2.2178714752197264,2.213552522659302,2.2079379081726076,2.245970048904419,
1984-05-29,,,2.159564018249512,2.1768399715423588,2.20923330783844,2.214632320404053,2.2049145221710207,2.243300132751465,
1984-05-30,,,2.159564018249512,2.1682016372680666,2.1941163778305057,2.215712118148804,2.2018911361694338,2.2408393931388857,
1984-05-31,,,2.1811580657958984,2.1725204467773436,2.1876376152038577,2.215712118148804,2.199299631118775,2.23859459400177,
1984-06-01,,,2.159564018249512,2.1682016372680666,2.178999447822571,2.2146324157714847,2.1967081403732305,2.235924677848816,
1984-06-04,,,2.1811580657958984,2.1682016372680666,2.1746802091598516,2.2146324157714847,2.194116635322571,2.2343074464797974,
1984-06-05,,,2.1811580657958984,2.1725204467773436,2.1746802091598516,2.213552534580231,2.191525130271912,2.232690215110779,
1984-06-06,,,2.202755689620972,2.181158781051636,2.1746802091598516,2.212472796440125,2.189365577697754,2.2317073249816897,
1984-06-07,,,2.202755689620972,2.185478305816651,2.1789993762969972,2.2081536531448367,2.1872060251235963,2.230933632850647,
1984-06-08,,,2.202755689620972,2.194116640090942,2.181159138679505,2.203834509849549,2.1859102964401247,2.230159940719605,
1984-06-11,,,2.1811580657958984,2.194116640090942,2.181159138679505,2.1995153069496154,2.1846145439147953,2.2291702723503115,
1984-06-12,,,2.1695289611816406,2.191790819168091,2.182155632972717,2.1956944704055785,2.1861095905303958,2.2284826755523683,
1984-06-13,,,2.1695289611816406,2.1851454734802247,2.18315212726593,2.188634252548218,2.1867408084869386,2.227795078754425,
1984-06-14,,,2.1695289611816406,2.1785001277923586,2.1819892168045043,2.184813416004181,2.187372026443482,2.2275258493423467,
1984-06-15,,,1.789302110671997,2.0958094120025637,2.144963026046753,2.161981236934662,2.180830607414246,2.2236635422706605,
1984-06-18,,,1.9682308435440063,2.053223967552185,2.1236703038215636,2.1491752564907074,2.177435863018036,2.221590522527695,
1984-06-19,,,1.9682308435440063,2.0129643440246583,2.1023775815963743,2.138528895378113,2.1740411186218265,2.218680753707886,
1984-06-20,,,2.0353312492370605,1.9861248016357422,2.0856351375579836,2.130157673358917,2.172420282363892,2.2164419889450078,
1984-06-21,,,2.0353312492370605,1.9592852592468262,2.0688926935195924,2.1239460349082946,2.170799446105957,2.2137848544120793,
1984-06-22,,,2.0129640102386475,2.004017639160156,2.04991352558136,2.115536332130432,2.16786744594574,2.2109040474891666,
1984-06-25,,,1.9905989170074463,2.0084912538528443,2.0308576107025145,2.1060083746910094,2.1631924152374267,2.2077995896339417,
1984-06-26,,,1.9682308435440063,2.0084912538528443,2.0107277989387513,2.0964417159557343,2.158070023059845,2.204471451044083,
1984-06-27,,,1.8116694688797,1.963758897781372,1.9749418497085571,2.0790469884872436,2.149816403388977,2.1997868967056275,
1984-06-28,,,1.878767728805542,1.9324461936950683,1.9458657264709474,2.063927471637726,2.142904748916626,2.1959824967384343,
1984-06-29,,,1.901133179664612,1.9100800275802612,1.9570488333702087,2.051005929708481,2.136440403461456,2.1928201305866244,
1984-07-02,,,1.901133179664612,1.8921868801116948,1.9503390669822693,2.0370046854019166,2.130407953262329,2.190076134204865,
1984-07-03,,,1.923500061035156,1.8832407236099242,1.9458659887313843,2.0241217851638793,2.125254793167114,2.1873466157913213,
1984-07-04,,,1.923500061035156,1.9056068420410157,1.9346828699111938,2.0101590037345884,2.1213973331451417,2.184407918453217,
1984-07-05,,,1.9458662271499636,1.9190265417099,1.9257363677024841,1.9973145306110383,2.117987196445465,2.1819020617008213,
1984-07-06,,,1.9458662271499636,1.9279731512069702,1.9190265893936158,1.9844700574874878,2.1145770597457885,2.179187026023865,
1984-07-09,,,1.9905989170074463,1.945866298675537,1.9190265893936158,1.9749421000480651,2.111629676818848,2.1769193172454835,
1984-07-10,,,1.9458662271499636,1.9503395318984986,1.9167901277542114,1.9637589633464814,2.1077876400947573,2.174413460493088,
1984-07-11,,,1.923500061035156,1.9503395318984986,1.9279731869697572,1.9514575183391571,2.1034982800483704,2.1716839420795444,
1984-07-12,,,1.901133179664612,1.9413929224014281,1.9302097320556642,1.9380377292633058,2.0978977823257448,2.1687307548522954,
1984-07-13,,,1.901133179664612,1.9324463129043579,1.9302097320556642,1.9436292827129364,2.0922972846031187,2.1655683887004855,
1984-07-16,,,1.9458662271499636,1.9234997749328613,1.9346830368041992,1.9425110518932343,2.0875914478302002,2.162225801944733,
1984-07-17,,,1.923500061035156,1.9190265417099,1.9346830368041992,1.9402745127677918,2.082006335258484,2.158659553527832,
1984-07-18,,,1.9458662271499636,1.9234997749328613,1.9369196534156798,1.9358012616634368,2.0764366507530214,2.1546894037723545,
1984-07-19,,,1.901133179664612,1.9234997749328617,1.932446348667145,1.9290913581848144,2.068676543235779,2.1500627422332768,
1984-07-20,,,1.8564001321792605,1.914553165435791,1.9234997391700748,1.9212631642818452,2.0600217747688294,2.1449887502193454,
1984-07-23,,,1.878767728805542,1.9011334657669068,1.9123166203498845,1.91567160487175,2.052246286869049,2.1401384341716767,
1984-07-24,,,1.878767728805542,1.8921869993209839,1.9056067705154422,1.9111984491348266,2.0449027276039122,2.1357064878940584,
1984-07-25,,,1.901133179664612,1.8832403898239136,1.903370082378388,1.9156716346740723,2.0367107248306273,2.131610486507416,
1984-07-26,,,1.901133179664612,1.8832403898239136,1.903370082378388,1.9167899072170258,2.0298144745826723,2.1277304327487947,
1984-07-27,,,1.878767728805542,1.88771390914917,1.901133537292481,1.9156716346740723,2.0224709153175353,2.123626724481583,
1984-07-30,,,1.878767728805542,1.88771390914917,1.8944236874580382,1.9145533621311188,2.015559260845184,2.1188751685619356,
1984-07-31,,,1.8340345621109009,1.8787672758102416,1.8854771375656132,1.910080087184906,2.0086167907714843,2.1138922286033632,
1984-08-01,,,1.8564001321792605,1.8698206663131713,1.8765305280685425,1.9067250907421112,2.00168967962265,2.109348896741867,
1984-08-02,,,1.878767728805542,1.8653475761413574,1.8742939829826355,1.90337016582489,1.9960737538337707,2.1048132884502415,
1984-08-03,,,1.9905989170074463,1.8877138137817382,1.887713861465454,1.9056068003177642,1.9922625708580017,2.1013959920406347,
1984-08-06,,,2.0129640102386475,1.9145530700683593,1.9011334896087646,1.9067250549793244,1.9888986897468568,2.098418298959732,
1984-08-07,,,2.0353312492370605,1.9548124074935913,1.9167898416519165,1.9111983060836792,1.9864140343666077,2.0956642782688144,
1984-08-08,,,2.0129640102386475,1.9861251831054687,1.92797292470932,1.9156715035438538,1.9834820342063904,2.0926865851879124,
1984-08-09,,,2.1024296283721924,2.030857563018799,1.9481025695800782,1.9257363259792328,1.9819074654579163,2.0906035482883456,
1984-08-10,,,2.1471636295318604,2.0621705055236816,1.97494215965271,1.9380378484725953,1.9816594576835633,2.089183799028397,
1984-08-13,,,2.1471636295318604,2.0890104293823244,2.0017817497253416,1.9481027185916902,1.9809795689582825,2.0875481021404267,
1984-08-14,,,2.1695289611816406,2.1158499717712402,2.0353311896324158,1.9604041635990144,1.9807469868659973,2.086136058568955,
1984-08-15,,,2.1471636295318604,2.142689895629883,2.064407539367676,1.9704690337181092,1.9796351456642152,2.084500361680985,
1984-08-16,,,2.1471636295318604,2.1516366958618165,2.0912471294403074,1.9827705562114715,1.9785233044624329,2.0828646647930147,
1984-08-17,,,2.1695289611816406,2.1561097621917726,2.109140133857727,1.9984269976615905,1.9778587698936463,2.081884533166886,
1984-08-20,,,2.191894769668579,2.165055990219116,2.1270332098007203,2.0140833497047423,1.9780735039711,2.0813440239429477,
1984-08-21,,,2.281360149383545,2.1874222278594972,2.1516360998153687,2.0342129707336425,1.980310127735138,2.083209859132767,
1984-08-22,,,2.258993864059448,2.209788274765015,2.176239085197449,2.0521060049533846,1.982099425792694,2.0844201171398167,
1984-08-23,,,2.214259624481201,2.223207473754883,2.1874220848083494,2.067762327194214,1.9829940390586853,2.085183032751084,
1984-08-24,,,2.214259624481201,2.232153606414795,2.194131684303284,2.084536921977997,1.9914931893348693,2.0861618983745576,2.2029730826616287
1984-08-27,,,2.1695289611816406,2.2276804447174072,2.1963682174682617,2.0990749835968017,1.995519151687622,2.0864775073528294,2.20102741420269
1984-08-28,,,2.214259624481201,2.2142603397369385,2.200841283798218,2.1180862367153166,2.000439727306366,2.087240422964096,2.199203868508339
1984-08-29,,,2.214259624481201,2.205313491821289,2.207550883293152,2.135979211330414,2.0040182948112486,2.0882192885875703,2.197481853365898
1984-08-30,,,2.236628532409668,2.2097872734069823,2.216497373580933,2.15387225151062,2.008044240474701,2.0894218432903293,2.1958716827630997
1984-08-31,60.66706335534608,A,2.236628532409668,2.214261054992676,2.2232073307037354,2.1661737322807313,2.0125175309181214,2.090192488431931,2.194363047480583
1984-09-03,60.681706163526776,A,2.236628532409668,2.227680969238281,2.227680706977844,2.1773569583892822,2.0174381232261656,2.0903152692317963,2.1930574804544447
1984-09-04,60.6750158634519,A,2.236628532409668,2.2321547508239745,2.2232075452804567,2.1874218225479125,2.022806077003479,2.090438050031662,2.191650373339653
1984-09-05,60.68795489523865,A,2.258993864059448,2.241101598739624,2.2232075452804567,2.199723315238953,2.031752564907074,2.090784484148026,2.1902535647153853
1984-09-06,60.58220708272831,B,2.0129640102386475,2.19636869430542,2.2030779838562013,2.1952500343322754,2.034436490535736,2.0886706197261815,2.187829675078392
1984-09-07,60.50193788145273,B,2.057697534561157,2.1605824947357175,2.1874217748641964,2.19077672958374,2.037567777633667,2.0870040905475618,2.185934056639671
1984-09-10,60.41127825385672,B,2.022364616394043,2.1177297115325926,2.172705340385437,2.1845367789268493,2.0399924063682557,2.085200179815293,2.183963307738304
1984-09-11,60.31800861398131,B,1.999118447303772,2.0702276945114133,2.151191222667694,2.176016253232956,2.041504774093628,2.0833797836303716,2.1817747938632963
1984-09-12,60.22536675875963,B,2.0456082820892334,2.0275505781173706,2.134326088428497,2.1709384858608245,2.0439469385147095,2.0826721358299256,2.179818729162216
1984-09-13,60.27387871073454,B,2.068856239318848,2.038729023933411,2.1175488591194154,2.167023116350174,2.0464067387580873,2.082196967601776,2.1781819689273836
1984-09-14,60.29849364220832,B,2.068856239318848,2.0409607648849493,2.100771629810333,2.1619894802570343,2.0488665390014646,2.081721799373627,2.1764436781406404
1984-09-17,60.350853685877844,B,2.1153464317321777,2.059557127952576,2.088643419742584,2.1581620633602143,2.0513614892959593,2.081495583057404,2.175096813440323
1984-09-18,60.43687664169206,B,2.161837339401245,2.0921009063720706,2.081164300441742,2.1521859228610993,2.055680911540985,2.081734275817871,2.173982403278351
1984-09-19,60.51846528414138,B,2.2083282470703125,2.1246448993682865,2.0760977387428285,2.1496526420116426,2.061377475261688,2.0824378776550296,2.1733096385002137
1984-09-20,60.59572999665894,P,2.2315750122070312,2.157188653945923,2.097958838939667,2.150518411397934,2.0679863119125366,2.082942047119141,2.1730668890476226
1984-09-21,60.657010286648934,A,2.18508243560791,2.1804338932037353,2.1106973290443425,2.1490595519542692,2.0736652970314027,2.082981290817261,2.1724870777130127
1984-09-24,60.705688358841975,A,2.2083282470703125,2.1990302562713624,2.129293692111969,2.150999516248703,2.0789145374298097,2.083252992630005,2.1719189071655274
1984-09-25,60.72831370805938,A,2.2083282470703125,2.208328437805176,2.1502146720886235,2.1507029473781585,2.0846111011505126,2.0833087182044987,2.171141551733017
1984-09-26,60.73074603001721,A,2.2315750122070312,2.2129777908325194,2.168811345100403,2.15156871676445,2.090325276851654,2.083380963802338,2.170271236896515
1984-09-27,60.70837898937875,A,2.254819869995117,2.217626762390137,2.18740770816803,2.1524782836437226,2.0973990106582643,2.083037776947022,2.169830930233002
1984-09-28,60.73007037962635,C,2.278064012527466,2.236223077774048,2.2083284854888916,2.1545500576496126,2.105832288265228,2.082927031517029,2.1699252116680143
1984-10-01,60.72971382396137,C,2.254819869995117,2.245521402359009,2.2222758293151856,2.155459624528885,2.11335333108902,2.0827998089790345,2.1699032723903655
1984-10-02,60.713970875925945,C,2.2083282470703125,2.245521402359009,2.226924920082092,2.1540446102619173,2.119944541454315,2.082423634529114,2.1694396901130677
1984-10-03,60.71032759251566,C,2.254819869995117,2.250170373916626,2.2315740823745727,2.1538359105587004,2.1270182752609252,2.0818645000457767,2.169417750835419
1984-10-04,60.717344164699064,C,2.254819869995117,2.250170373916626,2.233898568153381,2.1659287035465242,2.1340920090675355,2.081953241825104,2.1696050012111665
1984-10-05,60.71146667941779,C,2.278064012527466,2.250170373916626,2.243196725845337,2.1769470274448395,2.142077934741974,2.082274425029755,2.169803878068924
1984-10-08,60.725385187805365,A,2.278064012527466,2.2548192024230955,2.2501703023910524,2.189731997251511,2.150063860416412,2.0828115606307986,2.1700027549266814
1984-10-09,60.78037944621326,A,2.301308870315552,2.2734153270721436,2.259468364715576,2.2048415184020995,2.1594093465805053,2.0840130686759952,2.17000407576561
1984-10-10,60.801425900575786,A,2.278064012527466,2.278064155578613,2.2641172647476195,2.216464304924011,2.1678426241874695,2.08476615190506,2.169470798969269
1984-10-11,60.819548477355774,A,2.324556827545166,2.292011547088623,2.2710909605026246,2.2292493343353272,2.176758406162262,2.0864160799980165,2.1688562166690826
1984-10-12,60.83650648267692,A,2.371047258377075,2.3106081962585447,2.2803892850875855,2.2443588852882383,2.1843673729896547,2.0883149719238285,2.168474086523056
1984-10-15,60.846916126778275,A,2.371047258377075,2.3292048454284666,2.292012023925781,2.2571439266204836,2.191529037952423,2.09021386384964,2.1680919563770296
1984-10-16,60.83826386101947,A,2.371047258377075,2.3431525230407715,2.3082839250564575,2.267604422569275,2.1982433581352234,2.0923286962509158,2.16781441450119
1984-10-17,60.86266100826854,A,2.394291639328003,2.366398048400879,2.322231101989746,2.2769025921821595,2.2058699107170106,2.0946759724617006,2.167757682800293
1984-10-18,60.87940518505915,A,2.440783262252808,2.389643335342407,2.3408274412155152,2.2873630046844484,2.212636983394623,2.09727222442627,2.1679334092140197
