Date,GRADE,GPS,FCX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-08-16,,,6.7347517013549805,6.72794885635376,6.789174604415893,6.8418960809707645,,,
1995-08-17,,,6.836793899536133,6.74835729598999,6.765364503860473,6.862304377555847,,,
1995-08-18,,,6.66672420501709,6.721146488189698,6.741554594039917,6.867406511306763,,,
1995-08-21,,,6.598694801330566,6.707540607452392,6.71774468421936,6.869107174873352,,,
1995-08-22,,,6.530668258666992,6.673526573181152,6.693934965133667,6.865705847740173,,,
1995-08-23,,,6.428627967834473,6.612301826477051,6.670125341415405,6.84529755115509,,,
1995-08-24,,,6.326587677001953,6.510260581970215,6.6293089389801025,6.811283731460572,,,
1995-08-25,,,6.428627967834473,6.462641334533691,6.591893911361694,6.760262870788575,,,
1995-08-28,,,6.326587677001953,6.408219909667968,6.55788025856018,6.709242129325867,,,
1995-08-29,,,6.22454309463501,6.346994876861572,6.510260725021363,6.658221244812012,,,
1995-08-30,,,6.292572975158691,6.319783878326416,6.466042852401733,6.627608728408814,,,
1995-08-31,,,6.360596656799316,6.326585674285889,6.418423128128052,6.591893815994263,,,
1995-09-01,,,6.39461088180542,6.319782257080078,6.391211795806885,6.566383194923401,,,
1995-09-04,,,6.39461088180542,6.3333868980407715,6.37080340385437,6.544274044036865,,,
1995-09-05,,,6.428627967834473,6.374203872680664,6.360599374771118,6.527267169952393,,,
1995-09-06,,,6.496652126312256,6.415019702911377,6.367401790618897,6.518763566017151,,,
1995-09-07,,,6.326587677001953,6.408217906951904,6.367401790618897,6.498355364799499,,,
1995-09-08,,,6.326587677001953,6.394613265991211,6.3571977615356445,6.474545836448669,,,
1995-09-11,,,6.462642192840576,6.408219528198242,6.3708032131195065,6.464341735839843,,,
1995-09-12,,,6.530668258666992,6.428627586364746,6.401415729522705,6.455838227272034,,,
1995-09-13,,,6.632710933685303,6.455839347839356,6.435429525375366,6.45073618888855,,,
1995-09-14,,,6.66672420501709,6.523866653442383,6.4660422801971436,6.442232704162597,,,
1995-09-15,,,6.7347517013549805,6.6054994583129885,6.500056362152099,6.445634078979492,6.687813119888306,,
1995-09-18,,,6.768765449523926,6.666724109649659,6.53747181892395,6.45413761138916,6.689853944778442,,
1995-09-19,,,6.768765449523926,6.714343547821045,6.571485567092895,6.466042470932007,6.68917368888855,,
1995-09-20,,,6.7347517013549805,6.7347517013549805,6.595295524597168,6.481348657608033,6.681690626144409,,
1995-09-21,,,6.7347517013549805,6.748357200622559,6.636111927032471,6.501756858825684,6.674207563400269,,
1995-09-22,,,6.700738430023193,6.741554546356201,6.673527002334595,6.51536238193512,6.666724433898926,,
1995-09-25,,,6.7347517013549805,6.734751796722412,6.700737953186035,6.535770583152771,6.660601940155029,,
1995-09-26,,,6.700738430023193,6.7211463928222654,6.717744970321656,6.5595803499221805,6.657200527191162,,
1995-09-27,,,6.700738430023193,6.714343738555908,6.724547719955444,6.579988622665406,6.661962451934815,,
1995-09-28,,,6.904823303222656,6.748358058929443,6.748357629776001,6.607199954986572,6.6714863586425786,,
1995-09-29,,,6.972848892211914,6.8027801513671875,6.772167348861695,6.636111855506897,6.679649705886841,,
1995-10-02,,,7.006864070892334,6.857202625274658,6.795977210998535,6.666724514961243,6.688493356704712,,
1995-10-03,,,6.972848892211914,6.911624717712402,6.816385555267334,6.693935561180115,6.695976438522339,,
1995-10-04,,,6.802778244018555,6.932032680511474,6.823188209533692,6.70924186706543,6.695296125411987,,
1995-10-05,,,6.768765449523926,6.904821109771729,6.826589584350586,6.731350755691528,6.690534152984619,,
1995-10-06,,,6.802778244018555,6.8708069801330565,6.836793565750122,6.755160284042359,6.677608814239502,,
1995-10-09,,,6.802778244018555,6.829989814758301,6.8435962200164795,6.772167086601257,6.666724328994751,,
1995-10-10,,,6.836793899536133,6.802778816223144,6.857201766967774,6.787473368644714,6.6585609912872314,,
1995-10-11,,,6.836793899536133,6.80958194732666,6.870807313919068,6.797677516937256,6.657200403213501,,
1995-10-12,,,6.932894706726074,6.8424077987670895,6.8736144542694095,6.810986042022705,6.654360399246216,,
1995-10-13,,,7.035853862762451,6.889022922515869,6.879914951324463,6.826041150093078,6.656981010437011,,
1995-10-16,,,6.932894706726074,6.915046215057373,6.872518014907837,6.834247612953186,6.658903026580811,,
1995-10-17,,,6.86424732208252,6.920536899566651,6.8616578578948975,6.839021706581116,6.660812664031982,,
1995-10-18,,,6.967211246490479,6.94662036895752,6.87810115814209,6.85064468383789,6.66682240486145,,
1995-10-19,,,6.967211246490479,6.9534836769104,6.897945737838745,6.862267661094665,6.67147159576416,,
1995-10-20,,,6.795607566833496,6.905434417724609,6.897228670120239,6.8670111179351805,6.671328182220459,,
1995-10-23,,,6.726963520050049,6.864248180389405,6.889647197723389,6.866621708869934,6.672532968521118,,
1995-10-24,,,6.76128625869751,6.843655967712403,6.882096433639527,6.86964910030365,6.6737439250946045,,
1995-10-25,,,6.555358409881592,6.761285400390625,6.853952884674072,6.86238009929657,6.670156059265136,,
1995-10-26,,,6.452395439147949,6.6583222389221195,6.80590295791626,6.839758706092835,6.662468090057373,,
1995-10-27,,,6.521037578582764,6.603408241271973,6.754421329498291,6.817168140411377,6.659554357528687,,
1995-10-30,,,6.486717224121094,6.555358982086181,6.709803581237793,6.791160798072815,6.657314805984497,,
1995-10-31,,,6.246467113494873,6.4523951530456545,6.648025560379028,6.754841709136963,6.651630783081055,,
1995-11-01,,,6.452395439147949,6.431802558898926,6.596543979644776,6.737322568893433,6.652106132507324,,
1995-11-02,,,6.349436283111572,6.411210727691651,6.534766483306885,6.716356110572815,6.652563104629516,,
1995-11-03,,,6.383754730224609,6.38375415802002,6.4935811996459964,6.6954049348831175,6.6516656398773195,,
1995-11-06,,,6.383754730224609,6.363161659240722,6.459260320663452,6.674453759193421,6.6528089809417725,,
1995-11-07,,,6.486717224121094,6.411211681365967,6.431803417205811,6.656949925422668,6.658052463531494,,
1995-11-08,,,6.521037578582764,6.42494010925293,6.428371334075928,6.641162109375,6.662621755599975,,
1995-11-09,,,6.555358409881592,6.466124534606934,6.438667631149292,6.622285294532776,6.666516990661621,,
1995-11-10,,,6.795607566833496,6.548495101928711,6.466124629974365,6.610272979736328,6.674536924362183,,
1995-11-13,,,6.86424732208252,6.644593620300293,6.503877639770508,6.60684061050415,6.683929653167724,,
1995-11-14,,,6.932894706726074,6.733829116821289,6.572520399093628,6.610272979736328,6.694014987945557,,
1995-11-15,,,6.932894706726074,6.816200542449951,6.620570325851441,6.608557152748108,6.702739839553833,,
1995-11-16,,,6.967211246490479,6.898571109771728,6.682347822189331,6.608557152748108,6.715552310943604,,
1995-11-17,,,6.86424732208252,6.9122990608215344,6.730397081375122,6.611989140510559,6.726305503845214,,
1995-11-20,,,6.967211246490479,6.932891845703125,6.788742733001709,6.624001526832581,6.7363968849182125,,
1995-11-21,,,7.035853862762451,6.9534836769104,6.843656396865844,6.637729907035828,6.746500597000122,,
1995-11-22,,,7.207462310791016,7.008397197723388,6.91229887008667,6.670335102081299,6.757995624542236,,
1995-11-23,,,7.207462310791016,7.0564474105834964,6.977509260177612,6.708088445663452,6.768810386657715,,
1995-11-24,,,7.276108264923096,7.138819599151612,7.025559329986573,6.745841979980469,6.7796375179290775,6.733725318908691,
1995-11-27,,,7.447713851928711,7.2349201202392575,7.083905982971191,6.79389181137085,6.793216485977172,6.741535215377808,
1995-11-28,,,7.447713851928711,7.31729211807251,7.135387897491455,6.853954148292542,6.806795454025268,6.747984571456909,
1995-11-29,,,7.37907075881958,7.3516138076782225,7.180005502700806,6.900287914276123,6.819681835174561,6.750686230659485,
1995-11-30,,,7.447713851928711,7.399664115905762,7.228055763244629,6.95520179271698,6.833941078186035,6.754074320793152,
1995-12-01,,,7.550678253173828,7.454578113555908,7.29669885635376,7.013547968864441,6.850939874649048,6.758832154273986,
1995-12-04,,,7.756602764129639,7.516355895996094,7.375638008117676,7.082190370559692,6.871376895904541,6.765989418029785,
1995-12-05,,,8.099815368652344,7.64677619934082,7.482034158706665,7.162845277786255,6.899358434677124,6.778279480934143,
1995-12-06,,,8.20278263092041,7.811518573760987,7.581566190719604,7.246932530403138,6.929399318695069,6.795680885314941,
1995-12-07,,,8.031174659729004,7.928210735321045,7.663937425613403,7.320723342895508,6.951926345825195,6.8117063522338865,
1995-12-08,,,7.996849060058594,8.017444896697999,7.736011505126953,7.380785417556763,6.972406349182129,6.826028027534485,
1995-12-11,,,7.962533950805664,8.058631134033202,7.787493515014648,7.43569974899292,6.991519746780395,6.840006551742554,
1995-12-12,,,8.134139060974121,8.065495872497559,7.85613603591919,7.495761966705322,7.01474555015564,6.855360994338989,
1995-12-13,,,8.237100601196289,8.072359466552735,7.941939020156861,7.560972261428833,7.043431997299194,6.869364061355591,
1995-12-14,,,8.20278263092041,8.106681060791015,8.01744589805603,7.62275083065033,7.072112340927124,6.881323246955872,
1995-12-15,,,8.099815368652344,8.127274322509766,8.072359609603883,7.684529232978821,7.0980530834198,6.8878309488296505,
1995-12-18,,,7.928210258483887,8.12040958404541,8.089520359039307,7.732579183578491,7.120561723709106,6.893643026351929,
1995-12-19,,,7.687962055206299,8.031174182891846,8.048335027694701,7.765184593200684,7.13758508682251,6.898073039054871,
1995-12-20,,,7.482033729553223,7.880160808563232,7.976260137557984,7.778913164138794,7.150489883422852,6.9038451433181764,
1995-12-21,,,7.516356468200684,7.742875576019287,7.924778318405151,7.794357872009277,7.162159118652344,6.90825975894928,
1995-12-22,,,7.653639316558838,7.653640365600586,7.890457344055176,7.813234424591064,7.174514827728271,6.915747919082642,
1995-12-25,,,7.653639316558838,7.5987261772155765,7.859567880630493,7.823530697822571,7.188929719924927,6.923916373252869,
1995-12-26,,,7.653639316558838,7.591861629486084,7.811517906188965,7.833826971054077,7.204717559814453,6.932765111923218,
1995-12-27,,,7.550678253173828,7.605590534210205,7.742875671386718,7.8424073457717896,7.21638689994812,6.941604652404785,
1995-12-28,,,7.516356468200684,7.605590534210205,7.674233055114746,7.845839476585388,7.227369804382324,6.949420700073242,
1995-12-29,,,7.722280502319336,7.6193187713623045,7.6364795684814455,7.854419589042664,7.245903263092041,6.95861572265625,
1996-01-01,,,7.722280502319336,7.633047008514405,7.615886592864991,7.852703475952149,7.265809602737427,6.9691712856292725,
1996-01-02,,,7.653639316558838,7.633047008514405,7.6124543190002445,7.830394673347473,7.283656663894654,6.978700294494629,
1996-01-03,,,7.61931848526001,7.6467750549316404,7.626182794570923,7.801221466064453,7.304935865402221,6.987545962333679,
1996-01-04,,,7.58499813079834,7.660503387451172,7.633046960830688,7.77891263961792,7.32758791923523,6.995028004646302,
1996-01-05,,,7.653639316558838,7.646775150299073,7.633046960830688,7.7617521524429325,7.350239953994751,7.004897155761719,
1996-01-08,,,7.653639316558838,7.6330469131469725,7.633046960830688,7.746307420730591,7.373578395843506,7.015446600914001,
1996-01-09,,,7.653639316558838,7.6330469131469725,7.633046960830688,7.722282433509827,7.401721839904785,7.02667631149292,
1996-01-10,,,7.859567642211914,7.681096744537354,7.663935899734497,7.703405785560608,7.429865283966064,7.040985708236694,
1996-01-11,,,7.752884864807129,7.714674091339111,7.687588739395141,7.680910897254944,7.457934255599976,7.0552486801147465,
1996-01-12,,,7.787344455718994,7.741415119171142,7.694095134735107,7.665287351608276,7.4860060501098635,7.0688358449935915,
1996-01-15,,,7.615058422088623,7.733698940277099,7.683372926712036,7.649629759788513,7.510632123947143,7.081720552444458,
1996-01-16,,,7.821803092956543,7.76733169555664,7.700189304351807,7.656321811676025,7.537333841323853,7.097693152427674,
1996-01-17,,,7.821803092956543,7.759778785705566,7.72043776512146,7.673310279846191,7.5633491516113285,7.112985453605652,
1996-01-18,,,7.71843147277832,7.752888107299805,7.733781099319458,7.683414030075073,7.586610612869262,7.126563801765442,
1996-01-19,,,7.821803092956543,7.759779834747315,7.7505974769592285,7.691822218894958,7.607134523391724,7.140835723876953,
1996-01-22,,,7.925172328948975,7.821802616119385,7.777750778198242,7.7053988695144655,7.628353023529053,7.156141338348388,
1996-01-23,,,7.890716552734375,7.835585308074951,7.801458501815796,7.717252731323242,7.647509460449219,7.170762224197388,
1996-01-24,,,7.925172328948975,7.856259155273437,7.808018970489502,7.735977435112,7.667355012893677,7.185047426223755,
1996-01-25,,,8.097461700439453,7.932065200805664,7.842476654052734,7.765032696723938,7.689960021972656,7.20275616645813,
1996-01-26,,,8.097461700439453,7.987196922302246,7.8734883785247805,7.7837917566299435,7.714624309539795,7.220464906692505,
1996-01-29,,,8.063007354736328,8.014763927459716,7.918283271789551,7.8008280992507935,7.736540231704712,7.236468558311462,
1996-01-30,,,8.166375160217285,8.0698956489563,7.952740478515625,7.826464891433716,7.759150657653809,7.252825627326965,
1996-01-31,,,8.166375160217285,8.118136215209962,7.987197685241699,7.85381772518158,7.778328914642334,7.268162269592285,
1996-02-01,,,8.510950088500977,8.200833892822265,8.066449546813965,7.900115323066712,7.804398670196533,7.286604528427124,
1996-02-02,,,8.64877700805664,8.311096954345704,8.149146938323975,7.949872207641602,7.831852045059204,7.30574478149414,
1996-02-05,,,8.752152442932129,8.448925971984863,8.23184494972229,8.004797863960267,7.857940816879273,7.325578651428223,
1996-02-06,,,8.683235168457031,8.552297973632813,8.311096811294556,8.056277656555176,7.882651243209839,7.344723348617554,
1996-02-07,,,8.545405387878418,8.62810401916504,8.3731201171875,8.090569543838502,7.905977935791015,7.362829885482788,
1996-02-08,,,8.510950088500977,8.62810401916504,8.414468955993652,8.128472805023193,7.927242660522461,7.380591869354248,
1996-02-09,,,8.545405387878418,8.607429695129394,8.459263324737549,8.166375851631164,7.947137203216553,7.399038538932801,
1996-02-12,,,8.614319801330566,8.579863166809082,8.514394569396973,8.216338920593262,7.964291543960571,7.417834219932556,
1996-02-13,,,8.545405387878418,8.552297210693359,8.552297592163086,8.252519035339356,7.973203344345093,7.436280889511108,
1996-02-14,,,8.717693328857422,8.58675479888916,8.6074294090271,8.297313547134399,7.983501558303833,7.45645043849945,
1996-02-15,,,8.683235168457031,8.621211814880372,8.624657917022706,8.345553731918335,7.996542768478394,7.474234557151794,
1996-02-16,,,8.64877700805664,8.641886138916016,8.624657917022706,8.38690242767334,8.009581327438354,7.490993838310242,
1996-02-19,,,8.64877700805664,8.64877758026123,8.614320373535156,8.423082661628722,8.023306188583375,7.507412967681884,
1996-02-20,,,8.510950088500977,8.641886520385743,8.59709186553955,8.454094338417054,8.03084240913391,7.522793979644775,
1996-02-21,,,8.579863548278809,8.61432056427002,8.60053768157959,8.486828899383545,8.03769766807556,7.5405648326873775,
1996-02-22,,,8.717693328857422,8.621212196350097,8.621212005615234,8.517840480804443,8.047995882034302,7.560054111480713,
1996-02-23,,,8.889979362487793,8.669452667236328,8.655669403076171,8.55746636390686,8.06379916191101,7.580926122665406,
1996-02-26,,,8.855524063110352,8.71080207824707,8.679789829254151,8.597092199325562,8.08234543800354,7.601453580856323,
1996-02-27,,,8.9933500289917,8.807282066345214,8.724584293365478,8.638440942764282,8.108453197479248,7.623019142150879,
1996-02-28,,,8.9933500289917,8.889979362487793,8.752149963378907,8.679789686203003,8.138679523468017,7.644584703445434,
1996-02-29,,,8.9933500289917,8.945110702514649,8.783161449432374,8.70390968322754,8.168219394683838,7.665189256668091,
1996-03-01,,,9.269010543823242,9.020916938781738,8.845184803009033,8.73492136001587,8.200526819229125,7.687520823478699,
1996-03-04,,,8.924437522888184,9.034699630737304,8.872750854492187,8.743535614013672,8.225942783355713,7.70743625164032,
1996-03-05,,,8.924437522888184,9.0209171295166,8.914099597930909,8.75559573173523,8.2513587474823,7.728038153648376,
1996-03-06,,,8.958890914916992,9.01402530670166,8.952002334594727,8.776270008087158,8.279523000717163,7.747954950332642,
1996-03-07,,,8.855524063110352,8.986460113525391,8.96578540802002,8.793498706817626,8.306306352615357,7.76683807849884,
1996-03-08,,,8.614319801330566,8.855521965026856,8.938219451904297,8.796944427490235,8.324147138595581,7.785025200843811,
1996-03-11,,,8.579863548278809,8.78660717010498,8.910653400421143,8.795221614837647,8.341298799514771,7.803554201126099,
1996-03-12,,,8.200834274291992,8.641886520385743,8.831401824951172,8.777993059158325,8.352242698669434,7.817949681282044,
1996-03-13,,,8.235291481018066,8.497166633605957,8.75559597015381,8.753872966766357,8.364562158584596,7.8347490119934085,
1996-03-14,,,8.614319801330566,8.44892578125,8.717692947387695,8.750427198410033,8.38514859199524,7.8563682556152346,
1996-03-15,,,8.510950088500977,8.428251838684082,8.641886901855468,8.74353585243225,8.402294807434082,7.876267380714417,
1996-03-18,,,8.64877700805664,8.44203453063965,8.614320850372314,8.74353585243225,8.422197561264039,7.897887978553772,
1996-03-19,,,8.64877700805664,8.531623077392577,8.58675479888916,8.750427198410033,8.442100315093994,7.92191107749939,
1996-03-20,,,8.510950088500977,8.58675479888916,8.541960716247559,8.746981525421143,8.455127964019775,7.94249662399292,
1996-03-21,,,8.545405387878418,8.57297191619873,8.510948848724365,8.738367128372193,8.4709783744812,7.9644563150405885,
1996-03-22,,,8.510950088500977,8.57297191619873,8.500611877441406,8.719415664672852,8.485450487136841,7.985728268623352,
1996-03-25,,,8.442033767700195,8.531623268127442,8.486828899383545,8.698741149902343,8.501989994049072,8.006311058998108,
1996-03-26,,,9.096719741821287,8.621211814880372,8.576417446136475,8.703909635543823,8.527488327026367,8.03241108417511,
1996-03-27,,,9.027806282043455,8.724583053588868,8.655668926239013,8.705632448196411,8.551608390808106,8.057478771209716,
1996-03-28,,,8.821065902709961,8.779715156555175,8.676343536376953,8.697018241882324,8.573661079406738,8.080135846138,
1996-03-29,,,8.717693328857422,8.821063804626466,8.697017860412597,8.669452381134032,8.591578884124756,8.09935670375824,
1996-04-01,,,8.545405387878418,8.84173812866211,8.686680698394776,8.650500774383545,8.603983545303345,8.116168284416199,
1996-04-02,,,8.752152442932129,8.772824668884278,8.697018241882324,8.641886520385743,8.6212122631073,8.134360861778259,
1996-04-03,,,9.13117790222168,8.793498992919922,8.759041023254394,8.650500869750976,8.645332374572753,8.156343693733215,
1996-04-04,,,9.234551429748535,8.876196098327636,8.827955627441407,8.669452238082886,8.668074169158935,8.179017095565795,
1996-04-05,,,9.234551429748535,8.979567718505859,8.900315761566162,8.700463819503785,8.690815963745116,8.202720136642457,
1996-04-08,,,9.337924003601074,9.138071441650391,8.98990478515625,8.738366842269897,8.716314296722413,8.226427264213562,
1996-04-09,,,9.40683937072754,9.269008827209472,9.020916748046876,8.798667097091675,8.741123580932618,8.250137119293212,
1996-04-10,,,9.372379302978516,9.31724910736084,9.055374050140381,8.855521488189698,8.765243663787842,8.271786289215088,
1996-04-11,,,9.53887939453125,9.378114700317383,9.12715539932251,8.901749467849731,8.785802249908448,8.29510046005249,
1996-04-12,,,9.261384963989258,9.383481407165528,9.181524562835694,8.939271211624146,8.798054409027099,8.314953227043151,7.524339272975921
1996-04-15,,,9.29607105255127,9.375110816955566,9.25659112930298,8.971635913848877,8.808932781219482,8.333436799049377,7.537486007213593
1996-04-16,,,9.29607105255127,9.352957153320313,9.310982990264893,9.004000616073608,8.821189498901367,8.351920371055604,7.5499524712562565
1996-04-17,,,9.018573760986328,9.282196044921875,9.299722576141358,9.029381799697877,8.830652866363526,8.36831540107727,7.559500815868378
1996-04-18,,,9.053260803222656,9.185072326660157,9.281593513488769,9.054774570465089,8.84149908065796,8.38437087059021,7.569222595691681
1996-04-19,59.31398999436272,A,8.879825592041016,9.108760452270507,9.246120929718018,9.07321834564209,8.84818748474121,8.397662343978881,7.578247249126434
1996-04-22,58.85901296823595,P,8.879825592041016,9.025511360168457,9.200311088562012,9.095107936859131,8.85349760055542,8.408894572257996,7.58744199514389
1996-04-23,58.62054787475565,P,9.226698875427246,9.011636924743652,9.182297039031983,9.10160689353943,8.867123470306396,8.420163407325745,7.5992214441299435
1996-04-24,58.80477603080754,P,9.330756187438965,9.07407341003418,9.178134727478028,9.116754388809204,8.879384727478028,8.43144314289093,7.613562014102936
1996-04-25,59.19614023524622,P,9.53887939453125,9.171197128295898,9.178134727478028,9.152645063400268,8.896497611999513,8.446520190238953,7.629113271236419
1996-04-26,59.62680680611688,A,9.365442276000977,9.268320465087891,9.1885404586792,9.185032510757447,8.910830917358398,8.460206122398377,7.643117074966431
1996-04-29,60.031456455377146,A,9.261384963989258,9.344632339477538,9.185071849822998,9.220831489562988,8.92308307647705,8.473194632530213,7.656600592136383
1996-04-30,60.05118475973481,A,9.12263298034668,9.323819160461426,9.167728042602539,9.239355516433715,8.935316734313965,8.483079571723938,7.669220283031463
1996-05-01,59.850540766169246,A,9.12263298034668,9.282194519042969,9.178133964538574,9.238928270339965,8.946172122955323,8.491934895515442,7.680649478435516
1996-05-02,59.281799894309934,P,8.983887672424316,9.171196174621581,9.17119665145874,9.226395082473754,8.951496009826661,8.499745945930481,7.690534596443176
1996-05-03,58.7570997276581,P,8.949197769165039,9.087947273254395,9.178133869171143,9.21212739944458,8.952680377960204,8.508239769935608,7.698035359382629
1996-05-06,58.70302794460898,P,9.43481731414795,9.122633743286134,9.233633041381836,9.216972064971923,8.964266242980957,8.523305840492249,7.708474433422088
1996-05-07,58.92478335364745,P,9.53887939453125,9.205883026123047,9.264851093292236,9.22357406616211,8.975176830291748,8.541815013885499,7.719944026470184
1996-05-08,59.46056299960611,A,9.851059913635254,9.351568412780761,9.316881465911866,9.247508096694947,8.99233102798462,8.565505275726318,7.734675209522248
1996-05-09,59.9439259266295,A,9.573564529418944,9.469503784179688,9.320349979400635,9.249242353439332,9.003935317993164,8.586077356338501,7.7471685576438905
1996-05-10,60.60096021149291,A,9.747000694274902,9.62906436920166,9.358505821228027,9.273523139953614,9.013495121002197,8.607010970115661,7.761379444599152
1996-05-13,60.883225646003694,A,9.885746002197266,9.719250106811524,9.420941925048828,9.303006887435913,9.032721290588379,8.629332036972047,7.776624205112458
1996-05-14,61.14330932398739,A,9.920433044433594,9.795560836791992,9.50072193145752,9.33422498703003,9.052641201019288,8.651999974250794,7.7923825430870055
1996-05-15,61.16582200412637,A,9.989805221557615,9.823309898376465,9.587439155578613,9.382786560058594,9.0732594871521,8.676391243934631,7.808997948169708
1996-05-16,61.53953183782169,A,9.989805221557615,9.906558036804197,9.688030910491943,9.429613780975341,9.095945110321045,8.701125731468201,7.825273215770721
1996-05-17,61.635266318106545,A,9.885746002197266,9.93430709838867,9.781685733795166,9.479909801483155,9.12137363433838,8.72276038646698,7.840688054561615
1996-05-20,61.31391831533556,A,9.53887939453125,9.864933776855468,9.792091941833496,9.512862491607667,9.140553951263428,8.7409263753891,7.855048830509186
1996-05-21,61.167532085573924,A,9.851059913635254,9.8510591506958,9.823309993743896,9.544080543518067,9.173558464050293,8.762900581359863,7.8708004379272465
1996-05-22,60.71844276933143,A,9.608248710632324,9.774747848510742,9.799028873443604,9.557955169677735,9.201017608642578,8.782789883613587,7.885167922973633
1996-05-23,60.20871404695018,A,9.677623748779297,9.712311553955079,9.809434795379639,9.564892387390136,9.222283687591553,8.803716139793396,7.899372072219848
1996-05-24,59.71305762935733,A,9.53887939453125,9.642938232421875,9.788622665405274,9.57356424331665,9.242842273712158,8.822568540573121,7.913732848167419
1996-05-27,59.66777027088916,P,9.53887939453125,9.642938232421875,9.753936004638671,9.58743896484375,9.260644321441651,8.841420941352844,7.928433771133423
1996-05-28,59.22084332547235,P,9.365442276000977,9.545814704895019,9.69843692779541,9.599579429626464,9.274977626800537,8.858538970947265,7.942607641220093
1996-05-29,58.94587472062503,P,9.157319068908691,9.455628776550293,9.615188312530517,9.601313734054566,9.28790500640869,8.871516485214233,7.956251096725464
1996-05-30,58.69806752933702,P,9.226698875427246,9.365443801879882,9.53887767791748,9.613454294204711,9.301530876159667,8.886254625320435,7.97075165271759
1996-05-31,58.579361861155554,P,9.226698875427246,9.303007698059082,9.472972965240478,9.627329349517822,9.315845851898194,8.900648169517517,7.984742007255554
1996-06-03,58.46477434964762,P,9.29607105255127,9.254446029663086,9.448692131042481,9.620392036437988,9.332926597595215,8.917458295822144,7.999589424133301
1996-06-04,58.264054513645895,P,9.053260803222656,9.192009735107423,9.36891222000122,9.59611110687256,9.332057418823242,8.929772872924804,8.013733012676239
1996-06-05,58.20040027460851,P,9.018573760986328,9.16426067352295,9.30994472503662,9.554486799240113,9.3318727684021,8.941740579605103,8.027363016605378
1996-06-06,57.805012361398184,P,8.637018203735352,9.046324539184571,9.205884170532226,9.507659482955933,9.328191814422608,8.950926446914673,8.038745124340057
1996-06-07,57.573720252726936,P,8.914512634277344,8.98388729095459,9.143447494506836,9.466035079956054,9.332128200531006,8.96185354232788,8.051344633102417
1996-06-10,57.404982736693285,P,9.12263298034668,8.949199676513672,9.101822853088379,9.427879428863525,9.343672752380371,8.973828148841857,8.064984743595124
1996-06-11,57.426840566050885,P,8.914512634277344,8.92145004272461,9.056729888916015,9.377583408355713,9.346919956207275,8.984066109657288,8.077414166927337
1996-06-12,57.308350584185355,P,8.77576732635498,8.87288875579834,9.018574714660645,9.31688151359558,9.339811744689941,8.992572059631348,8.088809742927552
1996-06-13,57.36735800389022,P,8.567647933959961,8.859014701843261,8.952669620513916,9.245773649215698,9.32647367477417,8.997273921966553,8.100015044212341
1996-06-14,57.07152679048022,P,8.463584899902344,8.768829154968262,8.876358222961425,9.174665594100953,9.311054344177245,9.000935153961182,8.110700030326843
1996-06-17,56.82572152516033,P,8.741083145141602,8.692519187927246,8.820859432220459,9.13477578163147,9.299117527008057,9.007715911865235,8.122092235088349
1996-06-18,56.736427838561234,P,8.77576732635498,8.664770126342773,8.79311008453369,9.081011152267456,9.286496086120605,9.013809833526611,8.13331773042679
1996-06-19,57.02032802584216,P,9.018573760986328,8.713331413269042,8.79311008453369,9.051527404785157,9.279419975280762,9.022331819534301,8.145247044563293
