Date,GRADE,GPS,CTAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-20,,,0.0965388640761375,0.09260995388031004,0.09081395938992495,0.09067365676164622,0.09605621084570881,,
1984-03-21,,,0.0971001014113426,0.09395698606967924,0.09165584743022916,0.09081396423280234,0.09597763136029239,,
1984-03-22,,,0.0954164043068885,0.09507952481508251,0.09232936576008793,0.09103847481310363,0.09586537793278689,,
1984-03-23,,,0.0954164043068885,0.09552858024835582,0.0930028840899467,0.09129104800522322,0.0957531245052814,,
1984-03-26,,,0.0926099047064781,0.09541633576154704,0.09322738051414485,0.09131911061704154,0.09555106699466702,,
1984-03-27,,,0.0920486524701118,0.0945182934403419,0.09356412366032597,0.09145941920578475,0.0953377844393253,,
1984-03-28,,,0.0920486524701118,0.09350800365209574,0.09373249486088749,0.09159972779452796,0.09511327669024464,,
1984-03-29,,,0.0920486524701118,0.09283445328474041,0.09395698904991147,0.09174003638327118,0.09488876894116398,,
1984-03-30,,,0.0914874076843261,0.09204865396022793,0.09378861710429187,0.0918522827327251,0.09465303629636761,,
1984-04-02,,,0.0914874076843261,0.09182415455579754,0.09362024515867229,0.09190840609371657,0.09441730365157124,,
1984-04-03,,,0.0926099047064781,0.09193640500307078,0.09322734922170635,0.09202065430581566,0.0942040209472179,,
1984-04-04,,,0.0948551744222641,0.09249770939350124,0.0930028565227985,0.09232935197651382,0.09402441188693043,,
1984-04-05,,,0.0937326699495315,0.09283451288938518,0.0928344830870628,0.09258192442357537,0.09383358448743817,,
1984-04-06,,,0.093171127140522,0.09317125678062435,0.09260995537042614,0.09280641973018643,0.09363152623176571,0.09704966284334654,
1984-04-09,,,0.0920486524701118,0.0932835057377815,0.09255383014678951,0.09289060533046718,0.09340701848268505,0.09698792360723013,
1984-04-10,,,0.0920486524701118,0.09317125529050825,0.0925538301467895,0.09305897690355774,0.0931825107336044,0.09692618437111372,
1984-04-11,,,0.0920486524701118,0.09260995090007779,0.09255383014678951,0.0931431625038385,0.09295800298452374,0.09686444513499731,
1984-04-12,,,0.093171127140522,0.09249764233827588,0.09266607761383053,0.093311533331871,0.09275594472885128,0.09681393064558501,
1984-04-13,,,0.093171127140522,0.09249764233827588,0.09283444955945012,0.093311533331871,0.09259878575801846,0.09675780020654196,
1984-04-16,,,0.0920486524701118,0.09249764233827587,0.0928905740380287,0.09325540959835049,0.09244162663817403,0.09669044502079481,
1984-04-17,,,0.0909261927008628,0.09227315038442609,0.09272220283746715,0.09297477602958674,0.09227324277162548,0.09656135067343706,
1984-04-18,,,0.0920486524701118,0.09227315038442609,0.09244155064225193,0.09272220358252521,0.09218343853950497,0.09643786907196039,
1984-04-19,,,0.0920486524701118,0.09204865545034405,0.09227314889430996,0.09255381599068638,0.09218343853950497,0.09630877487361426,
1984-04-20,,,0.0920486524701118,0.09182416051626201,0.09216090142726895,0.09238542839884754,0.09216098904609675,0.0961852932721376,
1984-04-23,,,0.0909261927008628,0.09159966856241221,0.09204865545034405,0.09230124279856677,0.09211609035730356,0.09605619892477985,
1984-04-24,,,0.0920486524701118,0.091824160516262,0.09204865545034405,0.09230124279856677,0.0920711843669414,0.09594394505023951,
1984-04-25,,,0.0937326699495315,0.09216096401214594,0.09221705719828602,0.09238544367253776,0.09205995872616764,0.09584853135049337,
1984-04-26,,,0.093171127140522,0.09238545894622799,0.09221705719828602,0.09244156740605827,0.09203750222921368,0.09576995186507696,
1984-04-27,,,0.093171127140522,0.09260995388031001,0.09221705719828602,0.09252575337886806,0.09201504573225971,0.09569137237966058,
1984-04-30,,,0.0942939519882202,0.0932835057377815,0.09244158715009684,0.09266608059406277,0.09201504573225971,0.09561840914189812,
1984-05-01,,,0.0971001014113426,0.09429379552602765,0.09305897802114484,0.092890590429306,0.09207116872072216,0.09557911939918991,
1984-05-02,,,0.1032740399241447,0.09620206952095031,0.09418151676654812,0.09331153370440003,0.09225077047944065,0.09560718089342114,
1984-05-03,,,0.0999066084623336,0.09754916578531261,0.0949673123657703,0.09362023063004013,0.09243037879467007,0.09560156807303426,
1984-05-04,,,0.0999066084623336,0.09889626204967494,0.09575310796499248,0.0939570046961307,0.0926212121546268,0.09559595525264736,
1984-05-07,,,0.1004678905010223,0.10013104975223537,0.09670727774500842,0.09437796659767625,0.09278959691524502,0.09560156807303426,
1984-05-08,,,0.0999066084623336,0.10069235116243355,0.0974930733442306,0.09477086439728732,0.09300287947058675,0.09560156807303426,
1984-05-09,,,0.1010290756821632,0.10024335831403726,0.09822271391749378,0.09521988555788989,0.09323861137032505,0.09561279274523254,
1984-05-10,,,0.1004678905010223,0.10035561472177501,0.09895239025354381,0.09558472372591491,0.09346311956644054,0.09561840556561943,
1984-05-11,,,0.1004678905010223,0.10046787112951275,0.09968206658959385,0.09594956189393992,0.09368762776255604,0.09562401838600632,
1984-05-14,,,0.1004678905010223,0.10046787112951275,0.10029946044087405,0.09637052379548545,0.09388968676328656,0.0956296312063932,
1984-05-15,,,0.1004678905010223,0.10058012753725047,0.100636239349842,0.09684760868549343,0.09409174576401708,0.09564085625112054,
1984-05-16,,,0.1004678905010223,0.1004678905010223,0.10035562440752979,0.09726857058703894,0.0943274791538715,0.09566892184317108,
1984-05-17,,,0.1004678905010223,0.1004678905010223,0.10041175261139865,0.09768953248858447,0.09456321254372593,0.09571382448077198,
1984-05-18,,,0.0999066084623336,0.10035563409328456,0.10041175261139865,0.09808243028819556,0.09478772029280658,0.095753114297986,
1984-05-21,,,0.0993453860282898,0.10013113319873805,0.10029950216412539,0.09850338995456691,0.09496732920408243,0.09578679189085956,
1984-05-22,,,0.0993453860282898,0.09990663230419156,0.100243379920721,0.09886822663247583,0.09518061250448222,0.09582046948373314,
1984-05-23,,,0.0993453860282898,0.09968213140964506,0.1000750109553337,0.09914886243641373,0.09536022141575808,0.09585414707660672,
1984-05-24,,,0.0999066084623336,0.09956987500190731,0.1000188827514648,0.0994856365025043,0.0955622793734073,0.09588782452046868,
1984-05-25,,,0.0993453860282898,0.09945763051509855,0.09990663230419156,0.0997943494468927,0.09568576455116266,0.0959158897399902,
1984-05-28,,,0.0993453860282898,0.09945763051509855,0.09979438185691832,0.10004692114889617,0.09580924972891802,0.09594395495951172,
1984-05-29,,,0.1004678905010223,0.09968213140964506,0.0997943818569183,0.10021531060338015,0.09588783025741573,0.09597202055156227,
1984-05-30,,,0.0987841710448265,0.09956988841295239,0.09962600991129873,0.09999081715941424,0.09592151165008542,0.0959495715051889,
1984-05-31,,,0.0987841710448265,0.09934540092945097,0.09945763796567915,0.0999346952885389,0.09598886698484417,0.09592712245881554,
1984-06-01,,,0.0976613312959671,0.09900858998298644,0.0992331102490425,0.09982243143022057,0.09603376552462574,0.09589344501495357,
1984-06-04,,,0.0982225760817527,0.09878402799367902,0.09912082925438878,0.09971016570925709,0.09614601895213123,0.09584854297339912,
1984-06-05,,,0.0982225760817527,0.09833496510982509,0.09900854825973508,0.09962596409022804,0.09626949742436405,0.09580364093184468,
1984-06-06,,,0.0976613312959671,0.09811039716005322,0.09884014278650281,0.09945757687091825,0.09638175100088116,0.0957475138455629,
1984-06-07,,,0.0965388640761375,0.09766133576631542,0.09850336834788319,0.099261125549674,0.09647155523300167,0.09568016208708283,
1984-06-08,,,0.0971001014113426,0.09754908978939052,0.09827883988618848,0.09909273609519001,0.096583809107542,0.0956184227019548,
1984-06-11,,,0.0965388640761375,0.09721234738826748,0.09799818769097324,0.09889628477394577,0.09668483823537823,0.09555107094347472,
1984-06-12,,,0.0965388640761375,0.09687560498714444,0.09760528504848477,0.09869983345270154,0.09676341742277142,0.09548371918499464,
1984-06-13,,,0.0965388640761375,0.09665111154317851,0.09738075435161588,0.09850338213145729,0.09679709121584888,0.09541075155138964,
1984-06-14,,,0.0965388640761375,0.09665111154317853,0.09715622365474696,0.09830693081021305,0.096853215098381,0.09534339979290958,
1984-06-15,,,0.0954164043068885,0.09631437212228769,0.09693173095583911,0.0980824206024408,0.09689812064170834,0.09526482343673702,
1984-06-18,,,0.0954164043068885,0.0960898801684379,0.0966511137783527,0.09788597151637073,0.09696547567844388,0.09518624708056446,
1984-06-19,,,0.0954164043068885,0.0958653882145881,0.09637049660086626,0.09768952243030067,0.0970328307151794,0.0951076707243919,
1984-06-20,,,0.0965388640761375,0.0958653882145881,0.09625824987888332,0.09754919633269306,0.0971226349472999,0.09504031896591184,
1984-06-21,,,0.0954164043068885,0.0956408962607383,0.0961460039019584,0.0973246861249208,0.09716754049062723,0.09496174260973927,
1984-06-22,,,0.0942939519882202,0.09541640579700464,0.09586538895964616,0.09707211442291733,0.0971899969875812,0.09489439137279984,
1984-06-25,,,0.093171127140522,0.09496735036373134,0.09552861526608462,0.09676340147852894,0.09721244648098941,0.09482703655958172,
1984-06-26,,,0.093171127140522,0.09451829493045805,0.09519184157252307,0.09639856331050392,0.09725734516978259,0.09476529397070405,
1984-06-27,,,0.0942939519882202,0.09406931251287458,0.09496735036373134,0.0961740523576736,0.09730225116014475,0.09474284484982487,
1984-06-28,,,0.0948551744222641,0.09395706653594971,0.094798981398344,0.09597760252654548,0.0973583815991878,0.09477091006934639,
1984-06-29,,,0.0987841710448265,0.09485511034727095,0.0951357580721378,0.09603374451398845,0.09749309197068211,0.09482704050838944,
1984-07-02,,,0.0987841710448265,0.09597771912813186,0.0954725347459316,0.09606182426214213,0.09765025153756138,0.09488317094743248,
1984-07-03,,,0.0987841710448265,0.09710032790899276,0.0958093114197254,0.09608990401029584,0.09778496190905567,0.09492807313799854,
1984-07-04,,,0.0987841710448265,0.09799837172031403,0.0960338421165943,0.09614604599773881,0.09788599193096158,0.09497297532856461,
1984-07-05,,,0.0971001014113426,0.09844735711812971,0.09620221182703971,0.09617410786449906,0.09796457141637799,0.09500103682279583,
1984-07-06,,,0.0976613312959671,0.09822278916835783,0.0965389497578144,0.09620216935873029,0.09805437549948688,0.0950347106158733,
1984-07-09,,,0.0976613312959671,0.09799822121858595,0.0969879701733589,0.09625829271972176,0.09812172308564182,0.09506838440895077,
1984-07-10,,,0.0976613312959671,0.09777365326881407,0.09743699058890341,0.09631441608071324,0.09813294768333432,0.09510205820202824,
1984-07-11,,,0.0965388640761375,0.09732459187507628,0.09766148179769515,0.09631441608071326,0.09799824416637418,0.0951245073229074,
1984-07-12,,,0.0976613312959671,0.09743683785200118,0.09794209748506545,0.09637053944170473,0.09795333862304684,0.09519185870885845,
1984-07-13,,,0.0976613312959671,0.09743683785200118,0.09782981351017951,0.09648278579115865,0.09790843307971951,0.09526482261717316,
1984-07-16,,,0.0965388640761375,0.09721234440803525,0.09760528281331061,0.09653890877962111,0.09782985255122181,0.09530972473323342,
1984-07-17,,,0.0976613312959671,0.09721234440803525,0.09749299883842467,0.09665115512907504,0.09778494700789447,0.09539391323924061,
1984-07-18,,,0.0993453860282898,0.09777364879846573,0.097549120336771,0.09679148122668266,0.09775127321481701,0.09549494229257104,
1984-07-19,,,0.0976613312959671,0.09777364879846573,0.09760524332523345,0.09690372757613659,0.0976951420307159,0.09557913079857823,
1984-07-20,,,0.0976613312959671,0.09777364879846573,0.09760524332523345,0.09707209654152393,0.0976390108466148,0.09566331930458542,
1984-07-23,,,0.0976613312959671,0.09799814224243164,0.09760524332523345,0.09729660674929619,0.0975828796625137,0.09573628321290012,
1984-07-24,,,0.0976613312959671,0.09799814224243164,0.09760524332523345,0.09752111695706844,0.0975267484784126,0.09580924712121483,
1984-07-25,,,0.0987841710448265,0.09788589924573897,0.09782977402210234,0.09774562790989876,0.09749307408928867,0.09591027662158008,
1984-07-26,,,0.0976613312959671,0.09788589924573898,0.09782977402210234,0.09788593575358391,0.09743694290518758,0.09600007772445675,
1984-07-27,,,0.0982225760817527,0.09799814820289611,0.0978858985006809,0.0978578560054302,0.09740326225757596,0.09609549127519128,
1984-07-30,,,0.0987841710448265,0.09822271615266798,0.09811042919754981,0.0978578560054302,0.0973920379579067,0.09617968358099457,
1984-07-31,,,0.0999066084623336,0.09867177158594127,0.09833495691418645,0.09791397787630557,0.09740326240658759,0.0962919374555349,
1984-08-01,,,0.0993453860282898,0.09878401458263394,0.09833495691418645,0.09794203862547873,0.09740326240658759,0.09638174191117282,
1984-08-02,,,0.0999066084623336,0.09923307001590724,0.09855948463082312,0.09808236397802828,0.09740326240658759,0.09648277088999745,
1984-08-03,,,0.1004678905010223,0.09968213289976116,0.09884014055132863,0.09822269193828104,0.09742571249604223,0.09655573852360246,
1984-08-06,,,0.1032740399241447,0.10058010667562481,0.09940141141414639,0.09850332736968992,0.09750428557395933,0.09665676765143867,
1984-08-07,,,0.1038356274366378,0.10136591047048564,0.10001884102821346,0.09881204217672346,0.09757164031267164,0.09672973528504368,
1984-08-08,,,0.1060805320739746,0.10271293967962261,0.10074847713112826,0.09928912557661532,0.09771756753325461,0.09681953959167,
1984-08-09,,,0.1060805320739746,0.1039477244019508,0.10159039720892901,0.09971008561551568,0.09786349475383757,0.09692618086934086,
1984-08-10,,,0.1083255037665367,0.10551924705505367,0.10260068997740741,0.10024329423904417,0.09807677820324896,0.09705527186393734,
1984-08-13,,,0.1094483286142349,0.10675410479307172,0.10366710573434826,0.10088876746594903,0.09830129325389861,0.09722365610301491,
1984-08-14,,,0.107764258980751,0.10753983110189436,0.10445287078618999,0.10139391385018823,0.09849212691187857,0.0973808121681213,
1984-08-15,,,0.107764258980751,0.10787657648324964,0.10529475808143611,0.10181485749781127,0.09869418546557424,0.09753796823322769,
1984-08-16,,,0.1083255037665367,0.10832557082176206,0.10613664761185641,0.10234806612133976,0.09892991825938222,0.09770073674619194,
1984-08-17,,,0.110009528696537,0.10866237580776213,0.1070908114314079,0.10296547599136825,0.09918810680508611,0.09788595795631405,
1984-08-20,,,0.1083255037665367,0.10843781083822249,0.1075959578156471,0.10349868461489672,0.09942383959889409,0.09805433891713618,
1984-08-21,,,0.1083255037665367,0.10855005979537961,0.10804494544863699,0.10403189323842521,0.09965957239270207,0.09821149490773676,
1984-08-22,,,0.1105707511305809,0.1091113582253456,0.10849396735429762,0.10462122224271293,0.09994021013379094,0.09836865067481992,
1984-08-23,,,0.110009528696537,0.10944816321134565,0.10888686701655385,0.10523863211274143,0.10020962342619892,0.09853141926228998,
1984-08-24,,,0.110009528696537,0.10944816321134568,0.10905526950955388,0.10582797974348064,0.1005014859139919,0.09869980327785013,0.09787473306059834
1984-08-27,,,0.1088870614767074,0.1095604747533798,0.10899914279580114,0.10633312426507469,0.10077089905738827,0.09886818736791608,0.0979280554875731
1984-08-28,,,0.110009528696537,0.10989727973937986,0.10922366976737974,0.10683827027678487,0.10106276154518123,0.09904779613018035,0.09798699025064703
1984-08-29,,,0.1088870614767074,0.10956054180860515,0.10933595001697538,0.10731535404920575,0.10130972549319266,0.0992161802202463,0.09804031267762181
1984-08-30,,,0.1088870614767074,0.10933604836463924,0.10939210578799245,0.10776437669992445,0.10157913863658903,0.09937333956360815,0.09809363510459658
1984-08-31,44.30445063336297,A,0.1088870614767074,0.10911155492067333,0.10927985906600948,0.1081853352487087,0.10187100082635878,0.09953049890697001,0.09814414955675599
1984-09-03,44.304232301618136,A,0.1088870614767074,0.10911155492067333,0.10933601483702655,0.10846598632633683,0.10218531951308249,0.09969888299703596,0.09819466400891538
1984-09-04,44.30307399495746,A,0.1088870614767074,0.1088870614767074,0.10939217060804363,0.1087185580283403,0.10249963819980619,0.09987849168479439,0.09821992117911574
1984-09-05,44.302908419884695,A,0.110009528696537,0.10911155492067333,0.10933604836463924,0.10891500785946842,0.10281394973397254,0.10005810044705864,0.09824798475950952
1984-09-06,44.30274950540744,A,0.110009528696537,0.10933604836463924,0.10933604836463924,0.10911145769059653,0.103117036819458,0.1002377092093229,0.09827324204146859
1984-09-07,44.30235767336635,A,0.110009528696537,0.10956054180860517,0.10933604836463924,0.10919565893709655,0.1033415439724922,0.10041731797158715,0.09830130562186237
1984-09-10,44.30184707007251,A,0.110009528696537,0.10978503525257108,0.1094482950866222,0.10922371894121166,0.10356605112552641,0.10060815133154388,0.09833217512816188
1984-09-11,44.301678895701485,A,0.110009528696537,0.110009528696537,0.1094482950866222,0.10933598242700096,0.10379055827856062,0.10078776009380813,0.09836585257202383
1984-09-12,44.301238634207465,A,0.110009528696537,0.110009528696537,0.10956054180860517,0.10944824591279027,0.10401506543159483,0.1009505286812782,0.09839953001588579
1984-09-13,44.30097758122451,A,0.110009528696537,0.110009528696537,0.10967278853058812,0.1095324471592903,0.10427325397729872,0.10111891269683834,0.09844443228095766
1984-09-14,44.30041925805918,A,0.1088870614767074,0.10978503525257108,0.10967278853058812,0.10947632379829882,0.10449776858091353,0.1012760720402002,0.09848372220993039
1984-09-17,44.30086280022511,A,0.1111320257186889,0.11000953465700145,0.10989728495478626,0.10961664989590643,0.10476718246936796,0.10144445277750488,0.0985314309597015
1984-09-18,44.300931662162164,A,0.1105707511305809,0.11012177914381023,0.11006565392017362,0.10972891226410864,0.10502537086606024,0.10157915927469727,0.0985791393369436
1984-09-19,44.30062570738823,A,0.1105707511305809,0.110234023630619,0.11012177616357802,0.10972891226410864,0.1053060086071491,0.10165212638676163,0.09862965364009138
1984-09-20,44.30029233843232,A,0.1105707511305809,0.1103462681174278,0.1101778984069824,0.10975697338581084,0.10556419700384138,0.1017587678134441,0.09868016794323918
1984-09-21,44.30080455213627,A,0.1105707511305809,0.11068300604820251,0.11023402065038679,0.10978503450751302,0.10582238540053365,0.10186540924012658,0.09873068224638697
1984-09-24,44.3000590067704,A,0.1105707511305809,0.1105707511305809,0.11029014289379117,0.1098692189902067,0.10610302314162252,0.10196643784642216,0.09878400295972821
1984-09-25,44.29886060700903,A,0.1088870614767074,0.11023401319980622,0.11017789617180822,0.10981309562921522,0.10632753774523733,0.1020562423765659,0.09882890522480008
1984-09-26,44.299146603135945,A,0.1111320257186889,0.1103462681174278,0.11029014587402342,0.10992534384131429,0.10656327053904531,0.10215727187693116,0.09888503231108185
1984-09-27,44.30019631513636,A,0.1128157302737236,0.11079526394605635,0.11057076603174207,0.1101217772811651,0.10686635851860045,0.10228075027465816,0.0989495779201388
1984-09-28,44.301457809964226,A,0.1133769452571868,0.11135650277137751,0.11101975440979002,0.11034627147018908,0.10718067079782484,0.10240984082221981,0.09901692960411307
1984-10-01,44.3031877647249,A,0.1144997105002403,0.1121422946453094,0.11135652288794515,0.11062690392136569,0.10751743838191029,0.102550159022212,0.0990898951143026
1984-10-02,44.30658213441612,A,0.1156222224235534,0.1134893268346786,0.11186167001724241,0.110963661968708,0.10787665620446202,0.1027017023414373,0.09917127929627892
1984-10-03,44.30807995629356,A,0.1144997105002403,0.11416286379098887,0.11225456595420832,0.11118817105889318,0.1081909669935703,0.10284202054142949,0.09925547119230028
1984-10-04,44.30856812436346,A,0.1144997105002403,0.11449965983629222,0.11264746189117428,0.11141268014907835,0.10852773457765576,0.10298233874142167,0.09934808161109682
1984-10-05,44.30860608555778,A,0.1144997105002403,0.1147242128849029,0.11304035782814022,0.11163718923926351,0.1088532772660255,0.10312826976180073,0.09944069202989336
1984-10-08,44.30817431574508,A,0.1144997105002403,0.1147242128849029,0.11343325376510616,0.11186169832944867,0.10916758805513378,0.10327981300652024,0.09953330244868992
1984-10-09,44.307630873710444,A,0.1161834076046943,0.11483644992113111,0.11416288837790485,0.11217039227485655,0.109493124037981,0.10344819322228428,0.09963433135300873
