Date,GRADE,GPS,GL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-05,,,3.144721269607544,3.103508996963501,3.081111192703247,3.0582644939422607,,,
1984-01-06,,,3.144721269607544,3.1196354389190675,3.090070390701294,3.0578165292739867,,,
1984-01-09,,,3.135763168334961,3.133970260620117,3.0981337785720826,3.0582645773887633,,,
1984-01-10,,,3.144721269607544,3.141138029098511,3.104405236244202,3.0631922483444214,,,
1984-01-11,,,3.108882427215576,3.1357618808746337,3.108884572982788,3.0694637060165406,,,
1984-01-12,,,3.0820066928863525,3.1232189655303957,3.1133639812469482,3.0748393297195435,,,
1984-01-13,,,3.0820066928863525,3.1106760501861572,3.115155744552612,3.0802149534225465,,,
1984-01-16,,,3.108882427215576,3.1052999019622805,3.119635081291199,3.0869343638420106,,,
1984-01-17,,,3.064089059829712,3.089173460006714,3.115155744552612,3.0882781863212587,,,
1984-01-18,,,3.01928973197937,3.071254920959473,3.103508400917053,3.0882781863212587,,,
1984-01-19,,,3.0461678504943848,3.064087152481079,3.0936530590057374,3.087382125854492,,,
1984-01-20,,,3.055129289627075,3.0587116718292235,3.0846938610076906,3.087382125854492,,,
1984-01-23,,,2.992412805557251,3.0354177474975588,3.0703588247299196,3.084246301651001,,,
1984-01-24,,,2.9565768241882324,3.0139153003692627,3.0515443801879885,3.077974808216095,,,
1984-01-25,,,3.0013723373413086,3.0103318214416506,3.0407933712005617,3.074838972091675,,,
1984-01-26,,,3.0461678504943848,3.0103318214416506,3.037209486961365,3.0752867341041563,,,
1984-01-27,,,3.0820066928863525,3.0157073020935057,3.037209486961365,3.0761826157569887,3.0812893295288086,,
1984-01-30,,,3.0461678504943848,3.0264583110809324,3.0309380292892456,3.075286555290222,3.080572552680969,,
1984-01-31,,,3.01032829284668,3.037208604812622,3.0255619525909423,3.0703588485717774,3.080214161872864,,
1984-02-01,,,3.01032829284668,3.0389997959136963,3.0246658086776734,3.0640871047973635,3.0798557710647585,,
1984-02-02,,,2.9655346870422363,3.0228731632232666,3.0166024923324586,3.055127775669098,3.0786015081405638,,
1984-02-03,,,3.01032829284668,3.008537483215332,3.012122392654419,3.0484081268310548,3.0782431173324585,,
1984-02-06,,,2.992412805557251,2.9977864742279055,3.012122392654419,3.0412406086921693,3.075913724899292,,
1984-02-07,,,2.9565768241882324,2.987036180496216,3.012122392654419,3.0318333864212037,3.0723299980163574,,
1984-02-08,,,2.902820348739624,2.9655345916748046,3.0022671937942507,3.021530282497406,3.0665960550308227,,
1984-02-09,,,2.858022451400757,2.944032144546509,2.983452653884888,3.0103310704231263,3.0597869634628294,,
1984-02-10,,,2.884901762008667,2.9189468383789063,2.963742160797119,3.000475823879242,3.0535154581069945,,
1984-02-13,,,2.849063873291016,2.890277051925659,2.944031763076782,2.987484896183014,3.0467063856124876,,
1984-02-14,,,2.849063873291016,2.8687744617462156,2.9279053211212163,2.9767336368560793,3.0395389461517333,,
1984-02-15,,,2.795306205749512,2.8472716331481935,2.9064031124114993,2.9655344605445864,3.0311171865463256,,
1984-02-16,,,2.651959180831909,2.806058979034424,2.8750455617904667,2.9458240270614624,3.0203660202026366,,
1984-02-17,,,2.6788368225097656,2.7648459911346435,2.8418964147567753,2.927009403705597,3.0108691453933716,,
1984-02-20,,,2.6788368225097656,2.7308005809783937,2.8105388164520266,2.9113306045532226,3.001909837722778,,
1984-02-21,,,2.6788368225097656,2.6967551708221436,2.78276481628418,2.8974436044692995,2.994563217163086,,
1984-02-22,,,2.714674472808838,2.6806288242340086,2.7639502286911015,2.883108711242676,2.9891876411437988,,
1984-02-23,,,2.705713987350464,2.6913797855377197,2.748719382286072,2.86608601808548,2.983812036514282,,
1984-02-24,,,2.723634719848633,2.700339365005493,2.732592678070069,2.8481674194335938,2.978794846534729,,
1984-02-27,,,2.786349296569824,2.7218418598175047,2.726321220397949,2.8351764917373656,2.9750319480895997,,
1984-02-28,,,2.795306205749512,2.7451357364654543,2.720945453643799,2.824425387382507,2.970193819999695,,
1984-02-29,,,2.795306205749512,2.761262083053589,2.720945453643799,2.813674283027649,2.965714149475098,,
1984-03-01,,,2.866981029510498,2.7935154914855955,2.7424476385116576,2.808746600151062,2.9617719888687133,,
1984-03-02,,,2.902820348739624,2.829352617263794,2.7648459911346435,2.8033712029457094,2.9587258100509644,,
1984-03-05,,,2.911778688430786,2.8544384956359865,2.7881401777267456,2.799339497089386,2.9558587980270388,,
1984-03-06,,,2.884901762008667,2.8723576068878174,2.808746671676636,2.7957557439804077,2.9519166994094848,,
1984-03-07,,,2.884901762008667,2.8902767181396483,2.8257694005966187,2.7948598146438597,2.948332953453064,,
1984-03-08,,,2.849063873291016,2.8866932868957518,2.8401043891906737,2.794411885738373,2.9445699787139894,,
1984-03-09,,,2.8132283687591557,2.868774890899658,2.849063754081726,2.7908282160758975,2.939552764892578,,
1984-03-12,,,2.8311469554901123,2.8526485443115233,2.853543519973755,2.7899323701858525,2.934893922805786,,
1984-03-13,,,2.866981029510498,2.8490643978118895,2.8607110023498534,2.7908282279968266,2.9300558948516846,,
1984-03-14,,,2.8311469554901123,2.838313436508179,2.8642950773239138,2.7926202654838566,2.9239635705947875,,
1984-03-15,,,2.866981029510498,2.8418968677520753,2.8642950773239138,2.803371357917786,2.918408765792847,,
1984-03-16,,,2.866981029510498,2.852647399902344,2.860711145401001,2.812778568267823,2.9128539609909057,,
1984-03-19,,,2.849063873291016,2.8562307834625247,2.8544396638870237,2.821289920806885,2.9071199750900267,,
1984-03-20,,,2.822185754776001,2.847271728515625,2.848168063163757,2.8284573674201967,2.900669264793396,,
1984-03-21,,,2.822185754776001,2.8454794883728027,2.8418964624404905,2.833832931518555,2.8949353313446045,,
1984-03-22,,,2.8311469554901123,2.8383126735687254,2.8401047706604006,2.8401045799255376,2.8899181365966795,,
1984-03-23,,,2.849063873291016,2.834729242324829,2.8436883211135866,2.846376037597657,2.8852592802047727,,
1984-03-26,,,2.849063873291016,2.834729242324829,2.845480012893677,2.849511766433716,2.880062909126282,,
1984-03-27,,,2.822185754776001,2.834729242324829,2.8410004854202273,2.850855743885041,2.8752248430252076,,
1984-03-28,,,2.884901762008667,2.847272443771362,2.846375966072083,2.855335521697998,2.8725370836257933,,
1984-03-29,,,2.866981029510498,2.8544392585754395,2.846375966072083,2.855335521697998,2.8689533472061157,,
1984-03-30,,,2.822185754776001,2.8490636348724365,2.841896438598633,2.851303791999817,2.864294476509094,,
1984-04-02,,,2.858022451400757,2.8508553504943848,2.8427922964096073,2.8486159801483155,2.8616066694259645,,
1984-04-03,,,2.858022451400757,2.858022689819336,2.846375966072083,2.84727201461792,2.859635581970215,,
1984-04-04,,,2.858022451400757,2.852646827697754,2.8499596357345585,2.8459280490875245,2.856768584251404,,
1984-04-05,,,2.8311469554901123,2.8454800128936766,2.8499596357345585,2.845032203197479,2.8524681663513185,,
1984-04-06,,,2.795306205749512,2.840104103088379,2.8445838689804077,2.844136095046997,2.8467341566085818,2.964011743068695,
1984-04-09,,,2.8311469554901123,2.83472900390625,2.8427921772003173,2.844136095046997,2.842433738708496,2.9615031456947327,
1984-04-10,,,2.9207394123077397,2.847272396087647,2.852647542953491,2.846824014186859,2.840641961097717,2.9604280614852905,
1984-04-11,,,2.911778688430786,2.858023643493653,2.855335235595703,2.850855600833893,2.8386709690093994,2.9592633700370787,
1984-04-12,,,2.911778688430786,2.8741499900817873,2.859815001487732,2.8530954837799074,2.83759584903717,2.958098678588867,
1984-04-13,,,2.9207394123077397,2.899236631393433,2.869670367240906,2.8557834029197693,2.8358040714263915,2.957023594379425,
1984-04-16,,,2.9565768241882324,2.9243226051330566,2.8795258045196532,2.86115905046463,2.8350873517990114,2.9555005383491517,
1984-04-17,,,3.028247833251953,2.9458242893218993,2.896548342704773,2.8714621543884276,2.8365207719802856,2.9544253849983217,
1984-04-18,,,2.9565768241882324,2.9547839164733887,2.9064037799835205,2.8781817078590395,2.8375959014892578,2.9520959782600404,
1984-04-19,,,2.902820348739624,2.952992248535156,2.9135711193084717,2.881765377521515,2.838491859436035,2.9491394114494325,
1984-04-20,,,2.902820348739624,2.949408435821533,2.9243225336074827,2.8844532012939452,2.8388502311706545,2.9461828446388245,
1984-04-23,,,2.822185754776001,2.9225302219390867,2.9234264135360717,2.8831092953681945,2.838312668800354,2.942509527206421,
1984-04-24,,,2.795306205749512,2.8759418964385985,2.910883092880249,2.8817653179168703,2.837237515449524,2.9383882308006286,
1984-04-25,,,2.822185754776001,2.849063682556152,2.9019237995147704,2.878629517555237,2.837775106430054,2.93444614648819,
1984-04-26,,,2.8311469554901123,2.83472900390625,2.893860626220703,2.8768378138542174,2.8413588619232177,2.9308624410629274,
1984-04-27,,,2.866981029510498,2.827561140060425,2.888484787940979,2.8790775775909423,2.8451217460632323,2.927995445728302,
1984-04-30,,,2.902820348739624,2.8436880588531492,2.883109140396118,2.881317472457886,2.8496014165878294,2.925755627155304,
1984-05-01,,,2.911778688430786,2.8669825553894044,2.8714622259140015,2.8840052843093873,2.85426025390625,2.924411735534668,
1984-05-02,,,2.9655346870422363,2.895652341842651,2.8723580121994017,2.889380896091461,2.859277458190918,2.9242325496673582,
1984-05-03,,,2.974494218826294,2.9243217945098876,2.879525399208069,2.89654825925827,2.8646530628204347,2.9242325496673582,
1984-05-04,,,2.9655346870422363,2.9440325260162354,2.88579683303833,2.9050596833229063,2.8694910621643066,2.924142954349518,
1984-05-07,,,2.974494218826294,2.9583673000335695,2.9010276794433594,2.9122270464897158,2.873253960609436,2.924142954349518,
1984-05-08,,,2.974494218826294,2.970910406112671,2.9189464807510377,2.9149147868156433,2.876837720870972,2.9235157704353334,
1984-05-09,,,3.028247833251953,2.9834530353546143,2.9395526885986327,2.9207382440567016,2.8814965534210204,2.923605351448059,
1984-05-10,,,3.0820066928863525,3.004955530166626,2.964638662338257,2.92924964427948,2.8857970666885375,2.9237845277786256,
1984-05-11,,,3.0730459690093994,3.0264577865600586,2.985245156288147,2.936864972114563,2.889201579093933,2.9239636945724485,
1984-05-14,,,3.064089059829712,3.044376754760742,3.0013720273971556,2.942240583896637,2.892247786521912,2.924053292274475,
1984-05-15,,,3.135763168334961,3.0766305446624758,3.023770475387573,2.9476163506507875,2.8972650146484376,2.9245908570289614,
1984-05-16,,,3.1178431510925293,3.094549608230591,3.0390013217926026,2.9556796669960024,2.9019238424301146,2.9251283979415894,
1984-05-17,,,3.0820066928863525,3.094549608230591,3.0497525691986085,2.9646389842033387,2.9065826988220214,2.925576338768005,
1984-05-18,,,3.064089059829712,3.092758226394653,3.059608006477356,2.972702419757843,2.9115999126434327,2.925576338768005,
1984-05-21,,,3.055129289627075,3.090966272354126,3.067671513557434,2.9843495965003966,2.916079559326172,2.925486741065979,
1984-05-22,,,3.01032829284668,3.06587929725647,3.071254920959473,2.995100700855255,2.9189465045928955,2.92450119972229,
1984-05-23,,,2.9386565685272217,3.030041980743408,3.0622957944869995,3.0009242415428163,2.921096696853638,2.9225301337242127,
1984-05-24,,,2.849063873291016,2.983453416824341,3.0390015125274656,3.0018200874328613,2.920738353729248,2.9195735597610475,
1984-05-25,,,2.8311469554901123,2.9368649959564213,3.014811611175537,3.000028383731842,2.9200216722488403,2.9164378166198732,
1984-05-28,,,2.8311469554901123,2.8920685291290287,2.9915174007415772,2.9964447140693666,2.919663333892822,2.9133916544914245,
1984-05-29,,,2.8132283687591557,2.8526485443115233,2.9592639207839966,2.991517198085785,2.919484186172485,2.9100767254829405,
1984-05-30,,,1.406613826751709,2.546239995956421,2.7881409883499146,2.9135711550712586,2.8911727476119995,2.893054039478302,
1984-05-31,,,1.4245315790176392,2.261333537101746,2.622393476963043,2.836073023080826,2.86304044008255,2.876479288339615,
1984-06-01,,,1.442450761795044,1.983594298362732,2.4602296471595766,2.759918826818466,2.834908177852631,2.860083729028702,
1984-06-04,,,1.478288650512695,1.7130226373672486,2.3025455832481385,2.6851085484027863,2.807492673397064,2.843777791261673,
1984-06-05,,,1.4693282842636108,1.4442426204681396,2.1484455823898316,2.609850251674652,2.7804355239868164,2.827830183506012,
1984-06-06,,,1.4603699445724487,1.4549938440322876,2.0006169199943544,2.531456357240677,2.751944887638092,2.812240985631943,
1984-06-07,,,1.478288650512695,1.4657452583312989,1.8635393977165222,2.451270455121994,2.724171040058136,2.7965621936321257,
1984-06-08,,,1.478288650512695,1.472912836074829,1.7282535672187804,2.371532589197159,2.69729309797287,2.7807937872409823,
1984-06-11,,,1.496206521987915,1.4764964103698728,1.5947595238685608,2.293138462305069,2.670056779384613,2.7658317244052886,
1984-06-12,,,1.496206521987915,1.4818720579147338,1.4630573391914368,2.2111606299877167,2.642820460796356,2.7512280213832856,
1984-06-13,,,1.5410033464431765,1.4979987382888793,1.4764962911605835,2.132318639755249,2.6164800786972044,2.7366243314743044,
1984-06-14,,,1.5141241550445557,1.5051658391952514,1.4854555487632752,2.0539245128631594,2.5901396226882936,2.721303894519806,
1984-06-15,,,1.5410033464431765,1.5177087783813479,1.4953108072280883,1.9777702271938324,2.5650535655021667,2.705893861055374,
1984-06-18,,,1.7022709846496582,1.5589216709136964,1.5177090406417846,1.9101273119449615,2.542476046085358,2.6924548923969267,
1984-06-19,,,1.684351682662964,1.5965507030487063,1.53921138048172,1.8438284814357757,2.5177482914924623,2.67919512629509,
1984-06-20,,,1.6933112144470217,1.627012276649475,1.5625055074691772,1.7815612137317658,2.493378942012787,2.666024955511093,
1984-06-21,,,1.675392985343933,1.6592660427093506,1.5822159409523011,1.7228776693344117,2.46865122795105,2.65312353849411,
1984-06-22,,,1.6485143899917605,1.6807682514190674,1.5992385149002075,1.663746041059494,2.4432067275047302,2.639505399465561,
1984-06-25,,,1.5678815841674805,1.6538903713226318,1.606406021118164,1.6005827724933623,2.4154328227043154,2.625260087251663,
1984-06-26,,,1.6485143899917605,1.6467229127883911,1.6216368079185486,1.542347073554993,2.387838153839111,2.6121794629096984,
1984-06-27,,,1.6216377019882202,1.632388210296631,1.629700243473053,1.5530982673168183,2.361139371395111,2.5993676364421843,
1984-06-28,,,1.639556050300598,1.625220823287964,1.6422434329986573,1.5638494908809661,2.3358740854263305,2.587182972431183,
1984-06-29,,,1.6037179231643677,1.6162615299224854,1.6485148906707763,1.5719128489494323,2.3098920369148255,2.5743711340427398,
1984-07-02,,,1.5589215755462646,1.6144695281982422,1.634179949760437,1.575944495201111,2.284626753330231,2.561469711065292,
1984-07-03,,,1.5410033464431765,1.5929673194885254,1.6198451161384582,1.5795282483100892,2.259540696144104,2.5483891057968138,
1984-07-04,,,1.5410033464431765,1.5768404483795166,1.6046143293380737,1.5835599184036258,2.2339170479774477,2.5358460772037508,
1984-07-05,,,1.5230839252471924,1.5535460233688354,1.5893834233283997,1.5857996821403506,2.207755787372589,2.5245573246479034,
1984-07-06,,,1.5051641464233398,1.53383526802063,1.5750483989715576,1.5871434569358827,2.1805194497108458,2.512820597887039,
1984-07-09,,,1.5141241550445557,1.524875783920288,1.569672656059265,1.5880393385887148,2.1527455258369446,2.501173471212387,
1984-07-10,,,1.5589215755462646,1.5284594297409058,1.5607133746147155,1.5911750912666323,2.125688383579254,2.489974318742752,
1984-07-11,,,1.576840043067932,1.535626769065857,1.5562336087226867,1.59296692609787,2.097914490699768,2.478595974445343,
1984-07-12,,,1.5947582721710205,1.5499616384506225,1.551753830909729,1.5969986319541933,2.0703197717666626,2.4674864172935487,
1984-07-13,,,1.630595564842224,1.5750479221343994,1.5544415950775146,1.6014782428741454,2.0436209893226622,2.4565560257434846,
1984-07-16,,,1.630595564842224,1.598342204093933,1.5616089940071105,1.597894471883774,2.016743016242981,2.4449984884262084,
1984-07-17,,,1.6485143899917605,1.6162607669830322,1.572360098361969,1.5961026072502136,1.9902234196662902,2.433530570268631,
1984-07-18,,,1.6485143899917605,1.6305956363677978,1.5831112027168275,1.5938627660274505,1.9626287508010865,2.4220626521110535,
1984-07-19,,,1.684351682662964,1.6485143184661866,1.5992379784584045,1.594310700893402,1.9346756505966187,2.410236358642578,
1984-07-20,,,1.666433572769165,1.6556819200515747,1.615364921092987,1.5952066600322723,1.906543402671814,2.3978724908828735,
1984-07-23,,,1.7112301588058472,1.6718088388442993,1.6350755214691162,1.6023740887641906,1.8794862246513366,2.3858670055866242,
1984-07-24,,,1.675392985343933,1.677184557914734,1.646722662448883,1.6037180185317994,1.8502788209915162,2.373771917819977,
1984-07-25,,,1.666433572769165,1.6807683944702148,1.6556820154190064,1.6059578120708466,1.8212506294250488,2.3615872359275816,
1984-07-26,,,1.7022709846496582,1.6843522548675538,1.66643328666687,1.6090935587882995,1.7936559152603149,2.3501193070411683,
1984-07-27,,,1.738107681274414,1.6986870765686035,1.6771844983100892,1.6158130466938019,1.767136287689209,2.339368100166321,
1984-07-30,,,1.7201886177062988,1.700478768348694,1.6861438035964966,1.6238763988018037,1.7404374742507935,2.3282585167884826,
1984-07-31,,,1.7649859189987185,1.718397355079651,1.6977909564971925,1.6350755274295807,1.7155306267738342,2.3172385656833647,
1984-08-01,,,1.8277020454406736,1.7506510496139527,1.7157097220420838,1.6494104623794557,1.6933115363121032,2.3072041165828705,
1984-08-02,,,1.8545784950256348,1.781112551689148,1.7327324032783509,1.6659851908683776,1.6734218287467957,2.297080091238022,
1984-08-03,,,1.8993756771087649,1.8133661508560182,1.7560266137123108,1.685695767402649,1.6547864031791688,2.2874040377140044,
1984-08-06,,,1.9710499048233032,1.8635384082794189,1.7820085883140564,1.7085420548915864,1.6375844621658324,2.2786238980293274,
1984-08-07,,,1.9262542724609373,1.8957920789718627,1.8070947170257567,1.72690868973732,1.6198449802398682,2.269664583206177,
1984-08-08,,,1.863537311553955,1.902959132194519,1.826805090904236,1.741243553161621,1.628983449935913,2.260078098773956,
1984-08-09,,,1.863537311553955,1.904750895500183,1.8429317235946656,1.7546825051307677,1.6377635645866393,2.2504020023345945,
1984-08-10,,,1.863537311553955,1.8975832223892213,1.8554746866226197,1.7663295924663545,1.6461852955818177,2.2405467367172243,
1984-08-13,,,1.8097827434539795,1.8653297901153565,1.8644340991973878,1.775288951396942,1.6528151774406432,2.2301539254188536,
1984-08-14,,,1.8187414407730105,1.843827223777771,1.8698096513748168,1.7838003039360046,1.6598034405708313,2.220119482278824,
1984-08-15,,,1.7739452123641968,1.8259088039398192,1.864433968067169,1.7900718450546265,1.6660749459266662,2.2090099167823793,
1984-08-16,,,1.7918635606765747,1.8115740537643432,1.8581624746322631,1.795447438955307,1.6723464441299438,2.19825874209404,
1984-08-17,,,1.8277020454406736,1.804407000541687,1.8509951114654541,1.8035108625888825,1.6793347120285034,2.188313905000687,
1984-08-20,,,1.863537311553955,1.815157914161682,1.8402438521385194,1.8111262202262879,1.6866813278198243,2.1783690536022187,
1984-08-21,,,1.890416502952576,1.8294929265975952,1.8366600751876831,1.82187739610672,1.6945655274391174,2.1686929941177366,
1984-08-22,,,1.908335566520691,1.856370997428894,1.8411399006843567,1.8339724957942962,1.7019121718406678,2.1591961252689362,
1984-08-23,,,1.9710499048233032,1.8922082662582398,1.8518911600112915,1.8474114418029786,1.7110506868362427,2.150595154762268,
1984-08-24,,,2.006886959075928,1.9280452489852906,1.8662261247634888,1.8608504056930542,1.7203683590888976,2.1427109622955323,2.5533613526821135
1984-08-27,,,1.9710499048233032,1.9495477676391602,1.882352840900421,1.8733934700489043,1.7257439374923706,2.134109991788864,2.5478065687417986
1984-08-28,,,1.997929573059082,1.9710503816604614,1.9002716541290283,1.8850406527519226,1.7320154953002929,2.1248818933963776,2.5426549774408342
1984-08-29,,,2.006886959075928,1.990760660171509,1.9235658288002018,1.8939998984336852,1.7382870101928711,2.115832976102829,2.537548173069954
1984-08-30,,,2.006886959075928,1.997928071022034,1.945068168640137,1.9016153216362,1.744916889667511,2.1067840588092803,2.532441368699074
1984-08-31,68.39118188472007,C,2.0248055458068848,2.001511788368225,1.9647785186767581,1.907886815071106,1.7524427127838136,2.097824720144272,2.5274241572618483
1984-09-03,68.38687771306763,C,2.0248055458068848,2.0122629165649415,1.980905342102051,1.910574597120285,1.7615811920166016,2.0885070073604584,2.522003772854805
1984-09-04,68.36358519301797,C,1.988969326019287,2.0104708671569824,1.9907606244087224,1.9137103497982024,1.768390290737152,2.0781142222881317,2.5162698036432265
1984-09-05,68.33297717729582,C,1.9531306028366089,1.9997195959091187,1.995240128040314,1.9181900143623352,1.77502014875412,2.0680797600746157,2.510087869167328
1984-09-06,68.31115675304811,C,1.98000967502594,1.994344139099121,1.9961361050605777,1.9240136325359345,1.7818292212486266,2.0588516533374785,2.5039955323934553
1984-09-07,68.286066227026,C,1.9710499048233032,1.9835930109024047,1.992552399635315,1.9293892621994018,1.7891758608818054,2.0495339488983153,2.49785839676857
1984-09-10,68.27272219677711,C,1.9710499048233032,1.9728418827056884,1.992552399635315,1.9374526202678681,1.7974184274673461,2.0410225903987884,2.4917660588026047
1984-09-11,68.27205456943445,B,1.9531306028366089,1.965674138069153,1.9880725026130677,1.9441720783710479,1.8056609725952149,2.0326008343696595,2.485494532585144
1984-09-12,68.26909010117788,B,1.908335566520691,1.9567151308059691,1.978217363357544,1.9508915960788726,1.813007616996765,2.023462332487106,2.478954239487648
1984-09-13,68.26767818078672,B,1.9352136850357056,1.9477559328079224,1.9710500359535217,1.9580591022968292,1.8212502121925354,2.0145029997825623,2.472682720422745
1984-09-14,68.27330904555483,B,1.9531306028366089,1.9441720724105835,1.9638825416564942,1.964330530166626,1.8302095413208008,2.005364495515823,2.466679970622063
1984-09-17,68.27999941066197,B,1.997929573059082,1.9495480060577393,1.9611949443817138,1.9710501432418823,1.8398856496810914,1.996315587759018,2.461035607457161
1984-09-18,68.27961987896758,B,1.9441725015640257,1.9477563858032227,1.9567152619361878,1.9737379431724549,1.8475906682014465,1.9866395258903504,2.455525630712509
1984-09-19,68.30023945955544,C,1.98000967502594,1.9620912075042725,1.9594031691551208,1.9773216485977172,1.8556540608406067,1.9767842757701874,2.450508412718773
1984-09-20,68.30722641782504,C,1.9710499048233032,1.969258451461792,1.9585071921348571,1.9773216485977172,1.8631798934936523,1.9667498326301576,2.445491191148758
1984-09-21,68.31188972654616,C,1.988969326019287,1.9764261960983276,1.9602991342544556,1.9764257669448853,1.8703473687171936,1.956984179019928,2.4405635666847227
1984-09-24,68.31480102884719,C,2.0248055458068848,1.9818013906478882,1.9656746983528137,1.9791135489940643,1.8782315683364867,1.947487292289734,2.435815123319626
1984-09-25,68.34264671991373,C,2.087520837783813,2.010471057891846,1.979113721847534,1.983593112230301,1.8870116972923279,1.938617558479309,2.431066664457321
1984-09-26,68.3593422766461,C,2.0964813232421875,2.0337653875350954,1.997928297519684,1.988072830438614,1.8959710359573365,1.9292998933792114,2.426452622413635
1984-09-27,68.38917217733591,C,2.141277551651001,2.0678109169006347,2.0185346841812133,1.9947923600673676,1.9051095533370972,1.9198926019668578,2.4218385648727416
1984-09-28,68.40783354528399,C,2.105440378189087,2.0911051273345946,2.033765661716461,1.9988241016864776,1.9138896894454955,1.9102165460586549,2.4170901203155517
1984-10-01,68.41162577073821,C,2.0964813232421875,2.105440282821655,2.043620836734772,2.002407890558243,1.9215947127342223,1.9005404686927796,2.4122968804836273
1984-10-02,68.39276865233492,C,2.069602727890014,2.1018566608428957,2.056163859367371,2.006439560651779,1.929478907585144,1.8898788642883302,2.4072348606586456
1984-10-03,68.37596149065949,C,2.0785622596740723,2.0982728481292723,2.066019117832184,2.0127111434936524,1.9377214813232422,1.8794860553741455,2.4023072266578676
1984-10-04,68.34288636186382,C,2.0427258014678955,2.0785624980926514,2.0731867074966432,2.0158469498157503,1.944530577659607,1.869093246459961,2.397334792613983
1984-10-05,68.3343904401192,C,2.105440378189087,2.0785624980926514,2.0848338127136232,2.0225664734840394,1.9518772315979005,1.8595067596435546,2.39254154920578
1984-10-08,68.33102035899533,C,2.0964813232421875,2.0785624980926514,2.0920013904571535,2.0288380444049836,1.9594030857086182,1.8499202799797059,2.3877035105228424
1984-10-09,68.3350226550731,C,2.105440378189087,2.085730028152466,2.093793344497681,2.0364535331726072,1.9662121748924255,1.84087140083313,2.38268630027771
1984-10-10,68.33987279685893,C,2.123359203338623,2.094689416885376,2.096481132507324,2.047204715013504,1.9721253180503846,1.832718427181244,2.377624280452728
1984-10-11,68.3753901471349,C,2.203991174697876,2.126942491531372,2.1027524948120115,2.0606435894966126,1.9791135716438293,1.8262677001953125,2.37292062997818
1984-10-12,68.40996363396127,C,2.2756662368774414,2.160987663269043,2.119775080680847,2.0767703711986543,1.9866393828392028,1.8207128930091858,2.3685753548145296
1984-10-15,68.4328485778055,C,2.230870246887207,2.187865447998047,2.133213973045349,2.0884174048900603,1.991835789680481,1.8147101259231568,2.3640508902072908
1984-10-16,68.44793179128222,C,2.177114486694336,2.2022002696990968,2.143965148925781,2.1000645041465758,1.996852993965149,1.8083489871025085,2.3592128562927246
1984-10-17,68.51142608788557,C,2.2129507064819336,2.2201185703277586,2.157403993606567,2.1117115557193755,2.0038412618637085,1.8164123558998109,2.354733197689056
1984-10-18,68.57721377365034,C,2.3115036487579346,2.2416210651397703,2.1842817783355715,2.1287342429161074,2.012800588607788,1.8252820765972138,2.3508806824684143
