Date,GRADE,GPS,TMO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-06,,,1.9746276140213013,2.0444780588150024,2.131791412830353,2.207015496492386,2.20540372133255,,
1984-02-07,,,1.9208950996398928,1.9988062620162963,2.1008958220481873,2.185522919893265,2.200478298664093,,
1984-02-08,,,1.894030332565308,1.9611944437026978,2.070000374317169,2.1667169511318205,2.1950155806541445,,
1984-02-09,,,1.826866149902344,1.9235824823379517,2.0270152926445006,2.148582583665848,2.1876722836494444,,
1984-02-10,,,1.7865676879882812,1.8805973768234252,1.980000364780426,2.128433293104172,2.1798812222480772,,
1984-02-13,,,1.7865676879882812,1.8429853916168213,1.9437317252159119,2.1076124370098115,2.1719110560417176,,
1984-02-14,,,1.8805981874465945,1.834926009178162,1.916866135597229,2.0867915391921996,2.165642399787903,,
1984-02-15,,,1.9208950996398928,1.8402989625930786,1.9007467031478882,2.0666422128677366,2.1591050529479983,,
1984-02-16,,,1.853731870651245,1.845672106742859,1.8846272945404052,2.0431347250938416,2.151582670211792,,
1984-02-17,,,1.826866149902344,1.8537317991256714,1.8671645879745484,2.016940701007843,2.1438811779022218,,
1984-02-20,,,1.826866149902344,1.8617914915084839,1.8523884415626526,1.9920899271965027,2.1361796855926514,,
1984-02-21,,,1.853731870651245,1.8564182281494142,1.8456721186637879,1.9732839703559875,2.1295528030395507,,
1984-02-22,,,1.853731870651245,1.8429855823516845,1.8416422724723815,1.9558213233947754,2.124000558853149,,
1984-02-23,,,1.8671648502349851,1.8456721782684327,1.8456721425056457,1.9363437175750733,2.1201498174667357,,
1984-02-24,,,1.907463908195496,1.861791729927063,1.857761764526367,1.9188810646533967,2.116746847629547,,
1984-02-27,,,1.93432891368866,1.8832842826843261,1.8725378870964051,1.9081348061561585,2.1129856538772582,,
1984-02-28,,,1.93432891368866,1.899403691291809,1.8779109597206116,1.8973885476589203,2.1097617888450624,,
1984-02-29,,,1.947762370109558,1.9182097911834717,1.8805976867675782,1.8906721949577332,2.105731954574585,,
1984-03-01,,,1.9208950996398928,1.9289558410644534,1.8873140096664431,1.885970652103424,2.1015229749679567,,
1984-03-02,,,1.894030332565308,1.926269125938416,1.8940304279327396,1.8805975079536439,2.0964184999465942,,
1984-03-05,,,1.8671648502349851,1.9128363132476807,1.8980602979660037,1.875224369764328,2.0907767152786256,,
1984-03-06,,,1.8671648502349851,1.8994035005569458,1.8994035959243778,1.8725378572940827,2.0851349306106566,,
1984-03-07,,,1.8671648502349851,1.8832839965820312,1.9007468938827514,1.8711945831775665,2.078776707649231,,
1984-03-08,,,1.8671648502349851,1.87253794670105,1.9007468938827514,1.8732095181941986,2.0717020988464356,,
1984-03-09,,,1.853731870651245,1.864478254318237,1.8953736901283265,1.876567727327347,2.061493124961853,,
1984-03-12,,,1.8402994871139529,1.8591051816940305,1.8859707474708558,1.8792543172836305,2.0510155034065245,,
1984-03-13,,,1.894030332565308,1.8644782781600953,1.8819408893585208,1.879925924539566,2.0428662371635435,,
1984-03-14,,,1.853731870651245,1.8617916822433471,1.8725378394126893,1.8765677630901336,2.0342692351341247,,
1984-03-15,,,1.7865676879882812,1.8456722497940063,1.8591050982475281,1.8732095539569855,2.022985656261444,,
1984-03-16,,,1.7999999523162842,1.8349258661270142,1.8497020602226257,1.8718662440776825,2.0117020440101623,,
1984-03-19,,,1.773134469985962,1.821492862701416,1.8402990221977233,1.8691796600818633,2.0009557509422304,,
1984-03-20,,,1.7328366041183472,1.789254117012024,1.8268661975860596,1.8631348967552186,1.988597550392151,,
1984-03-21,,,1.7328366041183472,1.7650750637054444,1.8134333729743957,1.8570901334285737,1.977851288318634,,
1984-03-22,,,1.7597030401229858,1.7597021341323853,1.8026871919631957,1.8517170429229737,1.9692542791366576,,
1984-03-23,,,1.746269702911377,1.7489560842514038,1.791940975189209,1.8436573326587677,1.9603886032104492,,
1984-03-26,,,1.7059707641601562,1.7355233430862427,1.7785081028938294,1.8322394251823426,1.9504483222961426,,
1984-03-27,,,1.6388062238693235,1.716717267036438,1.752985692024231,1.8174632906913757,1.9372841238975524,,
1984-03-28,,,1.6656721830368042,1.7032843828201294,1.734179723262787,1.803358781337738,1.9241199350357057,,
1984-03-29,,,1.6253741979599,1.6764186143875122,1.7180603742599487,1.7885827362537383,1.9101497864723205,,
1984-03-30,,,1.5985080003738403,1.6468662738800048,1.6979111790657044,1.773806619644165,1.895105013847351,,
1984-04-02,,,1.6119412183761597,1.6280603647232055,1.681791853904724,1.7610454380512237,1.8808662056922913,,
1984-04-03,,,1.5582094192504885,1.6119410037994384,1.6643291354179381,1.745597666501999,1.86743337392807,,
1984-04-04,,,1.5447765588760376,1.5877618789672852,1.6455231308937073,1.7294782519340515,1.854269208908081,,
1984-04-05,,,1.5582094192504885,1.5743289232254027,1.6253737688064576,1.7140304803848267,1.8402990579605103,,
1984-04-06,,,1.5582094192504885,1.5662692070007325,1.6065677404403687,1.6992543578147887,1.8263289070129394,2.0143887507915497,
1984-04-09,,,1.5179104804992676,1.547463059425354,1.5877617120742797,1.6831349074840545,1.8137020349502564,2.00977680683136,
1984-04-10,,,1.5985080003738403,1.5555227756500245,1.5837318897247314,1.6683587908744812,1.8026871132850646,2.005702179670334,
1984-04-11,,,1.5716429948806765,1.5608960628509523,1.5743289709091186,1.6542543470859528,1.7924781847000122,2.001000680923462,
1984-04-12,,,1.6522393226623535,1.5797020435333253,1.577015483379364,1.6475379288196563,1.7852244520187377,1.9971051454544066,
1984-04-13,,,1.6925380229949951,1.6065677642822265,1.5864184856414796,1.642164832353592,1.7790453481674193,1.993612596988678,
1984-04-16,,,1.7059707641601562,1.6441798210144043,1.5958214402198792,1.6388066470623017,1.7736722111701966,1.9895379662513732,
1984-04-17,,,1.7999999523162842,1.684478211402893,1.6200004935264587,1.6421648144721985,1.7712543082237244,1.9858663034439088,
1984-04-18,,,1.813433051109314,1.7328362226486207,1.6468661427497864,1.6461946368217468,1.7696423625946045,1.9823289716243744,
1984-04-19,,,1.853731870651245,1.7731347322463988,1.676418387889862,1.6508960783481599,1.7701796770095826,1.9789259803295136,
1984-04-20,,,1.853731870651245,1.8053735017776489,1.7059706330299378,1.656269186735153,1.7715229606628418,1.9757020914554595,
1984-04-23,,,1.826866149902344,1.8295525789260865,1.7368661999702453,1.6623139560222626,1.7723289299011231,1.9721199929714204,
1984-04-24,,,1.8402994871139529,1.8376124858856202,1.7610453486442565,1.672388619184494,1.7715229558944703,1.9685826778411866,
1984-04-25,,,1.826866149902344,1.8402991056442262,1.7865676641464234,1.680448317527771,1.7696423768997191,1.9643737149238587,
1984-04-26,,,1.853731870651245,1.8402991056442262,1.8067169189453125,1.6918662011623382,1.7696423768997191,1.9606125235557557,
1984-04-27,,,1.826866149902344,1.8349259614944458,1.8201497316360473,1.7032841086387633,1.7696423768997191,1.9567617774009705,
1984-04-30,,,1.907463908195496,1.8510455131530765,1.8402990460395814,1.7180602431297303,1.7712543320655822,1.953717008829117,
1984-05-01,,,1.9208950996398928,1.867164635658264,1.8523885607719421,1.7361945271492005,1.7725975966453553,1.951075199842453,
1984-05-02,,,1.8805981874465945,1.8779110431671142,1.85910507440567,1.7529856085777282,1.7731349229812623,1.9485677409172057,
1984-05-03,,,1.894030332565308,1.8859707355499271,1.8631349205970769,1.7697766542434696,1.7736722326278687,1.9469110250473023,
1984-05-04,,,1.8805981874465945,1.8967171430587773,1.8658215522766117,1.785896092653275,1.7731349182128906,1.944940882921219,
1984-05-07,,,1.8805981874465945,1.8913439989089968,1.8711947560310367,1.8040304780006413,1.7720603036880493,1.942522978782654,
1984-05-08,,,1.9208950996398928,1.8913439989089968,1.8792543172836307,1.8201498329639438,1.771791627407074,1.940776708126068,
1984-05-09,,,1.9208950996398928,1.8994033813476565,1.8886572122573857,1.8376124382019046,1.7712542819976806,1.938493118286133,
1984-05-10,,,1.907463908195496,1.9020900964736942,1.8940304160118107,1.8503736674785618,1.7709856581687928,1.9362543165683745,
1984-05-11,,,1.907463908195496,1.9074632406234744,1.902090191841126,1.8611199617385867,1.7712543296813965,1.9338364148139953,
1984-05-14,,,1.894030332565308,1.910149669647217,1.900746834278107,1.8705229401588443,1.7717916393280029,1.9312841773033143,
1984-05-15,,,1.8671648502349851,1.8994036197662356,1.8953738093376162,1.8738811850547794,1.7717916393280029,1.9284632849693297,
1984-05-16,,,1.907463908195496,1.8967173814773564,1.898060381412506,1.8785827279090885,1.7725976204872131,1.925687164068222,
1984-05-17,,,1.826866149902344,1.880597829818726,1.8913439631462097,1.8772394418716434,1.7717916464805603,1.9217468726634979,
1984-05-18,,,1.853731870651245,1.8698514223098759,1.8886573314666748,1.8772394418716434,1.7717916464805603,1.9166423857212067,
1984-05-21,,,1.813433051109314,1.8537319660186768,1.8819408178329469,1.8765677869319919,1.7712543177604676,1.911134910583496,
1984-05-22,,,1.7999999523162842,1.8402989864349366,1.869851303100586,1.8745528101921085,1.7693737101554872,1.9061199736595154,
1984-05-23,,,1.826866149902344,1.824179434776306,1.860448408126831,1.8745528101921085,1.768836395740509,1.901552815437317,
1984-05-24,,,1.826866149902344,1.824179434776306,1.8523886322975158,1.8732095241546634,1.7696423649787902,1.8963140106201173,
1984-05-25,,,1.7328366041183472,1.8000003814697265,1.834925901889801,1.8685080468654636,1.7682990980148316,1.890000571012497,
1984-05-28,,,1.7328366041183472,1.7838810920715331,1.818806529045105,1.8597766816616061,1.7674931406974792,1.8842244458198547,
1984-05-29,,,1.6656721830368042,1.7570155382156372,1.7986572623252868,1.8470155358314517,1.7661498522758483,1.8773737013339997,
1984-05-30,,,1.6656721830368042,1.7247767448425293,1.7744780898094177,1.836269235610962,1.7648065638542176,1.8713289260864259,
1984-05-31,,,1.746269702911377,1.708657455444336,1.766418445110321,1.8288812041282654,1.7645378971099854,1.8668960881233216,
1984-06-01,,,1.7059707641601562,1.7032842874526977,1.7516423344612122,1.8201498329639434,1.763731918334961,1.862060260772705,
1984-06-04,,,1.719403862953186,1.7005977392196656,1.7422394156455994,1.8120901167392731,1.7640005803108216,1.8572244513034821,
1984-06-05,,,1.7059707641601562,1.708657455444336,1.7328364968299865,1.8013438999652862,1.7653438711166383,1.8513139975070954,
1984-06-06,,,1.719403862953186,1.7194037914276123,1.7220902681350707,1.791269338130951,1.7664185047149659,1.8452692198753358,
1984-06-07,,,1.6656721830368042,1.7032842874526977,1.705970871448517,1.7791797518730164,1.7672244644165038,1.8386871254444122,
1984-06-08,,,1.585075616836548,1.6791052579879762,1.691194772720337,1.763060337305069,1.766955816745758,1.8310304152965546,
1984-06-11,,,1.6656721830368042,1.6683589220046997,1.6844783306121827,1.7516424298286437,1.768030436038971,1.824448320865631,
1984-06-12,,,1.7059707641601562,1.6683589220046997,1.688508188724518,1.7435827255249023,1.7709856629371643,1.8192095184326171,
1984-06-13,,,1.6656721830368042,1.6576125860214233,1.688508188724518,1.7314931392669677,1.7734035754203796,1.8138363921642304,
1984-06-14,,,1.6656721830368042,1.6576125860214233,1.6804484367370605,1.7234334409236909,1.775552830696106,1.807925944328308,
1984-06-15,,,1.6388062238693235,1.6683587074279784,1.6737319827079773,1.7126871585845946,1.7771647667884827,1.801746836900711,
1984-06-18,,,1.7059707641601562,1.676418423652649,1.6723886728286743,1.7073140442371368,1.7809259724617004,1.7973140037059785,
1984-06-19,,,1.7059707641601562,1.676418423652649,1.6723886728286743,1.7026125848293305,1.7830752277374267,1.7928811705112457,
1984-06-20,,,1.7328366041183472,1.6898513078689574,1.6737319469451903,1.6979111075401305,1.7862990999221802,1.7893886423110963,
1984-06-21,,,1.813433051109314,1.7194034814834596,1.6885080337524414,1.697239452600479,1.7895229744911194,1.7873737132549286,
1984-06-22,,,1.813433051109314,1.7543288469314575,1.711343777179718,1.7012692749500276,1.7919408750534058,1.7854931116104127,
1984-06-25,,,1.773134469985962,1.7677615880966187,1.7220900058746338,1.7032841682434081,1.7932841491699218,1.7834781801700592,
1984-06-26,,,1.719403862953186,1.7704482078552246,1.7234333157539368,1.7059707522392273,1.79167222738266,1.781463267803192,
1984-06-27,,,1.719403862953186,1.7677616596221923,1.728806483745575,1.7086573362350463,1.7897916436195374,1.7797170031070708,
1984-06-28,,,1.719403862953186,1.7489558219909669,1.7341796517372132,1.7073140442371368,1.7871050834655762,1.7786423802375793,
1984-06-29,,,1.719403862953186,1.7301499843597412,1.7422394156455994,1.7079856991767883,1.784418523311615,1.7779707419872284,
1984-07-02,,,1.7059707641601562,1.71671724319458,1.7422394156455994,1.7073140442371368,1.7820006155967711,1.7771647727489472,
1984-07-03,,,1.6925380229949951,1.7113440752029419,1.7408961415290833,1.7066424071788788,1.779045386314392,1.7752841711044312,
1984-07-04,,,1.6925380229949951,1.7059709072113036,1.736866283416748,1.7052991151809693,1.776358823776245,1.7730006003379821,
1984-07-05,,,1.6656721830368042,1.6952245712280274,1.722090196609497,1.7052991151809693,1.7725976300239563,1.7711200034618377,
1984-07-06,,,1.6656721830368042,1.684478235244751,1.7073141098022462,1.709328943490982,1.7693737506866456,1.7695080637931824,
1984-07-09,,,1.719403862953186,1.687164855003357,1.7019410490989686,1.7120155274868012,1.7656125497817994,1.7684334409236908,
1984-07-10,,,1.746269702911377,1.6979111909866333,1.7046276330947876,1.7140304744243622,1.762120041847229,1.7673588192462921,
1984-07-11,,,1.7597030401229858,1.7113441944122314,1.7086575508117676,1.7187320172786713,1.7597021389007568,1.7664185309410094,
1984-07-12,,,1.7328366041183472,1.7247770786285401,1.7100008249282836,1.7220902383327483,1.7564782643318175,1.765075248479843,
1984-07-13,,,1.6791048049926758,1.7274636030197144,1.7059709191322328,1.724105167388916,1.7524483966827393,1.7627916574478149,
1984-07-16,,,1.6388062238693235,1.7113440752029419,1.6992544651031494,1.7207469403743745,1.7476125574111938,1.7598364305496217,
1984-07-17,,,1.6791048049926758,1.6979110956192016,1.6979111433029175,1.7194036424160004,1.7427767515182495,1.7572841894626618,
1984-07-18,,,1.719403862953186,1.6898512601852418,1.7005977272987365,1.7187320053577424,1.7387469267845155,1.755000604391098,
1984-07-19,,,1.6656721830368042,1.676418375968933,1.7005977272987365,1.7113439619541169,1.7339110922813417,1.7524483752250672,
1984-07-20,,,1.6388062238693235,1.6683586597442628,1.6979111313819886,1.7026126205921173,1.728537938594818,1.7498961341381074,
1984-07-23,,,1.6119412183761597,1.66298565864563,1.6871648669242858,1.6945529580116272,1.7228961563110352,1.747343897819519,
1984-07-24,,,1.6119412183761597,1.6495529413223267,1.6737320184707642,1.689179825782776,1.7177916836738587,1.7447916615009307,
1984-07-25,,,1.585075616836548,1.622687292098999,1.6562692761421203,1.682463413476944,1.7113439178466796,1.7419707691669464,
1984-07-26,,,1.6388062238693235,1.617314100265503,1.646866238117218,1.6784335315227508,1.7075827193260193,1.7396871829032898,
1984-07-27,,,1.6791048049926758,1.6253738164901734,1.646866238117218,1.6764185786247254,1.704090178012848,1.737940912246704,
1984-07-30,,,1.6522393226623535,1.6334334373474122,1.648209547996521,1.6737320065498351,1.7008663034439087,1.7360603106021881,
1984-07-31,,,1.6388062238693235,1.638806438446045,1.6441796898841858,1.6710454165935515,1.6976424288749694,1.7335080695152283,
1984-08-01,,,1.746269702911377,1.6710452556610107,1.6468662738800048,1.6737320005893708,1.69603049993515,1.7324334478378296,
1984-08-02,,,1.746269702911377,1.6925379514694214,1.654926025867462,1.6777618765830993,1.6944185709953308,1.7320304679870606,
1984-08-03,,,1.8671648502349851,1.7301499605178834,1.6777618885040284,1.6878365099430084,1.6971051359176637,1.7327021169662475,
1984-08-06,,,1.894030332565308,1.7785081624984742,1.7059707999229432,1.6965678334236145,1.7003290104866027,1.733911075592041,
1984-08-07,,,1.9208950996398928,1.834925937652588,1.7368661880493164,1.7052991032600402,1.7054334688186645,1.7357916605472565,
1984-08-08,,,1.947762370109558,1.8752244710922241,1.7731348633766175,1.714702069759369,1.7110752725601197,1.7379409182071686,
1984-08-09,,,2.028359651565552,1.9316424608230591,1.8120902061462403,1.729478222131729,1.7167170715332032,1.7406274843215943,
1984-08-10,,,2.001493215560913,1.9585081338882446,1.844329047203064,1.745597642660141,1.7226275205612183,1.7431797194480896,
1984-08-13,,,2.082089424133301,1.9961199522018434,1.8873140573501588,1.76776180267334,1.7298812317848205,1.7469409060478212,
1984-08-14,,,2.1626875400543213,2.044478440284729,1.9397021889686585,1.791940939426422,1.739015567302704,1.752179719209671,
1984-08-15,,,2.1895534992218018,2.0928366661071776,1.9840305685997008,1.815448421239853,1.7484185600280762,1.757418532371521,
1984-08-16,,,2.2567169666290283,2.138508129119873,2.035075294971466,1.8450006604194642,1.7602394556999206,1.7637319600582122,
1984-08-17,,,2.2567169666290283,2.189552879333496,2.07403050661087,1.8758961975574493,1.7736722826957703,1.7703140497207641,
1984-08-20,,,2.216418504714966,2.2164186954498293,2.106269323825836,1.9061200618743896,1.7846872091293335,1.7763588225841522,
1984-08-21,,,2.216418504714966,2.227164888381958,2.1358216643333434,1.93634392619133,1.7948961639404297,1.782940913438797,
1984-08-22,,,2.149254083633423,2.2191050052642822,2.15597083568573,1.9645528495311737,1.804567801952362,1.7889856886863709,
1984-08-23,,,2.1626875400543213,2.200299119949341,2.169403624534607,1.9907469153404236,1.8145081090927124,1.7950304698944093,
1984-08-24,,,2.1895534992218018,2.1868664264678954,2.188209652900696,2.01626935005188,1.825523054599762,1.8013439106941223,1.907866330742836
1984-08-27,,,2.149254083633423,2.173433542251587,2.194926118850708,2.0411200881004334,1.8343887209892273,1.807657346725464,1.9087170767784118
1984-08-28,,,2.149254083633423,2.1600006580352784,2.193582773208618,2.066642481088638,1.8432543873786926,1.8131648075580598,1.9094334936141968
1984-08-29,,,2.1223886013031006,2.154627561569214,2.186866283416748,2.0854484260082247,1.8510454273223877,1.8186722636222838,1.909836472272873
1984-08-30,,,2.095522165298462,2.141194486618042,2.1707468032836914,2.1029110491275786,1.8566872096061706,1.8231050920486451,1.9101051187515259
1984-08-31,47.13802436860798,P,2.082089424133301,2.1197016716003416,2.1532840490341187,2.1136572778224947,1.8620603370666504,1.8270006060600281,1.910306601524353
1984-09-03,47.119867283753926,P,2.082089424133301,2.1062687397003175,2.139851140975952,2.1230602324008943,1.868239436149597,1.8307617926597595,1.9101498794555665
1984-09-04,47.10191548273721,P,2.068657636642456,2.090149450302124,2.1250750541687013,2.130448359251022,1.8752245116233826,1.8334483695030213,1.909657336473465
1984-09-05,47.09003278088472,P,2.068657636642456,2.079403257369995,2.1170154094696043,2.1364931225776673,1.882209587097168,1.8360006153583526,1.9091647934913636
1984-09-06,47.08698916826972,P,2.095522165298462,2.079403257369995,2.1102988719940186,2.139851248264313,1.8897319531440735,1.8384185183048247,1.9086722493171693
1984-09-07,47.084986891011845,P,2.055225372314453,2.0740304470062254,2.0968660593032835,2.1425378561019897,1.8964483833312988,1.8404334533214568,1.9080677723884583
1984-09-10,47.0781303866691,P,2.028359651565552,2.0632844924926763,2.0847766160964967,2.1398513674736024,1.902896161079407,1.8424483883380889,1.9072841906547546
1984-09-11,47.077657870679495,P,2.068657636642456,2.063284492492676,2.0767169713974,2.135149872303009,1.9104185533523563,1.844731969833374,1.9066573238372804
1984-09-12,47.06880510143207,P,2.014925956726074,2.0525381565093994,2.065970706939697,2.1264184951782226,1.9168663120269778,1.8466125679016114,1.905493141412735
1984-09-13,47.06352912806768,P,2.068657636642456,2.0471652507781983,2.0632842540740968,2.117015528678894,1.9249260210990908,1.8487618255615235,1.9046871745586396
1984-09-14,47.07864912124084,P,2.1895534992218018,2.074030876159668,2.0740306615829467,2.1136573553085327,1.935403647422791,1.852388699054718,1.9045752382278442
1984-09-17,47.09690633031645,A,2.1895534992218018,2.106269645690918,2.084777069091797,2.1123141050338745,1.9448066401481632,1.8552095949649812,1.904463301897049
1984-09-18,47.10570250265778,A,2.149254083633423,2.1223889350891114,2.0928367137908936,2.1089558839797973,1.952866327762604,1.8574931848049163,1.9042841923236846
1984-09-19,47.12318427154687,A,2.1358213424682617,2.146568012237549,2.099553084373474,2.1082842469215395,1.9603886938095096,1.860045416355133,1.9043065786361695
1984-09-20,47.135351210465906,A,2.149254083633423,2.162687301635742,2.10492627620697,2.1076125741004943,1.9687170433998111,1.8625976538658142,1.9047543394565583
1984-09-21,47.12547709438565,A,2.1223886013031006,2.149254322052002,2.111642599105835,2.1042543292045592,1.9775827193260196,1.8650155580043792,1.904978220462799
1984-09-24,47.120397899555314,A,2.149254083633423,2.1411944389343263,2.1237320423126222,2.1042543292045592,1.9877916765213015,1.8677021169662475,1.9051125478744506
1984-09-25,47.1176579665019,A,2.1223886013031006,2.1358213424682617,2.1291051387786863,2.102911055088043,1.99665735244751,1.8697170519828796,1.905246880054474
1984-09-26,47.11081301564594,P,2.095522165298462,2.1277615070343017,2.137164759635925,2.101567733287811,2.0041797184944157,1.8714633226394652,1.904978220462799
1984-09-27,47.104050872189134,P,2.095522165298462,2.1170151233673096,2.139851212501526,2.101567733287811,2.0127767181396488,1.873343905210495,1.9047991108894349
1984-09-28,47.09511427211157,P,2.041792869567871,2.1008959770202638,2.1250751495361326,2.09955290555954,2.02083645105362,1.8746871948242188,1.9042618048191071
1984-10-01,47.079485227133965,P,2.028359651565552,2.0767170906066896,2.1089557647705077,2.096866416931152,2.0291648197174075,1.8760304880142211,1.9036573326587678
1984-10-02,47.062285871357425,P,1.96119487285614,2.044478344917297,2.0901498436927795,2.0914932787418365,2.036149892807007,1.8769707882404327,1.9027170366048813
1984-10-03,47.04460971889929,P,1.93432891368866,2.012239694595337,2.0700006008148195,2.0847768425941466,2.0431349587440493,1.8772394382953643,1.9014633011817932
1984-10-04,47.030812803645894,P,1.9746276140213013,1.9880607843399047,2.0525379538536073,2.078732115030289,2.049851386547089,1.878717052936554,1.900231962800026
1984-10-05,47.02462693219382,P,1.96119487285614,1.9719411849975585,2.036418581008911,2.0740305900573732,2.055493187904358,1.879791682958603,1.8982170343399047
1984-10-08,47.02922654499554,P,2.028359651565552,1.9719411849975585,2.024329137802124,2.0740305900573732,2.063015594482422,1.8819409489631653,1.8965379297733307
1984-10-09,47.04371457212102,P,2.041792869567871,1.9880607843399047,2.016269564628601,2.0726873517036437,2.071075327396393,1.8843588781356813,1.8952394258975982
1984-10-10,47.05986212593907,P,2.028359651565552,2.006866931915283,2.00955331325531,2.0733590364456176,2.0767171263694766,1.8863738131523133,1.8939633142948151
1984-10-11,47.075584828743985,P,2.082089424133301,2.028359293937683,2.008210039138794,2.0740306258201597,2.083433520793915,1.8889260458946229,1.89262002825737
1984-10-12,47.09362433445367,P,2.1089556217193604,2.057911443710327,2.014926314353943,2.0700007319450378,2.0882693362236027,1.8926872360706328,1.891343903541565
1984-10-15,47.10098305444726,P,2.1089556217193604,2.074030637741089,2.022985911369324,2.0659708380699158,2.0925678420066838,1.896448426246643,1.8903364360332489
1984-10-16,47.10423830860977,A,2.095522165298462,2.084776496887207,2.036418640613556,2.0632842421531676,2.096060383319855,1.9007469260692595,1.8890603137016297
