Date,GRADE,GPS,DRI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-06-30,,,3.5498294830322266,3.598793601989746,3.598793292045593,3.606954109668732,,,
1995-07-03,,,3.590632677078247,3.6151147842407227,3.5865524053573608,3.606954109668732,,,
1995-07-04,,,3.590632677078247,3.6069539070129393,3.578391909599304,3.606954109668732,,,
1995-07-05,,,3.631437063217163,3.598793792724609,3.5865526676177977,3.6089943289756774,,,
1995-07-06,,,3.5498294830322266,3.5824722766876222,3.590632939338684,3.6049139499664307,,,
1995-07-07,,,3.631437063217163,3.598793792724609,3.598793697357178,3.6069541692733766,,,
1995-07-10,,,3.5090267658233643,3.5824726104736326,3.598793697357178,3.6028738737106325,,,
1995-07-11,,,3.5090267658233643,3.566151428222656,3.5865526676177977,3.5967533588409424,,,
1995-07-12,,,3.427422285079956,3.5253484725952147,3.562071132659912,3.586552619934082,,,
1995-07-13,,,3.427422285079956,3.5008670330047607,3.5416696548461912,3.574311852455139,,,
1995-07-14,,,3.427422285079956,3.4600640773773192,3.5294289350509644,3.564111113548279,,,
1995-07-17,,,3.386619806289673,3.435582685470581,3.5090276479721068,3.547790026664734,3.540853729248047,,
1995-07-18,,,3.427422285079956,3.4192617893218995,3.492706608772278,3.535549259185791,3.5457500076293944,,
1995-07-19,,,3.386619806289673,3.411101293563843,3.468224883079529,3.5273887753486632,3.5457500076293944,,
1995-07-20,,,3.386619806289673,3.402940797805786,3.4519039154052735,3.5212684273719788,3.5441178941726683,,
1995-07-21,,,3.386619806289673,3.3947803020477294,3.4274221897125243,3.513107943534851,3.5433018445968627,,
1995-07-24,,,3.468225479125977,3.4111014366149903,3.423342061042786,3.511067879199982,3.544117908477783,,
1995-07-25,,,3.468225479125977,3.4192620754241942,3.419261932373047,3.5029072999954223,3.5449339723587037,,
1995-07-26,,,3.5090267658233643,3.4437434673309326,3.427422380447388,3.49474675655365,3.5481981897354125,,
1995-07-27,,,3.5498294830322266,3.476385402679443,3.4396631002426146,3.490666377544403,3.551462383270264,,
1995-07-28,,,3.468225479125977,3.492706537246704,3.443743419647217,3.4865861773490905,3.55309449672699,,
1995-07-31,,,3.5498294830322266,3.509027338027954,3.4600643873214723,3.4845460176467897,3.551462345123291,,
1995-08-01,,,3.427422285079956,3.50086669921875,3.4600643873214723,3.476385498046875,3.5465660381317137,,
1995-08-02,,,3.427422285079956,3.4845458030700684,3.4641446352005003,3.4661847591400146,3.543301830291748,,
1995-08-03,,,3.427422285079956,3.4600643634796144,3.468224883079529,3.460064399242401,3.54166974067688,,
1995-08-04,,,3.345815896987915,3.4355824470520018,3.464144492149353,3.4457833409309386,3.5375894689559937,,
1995-08-07,,,3.427422285079956,3.4111010074615478,3.460064172744751,3.4417031168937684,3.5351413249969483,,
1995-08-08,,,3.427422285079956,3.4111010074615478,3.455983853340149,3.4376228928565977,3.531061029434204,,
1995-08-09,,,3.345815896987915,3.3947797298431395,3.439662766456604,3.4335425734519958,3.5261646938323974,,
1995-08-10,,,3.264211654663086,3.3621376037597654,3.41110098361969,3.4253820419311523,3.5204523372650147,,
1995-08-11,,,3.2234082221984863,3.3376560688018797,3.3866192579269407,3.415181338787079,3.514739966392517,,
1995-08-14,,,3.2234082221984863,3.296853256225586,3.3539771318435667,3.4070207595825197,3.507395477294922,,
1995-08-15,,,3.2234082221984863,3.256050443649292,3.33357572555542,3.396820056438446,3.5000509881973265,,
1995-08-16,,,3.264211654663086,3.2397295951843263,3.317254662513733,3.3906996488571166,3.4935225677490234,,
1995-08-17,,,3.345815896987915,3.256050443649292,3.309094023704529,3.388659453392029,3.4878101444244383,,
1995-08-18,,,3.468225479125977,3.30501389503479,3.321334981918335,3.392739737033844,3.485362000465393,,
1995-08-21,,,3.345815896987915,3.329495429992676,3.313174343109131,3.3866192579269407,3.4804656648635866,,
1995-08-22,,,3.590632677078247,3.4029403209686278,3.32949538230896,3.3927396178245544,3.4796495771408082,,
1995-08-23,,,3.468225479125977,3.443743085861206,3.341736340522766,3.390699553489685,3.4763853454589846,,
1995-08-24,,,3.427422285079956,3.4600643634796144,3.358057403564453,3.3845791935920717,3.471489038467407,,
1995-08-25,,,3.386619806289673,3.4437432289123535,3.3743785619735718,3.3804989099502563,3.4665926933288573,,
1995-08-28,,,3.386619806289673,3.4519040107727053,3.3906997203826905,3.372338426113129,3.4600642585754393,,
1995-08-29,,,3.345815896987915,3.4029406547546386,3.4029404878616334,3.3682581067085264,3.4535358238220213,,
1995-08-30,,,3.305014371871948,3.370298433303833,3.4070207595825197,3.3621377110481263,3.4486395215988157,,
1995-08-31,,,3.345815896987915,3.353977155685425,3.4070207595825197,3.3580573916435243,3.445375304222107,,
1995-09-01,,,3.264211654663086,3.3294955253601075,3.3866193771362303,3.353977179527283,3.4396629476547242,,
1995-09-04,,,3.264211654663086,3.30501389503479,3.3784589529037476,3.3458166480064393,3.4347666454315187,,
1995-09-05,,,3.305014371871948,3.2968535900115965,3.3498971223831178,3.3396962523460387,3.4282381916046143,,
1995-09-06,,,3.5498294830322266,3.3458166122436523,3.3580575227737426,3.3498969316482543,3.4257900285720826,,
1995-09-07,,,3.5498294830322266,3.3866193294525146,3.37029824256897,3.3641778230667114,3.424157876968384,,
1995-09-08,,,3.6722376346588135,3.46822452545166,3.3988600254058836,3.3866192936897277,3.4266060400009155,,
1995-09-11,,,3.794645547866821,3.574311304092407,3.4396625995635985,3.4151811599731445,3.430686297416687,,
1995-09-12,,,3.794645547866821,3.6722375392913817,3.4845455646514893,3.4437430262565614,3.4347665548324584,,
1995-09-13,,,3.753842830657959,3.7130402088165284,3.52942841053009,3.468224585056305,3.4372146701812745,,
1995-09-14,,,3.753842830657959,3.7538428783416746,3.5702311038970946,3.488625931739807,3.441294937133789,,
1995-09-15,,,3.590632677078247,3.7375218868255615,3.602873206138611,3.4947462916374206,3.4404788494110106,,
1995-09-18,,,3.631437063217163,3.70488018989563,3.6395957469940186,3.509027349948883,3.442927055358887,,
1995-09-19,,,3.7130415439605713,3.68855938911438,3.680398464202881,3.515147793292999,3.447007350921631,,
1995-09-20,,,3.590632677078247,3.6559173583984377,3.684478783607483,3.5212681531906127,3.450271558761597,,
1995-09-21,,,3.590632677078247,3.623275327682495,3.688559103012085,3.5294286727905275,3.4535357666015627,,
1995-09-22,,,3.590632677078247,3.623275327682495,3.6803986072540282,3.539629316329956,3.4567999744415285,,
1995-09-25,,,3.7130415439605713,3.6395962238311768,3.6722382068634034,3.555950403213501,3.463328409194946,3.5020910692214966,
1995-09-26,,,3.753842830657959,3.647756481170654,3.668157935142517,3.576351749897003,3.4698568201065063,3.5078034138679506,
1995-09-27,,,3.753842830657959,3.6803985118865965,3.668157935142517,3.5987931728363036,3.477201280593872,3.5114756441116333,
1995-09-28,,,3.794645547866821,3.7212010860443114,3.6722382068634034,3.621234655380249,3.485361795425415,3.514739844799042,
1995-09-29,,,3.753842830657959,3.7538431167602537,3.6885592222213743,3.6457162141799926,3.492706255912781,3.518004050254822,
1995-10-02,,,3.753842830657959,3.7620033740997316,3.700799798965454,3.670197772979736,3.4984186029434206,3.5212682557106016,
1995-10-03,,,3.753842830657959,3.7620033740997316,3.7048799276351927,3.6926391959190368,3.5041309499740603,3.5245324611663817,
1995-10-04,,,3.631437063217163,3.7375222206115724,3.7089603662490847,3.6967195749282835,3.506579155921936,3.5273886728286743,
1995-10-05,,,3.726440191268921,3.723881149291992,3.7225411176681518,3.7055501103401185,3.51011137008667,3.5307868766784667,
1995-10-06,,,3.726440191268921,3.7184006214141845,3.7361218690872193,3.708260238170624,3.5152756643295286,3.534185080528259,
1995-10-09,,,3.767389059066773,3.7211098670959473,3.7415566205978394,3.7068974137306214,3.5196268558502197,3.5355446004867552,
1995-10-10,,,3.808340787887573,3.73200945854187,3.747006416320801,3.707582175731659,3.527245225906372,3.536905632019043,
1995-10-11,,,3.808340787887573,3.7673902034759523,3.7524562120437617,3.71030707359314,3.5348635959625243,3.539082713127136,
1995-10-12,,,3.8492894172668457,3.791960048675537,3.7579205989837647,3.715079402923584,3.5433009386062624,3.542485339641571,
1995-10-13,,,3.808340787887573,3.8083401679992677,3.763370394706726,3.72596480846405,3.552551436424255,3.5450704526901244,
1995-10-16,,,3.808340787887573,3.8165305137634276,3.7688201904296874,3.734809994697571,3.560169806480408,3.547655565738678,
1995-10-17,,,3.767389059066773,3.8083401679992677,3.770174813270569,3.737527370452881,3.566969141960144,3.549015085697174,
1995-10-18,,,3.767389059066773,3.8001498222351073,3.7837700128555296,3.746365189552307,3.5754006052017213,3.550782649517059,
1995-10-19,,,3.8492894172668457,3.8001498222351073,3.7960549354553224,3.759298026561737,3.5871021604537963,3.5537772488594057,
1995-10-20,,,3.8492894172668457,3.808339548110962,3.8083398580551147,3.772230863571167,3.5996197843551636,3.55717987537384,
1995-10-23,,,3.89023756980896,3.8247189044952394,3.8206247091293326,3.7810906648635862,3.612956371307373,3.5601759243011473,
1995-10-24,,,3.8492894172668457,3.841098976135254,3.8247195720672607,3.785862994194031,3.6254739952087403,3.5627624917030336,
1995-10-25,,,3.808340787887573,3.849289321899414,3.8247195720672607,3.7885878920555114,3.63635657787323,3.564939572811127,
1995-10-26,,,3.726440191268921,3.824719476699829,3.8124346494674684,3.7851776242256165,3.64396906375885,3.565889604091644,
1995-10-27,,,3.685489416122437,3.7919594764709474,3.8001495122909548,3.7817599534988404,3.648314342498779,3.566838171482086,
1995-10-30,,,3.726440191268921,3.7592000007629394,3.791959452629089,3.7803898215293885,3.6559268283843993,3.5681962466239927,
1995-10-31,,,3.726440191268921,3.7346301555633543,3.787864565849304,3.7790196895599366,3.658642978668213,3.5691462779045104,
1995-11-01,,,3.726440191268921,3.718250036239624,3.783769679069519,3.7837698459625244,3.6638072729110718,3.570096309185028,
1995-11-02,,,3.8492894172668457,3.742819881439209,3.783769679069519,3.7899123072624206,3.6722446155548094,3.5718668270111085,
1995-11-03,,,3.8492894172668457,3.775579881668091,3.783769679069519,3.7960547685623167,3.681498007774353,3.5740453505516054,
1995-11-06,,,3.8492894172668457,3.8001497268676756,3.7796748638153077,3.8001497864723204,3.6907513999938963,3.575407829284668,
1995-11-07,,,3.8492894172668457,3.8247195720672607,3.7796748638153077,3.802197217941284,3.700820870399475,3.577178347110748,
1995-11-08,,,3.89023756980896,3.8574790477752687,3.7878645420074464,3.8062920570373535,3.712525334358215,3.5805824279785154,
1995-11-09,,,3.89023756980896,3.8656686782836913,3.80424427986145,3.808339464664459,3.723413767814636,3.5843945360183715,
1995-11-10,,,3.808340787887573,3.857478952407837,3.816529417037964,3.808339464664459,3.734296350479126,3.586979649066925,
1995-11-13,,,3.808340787887573,3.8492892265319822,3.824719476699829,3.808339464664459,3.745178933143616,3.5899727892875672,
1995-11-14,,,3.726440191268921,3.8247193813323976,3.824719476699829,3.8062920212745666,3.7536074495315552,3.5909228205680845,
1995-11-15,,,3.8492894172668457,3.8165297508239746,3.8370043992996217,3.8103870391845702,3.7595966482162475,3.592693338394165,
1995-11-16,,,3.767389059066773,3.791960048675537,3.8288143634796143,3.8062920212745666,3.7639478397369386,3.594052858352661,
1995-11-17,,,3.767389059066773,3.783769702911377,3.820624327659607,3.802197003364563,3.7658508682250975,3.5962284541130067,
1995-11-20,,,3.808340787887573,3.783769702911377,3.81652946472168,3.7981021642684936,3.7661247730255125,3.5984055352211,
1995-11-21,,,3.767389059066773,3.7919594764709474,3.8083394289016725,3.79400714635849,3.7655796432495117,3.600173099040985,
1995-11-22,,,3.685489416122437,3.7591994762420655,3.78786461353302,3.7878645777702333,3.764212574958801,3.600713622570038,
1995-11-23,,,3.685489416122437,3.742819547653199,3.7673897981643685,3.785817039012909,3.762845506668091,3.6020702219009397,
1995-11-24,,,3.685489416122437,3.726439619064331,3.755104660987855,3.785817039012909,3.7647426414489744,3.6026107454299927,
1995-11-27,,,3.767389059066773,3.718249273300171,3.7510094881057747,3.7878644824028016,3.7674616813659667,3.605194368362427,
1995-11-28,,,3.8492894172668457,3.7346293449401857,3.763294410705567,3.7940069437026978,3.7701866388320924,3.6085969948768617,
1995-11-29,,,3.8492894172668457,3.767389345169067,3.763294410705567,3.800149405002594,3.775359773635864,3.6128156661987303,
1995-11-30,,,3.767389059066773,3.7837692737579345,3.763294410705567,3.7960543870925902,3.7788949012756348,3.6162153339385985,
1995-12-01,,,3.8492894172668457,3.8165292739868164,3.7714844465255744,3.7960543870925902,3.7840680360794066,3.6204340052604675,
1995-12-04,,,3.8492894172668457,3.832909345626831,3.7755793094635015,3.7960543870925902,3.7867929935455322,3.625060701370239,
1995-12-05,,,3.8492894172668457,3.832909345626831,3.783769345283509,3.7960543870925902,3.78870192527771,3.629279372692108,
1995-12-06,,,3.8492894172668457,3.832909345626831,3.800149345397949,3.7940069794654847,3.7906108570098875,3.63390606880188,
1995-12-07,,,3.808340787887573,3.8410996913909914,3.8124344825744627,3.7899121403694154,3.7908847618103025,3.638123278617859,
1995-12-08,,,3.767389059066773,3.8247196197509767,3.8206244468688966,3.787864553928375,3.791155686378479,3.64193097114563,
1995-12-11,,,3.808340787887573,3.816529893875122,3.8247196197509767,3.787864553928375,3.7922456455230713,3.6453321242332457,
1995-12-12,,,3.808340787887573,3.8083401679992677,3.820624756813049,3.791959583759308,3.7933356046676634,3.648733277320862,
1995-12-13,,,3.808340787887573,3.800150442123413,3.816529893875122,3.789912152290344,3.796873679161072,3.651726417541504,
1995-12-14,,,3.9721388816833496,3.8329100608825684,3.83700487613678,3.800149643421173,3.8017876529693604,3.655949511528015,
1995-12-15,,,3.8492894172668457,3.849290132522583,3.83700487613678,3.8042446613311767,3.804244637489319,3.659760150909424,
1995-12-18,,,3.89023756980896,3.8656694889068604,3.8410996913909914,3.808339500427246,3.8067016077041624,3.6631642317771913,
1995-12-19,,,3.931190252304077,3.890239381790161,3.8492897748947144,3.816529560089111,3.809158596992493,3.668201911449432,
1995-12-20,,,3.8492894172668457,3.898429107666016,3.8492897748947144,3.824719560146332,3.809977569580078,3.6724205827713012,
1995-12-21,,,3.8492894172668457,3.8738592147827147,3.8533846378326415,3.8329095602035523,3.809977569580078,3.6766392540931703,
1995-12-22,,,3.767389059066773,3.8574791431427,3.8533846378326415,3.837004542350769,3.8091585350036623,3.6808549857139585,
1995-12-25,,,3.767389059066773,3.832909440994263,3.8492894649505613,3.837004542350769,3.808339500427246,3.6842546534538267,
1995-12-26,,,3.808340787887573,3.808339548110962,3.8492894649505613,3.8349571108818052,3.8091585350036623,3.688063838481903,
1995-12-27,,,3.808340787887573,3.8001498222351073,3.8492894649505613,3.832909679412842,3.809977569580078,3.6926890873908995,
1995-12-28,,,3.808340787887573,3.791960096359253,3.832909655570984,3.8349572658538817,3.809158596992493,3.6981303787231443,
1995-12-29,,,3.89023756980896,3.8165297985076903,3.837004470825195,3.8370046734809877,3.8099775600433348,3.7047986721992494,
1996-01-01,,,3.89023756980896,3.841099500656128,3.837004470825195,3.8390520811080933,3.8099775600433348,3.711466965675354,
1996-01-02,,,3.8492894172668457,3.8492892265319822,3.828814387321472,3.8390520811080933,3.8099775600433348,3.7177257776260375,
1996-01-03,,,3.808340787887573,3.8492892265319822,3.824719524383544,3.8370046496391295,3.8099775600433348,3.7231670689582823,
1996-01-04,,,3.767389059066773,3.8410988807678224,3.8165294885635377,3.8349570631980896,3.810796537399292,3.727382800579071,
1996-01-05,,,3.685489416122437,3.8001492500305174,3.808339524269104,3.830862081050873,3.810796537399292,3.729555439949036,
1996-01-08,,,3.726440191268921,3.7673897743225098,3.804244637489319,3.82676705121994,3.810796537399292,3.7333616828918457,
1996-01-09,,,3.6445393562316895,3.7264397621154783,3.7878644943237303,3.818576979637146,3.8091585206985474,3.73390074968338,
1996-01-10,,,3.5626380443573,3.677299213409424,3.763294219970703,3.8062918424606322,3.805882477760315,3.7348448753356935,
1996-01-11,,,3.6445393562316895,3.6527292728424072,3.7469140768051146,3.7899118661880493,3.801787476539612,3.7370160460472106,
1996-01-12,,,3.8492894172668457,3.685489273071289,3.7428192615509035,3.7899118661880493,3.801787476539612,3.7416427421569822,
1996-01-15,,,3.808340787887573,3.7018693923950194,3.734629583358765,3.78581702709198,3.8009685039520265,3.7458599519729616,
1996-01-16,,,3.8492894172668457,3.742819404602051,3.734629583358765,3.7817219853401185,3.8009685039520265,3.7508946871757507,
1996-01-17,,,3.808340787887573,3.7919599533081056,3.734629583358765,3.7796745538711547,3.7993305683135987,3.755927951335907,
1996-01-18,,,3.767389059066773,3.816529893875122,3.734629583358765,3.775579535961151,3.7968735980987547,3.7601436829566954,
1996-01-19,,,3.808340787887573,3.8083401679992677,3.7469147205352775,3.7776271224021913,3.7968735980987547,3.7655849742889402,
1996-01-22,,,3.8492894172668457,3.816529893875122,3.7591996431350703,3.781722140312195,3.7976925706863405,3.771435751914978,
1996-01-23,,,3.808340787887573,3.8083401679992677,3.7755797863006584,3.781722140312195,3.7993305826187136,3.776469016075134,
1996-01-24,,,3.89023756980896,3.824719524383545,3.8083397388458247,3.7858169794082643,3.8001495456695555,3.7798730969429015,
1996-01-25,,,3.8492894172668457,3.8410995960235597,3.82881474494934,3.7878644108772277,3.801787552833557,3.7828676962852477,
1996-01-26,,,3.808340787887573,3.8410995960235597,3.8247198820114128,3.7837695717811584,3.802606587409973,3.7842287278175353,
1996-01-29,,,3.767389059066773,3.824719524383545,3.8206247091293335,3.777627146244049,3.801787552833557,3.783956162929535,
1996-01-30,,,3.767389059066773,3.8165291786193847,3.812434673309326,3.7735321283340455,3.801787552833557,3.7836835980415344,
1996-01-31,,,3.767389059066773,3.7919594764709474,3.808339500427246,3.771484541893005,3.803425545692444,3.7838190603256225,
1996-02-01,,,3.767389059066773,3.775579404830933,3.808339500427247,3.771484541893005,3.8050635385513307,3.7839545226097107,
1996-02-02,,,3.8492894172668457,3.783769130706788,3.812434363365174,3.779674541950226,3.8083395385742187,3.7865410900115966,
1996-02-05,,,3.931190252304077,3.8165293693542486,3.820624446868897,3.7899120450019836,3.811615562438965,3.789538621902466,
1996-02-06,,,4.013087272644043,3.865669012069702,3.8410990953445436,3.8083394408226012,3.8148915195465087,3.7925390791893006,
1996-02-07,,,4.1768879890441895,3.9475687980651855,3.8697641372680662,3.839051938056946,3.821443490982056,3.79840163230896,
1996-02-08,,,4.217839241027832,4.037658834457398,3.906619119644165,3.867716932296753,3.830452494621277,3.8046736979484557,
1996-02-09,,,4.1768879890441895,4.103178548812866,3.9434738397598266,3.88409686088562,3.8370044660568237,3.810536251068115,
1996-02-12,,,4.217839241027832,4.160508346557617,3.9885188579559325,3.9045717835426332,3.8443754625320437,3.8155842280387877,3.658837648630142
1996-02-13,,,4.013087272644043,4.160508346557617,4.013088679313659,3.9127616763114927,3.8476514196395875,3.8181766724586486,3.6629900431632993
1996-02-14,,,4.09498929977417,4.144128608703613,4.045848703384399,3.9270941019058228,3.8525654172897337,3.821588137149811,3.666531890630722
1996-02-15,,,4.09498929977417,4.119558620452881,4.078608727455139,3.9434741139411926,3.8582983875274657,3.8245915746688843,3.669665709733963
1996-02-16,,,4.09498929977417,4.103178882598877,4.103178715705871,3.9578065395355226,3.864850392341614,3.8280030393600466,3.6730035448074343
1996-02-19,65.10859463598273,A,4.09498929977417,4.078608894348145,4.119558620452881,3.970091533660889,3.8705833625793455,3.8314145040512084,3.6763413798809053
1996-02-20,65.08146186945791,A,3.9721388816833496,4.070419216156006,4.115463781356811,3.9782814383506775,3.8738593244552613,3.8335974645614623,3.6790649628639223
1996-02-21,65.06878617922975,A,4.09498929977417,4.070419216156006,4.107273912429809,3.988519024848938,3.8795922946929933,3.8382329869270326,3.6828108298778535
1996-02-22,65.04947863276824,A,4.09498929977417,4.070419216156006,4.094988918304443,4.000804018974304,3.8820493030548096,3.8419184780120847,3.6863526773452757
1996-02-23,65.02651356022888,P,4.0540385246276855,4.062229061126709,4.082703971862793,4.01308890581131,3.8861442852020263,3.8451944613456726,3.689689770936966
1996-02-26,64.9940905219761,P,4.013087272644043,4.045848655700683,4.062228775024414,4.025373816490173,3.888601279258728,3.8476514434814453,3.6915980219841003
1996-02-27,65.01871485144163,P,4.09498929977417,4.070418739318848,4.070418977737427,4.041753828525543,3.8918772602081297,3.8505179286003113,3.6937117803096773
1996-02-28,65.01469552099512,P,4.09498929977417,4.070418739318848,4.070418977737427,4.058133840560913,3.8967912578582764,3.8533844137191773,3.696233563423157
1996-02-29,65.01105314153334,P,4.0540385246276855,4.062228584289551,4.066323900222779,4.072466313838959,3.900886240005493,3.855431904792786,3.6989586222171784
1996-03-01,65.02404586481491,A,4.09498929977417,4.070418739318848,4.066323900222779,4.084751307964325,3.907438244819641,3.8582983899116514,3.701684421300888
1996-03-04,65.07847066551345,A,4.1768879890441895,4.103178882598877,4.07451376914978,4.097036194801331,3.9156282234191893,3.8619838619232176,3.7048197138309478
1996-03-05,65.08982167676203,A,4.1768879890441895,4.119558620452881,4.094988679885864,4.105226230621338,3.9229991674423217,3.866078851222992,3.707546968460083
1996-03-06,65.09890270830148,A,4.1768879890441895,4.135938358306885,4.103178548812866,4.105226230621338,3.930370111465454,3.870173840522766,3.7104782450199125
1996-03-07,65.10743198400581,A,4.135937213897705,4.152318096160888,4.10727334022522,4.101131129264831,3.9369220399856566,3.8730403184890747,3.71340878367424
1996-03-08,65.10080723071556,A,4.135937213897705,4.160507678985596,4.115463209152222,4.099083590507507,3.941836032867432,3.8759067964553835,3.716543335914612
1996-03-11,65.0955773793859,A,4.258788108825684,4.176887702941895,4.140033292770386,4.1011310338974,3.949207043647766,3.8795923018455505,3.719884113073349
1996-03-12,65.10067003495885,A,4.258788108825684,4.193267726898194,4.156413173675537,4.113416075706482,3.957397017478943,3.883687288761139,3.7232248902320864
1996-03-13,65.12768594115452,A,4.299737453460693,4.217837619781494,4.1768879890441895,4.123653483390808,3.9672249507904054,3.8886012554168703,3.7267704141139983
1996-03-14,65.16295342081963,A,4.258788108825684,4.24240779876709,4.197362947463989,4.131843423843383,3.9770529317855834,3.8939247345924377,3.729907169342041
1996-03-15,65.22346513285864,A,4.340689659118652,4.2833582878112795,4.221932983398437,4.144128441810608,3.9901569366455076,3.9004767370224,3.733657454252243
1996-03-18,65.27614704682973,A,4.46353816986084,4.324308300018311,4.250598001480102,4.162555885314942,4.004898896217346,3.907847716808319,3.738021981716156
1996-03-19,65.32944420318242,A,4.46353816986084,4.365258312225341,4.279263019561768,4.187125849723816,4.021278872489929,3.915218696594238,3.7421824872493743
1996-03-20,65.33578846796631,A,4.340689659118652,4.373448753356934,4.2956431865692135,4.19941086769104,4.036839904785157,3.9213611912727355,3.745728750228882
1996-03-21,65.3315545143489,A,4.299737453460693,4.381638622283935,4.3120232105255125,4.209648275375367,4.049943866729737,3.925865671634674,3.7488662493228913
1996-03-22,65.303082675477,A,4.340689659118652,4.381638622283935,4.332498455047608,4.223980832099914,4.059771871566772,3.930779674053192,3.752412512302399
1996-03-25,65.2335448214712,A,4.299737453460693,4.348878479003906,4.336593389511108,4.238313341140747,4.0695998048782345,3.9352841544151307,3.7553459918498993
1996-03-26,65.19683890856193,A,4.46353816986084,4.348878479003906,4.357068395614624,4.25674078464508,4.081884779930115,3.9414266419410704,3.7593024945259095
1996-03-27,65.17548532312276,A,4.340689659118652,4.348878479003906,4.36116361618042,4.269025802612305,4.092531757354736,3.9459311628341673,3.7632567954063414
1996-03-28,65.16560308166946,A,4.299737453460693,4.348878479003906,4.3652585506439205,4.281310749053955,4.103178725242615,3.9500261616706847,3.7672103488445283
1996-03-29,65.17878234144116,A,4.422587871551514,4.365258121490479,4.373448371887207,4.297690677642822,4.115463666915893,3.956168632507324,3.771574140787125
1996-04-01,65.2111907584743,A,4.422587871551514,4.389828205108643,4.369353342056274,4.309975671768188,4.126929636001587,3.9623111033439637,3.7761419463157653
1996-04-02,65.1609343366468,A,4.299737453460693,4.357068061828613,4.35297327041626,4.316118144989014,4.136757569313049,3.9680440759658815,3.779483448266983
1996-04-03,65.16187310679523,A,4.381635665893555,4.365257263183594,4.35706787109375,4.326355528831482,4.1465855312347415,3.9733675384521483,3.7830304384231566
1996-04-04,65.19715833122191,A,4.46353816986084,4.398017406463623,4.3734479427337645,4.3427355766296385,4.158870506286621,3.9803290295600893,3.787190943956375
1996-04-05,65.20114130090876,A,4.46353816986084,4.406207466125489,4.385732793807984,4.359115624427796,4.171974453926087,3.98729052066803,3.791759487390518
1996-04-08,65.21055920993057,A,4.470099449157715,4.415709781646728,4.402768993377686,4.369681191444397,4.186028661727906,3.993908107280731,3.7961568212509156
1996-04-09,65.2761928754483,A,4.511109828948975,4.457984256744385,4.407526159286499,4.3822972774505615,4.200903077125549,4.001345314979553,3.800759207010269
