Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-11-14,47.6977598086234,A,26.636741638183597,26.448561096191405,26.1794002532959,25.93276424407959,24.868671684265138,24.755313243865967,24.887834424972535
2013-11-15,47.73239389908347,A,26.756505966186523,26.523836517333983,26.251823806762694,26.018303298950194,24.92159355163574,24.778591346740722,24.893666353225708
2013-11-18,47.71067053922545,A,26.65956115722656,26.586566162109374,26.33337116241455,26.103842067718507,24.966892890930175,24.798399124145508,24.898985347747804
2013-11-19,47.71861478751589,A,26.4599609375,26.640168380737304,26.384123229980467,26.178545475006104,25.00183448791504,24.817290802001953,24.90305214881897
2013-11-20,47.61091982303545,A,26.802122116088867,26.66297836303711,26.450843238830565,26.27948131561279,25.04168674468994,24.840513515472413,24.908349714279176
2013-11-21,47.82586357893313,A,27.486433029174805,26.83291664123535,26.640738868713377,26.37842082977295,25.09749866485596,24.870579338073732,24.917012367248535
2013-11-22,47.9444778512517,A,27.52064514160156,26.98574447631836,26.75479049682617,26.447136974334718,25.154449501037597,24.895246658325195,24.926410846710205
2013-11-25,48.18917398183752,A,27.737342834472656,27.201300811767577,26.893933486938476,26.51043519973755,25.211414642333985,24.923104019165038,24.93689281463623
2013-11-26,48.37625707323494,A,27.469322204589844,27.40317306518555,27.021670722961424,26.54522066116333,25.259609184265138,24.94498462677002,24.94369083404541
2013-11-27,48.44454038951792,A,27.452211380004883,27.53319091796875,27.09808464050293,26.608518886566163,25.303710250854493,24.967205657958985,24.95277542114258
2013-11-28,48.17030953640646,A,27.452211380004883,27.526346588134764,27.179631614685057,26.67951593399048,25.352585678100585,24.989256191253663,24.964090852737428
2013-11-29,48.03144428013477,A,27.475027084350582,27.51722297668457,27.251483726501466,26.75165376663208,25.40805591583252,25.010398120880126,24.974588489532472
2013-12-02,47.92805620450406,A,27.617589950561523,27.493272399902345,27.34728660583496,26.840328884124755,25.475471267700197,25.032454090118406,24.988707523345948
2013-12-03,47.954159179895576,A,27.40659713745117,27.48072738647461,27.441950225830077,26.913036727905272,25.541622161865234,25.055185260772706,25.001969299316407
2013-12-04,48.04981735048792,A,27.5434627532959,27.498977661132812,27.516084289550783,26.983463764190674,25.61028316497803,25.084855041503907,25.014757604598998
2013-12-05,48.20787020310676,A,27.697420120239254,27.548019409179688,27.537182998657226,27.088960933685303,25.682591590881348,25.112369995117188,25.029332323074343
2013-12-06,48.412125096433414,A,27.84569931030273,27.62215385437011,27.569688415527345,27.162239456176756,25.760945129394532,25.143925418853758,25.046032114028932
