Date,GRADE,GPS,NFLX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-07-26,,,0.8714290261268616,1.0678573966026306,1.100714486837387,1.1445000976324082,,,
2002-07-29,,,0.87642902135849,1.0090003967285157,1.0740716934204102,1.1369287014007567,,,
2002-07-30,,,0.9142860174179076,0.9625718116760253,1.0528573989868164,1.1240001499652863,,,
2002-07-31,,,0.9535710215568542,0.9304288268089295,1.0392859041690827,1.1109644025564194,1.0884143447875976,,
2002-08-01,,,0.8914290070533752,0.9014288187026978,1.013500201702118,1.0948215544223785,1.0823143446445465,,
2002-08-02,,,0.7778570055961609,0.8827144145965576,0.9752859055995942,1.0698929518461227,1.0736714839935302,,
2002-08-05,,,0.7749999761581421,0.862428605556488,0.9357145011425019,1.0498572498559953,1.0649714827537538,,
2002-08-06,,,0.7607139945030212,0.8317142009735108,0.8971430063247681,1.0298572480678558,1.0570429027080537,,
2002-08-07,,,0.7935709953308105,0.799714195728302,0.8650715112686157,1.0113572478294373,1.050842901468277,,
2002-08-08,,,0.7964289784431458,0.7807141900062561,0.841071504354477,0.9877143949270248,1.0453429007530213,,
2002-08-09,,,0.7871429920196533,0.7825713872909545,0.8326429009437561,0.9666786938905716,1.039557180404663,,
2002-08-12,,,0.7571430206298828,0.7789999961853027,0.8207143008708954,0.9473929971456527,1.0321286201477051,,
2002-08-13,,,0.7728570103645325,0.781428599357605,0.8065714001655578,0.9297143995761872,1.0252286207675934,,
2002-08-14,,,0.8335710167884827,0.7894286036491394,0.7945713996887207,0.9169286519289017,1.0189571809768676,,
2002-08-15,,,0.8828570246696472,0.8067142128944397,0.7937142014503479,0.9036072015762329,1.0129714620113373,,
2002-08-16,,,0.9128569960594176,0.8318570137023926,0.8072142004966736,0.8912500530481339,1.008857181072235,,
2002-08-19,,,0.982142984867096,0.8768570065498352,0.827928501367569,0.8818215012550354,1.005371459722519,,
2002-08-20,,,0.9464290142059326,0.9115714073181153,0.8465000033378601,0.871821504831314,1.001228619813919,,
2002-08-21,,,0.9685710072517396,0.9385714054107666,0.864000004529953,0.8645357578992844,0.9987428998947143,,
2002-08-22,,,0.9835709929466248,0.9587141990661621,0.8827142059803009,0.8618928551673889,0.9967571794986725,,
2002-08-23,,,0.9935709834098816,0.9748569965362549,0.9033570051193237,0.8679999530315399,0.996900019645691,,
2002-08-26,,,0.9678570032119752,0.9719998002052307,0.924428403377533,0.8725713521242142,0.9978143000602722,,
2002-08-27,,,0.87357097864151,0.9574281930923462,0.9344998002052307,0.8705356001853943,0.9970714402198791,,
2002-08-28,,,0.8642860054969788,0.936571192741394,0.9375712990760803,0.8660713493824005,0.9953285801410675,,
2002-08-29,,,0.9035710096359252,0.9205711960792542,0.9396426975727081,0.8666784495115281,0.994257140159607,,
2002-08-30,,,0.9364290237426758,0.9091428041458129,0.941999900341034,0.8746070504188538,0.9934000003337861,,
2002-09-02,,,0.9364290237426758,0.9028572082519531,0.9374285042285919,0.8826785027980805,0.9925571608543396,,
2002-09-03,,,0.925000011920929,0.9131430149078369,0.9352856040000915,0.8908928036689758,0.9917714405059814,,
2002-09-04,,,0.9285709857940674,0.9260000109672546,0.9312856018543243,0.8976428031921386,0.9905714404582977,,
2002-09-05,,,0.917856991291046,0.9288572072982788,0.9247142016887665,0.9037142038345337,0.9900571608543396,,
2002-09-06,,,0.9142860174179076,0.9244286060333252,0.9167857050895691,0.9100713551044464,0.988357161283493,,
2002-09-09,,,0.901428997516632,0.9174286007881165,0.9101429045200348,0.9172856539487839,0.9858286023139954,,
2002-09-10,,,0.9449999928474426,0.9214285969734192,0.917285805940628,0.9258928030729294,0.9812714612483978,,
2002-09-11,,,0.961428999900818,0.9280001997947693,0.927000105381012,0.9322857022285461,0.9762143218517303,,
2002-09-12,,,0.925000011920929,0.9294288039207459,0.9291430056095124,0.9343928515911102,0.970428602695465,,
2002-09-13,,,0.8785709738731384,0.922285795211792,0.9233572006225585,0.9326785504817963,0.9624714410305023,,
2002-09-16,,,0.857142984867096,0.9134285926818848,0.9154285967350007,0.9264285504817963,0.9561000204086304,,
2002-09-17,,,0.8299999833106995,0.8904285907745362,0.9059285938739776,0.9206070989370346,0.9494857394695282,,
2002-09-18,,,0.7878569960594177,0.8557141900062561,0.8918571949005127,0.9115713983774185,0.941971459388733,,
2002-09-19,,,0.7242860198020935,0.815571391582489,0.8725000977516174,0.898607149720192,0.9310714590549469,,
2002-09-20,,,0.7078570127487183,0.781428599357605,0.8518571972846984,0.8843214511871338,0.9210714590549469,,
2002-09-23,,,0.7114289999008179,0.7522858023643494,0.832857197523117,0.8715000510215759,0.912442899942398,,
2002-09-24,,,0.7178570032119751,0.7298572063446045,0.8101428985595703,0.8637143522500992,0.9042714607715606,,
2002-09-25,,,0.732142984867096,0.7187144041061402,0.7872142970561982,0.8571072012186051,0.8971286010742188,,
2002-09-26,,,0.7828570008277893,0.7304286003112793,0.7729999959468842,0.8510715007781983,0.8898000204563141,,
2002-09-27,,,0.7200000286102295,0.7328572034835815,0.7571429014205933,0.8402500510215759,0.8810000216960907,,
2002-09-30,,,0.692857027053833,0.7291428089141846,0.740714305639267,0.8280714511871338,0.8714428818225861,,
2002-10-01,,,0.6785709857940674,0.721285605430603,0.7255714058876037,0.8157499998807907,0.8620857226848603,,
2002-10-02,,,0.5785710215568542,0.6905712127685547,0.7046428084373474,0.79825000166893,0.8513714241981506,,
2002-10-03,,,0.517857015132904,0.6375712156295776,0.6839999079704284,0.778250002861023,0.8409999835491181,,
2002-10-04,,,0.4685710072517395,0.5872854113578796,0.6600713074207306,0.7559642523527146,0.8329428231716156,,
2002-10-07,,,0.4121429920196533,0.5311426043510437,0.6301427066326142,0.7314999520778656,0.8236571025848388,,
2002-10-08,,,0.4050000011920929,0.4764284074306488,0.5988570064306259,0.7044999524950981,0.8134713822603226,,
2002-10-09,,,0.372857004404068,0.43528560400009153,0.5629284083843231,0.6750713527202606,0.8018571019172669,0.9451357233524322,
2002-10-10,,,0.5064290165901184,0.4330000042915344,0.5352856099605561,0.6541428029537201,0.7941571021080017,0.9382357233762741,
2002-10-11,,,0.4707140028476715,0.4334286034107208,0.5103570073843002,0.6337499544024467,0.7880142420530319,0.9308428630232811,
2002-10-14,,,0.5342860221862793,0.457857209444046,0.49449990689754486,0.6176071062684059,0.7831999629735946,0.9240857228636742,
2002-10-15,,,0.550000011920929,0.4868572115898132,0.48164280951023103,0.6036071076989173,0.7789856833219528,0.9180142930150033,
2002-10-16,,,0.4592860043048858,0.5041430115699768,0.4697143077850342,0.5871785581111908,0.7722999835014344,0.9115714424848557,
2002-10-17,,,0.550000011920929,0.5128572106361389,0.4729286074638367,0.5784642577171326,0.76737140417099,0.9063571524620057,
2002-10-18,,,0.6828569769859314,0.5552858054637909,0.49435720443725584,0.5772142559289932,0.7652856838703156,0.9024214321374893,
2002-10-21,,,0.6364290118217468,0.5757144033908844,0.5167858064174652,0.5734642565250396,0.7628714036941528,0.897500011920929,
2002-10-22,,,0.625,0.5907144010066986,0.5387858062982559,0.5688214063644409,0.7599142634868622,0.8925714421272278,
2002-10-23,,,0.5892860293388367,0.6167144060134888,0.5604287087917328,0.561678558588028,0.7550285637378693,0.8869928723573685,
2002-10-24,,,0.5792859792709351,0.62257159948349,0.5677144050598144,0.5515000075101852,0.748957142829895,0.8809643024206162,
2002-10-25,,,0.642857015132904,0.6145716071128845,0.5849287062883377,0.547642856836319,0.7435571432113648,0.8762071621418,
2002-10-28,,,0.6857140064239502,0.6244286060333252,0.6000715047121048,0.5472857058048248,0.7376285636425018,0.8715000116825103,
2002-10-29,,,0.6571429967880249,0.6308572053909302,0.6107858031988144,0.5462143063545227,0.7318428432941437,0.8665357315540314,
2002-10-30,,,0.6414290070533752,0.6412858009338379,0.6290001034736633,0.5493572056293488,0.7253000032901764,0.8620214515924454,
2002-10-31,,,0.6407139897346497,0.6535714030265808,0.6380715012550354,0.5555000543594361,0.7184428632259369,0.8576000213623047,
2002-11-01,,,0.63857102394104,0.652714204788208,0.6336429059505463,0.5640000551939011,0.7113428640365601,0.8541214418411255,
2002-11-04,,,0.6714289784431458,0.6498571991920471,0.6371429026126861,0.5769643545150757,0.7054143035411835,0.8516143018007278,
2002-11-05,,,0.6514289975166321,0.6487143993377685,0.6397858023643493,0.5892858043313026,0.7009714639186859,0.8490214520692825,
2002-11-06,,,0.629285991191864,0.6462857961654663,0.6437857985496521,0.6021072536706924,0.6962714636325836,0.8458000218868256,
2002-11-07,,,0.5928570032119751,0.6367143988609314,0.6451429009437561,0.6064286530017853,0.6900571835041046,0.8421571618318557,
2002-11-08,,,0.6107140183448792,0.6311429977416992,0.6419286012649537,0.6134286537766457,0.6835428833961487,0.8384714418649674,
2002-11-11,,,0.6007140278816223,0.6170000076293946,0.6334286034107208,0.6167500540614128,0.6768285834789276,0.8346928721666336,
2002-11-12,,,0.5778570175170898,0.6022856116294861,0.6255000054836273,0.6181429043412209,0.6698857235908509,0.8308285820484161,
2002-11-13,,,0.6414290070533752,0.6047142148017883,0.6255000054836273,0.6272500544786453,0.6641428840160369,0.8273571622371674,
2002-11-14,,,0.6185709834098816,0.6098570108413697,0.6232857048511505,0.630678603053093,0.6581571638584137,0.8241071623563766,
2002-11-15,,,0.6499999761581421,0.6177142024040222,0.6244286000728607,0.6290357530117034,0.6528714430332184,0.8206143021583557,
2002-11-18,,,0.7785710096359253,0.6532855987548828,0.6351428031921387,0.6361428529024125,0.6504142832756042,0.8181214427947998,
2002-11-19,,,0.6642860174179077,0.6705713987350463,0.6364285051822662,0.6381071537733078,0.6448000037670135,0.8130357325077057,
2002-11-20,,,0.7171429991722107,0.6857141971588134,0.6452142059803009,0.6445000022649765,0.6399142837524414,0.8080643028020859,
2002-11-21,,,0.7857139706611633,0.7191427946090698,0.6644999027252197,0.6548214018344879,0.6371285629272461,0.8037785828113556,
2002-11-22,,,0.7864289879798889,0.7464285969734192,0.6820713996887207,0.6620000004768372,0.6352857232093811,0.7988785821199417,
2002-11-25,,,0.7928569912910461,0.7492857933044433,0.7012856960296631,0.667357149720192,0.6340000033378601,0.7950500118732452,
2002-11-26,,,0.7492859959602356,0.7662857890129089,0.7184285938739776,0.6719642996788024,0.6323857235908509,0.7909357315301895,
2002-11-27,,,0.75142902135849,0.7731429934501648,0.7294285953044891,0.6774643003940582,0.6316571640968323,0.7868143117427826,
2002-11-28,,,0.75142902135849,0.7662860035896302,0.74271439909935,0.6830000519752503,0.6322000241279602,0.7816357415914535,
2002-11-29,,,0.7749999761581421,0.7640002012252808,0.75521439909935,0.6898214995861054,0.6335428833961487,0.7773071712255478,
2002-12-02,,,0.7614290118217468,0.7577146053314209,0.7535001993179321,0.6943215012550354,0.6345428836345672,0.7734928917884827,
2002-12-03,,,0.7707139849662781,0.7620002031326294,0.7641429960727691,0.7002857506275177,0.6356000232696534,0.769935742020607,
2002-12-04,,,0.7099999785423279,0.7537143945693969,0.7634286940097809,0.7043214499950409,0.635157163143158,0.7661428821086883,
2002-12-05,,,0.7857139706611633,0.7605713844299317,0.7634286940097809,0.7139642983675003,0.6352143025398255,0.7625071614980697,
2002-12-06,,,0.7821429967880249,0.7619999885559082,0.7630000948905945,0.7225357472896576,0.6364571619033813,0.7587285917997361,
2002-12-09,,,0.7992860078811646,0.7695713877677918,0.7636429965496063,0.7324643462896347,0.638585741519928,0.755014311671257,
2002-12-10,,,0.8714290261268616,0.7897143959999084,0.7758572995662689,0.7471429467201233,0.6424429023265839,0.752264312505722,
2002-12-11,,,0.8971430063247681,0.8271430015563965,0.7904286980628967,0.759928646683693,0.6488143420219421,0.7500928831100464,
2002-12-12,,,0.9007139801979065,0.8501430034637452,0.8053571939468384,0.7740357965230942,0.6564714813232422,0.7487357324361801,
2002-12-13,,,0.892857015132904,0.872285807132721,0.8171428978443146,0.7861786484718323,0.6649572014808655,0.7489500123262406,
2002-12-16,,,0.913571000099182,0.8951428055763244,0.8323570966720581,0.7929286479949951,0.674985761642456,0.7493214321136474,
2002-12-17,,,0.9064289927482604,0.9021427989006042,0.8459285974502564,0.8050357967615127,0.6850143414735794,0.749242861866951,
2002-12-18,,,0.7850000262260437,0.8797142028808593,0.8534286022186279,0.8084286481142045,0.6932572019100189,0.7475571519136429,
2002-12-19,,,0.7714290022850037,0.8538572072982789,0.852000105381012,0.8077143996953964,0.6985572016239167,0.7463571518659592,
2002-12-20,,,0.7642859816551208,0.8281430006027222,0.8502144038677215,0.8066072493791581,0.7044286412000657,0.7462214416265488,
2002-12-23,,,0.732142984867096,0.7918573975563049,0.8435001015663147,0.8035715490579605,0.708385780453682,0.7457928717136383,
2002-12-24,,,0.7071430087089539,0.7520002007484436,0.8270714998245239,0.8014643996953964,0.7115286403894424,0.7452571618556977,
2002-12-25,,,0.7071430087089539,0.7364287972450256,0.8080715000629425,0.7992500990629197,0.7164857804775238,0.7443928819894791,
2002-12-26,,,0.6964290142059326,0.7214287996292115,0.7876430034637452,0.7965000987052917,0.7194143605232238,0.743392882347107,
2002-12-27,,,0.6907140016555786,0.7067144036293029,0.7674287021160126,0.7922857999801636,0.7195715010166168,0.7424285924434662,
2002-12-30,,,0.7135710120201111,0.703000009059906,0.7474287033081055,0.7898928999900818,0.7211143410205841,0.7419928723573684,
2002-12-31,,,0.7864289879798889,0.718857204914093,0.7354287028312683,0.7906786501407623,0.7243429207801819,0.742128592133522,
2003-01-01,,,0.7864289879798889,0.73471440076828,0.7355715990066528,0.7945001006126404,0.7282857799530029,0.7416571718454361,
2003-01-02,,,0.817857027053833,0.7590000033378601,0.7402144014835358,0.7961072534322738,0.7330572009086609,0.741007171869278,
2003-01-03,,,0.7728570103645325,0.7754286050796508,0.7410715043544769,0.7956429541110992,0.7356572008132934,0.7396071720123291,
2003-01-06,,,0.7928569912910461,0.7912858009338379,0.747142904996872,0.7953215032815933,0.7378000605106354,0.7377143120765686,
2003-01-07,,,0.7835710048675537,0.7907142043113708,0.754785704612732,0.7909286022186279,0.7403286206722259,0.7360857319831848,
2003-01-08,,,0.8149999976158142,0.7964284062385559,0.765571403503418,0.7868214517831802,0.7438000404834747,0.7345500218868256,
2003-01-09,,,0.8385710120201111,0.8005712032318115,0.7797856032848358,0.7837143033742905,0.747757180929184,0.7331000220775604,
2003-01-10,,,0.8864290118217468,0.8232856035232544,0.7993571043014527,0.7833929032087326,0.7527143406867981,0.7320286023616791,
2003-01-13,,,0.8671429753303528,0.8381428003311158,0.8147143006324769,0.7810715019702912,0.7566286206245423,0.7310214620828629,
2003-01-14,,,0.8600000143051147,0.8534286022186279,0.8220714032649994,0.7787500530481338,0.7608000409603118,0.7308857524394989,
2003-01-15,,,0.8714290261268616,0.8647144079208374,0.8305714070796967,0.7830715030431747,0.7656429016590118,0.7309571826457977,
2003-01-16,,,0.857142984867096,0.8684288024902344,0.834500002861023,0.7873572021722793,0.7709286212921143,0.7304929023981095,
2003-01-17,,,0.8171430230140686,0.8545716047286988,0.8389286041259766,0.7900000542402268,0.775057201385498,0.7293000423908234,
2003-01-20,,,0.8171430230140686,0.8445716142654419,0.8413572072982788,0.7942500561475754,0.779385781288147,0.7281071823835373,
2003-01-21,,,0.8142859935760498,0.8354288101196289,0.8444287061691285,0.7996072053909302,0.7841143608093262,0.7270000422000885,
2003-01-22,,,0.8285710215568542,0.8268572092056274,0.8457858085632324,0.8056786060333252,0.7878572010993957,0.7260000425577163,
2003-01-23,,,0.8700000047683716,0.8294286131858826,0.8489287078380585,0.8143571555614472,0.7928857815265655,0.7255214726924897,
2003-01-24,,,0.8807139992713928,0.8421428084373475,0.848357206583023,0.8238571554422378,0.7975000619888306,0.7251857525110245,
2003-01-27,,,0.8771430253982544,0.8541428089141846,0.8493572115898133,0.832035756111145,0.7994715023040772,0.7249428927898407,
2003-01-28,,,0.8964290022850037,0.8705714106559753,0.8530001103878021,0.8375357568264008,0.8041143620014191,0.7244571828842163,
2003-01-29,,,0.8814290165901184,0.8811430096626282,0.8540001094341279,0.8422857582569122,0.8074000823497772,0.7236571830511093,
2003-01-30,,,0.9021430015563964,0.8875716090202331,0.8585001111030579,0.8465000569820404,0.8097286629676819,0.723428612947464,
2003-01-31,,,0.942857027053833,0.9000002145767212,0.8710715115070343,0.8550000578165055,0.8128572237491608,0.7240714734792709,
2003-02-03,,,0.9142860174179076,0.9074288129806518,0.8807858109474183,0.8610715091228485,0.815285804271698,0.724642903804779,
2003-02-04,,,0.8785709738731384,0.9038572072982788,0.887214308977127,0.8658215075731277,0.8178715038299561,0.7251286137104035,
2003-02-05,,,0.8528569936752319,0.8981428027153016,0.8896429061889648,0.8677143573760986,0.819900063276291,0.7257786136865616,
2003-02-06,,,0.8321430087089539,0.884142804145813,0.885857206583023,0.8673929572105408,0.8215143430233002,0.7268571835756302,
2003-02-07,,,0.8700000047683716,0.8695713996887207,0.8847858071327209,0.866571506857872,0.8234143435955048,0.7284786134958268,
2003-02-10,,,0.8907139897346497,0.8648569941520691,0.8861429035663605,0.8677500575780869,0.8260000431537629,0.730271463394165,
2003-02-11,,,0.9271429777145386,0.8745713949203491,0.889214301109314,0.871107205748558,0.829128623008728,0.7323643231391906,
2003-02-12,,,0.9485710263252258,0.8937142014503479,0.8959285020828247,0.8749643057584763,0.833900043964386,0.7345286035537719,
2003-02-13,,,0.9442859888076782,0.9161427974700928,0.9001428008079528,0.8793214559555054,0.8370714843273163,0.7361428934335709,
2003-02-14,,,1.0171430110931396,0.9455713987350464,0.9075713992118836,0.889321455359459,0.8417714846134186,0.7391143232584,
2003-02-17,,,1.0171430110931396,0.9708572030067444,0.9178570985794068,0.8993214547634125,0.846128624677658,0.7423571830987931,
2003-02-18,,,1.0471429824829102,0.9948572039604187,0.9347142994403839,0.9109643042087555,0.849642903804779,0.7460429030656814,
2003-02-19,,,1.0814290046691897,1.0214287996292115,0.9575715005397797,0.9236072033643723,0.8533286237716675,0.7510714828968048,
2003-02-20,,,1.0985709428787231,1.0522857904434204,0.9842142939567566,0.9350357502698898,0.8572857630252838,0.756878622174263,
2003-02-21,,,1.0642859935760498,1.0617143869400025,1.0036428928375245,0.9442143499851227,0.8607143425941467,0.7628357720375061,
2003-02-24,,,1.002856969833374,1.0588571786880494,1.014857190847397,0.9505000472068786,0.8625000619888306,0.7687429118156434,
2003-02-25,,,1.0464290380477903,1.0587143898010254,1.0267857968807221,0.958000048995018,0.8653000628948212,0.7751572021842003,
2003-02-26,,,1.0392860174179075,1.0502857923507691,1.0358572959899903,0.9658928990364075,0.8703857827186584,0.7818214923143387,0.8634786078333855
2003-02-27,,,1.1785709857940674,1.0662858009338378,1.0592857956886292,0.979714298248291,0.8785286223888398,0.7885429120063782,0.8633893176913261
2003-02-28,,,1.222143054008484,1.0978572130203248,1.0797857999801637,0.9936785995960236,0.887685763835907,0.7960572025179863,0.8634500327706337
2003-03-03,,,1.1399999856948853,1.125285816192627,1.092071497440338,1.0049642980098725,0.8958429038524628,0.8021143421530723,0.8631000325083733
2003-03-04,,,1.167857050895691,1.149571418762207,1.1041429042816162,1.0194286018610001,0.9050571846961976,0.80829291254282,0.8631536027789116
2003-03-05,65.0501317107883,A,1.1535710096359253,1.1724284172058106,1.1113571047782898,1.0344643026590348,0.9139857447147369,0.8152357625961304,0.863403602540493
2003-03-06,65.04752534116886,A,1.1642860174179075,1.1695714235305785,1.1179286122322083,1.0510714530944825,0.9233428847789764,0.8213786226511002,0.8638678875565529
2003-03-07,65.04116594300847,A,1.1492860317230225,1.1550000190734864,1.1264286160469055,1.0650357544422149,0.9325143253803253,0.8260429131984711,0.8642321726679802
2003-03-10,65.0385557197716,A,1.1235710382461548,1.1517142295837401,1.1385000228881836,1.0766786068677903,0.9407143259048462,0.8309143334627151,0.864207172691822
2003-03-11,65.03202648580002,A,1.1071430444717407,1.1395714282989502,1.1445714235305786,1.0856786102056504,0.9471286070346833,0.8357357639074325,0.8641536030173301
2003-03-12,65.02412475950919,A,1.0757139921188354,1.1240000247955322,1.1482142210006714,1.0920357584953309,0.9529143071174622,0.8406000435352325,0.8637964579463006
2003-03-13,65.02038878607995,A,1.160714030265808,1.1232856273651124,1.1464285254478455,1.1028571605682373,0.9597714471817017,0.8464143240451812,0.8636893132328987
2003-03-14,65.01908575601537,A,1.182142972946167,1.1298570156097412,1.1424285173416138,1.1111071586608887,0.9679571664333344,0.8518071836233139,0.8640071728825569
2003-03-17,65.02429623088939,A,1.285714030265808,1.162285614013672,1.1569999217987061,1.124535709619522,0.9778143072128296,0.8578071838617325,0.8646535977721215
2003-03-18,65.0350474654752,A,1.339285969734192,1.208714199066162,1.1741428136825562,1.1391428589820862,0.9889286065101623,0.8646286135911941,0.8655821725726127
2003-03-19,65.04981962531353,A,1.3742860555648804,1.2684286117553711,1.1962143182754517,1.1537857115268708,1.0001143276691438,0.8719571840763092,0.8669893178343773
2003-03-20,65.05883258610378,A,1.3450000286102295,1.3052858114242554,1.2142857193946839,1.166107165813446,1.010242908000946,0.879000044465065,0.8683000329136848
2003-03-21,65.06663450155827,A,1.3250000476837158,1.3338572263717652,1.2318571209907532,1.1791428685188294,1.0190143287181854,0.8858643347024917,0.8699928882718087
2003-03-24,65.06504721242044,A,1.285714030265808,1.3338572263717652,1.2480714201927186,1.193285721540451,1.0273857498168946,0.8920071852207184,0.8718107435107231
2003-03-25,65.06484049674104,A,1.375,1.3410000324249267,1.2748571157455444,1.2097142696380616,1.0376857495307923,0.899242895245552,0.8741321736574172
2003-03-26,65.06743695271724,A,1.4714289903640747,1.3604286193847657,1.3144286155700684,1.2313214182853698,1.0496857488155364,0.9076643252372741,0.8767321735620499
2003-03-27,65.07608357731479,A,1.5521429777145386,1.4018572092056274,1.3535715103149415,1.2500000178813935,1.0635857486724853,0.9172571849822998,0.8797071734070778
2003-03-28,65.08255249744165,A,1.5042860507965088,1.437714409828186,1.3857858180999756,1.2641071677207947,1.0773286092281342,0.9261929053068161,0.8823321735858918
2003-03-31,65.08878136229647,A,1.4535709619522097,1.4712857961654664,1.4025715112686157,1.2797857165336608,1.090057168006897,0.934721474647522,0.8847071734070778
2003-04-01,65.08307220577422,A,1.3542859554290771,1.4671429872512818,1.4040715098381042,1.2891071617603302,1.1008571672439575,0.9424857640266419,0.886657173037529
2003-04-02,65.07331064159449,A,1.4171429872512815,1.456285786628723,1.4083572030067444,1.302285760641098,1.1126286065578461,0.9502429038286209,0.8888000330328941
2003-04-03,65.06059766706441,A,1.4285709857940674,1.4315713882446288,1.4167142987251282,1.315500009059906,1.12380002617836,0.9583429038524628,0.8912250331044197
2003-04-04,65.04977541868438,A,1.3964289426803589,1.409999966621399,1.4238571882247926,1.3278571546077729,1.1341143250465393,0.965807193517685,0.8932107478380203
2003-04-07,65.0442236879888,A,1.4249999523162842,1.404285764694214,1.4377857804298402,1.3429286003112793,1.1450714635849,0.9722714829444885,0.8951964628696442
2003-04-08,65.04759954067008,A,1.4414290189743042,1.4217143774032592,1.4444286823272705,1.3596428990364076,1.155971463918686,0.9800429129600525,0.896539322733879
2003-04-09,65.04836030087205,A,1.457142949104309,1.4297143697738648,1.443000078201294,1.378714346885681,1.1674857425689698,0.9874429124593734,0.8977536076307296
2003-04-10,65.04926305729967,A,1.5014289617538452,1.4442859649658204,1.4379286766052246,1.395750093460083,1.1794714617729187,0.9946000623703003,0.899189322590828
2003-04-11,65.05064846891636,A,1.4835710525512695,1.4617143869400024,1.4358571767807007,1.4108214974403381,1.1902857422828674,1.001571483016014,0.9002250325679779
2003-04-14,65.04713575413294,A,1.442857027053833,1.4652858018875121,1.434785783290863,1.4186786472797395,1.200857162475586,1.008071483373642,0.9015607476234436
2003-04-15,65.04340412114045,A,1.4392859935760498,1.4648571968078614,1.4432857871055602,1.4236786484718322,1.212071462869644,1.0149714833498,0.9029536074399949
