Date,GRADE,GPS,EMR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-10,,,1.6162251234054563,1.6639500617980958,1.7110217571258546,1.7432118475437164,1.7699150252342224,,
1984-02-13,,,1.5725427865982056,1.6389553546905518,1.6922004222869873,1.7321368992328643,1.7660176181793212,,
1984-02-14,,,1.6095062494277954,1.6186904430389404,1.676076889038086,1.7225773096084596,1.7622603464126587,,
1984-02-15,,,1.6095062494277954,1.6064139127731323,1.6599533557891846,1.712185549736023,1.757903950214386,,
1984-02-16,,,1.6195849180221558,1.6054730653762816,1.6451705336570739,1.7029634356498717,1.7542151045799255,,
1984-02-17,,,1.6296662092208862,1.6081612825393676,1.6360556721687316,1.6964089393615722,1.7507944679260254,,
1984-02-20,,,1.6296662092208862,1.619585967063904,1.6292706608772278,1.6913522362709046,1.7470409631729127,,
1984-02-21,,,1.6296662092208862,1.623617959022522,1.6211542010307312,1.6857962548732757,1.7435537433624269,,
1984-02-22,,,1.6296662092208862,1.6276499509811402,1.6170319318771362,1.679075300693512,1.7404659748077393,,
1984-02-23,,,1.6162251234054563,1.6269779920578002,1.616225528717041,1.6706838250160216,1.7374422144889832,,
1984-02-24,,,1.6699879169464111,1.6350423336029052,1.6216018080711365,1.6663117825984954,1.7348945760726928,,
1984-02-27,,,1.717029690742493,1.6525150299072267,1.6360504984855653,1.6641254603862763,1.7333543348312377,,
1984-02-28,,,1.693509578704834,1.665283703804016,1.644450831413269,1.6602638602256774,1.7318096947669983,,
1984-02-29,,,1.6867892742156982,1.6767083168029786,1.6521791338920593,1.656066244840622,1.7297978019714355,,
1984-03-01,,,1.6666282415390017,1.6867889404296874,1.656883466243744,1.651026999950409,1.7275158047676087,,
1984-03-02,,,1.6901479959487915,1.6908209562301635,1.6629316449165343,1.649493658542633,1.7258373618125915,,
1984-03-05,,,1.6867892742156982,1.6847728729248046,1.6686439514160156,1.6489573061466216,1.7240917444229127,,
1984-03-06,,,1.6666282415390017,1.6793966054916383,1.6723401546478271,1.6467471778392793,1.7220094776153565,,
1984-03-07,,,1.6565470695495603,1.6733481645584107,1.6750282406806947,1.6460300862789154,1.7198587131500245,,
1984-03-08,,,1.6531877517700195,1.6706600666046143,1.678724503517151,1.647475016117096,1.7178404927253723,,
1984-03-09,,,1.6330262422561646,1.6592357158660889,1.6750283360481262,1.6483150720596313,1.7150861859321593,,
1984-03-12,,,1.646467685699463,1.6511713981628418,1.6679721355438233,1.6520113170146942,1.7126007080078125,,
1984-03-13,,,1.6565470695495603,1.6491551637649535,1.664275884628296,1.6543633580207824,1.7104499435424805,,
1984-03-14,,,1.680068016052246,1.6538593530654908,1.6636037588119508,1.657891446352005,1.7087030410766602,,
1984-03-15,,,1.6767079830169678,1.6585633993148803,1.6646117329597474,1.6607475996017456,1.7064895224571228,,
1984-03-16,,,1.7035901546478271,1.672676181793213,1.665955948829651,1.6644437968730927,1.7044807815551757,,
1984-03-19,,,1.693509578704834,1.682084560394287,1.6666279792785645,1.66763596534729,1.7024701380729674,,
1984-03-20,,,1.6834279298782349,1.687460732460022,1.6683079481124878,1.6703240513801574,1.6999915981292724,,
1984-03-21,,,1.6666282415390017,1.684772777557373,1.6693160653114318,1.6721721529960631,1.697110481262207,,
1984-03-22,,,1.646467685699463,1.678724718093872,1.6686440587043763,1.6736842811107635,1.6938261532783507,,
1984-03-23,,,1.6565470695495603,1.6693161010742188,1.6709961414337158,1.673012238740921,1.6908099961280822,,
1984-03-26,,,1.6599065065383911,1.6625954866409303,1.6723400235176087,1.670156079530716,1.6881272912025451,,
1984-03-27,,,1.6699879169464111,1.6599074840545653,1.6736841082572937,1.6689799964427947,1.6855130887031555,,
1984-03-28,,,1.7035901546478271,1.6672998666763306,1.6760363221168517,1.6698200404644012,1.6832380628585815,,
1984-03-29,,,1.693509578704834,1.6767082452774047,1.6777164816856385,1.6711641073226928,1.6810277104377747,,
1984-03-30,,,1.6767079830169678,1.6807404279708862,1.6750282645225525,1.6704921066761016,1.6793467473983765,,
1984-04-02,,,1.680068016052246,1.6847727298736572,1.6736841082572937,1.670156043767929,1.6783321022987365,,
1984-04-03,,,1.693509578704834,1.6894770622253419,1.6746922731399536,1.6715001106262206,1.6773865771293641,,
1984-04-04,,,1.717029690742493,1.6921649694442749,1.6797324180603028,1.6745242416858672,1.6764454650878906,,
1984-04-05,,,1.6968690156936646,1.692836856842041,1.684772551059723,1.6767083048820495,1.6747017526626586,,
1984-04-06,,,1.7002291679382324,1.697541093826294,1.68914076089859,1.680068451166153,1.6735577607154846,1.729006553888321,
1984-04-09,,,1.6968690156936646,1.7009012937545775,1.6928370118141174,1.682588517665863,1.6722800183296203,1.7285008132457733,
1984-04-10,,,1.7203904390335083,1.7062774658203126,1.6978772640228272,1.6857806861400604,1.6712729954719543,1.7280305862426757,
1984-04-11,,,1.717029690742493,1.7062774658203126,1.6992212176322936,1.6876287698745727,1.670198757648468,1.7273936021327971,
1984-04-12,,,1.7506312131881714,1.717029905319214,1.7049333810806275,1.691324931383133,1.6698631191253661,1.7270926332473755,
1984-04-13,,,1.733829140663147,1.7237498998641967,1.7106454968452454,1.692836880683899,1.670123405456543,1.7265237867832184,
1984-04-16,,,1.747270107269287,1.7338301181793212,1.7173657059669494,1.6955249071121217,1.6711184811592101,1.726022789478302,
1984-04-17,,,1.743910312652588,1.7385340929031372,1.722405779361725,1.6985490262508391,1.6717800712585449,1.725388343334198,
1984-04-18,,,1.7506312131881714,1.745254397392273,1.7257659316062928,1.7027491748332977,1.6733749175071717,1.724787814617157,
1984-04-19,,,1.7203904390335083,1.7392062425613404,1.728118073940277,1.7064453125,1.6752969431877136,1.7240180206298827,
1984-04-20,,,1.7203904390335083,1.7365185022354126,1.7301342010498046,1.7096374809741974,1.6773802495002748,1.7236476373672485,
1984-04-23,,,1.7237505912780762,1.7318145990371705,1.7328223586082458,1.7128296852111817,1.680404405593872,1.7232110118865966,
1984-04-24,,,1.7271090745925903,1.728454351425171,1.733494222164154,1.7156857430934906,1.682756462097168,1.7225084042549133,
1984-04-25,,,1.710309624671936,1.7203900337219238,1.7328222155570985,1.716021716594696,1.6847725296020508,1.7213382399082184,
1984-04-26,,,1.7203904390335083,1.7203900337219238,1.729798138141632,1.7173657596111298,1.6867886400222778,1.7205018723011016,
1984-04-27,,,1.7237505912780762,1.7210620641708374,1.728790283203125,1.7197178900241852,1.6886703276634216,1.7197323977947234,
1984-04-30,,,1.7271090745925903,1.7217337608337402,1.7267741799354552,1.7220699429512023,1.6906191849708556,1.7188300740718843,
1984-05-01,,,1.7539913654327393,1.72711021900177,1.7277822852134705,1.7250940322875976,1.6931056880950928,1.7183297157287598,
1984-05-02,,,1.7506312131881714,1.735174536705017,1.7277822852134705,1.7267741084098815,1.6955249881744385,1.717995481491089,
1984-05-03,,,1.740550518035889,1.7392065525054932,1.7297982931137086,1.7289581835269927,1.6980114960670472,1.7177268552780152,
1984-05-04,,,1.740550518035889,1.7425665378570556,1.7318143010139466,1.7309742510318755,1.6994227480888366,1.7171586620807648,
1984-05-07,,,1.737191915512085,1.7445831060409547,1.7331584334373473,1.7329903960227966,1.6998259925842285,1.7165901637077332,
1984-05-08,,,1.740550518035889,1.7418949365615846,1.7345025777816772,1.7339983999729156,1.7007668113708496,1.7162882530689239,
1984-05-09,,,1.740550518035889,1.7398787975311278,1.7375266671180725,1.7351744413375854,1.7018420362472535,1.7158199191093444,
1984-05-10,,,1.737191915512085,1.7392070770263672,1.73920681476593,1.734502476453781,1.703253309726715,1.7153845572471618,
1984-05-11,,,1.7271090745925903,1.7365187883377076,1.7395426630973816,1.7341664731502533,1.7039925312995912,1.7149149465560913,
1984-05-14,,,1.7155827283859253,1.7321969509124755,1.738390028476715,1.7325821042060852,1.7045684003829955,1.7143300724029542,
1984-05-15,,,1.7223647832870483,1.7285598039627075,1.735227370262146,1.7315048277378082,1.7056831312179566,1.7138463044166565,
1984-05-16,,,1.7088021039962769,1.7222101211547851,1.7310444593429566,1.7294133722782135,1.7067282319068908,1.7132934725284577,
1984-05-17,,,1.718973994255066,1.7185665369033813,1.7288868069648742,1.7293425500392914,1.7080439567565917,1.712942224740982,
1984-05-18,,,1.7020221948623655,1.7135491609573363,1.725033974647522,1.7284241378307343,1.709423875808716,1.7122550308704376,
1984-05-21,,,1.6884584426879885,1.708124303817749,1.7201606273651122,1.7266595304012298,1.7102636909484863,1.7114321994781494,
1984-05-22,,,1.6748955249786377,1.698630452156067,1.7135951280593873,1.7240488529205322,1.7106306600570678,1.7105403017997742,
1984-05-23,,,1.6647250652313232,1.6898150444030762,1.7060125827789308,1.7217696249485015,1.7103238010406494,1.709513421058655,
1984-05-24,,,1.6579445600509644,1.6776091575622558,1.6980878472328187,1.7186473309993744,1.7099485325813293,1.7082190275192262,
1984-05-25,,,1.6342103481292725,1.6640467882156371,1.6887979745864867,1.7141703188419342,1.7085609364509582,1.706520859003067,
1984-05-28,,,1.6342103481292725,1.653197169303894,1.6806607365608215,1.7095253825187684,1.707374951839447,1.7049225449562073,
1984-05-29,,,1.607088327407837,1.639635729789734,1.6691330909729003,1.702180230617523,1.705848159790039,1.7029198789596558,
1984-05-30,,,1.600306272506714,1.626751971244812,1.6582835078239442,1.6946639835834503,1.7045217204093932,1.7008161008358003,
1984-05-31,,,1.6104776859283447,1.6172585964202881,1.647433876991272,1.688160341978073,1.703801920413971,1.6988140368461608,
1984-06-01,,,1.6409928798675537,1.6186151027679443,1.6413309454917908,1.6831824600696563,1.7034908366203307,1.6971504163742066,
1984-06-04,,,1.6884584426879885,1.6294647216796876,1.6413309454917908,1.6807457864284516,1.7040618753433228,1.696094583272934,
1984-06-05,,,1.7020221948623655,1.6484514951705933,1.6440436124801636,1.6788193702697753,1.7047025609016417,1.6951078248023987,
1984-06-06,,,1.718973994255066,1.6721850395202638,1.6494685053825378,1.6777405440807343,1.7050102376937866,1.6941241502761841,
1984-06-07,,,1.718973994255066,1.693884301185608,1.655571448802948,1.6768296480178833,1.7055195260047913,1.6932736182212829,
1984-06-08,,,1.7359256744384766,1.7128708600997924,1.6657429814338685,1.6772704780101777,1.7067038798332215,1.6930253136157989,
1984-06-11,,,1.7088021039962769,1.71693959236145,1.6732021570205688,1.6769314467906953,1.707278561592102,1.6928053319454193,
1984-06-12,,,1.7020221948623655,1.71693959236145,1.6826955437660218,1.675914317369461,1.7074488139152526,1.6924176955223083,
1984-06-13,,,1.7020221948623655,1.7135492324829102,1.692867136001587,1.6755753219127656,1.70714866399765,1.6917970645427705,
1984-06-14,,,1.695239543914795,1.708802342414856,1.7013433218002318,1.674388599395752,1.7071160745620728,1.6909089136123656,
1984-06-15,,,1.681678295135498,1.6979528665542603,1.7054118633270263,1.6733714044094086,1.706745057106018,1.6901514089107514,
1984-06-18,,,1.695239543914795,1.695240354537964,1.706089973449707,1.6737104594707488,1.7067124676704406,1.6894962430000304,
1984-06-19,,,1.7121920585632324,1.6972743272781372,1.7071069598197937,1.6755752861499786,1.7065485000610352,1.6889107477664949,
1984-06-20,,,1.7155827283859253,1.6999864339828492,1.7067678332328797,1.6781181693077087,1.7065195608139039,1.688359159231186,
1984-06-21,,,1.7088021039962769,1.7026989459991455,1.7057506442070007,1.6806610465049743,1.705682978630066,1.687773048877716,
1984-06-22,,,1.7155827283859253,1.7094798326492309,1.7037163496017456,1.684729665517807,1.7053180503845216,1.6877207279205322,
1984-06-25,,,1.7359256744384766,1.7176170587539672,1.7064287066459656,1.6898154318332672,1.7050911617279052,1.6881048214435577,
1984-06-26,,,1.742705464363098,1.7237197399139403,1.7104970335960388,1.6965962886810302,1.7050670647621156,1.6884235680103301,
1984-06-27,,,1.7291433811187744,1.7264318704605102,1.7132091522216797,1.7030381441116333,1.7046373081207276,1.6890061128139495,
1984-06-28,,,1.7088021039962769,1.7264318704605102,1.7145654082298278,1.70795436501503,1.704405541419983,1.6898512423038483,
1984-06-29,,,1.7257541418075562,1.7284661531448364,1.7189729928970336,1.71219242811203,1.7045128154754638,1.6909465324878692,
1984-07-02,,,1.7291433811187744,1.727109694480896,1.7223633766174316,1.7142266750335693,1.7046206712722778,1.692512538433075,
1984-07-03,,,1.7223647832870483,1.723041558265686,1.7233806490898131,1.7152438044548035,1.704525785446167,1.6936411237716675,
1984-07-04,,,1.7223647832870483,1.7216858386993408,1.7240588545799256,1.7154133439064025,1.7047668886184693,1.69476970911026,
1984-07-05,,,1.7155827283859253,1.7230419635772705,1.7247369170188904,1.7152437806129455,1.7046707344055176,1.6957296872138976,
1984-07-06,,,1.6918489933013916,1.7162609338760375,1.722363543510437,1.7130399465560913,1.7040327024459838,1.6963515150547028,
1984-07-09,,,1.6850683689117432,1.7074459314346313,1.7172778129577637,1.7118532598018645,1.703191888332367,1.6969055366516113,
1984-07-10,,,1.654552936553955,1.6938835620880126,1.7084625601768493,1.7094797968864441,1.7012031197547912,1.697154403924942,
1984-07-11,,,1.661335825920105,1.681677770614624,1.7016818046569824,1.7074454784393311,1.69941721200943,1.6974711000919342,
1984-07-12,,,1.6850683689117432,1.6755748987197876,1.6993084311485291,1.7069369196891784,1.6983075690269471,1.6981595325469971,
1984-07-13,,,1.67150616645813,1.6715063333511353,1.6938836336135865,1.70642831325531,1.6969266819953919,1.6981747150421143,
1984-07-16,,,1.6681158542633057,1.6681158304214478,1.6877808809280395,1.7050721287727355,1.6955451607704162,1.6976855766773224,
1984-07-17,,,1.6681158542633057,1.6708284139633178,1.6823559880256653,1.7028683185577393,1.6940964674949646,1.6974316394329072,
1984-07-18,,,1.6748955249786377,1.6735403537750244,1.6776090621948243,1.7008339583873748,1.6927833676338195,1.6973127019405365,
1984-07-19,,,1.654552936553955,1.6674372673034668,1.6715060830116273,1.6981215000152587,1.691130588054657,1.6971919488906861,
1984-07-20,,,1.6342103481292725,1.6599781036376953,1.6657422184944153,1.6940528810024262,1.6892726135253906,1.6966325724124909,
1984-07-23,,,1.607088327407837,1.6477725982666016,1.6579442143440246,1.6876110136508942,1.6871027255058288,1.6958355629444122,
1984-07-24,,,1.620649814605713,1.638279390335083,1.6545539021492004,1.681508231163025,1.6850684261322022,1.6953757786750794,
1984-07-25,,,1.6274303197860718,1.6287863492965697,1.651163351535797,1.6764225780963897,1.683440990447998,1.6950846111774445,
1984-07-26,,,1.654552936553955,1.6287863492965697,1.6481118083000184,1.6737101197242736,1.6821525692939758,1.6950982630252838,
1984-07-27,,,1.681678295135498,1.6382799386978149,1.6491290211677552,1.6715063273906707,1.6817456912994384,1.6955847835540772,
1984-07-30,,,1.695239543914795,1.6559101819992066,1.651841390132904,1.669811135530472,1.6818813133239745,1.6960725021362304,
1984-07-31,,,1.7155827283859253,1.674896764755249,1.656588077545166,1.6694720327854156,1.6826950573921204,1.6966628587245942,
1984-08-01,,,1.752879023551941,1.699986505508423,1.6643864274024964,1.6709977447986604,1.6844581365585327,1.6973909687995912,
1984-08-02,,,1.790173053741455,1.7271105289459228,1.6779484391212462,1.6747272610664368,1.6871027064323425,1.698525619506836,
1984-08-03,,,1.8613735437393188,1.763049578666687,1.700664758682251,1.6832034885883331,1.6916459703445434,1.7001034533977508,
1984-08-06,,,1.851201295852661,1.7942419290542602,1.7250760555267335,1.691510134935379,1.6959857892990113,1.7016803705692292,
1984-08-07,,,1.9020578861236568,1.8315369606018066,1.7532168626785278,1.7038853824138642,1.7018851804733277,1.7038666701316834,
1984-08-08,,,1.8986674547195437,1.8606946468353271,1.780340576171875,1.715751963853836,1.7078524041175842,1.7061870622634887,
1984-08-09,,,1.871545910835266,1.8769692182540894,1.802039873600006,1.7250758409500122,1.7130737686157227,1.7084378445148467,
1984-08-10,,,1.8478107452392576,1.8742566585540767,1.818653118610382,1.7338910698890686,1.7172101259231567,1.7103504812717438,
1984-08-13,,,1.8327659368515012,1.8705695867538448,1.8324057579040527,1.7421235740184784,1.720096275806427,1.712079075574875,
1984-08-14,,,1.8430243730545044,1.8587628841400146,1.8451499223709107,1.7508689999580382,1.7229163193702697,1.7138094401359558,
1984-08-15,,,1.8396050930023196,1.8469504117965698,1.8538225293159485,1.7591044783592225,1.7253289413452149,1.7151695895195007,
1984-08-16,,,1.8361846208572388,1.8398781538009643,1.858423686027527,1.7681860625743866,1.7276731538772583,1.7165963399410247,
1984-08-17,,,1.849863052368164,1.8402886152267457,1.8572726368904113,1.7789686977863313,1.729951901435852,1.7183278906345367,
1984-08-20,,,1.8567012548446653,1.8450756788253784,1.857822632789612,1.7914493441581727,1.73290988445282,1.720094223022461,
1984-08-21,,,1.8908956050872805,1.8546499252319335,1.856706404685974,1.804961633682251,1.736687352657318,1.7220680832862854,
1984-08-22,,,1.8908956050872805,1.8649080276489258,1.8559292197227477,1.8181348979473113,1.7404648208618163,1.7238067424297332,
1984-08-23,,,1.8840563297271729,1.8744823694229127,1.8571802616119384,1.8296100676059723,1.744241156578064,1.7256786155700683,
1984-08-24,,,1.9011539220809937,1.8847405433654785,1.862514579296112,1.8405838489532471,1.748630669116974,1.727687863111496,1.7283472084999085
1984-08-27,,,1.873797416687012,1.8881597757339477,1.8666177272796631,1.849511742591858,1.7522018265724182,1.7294571471214295,1.7289789801836013
1984-08-28,,,1.8943146467208865,1.888843584060669,1.8717467546463014,1.858448338508606,1.7558442783355712,1.7311963891983033,1.7296134877204894
1984-08-29,,,1.8772176504135127,1.8861079931259155,1.8755080103874207,1.8646652698516846,1.759076976776123,1.7327982687950134,1.7300959354639054
1984-08-30,,,1.8806360960006716,1.8854239463806153,1.8799531579017639,1.8691884219646453,1.762513656616211,1.7340983176231384,1.730595475435257
1984-08-31,53.446610497509376,A,1.8669590950012207,1.8785849809646606,1.8816627621650697,1.8694676995277404,1.765541183948517,1.7354296171665191,1.7309767019748687
1984-09-03,53.416088405566796,A,1.8669590950012207,1.8772173166275024,1.882688546180725,1.8702555894851685,1.7681618523597717,1.7366265070438385,1.7313246482610702
1984-09-04,53.36009021034255,A,1.8396050930023196,1.8662754058837892,1.877559494972229,1.8671329498291016,1.7700998449325562,1.737583454847336,1.7314858990907669
1984-09-05,53.31247531676951,P,1.8259286880493164,1.8560176134109496,1.8710628032684327,1.8634960114955903,1.772035551071167,1.7383364295959474,1.731562122106552
1984-09-06,53.278361676092324,P,1.8361846208572388,1.8471273183822632,1.8662756323814391,1.8617279469966888,1.7745832014083862,1.7394943714141846,1.7317561960220338
1984-09-07,53.2612055412066,P,1.829346776008606,1.8396048545837402,1.8590949177742004,1.8608047485351562,1.7766550540924073,1.7405839347839356,1.732115786075592
1984-09-10,53.24395555728892,P,1.8259286880493164,1.8313987731933594,1.854308044910431,1.860462886095047,1.778590760231018,1.741605715751648,1.7324083638191223
1984-09-11,53.26123773944128,P,1.8430243730545044,1.8320826292037964,1.8491790175437928,1.860462886095047,1.7810039520263672,1.7427648687362671,1.7326366364955903
1984-09-12,53.27526800488287,P,1.8225079774856567,1.8313984870910645,1.843708050251007,1.859608030319214,1.7830068159103394,1.7438868522644042,1.7326125460863113
1984-09-13,53.29323597353272,P,1.8532830476760864,1.834818172454834,1.8409727454185485,1.8604629516601563,1.7857608222961425,1.74521577835083,1.7328588253259658
1984-09-14,53.31788256987982,A,1.860121726989746,1.840973162651062,1.840289008617401,1.8609758853912353,1.7891262769699097,1.7465794897079467,1.733155943751335
1984-09-17,53.34744794278572,A,1.873797416687012,1.850546908378601,1.8409728407859802,1.8618306934833526,1.792900857925415,1.7480463731288909,1.7334382236003876
1984-09-18,53.38193235606377,A,1.9011539220809937,1.862172818183899,1.8471277236938477,1.8623436093330383,1.7978328776359558,1.7495179986953735,1.7339238572120665
1984-09-19,53.427526981434674,A,1.897733688354492,1.877217960357666,1.8543082237243653,1.8626855134963989,1.8025608348846436,1.7509890234470367,1.734492252469063
1984-09-20,53.44331082228941,A,1.8806360960006716,1.882688570022583,1.8587533712387085,1.862514501810074,1.8064721894264222,1.7523898792266845,1.7350583672523499
1984-09-21,53.442776813368745,A,1.8669590950012207,1.8840560436248779,1.86251460313797,1.8608047604560851,1.8103812479972838,1.7536539649963379,1.7354063135385513
1984-09-24,53.429977066965485,A,1.8532830476760864,1.8799531698226928,1.865250039100647,1.859779042005539,1.8140845918655395,1.7548148763179778,1.7357025200128555
1984-09-25,53.40300648430653,A,1.8635400533676147,1.872430396080017,1.867301607131958,1.8582403123378755,1.8179930758476257,1.7560447716712952,1.7361665123701095
1984-09-26,53.36968155260351,P,1.8532830476760864,1.863540267944336,1.8703791141510009,1.857043582201004,1.8215608263015748,1.7571720969676972,1.7364960080385208
1984-09-27,53.34744685576067,P,1.8464436531066892,1.8567017793655396,1.8696951746940613,1.855333960056305,1.8253986406326295,1.7582646143436431,1.7368245857954026
1984-09-28,53.34516310404741,P,1.8567012548446653,1.8546502113342285,1.8693531274795532,1.8548210680484771,1.8298484587669372,1.759560536146164,1.7372377413511275
1984-10-01,53.34273987950851,P,1.8396050930023196,1.8519146203994752,1.865933895111084,1.853453367948532,1.8344987940788269,1.7608007597923279,1.737565416097641
1984-10-02,53.32714406749803,P,1.8190882205963133,1.8430242538452148,1.857727324962616,1.8524275243282318,1.8384675621986388,1.7617679941654205,1.7378071492910385
1984-10-03,53.31623915234385,P,1.815669536590576,1.8355015516281128,1.8495209097862244,1.8519145667552948,1.842232346534729,1.7628366684913634,1.7380650705099105
1984-10-04,53.3102479334101,P,1.8190882205963133,1.8300304651260373,1.8433661222457887,1.8510597467422485,1.845523052215576,1.763837810754776,1.738390017747879
1984-10-05,53.2929955878623,P,1.8190882205963133,1.8225078582763672,1.838579034805298,1.8505468189716339,1.8482712507247925,1.7650084710121154,1.7386317509412765
1984-10-08,53.28244505123993,P,1.8122504949569704,1.8170369386672973,1.8344757795333861,1.8498629093170167,1.850611469745636,1.7662463915348052,1.7388392955064773
1984-10-09,53.2791956615587,P,1.798572063446045,1.8129337072372436,1.8279789805412292,1.8476402938365937,1.8522712564468384,1.7674831569194793,1.7390117293596268
1984-10-10,53.28068939733091,P,1.808831095695496,1.8115660190582275,1.8235337853431701,1.8469564497470856,1.8533902978897094,1.768924217224121,1.739218819141388
1984-10-11,53.280023156817485,P,1.8190882205963133,1.8115660190582275,1.8207982420921325,1.845246708393097,1.8539686012268066,1.7705356538295747,1.7393773406744004
1984-10-12,53.305277249816264,P,1.8772176504135127,1.8231919050216674,1.8228498816490173,1.8461015045642852,1.8542854833602904,1.772965726852417,1.739743292927742
