Date,GRADE,GPS,LHX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-20,,,2.9278805255889893,2.9238004207611086,2.911558508872986,3.062543284893036,3.209651298522949,,
1984-02-21,,,2.9380829334259038,2.9238004207611086,2.9033970832824707,3.0416298389434813,3.202510104179382,,
1984-02-22,,,2.836065530776977,2.91155800819397,2.9003365993499757,3.0151053786277773,3.194756851196289,,
1984-02-23,,,2.8156638145446777,2.8891146659851072,2.9003365993499757,2.9880709767341616,3.1886358976364138,,
1984-02-24,,,2.6932408809661865,2.8421867370605467,2.878912854194641,2.960526394844055,3.178230152130127,,
1984-02-27,,,2.611629009246826,2.778936433792114,2.8513684272766113,2.931961643695831,3.1659881687164306,,
1984-02-28,,,2.519814729690552,2.695282793045044,2.809541606903076,2.900846529006958,3.1512977933883666,,
1984-02-29,,,2.4145994186401367,2.610989570617676,2.7612737894058226,2.863450515270233,3.13389102935791,,
1984-03-01,,,2.3632254600524902,2.520501899719238,2.7048082828521727,2.8239959955215452,3.1144365644454957,,
1984-03-02,,,2.455698251724243,2.4729933738708496,2.657590055465698,2.7891651153564454,3.0964234924316405,,
1984-03-05,,,2.4454233646392822,2.4397522449493407,2.6093443393707276,2.7604514241218565,3.0782049226760866,,
1984-03-06,,,2.4351484775543213,2.422818994522095,2.5590508937835694,2.73122398853302,3.0599849081039427,,
1984-03-07,,,2.394050359725952,2.4187091827392577,2.514849376678467,2.707592988014221,3.041350998878479,,
1984-03-08,,,2.4351484775543213,2.433093786239624,2.476797842979431,2.6885672211647034,3.0241511154174803,,
1984-03-09,,,2.4351484775543213,2.4289838314056396,2.450988602638245,2.664950728416443,3.007359309196472,,
1984-03-12,,,2.4351484775543213,2.4269288539886475,2.433340549468994,2.6423544883728027,2.990567502975464,,
1984-03-13,,,2.4351484775543213,2.4269288539886475,2.424873924255371,2.6172077655792236,2.97499990940094,,
1984-03-14,,,2.4145994186401367,2.431038665771484,2.424873924255371,2.593073856830597,2.956980991363525,,
1984-03-15,,,2.424872875213623,2.428983545303345,2.431038665771484,2.5679234743118284,2.9387594747543333,,
1984-03-16,,,2.424872875213623,2.426928424835205,2.4279561281204223,2.54277309179306,2.920333948135376,,
1984-03-19,,,2.424872875213623,2.4248733043670656,2.4259010791778564,2.517622709274292,2.902112431526184,,
1984-03-20,,,2.4351484775543213,2.4248733043670656,2.4259010791778564,2.492475986480713,2.8849125480651856,,
1984-03-21,,,2.394050359725952,2.4207634925842285,2.4259010791778564,2.4703752279281614,2.868318991661072,,
1984-03-22,,,2.301574945449829,2.3961039066314695,2.4125437259674074,2.444670784473419,2.849467840194702,,
1984-03-23,,,2.3323986530303955,2.377609062194824,2.4022687435150147,2.4266286730766295,2.830212960243225,,
1984-03-26,,,2.3632254600524902,2.3652795791625976,2.3950764417648314,2.4142084956169128,2.81157461643219,,
1984-03-27,,,2.3734984397888184,2.3529495716094972,2.3889114379882814,2.406892681121826,2.7896732187271116,,
1984-03-28,,,2.4762487411499023,2.3693892478942873,2.395076370239258,2.4099751472473145,2.7708469676971434,,
1984-03-29,,,2.4762487411499023,2.404324007034302,2.4002139568328857,2.415626311302185,2.7518166971206663,,
1984-03-30,,,2.548172950744629,2.4474788665771485,2.4125439643859865,2.420250046253204,2.734224910736084,,
1984-04-02,,,2.56872296333313,2.488578367233276,2.426928973197937,2.4264150261878967,2.7174521923065185,,
1984-04-03,,,2.4967968463897705,2.513238048553467,2.433093810081482,2.429497444629669,2.700261092185974,,
1984-04-04,,,2.455698251724243,2.509127950668335,2.439258599281311,2.4325798392295837,2.682043962478638,,
1984-04-05,,,2.3837730884552,2.4906328201293944,2.447478413581848,2.4300110697746278,2.662592387199402,,
1984-04-06,,,2.4454233646392822,2.470082902908325,2.458780884742737,2.4305248141288756,2.6466182041168214,2.9645547127723693,
1984-04-09,,,2.424872875213623,2.441312885284424,2.4649456262588503,2.430011034011841,2.631457180976868,2.957586326599121,
1984-04-10,,,2.4454233646392822,2.431038188934326,2.4721381187438967,2.430524778366089,2.617523307800293,2.9503133511543274,
1984-04-11,,,2.40432357788086,2.4207632541656494,2.464945602416992,2.430010986328125,2.6023593854904177,2.9427313899993894,
1984-04-12,,,2.486522674560547,2.4413131713867187,2.4659729957580567,2.433093476295471,2.5890435218811034,2.9359714198112488,
1984-04-13,,,2.537897825241089,2.4598080635070803,2.4649454832077025,2.4387447237968445,2.5767551612854005,2.9295211577415468,
1984-04-16,,,2.5173494815826416,2.478303384780884,2.4598081350326537,2.4433685541152954,2.566708207130432,2.922763407230377,
1984-04-17,,,2.5276238918304443,2.494743490219116,2.4628908395767213,2.4479923248291016,2.55686674118042,2.915700318813324,
1984-04-18,,,2.5276238918304443,2.5194035530090333,2.470083403587341,2.4546710014343263,2.55008581161499,2.907719099521637,
1984-04-19,,,2.5173494815826416,2.5255689144134523,2.4834410429000853,2.4654597282409667,2.5441195249557493,2.8995331072807313,
1984-04-20,,,2.5173494815826416,2.5214592456817626,2.490633654594421,2.474707269668579,2.536316947937012,2.891857225894928,
1984-04-23,,,2.537897825241089,2.5255689144134523,2.501936149597168,2.483440887928009,2.529333438873291,2.8844888162612916,
1984-04-24,,,2.599546432495117,2.539953422546387,2.5173484563827513,2.494743287563324,2.522562708854675,2.8780429553985596,
1984-04-25,,,2.599546432495117,2.5543379306793215,2.536870741844177,2.500908172130585,2.516608085632324,2.8715970945358276,
1984-04-26,,,2.6098222732543945,2.572832489013672,2.549200701713562,2.5075868487358095,2.510246920585632,2.8658660769462587,
1984-04-27,,,2.671471357345581,2.60365686416626,2.5625580549240112,2.513751769065857,2.505118737220764,2.86054753780365,
1984-04-30,,,2.6303720474243164,2.6221517086029054,2.5738603115081786,2.516834223270416,2.499168567657471,2.85440993309021,
1984-05-01,,,2.6406466960906982,2.6303717613220217,2.5851625919342043,2.5240267157554626,2.493219842910767,2.8478649735450743,
1984-05-02,,,2.6406466960906982,2.6385918140411375,2.5964648723602295,2.5332741379737853,2.489311466217041,2.842034158706665,
1984-05-03,,,2.599546432495117,2.636536645889282,2.604684567451477,2.5440628051757814,2.48498911857605,2.836812508106232,
1984-05-04,,,2.5789988040924072,2.6180421352386474,2.6108494997024536,2.5507415771484374,2.4827042770385743,2.830467214584351,
1984-05-07,,,2.56872296333313,2.60571231842041,2.6139320135116577,2.557934081554413,2.4818461561203002,2.8239171624183657,
1984-05-08,,,2.5892739295959477,2.59543776512146,2.6129047632217413,2.5651266098022463,2.483235340118408,2.8172665667533874,
1984-05-09,,,2.599546432495117,2.5872177124023437,2.612904763221741,2.574887752532959,2.486934280395508,2.8104126548767088,
1984-05-10,,,2.56872296333313,2.5810530185699463,2.608794832229614,2.5789977669715882,2.4910442304611204,2.802740397453308,
1984-05-11,,,2.537897825241089,2.5728328227996826,2.595437479019165,2.5789977669715882,2.4926882219314574,2.794555857181549,
1984-05-14,,,2.5173494815826416,2.562558126449585,2.5841352224349974,2.5789977669715882,2.4941267442703245,2.7861658334732056,
1984-05-15,,,2.5173494815826416,2.5481732368469237,2.571805500984192,2.578484046459198,2.4957707643508913,2.777877836227417,
1984-05-16,,,2.5173494815826416,2.531733846664429,2.5594757795333862,2.577970325946808,2.498236746788025,2.769793872833252,
1984-05-17,,,2.486522674560547,2.5152937889099123,2.5481734037399293,2.576428985595703,2.4992642307281496,2.7617076730728147,
1984-05-18,,,2.455698251724243,2.498853874206543,2.535843348503113,2.573346424102783,2.499675226211548,2.75351726770401,
1984-05-21,,,2.4454233646392822,2.4844686508178713,2.523513388633728,2.568722701072693,2.4998807239532472,2.7452241134643556,
1984-05-22,,,2.3837730884552,2.457753372192383,2.5029633045196533,2.557934033870697,2.4988532161712644,2.736926562786102,
1984-05-23,,,2.2810254096984863,2.410488557815552,2.47111120223999,2.5420079827308655,2.4961817359924314,2.7265813636779783,
1984-05-24,,,2.291300773620605,2.3714441776275637,2.443368983268738,2.526081907749176,2.493510293960571,2.7161348843574524,
1984-05-25,,,2.2604761123657227,2.3323997497558593,2.415626811981201,2.505532145500183,2.490222358703613,2.7052781534194947,
1984-05-28,,,2.2604761123657227,2.2954102993011474,2.389939475059509,2.4870373487472532,2.4869344234466553,2.69452342748642,
1984-05-29,,,2.2502005100250244,2.2686957836151125,2.3632245779037477,2.4675150394439695,2.483235464096069,2.6840740060806274,
1984-05-30,,,2.2810254096984863,2.2686957836151125,2.339592170715332,2.449533975124359,2.48097496509552,2.674646978378296,
1984-05-31,,,2.319967031478882,2.2744290351867678,2.3229366064071657,2.4355550050735473,2.481342806816101,2.665405323505402,
1984-06-01,,,2.2888965606689453,2.280113124847412,2.3062564373016357,2.4210498929023743,2.480472764968872,2.6553428626060485,
1984-06-04,,,2.319967031478882,2.2920113086700438,2.293710803985596,2.4086120963096618,2.4796075963974,2.645591106414795,
1984-06-05,,,2.2888965606689453,2.2997505187988283,2.2842231512069704,2.393593227863312,2.4779155588150026,2.633794388771057,
1984-06-06,,,2.319967031478882,2.3075388431549073,2.2881173133850097,2.3796142578125,2.474789924621582,2.622818446159363,
1984-06-07,,,2.2888965606689453,2.30132474899292,2.2878768920898436,2.3656229376792908,2.4710428810119627,2.6114297890663147,
1984-06-08,,,2.2888965606689453,2.30132474899292,2.290718936920166,2.3531728744506837,2.465857353210449,2.6000411319732666,
1984-06-11,,,2.2785398960113525,2.293039321899414,2.292525315284729,2.3412323951721192,2.4600536918640135,2.588752942085266,
1984-06-12,,,2.2267539501190186,2.2806107997894287,2.2901806592941285,2.326702618598938,2.4546528339385985,2.5774569630622866,
1984-06-13,,,2.2267539501190186,2.261968183517456,2.284753513336182,2.312172842025757,2.4500739479064944,2.566058955192566,
1984-06-14,,,2.2060391902923584,2.2453967094421388,2.2733607292175293,2.2981486678123475,2.4465192699432374,2.5545558285713197,
1984-06-15,,,2.1438989639282227,2.216397190093994,2.258860969543457,2.2825587034225463,2.440488781929016,2.5435534930229187,
1984-06-18,,,2.1542553901672363,2.1915402889251707,2.2422898054122924,2.268000304698944,2.4350764322280884,2.533266806602478,
1984-06-19,,,2.112828493118286,2.1687551975250243,2.2246829986572267,2.2544530749320986,2.4284245347976685,2.5229739212989806,
1984-06-20,,,2.133542537689209,2.1501129150390623,2.206040549278259,2.2470789313316346,2.4230089139938356,2.5126841497421264,
1984-06-21,,,2.092114925384521,2.127328062057495,2.1863623857498165,2.2371196389198302,2.415120759010315,2.5020821404457094,
1984-06-22,,,2.133542537689209,2.1252567768096924,2.1708269834518434,2.2307729601860045,2.4070336532592775,2.491894407272339,
1984-06-25,,,2.174970865249634,2.129399871826172,2.1604700803756716,2.2264976978302,2.400186080932617,2.4834471440315244,
1984-06-26,,,2.174970865249634,2.1418283462524412,2.155291771888733,2.2227362155914308,2.393133020401001,2.4749998807907105,
1984-06-27,,,2.164613008499145,2.1480424404144287,2.1490776777267455,2.2169155955314634,2.385872802734375,2.4679793071746827,
1984-06-28,,,2.112828493118286,2.152185153961182,2.139756608009338,2.2065586686134337,2.377782382965088,2.4609509539604186,
1984-06-29,,,2.081756830215454,2.141828012466431,2.1335423946380616,2.1962016820907593,2.369070529937744,2.452693738937378,
1984-07-02,,,2.081756830215454,2.1231852054595945,2.1262925386428835,2.1842911720275877,2.3599477100372312,2.4446405744552613,
1984-07-03,,,2.112828493118286,2.1107567310333253,2.1262925386428835,2.175487768650055,2.3502133512496948,2.436388030052185,
1984-07-04,,,2.112828493118286,2.1003998279571534,2.124221134185791,2.165130841732025,2.3404789924621583,2.4285435390472414,
1984-07-05,,,2.092114925384521,2.0962571144104,2.124221134185791,2.155291759967804,2.330124845504761,2.4201858830451966,
1984-07-06,,,2.0714011192321777,2.094185972213745,2.1180069923400877,2.1444169878959656,2.3181234407424927,2.4116210889816285,
1984-07-09,,,2.04032826423645,2.0859002590179445,2.1045427322387695,2.1325064063072205,2.3063225650787356,2.402745566368103,
1984-07-10,,,2.009258508682251,2.0651862621307373,2.087971496582031,2.1216316342353823,2.2936948013305662,2.3934573221206663,
1984-07-11,,,1.9160445928573608,2.025829482078552,2.063114655017853,2.106096166372299,2.2792027592658997,2.3842571127414702,
1984-07-12,,,1.967830300331116,2.000972557067871,2.048614835739136,2.0941857218742372,2.2665684366226198,2.3757787775993346,
1984-07-13,,,1.936758041381836,1.9740439414978028,2.034114956855774,2.0838286757469175,2.253723621368408,2.3682139492034913,
1984-07-16,,,1.9471145868301392,1.9554012060165404,2.0206507325172423,2.073471635580063,2.2412914538383486,2.361568804979324,
1984-07-17,,,2.009258508682251,1.9554012060165404,2.010293734073639,2.0682931363582613,2.2296911454200745,2.3564632427692414,
1984-07-18,,,2.092114925384521,1.9906152725219726,2.0082223773002625,2.066221755743027,2.2195425152778627,2.353238397836685,
1984-07-19,,,2.1542553901672363,2.027900290489197,2.014436423778534,2.0693287789821624,2.2112531638145447,2.3511486971378326,
1984-07-20,,,2.081756830215454,2.0569000482559203,2.0154719948768616,2.0667394936084746,2.202130343914032,2.3474092829227446,
1984-07-23,,,1.9471145868301392,2.0569000482559203,2.0061506271362304,2.0553466796875,2.190725646018982,2.3424261951446534,
1984-07-24,,,1.926403522491455,2.0403290510177614,1.997865128517151,2.042918312549591,2.178906726837158,2.3373387455940247,
1984-07-25,,,2.0610430240631104,2.034114670753479,2.0123649716377257,2.0377398133277893,2.1697805976867675,2.3340086722373963,
1984-07-26,,,2.0714011192321777,2.017543816566467,2.022722053527832,2.035668444633484,2.1614781665802,2.330371198654175,
1984-07-27,,,2.2163984775543213,2.0444721460342405,2.0506860971450807,2.042400527000427,2.1566921710968017,2.3281836986541746,
1984-07-30,,,2.164613008499145,2.087971830368042,2.072435939311981,2.046543335914612,2.151075963973999,2.325478343963623,
1984-07-31,,,2.081756830215454,2.119042491912842,2.0796857714653014,2.04498975276947,2.1450356388092042,2.3219444274902346,
1984-08-01,,,2.185326337814331,2.143899154663086,2.0890069127082826,2.0486146450042724,2.143121657371521,2.3196516966819765,
1984-08-02,,,2.2060391902923584,2.170826768875122,2.0941852927207947,2.0543108582496643,2.141416425704956,2.3174633598327636,
1984-08-03,,,2.3303239345550537,2.1936118602752686,2.1190420031547545,2.0672569990158083,2.1428133821487427,2.316517870426178,
1984-08-06,,,2.4338948726654053,2.2474682331085205,2.1677200317382814,2.0869353294372557,2.1462817573547364,2.316608090400696,
1984-08-07,,,2.464965581893921,2.324109983444214,2.2215762376785277,2.1097206830978394,2.1505770587921145,2.3169062614440916,
1984-08-08,,,2.4856793880462646,2.3841805934906004,2.2640398740768433,2.1382024228572845,2.15467013835907,2.317822551727295,
1984-08-09,,,2.5167500972747803,2.446322774887085,2.3085747718811036,2.165648412704468,2.1586057996749877,2.3199743032455444,
1984-08-10,,,2.5788919925689697,2.4960363864898683,2.344824123382568,2.1977551102638246,2.164405708312988,2.32243923664093,
1984-08-13,,,2.5892488956451416,2.5271071910858156,2.387287712097168,2.2298618257045746,2.1697913455963134,2.3246994709968565,
1984-08-14,,,2.5063960552215576,2.5353932857513426,2.4297516345977783,2.25471870303154,2.1741413354873655,2.326028447151184,
1984-08-15,,,2.4856793880462646,2.5353932857513426,2.4597869396209715,2.274396926164627,2.1774555826187134,2.326122753620148,
1984-08-16,,,2.423537015914917,2.51675066947937,2.4815367221832276,2.287861007452011,2.1801483917236326,2.325595636367798,
1984-08-17,,,2.423537015914917,2.4856796741485594,2.490858030319214,2.304950016736984,2.1828412008285523,2.324349277019501,
1984-08-20,,,2.423537015914917,2.4525372982025146,2.489822244644165,2.328771138191223,2.1857411432266236,2.3228974175453185,
1984-08-21,,,2.496037483215332,2.4504655838012694,2.4929294347763062,2.357252836227417,2.19112681388855,2.3228898239135742,
1984-08-22,,,2.537466526031494,2.4608230113983156,2.498108148574829,2.381074011325836,2.1973410654067993,2.3237075066566466,
1984-08-23,,,2.5581791400909424,2.4877514362335207,2.5022510528564452,2.4054129123687744,2.204383864402771,2.3254515671730043,
1984-08-24,,,2.537466526031494,2.510537338256836,2.4981085062026978,2.421466314792633,2.2122552156448365,2.3263719987869265,2.645463355779648
1984-08-27,,,2.5478227138519287,2.535394477844238,2.4939658880233764,2.440626800060272,2.2201265621185304,2.327601497173309,2.642593911886215
1984-08-28,,,2.568535089492798,2.5498939990997314,2.5001797914505004,2.4649657130241396,2.2292406940460205,2.3288326144218443,2.639572982788086
1984-08-29,,,2.5556023120880127,2.553521156311035,2.5071720838546754,2.4834795117378237,2.2376818895339965,2.330345401763916,2.6365383958816526
1984-08-30,,,2.545170545578003,2.550919437408447,2.5193354368209837,2.500436079502106,2.2467430019378662,2.3309318804740906,2.6334516501426695
1984-08-31,48.91964650054566,A,2.5347390174865723,2.550373935699463,2.5304556369781492,2.5106568336486816,2.2547669315338137,2.3309002923965454,2.630210725069046
1984-09-03,48.90229575348119,A,2.5347390174865723,2.5477571964263914,2.5415758371353148,2.51569904088974,2.2619622945785522,2.3310741877555845,2.626918797492981
1984-09-04,48.85816109443959,A,2.472152709960937,2.5284807205200193,2.5391873598098753,2.516058397293091,2.2679059314727783,2.3305194759368897,2.623109897375107
1984-09-05,48.81732253492996,C,2.472152709960937,2.5117908000946043,2.5326559782028197,2.5153820633888246,2.2740567255020143,2.3299647641181944,2.6188419318199156
1984-09-06,48.78918796342433,C,2.5138776302337646,2.505532217025757,2.528225827217102,2.5152384400367738,2.2820777082443238,2.329930045604706,2.6147315764427184
1984-09-07,48.778647813565584,B,2.545170545578003,2.507618522644043,2.528996229171753,2.5135523676872253,2.2913459825515745,2.3302082562446595,2.6110327410697938
1984-09-10,48.76256496351533,B,2.5034453868865967,2.501359796524048,2.52455849647522,2.509262192249298,2.2997797536849975,2.3298637318611144,2.607176274061203
1984-09-11,48.75168763069024,B,2.419997453689575,2.4909287452697755,2.5097047328948974,2.504942262172699,2.305923132896423,2.328068242073059,2.6030555987358093
1984-09-12,48.750375013661746,B,2.4408605098724365,2.484670305252075,2.49823055267334,2.5027013182640077,2.3124837732315062,2.3264813828468323,2.59903923869133
1984-09-13,48.69421222175552,B,2.232239961624145,2.4283427715301515,2.4669374942779543,2.493136465549469,2.315286273956299,2.32270555973053,2.594285818338394
1984-09-14,48.63305546808474,B,2.2635326385498047,2.372015190124512,2.4398168563842773,2.4851362466812135,2.3191289043426515,2.318626172542572,2.589586855173111
1984-09-17,48.59087981173733,B,2.2843947410583496,2.3282050609588625,2.414782428741455,2.478179132938385,2.3240102338790893,2.3151663994789122,2.5847881662845613
1984-09-18,48.58290498596091,B,2.3469808101654053,2.3136017322540283,2.4022652387619017,2.4707262992858885,2.3307646799087522,2.3122297406196592,2.5800473570823668
1984-09-19,48.55977840713428,B,2.294826030731201,2.2843948364257813,2.3845325708389282,2.458594274520874,2.338340308666229,2.3087715339660644,2.575402846336365
1984-09-20,48.59814257942866,B,2.3156864643096924,2.3010841369628907,2.364713454246521,2.4464696407318116,2.345297431945801,2.3059329342842103,2.571372721195221
1984-09-21,48.62481094626503,B,2.294826030731201,2.3073428153991697,2.339679002761841,2.434337615966797,2.352458791732788,2.303091206550598,2.5667792105674745
1984-09-24,48.64295038764683,B,2.294826030731201,2.30942907333374,2.318817067146301,2.4216877818107605,2.3594130206108095,2.300352237224579,2.5621346998214722
1984-09-25,48.638035340471,B,2.294826030731201,2.2989981174468994,2.306299924850464,2.408002328872681,2.365124371051788,2.2974077582359316,2.5573371624946595
1984-09-26,48.638657600869045,B,2.2843947410583496,2.296911859512329,2.290653347969055,2.3944419503211973,2.368969967365265,2.294256241321564,2.5523344480991366
1984-09-27,48.62114805377925,B,2.253100872039795,2.2843947410583496,2.29273943901062,2.379838466644287,2.3709468770027162,2.2911000204086305,2.546920208930969
1984-09-28,48.60993265918031,B,2.232239961624145,2.2718775272369385,2.289610171318054,2.3647135138511657,2.37395653963089,2.288043441772461,2.541299649477005
1984-10-01,48.600845130506194,B,2.2218079566955566,2.2572739124298096,2.283351492881775,2.349066960811615,2.379450407028198,2.28508802652359,2.535626929998398
1984-10-02,48.59177912402947,B,2.200945854187012,2.2384978771209716,2.2687479972839357,2.3355066180229187,2.3849412536621095,2.2819239902496338,2.5299009132385253
1984-10-03,48.58279538647864,B,2.190515756607056,2.2197220802307127,2.258316969871521,2.3214247703552244,2.387530708312988,2.278655652999878,2.524224762916565
1984-10-04,48.571668782153836,B,2.169652938842773,2.2030324935913086,2.243713617324829,2.3042135357856752,2.3894957447052003,2.2754869556427,2.5185973143577574
1984-10-05,48.56669001332119,B,2.200945854187012,2.1967736721038817,2.2343255996704103,2.2870023012161256,2.389186692237854,2.2729394316673277,2.513228349685669
1984-10-08,48.561384001587925,B,2.190515756607056,2.190515232086182,2.2238945722579957,2.2713558197021486,2.389704747200012,2.2703903555870055,2.5078072345256803
1984-10-09,48.566006570006465,B,2.169652938842773,2.184256649017334,2.211377263069153,2.2588385939598083,2.3914626693725585,2.2682491540908813,2.502587858438492
1984-10-10,48.56467317019442,B,2.138359785079956,2.1738254547119142,2.1967737674713135,2.2437135577201843,2.390523338317871,2.266822497844696,2.496701930761337
1984-10-11,48.58647889352208,B,2.190515756607056,2.1779980182647707,2.1905152559280396,2.24162734746933,2.390212869644165,2.2658146476745604,2.4909747660160066
1984-10-12,48.5981307687401,B,2.190515756607056,2.1759119987487794,2.1863428354263306,2.2379765033721926,2.387416706085205,2.265115044116974,2.4851965987682343
1984-10-15,48.60748696015997,B,2.200945854187012,2.1779980182647707,2.1842566251754763,2.2338040590286257,2.382757725715637,2.264519741535187,2.4795215845108034
1984-10-16,48.606951905600404,B,2.180084705352783,2.180084371566773,2.1821705102920532,2.2254592537879945,2.3770601081848146,2.2638185834884643,2.473946294784546
1984-10-17,48.617760283725254,B,2.169652938842773,2.1863430023193358,2.180084228515625,2.219200599193573,2.3707395792007446,2.262704858779907,2.4686759185791014
1984-10-18,48.60580292645414,B,2.180084705352783,2.1842567920684814,2.181127405166626,2.2124205112457274,2.364006271362305,2.261306035518646,2.463355679512024
