Date,GRADE,GPS,PWR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-03-25,,,10.399429321289062,9.293976783752441,8.761722660064697,8.325683355331421,,,
1998-03-26,,,10.481310844421388,9.736156463623047,8.995095443725585,8.458746814727784,,,
1998-03-27,,,10.481310844421388,10.137394142150878,9.191619682312012,8.591810274124146,,,
1998-03-30,,,10.35848617553711,10.243845367431641,9.392238521575928,8.718732500076294,,,
1998-03-31,,,10.972623825073242,10.538632202148438,9.687025547027588,8.85793752670288,,,
1998-04-01,,,11.136394500732422,10.686025238037109,9.990001010894776,9.01351957321167,,,
1998-04-02,,,11.382049560546877,10.866172981262208,10.301164722442627,9.187525606155395,,,
1998-04-03,,,11.341106414794922,11.038132095336914,10.587763118743897,9.357437419891358,,,
1998-04-06,,,11.095453262329102,11.185525512695312,10.714685440063477,9.523255133628846,,,
1998-04-07,,,10.563197135925291,11.103640174865722,10.82113618850708,9.662460041046142,,,
1998-04-08,,,10.972623825073242,11.070886039733887,10.878455638885498,9.820089149475098,,,
1998-04-09,,,10.808852195739746,10.95624656677246,10.911209774017333,9.95315260887146,,,
1998-04-10,,,10.808852195739746,10.849795722961426,10.94396390914917,10.06779179573059,,,
1998-04-13,,,10.726967811584473,10.7760986328125,10.980812072753906,10.186525297164916,,,
1998-04-14,,,10.890741348266602,10.841607475280762,10.972623825073242,10.329824686050415,,,
1998-04-15,,,10.931682586669922,10.833419227600098,10.952152633666993,10.471076822280883,,,
1998-04-16,,,10.808852195739746,10.833419227600098,10.89483289718628,10.597998809814452,,,
1998-04-17,,,10.767909049987791,10.825230598449705,10.837513160705566,10.712638139724731,,,
1998-04-20,,,11.054510116577148,10.890739059448242,10.833418846130371,10.774052143096924,,,
1998-04-21,,,11.054510116577148,10.923492813110352,10.882550144195557,10.851843166351319,,,
1998-04-22,,,10.808852195739746,10.898926734924316,10.866172981262206,10.872314310073852,9.209634351730347,,
1998-04-23,,,10.399429321289062,10.81704216003418,10.825230693817138,10.868220233917237,9.2702294921875,,
1998-04-24,,,10.071887016296388,10.677837753295899,10.751534175872802,10.847749042510987,9.3242737865448,,
1998-04-27,,,9.580573081970217,10.383050346374514,10.636894702911377,10.808853387832642,9.368491802215576,,
1998-04-28,,,9.580573081970217,10.088262939453127,10.505877876281739,10.73925085067749,9.406159009933472,,
1998-04-29,,,9.212091445922852,9.768910789489748,10.33391876220703,10.643035697937012,9.426630373001098,,
1998-04-30,,,9.621514320373535,9.613327789306641,10.21518497467041,10.555008935928345,9.458565587997436,,
1998-05-01,,,9.66245937347412,9.531442260742187,10.104640007019043,10.471076583862304,9.49868935585022,,
1998-05-04,,,9.334918022155762,9.482311248779297,9.932680797576904,10.383049821853637,9.529805736541748,,
1998-05-05,,,9.089262962341309,9.384049224853516,9.73615608215332,10.309353113174438,9.560922117233277,,
1998-05-06,,,8.843605995178223,9.31035213470459,9.539631462097168,10.202902221679688,9.587125358581543,,
1998-05-07,,,9.089262962341309,9.203901863098144,9.408614826202392,10.116922760009766,9.612509784698487,,
1998-05-08,,,9.04831886291504,9.081073760986328,9.306258010864259,10.02889609336853,9.637075328826905,,
1998-05-11,,,8.925495147705078,8.999189186096192,9.240750217437744,9.93882246017456,9.659184398651123,,
1998-05-12,,,8.966432571411133,8.974623107910157,9.179336166381836,9.842607021331787,9.674742584228516,,
1998-05-13,,,9.089262962341309,9.023754501342774,9.167053318023681,9.750486040115357,9.696032772064209,,
1998-05-14,,,9.089262962341309,9.023754501342774,9.113828182220459,9.664506578445435,9.719779453277589,,
1998-05-15,,,9.00737476348877,9.01556568145752,9.048319721221924,9.576479864120483,9.74106954574585,,
1998-05-18,,,8.720779418945312,8.974622535705567,8.98690586090088,9.459793329238892,9.75990315437317,,
1998-05-19,,,8.516068458557129,8.884549713134765,8.929586410522461,9.332871246337891,9.774642543792725,,
1998-05-20,,,8.475122451782227,8.76172161102295,8.89273805618286,9.216184759140015,9.787744159698486,,
1998-05-21,,,8.27041244506836,8.597951507568359,8.810853004455566,9.10973391532898,9.790200748443603,,
1998-05-22,,,8.557010650634766,8.507878684997559,8.761722183227539,9.033990097045898,9.791019592285156,,
1998-05-25,,,8.557010650634766,8.475124931335449,8.724873733520507,8.982811975479127,9.795113849639893,,
1998-05-26,,,8.884551048278809,8.548821449279785,8.716685581207276,8.948010873794555,9.812309799194336,,
1998-05-27,,,8.76172161102295,8.606141281127929,8.683931446075439,8.92549238204956,9.825411434173583,,
1998-05-28,,,8.557010650634766,8.66346092224121,8.630706214904786,8.872267198562621,9.831143398284912,,
1998-05-29,,,8.35229778289795,8.622518348693848,8.565198516845703,8.806759119033813,9.828686904907226,,
1998-06-01,,,8.35229778289795,8.581575775146485,8.528350353240967,8.757628107070923,9.79920825958252,,
1998-06-02,,,8.516068458557129,8.507879257202148,8.528350353240967,8.728968381881714,9.779555835723876,,
1998-06-03,,,8.638895988464355,8.48331413269043,8.54472770690918,8.718732881546021,9.744345169067383,,
1998-06-04,,,8.925495147705078,8.557011032104493,8.610235977172852,8.71054449081421,9.713228855133057,,
1998-06-05,,,8.843605995178223,8.655272674560546,8.638895511627197,8.700308847427369,9.680474758148193,,
1998-06-08,,,9.089262962341309,8.802665710449219,8.69212074279785,8.708497238159179,9.655090293884278,,
1998-06-09,,,10.071887016296388,9.113829421997071,8.81085433959961,8.763769960403442,9.63707555770874,,
1998-06-10,,,9.8262300491333,9.35129623413086,8.917305183410644,8.800618314743042,9.610872268676758,,
1998-06-11,,,9.744344711303713,9.515066146850586,9.036038589477538,8.833372402191163,9.578118171691894,,
1998-06-12,,,9.498689651489258,9.646082878112793,9.15067777633667,8.857938146591186,9.541269836425782,,
1998-06-15,,,9.334918022155762,9.695213890075683,9.248939800262452,8.88864507675171,9.506059131622315,,
1998-06-16,,,9.949057579040527,9.670648002624512,9.39223871231079,8.96029453277588,9.493776340484619,,
1998-06-17,,,10.317541122436523,9.768910217285157,9.560103225708009,9.052415466308593,9.480674686431884,,
1998-06-18,,,10.153770446777344,9.850795364379882,9.682930755615235,9.146583366394044,9.467573051452638,,
1998-06-19,,,9.744344711303713,9.899926376342775,9.773004627227785,9.205950069427491,9.446282901763915,,
1998-06-22,,,9.703401565551758,9.973623085021973,9.83441848754883,9.26326961517334,9.425811576843262,,
1998-06-23,,,9.703401565551758,9.924491882324219,9.797569942474366,9.304212141036988,9.402064781188965,,
1998-06-24,,,9.703401565551758,9.801663970947265,9.785287094116212,9.351296138763427,9.377499160766602,,
1998-06-25,,,9.744344711303713,9.71977882385254,9.78528709411621,9.410662841796874,9.356209011077881,,
1998-06-26,,,9.703401565551758,9.711590194702149,9.805758285522462,9.478218030929565,9.334918861389161,,
1998-06-29,,,9.66245937347412,9.70340175628662,9.838512420654297,9.543726110458374,9.3070778465271,,
1998-06-30,,,9.621514320373535,9.687024307250976,9.805758094787597,9.598998403549194,9.278417930603027,,
1998-07-01,,,9.089262962341309,9.564196586608887,9.682930278778077,9.621516752243043,9.24402614593506,9.226830248832703,
1998-07-02,,,9.416802406311035,9.498688125610352,9.609233474731445,9.64608211517334,9.224373607635497,9.2473015499115,
1998-07-03,,,9.416802406311035,9.441368293762206,9.576479244232178,9.67474193572998,9.211271915435791,9.267772850990296,
1998-07-06,,,9.580573081970217,9.424991035461426,9.564196395874024,9.699307441711426,9.211271915435791,9.289881858825684,
1998-07-07,,,9.457746505737305,9.39223747253418,9.539630889892578,9.668600416183471,9.208815383911134,9.307487196922303,
1998-07-08,,,9.498689651489258,9.47412281036377,9.519159698486328,9.65222339630127,9.21454734802246,9.32058886051178,
1998-07-09,,,9.293977737426758,9.449557876586914,9.474123001098633,9.629705047607422,9.207996616363525,9.33328110218048,
1998-07-10,,,9.293977737426758,9.424992942810059,9.433180618286134,9.619469451904298,9.200626983642579,9.349658169746398,
1998-07-13,,,9.253033638000488,9.359485054016114,9.39223804473877,9.615375232696532,9.198989295959473,9.36439751625061,
1998-07-14,,,9.253033638000488,9.31854248046875,9.355389976501465,9.580574035644531,9.202264709472656,9.381593413352967,
1998-07-15,,,9.00737476348877,9.220279502868653,9.347201156616212,9.515065717697144,9.205540084838868,9.396332721710206,
1998-07-16,,,9.00737476348877,9.162958908081055,9.306258392333984,9.457745933532715,9.203902320861816,9.408206052780152,
1998-07-17,,,9.293977737426758,9.162958908081055,9.293975925445556,9.435227584838866,9.20881549835205,9.422945413589478,
1998-07-20,,,9.293977737426758,9.171147727966309,9.265316390991211,9.414756393432617,9.216185150146485,9.437684774398804,
1998-07-21,,,9.253033638000488,9.171147727966309,9.244845104217529,9.392237997055053,9.221917171478271,9.448329877853393,
1998-07-22,,,9.253033638000488,9.220279502868653,9.220279502868653,9.36971960067749,9.225192584991454,9.460612678527832,
1998-07-23,,,9.212091445922852,9.261222839355469,9.212090873718262,9.343106937408447,9.227649154663085,9.473714303970336,
1998-07-24,,,9.171149253845217,9.23665714263916,9.199808025360108,9.31649432182312,9.230924644470214,9.485997095108033,
1998-07-27,,,8.966432571411133,9.171148109436036,9.171147918701172,9.28169298171997,9.235837707519531,9.49787043094635,
1998-07-28,,,8.679835319519043,9.056508445739746,9.113828086853028,9.234609031677246,9.239113044738769,9.506877794265748,
1998-07-29,,,8.188523292541504,8.84360637664795,9.0319429397583,9.189572048187255,9.233381061553954,9.51056261062622,
1998-07-30,,,8.02475357055664,8.606138801574707,8.933680820465089,9.119969606399536,9.22846788406372,9.509334316253662,
1998-07-31,,,8.27041244506836,8.425991439819336,8.831324291229247,9.062650108337403,9.222735919952392,9.506877756118774,
1998-08-03,,,8.434179306030273,8.319540786743165,8.7453444480896,9.005330419540405,9.220279293060303,9.507696571350097,
1998-08-04,,,8.065699577331543,8.196713638305663,8.626611042022706,8.935728073120117,9.203902263641357,9.508106031417846,
1998-08-05,,,8.1475830078125,8.188525581359864,8.516065979003907,8.868172740936279,9.191619491577148,9.508515462875366,
1998-08-06,,,9.539632797241213,8.491501426696777,8.548820114135742,8.880455493927002,9.211271934509277,9.521207666397094,
1998-08-07,,,8.966432571411133,8.630705451965332,8.528348445892334,8.86407823562622,9.22355463027954,9.526120767593383,
1998-08-10,,,9.171149253845217,8.778099441528322,8.548820114135742,8.859984016418458,9.239931659698486,9.519569959640503,
1998-08-11,,,9.089262962341309,8.982812118530275,8.589762878417968,8.851795482635499,9.25139554977417,9.515475692749023,
1998-08-12,,,9.171149253845217,9.187525367736818,8.68802547454834,8.859984207153321,9.262040615081787,9.503192892074585,
1998-08-13,,,9.171149253845217,9.113828659057617,8.802665042877198,8.868172931671143,9.26695369720459,9.490091276168823,
1998-08-14,,,9.089262962341309,9.138394737243653,8.884550094604492,8.857937192916872,9.27186683654785,9.476170797348022,
1998-08-17,,,9.04831886291504,9.113828659057617,8.945964050292968,8.845654249191286,9.271047954559327,9.463069124221802,
1998-08-18,,,9.539632797241213,9.2039026260376,9.093357372283936,8.859984207153321,9.260402870178222,9.448739213943481,
1998-08-19,,,9.744344711303713,9.318541717529298,9.253033542633059,8.884549760818484,9.25876516342163,9.434818716049195,
1998-08-20,,,9.703401565551758,9.424992179870607,9.269410419464112,8.909115266799928,9.257946300506593,9.418032236099243,
1998-08-21,,,9.580573081970217,9.523254203796387,9.330824470520021,8.929586458206177,9.25958396911621,9.400426902770995,
1998-08-24,,,9.498689651489258,9.61332836151123,9.363578510284425,8.956199312210085,9.262859401702881,9.384459266662597,
1998-08-25,,,9.580573081970217,9.62151641845703,9.412709522247315,9.001236200332643,9.255489711761475,9.374633026123046,
1998-08-26,,,9.498689651489258,9.57238540649414,9.44546356201172,9.06674451828003,9.23911268234253,9.359893684387208,
1998-08-27,,,9.253033638000488,9.482311820983886,9.453652000427248,9.128158521652223,9.221097946166992,9.344335498809814,
1998-08-28,,,9.334918022155762,9.433180809020996,9.478217506408694,9.181383800506593,9.212909412384032,9.329596157073974,
1998-08-31,,,8.59795093536377,9.253033065795899,9.433180713653565,9.189572381973267,9.190800399780274,9.308305988311767,
1998-09-01,,,8.59795093536377,9.056508636474609,9.33901252746582,9.21618494987488,9.168691387176514,9.285378084182739,
1998-09-02,,,8.557010650634766,8.86817283630371,9.220279121398926,9.236656332015993,9.145763568878174,9.261631364822387,
1998-09-03,,,8.434179306030273,8.704401969909668,9.093356895446778,9.181383657455445,9.119560260772705,9.237884635925292,
1998-09-04,,,8.39323616027832,8.51606559753418,8.974623203277588,9.152723836898804,9.093356952667236,9.214137907028197,
1998-09-07,,,8.39323616027832,8.47512264251709,8.864077854156495,9.113828182220459,9.06797248840332,9.18752516746521,
1998-09-08,,,8.516068458557129,8.458746147155761,8.757627391815186,9.08516845703125,9.045863571166992,9.16214075088501,
1998-09-09,,,8.516068458557129,8.450557708740234,8.659365272521972,9.052414417266846,9.034399681091308,9.139212913513184,
1998-09-10,,,8.188523292541504,8.40142650604248,8.552914237976074,9.00328311920166,9.009834098815919,9.117103853225707,
1998-09-11,,,8.475122451782227,8.417803764343262,8.46693468093872,8.972576093673705,8.991000499725342,9.101136207580566,
1998-09-14,,,8.59795093536377,8.458746719360352,8.46693468093872,8.950057697296142,8.971348056793213,9.091309986114503,
1998-09-15,,,8.679835319519043,8.491500091552734,8.475123119354247,8.907067823410035,8.955789833068847,9.08230260848999,
1998-09-16,,,8.35229778289795,8.458745956420898,8.454651832580566,8.837465476989745,8.93286199569702,9.07370467185974,
1998-09-17,,,8.106639862060547,8.442369270324708,8.421897888183594,8.757627391815186,8.909115238189697,9.058555927276611,
1998-09-18,,,8.35229778289795,8.417804336547851,8.417804050445557,8.696213626861573,8.890281639099122,9.04545431137085,
1998-09-21,,,8.188523292541504,8.335918807983399,8.397332763671875,8.630705308914184,8.868991432189942,9.033990364074707,
1998-09-22,,,8.188523292541504,8.237656402587891,8.364578247070312,8.561102819442748,8.847701225280762,9.024982967376708,
1998-09-23,,,8.065699577331543,8.18033676147461,8.319541358947754,8.489453315734863,8.828867721557618,9.017203903198242,
1998-09-24,,,8.065699577331543,8.172148704528809,8.307258987426758,8.430086612701416,8.810034217834472,9.006968269348144,
1998-09-25,,,8.02475357055664,8.106639862060547,8.2622220993042,8.36457839012146,8.784649734497071,8.996732616424561,
1998-09-28,,,8.188523292541504,8.106639862060547,8.221279335021972,8.344107007980346,8.762540645599366,8.989362897872924,
1998-09-29,,,8.106639862060547,8.090263175964356,8.163959789276124,8.319541454315186,8.739612770080566,8.980764970779418,
1998-09-30,,,8.065699577331543,8.090263175964356,8.135299968719483,8.294975900650025,8.715866088867188,8.97052933692932,
1998-10-01,,,8.065699577331543,8.090263175964356,8.131205940246582,8.276551914215087,8.692938251495361,8.960293703079223,
1998-10-02,,,8.065699577331543,8.098452377319337,8.102546119689942,8.260175085067749,8.670829257965089,8.950876951217651,
1998-10-05,,,7.860982894897461,8.032944297790527,8.069792079925538,8.233562421798705,8.648720264434814,8.942278985977174,
1998-10-06,,,8.106639862060547,8.032944297790527,8.06160373687744,8.213090991973877,8.637256355285645,8.938184700012208,
1998-10-07,,,8.065699577331543,8.032944297790527,8.06160373687744,8.190572547912598,8.634799880981445,8.9340904712677,
1998-10-08,,,7.697212696075439,7.9592469215393065,8.024755048751832,8.166007018089294,8.628249063491822,8.92835847377777,
1998-10-09,,,7.574384212493896,7.860983848571777,7.979718112945557,8.120970106124878,8.614328498840331,8.918532209396362,
1998-10-12,,,7.779098987579346,7.8446070671081545,7.938775682449341,8.080027508735657,8.601226892471313,8.910753092765809,
1998-10-13,,,7.901928901672363,7.803664875030518,7.918304586410523,8.041132187843322,8.59795147895813,8.900926871299744,
1998-10-14,,,7.697212696075439,7.729967498779297,7.881455898284912,8.008377933502198,8.588944072723388,8.890281782150268,
1998-10-15,,,7.738156795501709,7.738156318664551,7.848701620101929,7.989953780174256,8.552914552688598,8.882093243598938,
1998-10-16,,,7.738156795501709,7.770910835266113,7.815947341918945,7.959246730804443,8.52834903717041,8.875951833724976,
1998-10-19,,,7.697212696075439,7.754533576965332,7.799570322036743,7.9346812009811405,8.498870306015014,8.869400982856751,
1998-10-20,,,8.188523292541504,7.81185245513916,7.8077586650848385,7.9346812009811405,8.48085551261902,8.866125531196595,
1998-10-21,,,8.516068458557129,7.975623607635498,7.852795553207398,7.95719964504242,8.467753896713257,8.864897255897523,
1998-10-22,,,8.475122451782227,8.123016738891602,7.930586528778076,7.977670788764954,8.453833360671997,8.860393528938294,
1998-10-23,,,8.35229778289795,8.24584493637085,8.008377885818481,7.994047999382019,8.43909405708313,8.855480446815491,
1998-10-26,,,8.679835319519043,8.44236946105957,8.098451519012452,8.018613600730896,8.43172438621521,8.851386170387268,
1998-10-27,,,8.434179306030273,8.491500663757325,8.151676559448243,8.034990572929383,8.40961531639099,8.835009093284606,
1998-10-28,,,8.39323616027832,8.466934204101562,8.22127890586853,8.051367402076721,8.382593145370484,8.820679154396057,
1998-10-29,,,8.76172161102295,8.524254035949706,8.323635387420655,8.086168503761291,8.363759546279907,8.810852923393249,
1998-10-30,,,9.457746505737305,8.745343780517578,8.495594358444214,8.155770850181579,8.361303014755249,8.81044349193573,
1998-11-02,,,10.563197135925291,9.122016143798827,8.782192802429199,8.290881562232972,8.38259316444397,8.822726283073425,
1998-11-03,,,10.481310844421388,9.531442451477051,9.011471557617188,8.409615111351012,8.400607919692993,8.828048815727234,
1998-11-04,,,10.030943870544434,9.858983993530273,9.162959098815918,8.507877326011657,8.411253004074096,8.825182843208314,
1998-11-05,,,10.235658645629885,10.15377140045166,9.339012718200683,8.63479962348938,8.430905504226684,8.82600172519684,
1998-11-06,,,10.686027526855469,10.399427604675292,9.572385692596436,8.790381789207458,8.457927694320679,8.835418553352357,
1998-11-09,,,11.463934898376465,10.579575157165527,9.850795650482178,8.974623584747315,8.515247373580932,8.853023886680603,
1998-11-10,,,11.463934898376465,10.776099967956544,10.153771209716798,9.15272388458252,8.572567052841187,8.87062922000885,
1998-11-11,,,11.709592819213867,11.11182975769043,10.485406875610352,9.353342890739441,8.635618696212768,8.890691132545472,
1998-11-12,,,11.504878044128418,11.365673637390136,10.7597225189209,9.541678953170777,8.697032670974732,8.908296465873718,
1998-11-13,,,11.382049560546877,11.504878044128418,10.952152824401855,9.723873591423034,8.756808938980102,8.92508294582367,
1998-11-16,,,11.218278884887695,11.455746841430663,11.017660999298096,9.899926900863647,8.81330979347229,8.940641140937805,
1998-11-17,,,11.136394500732422,11.390238761901855,11.0831693649292,10.047320461273193,8.865716314315796,8.955789942741394,
1998-11-18,,,11.054510116577148,11.259222221374511,11.18552598953247,10.174242544174195,8.916485147476196,8.975442414283753,9.101136331558228
1998-11-19,,,11.341106414794922,11.226467895507813,11.296070766448974,10.31754174232483,8.979536809921264,8.994685454368591,9.120993502140045
1998-11-20,,,11.791474342346191,11.308352851867676,11.406615447998046,10.489500570297242,9.045863847732544,9.018432173728943,9.143102512359619
1998-11-23,,,11.382049560546877,11.341106986999513,11.398426914215088,10.624611282348633,9.101545820236208,9.03644693851471,9.163164398670197
1998-11-24,,,12.078073501586914,11.52944278717041,11.459840774536133,10.806805992126465,9.169510583877564,9.062650208473206,9.185068702697754
1998-11-25,37.31778341666897,A,12.610326766967772,11.840606117248536,11.549914169311524,11.017660522460938,9.25467116355896,9.09376657962799,9.207177720069886
1998-11-26,37.55907796997573,A,12.610326766967772,12.094450187683105,11.660459041595459,11.210090780258179,9.344744901657103,9.1269300699234,9.230105586051941
1998-11-27,37.654331564965936,A,12.610326766967772,12.258220672607422,11.783286762237548,11.367719793319703,9.429905481338501,9.160093560218812,9.254875864982605
1998-11-30,37.8779649650428,A,12.528443336486816,12.48749942779541,11.914303207397461,11.465982103347779,9.516703882217406,9.192847657203675,9.278622586727142
1998-12-01,37.97252758998568,A,12.896927833557127,12.651270294189452,12.090356540679931,11.586762952804566,9.61087197303772,9.229286599159241,9.305440006256104
1998-12-02,38.014371983731145,A,13.224467277526855,12.77409839630127,12.307352256774902,11.746439123153687,9.714047327041627,9.271457524299622,9.333895123004913
1998-12-03,38.006099037984995,A,13.101637840270996,12.872360610961914,12.48340539932251,11.889738082885742,9.814766092300415,9.312400155067444,9.360303103923798
1998-12-04,38.025611781242425,A,13.18352508544922,12.987000274658204,12.622610473632813,12.01461296081543,9.917941522598266,9.351295628547668,9.387120521068573
1998-12-07,38.36582812892675,A,14.452747344970703,13.37186107635498,12.929680252075196,12.164053583145142,10.04322600364685,9.402883324623108,9.420284049510956
1998-12-08,38.59968484096609,A,14.493688583374023,13.691213226318359,13.171241760253906,12.31554126739502,10.17096697807312,9.455289874076843,9.451809875965118
1998-12-09,38.6871648515016,A,14.41180419921875,13.928680610656738,13.351389503479004,12.450651836395263,10.297889070510864,9.506877579689025,9.48374512910843
1998-12-10,38.83341531383484,A,14.329917907714844,14.174336624145507,13.523348617553712,12.591903829574585,10.42317343711853,9.558055844306946,9.515885074138641
1998-12-11,38.88376061597006,A,13.83860683441162,14.305352973937989,13.646176624298096,12.714731693267822,10.538631582260132,9.60473042011261,9.545363757610321
1998-12-14,38.52156670516303,A,13.67483615875244,14.149770736694336,13.760815906524659,12.83755955696106,10.654908647537232,9.651814455986022,9.574842443466187
1998-12-15,38.16800545481612,A,13.552010536193848,13.961435127258301,13.82632417678833,12.95834035873413,10.763816061019897,9.700536208152771,9.603707001209258
1998-12-16,37.96709896982202,A,13.83860683441162,13.846795654296875,13.887738132476807,13.097545194625855,10.879274206161499,9.757037043571472,9.633799827098846
1998-12-17,37.75621175418056,A,13.756722450256348,13.732156562805176,13.953246593475342,13.218325996398926,11.000464401245118,9.81435673236847,9.661845524311065
1998-12-18,37.762100360769416,A,14.125205993652344,13.78947639465332,14.047414684295655,13.335012578964234,11.131480836868286,9.872904667854309,9.689891211986541
1998-12-21,37.765606506777836,A,13.83860683441162,13.822230529785156,13.986000633239746,13.45784044265747,11.252670993804932,9.926948943138122,9.71732275724411
1998-12-22,37.71237017480658,A,13.42918300628662,13.797665023803708,13.879550075531006,13.525395917892457,11.363216075897217,9.980583777427674,9.74434490442276
1998-12-23,37.54654576831778,P,13.42918300628662,13.715780258178711,13.781287956237794,13.566338729858398,11.47785548210144,10.033399777412415,9.770957620143891
1998-12-24,37.44549080418661,P,13.797662734985352,13.723968315124512,13.728062438964844,13.625705528259278,11.599045600891113,10.075980076789856,9.798593871593475
1998-12-25,37.25718332441488,P,13.797662734985352,13.658459663391113,13.723968029022217,13.685072326660157,11.720235719680787,10.124292378425599,9.82520657300949
1998-12-28,37.2493659394646,P,14.084261894226074,13.707590675354004,13.76491060256958,13.762863254547119,11.847976703643798,10.173423504829406,9.846496732234955
1998-12-29,37.42352414337627,A,14.329917907714844,13.887737655639649,13.84270133972168,13.834512758255006,11.970804595947266,10.225830054283142,9.870652873516082
1998-12-30,37.5936282975829,A,14.41180419921875,14.084261894226074,13.900021076202393,13.893879604339599,12.088719310760498,10.278236603736877,9.890714747905731
1998-12-31,37.69835283186208,A,14.452747344970703,14.215278816223144,13.969623565673828,13.961435079574585,12.208271808624268,10.331052584648132,9.910571930408478
1999-01-01,37.780206141751144,A,14.452747344970703,14.346295738220215,14.002377700805663,14.02489619255066,12.330280799865722,10.384687428474427,9.930429112911224
1999-01-04,37.73291068539482,A,14.452747344970703,14.419992828369141,14.063791751861572,14.02489619255066,12.445739040374756,10.438731713294983,9.950900418758392
1999-01-05,37.53825194816081,A,14.24803352355957,14.403615951538086,14.145676803588866,14.012613439559937,12.562016124725341,10.485815720558167,9.967277467250824
1999-01-06,37.45128561778206,A,14.575573921203612,14.436369895935059,14.260315895080566,14.02080192565918,12.685662879943848,10.534128012657165,9.98447336435318
1999-01-07,37.359965065478306,A,14.657458305358888,14.477312088012695,14.34629545211792,14.037178945541381,12.803577613830566,10.583668580055237,10.00085040807724
1999-01-08,37.243804980870266,A,14.493688583374023,14.48550033569336,14.415898036956786,14.069933032989502,12.904296455383301,10.632799735069275,10.016613318920136
1999-01-11,37.17321255318558,A,14.575573921203612,14.510065650939941,14.465029239654541,14.11496992111206,12.984543991088866,10.683568577766419,10.034013922214507
1999-01-12,37.192682372362576,A,14.575573921203612,14.57557373046875,14.489594841003418,14.16614809036255,13.066429252624511,10.733518586158752,10.054075806140899
1999-01-13,37.09165185453151,A,14.493688583374023,14.559196662902831,14.497783279418945,14.19890217781067,13.155684146881104,10.7834685754776,10.071681129932404
1999-01-14,36.99377224838221,A,14.452747344970703,14.518254470825195,14.497783279418945,14.233703422546387,13.24002592086792,10.835465712547302,10.089900605678558
1999-01-15,37.00771534954456,A,14.821229934692385,14.583762741088867,14.534631538391114,14.268504619598389,13.322729969024659,10.890328831672669,10.109962494373322
1999-01-18,37.039561477611024,A,14.821229934692385,14.632893943786621,14.571479797363281,14.317635774612427,13.389875869750977,10.952561621665955,10.130433804988861
1999-01-19,37.28294502159346,A,15.681025505065918,14.853984260559082,14.714778995513916,14.430227899551392,13.474217681884765,11.023392367362977,10.154385225772858
1999-01-20,37.6707702867508,A,16.131399154663086,15.181526374816894,14.870361518859863,14.565338706970214,13.56265380859375,11.099136252403259,10.180383808612824
1999-01-21,38.06790556028135,A,16.131399154663086,15.517256736755371,15.017755603790283,14.682025527954101,13.655184230804444,11.176108450889588,10.20699654340744
1999-01-22,38.389052643881804,A,16.172338485717773,15.78747844696045,15.185620594024659,14.800759315490723,13.750990009307861,11.253899474143982,10.23401869058609
1999-01-25,38.56189882788961,A,15.640084266662598,15.951249313354491,15.292071628570557,14.87855043411255,13.83942611694336,11.326367955207825,10.256946561336518
1999-01-26,38.327993321933256,A,15.230655670166016,15.861175346374512,15.357579803466797,14.923587322235107,13.921311340332032,11.393513827323913,10.277827289104462
