Date,GRADE,GPS,SCHW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-05-10,,,0.1141597926616668,0.11415964961051936,0.11453387141227718,0.11387886814773078,0.11988620951771732,0.11022941477596757,
1988-05-11,,,0.1085449308156967,0.11266244798898692,0.11415957137942309,0.11350456774234767,0.11939963206648824,0.11034170269966122,
1988-05-12,,,0.1085449308156967,0.11153947561979291,0.11378527134656902,0.11341097429394717,0.1189504764974117,0.11047270201146599,
1988-05-13,,,0.1104167997837066,0.11079087704420085,0.113410972058773,0.11341097429394717,0.11853875830769535,0.11062242001295086,
1988-05-16,,,0.1104167997837066,0.11041665077209468,0.11284955814480777,0.11331741772592063,0.11808961823582646,0.11077213801443574,
1988-05-17,,,0.1085449308156967,0.10929367840290065,0.11172666400671001,0.1131302677094936,0.11756560370326039,0.11092185564339158,
1988-05-18,,,0.1085449308156967,0.10929367840290065,0.11097806319594379,0.11284952461719508,0.11689187094569203,0.1111277141422033,
1988-05-19,,,0.10480198264122,0.10854508876800532,0.11004228219389911,0.11228807680308814,0.11614327922463412,0.11127743184566494,
1988-05-20,,,0.10480198264122,0.10742212533950798,0.10910650119185443,0.1118201863020658,0.11546954616904255,0.1114271495491266,
1988-05-23,,,0.1010591238737106,0.10555059015750881,0.10798362046480174,0.11116515286266801,0.11483325257897374,0.11150200910866256,
1988-05-24,,,0.1010591238737106,0.10405342876911157,0.10667355358600612,0.11060371249914165,0.11430923983454701,0.11155815035104748,
1988-05-25,,,0.1010591238737106,0.10255626738071437,0.10592497289180751,0.11004227213561531,0.1137478037178516,0.1115768618881702,
1988-05-26,,,0.1010591238737106,0.10180769562721248,0.10517639219760891,0.10948083177208896,0.1131863676011562,0.1115768618881702,
1988-05-27,,,0.0991879701614379,0.10068489313125606,0.10405350923538204,0.10873224064707751,0.11262493178248402,0.11161429159343239,
1988-05-30,,,0.0991879701614379,0.10031066238880153,0.10293062627315516,0.10789009220898146,0.11206349596381183,0.11165172129869455,
1988-05-31,,,0.1029308810830116,0.10068501383066172,0.10236922129988665,0.10704794265329834,0.11157691836357113,0.11174529843032355,
1988-06-01,,,0.1085449308156967,0.10218217521905895,0.10236922129988665,0.10667364224791523,0.11116519838571545,0.11189501605927939,
1988-06-02,,,0.1085449308156967,0.10367933660745617,0.10274351611733432,0.10639289915561671,0.11086576074361798,0.1120821632444858,
1988-06-03,,,0.1085449308156967,0.10555072873830793,0.103117810934782,0.10611215606331821,0.11064118191599842,0.11226931042969221,
1988-06-06,,,0.1085449308156967,0.10742212086915967,0.10386639162898062,0.10592500604689117,0.11045402526855465,0.11245645761489863,
1988-06-07,,,0.1085449308156967,0.1085449308156967,0.1046149723231792,0.10564426295459269,0.11026686862111088,0.11264360480010505,
1988-06-08,,,0.1122879311442375,0.10929353088140485,0.1057378530502319,0.10583141297101972,0.11019200846552846,0.11286818198859687,
1988-06-09,,,0.1122879311442375,0.11004213094711301,0.1068607337772846,0.10601856298744676,0.11022943109273907,0.11307404100894923,
1988-06-10,,,0.1122879311442375,0.11079073101282118,0.10817072987556456,0.10611211955547331,0.11026685371994968,0.1132424703240394,
1988-06-13,,,0.1104167997837066,0.11116510480642317,0.10929361283779142,0.10611211955547328,0.11034171283245083,0.11341090664267535,
1988-06-14,,,0.1104167997837066,0.11153947860002514,0.11004220470786093,0.10620571300387378,0.11037915021181104,0.11356062464416022,
