Date,GRADE,GPS,PSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-27,,,2.8809189796447754,2.8684842586517334,2.8622663497924803,2.8218507170677185,2.791798095703125,,
1984-03-28,,,2.860194444656372,2.8684842586517334,2.8664116621017457,2.828068506717682,2.792212600708008,,
1984-03-29,,,2.8394691944122314,2.8643392086029054,2.8643391370773315,2.8301411628723145,2.792627158164978,,
1984-03-30,,,2.8394691944122314,2.8560492515563967,2.8581214427947996,2.832213819026947,2.793041715621948,,
1984-04-02,,,2.8394691944122314,2.851904201507568,2.8539764642715455,2.8332502126693724,2.7934562730789185,,
1984-04-03,,,2.8187413215637207,2.8394686698913576,2.8539764642715455,2.8353227972984314,2.7926272106170655,,
1984-04-04,,,2.79801607131958,2.827032995223999,2.8477586269378663,2.8363591194152833,2.7917981481552125,,
1984-04-05,,,2.79801607131958,2.818742370605469,2.841540789604187,2.837395441532135,2.7905545806884766,,
1984-04-06,,,2.79801607131958,2.8104517459869385,2.8332504987716676,2.8384317636489866,2.7901400756835937,2.7990523648262022,
1984-04-09,,,2.777289628982544,2.798015832901001,2.8249600172042846,2.839468038082123,2.789725546836853,2.798845100402832,
1984-04-10,,,2.8187413215637207,2.798015832901001,2.8187422513961793,2.84050430059433,2.790140051841736,2.798845100402832,
1984-04-11,,,2.8394691944122314,2.8063064575195313,2.816669726371765,2.8415406942367554,2.7922126626968384,2.7986378479003906,
1984-04-12,,,2.9430994987487797,2.8353231430053714,2.82703275680542,2.8456859469413756,2.7955288600921633,2.799466898441315,
1984-04-13,,,2.901646137237549,2.856049156188965,2.8332504510879515,2.8456859469413756,2.7971869564056395,2.7998814153671265,
1984-04-16,,,2.8809189796447754,2.876775026321411,2.837395429611206,2.8456859469413756,2.7992595434188843,2.800503191947937,
1984-04-17,,,2.8394691944122314,2.8809206008911135,2.839468216896057,2.8467223405838014,2.8000886058807373,2.800295939445496,
1984-04-18,,,2.777289628982544,2.868484687805176,2.8373955726623534,2.84257709980011,2.801746678352356,2.7998814225196837,
1984-04-19,,,2.777289628982544,2.835322713851929,2.83532292842865,2.8384318590164184,2.804233822822571,2.799259626865387,
1984-04-20,,,2.777289628982544,2.8104514122009276,2.8332502841949463,2.8332503914833067,2.8050628423690798,2.7984305787086488,
1984-04-23,,,2.8187413215637207,2.7980158805847166,2.837395453453064,2.8311777353286742,2.807549948692322,2.7982232999801635,
1984-04-24,,,2.8187413215637207,2.7938703060150147,2.837395453453064,2.8280688524246216,2.809622535705566,2.797808768749237,
1984-04-25,,,2.860194444656372,2.8104512691497803,2.839467978477478,2.8280688524246216,2.811280632019043,2.797808768749237,
1984-04-26,,,2.8809189796447754,2.8311771392822265,2.8332499265670776,2.830141341686249,2.8145967721939087,2.7986377978324892,
1984-04-27,,,2.8809189796447754,2.8519030094146727,2.8311772108078004,2.832213830947876,2.8166693592071534,2.799466826915741,
1984-04-30,,,2.8394691944122314,2.856048583984375,2.827032232284546,2.832213830947876,2.817912950515747,2.8007103991508484,
1984-05-01,,,2.8187413215637207,2.856048583984375,2.8249594449996946,2.832213830947876,2.8204000568389893,2.8009176516532897,
1984-05-02,,,2.8187413215637207,2.8477579593658446,2.8291046142578127,2.833250093460083,2.8220581102371214,2.8015394234657287,
1984-05-03,,,2.777289628982544,2.8270320892333984,2.8291046142578127,2.8322137713432314,2.823301663398743,2.8021612000465392,
1984-05-04,,,2.79801607131958,2.8104515075683594,2.831177258491516,2.8322137713432314,2.8241307020187376,2.802782974243164,
1984-05-07,,,2.79801607131958,2.802160882949829,2.8291047334671022,2.833250093460083,2.8245452308654784,2.803197493553162,
1984-05-08,,,2.756564140319824,2.7897254467010497,2.8228870153427126,2.830141234397888,2.8245452308654784,2.8029902386665344,
1984-05-09,,,2.7358386516571045,2.7731449127197267,2.8104514360427855,2.824959707260132,2.8245452308654784,2.8023684644699096,
1984-05-10,,,2.756564140319824,2.7689998149871826,2.7980159521102905,2.815632939338684,2.823716192245483,2.8019539451599123,
1984-05-11,,,2.756564140319824,2.7607094287872314,2.7855804681777956,2.8083788394927978,2.8228871536254885,2.8025757265090943,
1984-05-14,,,2.673659563064575,2.7358381271362306,2.7689995050430296,2.798015868663788,2.819985518455505,2.802368462085724,
1984-05-15,,,2.6322078704833984,2.710966873168945,2.7503461599349976,2.7876528024673464,2.8170838832855223,2.8019539451599123,
1984-05-16,,,2.673659563064575,2.6985310554504394,2.735837984085083,2.7824712991714478,2.815011281967163,2.801746680736542,
1984-05-17,,,2.6322078704833984,2.6736598014831543,2.7213298082351685,2.7752172112464906,2.8121096467971802,2.8002958631515504,
1984-05-18,,,2.6529324054718018,2.65293345451355,2.7068214416503906,2.7689993500709535,2.8096225023269654,2.7988450264930727,
1984-05-21,,,2.570030689239502,2.632207679748535,2.684022903442383,2.7565638184547425,2.805891833305359,2.796565172672272,
1984-05-22,,,2.6322078704833984,2.632207679748535,2.67158727645874,2.7472371459007263,2.802575669288635,2.7955288648605348,
1984-05-23,,,2.6529324054718018,2.6280622482299805,2.66329665184021,2.736874043941498,2.7992594909667967,2.7938707756996153,
1984-05-24,,,2.611480236053467,2.6239167213439942,2.648788261413574,2.7234021067619323,2.7942852067947386,2.791590886116028,
1984-05-25,,,2.5907559394836426,2.6114814281463623,2.632207441329956,2.7088939547538757,2.7880674028396606,2.7888965010643005,
1984-05-28,,,2.5907559394836426,2.6156264781951903,2.623917078971863,2.6964582920074465,2.782264142036438,2.786409368515015,
1984-05-29,,,2.570030689239502,2.603191041946411,2.6176993608474732,2.6840227603912354,2.7772899293899536,2.7833004856109618,
1984-05-30,,,2.5907559394836426,2.590755748748779,2.60940899848938,2.6726234912872315,2.771901159286499,2.780813353061676,
1984-05-31,,,2.611480236053467,2.590755748748779,2.607336235046387,2.6643330216407777,2.766926875114441,2.7785334634780883,
1984-06-01,,,2.611480236053467,2.594900608062744,2.6031910181045532,2.655006229877472,2.761538100242615,2.776046321392059,
1984-06-04,,,2.5493032932281494,2.5866100788116455,2.601118278503418,2.6425705909729005,2.75532027721405,2.7729374098777773,
1984-06-05,,,2.570030689239502,2.5866100788116455,2.5949005603790285,2.6332439184188843,2.749102511405945,2.7704503035545347,
1984-06-06,,,2.5078516006469727,2.5700292110443117,2.5803924798965454,2.6218445658683778,2.742055654525757,2.7671341276168824,
1984-06-07,,,2.5493032932281494,2.557593822479248,2.5741747856140136,2.611481523513794,2.736252336502075,2.7644397473335265,
1984-06-08,,,2.5078516006469727,2.536868095397949,2.5658843517303467,2.5990458965301513,2.72961998462677,2.761330850124359,
1984-06-11,,,2.5078516006469727,2.528577756881714,2.5575939178466798,2.5907554984092713,2.722987632751465,2.7582219529151915,
1984-06-12,,,2.5285770893096924,2.520287036895752,2.5534485578536987,2.5855739593505858,2.717184348106384,2.754905779361725,
1984-06-13,,,2.570030689239502,2.5327228546142577,2.5513760328292845,2.5803925156593324,2.712624640464783,2.7522113943099975,
1984-06-14,,,2.5493032932281494,2.5327228546142577,2.545158338546753,2.57624728679657,2.707650384902954,2.749102482795715,
1984-06-15,,,2.5907559394836426,2.549303722381592,2.5430859088897706,2.5731384634971617,2.7035051822662353,2.7468226289749147,
1984-06-18,,,2.5907559394836426,2.565884590148926,2.54723117351532,2.574174726009369,2.699774508476257,2.744750027656555,
1984-06-19,,,2.6322078704833984,2.586610746383667,2.5534488916397096,2.574174726009369,2.696043839454651,2.7430919456481933,
1984-06-20,,,2.5907559394836426,2.590755796432495,2.5617393255233765,2.571065902709961,2.6910695743560793,2.741641118526459,
1984-06-21,,,2.6322078704833984,2.607336711883545,2.570029783248901,2.5721022844314576,2.6848517417907716,2.7401903009414674,
1984-06-22,,,2.611480236053467,2.6114815711975097,2.5803926467895506,2.5731384992599486,2.6790484237670897,2.738117690086365,
1984-06-25,,,2.611480236053467,2.6156264305114747,2.5907555103302,2.57417471408844,2.6736596488952635,2.736459596157074,
1984-06-26,,,2.6943860054016118,2.628062057495117,2.607336401939392,2.5803924798965454,2.6707579851150514,2.735423295497894,
1984-06-27,,,2.6943860054016118,2.648788070678711,2.619771933555603,2.585573983192444,2.6690999126434325,2.735423295497894,
1984-06-28,,,2.7358386516571045,2.669514226913452,2.6384254693984985,2.5917919039726263,2.6682708930969237,2.7362523579597475,
1984-06-29,,,2.756564140319824,2.6985310077667237,2.6550062894821167,2.599046099185944,2.6678563833236693,2.7364596128463745,
1984-07-02,,,2.6529324054718018,2.7068214416503906,2.6612239360809324,2.6042275547981264,2.664540205001831,2.7360450768470765,
1984-07-03,,,2.611480236053467,2.6902402877807616,2.6591511726379395,2.606300032138825,2.660394983291626,2.735008759498596,
1984-07-04,,,2.611480236053467,2.6736591339111326,2.661223602294922,2.6114814639091497,2.655420699119568,2.7333506655693056,
1984-07-05,,,2.570030689239502,2.6404975414276124,2.6550058841705324,2.6125178337097172,2.6492029333114626,2.7318998527526857,
1984-07-06,,,2.5907559394836426,2.607335901260376,2.65293345451355,2.6166630506515505,2.64339967250824,2.7300345158576964,
1984-07-09,,,2.570030689239502,2.590755558013916,2.648788499832153,2.619772005081177,2.638010902404785,2.727961926460266,
1984-07-10,,,2.5493032932281494,2.5783201694488525,2.634280228614807,2.6208083152771,2.6326221418380737,2.7265110993385315,
1984-07-11,,,2.5285770893096924,2.5617395401000977,2.6176993370056154,2.6187356352806095,2.626818857192993,2.7244384837150575,
1984-07-12,,,2.5078516006469727,2.549303722381592,2.594900631904602,2.6166630506515505,2.621430096626282,2.722365880012512,
1984-07-13,,,2.570030689239502,2.5451586723327635,2.57624728679657,2.615626788139344,2.61687038898468,2.720500545501709,
1984-07-16,,,2.5285770893096924,2.536867952346802,2.563811755180359,2.612517845630646,2.6114816093444824,2.7180134201049806,
1984-07-17,,,2.611480236053467,2.549303340911865,2.563811755180359,2.6114814639091497,2.6085799312591553,2.716562581062317,
1984-07-18,,,2.673659563064575,2.5783198356628416,2.57002968788147,2.615626645088196,2.6073363494873045,2.7159407901763917,
1984-07-19,,,2.6529324054718018,2.607335996627808,2.5783198595047,2.616662871837616,2.605263714790344,2.714489953517914,
1984-07-20,,,2.6529324054718018,2.6239163398742678,2.5845375061035156,2.618735480308533,2.6031910800933837,2.713039116859436,
1984-07-23,,,2.5907559394836426,2.6363521099090574,2.58661003112793,2.617699265480042,2.6015330076217653,2.7107592630386352,
1984-07-24,,,2.6943860054016118,2.6529332637786864,2.601118302345276,2.6176992654800415,2.6027765703201293,2.709930226802826,
1984-07-25,,,2.6322078704833984,2.6446429252624513,2.6114813804626467,2.614590358734131,2.601947536468506,2.7084794092178344,
1984-07-26,,,2.6529324054718018,2.6446429252624513,2.6259894609451293,2.6104450464248656,2.602362027168274,2.707235836982727,
1984-07-27,,,2.756564140319824,2.6653692722320557,2.6446428060531617,2.6104450464248656,2.6044346618652345,2.7070285820961,
1984-07-30,,,2.756564140319824,2.698530912399292,2.6674415111541747,2.615626633167267,2.6081653308868407,2.7070285820961,
1984-07-31,,,2.7151119709014893,2.7026761054992674,2.677804684638977,2.620808219909668,2.6098234128952025,2.706199541091919,
1984-08-01,,,2.7358386516571045,2.723402261734009,2.68402259349823,2.62702614068985,2.611481537818909,2.7053705143928526,
1984-08-02,,,2.777289628982544,2.7482737064361573,2.6964583158493043,2.637389087677002,2.6147977256774904,2.7045414662361145,
1984-08-03,,,2.7358386516571045,2.744128608703613,2.7047489404678347,2.644643223285675,2.6176993799209596,2.70288339138031,
1984-08-06,,,2.7358386516571045,2.7399835109710695,2.7192572116851808,2.652933621406555,2.620601034164429,2.7014325881004333,
1984-08-07,,,2.7358386516571045,2.7441288471221923,2.72340247631073,2.662260389328003,2.623917193412781,2.7006035614013673,
1984-08-08,,,2.7151119709014893,2.7399835109710695,2.731692886352539,2.6715871334075927,2.6264043140411375,2.699152736663818,
1984-08-09,,,2.7358386516571045,2.7316933155059813,2.7399835109710695,2.682986485958099,2.6288914823532106,2.6979091787338256,
1984-08-10,,,2.756564140319824,2.7358384132385254,2.7399835109710695,2.6923131585121154,2.6317931604385376,2.696665630340576,
1984-08-13,,,2.7358386516571045,2.7358384132385254,2.7379109621047975,2.702676236629486,2.635523867607117,2.6954220724105835,
1984-08-14,,,2.79801607131958,2.7482738971710203,2.7462013721466065,2.712003028392792,2.640083575248718,2.6945930433273317,
1984-08-15,,,2.79801607131958,2.7648547172546385,2.752419114112854,2.718220853805542,2.6458868646621703,2.6939712595939636,
1984-08-16,,,2.79801607131958,2.777290201187134,2.754491758346558,2.725475037097931,2.650861120223999,2.693556728363037,
1984-08-17,,,2.8187413215637207,2.789725637435913,2.762782025337219,2.733765482902527,2.657078914642334,2.693349449634552,
1984-08-20,,,2.79801607131958,2.802161121368408,2.768999767303467,2.7441284894943236,2.6628822040557862,2.6929349184036253,
1984-08-21,,,2.8187413215637207,2.806306171417236,2.7772900342941282,2.7503462553024294,2.668685488700867,2.6929349184036253,
1984-08-22,,,2.8394691944122314,2.8145967960357665,2.7897257566452027,2.760709321498871,2.674074258804321,2.693349449634552,
1984-08-23,,,2.8394691944122314,2.822887420654297,2.800088810920715,2.7700361609458923,2.679877576828003,2.6937639808654783,
1984-08-24,,,2.8187413215637207,2.822887420654297,2.806306529045105,2.773145020008087,2.6844372844696043,2.69397123336792,2.7465117990970613
1984-08-27,,,2.860194444656372,2.8353230953216553,2.818742108345032,2.7783265352249145,2.689826054573059,2.694800281524658,2.746822690963745
1984-08-28,,,2.860194444656372,2.8436137199401856,2.824959945678711,2.7855806589126586,2.6943857860565186,2.6952148127555846,2.7470299565792082
1984-08-29,,,2.8394691944122314,2.8436137199401856,2.829105257987976,2.790762186050415,2.6993600511550904,2.6952148127555846,2.746926330327988
1984-08-30,,,2.8809189796447754,2.8519036769866943,2.8373955488204956,2.7959436535835267,2.704334273338318,2.694593007564545,2.74702995300293
1984-08-31,56.78662785288085,A,2.8809189796447754,2.8643392086029054,2.843613314628601,2.80319766998291,2.709723048210144,2.6943857359886167,2.747133575677872
1984-09-03,56.782231240844276,A,2.8809189796447754,2.868484115600586,2.8519036054611204,2.8104516863822937,2.7151118230819704,2.6943857359886167,2.747444463968277
1984-09-04,56.772702650328796,A,2.8394691944122314,2.864339065551758,2.8539763927459716,2.81563321352005,2.7180134868621826,2.6943857359886167,2.747340837717056
1984-09-05,56.76441280144952,A,2.79801607131958,2.8560484409332276,2.8498310804367066,2.8197784185409547,2.720086088180542,2.694593000411987,2.7472372114658357
1984-09-06,56.755900561673826,A,2.8394691944122314,2.847758483886719,2.8498310804367066,2.824959945678711,2.7221586990356443,2.695214796066284,2.7472372114658357
1984-09-07,56.740507436202044,A,2.8187413215637207,2.835322952270508,2.8498310804367066,2.828068804740906,2.7234022426605224,2.695629312992096,2.747029945850372
1984-09-10,56.71575653306249,P,2.756564140319824,2.8104519844055176,2.8394680500030516,2.8291050791740417,2.725474877357483,2.695007541179657,2.7466154205799103
1984-09-11,56.708937284627815,P,2.79801607131958,2.802161359786987,2.8332502126693724,2.8291050791740417,2.729205594062805,2.6948002886772158,2.7463045287132264
1984-09-12,56.70513214880517,B,2.777289628982544,2.79801607131958,2.8270322561264036,2.82806875705719,2.7325217819213865,2.693971240520477,2.745890004634857
1984-09-13,56.69588181758539,B,2.777289628982544,2.7855801582336426,2.8166693210601808,2.827032434940338,2.7366669607162475,2.692934947013855,2.745786372423172
1984-09-14,56.69818916885168,B,2.8187413215637207,2.7855801582336426,2.810451555252075,2.827032434940338,2.7412266683578492,2.6923131704330445,2.7458899986743925
1984-09-17,56.71358825273814,B,2.79801607131958,2.793870544433594,2.8021612644195555,2.827032434940338,2.7457863759994505,2.691898639202118,2.746304519176483
1984-09-18,56.722021046877295,P,2.8187413215637207,2.798015594482422,2.8000884771347048,2.827032434940338,2.7511751365661623,2.691898639202118,2.746408145427704
1984-09-19,56.73132793071067,P,2.79801607131958,2.802160882949829,2.8000884771347048,2.8249597787857055,2.75656391620636,2.6916913866996763,2.7466154050827027
1984-09-20,56.74349227992841,P,2.79801607131958,2.806306171417236,2.7959431648254394,2.822887122631073,2.762367205619812,2.6918986511230467,2.747029925584793
1984-09-21,56.74505285861269,P,2.79801607131958,2.802161121368408,2.7938706398010256,2.821850860118866,2.7669269132614134,2.6918986511230467,2.7473408126831056
1984-09-24,56.75347592397619,P,2.8394691944122314,2.8104517459869385,2.802161145210266,2.8208145976066588,2.7731447553634645,2.692313182353973,2.7477553379535675
1984-09-25,56.752930345710276,A,2.8187413215637207,2.8104517459869385,2.80423367023468,2.8187419414520263,2.7772899770736696,2.6929349541664123,2.7479625964164733
1984-09-26,56.750429106854654,A,2.79801607131958,2.8104517459869385,2.806306314468384,2.816669285297394,2.7797771072387696,2.693556728363037,2.7479625964164733
1984-09-27,56.74644973522971,A,2.79801607131958,2.8104517459869385,2.8083789587020873,2.812524139881134,2.782678780555725,2.693971247673035,2.7479625964164733
1984-09-28,56.75304850295231,A,2.8394691944122314,2.818742370605469,2.8104517459869385,2.8104516506195067,2.7864095163345337,2.6948002982139587,2.7486880123615265
1984-10-01,56.754426962793495,A,2.860194444656372,2.822887420654297,2.8166695833206177,2.8094154238700866,2.7917982864379884,2.6966656470298767,2.7495170545578005
1984-10-02,56.76018922605377,A,2.8394691944122314,2.827032995223999,2.818742370605469,2.8094154238700866,2.7946999502182006,2.698738260269165,2.7503461027145386
1984-10-03,56.767785415073206,A,2.8187413215637207,2.8311780452728272,2.8208148956298826,2.8104516863822937,2.798430619239807,2.7001890778541564,2.750967879295349
1984-10-04,56.770840385281026,A,2.79801607131958,2.8311780452728272,2.8208148956298826,2.808379030227661,2.8013322925567627,2.701847159862518,2.751071511507034
1984-10-05,56.75461732687716,P,2.756564140319824,2.8145970344543456,2.8166697025299072,2.8052701711654664,2.8013322925567627,2.7028834772109986,2.7508642518520356
1984-10-08,56.73060508204576,P,2.7358386516571045,2.7897258758544923,2.8063066482543944,2.80423389673233,2.8009177827835083,2.7045415568351747,2.7505533647537233
1984-10-09,56.72186032024651,P,2.79801607131958,2.781435251235962,2.8042341232299806,2.80423389673233,2.80257586479187,2.7061996388435365,2.7508642518520356
1984-10-10,56.71390325418935,P,2.79801607131958,2.777290201187134,2.8042341232299806,2.805270218849182,2.8038194131851197,2.7076504755020143,2.750760625600815
1984-10-11,56.71232663444217,P,2.79801607131958,2.777290201187134,2.8042341232299806,2.806306540966034,2.8042339420318605,2.709515833854675,2.7505533599853518
1984-10-12,56.712780702357065,P,2.7358386516571045,2.7731451034545898,2.7938710689544677,2.8021614074707033,2.8042339420318605,2.71096666097641,2.749931581020355
1984-10-15,56.7176276710546,P,2.7358386516571045,2.7731451034545898,2.781435489654541,2.7990525364875793,2.8042339420318605,2.7124174880981444,2.7494134283065796
1984-10-16,56.71727654712007,P,2.79801607131958,2.7731451034545898,2.777290177345276,2.7980162739753722,2.80547749042511,2.7146973419189453,2.7489989137649538
1984-10-17,56.71855121537993,P,2.79801607131958,2.7731451034545898,2.775217652320862,2.7980162739753722,2.807135572433472,2.7167699432373045,2.7487916481494903
1984-10-18,56.722454834627776,P,2.8187413215637207,2.777290153503418,2.777290177345276,2.7990525364875793,2.808793625831604,2.718842554092407,2.7486880087852477
