Date,GRADE,GPS,CBRE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-04-14,48.04809852682382,A,5.130000114440918,5.224000072479248,4.89900004863739,4.251500046253204,3.689600024223328,3.895300030708313,7.717199989557266
2009-04-15,48.45585748369856,A,5.5,5.410000038146973,5.0500000476837155,4.37400004863739,3.7206000232696534,3.899800028800964,7.654899994134903
2009-04-16,48.5354951985907,A,5.699999809265137,5.488000011444091,5.1540000438690186,4.524000036716461,3.756400017738342,3.906300024986267,7.59159999012947
2009-04-17,48.68143325068392,A,5.96999979019165,5.619999980926513,5.249000024795532,4.704500031471253,3.788600010871887,3.920400023460388,7.531649993658066
2009-04-20,48.216303933382456,A,5.139999866485596,5.48799991607666,5.280999994277954,4.814000022411347,3.8040000104904177,3.939600021839142,7.470449997186661
2009-04-21,48.46207259237977,A,5.789999961853027,5.619999885559082,5.421999979019165,4.953500020503998,3.8444000101089477,3.963500020503998,7.4108500015735626
2009-04-22,48.35716604386091,A,5.909999847412109,5.701999855041504,5.5559999465942385,5.003000009059906,3.8784000062942505,3.983900020122528,7.347900000810623
2009-04-23,48.33236493678197,A,6.21999979019165,5.805999851226806,5.646999931335449,5.063499987125397,3.921799998283386,4.00960001707077,7.281499999761581
2009-04-24,48.603113195175034,A,7.130000114440918,6.03799991607666,5.828999948501587,5.207499992847443,3.9892000007629393,4.039800016880036,7.220650004148483
2009-04-27,49.00453837640264,A,6.400000095367432,6.289999961853027,5.888999938964844,5.338999998569489,4.042000002861023,4.05670001745224,7.157850009202957
2009-04-28,48.87309986145886,A,6.239999771118164,6.3799999237060545,5.999999904632569,5.449499976634979,4.098199996948242,4.0776000142097475,7.088650008440018
2009-04-29,49.04949776180067,A,6.570000171661377,6.511999988555909,6.106999921798706,5.578499984741211,4.158000001907348,4.102600014209747,7.021650012731552
2009-04-30,49.62534651382024,A,7.5,6.7680000305175785,6.286999940872192,5.7204999923706055,4.242800002098083,4.1439000153541565,6.967950013875961
2009-05-01,49.76563311663575,A,7.920000076293945,6.926000022888184,6.4819999694824215,5.865499997138977,4.3346000051498415,4.182300016880036,6.916250013113022
2009-05-04,50.87398068099779,A,9.039999961853027,7.453999996185303,6.871999979019165,6.076499986648559,4.4518000030517575,4.23670001745224,6.874350012540817
2009-05-05,52.010966710865226,A,9.079999923706056,8.02200002670288,7.200999975204468,6.311499977111817,4.5640000009536745,4.286400015354157,6.8265000140666965
2009-05-06,53.354595626372316,A,9.529999732971191,8.613999938964843,7.562999963760376,6.559499955177307,4.689799995422363,4.3377000117301945,6.8040000140666965
2009-05-07,53.633206418472646,A,8.420000076293945,8.797999954223632,7.7829999923706055,6.714999961853027,4.797199997901917,4.382400012016296,6.775850013494492
2009-05-08,54.23783846564201,A,9.369999885559082,9.08799991607666,8.006999969482422,6.917999958992004,4.926799993515015,4.436500010490417,6.7554500138759614
2009-05-11,53.58680845442032,A,8.380000114440918,8.955999946594238,8.204999971389771,7.0469999551773075,5.043799996376038,4.480700011253357,6.73010001540184
2009-05-12,52.84103108358635,A,7.949999809265137,8.729999923706055,8.375999975204468,7.187999939918518,5.1495999908447265,4.520600008964538,6.698200014829635
2009-05-13,51.26010509098989,A,7.0,8.223999977111816,8.41899995803833,7.262999939918518,5.2339999914169315,4.551000008583069,6.6613000142574315
2009-05-14,50.551157808421806,A,7.429999828338623,8.025999927520752,8.411999940872192,7.349499940872192,5.331199989318848,4.585700006484985,6.622850013971329
2009-05-15,49.167826765524694,A,7.070000171661377,7.565999984741211,8.326999950408936,7.404499959945679,5.422199993133545,4.616000008583069,6.578200014829636
2009-05-18,48.77138463822476,A,7.929999828338623,7.475999927520752,8.215999937057495,7.54399995803833,5.526599988937378,4.6569000077247615,6.53985001206398
2009-05-19,48.528943222095585,P,7.900000095367432,7.465999984741211,8.097999954223633,7.6494999647140505,5.616799988746643,4.697900009155274,6.503850010633468
2009-05-20,48.65994832426949,P,7.320000171661377,7.530000019073486,7.876999998092652,7.719999980926514,5.703399991989135,4.727900009155274,6.466350013017655
2009-05-21,48.40083145604609,P,6.920000076293945,7.42800006866455,7.726999998092651,7.754999995231628,5.776199994087219,4.753900008201599,6.42610001206398
2009-05-22,48.3544350374659,P,6.769999980926514,7.368000030517578,7.4670000076293945,7.736999988555908,5.850399994850159,4.776800007820129,6.384650009870529
2009-05-25,47.917650058569514,P,6.769999980926514,7.136000061035157,7.305999994277954,7.755499982833863,5.933599996566772,4.801000008583069,6.345850011110306
2009-05-26,47.772041551982504,P,7.289999961853027,7.014000034332275,7.240000009536743,7.807999992370606,6.023799996376038,4.8239000082015995,6.3137000095844265
2009-05-27,47.696441522570744,P,6.75,6.9,7.215000009536743,7.816999983787537,6.097799997329712,4.8420000076293945,6.280100008249283
2009-05-28,47.77123528668281,P,6.760000228881836,6.868000030517578,7.148000049591064,7.779999995231629,6.179000000953675,4.858100008964539,6.248000007867813
2009-05-29,48.28858876877242,P,7.300000190734863,6.974000072479248,7.171000051498413,7.749000000953674,6.277800006866455,4.883400011062622,6.216450010538101
2009-06-01,49.08005696570074,P,8.40999984741211,7.302000045776367,7.219000053405762,7.717499995231629,6.387000002861023,4.925400009155274,6.194700008630752
2009-06-02,49.51669592759296,A,8.4399995803833,7.531999969482422,7.273000001907349,7.685499978065491,6.495799994468689,4.964600005149841,6.171700006723404
2009-06-03,49.77914551141848,A,7.809999942779541,7.74399995803833,7.321999979019165,7.599499988555908,6.553599991798401,5.002000002861023,6.14585000872612
2009-06-04,50.36612937296801,A,8.289999961853027,8.049999904632568,7.458999967575073,7.592999982833862,6.619199986457825,5.044800000190735,6.121500009298325
2009-06-05,50.4812684772996,A,8.039999961853027,8.197999858856202,7.585999965667725,7.52649998664856,6.694999985694885,5.082599997520447,6.0963500106334685
2009-06-08,50.13688737310065,A,7.920000076293945,8.099999904632568,7.700999975204468,7.503499984741211,6.777999987602234,5.119199995994568,6.070600012540817
2009-06-09,49.95625843994176,A,8.140000343322754,8.040000057220459,7.78600001335144,7.513000011444092,6.860199990272522,5.165599999427795,6.044850014448166
2009-06-10,50.7064657206175,A,9.25,8.32800006866455,8.03600001335144,7.625500011444092,6.965399990081787,5.220299999713898,6.024450014829636
2009-06-11,50.958693386805855,A,9.050000190734863,8.480000114440918,8.265000009536744,7.7065000295639035,7.053199996948242,5.273700001239777,6.006200016736984
2009-06-12,51.68754969809074,A,9.8100004196167,8.834000205993652,8.516000032424927,7.84350004196167,7.149000005722046,5.333600006103516,5.988750017881394
2009-06-15,52.013385843758016,A,8.979999542236328,9.046000099182129,8.57300000190735,7.896000027656555,7.232199993133545,5.3847000026702885,5.964400013685227
2009-06-16,52.19562599498511,A,8.770000457763672,9.172000122070312,8.606000089645386,7.939500045776367,7.32,5.433100006580353,5.943600014448166
2009-06-17,51.45958687216979,A,8.4399995803833,9.010000038146973,8.669000053405762,7.995500016212463,7.397399988174438,5.472700002193451,5.918250011205673
2009-06-18,50.919307023269276,A,8.529999732971191,8.905999946594239,8.693000030517577,8.075999999046326,7.461799983978271,5.519800000190735,5.889500011205673
2009-06-19,50.07148872162452,A,8.649999618530273,8.673999786376953,8.753999996185303,8.169999980926514,7.528599977493286,5.570299997329712,5.859550007581711
2009-06-22,49.44842704036133,A,7.659999847412109,8.40999984741211,8.72799997329712,8.214499974250794,7.565799970626831,5.611799995899201,5.8303500068187715
2009-06-23,49.352471918001974,A,8.739999771118164,8.403999710083008,8.78799991607666,8.28699996471405,7.637999963760376,5.6637999939918515,5.804300006628036
2009-06-24,49.38997740314164,A,8.539999961853027,8.423999786376953,8.716999912261963,8.376499962806701,7.698799962997437,5.709699993133545,5.781500004529953
2009-06-25,49.65361382540774,A,9.130000114440918,8.543999862670898,8.724999904632568,8.494999957084655,7.7673999691009525,5.7618999934196475,5.7587000072002414
2009-06-26,49.84504520506161,A,9.369999885559082,8.68799991607666,8.680999851226806,8.598499941825867,7.835399971008301,5.811999990940094,5.731800006628037
2009-06-29,50.60843760171908,A,9.4399995803833,9.043999862670898,8.726999855041504,8.649999928474426,7.921399965286255,5.862699987888337,5.713950003385544
2009-06-30,50.73751882670363,A,9.359999656677246,9.167999839782714,8.785999774932861,8.695999932289123,7.992799959182739,5.9185999846458435,5.69615000128746
2009-07-01,50.8689639458651,A,8.930000305175781,9.245999908447265,8.83499984741211,8.751999950408935,8.053199968338014,5.965799987316132,5.6758000028133395
2009-07-02,50.44494443740711,A,8.520000457763672,9.123999977111817,8.833999919891358,8.763499975204468,8.099199981689454,6.010499989986419,5.650850003957748
2009-07-03,50.03178656312202,A,8.520000457763672,8.954000091552734,8.821000003814698,8.7875,8.126999988555909,6.058099994659424,5.624050005674362
2009-07-06,49.561486304074386,A,8.529999732971191,8.772000122070313,8.907999992370605,8.817999982833863,8.169599981307984,6.105799992084503,5.609150003194809
2009-07-07,48.86140040386303,A,7.949999809265137,8.490000152587891,8.828999996185303,8.808499956130982,8.203799982070922,6.150999989509582,5.5820500028133395
2009-07-08,48.44644729423532,P,8.350000381469727,8.37400016784668,8.810000038146972,8.763499975204468,8.23939998626709,6.198699994087219,5.558950003385544
