Date,GRADE,GPS,COR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-06-29,,,2.1765286922454834,2.2404061794281005,2.242771863937378,2.246320652961731,2.1567753052711485,,
1995-06-30,,,2.1587860584259038,2.2131993770599365,2.2386317253112793,2.2407018899917603,2.1576033234596252,,
1995-07-03,,,2.129213809967041,2.1871757030487062,2.2244369745254517,2.23301305770874,2.158549654483795,,
1995-07-04,,,2.129213809967041,2.1635175704956056,2.2149738073349,2.2259156823158266,2.158549654483795,,
1995-07-05,,,2.129213809967041,2.144591236114502,2.2007790565490724,2.2176353693008424,2.159495985507965,,
1995-07-06,,,2.129213809967041,2.1351282596588135,2.187767219543457,2.2129037857055662,2.159969136714935,,
1995-07-07,,,2.1765286922454834,2.1386767864227294,2.175938081741333,2.2093549966812134,2.1616251635551453,,
1995-07-10,,,2.129213809967041,2.1386767864227294,2.1629262447357176,2.2022576212882994,2.1623348927497865,,
1995-07-11,,,2.129213809967041,2.1386767864227294,2.1510971784591675,2.1975260376930237,2.1618617177009583,,
1995-07-12,,,2.1765286922454834,2.148139762878418,2.14636549949646,2.1951601982116697,2.162098252773285,,
1995-07-13,,,2.1647019386291504,2.15523738861084,2.1451828241348267,2.193977344036102,2.1628080153465272,,
1995-07-14,,,2.117385149002075,2.143408679962158,2.1410427331924438,2.1898372292518617,2.162571442127228,,
1995-07-17,,,2.1528725624084477,2.1481404304504395,2.1434086084365847,2.1839227914810184,2.163044617176056,,
1995-07-18,,,2.1055562496185303,2.143408918380737,2.1410428524017333,2.178008329868317,2.1635177969932555,,
1995-07-19,,,2.058239698410034,2.1197511196136474,2.133945441246033,2.167362248897553,2.1630446457862855,,
1995-07-20,,,2.0345818996429443,2.0937271118164062,2.124482250213623,2.1561247348785404,2.1620983386039736,,
1995-07-21,,,2.0227530002593994,2.0748006820678713,2.1091046810150145,2.1425213813781743,2.1609154534339905,,
1995-07-24,,,2.1528725624084477,2.0748006820678713,2.1114705562591554,2.1371984004974367,2.163044683933258,,
1995-07-25,,,2.141042470932007,2.0818979263305666,2.1126534223556517,2.13187530040741,2.1647007393836977,,
1995-07-26,,,2.1055562496185303,2.091361236572266,2.1055561780929564,2.1259608387947084,2.1657653498649596,,
1995-07-27,,,2.1765286922454834,2.1197505950927735,2.1067388534545897,2.1259608387947084,2.1693140172958376,,
1995-07-28,,,2.1055562496185303,2.1363112449646,2.1055559635162355,2.1232993483543394,2.1719164180755617,,
1995-07-31,,,2.1055562496185303,2.126847982406616,2.1008243322372437,2.122116470336914,2.1738090467453004,,
1995-08-01,,,2.1055562496185303,2.119750738143921,2.1008243322372437,2.1209335923194885,2.1742822265625,,
1995-08-02,,,1.9872663021087649,2.096092748641968,2.0937269926071167,2.1138362169265745,2.1714432764053346,,
1995-08-03,,,2.010924816131592,2.0629719734191894,2.0913612842559814,2.107921767234802,2.1690774965286255,,
1995-08-04,,,2.010924816131592,2.0440456867218018,2.0901784658432008,2.099641573429108,2.1667117166519163,,
1995-08-07,,,1.975436210632324,2.01802167892456,2.072434830665588,2.091952693462372,2.1636361646652222,,
1995-08-08,,,1.916292667388916,1.9801689624786376,2.0499598503112795,2.0813066363334656,2.15985089302063,,
1995-08-09,,,1.9399502277374268,1.9707057476043701,2.033399248123169,2.069477713108063,2.1555924463272094,,
1995-08-10,,,1.8926355838775637,1.9470479011535644,2.0050099372863768,2.055874395370483,2.149914584159851,,
1995-08-11,,,1.904463648796081,1.9257556676864624,1.984900677204132,2.0452283203601835,2.1425806307792663,,
1995-08-14,,,1.9399502277374268,1.918658471107483,1.9683400750160218,2.034582203626633,2.1357198262214663,,
1995-08-15,,,1.9399502277374268,1.923389983177185,1.9517794728279114,2.0263019025325777,2.1290956044197085,,
1995-08-16,,,2.058239698410034,1.9470478773117066,1.9588768124580382,2.0263019025325777,2.1243639969825745,,
1995-08-17,,,2.1647019386291504,2.001461148262024,1.9742545247077943,2.0328079044818876,2.1231811261177063,,
1995-08-18,,,2.2001874446868896,2.0606059074401855,1.993180787563324,2.0416796267032624,2.122234785556793,,
1995-08-21,,,2.1765286922454834,2.107921600341797,2.0132900357246397,2.042862433195114,2.1203421330451966,2.130633337497711,
1995-08-22,,,2.1528725624084477,2.150506067276001,2.036948025226593,2.0434539377689362,2.118922674655914,2.129805316925049,
1995-08-23,,,2.081897258758545,2.155237579345703,2.051142728328705,2.042270988225937,2.116083710193634,2.1290955638885496,
1995-08-24,,,2.129213809967041,2.1481399536132812,2.0748005509376526,2.0399052441120147,2.114900805950165,2.1285041117668153,
1995-08-25,,,2.129213809967041,2.1339452266693115,2.0972755670547487,2.04108812212944,2.113481333255768,2.128267524242401,
1995-08-28,,,2.081897258758545,2.115018939971924,2.11147027015686,2.039905172586441,2.1096960520744323,2.1273212099075316,
1995-08-29,,,2.117385149002075,2.1079214572906495,2.1292137622833254,2.0404966175556183,2.107566845417023,2.126848042011261,
1995-08-30,,,2.1528725624084477,2.12211651802063,2.1386770486831663,2.0487769305706025,2.105201070308685,2.126729748249054,
1995-08-31,,,2.1528725624084477,2.126848268508911,2.137494111061096,2.055874317884445,2.10307187795639,2.126493186950684,
1995-09-01,,,2.141042470932007,2.1292140007019045,2.131579613685608,2.062380200624466,2.099996325969696,2.126138324737549,
1995-09-04,,,2.141042470932007,2.1410430431365968,2.1280309915542603,2.0706605136394503,2.0976305317878725,2.125192003250122,
1995-09-05,,,2.141042470932007,2.145774507522583,2.126847982406616,2.0818980038166046,2.0955012917518614,2.1243639731407167,
1995-09-06,,,2.1647019386291504,2.148140382766724,2.135128450393677,2.0931355893611907,2.0943184208869936,2.1244822669029237,
1995-09-07,,,2.081897258758545,2.1339453220367433,2.1303967952728273,2.10259867310524,2.0924257922172544,2.1246005487442017,
1995-09-08,,,2.081897258758545,2.122116279602051,2.1256651401519777,2.111470353603363,2.0908880162239076,2.124245669841766,
1995-09-11,,,2.081897258758545,2.110287237167358,2.1256651401519777,2.118567705154419,2.0899416851997374,2.124245669841766,
1995-09-12,,,2.117385149002075,2.105555772781372,2.1256651401519777,2.1274394512176515,2.089705111980438,2.124127383232117,
1995-09-13,,,2.1528725624084477,2.1031898975372316,2.1256651401519777,2.132171094417572,2.0901782870292664,2.124837136268616,
1995-09-14,,,2.436767339706421,2.1741639137268067,2.154054617881775,2.1457743644714355,2.096329357624054,2.1281492471694947,
1995-09-15,,,2.436767339706421,2.245137929916382,2.1836271047592164,2.157603359222412,2.1015341305732727,2.1315796470642088,
1995-09-18,,,2.4131100177764893,2.311380481719971,2.2108338594436647,2.1694324254989623,2.1072120547294615,2.134773473739624,
1995-09-19,,,2.4840829372406006,2.384720039367676,2.245137906074524,2.18599294424057,2.1143094372749327,2.1380855774879457,
1995-09-20,,,2.5550572872161865,2.465156984329224,2.2841734409332277,2.2096509456634523,2.121880009174347,2.141989130973816,
1995-09-21,,,2.6260294914245605,2.5030094146728517,2.338586664199829,2.234491729736328,2.131106560230255,2.146957287788391,
1995-09-22,,,2.5550572872161865,2.5266674041748045,2.385902667045593,2.2557839035987852,2.139860002994537,2.151215722560883,
1995-09-25,,,2.5787155628204346,2.5597885131835936,2.4355844974517824,2.28062481880188,2.148376863002777,2.1557107400894164,
1995-09-26,,,2.5787155628204346,2.5787150382995607,2.4817175388336183,2.303691339492798,2.1578400492668153,2.1606789231300354,
1995-09-27,,,2.543227195739746,2.5763490200042725,2.520753002166748,2.3232090711593627,2.1675397992134093,2.1652922224998474,
1995-09-28,,,2.5550572872161865,2.5621545791625975,2.532581996917725,2.3433183073997497,2.1779493069648743,2.1700238227844237,
1995-09-29,,,2.5550572872161865,2.5621545791625975,2.544410991668701,2.364019048213959,2.18859539270401,2.174755423069,
1995-10-02,,,2.42493748664856,2.531398963928223,2.545593738555908,2.3782137989997865,2.194036691188812,2.178540687561035,
1995-10-03,,,2.4840829372406006,2.5124724388122557,2.545593738555908,2.395365822315216,2.200897500514984,2.182799119949341,
1995-10-04,,,2.4131100177764893,2.4864490032196045,2.5313990116119385,2.407786226272583,2.2070485758781433,2.1864069628715517,
1995-10-05,,,2.4604251384735107,2.4675225734710695,2.5148385763168335,2.426712620258331,2.212726504802704,2.1910202610492706,
1995-10-06,,,2.4840829372406006,2.453327703475952,2.5077411413192747,2.446821904182434,2.2202970385551453,2.1961067283153533,
1995-10-09,,,2.436767339706421,2.4556936740875246,2.4935463190078737,2.464565408229828,2.226921260356903,2.2003651535511017,
1995-10-10,,,2.389451742172241,2.4367674350738526,2.4746199369430544,2.4781687378883364,2.2325991702079775,2.2034406983852386,
1995-10-11,,,2.389451742172241,2.432035779953003,2.4592423915863035,2.489997696876526,2.240642879009247,2.2060430777072906,
1995-10-12,,,2.4604251384735107,2.432035779953003,2.449779176712036,2.49118058681488,2.2496328854560854,2.2093551909923552,
1995-10-13,,,2.42493748664856,2.4202066898345946,2.4367671966552735,2.4905890941619875,2.2579131388664244,2.2123124277591706,
1995-10-16,,,2.4604251384735107,2.4249382495880125,2.4403159618377686,2.4929548501968384,2.267612917423248,2.2156245410442352,
1995-10-17,,,2.4131100177764893,2.429669904708862,2.4332186698913576,2.489406204223633,2.277549264431,2.218700078725815,
1995-10-18,,,2.4131100177764893,2.4344015598297117,2.4332186698913576,2.482308840751648,2.287012460231781,2.2213024532794954,
1995-10-19,,,2.4131100177764893,2.4249385356903077,2.4284871578216554,2.471662867069244,2.2974219489097596,2.2236682665348053,
1995-10-20,,,2.4604251384735107,2.4320360660552978,2.426121377944946,2.4669312596321107,2.308541178703308,2.2255609047412874,
1995-10-23,,,2.4604251384735107,2.4320360660552978,2.4284871578216554,2.4610167384147643,2.3189506769180297,2.2273352515697478,
1995-10-24,,,2.4840829372406006,2.44623064994812,2.437950277328491,2.4562851071357725,2.329833331108093,2.2294644677639006,
1995-10-25,,,2.4840829372406006,2.4604252338409425,2.4474133968353273,2.4533278942108154,2.3383501958847046,2.2313570964336393,
1995-10-26,,,2.5550572872161865,2.488814687728882,2.456876611709595,2.4533278942108154,2.3461573028564455,2.234669214487076,
1995-10-27,,,2.602372884750366,2.517204236984253,2.474620151519775,2.4556936740875246,2.354201011657715,2.238217898607254,
1995-10-30,,,2.5905439853668213,2.543228006362915,2.4876320362091064,2.4639739990234375,2.3624813175201416,2.241411725282669,
1995-10-31,,,2.5787155628204346,2.562154531478882,2.504192590713501,2.4687056303024293,2.3709981775283815,2.2449604260921476,
1995-11-01,,,2.6970040798187256,2.6047387599945067,2.532581996917725,2.482900333404541,2.3833003139495847,2.2496920120716095,
1995-11-02,,,2.7443199157714844,2.6425912857055662,2.5657029867172243,2.4970950722694396,2.395602436065674,2.255251621007919,
1995-11-03,,,2.815294027328491,2.6851755142211915,2.601189875602722,2.513655626773834,2.409324040412903,2.2614026868343355,
1995-11-06,,,2.7443199157714844,2.715930700302124,2.6295793533325194,2.5290332555770876,2.4225724935531616,2.266134272813797,
1995-11-07,,,2.7443199157714844,2.749051570892334,2.655603051185608,2.5467766642570497,2.4351111888885497,2.271339017152786,
1995-11-08,,,2.7443199157714844,2.758514738082886,2.6816267490386965,2.564520072937012,2.4469401359558107,2.276070603132248,
1995-11-09,,,2.779808282852173,2.7656124114990233,2.7041018486022947,2.580489230155945,2.459478850364685,2.2812753641605377,
1995-11-10,,,2.83895206451416,2.7703440189361572,2.727759766578674,2.6011899590492247,2.4734370422363283,2.286716684103012,
1995-11-13,,,2.79163670539856,2.779807376861572,2.747869038581848,2.6177505373954775,2.486448926925659,2.2920397293567656,
1995-11-14,,,2.862611055374145,2.8034656047821045,2.7762585878372192,2.64022558927536,2.500880298614502,2.298190795183182,
1995-11-15,,,2.815294027328491,2.817660427093506,2.788087582588196,2.66033478975296,2.5138921403884886,2.304105280637741,
1995-11-16,,,2.79163670539856,2.8200261116027834,2.7928192615509033,2.679261124134064,2.528086929321289,2.3102563607692717,
1995-11-17,,,2.815294027328491,2.8152945041656494,2.7928192615509033,2.697004568576813,2.542754864692688,2.316821440458298,
1995-11-20,,,2.767979145050049,2.810562992095947,2.79518518447876,2.71238226890564,2.556476502418518,2.323209093809128,
1995-11-21,,,2.815294027328491,2.8010995864868162,2.8022825956344604,2.7289428234100344,2.5704346799850466,2.330069895982742,
1995-11-22,,,2.785722255706787,2.7951852321624755,2.8064228296279907,2.7440247893333436,2.5830916738510132,2.33663498044014,
1995-11-23,,,2.785722255706787,2.794002342224121,2.807014226913452,2.7555580377578734,2.5900707721710203,2.343200064897537,
1995-11-24,,,2.767979145050049,2.7845393657684325,2.799916934967041,2.7638383507728577,2.596695008277893,2.349114569425583,
1995-11-27,,,2.6970040798187256,2.770344352722168,2.7904536724090576,2.769161355495453,2.6023728895187377,2.3547924721240996,
1995-11-28,,,2.7443199157714844,2.7561495304107666,2.7786245584487914,2.7774415731430055,2.6075776290893553,2.360943533182144,
1995-11-29,,,2.7443199157714844,2.747869062423706,2.771527147293091,2.7798073649406434,2.6113628816604613,2.366621445417404,
1995-11-30,,,2.7443199157714844,2.7395885944366456,2.7667954683303835,2.7798073649406434,2.6137286901473997,2.3724176251888274,
1995-12-01,,,2.79163670539856,2.744320106506348,2.76442973613739,2.7786244988441466,2.6184602785110473,2.3791601407527923,
1995-12-04,,,2.79163670539856,2.7632466316223145,2.7667954921722413,2.7809903383255006,2.6227187013626097,2.3855477821826936,
1995-12-05,,,2.767979145050049,2.767978477478027,2.762064003944397,2.7821732997894286,2.626503973007202,2.3921720111370086,
1995-12-06,,,2.862611055374145,2.7916367053985596,2.7697528839111327,2.788087856769562,2.6328916501998902,2.4002157247066496,
1995-12-07,,,2.886268138885498,2.8200263500213625,2.779807472229004,2.793410849571228,2.6395158672332766,2.4087325870990752,
1995-12-08,,,2.9808990955352783,2.857878828048706,2.8010994672775267,2.800508201122284,2.6480327033996582,2.418314048051834,
1995-12-11,,,3.099189043045044,2.9193892955780028,2.841317963600159,2.8158858180046082,2.661517734527588,2.4277772128582003,
1995-12-12,,,3.1701643466949463,2.9998263359069823,2.883902406692505,2.831263482570648,2.675239362716675,2.4380684316158296,
1995-12-13,,,3.099189043045044,3.047141933441162,2.919389319419861,2.8454582333564757,2.688960943222046,2.4480047595500944,
1995-12-14,,,3.004557609558105,3.0707998275756836,2.945413088798523,2.856104278564453,2.6998435926437376,2.456285048723221,
1995-12-15,,,3.0637032985687256,3.087360668182373,2.9726197481155396,2.868524742126465,2.7114359998703,2.4658665192127227,
1995-12-18,,,3.0282154083251958,3.073165941238403,2.996277618408203,2.8815365552902223,2.7232649612426756,2.4750931107997896,
1995-12-19,,,3.0518743991851807,3.0495079517364503,3.0246671438217163,2.893365573883057,2.7365134143829346,2.484556292295456,
1995-12-20,,,3.004557609558105,3.0305816650390627,3.038861799240112,2.9043073415756226,2.748815531730652,2.4947292053699495,
1995-12-21,,,2.9808990955352783,3.025849962234497,3.0483248949050905,2.914066183567047,2.759225010871887,2.5044289481639863,
1995-12-22,,,2.9808990955352783,3.0092891216278077,3.0483248949050905,2.9247121810913086,2.7703442430496215,2.514128690958023,
1995-12-25,,,2.9808990955352783,2.999825859069824,3.036495900154114,2.938906931877136,2.780753722190857,2.5241833198070527,
1995-12-26,,,3.004557609558105,2.990362501144409,3.0199352264404298,2.9519188165664674,2.792582674026489,2.5350659692287447,
1995-12-27,,,3.0518743991851807,2.999825859069824,3.015203762054443,2.967296540737152,2.805357961654663,2.546185210943222,
1995-12-28,,,3.040043592453003,3.011654758453369,3.018752360343933,2.982082724571228,2.817896633148193,2.5576592910289766,
1995-12-29,,,3.122847080230713,3.040044355392456,3.024666738510132,2.9986432433128356,2.8311450719833373,2.569843125343323,
1996-01-01,,,3.122847080230713,3.068433952331543,3.0341299057006834,3.015203762054443,2.8443935108184815,2.5816720938682556,
1996-01-02,,,3.122847080230713,3.0920918464660643,3.041227173805237,3.0329471588134767,2.8571687936782837,2.5935010623931887,
1996-01-03,,,3.0518743991851807,3.0920918464660643,3.0459588527679444,3.0424103260040285,2.8685246229171755,2.60343740940094,
1996-01-04,,,3.0518743991851807,3.0944580078125,3.0530563831329345,3.0506906390190123,2.878460965156555,2.6123091340065003,
1996-01-05,,,3.0755319595336914,3.084994983673096,3.062519669532776,3.055422282218933,2.887924146652222,2.621062579154968,
1996-01-08,,,3.0282154083251958,3.066068649291992,3.0672513008117677,3.0518736004829408,2.896677575111389,2.6295794463157653,2.3801063919067382
1996-01-09,,,3.0755319595336914,3.0566056251525877,3.074348735809326,3.047141981124878,2.9066139030456544,2.638806040287018,2.3843056786060335
1996-01-10,,,3.0282154083251958,3.051873826980591,3.0719828367233277,3.0435932993888857,2.9132381296157837,2.648269221782684,2.388682392835617
1996-01-11,,,3.0282154083251958,3.047142028808594,3.070800018310547,3.04477618932724,2.918916039466858,2.657259237766266,2.3928816747665405
1996-01-12,,,3.0282154083251958,3.037678718566895,3.061336851119995,3.0430017948150634,2.923174467086792,2.6662492537498474,2.397258388996124
1996-01-15,39.506319330256815,P,3.0282154083251958,3.0376787185668945,3.0518736839294434,3.0430017948150634,2.9288523769378663,2.6757124352455137,2.401516822576523
1996-01-16,39.51316158589009,P,3.099189043045044,3.042410135269165,3.0495078802108764,3.0453675270080565,2.9359497594833375,2.685530474185944,2.4061892580986024
1996-01-17,39.507023122670105,P,3.004557609558105,3.037678575515747,3.044776201248169,3.0453675270080565,2.94115451335907,2.6940473246574403,2.410388536453247
1996-01-18,39.52752864628371,P,3.0755319595336914,3.0471418857574464,3.04714195728302,3.0500991702079774,2.9470689868927002,2.7032739186286925,2.414883552789688
1996-01-19,39.570800766583965,A,3.099189043045044,3.061336612701416,3.049507665634155,3.0560136675834655,2.952273726463318,2.712855384349823,2.419496854543686
1996-01-22,39.60623722128252,A,3.099189043045044,3.075531339645386,3.05660502910614,3.061928164958954,2.9584247732162474,2.7224368500709533,2.4238144266605377
1996-01-23,39.60195675442289,A,3.099189043045044,3.075531339645386,3.058970737457275,3.0666597366333006,2.9631563329696657,2.7320183157920837,2.4281911444664
1996-01-24,39.59919566141071,A,3.004557609558105,3.075531339645386,3.0566049575805665,3.064293897151947,2.9669416046142576,2.740416872501373,2.4324495697021487
1996-01-25,39.59768397476714,A,3.0755319595336914,3.075531339645386,3.061336612701416,3.0660683155059814,2.9726195096969605,2.7503532195091247,2.437476884126663
1996-01-26,39.56473074915467,A,3.040043592453003,3.0637022495269775,3.0625194311141968,3.0619281411170958,2.9771145009994506,2.7599346828460694,2.442090176343918
1996-01-29,39.52052359874261,P,3.0163862705230717,3.047141695022583,3.0613365173339844,3.056605100631714,2.982082643508911,2.7692795729637147,2.4467626214027405
1996-01-30,39.476614432588185,P,3.004557609558105,3.0282154083251953,3.0518733739852903,3.0506906270980836,2.9858679151535035,2.778151297569275,2.4511393404006956
1996-01-31,39.46379126076469,P,2.957241535186768,3.018752193450928,3.047141766548157,3.0459589838981627,2.989298300743103,2.786194987297058,2.455516061782837
1996-02-01,39.38351887261374,P,2.933584213256836,2.9903626441955566,3.032946991920471,3.0400444746017454,2.992255539894104,2.791163156032562,2.4596562016010286
1996-02-02,39.29167990290758,P,2.83895206451416,2.950144338607788,3.006923294067383,3.028215479850769,2.993674998283386,2.79518500328064,2.4633823251724243
1996-02-05,39.1972230523824,P,2.79163670539856,2.9051944255828857,2.9761680603027343,3.0163865447044373,2.995567650794983,2.79897027015686,2.4668718719482423
1996-02-06,39.10070023328535,P,2.767979145050049,2.8578787326812742,2.9430470705032348,3.001008903980255,2.9960408353805543,2.801809232234955,2.46994740486145
1996-02-07,39.051368972128024,P,2.862611055374145,2.83895263671875,2.928852415084839,2.9927286863327027,2.998406658172607,2.8048847699165345,2.473436950445175
1996-02-08,39.028252209418596,P,2.8507814407348637,2.8223920822143556,2.906377363204956,2.983856987953186,3.000535888671875,2.8071322894096373,2.4770447885990143
1996-02-09,39.023009896139705,P,2.767979145050049,2.808197498321533,2.8791709184646606,2.970845174789429,3.000062737464905,2.809261507987976,2.480238615274429
1996-02-12,39.03298700890054,P,2.767979145050049,2.803465986251831,2.8543302059173583,2.9578333616256716,2.9995895862579345,2.8111541438102723,2.4834324419498444
1996-02-13,39.0841103926164,P,2.815294027328491,2.8129289627075194,2.835403847694397,2.9436386108398436,3.0005358839035035,2.813519928455353,2.487099425792694
1996-02-14,39.07785734571148,P,2.815294027328491,2.803465557098389,2.8212090969085692,2.934175431728363,2.9995895433425903,2.81624059677124,2.490766409635544
1996-02-15,39.05914607541647,P,2.767979145050049,2.7869050979614256,2.804648590087891,2.918797791004181,2.997223763465881,2.8183698153495786,2.4941968190670014
1996-02-16,39.11190692603,P,2.862611055374145,2.805831480026245,2.807014489173889,2.906968891620636,2.994858002662659,2.8214453530311583,2.498100388050079
1996-02-19,39.16232356021822,P,2.862611055374145,2.8247578620910643,2.814111924171448,2.895139992237091,2.990126442909241,2.8258220887184144,2.5021813881397246
1996-02-20,39.171650031690426,P,2.83895206451416,2.8294894695281982,2.821209216117859,2.882128143310547,2.983502197265625,2.82937077999115,2.5060849499702456
1996-02-21,39.16400931405111,P,2.779808282852173,2.8223923206329347,2.8129289388656615,2.8708906769752502,2.9771145820617675,2.8330377626419065,2.509722362756729
1996-02-22,39.18131434772943,A,2.767979145050049,2.8223923206329347,2.8046487092971804,2.855513036251068,2.9723830127716067,2.836113302707672,2.5135667818784713
1996-02-23,39.13442607161938,P,2.7443199157714844,2.7987340927124023,2.802282786369324,2.840726852416992,2.9659953451156618,2.838715672492981,2.517411200404167
1996-02-26,39.07780408017061,P,2.7206621170043945,2.770344305038452,2.797551083564758,2.8259406447410584,2.9598442792892454,2.8415546202659607,2.520959886908531
1996-02-27,39.0279847258456,P,2.6970040798187256,2.741954708099365,2.785722088813782,2.8105629682540894,2.9527468729019164,2.8446301436424255,2.5240354210138323
1996-02-28,39.02904058865027,P,2.7443199157714844,2.7348570346832277,2.778624677658081,2.799916887283325,2.947542119026184,2.848178825378418,2.5271109515428543
1996-02-29,39.034799675958034,P,2.7443199157714844,2.7301251888275146,2.7762587547302244,2.7904536724090576,2.942810535430908,2.8510177731513977,2.5301864820718767
1996-03-01,39.016017892491,P,2.649688243865967,2.711198854446411,2.754966473579407,2.780990481376648,2.936186318397522,2.853265280723572,2.532788854241371
