Date,GRADE,GPS,BXP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-08-04,,,7.9024338722229,7.859909915924073,7.766002559661866,7.665893173217773,,,
1997-08-05,,,7.973306179046631,7.898890113830566,7.8032111644744875,7.686269211769104,,,
1997-08-06,,,8.32768440246582,8.00165843963623,7.875857591629028,7.726136088371277,,,
1997-08-07,,,8.292243957519531,8.079620456695556,7.937872505187988,7.766888737678528,,,
1997-08-08,,,8.221370697021484,8.143407821655273,7.98571252822876,7.803211808204651,,,
1997-08-11,,,7.991029262542725,8.161126899719239,8.010518407821655,7.823588252067566,,,
1997-08-12,,,7.9201507568359375,8.1504958152771,8.024692964553832,7.841306519508362,,,
1997-08-13,,,7.849281787872314,8.054815292358398,8.028236865997314,7.852823638916016,,,
1997-08-14,,,7.796123504638672,7.955591201782227,8.017605829238892,7.859025073051453,,,
1997-08-15,,,7.831562519073486,7.877629566192627,8.01051869392395,7.873199939727783,,,
1997-08-18,,,7.884715557098389,7.85636682510376,8.008746862411499,7.887374711036682,,,
1997-08-19,,,8.008745193481445,7.874085712432861,8.012290763854981,7.907750964164734,,,
1997-08-20,,,8.132772445678711,7.93078384399414,7.992799568176269,7.934328579902649,,,
1997-08-21,,,8.221370697021484,8.015833282470703,7.985712242126465,7.961792373657227,,,
1997-08-22,,,8.292243957519531,8.107969570159913,7.992799568176269,7.989256048202515,,,
1997-08-25,,,8.309957504272461,8.193017959594727,8.024692392349243,8.017605400085449,,,
1997-08-26,,,8.292243957519531,8.249717712402344,8.061901712417603,8.043297338485718,7.765293922424316,,
1997-08-27,,,8.309957504272461,8.285154724121094,8.107969284057617,8.068103075027466,7.779823064804077,,
1997-08-28,,,8.380831718444824,8.317046928405762,8.166440105438232,8.092022967338561,7.796478395462036,,
1997-08-29,,,8.451706886291504,8.348939514160156,8.228454542160033,8.119486618041993,7.815968713760376,,
1997-09-01,,,8.451706886291504,8.377289390563964,8.285153675079346,8.146950268745423,7.8368764495849605,,
1997-09-02,,,8.4694242477417,8.412725448608398,8.331221580505371,8.171756172180176,7.858492956161499,,
1997-09-03,,,8.487136840820312,8.448161315917968,8.366658020019532,8.179728794097901,7.878337507247925,,
1997-09-04,,,8.398551940917969,8.451705360412598,8.38437614440918,8.185044193267823,7.893221082687378,,
1997-09-05,,,8.75291633605957,8.51194725036621,8.430443382263183,8.211621475219726,7.915900621414185,,
1997-09-08,,,8.841511726379395,8.589908218383789,8.483598804473877,8.25414559841156,7.938225936889649,,
1997-09-09,,,8.78835678100586,8.65369472503662,8.53321008682251,8.297555899620056,7.963031768798828,,
1997-09-10,,,8.664328575134277,8.689133071899414,8.568647193908692,8.338308238983155,7.9867745208740235,,
1997-09-11,,,8.540301322937012,8.717482948303223,8.58459415435791,8.375517129898071,8.006619243621826,,
1997-09-12,,,8.664328575134277,8.699765396118163,8.605856323242188,8.417155432701112,8.028944511413574,,
1997-09-15,,,8.78835678100586,8.689134407043458,8.639521312713622,8.462337493896484,8.053041639328002,,
1997-09-16,,,9.018693923950195,8.735201835632324,8.694448280334473,8.512834930419922,8.082099809646607,,
1997-09-17,,,9.00097942352295,8.80253200531006,8.745832538604736,8.556245279312133,8.111512460708617,,
1997-09-18,,,9.07185173034668,8.908842086791992,8.813162517547607,8.598769330978394,8.143405675888062,,
1997-09-19,,,9.07185173034668,8.990346717834473,8.845056056976318,8.637749719619752,8.174944524765015,,
1997-09-22,,,9.054137229919434,9.043502807617188,8.866318607330323,8.6749587059021,8.204357261657714,,
1997-09-23,,,8.947822570800781,9.029328536987304,8.882265186309814,8.707737636566161,8.23199800491333,,
1997-09-24,,,9.03641414642334,9.036415481567383,8.91947374343872,8.744060468673705,8.260347499847413,,
1997-09-25,,,9.10728645324707,9.04350242614746,8.976172256469727,8.780383205413818,8.289051332473754,,
1997-09-26,,,9.195878028869627,9.068307685852051,9.029327201843262,8.817591762542724,8.32200758934021,,
1997-09-29,,,9.426220893859863,9.142724418640137,9.093113613128661,8.866317462921142,8.358507604599,,
1997-09-30,,,9.30219268798828,9.213598442077636,9.12146348953247,8.907955884933472,8.392527055740356,,
1997-10-01,,,9.567974090576172,9.319910430908203,9.178162956237793,8.961997747421265,8.431862134933471,,
1997-10-02,,,9.63884449005127,9.426222038269042,9.234862232208252,9.02401237487793,8.471197128295898,,
1997-10-03,,,9.621126174926758,9.511271667480468,9.28978967666626,9.067422866821289,8.508760242462158,,
1997-10-06,,,9.49709701538086,9.525446891784668,9.334085655212402,9.100202131271363,8.5438427734375,,
1997-10-07,,,9.30219268798828,9.525446891784666,9.369522666931152,9.125893926620483,8.574318523406982,,
1997-10-08,,,9.4085054397583,9.493553161621094,9.406731796264648,9.163102769851685,8.606211776733398,,
1997-10-09,,,9.30219268798828,9.426222801208496,9.42622241973877,9.201197338104247,8.634206953048706,,
1997-10-10,,,9.21360206604004,9.344717979431152,9.42799482345581,9.228661012649535,8.66043031692505,,
1997-10-13,,,9.284470558166504,9.302192687988281,9.413819789886475,9.253466701507568,8.68807105064392,,
1997-10-14,,,9.426220893859863,9.326998329162597,9.426222610473634,9.273843050003052,8.717129344940185,,
1997-10-15,,,9.443940162658691,9.334085273742676,9.413819217681885,9.29599108695984,8.739454460144042,,
1997-10-16,,,9.178162574768066,9.309279251098634,9.367751026153565,9.301306629180909,8.757172832489013,,
1997-10-17,,,9.07185173034668,9.28092918395996,9.312823581695557,9.301306629180909,8.774182453155518,,
1997-10-20,,,9.054137229919434,9.234862518310546,9.268527603149414,9.301306629180909,8.795444612503053,,
1997-10-21,,,8.930108070373535,9.135639953613282,9.231319141387939,9.300420904159546,8.815643758773804,,
1997-10-22,,,9.00097942352295,9.047047805786132,9.190566539764404,9.298649168014526,8.838677711486817,,
1997-10-23,,,8.841511726379395,8.979717636108399,9.144498443603515,9.285360431671142,8.85958547592163,,
1997-10-24,,,9.03641414642334,8.97263011932373,9.126779651641845,9.277387237548828,8.883682508468628,,
1997-10-27,,,8.75291633605957,8.912385940551758,9.073624229431152,9.243722009658814,8.901046524047851,,
1997-10-28,,,8.504865646362305,8.827337455749511,8.981488704681396,9.203855657577515,8.910968933105469,,
1997-10-29,,,8.735203742980957,8.774182319641113,8.910615062713623,9.162217140197754,8.923017559051514,,
1997-10-30,,,8.522582054138184,8.71039638519287,8.845057010650635,9.106404018402099,8.929041786193848,,
1997-10-31,,,9.07185173034668,8.71748390197754,8.845057010650635,9.078940296173096,8.944633941650391,,
1997-11-03,,,9.567974090576172,8.88049545288086,8.896440696716308,9.082484149932862,8.969794273376465,,
1997-11-04,,,9.656560897827148,9.110834503173828,8.96908597946167,9.100202560424805,8.997080612182618,8.381187267303467,
1997-11-05,,,9.621381759643556,9.288070106506348,9.03112621307373,9.110846376419067,9.023309097290038,8.401566081047058,
1997-11-06,,,9.69318389892578,9.522190475463868,9.11629343032837,9.130395936965943,9.049556140899659,8.423017268180848,
1997-11-07,,,9.657279014587402,9.639275932312012,9.178379917144776,9.15257978439331,9.073667583465577,8.444818148612976,
1997-11-10,,,9.495725631713867,9.624826240539551,9.252660846710205,9.163142538070678,9.094547958374024,8.465712203979493,
1997-11-11,,,9.370073318481444,9.56752872467041,9.339181613922118,9.160335159301757,9.112560939788818,8.485526947975158,
1997-11-12,,,9.3162202835083,9.50649642944336,9.397283267974853,9.153949165344239,9.129142608642578,8.503740057945251,
1997-11-13,,,9.172626495361328,9.402384948730468,9.462287712097169,9.153672361373902,9.144624099731445,8.518922591209412,
1997-11-14,,,9.54957675933838,9.380844497680664,9.510060214996338,9.177558612823486,9.16055730819702,8.538228964805603,
1997-11-17,,,9.764984130859377,9.434696197509766,9.529761219024659,9.213100957870484,9.179026756286621,8.558626346588134,
1997-11-18,,,9.764984130859377,9.513678359985352,9.540603542327881,9.254844760894775,9.198559303283691,8.58079553604126,
1997-11-19,,,9.818830490112305,9.614200401306153,9.560348415374756,9.295737314224244,9.221649341583252,8.604211931228638,
1997-11-20,,,9.872685432434082,9.754212188720704,9.578298568725586,9.347295999526978,9.248297023773194,8.627458133697509,
1997-11-21,,,9.854736328125,9.81524410247803,9.598044300079346,9.388212108612061,9.272105178833009,8.650524845123291,
1997-11-24,,,9.764984130859377,9.815244102478028,9.624970149993896,9.438815498352051,9.291637725830078,8.672339682579041,
1997-11-25,,,9.747031211853027,9.811653518676758,9.662665939331054,9.500923776626587,9.306204471588135,8.694152140617371,
1997-11-26,,,9.405973434448242,9.729082107543945,9.67164125442505,9.534462261199952,9.31430435180664,8.712908406257629,
1997-11-27,,,9.405973434448242,9.635739707946778,9.69497594833374,9.578631830215453,9.320986785888671,8.732196230888366,
1997-11-28,,,9.370073318481444,9.538807106018066,9.677025604248048,9.593542909622192,9.326951217651366,8.75094787120819,
1997-12-01,,,9.54957675933838,9.495725631713867,9.655484867095947,9.592623043060303,9.336860008239746,8.770608634948731,
1997-12-02,,,9.729081153869627,9.492135620117187,9.651894569396973,9.596249055862426,9.352485179901123,8.792241592407226,
1997-12-03,,,9.872685432434082,9.585478019714355,9.65728006362915,9.608814239501953,9.369210605621339,8.814779052734375,
1997-12-04,,,9.872685432434082,9.678820419311524,9.65728006362915,9.617789316177369,9.384518585205079,8.836784958839417,
1997-12-05,,,9.747031211853027,9.75421199798584,9.646509552001953,9.62227692604065,9.395541648864747,8.858774619102478,
1997-12-08,,,9.729081153869627,9.79011287689209,9.642919254302978,9.633944702148437,9.401598854064941,8.88005322933197,
1997-12-09,,,9.872685432434082,9.81883373260498,9.655484676361084,9.65907530784607,9.413008708953857,8.902767882347106,
1997-12-10,,,9.78293228149414,9.800883102416993,9.693180561065674,9.68241090774536,9.417307872772216,8.924585003852844,
1997-12-11,,,9.729081153869627,9.7721622467041,9.725491333007813,9.710233640670776,9.419112606048584,8.945154867172242,
1997-12-12,,,9.621381759643556,9.747032356262206,9.750622177124024,9.713823890686035,9.41911771774292,8.963938980102538,
1997-12-15,,,9.78293228149414,9.757802581787109,9.7739577293396,9.714721298217773,9.424834423065185,8.984338598251343,
1997-12-16,,,9.729081153869627,9.729081726074217,9.7739577293396,9.712926149368286,9.433372192382812,9.003845357894898,
1997-12-17,,,9.872685432434082,9.747032356262206,9.7739577293396,9.715618896484376,9.442655792236328,9.024433784484863,
1997-12-18,,,9.78293228149414,9.757802581787109,9.764982414245605,9.711131238937378,9.452270584106445,9.043238768577575,
1997-12-19,,,9.764984130859377,9.786523056030273,9.76677770614624,9.706643629074097,9.463298225402832,9.061864271163941,
1997-12-22,,,9.54957675933838,9.739851951599123,9.748827266693116,9.695873260498047,9.46860034942627,9.078335700035096,
1997-12-23,,,9.55829906463623,9.705695533752444,9.71738862991333,9.686436653137207,9.471241912841798,9.09418562889099,
1997-12-24,,,9.667329788208008,9.664624404907228,9.705828380584716,9.699504470825195,9.475709705352783,9.107582082748413,
1997-12-25,,,9.667329788208008,9.641503906250001,9.699653244018554,9.712572288513183,9.485493049621581,9.121332941055298,
1997-12-26,,,9.649160385131836,9.618339157104492,9.702431106567383,9.726526641845703,9.497039222717286,9.135610837936401,
1997-12-29,,,9.649160385131836,9.638255882263184,9.689053916931153,9.731505823135375,9.508939685821533,9.152192149162293,
1997-12-30,,,9.794530868530272,9.685502243041991,9.695598888397218,9.734778308868409,9.526228141784667,9.170935950279237,
1997-12-31,,,9.61281394958496,9.674599075317381,9.669611740112305,9.721784734725953,9.538464832305909,9.188571271896363,
1998-01-01,,,9.61281394958496,9.663695907592771,9.652599906921386,9.708791160583496,9.55389087677002,9.206738176345825,
1998-01-02,,,9.649160385131836,9.663695907592771,9.641017532348632,9.703897619247437,9.56614580154419,9.22491415500641,
1998-01-05,,,9.776360511779783,9.689135932922362,9.663695907592771,9.706261587142944,9.586614685058594,9.243830604553223,
1998-01-06,,,9.794530868530272,9.689135932922364,9.687319087982177,9.702353858947754,9.612407989501953,9.261688461303711,
1998-01-07,,,9.75818920135498,9.718210983276368,9.696405029296873,9.701116704940796,9.632867698669434,9.277942628860474,
1998-01-08,,,9.794530868530272,9.754554367065428,9.7091251373291,9.704389190673828,9.658306674957275,9.293674230575562,
1998-01-09,,,9.721846580505373,9.769091606140137,9.716393756866454,9.709412431716919,9.67130657196045,9.30797025680542,
1998-01-12,,,9.594643592834473,9.732748222351074,9.710942077636718,9.699997997283935,9.671839962005615,9.32081711769104,
1998-01-13,,,9.44927215576172,9.663696479797363,9.676416206359862,9.68600754737854,9.667694187164306,9.332387399673461,
1998-01-14,,,9.55829906463623,9.623718452453613,9.670964717864988,9.670288228988648,9.66643253326416,9.3448708152771,
1998-01-15,,,9.667329788208008,9.598278236389161,9.676416301727295,9.66450810432434,9.665915451049806,9.357735795974731,
1998-01-16,,,10.030766487121582,9.660062217712403,9.714576911926269,9.677797222137452,9.673385200500489,9.373526391983033,
1998-01-19,,,10.030766487121582,9.747286796569824,9.740017509460449,9.701856708526611,9.684086017608642,9.389316987991332,
1998-01-20,,,9.75818920135498,9.809070205688476,9.73638334274292,9.711851215362548,9.691848335266114,9.402204637527467,
1998-01-21,,,9.921734809875488,9.881757354736328,9.752737903594971,9.724571466445923,9.703958625793456,9.416550617218018,
1998-01-22,,,10.048932075500488,9.958077812194825,9.778178024291993,9.743651580810546,9.72148473739624,9.433054418563843,
1998-01-23,,,10.157964706420898,9.983517456054688,9.821789836883545,9.769091796875,9.733652496337891,9.447104902267457,
1998-01-26,,,10.212480545043944,10.01986026763916,9.883573532104492,9.797257804870606,9.742602424621582,9.4608145904541,
1998-01-27,,,10.339683532714844,10.136159133911132,9.972614669799805,9.824515438079834,9.754096412658692,9.476327857971192,
1998-01-28,,,10.357854843139648,10.223383140563964,10.052570247650147,9.861767482757568,9.764876899719239,9.493263120651244,
1998-01-29,,,10.394198417663574,10.292436408996583,10.125257110595703,9.900836706161499,9.775307159423829,9.511802091598511,
1998-01-30,,,10.339683532714844,10.328780174255371,10.15614881515503,9.93536286354065,9.785006103515625,9.528555641174316,
1998-02-02,,,10.430542945861816,10.372392654418945,10.196126461029053,9.968071985244752,9.798317279815674,9.544977502822876,
1998-02-03,,,10.430542945861816,10.39056453704834,10.263361835479737,9.999872589111328,9.811987514495849,9.559095993041993,
1998-02-04,,,10.376029014587402,10.39419937133789,10.308791255950927,10.03076457977295,9.831388626098633,9.572846488952637,
1998-02-05,,,10.41236400604248,10.397832489013672,10.345134449005126,10.06165623664856,9.851516437530517,9.586251611709594,
1998-02-06,,,10.394198417663574,10.408735466003417,10.368757820129394,10.09527382850647,9.87199893951416,9.599475078582763,
1998-02-09,,,10.376029014587402,10.397832679748536,10.38511266708374,10.134343099594116,9.88852798461914,9.612693996429444,
1998-02-10,,,10.339683532714844,10.37966079711914,10.38511266708374,10.178863668441773,9.900740032196046,9.626612606048583,
1998-02-11,,,10.303339004516602,10.36512279510498,10.379661083221436,10.21611566543579,9.909353103637695,9.639281854629516,
1998-02-12,,,10.266996383666992,10.336049270629882,10.366940879821778,10.24609899520874,9.917239322662354,9.650878953933717,
1998-02-13,,,10.23065185546875,10.303339958190918,10.356037712097168,10.256093263626099,9.926911735534668,9.661226692199707,
1998-02-16,,,10.23065185546875,10.274264526367187,10.336048603057861,10.266087532043457,9.93694314956665,9.669271001815796,
1998-02-17,,,10.212480545043944,10.248823928833007,10.314242362976074,10.288802099227905,9.943739051818847,9.678373880386353,
1998-02-18,,,10.17613410949707,10.223382949829102,10.294252872467041,10.301522064208985,9.951603088378906,9.684455480575561,
1998-02-19,,,10.17613410949707,10.205210494995118,10.2706298828125,10.307882165908813,9.960544147491454,9.68982837677002,
1998-02-20,,,10.13979721069336,10.187039566040038,10.245189762115478,10.306973791122436,9.970912456512451,9.695015087127686,
1998-02-23,,,10.13979721069336,10.16886863708496,10.221566581726075,10.303339624404908,9.978049755096436,9.70144208908081,
1998-02-24,,,10.17613410949707,10.161599349975585,10.205211639404297,10.295162153244018,9.986990814208985,9.710181503295898,
1998-02-25,,,10.1034517288208,10.147062873840332,10.185222911834718,10.282441997528077,9.991606140136719,9.717130966186524,
1998-02-26,,,9.921734809875488,10.096183013916015,10.150696754455566,10.258818817138671,9.994382190704346,9.723326387405395,
1998-02-27,,,9.88539218902588,10.04530200958252,10.11617078781128,10.236104249954224,9.996790351867675,9.730044288635254,
1998-03-02,,,9.776360511779783,9.972614669799805,10.070741653442383,10.203395128250122,10.001326026916503,9.734963188171387,
1998-03-03,,,9.630989074707031,9.863585662841796,10.01259250640869,10.163417434692382,10.00277982711792,9.737010869979859,
1998-03-04,,,9.912646293640137,9.825424575805664,9.986243724822998,10.14024829864502,10.007686157226562,9.741697931289673,
1998-03-05,,,9.976251602172852,9.836327934265137,9.966255474090577,10.118442678451538,10.01386459350586,9.749678821563721,
1998-03-06,,,9.99442195892334,9.858133888244629,9.951717948913574,10.098453855514526,10.02076982498169,9.758904523849488,
1998-03-09,,,9.976251602172852,9.898112106323243,9.935363388061523,10.078464984893799,10.02731164932251,9.768125667572022,
1998-03-10,,,10.012596130371094,9.974433517456054,9.919009590148926,10.06211061477661,10.031672954559326,9.778950548171997,
1998-03-11,,,9.958074569702148,9.983519172668457,9.90447187423706,10.044847393035889,10.03857816696167,9.78852149963379,
1998-03-12,,,9.976251602172852,9.983519172668457,9.909923553466797,10.030310153961182,10.045846920013428,9.799868898391724,
1998-03-13,,,9.958074569702148,9.976249694824219,9.917191791534425,10.016681289672851,10.052025203704835,9.809085502624512,
1998-03-16,,,9.649160385131836,9.910831451416016,9.90447177886963,9.987606716156005,10.049481201171876,9.818047943115234,
1998-03-17,,,9.594643592834473,9.827240943908691,9.900837230682374,9.956714868545532,10.045483455657958,9.828945722579956,
1998-03-18,,,9.540128707885742,9.74365177154541,9.863585472106934,9.924914598464966,10.041122245788575,9.836994972229004,
1998-03-19,,,9.55829906463623,9.660061264038086,9.821790218353271,9.894022846221924,10.036397609710694,9.847352142333984,
1998-03-20,,,9.740019798278809,9.616450309753418,9.796350002288818,9.874033975601197,10.036761074066161,9.854033823013305,
1998-03-23,,,9.88539218902588,9.663696670532227,9.78726406097412,9.861313724517823,10.04257604598999,9.857208003997803,
1998-03-24,,,9.99442195892334,9.74365234375,9.785446643829346,9.852228116989135,10.053479042053223,9.860586614608765,9.120886940956115
1998-03-25,,,9.976251602172852,9.830876922607422,9.787264347076416,9.845868110656738,10.061838092803955,9.864135313034058,9.132850697040558
1998-03-26,,,10.17613410949707,9.95444393157959,9.807252597808837,9.858588075637817,10.072014179229736,9.86896481513977,9.14599104166031
1998-03-27,,,10.23065185546875,10.052570343017578,9.834510326385498,9.875851058959961,10.07601188659668,9.874698543548584,9.15975834608078
1998-03-30,,,10.212480545043944,10.117988014221192,9.89084234237671,9.89765706062317,10.079646167755127,9.881866092681884,9.17378914833069
1998-03-31,65.27326033711002,A,10.23065185546875,10.165233993530274,9.954443168640136,9.927640199661255,10.089095420837403,9.890471878051757,9.187999413013458
1998-04-01,65.33028290676644,A,10.17613410949707,10.205210494995118,10.018043708801269,9.940814590454101,10.094183406829835,9.899071016311645,9.201405537128448
1998-04-02,65.3191659552677,A,10.248825073242188,10.21974868774414,10.087096309661865,9.954443264007569,10.098181266784668,9.909833002090455,9.214377796649933
1998-04-03,65.2872871160708,A,10.266996383666992,10.227017593383788,10.139793968200683,9.968071985244752,10.10036190032959,9.91700719833374,9.227618081569672
1998-04-06,65.16612176764652,A,10.1034517288208,10.20521183013916,10.161599922180176,9.974431991577148,10.098181324005127,9.920391874313355,9.239509110450745
1998-04-07,65.02083988893004,A,10.13979721069336,10.187040901184082,10.176137447357178,9.980792045593262,10.094183597564697,9.924140005111694,9.252467770576477
1998-04-08,64.88366984165235,A,10.030766487121582,10.157967376708985,10.181588935852051,9.984426641464234,10.087641830444335,9.926259365081787,9.265235648155212
1998-04-09,64.772532109137,A,10.17613410949707,10.143429183959961,10.181588935852051,9.994420766830444,10.083280544281006,9.929293851852417,9.278375992774963
1998-04-10,64.6922049471157,A,10.17613410949707,10.125256729125976,10.176137161254882,10.00532374382019,10.08000955581665,9.932507829666138,9.291516337394714
1998-04-13,64.69187900619661,A,10.1034517288208,10.125256729125976,10.165234279632568,10.02803831100464,10.07346773147583,9.935892505645752,9.304116094112397
1998-04-14,64.73075952962944,P,10.23065185546875,10.143427658081055,10.165234279632568,10.059838724136352,10.06946990966797,9.94072871208191,9.31744042634964
1998-04-15,64.867680511672,A,10.339683532714844,10.205211067199707,10.181589221954345,10.099816465377808,10.068743000030517,9.950065813064576,9.331487109661103
1998-04-16,65.00043256428594,A,10.448712348937988,10.25972671508789,10.201577949523926,10.144337129592895,10.069469966888427,9.960493202209472,9.34634471654892
1998-04-17,65.06057987698615,A,10.248825073242188,10.274264907836914,10.199760818481446,10.169777393341064,10.0665625,9.96928071975708,9.360114295482635
1998-04-20,65.03253824973557,A,9.99442195892334,10.252458953857422,10.1888578414917,10.175228881835938,10.05893035888672,9.973729171752929,9.37216890335083
1998-04-21,64.90359289969423,A,9.88539218902588,10.183407020568847,10.163417339324951,10.169777393341064,10.049844532012939,9.975292282104492,9.38376693725586
1998-04-22,64.68362983854159,P,9.84904670715332,10.085279655456542,10.145245361328126,10.163417148590089,10.040758686065674,9.975055894851685,9.39491747379303
1998-04-23,64.35901797973963,P,9.667329788208008,9.929003143310547,10.09436492919922,10.137976932525635,10.028765354156494,9.973002338409424,9.40489364862442
1998-04-24,64.11706139517732,P,9.61281394958496,9.8018009185791,10.038032913208008,10.107085037231446,10.016408596038819,9.971660165786743,9.41521739244461
1998-04-27,63.94437256441574,B,9.485612869262695,9.700039100646972,9.976249027252198,10.070741653442383,10.001507816314698,9.969225482940674,9.424639356136321
1998-04-28,63.85739274553487,B,9.576475143432615,9.63825569152832,9.910831356048584,10.038032817840577,9.988787708282471,9.966263380050659,9.434515631198883
1998-04-29,63.867729332749185,B,9.794530868530272,9.627352523803712,9.856316089630127,10.018952655792235,9.981155643463135,9.966379365921021,9.445482184886933
1998-04-30,63.91235712429026,B,9.61281394958496,9.616449356079102,9.772726249694824,9.987152099609373,9.969889240264893,9.965216693878174,9.455185780525207
1998-05-01,63.96726656210323,B,9.61281394958496,9.6164493560791,9.709125137329101,9.954442977905272,9.959349575042724,9.965131015777589,9.464534997940063
1998-05-04,64.07572629087599,B,9.649160385131836,9.649158859252928,9.674598979949952,9.931728410720824,9.949536838531493,9.963793296813964,9.474065947532655
1998-05-05,64.17170514878455,B,9.703675270080566,9.674598884582519,9.65642728805542,9.909922313690185,9.940087661743163,9.963539237976073,9.483692297935486
1998-05-06,64.201745974744,B,9.786080360412598,9.672908782958983,9.650130653381348,9.897688007354734,9.933740234375,9.96267318725586,9.493553485870361
1998-05-07,64.32734028443366,B,9.8228759765625,9.714921188354491,9.665685272216797,9.880025100708007,9.931763057708741,9.963072624206543,9.50315569639206
1998-05-08,64.4449292901315,B,9.841266632080078,9.760611724853515,9.688530540466308,9.863281726837156,9.930880546569824,9.96383544921875,9.512849860191345
1998-05-11,64.54600278214498,A,9.841266632080078,9.799032974243165,9.724095916748047,9.850172472000121,9.93217866897583,9.966752347946167,9.522544023990632
1998-05-12,64.59178729381343,A,9.749286651611328,9.808155250549316,9.741377067565917,9.82610421180725,9.934544620513917,9.968662223815919,9.531423926353455
1998-05-13,64.65383258505243,A,10.00682544708252,9.852304267883301,9.762606525421143,9.809461307525634,9.936428203582764,9.972057180404663,9.539819631576538
1998-05-14,64.67363468238705,A,10.00682544708252,9.889094161987305,9.802007675170898,9.78736696243286,9.937039680480957,9.975452136993407,9.548392539024354
1998-05-15,64.73369421445152,A,10.13558578491211,9.947957992553711,9.854284858703613,9.781704998016355,9.939862957000733,9.980316390991211,9.557963614463807
1998-05-18,64.80217280024571,A,10.172369956970217,10.014178657531739,9.90660581588745,9.7906023979187,9.94378532409668,9.985548486709595,9.568870317935943
1998-05-19,64.91700699149503,A,10.172369956970217,10.098795318603518,9.953475284576417,9.804951286315916,9.946980800628662,9.989326877593994,9.580131413936614
1998-05-20,64.9976938382567,A,10.19077205657959,10.13558464050293,9.993944454193116,9.82203755378723,9.95163475036621,9.99510645866394,9.59183886528015
1998-05-21,65.06722333665861,A,10.13558578491211,10.161336708068848,10.025215435028077,9.845450353622436,9.954821434020996,10.000334177017212,9.60353617668152
1998-05-22,65.1085424331542,A,10.24595546722412,10.18341064453125,10.06568431854248,9.877107429504393,9.960579051971436,10.006302127838135,9.615608141422271
1998-05-25,65.12991887226205,A,10.24595546722412,10.198127746582031,10.106153202056884,9.915124559402464,9.972514953613281,10.010998077392578,9.6274143409729
1998-05-26,65.10934762635613,A,10.13558578491211,10.190770912170409,10.144783115386963,9.94308009147644,9.983333797454835,10.014408626556396,9.638048543930054
1998-05-27,65.0449357484866,A,10.062007904052734,10.165018081665037,10.150301361083985,9.956453943252564,9.993771381378174,10.017446813583375,9.647694721221924
1998-05-28,64.98702943689868,A,10.025216102600098,10.142944145202636,10.152140426635743,9.97707405090332,10.00310972213745,10.019753665924073,9.656713948249816
1998-05-29,64.8727902120425,A,10.00682544708252,10.095118141174316,10.139264392852784,9.996774625778198,10.008445835113525,10.022603454589843,9.665286855697632
1998-06-01,64.72905649927948,A,9.970030784606934,10.039933204650879,10.119030475616455,10.012818145751954,10.010138607025146,10.026357326507569,9.673587222099304
