Date,GRADE,GPS,PKG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-08-10,,,5.473113059997559,5.510429954528808,5.482442140579224,5.583508491516113,5.560185947418213,5.5524118137359615,
2000-08-11,,,5.721889972686768,5.566405010223389,5.519758653640747,5.574179196357727,5.564539499282837,5.561119031906128,
2000-08-14,,,5.690794944763184,5.597502136230469,5.522868728637695,5.561740350723267,5.567649211883545,5.568893332481384,
2000-08-15,,,5.628600597381592,5.659696769714356,5.541527318954468,5.544636797904968,5.567649211883545,5.5763566780090335,
2000-08-16,,,5.784085273742676,5.659696769714356,5.572624540328979,5.547746562957764,5.571380844116211,5.585374870300293,
2000-08-17,,,5.752990245819092,5.715672206878662,5.613051080703736,5.5461918115615845,5.576356401443482,5.594082112312317,
2000-08-18,,,5.597503662109375,5.690794944763184,5.628599977493286,5.536862730979919,5.576356401443482,5.597813792228699,
2000-08-21,,,5.348724842071533,5.622380924224854,5.609941530227661,5.527533507347107,5.570137014389038,5.5999905967712404,
2000-08-22,,,5.784085273742676,5.6534778594970705,5.656587314605713,5.546191883087158,5.5713809204101565,5.60776490688324,
2000-08-23,,,5.628600597381592,5.622380924224854,5.641038846969605,5.558630728721619,5.568893127441406,5.613051433563232,
2000-08-24,,,5.597503662109375,5.59128360748291,5.653477907180786,5.567960023880005,5.568893127441406,5.615228233337402,
2000-08-25,,,5.846280097961426,5.64103889465332,5.665916919708252,5.592837786674499,5.579466180801392,5.621447677612305,
2000-08-28,,,5.908475875854492,5.752989101409912,5.687685012817383,5.605276870727539,5.58817343711853,5.629221992492676,
2000-08-29,,,5.846280097961426,5.765428066253662,5.709452962875366,5.625490140914917,5.600612325668335,5.635130481719971,
2000-08-30,,,5.815183639526367,5.802744674682617,5.712562799453735,5.642593669891357,5.607453737258911,5.639484081268311,
2000-08-31,,,5.815183639526367,5.846280670166015,5.718782138824463,5.665916609764099,5.617404861450195,5.64477059841156,
2000-09-01,,,6.001765727996826,5.8773777961730955,5.759208345413208,5.693904161453247,5.632953462600708,5.6544107246398925,
2000-09-04,,,6.001765727996826,5.896035766601562,5.8245124340057375,5.717226982116699,5.647258138656616,5.662806968688965,
2000-09-05,,,6.343838214874268,5.9955473899841305,5.880487728118896,5.768537521362305,5.664672641754151,5.673380031585693,
2000-09-06,,,6.343838214874268,6.101278305053711,5.952011489868164,5.796525168418884,5.675867700576783,5.682398266792298,
2000-09-07,,,6.250545978546143,6.188350772857666,6.0173157215118405,5.835396814346313,5.680221347808838,5.692038407325745,
2000-09-08,,,6.219448566436768,6.231887340545654,6.054632568359375,5.860274744033814,5.703855257034302,5.701367573738098,
2000-09-11,,,6.157256126403809,6.262985420227051,6.079510593414307,5.883597803115845,5.7144283676147465,5.70883095741272,
2000-09-12,,,6.126155853271484,6.2194489479064945,6.1074981689453125,5.908475565910339,5.724379472732544,5.714117479324341,
2000-09-13,,,6.312739372253418,6.213229179382324,6.157253742218018,5.9349082708358765,5.738684186935425,5.7225137424469,
2000-09-14,,,6.219448566436768,6.20700969696045,6.197680234909058,5.95823118686676,5.751123085021972,5.730909991264343,
2000-09-15,,,6.032863616943359,6.169692707061768,6.200790023803711,5.9799991846084595,5.7610741710662845,5.732153868675232,
2000-09-18,,,6.001765727996826,6.138594627380371,6.200790023803711,6.0126512289047245,5.771647224426269,5.734330673217773,
2000-09-19,,,6.032863616943359,6.119936180114746,6.16969256401062,6.025090146064758,5.780354423522949,5.736196508407593,
2000-09-20,,,5.908475875854492,6.039083480834961,6.126156330108643,6.0390839099884035,5.784086141586304,5.737751364707947,
2000-09-21,,,5.628600597381592,5.920913887023926,6.063961791992187,6.040638756752014,5.780354480743409,5.735574569702148,
2000-09-22,,,5.379823684692383,5.79030590057373,5.979999303817749,6.017315936088562,5.769781436920166,5.729977087974548,
2000-09-25,,,5.224335670471191,5.634819889068604,5.8867072582244875,5.983108925819397,5.755476713180542,5.723135685920715,
2000-09-26,,,5.193240165710449,5.466895198822021,5.793415689468384,5.950456929206848,5.7399280834198,5.7162943363189695,
2000-09-27,,,5.224335670471191,5.330067157745361,5.684575319290161,5.920914530754089,5.729976997375489,5.708830976486206,
2000-09-28,,,5.628600597381592,5.330067157745361,5.625490522384643,5.91158537864685,5.726867303848267,5.705410265922547,
2000-09-29,,,5.504212379455566,5.354944896697998,5.572625398635864,5.886707711219787,5.721269845962524,5.700745673179626,
2000-10-02,,,5.597503662109375,5.429578495025635,5.532199192047119,5.866494607925415,5.722513732910156,5.693904294967651,
2000-10-03,,,5.473113059997559,5.4855530738830565,5.476224136352539,5.82295835018158,5.723757638931274,5.687062864303589,
2000-10-04,,,5.659694194793701,5.572624778747558,5.45134596824646,5.788751149177552,5.729355049133301,5.682087244987488,
2000-10-05,,,5.41091775894165,5.5290882110595705,5.4295776844024655,5.746769738197327,5.729355049133301,5.676489706039429,
2000-10-06,,,6.032863616943359,5.634818458557129,5.494881677627563,5.737440490722657,5.743037824630737,5.676489706039429,
2000-10-09,,,6.032863616943359,5.721890449523926,5.57573447227478,5.731220865249634,5.75050121307373,5.678044590950012,
2000-10-10,,,6.032863616943359,5.833840560913086,5.659696817398071,5.726556253433228,5.76231819152832,5.680532374382019,
2000-10-11,,,6.001765727996826,5.902254867553711,5.737439823150635,5.711007571220398,5.772891244888306,5.68395308971405,
2000-10-12,,,5.908475875854492,6.001766490936279,5.765427350997925,5.695458936691284,5.784086265563965,5.686129899024963,
2000-10-13,,,6.126155853271484,6.020424938201904,5.827621698379517,5.70012354850769,5.797769088745117,5.688306698799133,
2000-10-16,,,6.126155853271484,6.03908338546753,5.880486917495728,5.706343054771423,5.809586019515991,5.690483498573303,
2000-10-17,,,6.063961505889893,6.045302963256836,5.939571762084961,5.70789794921875,5.824512701034546,5.692971277236938,
2000-10-18,,,6.343838214874268,6.113717460632325,6.007986164093017,5.729666066169739,5.835707759857177,5.699190759658814,
2000-10-19,,,6.499323844909668,6.2318870544433596,6.116826772689819,5.773202228546142,5.85623197555542,5.708208961486816,
2000-10-20,,,6.43712854385376,6.294081592559815,6.157253265380859,5.826067471504212,5.87053674697876,5.717538123130798,
2000-10-23,,,6.43712854385376,6.356276130676269,6.197679758071899,5.88670711517334,5.885463418960572,5.726556315422058,
2000-10-24,,,6.468226909637451,6.437129211425781,6.241216087341309,5.95045645236969,5.902255945205688,5.7349525785446165,
2000-10-25,,,6.18834924697876,6.4060314178466795,6.259874439239502,5.998657131195069,5.91034122467041,5.74086103439331,
2000-10-26,,,6.530418395996094,6.412250328063965,6.322068691253662,6.0437480211257935,5.92588978767395,5.751123094558716,
2000-10-27,,,6.530418395996094,6.430908298492431,6.362494945526123,6.09505832195282,5.944548082351685,5.760452241897583,
2000-10-30,,,7.0901713371276855,6.561516857147216,6.458896493911743,6.169691705703736,5.979377012252808,5.774757013320923,
2000-10-31,,,7.307850837707519,6.7294416427612305,6.5832854270935055,6.261428594589233,6.009852323532105,5.790616621971131,
2000-11-01,,,7.027978897094727,6.8973675727844235,6.651699495315552,6.329842829704285,6.037839889526367,5.803366508483887,
2000-11-02,,,7.214559078216553,7.0341957092285154,6.72322301864624,6.42002489566803,6.070180997848511,5.819537062644958,5.620359330177307
2000-11-03,,,6.996877193450928,7.127487468719482,6.779197883605957,6.468225574493408,6.093192939758301,5.836329560279847,5.625490357875824
2000-11-06,,,7.121269702911377,7.13370714187622,6.847611999511718,6.522645878791809,6.117448816299438,5.852811126708985,5.631087877750397
2000-11-07,,,7.276756763458252,7.127488327026367,6.9284649848937985,6.584840536117554,6.146058349609375,5.873335337638855,5.63761830329895
2000-11-08,,,7.183460712432861,7.158584690093994,7.027976131439209,6.643925285339355,6.173423891067505,5.890438814163208,5.643526778221131
2000-11-09,48.691922935510654,A,7.027978897094727,7.121268653869629,7.077732181549072,6.699900436401367,6.197679796218872,5.907542328834534,5.6488133144378665
2000-11-10,48.33207174612205,A,6.219448566436768,6.965782928466797,7.0466351985931395,6.704565072059632,6.202033452987671,5.91749345779419,5.6516120862960815
2000-11-13,48.03862923089502,A,6.468226909637451,6.8351743698120115,6.984440755844116,6.72166862487793,6.2113626766204835,5.92931040763855,5.6570541024208065
2000-11-14,47.98281758259032,A,7.307850837707519,6.841393184661865,6.984440755844116,6.783863091468811,6.230642929077148,5.947657785415649,5.669026532173157
2000-11-15,47.86498581118647,P,7.183460712432861,6.841393184661865,6.99998893737793,6.8258442163467405,6.24743537902832,5.961651539802551,5.679755070209503
2000-11-16,47.73374371182891,P,6.9657793045043945,6.828953266143799,6.975110960006714,6.849166989326477,6.261740045547485,5.970980696678161,5.688151307106018
2000-11-17,48.09799759259882,A,7.0590691566467285,6.996877384185791,6.981330156326294,6.880264019966125,6.278532457351685,5.991193857192993,5.698413381576538
2000-11-20,48.39036482442364,A,7.121269702911377,7.127485942840576,6.981330156326294,6.914471077919006,6.297812728881836,6.006120548248291,5.709608399868012
2000-11-21,48.27191014545455,A,7.0901713371276855,7.083950042724609,6.962671613693237,6.945568299293518,6.31709303855896,6.020736255645752,5.719093055725097
2000-11-22,48.36859644709935,A,7.432239532470703,7.133705806732178,6.987549495697022,7.007762813568116,6.339483041763305,6.039083614349365,5.729977097511291
2000-11-23,48.59132157160564,A,7.432239532470703,7.2269978523254395,7.027975559234619,7.0528538703918455,6.363738861083984,6.057430973052979,5.741327588558197
2000-11-24,48.736287401366184,A,7.556631565093994,7.326510334014893,7.161693859100342,7.1041645288467405,6.394214220046997,6.0776441955566405,5.752989068031311
2000-11-27,48.78341687824244,A,7.4011430740356445,7.382485008239746,7.2549854755401615,7.1197131156921385,6.422201766967773,6.096924495697022,5.763873105049133
2000-11-28,48.870896277843535,A,7.4011430740356445,7.4446793556213375,7.2643146991729735,7.124377727508545,6.449567356109619,6.114960889816285,5.775223598480225
2000-11-29,48.79577734604309,A,7.4011430740356445,7.438460063934326,7.286082935333252,7.143035936355591,6.479420700073242,6.131753420829773,5.787040548324585
2000-11-30,48.68493920021532,A,7.307850837707519,7.4135823249816895,7.3202900886535645,7.147700524330139,6.5130057048797605,6.146680092811584,5.798857507705688
2000-12-01,48.50499885829478,A,7.432239532470703,7.388703918457031,7.357607126235962,7.169468641281128,6.554054021835327,6.1619177293777465,5.81005250453949
2000-12-04,48.44033991242046,A,7.370045661926269,7.382484436035156,7.382484722137451,7.181907439231873,6.5969682216644285,6.176222467422486,5.821713967323303
2000-12-05,48.48686258132823,A,7.494433879852295,7.401142597198486,7.422910976409912,7.192791295051575,6.642992095947266,6.191460089683533,5.832131547927856
2000-12-06,48.50574134918077,A,7.463338375091553,7.413581657409668,7.426020860671997,7.206785178184509,6.687772150039673,6.208874573707581,5.8420826745033265
2000-12-07,48.52965066527991,A,7.463338375091553,7.444679164886475,7.429130744934082,7.22855315208435,6.724466905593872,6.22566710472107,5.8507899165153505
2000-12-08,48.74221199063399,A,7.929794311523437,7.544190120697022,7.466447019577027,7.314070439338684,6.7729785442352295,6.247124195098877,5.863228814601898
2000-12-11,48.98409333456263,A,7.960890769958496,7.662359142303467,7.522421789169312,7.388703632354736,6.820246286392212,6.2713800096511845,5.876289644241333
2000-12-12,49.14380252779847,A,7.960890769958496,7.755650520324707,7.578396558761597,7.4213556289672855,6.8700018405914305,6.296879739761352,5.890594358444214
2000-12-13,49.11487948784437,A,7.4011430740356445,7.743211460113526,7.578396558761597,7.432239747047424,6.904830818176269,6.317092933654785,5.901789367198944
2000-12-14,48.97533455842694,A,6.996877193450928,7.649919223785401,7.547299194335937,7.433794641494751,6.936550006866455,6.332952527999878,5.910652074813843
2000-12-15,48.567744505414176,A,7.152359962463379,7.494432353973389,7.519311237335205,7.438459181785584,6.958939933776856,6.350988879203796,5.920914134979248
2000-12-18,48.23058307081853,P,7.4011430740356445,7.382482814788818,7.522420978546142,7.452452850341797,6.986305522918701,6.3684033679962155,5.933664009571076
2000-12-19,47.94677806436403,P,7.4011430740356445,7.270533275604248,7.513091897964477,7.468001437187195,7.013671112060547,6.3879946517944335,5.946102900505066
2000-12-20,48.06496042119724,P,7.7743096351623535,7.34516658782959,7.544189023971557,7.485104942321778,7.049121990203857,6.411006617546081,5.9610295748710636
2000-12-21,48.35615663194599,A,7.7743096351623535,7.500653076171875,7.575286149978638,7.5022084474563595,7.086438665390014,6.43526246547699,5.975645282268524
2000-12-22,48.629514774608516,A,7.83650541305542,7.637482166290283,7.565957260131836,7.516202139854431,7.120645656585693,6.459207372665405,5.9910384154319765
2000-12-25,48.79046093249537,A,7.83650541305542,7.724554634094238,7.5535187244415285,7.53797025680542,7.154852647781372,6.482219333648682,6.006276068687439
2000-12-26,48.97686164956792,A,7.8676018714904785,7.817846393585205,7.544189834594727,7.561293196678162,7.190925455093383,6.507719078063965,6.021669204235077
2000-12-27,49.12036775217339,A,8.302964210510254,7.923577308654785,7.634371948242188,7.606384253501892,7.230107975006104,6.532907867431641,6.039394631385803
2000-12-28,49.21786992571703,A,8.209670066833496,8.010649394989013,7.755651235580444,7.651475214958191,7.26431489944458,6.5602734375,6.056342625617981
2000-12-29,49.25938512946782,A,8.02308464050293,8.047965240478515,7.842723703384399,7.681017470359802,7.296034021377563,6.583285384178161,6.072202208042145
2001-01-01,49.30617140448452,A,8.02308464050293,8.085281085968017,7.904917860031128,7.713669419288635,7.327753143310547,6.606608281135559,6.087750806808471
2001-01-02,49.22191293588141,A,7.7743096351623535,8.066622638702393,7.942234516143799,7.727663207054138,7.353874797821045,6.628065371513367,6.1022110247612
2001-01-03,48.95465077088782,A,7.83650541305542,7.973330879211426,7.948454093933106,7.7463215589523315,7.386837921142578,6.648589572906494,6.1169822216033936
2001-01-04,48.78359933058028,A,8.116377830505371,7.9546724319458,7.982660913467408,7.778973531723023,7.418557109832764,6.672223448753357,6.1331527805328365
2001-01-05,48.573790521570096,A,7.805408477783203,7.911137199401855,7.979551219940186,7.772754240036011,7.444056911468506,6.694302496910095,6.146058144569397
2001-01-08,48.41992580077859,A,7.960890769958496,7.898698425292968,7.9919897556304935,7.772754240036011,7.4614713001251225,6.720424156188965,6.160207376480103
