Date,GRADE,GPS,FIS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-10-18,,,11.353321075439451,11.070454406738282,11.204953956604003,11.013034248352051,11.910741329193115,,
2001-10-19,,,11.33020305633545,11.193005561828613,11.174508571624754,11.008409690856933,11.889545326232911,,
2001-10-22,,,11.372594833374023,11.232314682006836,11.21304655075073,11.009951257705689,11.870353374481201,,
2001-10-23,,,11.503623008728027,11.320952224731446,11.21150493621826,11.031532478332519,11.847692890167236,,
2001-10-24,,,11.569138526916504,11.425776100158691,11.222295570373534,11.116701650619508,11.832431812286377,,
2001-10-25,,,11.561429977416992,11.467397880554199,11.268926143646238,11.213432121276856,11.817016563415528,,
2001-10-26,,,11.542160034179688,11.509789276123048,11.35139741897583,11.29031548500061,11.799366016387939,,
2001-10-29,,,11.364886283874512,11.508247566223144,11.37028112411499,11.314594411849976,11.779865665435791,,
2001-10-30,,,10.705883979797363,11.348699760437011,11.334825992584229,11.310355138778686,11.745027141571045,,
2001-10-31,,,10.983358383178713,11.231543731689452,11.328659915924073,11.296481466293335,11.714196586608887,,
2001-11-01,,,10.74442195892334,11.068142127990722,11.26777000427246,11.236361980438232,11.679358062744141,,
2001-11-02,,,10.705883979797363,10.900886917114258,11.205338096618652,11.189923334121705,11.644134178161622,,
2001-11-05,,,10.802233695983888,10.788356399536132,11.148301982879639,11.180674266815185,11.608525009155274,,
2001-11-06,,,10.767545700073242,10.800688743591309,11.07469425201416,11.143099594116212,11.574303169250488,11.589333248138427,
2001-11-07,,,10.786813735961914,10.761379814147949,10.996461772918702,11.109378671646118,11.537768993377686,11.605095310211182,
2001-11-08,,,11.014188766479492,10.81533317565918,10.941737651824951,11.105331897735596,11.50362413406372,11.616965007781982,
2001-11-09,,,10.84847927093506,10.843852233886718,10.872369575500489,11.111883497238159,11.455759811401368,11.626792249679566,
2001-11-12,,,11.075852394104004,10.898575973510741,10.84346618652344,11.106873655319214,11.412442951202392,11.635424785614013,
2001-11-13,,,11.183756828308104,10.981818199157715,10.891253471374512,11.11303973197937,11.36712215423584,11.64532904624939,
2001-11-14,,,11.33020305633545,11.090496063232422,10.925937938690186,11.127298927307129,11.333825263977051,11.656119661331177,
2001-11-15,,,11.5228910446167,11.192236518859863,11.00378484725952,11.13577742576599,11.309931564331055,11.665368747711181,
2001-11-16,,,11.576845169067385,11.337909698486328,11.090880966186525,11.148109531402588,11.289891719818115,11.673230504989624,
2001-11-19,,,11.873592376708984,11.497457695007324,11.198016834259032,11.173159408569337,11.274938945770264,11.684059734344482,
2001-11-20,,,11.700169563293455,11.600740242004395,11.291279220581055,11.182986736297607,11.256517715454102,11.692962074279786,
2001-11-21,,,11.754125595092772,11.68552474975586,11.38801040649414,11.192236089706421,11.239175605773926,11.70240397453308,
2001-11-22,,,11.754125595092772,11.731771659851074,11.462004089355469,11.20187087059021,11.22183349609375,11.712231245040893,
2001-11-23,,,11.750267028808594,11.766456031799317,11.552182865142822,11.212276220321655,11.20441421508789,11.714119615554809,
2001-11-26,,,11.750267028808594,11.741790962219238,11.61962432861328,11.23154525756836,11.207497310638427,11.716354818344117,
2001-11-27,,,11.754125595092772,11.7525821685791,11.676661205291747,11.28395733833313,11.205570468902588,11.723869771957398,
2001-11-28,,,11.642362594604492,11.730229568481445,11.707877159118652,11.31690754890442,11.20086887359619,11.730459814071656,
2001-11-29,,,11.557579040527344,11.69092025756836,11.711345958709718,11.35756540298462,11.20179386138916,11.732540893554688,
2001-11-30,,,11.337907791137695,11.60844841003418,11.687452220916747,11.389166593551636,11.200098133087158,11.734159479141235,
2001-12-03,,,11.218443870544434,11.502083778381348,11.62193737030029,11.409977102279663,11.197631740570069,11.735546865463256,
2001-12-04,,,11.25697898864746,11.402654457092286,11.577618312835693,11.434448766708375,11.20133134841919,11.734082403182983,
2001-12-05,,,11.823497772216797,11.438881492614746,11.584555530548096,11.486282968521119,11.24048620223999,11.738668518066406,
2001-12-06,,,11.754125595092772,11.478190803527832,11.584555530548096,11.52327980995178,11.283032302856446,11.744834651947022,
2001-12-07,,,11.838903427124023,11.578389930725098,11.593419170379638,11.572801017761229,11.319720516204834,11.751617345809937,
2001-12-10,,,11.92368984222412,11.719439125061035,11.610761451721192,11.615192890167235,11.340608158111571,11.759055213928223,
2001-12-11,,,12.127939224243164,11.893631172180175,11.64814281463623,11.662402009963987,11.367353553771972,11.768651180267334,
2001-12-12,,,12.3129243850708,11.991516494750977,11.715198993682861,11.711538076400755,11.388395404815673,11.777900295257568,
2001-12-13,,,12.413125038146973,12.123316383361816,11.800753593444824,11.756049776077269,11.397721672058106,11.786686992645263,
2001-12-14,,,12.717576026916504,12.299050903320312,11.938720417022704,11.813086318969725,11.419380054473876,11.79620590209961,
2001-12-17,,,12.786945343017578,12.471702003479004,12.09557056427002,11.858753967285155,11.455374660491943,11.802217836380004,
2001-12-18,,,13.153059005737305,12.676725959777832,12.285178565979004,11.931398439407348,11.488055057525635,11.80649561882019,
2001-12-19,,,12.759967803955078,12.766134643554688,12.378825569152832,11.981690549850462,11.51402976989746,11.80306573867798,
2001-12-20,,,12.96421718597412,12.876353073120118,12.499834728240966,12.04219512939453,11.551411628723145,11.80279601097107,
2001-12-21,,,13.430530548095703,13.018943977355956,12.658997440338135,12.126208305358885,11.605673294067383,11.811274394989013,
2001-12-24,,,13.66175937652588,13.193906784057617,12.83280439376831,12.22178292274475,11.655387496948242,11.824030494689941,
2001-12-25,,,13.66175937652588,13.295646858215331,12.986186408996582,12.317164611816406,11.70741397857666,11.835591926574708,
2001-12-26,,,13.515314102172852,13.446716117858887,13.106425380706787,12.410812187194823,11.756819877624512,11.845534744262695,
2001-12-27,,,13.268667221069336,13.50760612487793,13.191979598999023,12.496366596221922,11.79512680053711,11.852934064865112,
2001-12-28,,,13.37271785736084,13.496043586730957,13.257493782043458,12.59810709953308,11.835977096557617,11.862761211395263,
2001-12-31,,,13.187739372253418,13.401239585876464,13.29757318496704,12.69657187461853,11.872279987335205,11.871316680908203,
2002-01-01,,,13.187739372253418,13.306435585021973,13.301041221618652,12.793109893798828,11.905962314605713,11.876827602386475,
2002-01-02,,,13.565415382385254,13.316455841064453,13.38158597946167,12.880205774307251,11.945887851715089,11.889159832000733,
2002-01-03,,,13.619370460510254,13.386596488952637,13.447101306915282,12.973468017578124,11.987046661376953,11.90203161239624,
2002-01-04,,,13.488337516784668,13.409720420837402,13.452882003784179,13.055939722061158,12.025970211029053,11.912668113708497,
2002-01-07,,,13.075982093811035,13.387368965148926,13.394304275512695,13.113554334640503,12.060192127227783,11.920028896331788,
2002-01-08,,,13.002756118774414,13.350372314453125,13.328403949737549,13.157295179367065,12.106129570007324,11.925578355789185,
2002-01-09,,,13.287935256958008,13.294876289367675,13.305666065216064,13.206045722961425,12.15222110748291,11.933208847045899,
2002-01-10,,,13.041292190551758,13.179260635375977,13.282928562164306,13.237454080581665,12.198158512115478,11.93875828742981,
2002-01-11,,,13.126078605651855,13.106808853149413,13.258264636993408,13.257879209518432,12.246562404632568,11.945348291397094,
2002-01-14,,,13.472919464111328,13.186196327209473,13.2867826461792,13.29217791557312,12.299976119995117,11.954250564575196,
2002-01-15,,,13.41125774383545,13.26789665222168,13.309134483337402,13.305087852478028,12.352850360870361,11.963576765060425,
2002-01-16,,,13.314913749694824,13.273292350769044,13.28408432006836,13.332835149765014,12.403412361145019,11.970590677261352,
2002-01-17,,,13.538439750671388,13.372721862792968,13.275991249084473,13.361546277999878,12.453897380828858,11.978760757446288,
2002-01-18,,,13.430530548095703,13.433612251281739,13.270210552215577,13.361546277999878,12.50553840637207,11.980649108886718,
2002-01-21,,,13.430530548095703,13.425134468078614,13.305665397644043,13.349984836578368,12.552631969451904,11.982537460327148,
2002-01-22,,,13.14148998260498,13.37118091583252,13.319538784027099,13.323971366882324,12.591786632537842,11.97945439338684,
2002-01-23,,,13.09139633178711,13.326477432250977,13.29988489151001,13.302775478363037,12.627010498046875,11.980417881011963,
2002-01-24,,,13.27252197265625,13.27329387664795,13.32300786972046,13.302968215942382,12.662003116607666,11.98596734046936,
2002-01-25,,,13.14148998260498,13.215485763549804,13.324549007415772,13.29140682220459,12.693296012878418,11.991593866348266,
2002-01-28,,,13.22628116607666,13.174635887145996,13.299885177612305,13.293333911895752,12.720349788665771,11.997644367218017,
2002-01-29,,,13.14148998260498,13.174635887145996,13.272908401489257,13.29102144241333,12.749176197052002,12.002846956253052,
2002-01-30,,,13.27637767791748,13.21163215637207,13.269054794311524,13.27656955718994,12.779621238708495,12.009398422241212,
2002-01-31,,,13.368867874145508,13.230901336669922,13.252097606658936,13.264044427871704,12.811916084289551,12.01687479019165,
2002-02-01,,,13.70415210723877,13.34343376159668,13.279459762573243,13.27483515739441,12.850993785858154,12.027704000473022,
2002-02-04,,,13.565415382385254,13.411260604858398,13.292948246002197,13.29930682182312,12.887296752929688,12.047397031784058,
2002-02-05,,,13.603948593139648,13.503752326965332,13.339194107055665,13.329366445541382,12.924293212890625,12.064931840896607,
2002-02-06,,,13.58082675933838,13.564642143249511,13.388137149810792,13.3440110206604,12.963062496185303,12.081965684890747,
2002-02-07,,,13.576976776123049,13.60626392364502,13.41858263015747,13.370795249938965,13.003450450897217,12.10262215614319,
2002-02-08,,,13.58082675933838,13.581598854064941,13.46251630783081,13.393532657623291,13.048308830261231,12.124203481674193,
2002-02-11,,,13.526873588562012,13.573890495300294,13.492575550079346,13.396230363845826,13.094477424621582,12.146054582595825,
2002-02-12,,,13.472919464111328,13.547684669494629,13.525718498229981,13.39931344985962,13.13879623413086,12.170063791275025,
2002-02-13,,,13.665608406066896,13.564640998840332,13.564641571044922,13.416848182678223,13.175638446807861,12.208062324523926,
2002-02-14,,,13.534582138061523,13.556162071228027,13.581212997436523,13.41665530204773,13.211247577667237,12.24713994026184,
2002-02-15,,,13.58467960357666,13.556932640075683,13.569265747070313,13.424362754821777,13.24616310119629,12.282941808700562,
2002-02-18,,,13.58467960357666,13.568493843078613,13.571192169189453,13.432070207595824,13.27938289642334,12.309995527267455,
2002-02-19,,,13.669464111328123,13.607802772521973,13.5777437210083,13.458468914031982,13.31021339416504,12.338783473968506,
2002-02-20,,,13.688735961914062,13.612428283691406,13.58853464126587,13.48833589553833,13.337729625701904,12.36306251525879,
2002-02-21,,,13.341893196105955,13.573890495300294,13.56502628326416,13.491804456710815,13.356304988861083,12.377013330459596,
2002-02-22,,,13.438241004943848,13.54460277557373,13.550767707824708,13.50664200782776,13.370718288421632,12.395049171447754,
2002-02-25,,,13.430530548095703,13.513772964477539,13.541133403778076,13.51685447692871,13.383589992523193,12.419482326507568,
2002-02-26,,,13.39199447631836,13.458279037475586,13.53304090499878,13.52937970161438,13.388368701934814,12.438211879730225,
2002-02-27,,,13.530725479125977,13.426676940917968,13.519552612304688,13.542097091674805,13.403783855438233,12.458906812667847,
2002-02-28,,,14.316906929016112,13.6216796875,13.597785091400146,13.589499044418336,13.430837650299072,12.491124639511108,
2002-03-01,,,15.006731033325195,13.93537769317627,13.739990234375,13.654627990722656,13.462361660003662,12.534017477035523,
2002-03-04,,,15.365145683288574,14.322300720214844,13.918036842346192,13.744614505767823,13.496429386138916,12.575908441543579,
2002-03-05,,,15.392117500305176,14.722325325012207,14.090302181243896,13.834022951126098,13.531036548614502,12.619225263595581,
2002-03-06,,,15.50003147125244,15.1161865234375,14.271431732177735,13.929983186721802,13.570730895996094,12.663775386810302,
2002-03-07,,,15.588665962219238,15.370538330078125,14.496109008789062,14.030567646026611,13.617130870819091,12.7061288356781,
2002-03-08,,,15.646474838256836,15.498487091064453,14.716932392120361,14.133850049972533,13.662606010437012,12.749291553497315,
2002-03-11,,,15.839166641235352,15.593291282653809,14.957796001434327,14.2494647026062,13.715634555816651,12.793957271575927,
2002-03-12,,,15.9008150100708,15.695030784606933,15.208678054809571,14.370859479904174,13.769896068572997,12.837929191589355,
2002-03-13,,,15.769783020019531,15.748981094360351,15.432583808898926,14.476068210601806,13.813983421325684,12.879935636520386,
2002-03-14,,,15.816041946411133,15.794456291198731,15.582497310638427,14.590141201019287,13.8579168510437,12.922481756210328,
2002-03-15,,,15.584805488586426,15.78212242126465,15.64030475616455,14.690147495269775,13.899846210479737,12.962908210754394,
2002-03-18,,,15.153181076049805,15.644925308227538,15.619108295440673,14.768572568893433,13.941390190124512,13.000791158676147,
2002-03-19,,,14.841024398803713,15.432967185974121,15.563998985290528,14.827150583267212,13.978155555725097,13.04214256286621,
2002-03-20,,,14.91810417175293,15.2626314163208,15.505806255340577,14.888618993759156,14.010758934020997,13.081490020751954,
2002-03-21,,,15.222546577453612,15.143932342529297,15.469194316864014,14.982651662826537,14.054384021759033,13.126271266937255,
2002-03-22,,,15.38826847076416,15.104624938964843,15.443373680114746,15.080153036117554,14.09962781906128,13.173095111846925,
2002-03-25,,,15.345873832702637,15.14316349029541,15.394044399261475,15.1759202003479,14.137086906433105,13.218531513214112,
2002-03-26,,,15.29962158203125,15.234882926940918,15.33392505645752,15.271301555633546,14.174854183197022,13.263852272033692,12.42659276008606
2002-03-27,,,15.326603889465332,15.316582870483398,15.2896071434021,15.361095476150513,14.215087985992431,13.309250173568726,12.457172741889954
2002-03-28,,,15.29962158203125,15.331997871398926,15.237965106964111,15.41023120880127,14.250311622619629,13.352104501724243,12.484534754753113
2002-03-29,,,15.29962158203125,15.314268493652344,15.209446716308594,15.424875736236572,14.28769344329834,13.396615924835205,12.511704087257385
2002-04-01,,,15.71969509124756,15.389032745361328,15.266098117828369,15.442603206634521,14.333476734161376,13.44305435180664,12.539239568710327
2002-04-02,62.570480024734685,A,15.966338157653809,15.52237606048584,15.37862949371338,15.471314239501954,14.389973697662354,13.490880165100098,12.568104605674744
2002-04-03,62.56542807731222,A,15.700424194335938,15.597140121459962,15.45686149597168,15.481333875656128,14.44215425491333,13.534582376480103,12.595351018905639
2002-04-04,62.651050865322794,A,15.754383087158203,15.68809242248535,15.510045146942138,15.489619731903076,14.49179147720337,13.576897296905518,12.62113302230835
2002-04-05,62.82622367283033,A,15.993313789367676,15.826830863952637,15.57054967880249,15.506961679458618,14.548827953338623,13.62106198310852,12.647146244049072
2002-04-08,62.86582883193048,A,16.174442291259766,15.917780303955078,15.653406524658203,15.523725461959838,14.607791175842285,13.664070482254028,12.674065108299255
2002-04-09,62.85265286726122,A,16.401824951171875,16.004877662658693,15.763626861572266,15.548775959014893,14.672997875213623,13.711087036132813,12.702024555206298
2002-04-10,62.98187074284137,A,16.440351486206055,16.152863121032716,15.875001621246337,15.582304382324219,14.736277351379394,13.757949295043945,12.730176634788513
2002-04-11,63.030881641953556,A,16.13205337524414,16.228397178649903,15.958244800567627,15.59810495376587,14.791541061401368,13.801728572845459,12.756979908943176
2002-04-12,62.94055248443457,A,16.08194923400879,16.246124267578125,16.03647756576538,15.622962141036988,14.839097003936768,13.845045394897461,12.779582505226136
2002-04-15,62.862043761881104,A,16.151317596435547,16.24149932861328,16.07963981628418,15.672868967056274,14.890815048217773,13.88905590057373,12.802705359458923
2002-04-16,62.7582234553278,A,16.28235626220703,16.217605590820312,16.111241626739503,15.744935560226441,14.944383201599122,13.934338207244872,12.829103989601135
2002-04-17,62.518323565332196,A,15.93165111541748,16.1158655166626,16.134364318847656,15.795612907409668,14.991399688720703,13.977231092453003,12.853845453262329
2002-04-18,62.38053045244931,A,15.896960258483888,16.068846893310546,16.148622035980225,15.829333591461182,15.03779935836792,14.020624904632568,12.876582899093627
2002-04-19,62.42714494598931,A,16.23224639892578,16.098906326293946,16.172515296936034,15.871532487869263,15.090827751159669,14.06956829071045,12.901863884925842
2002-04-22,62.54286547284971,A,16.47889518737793,16.164421844482423,16.202960586547853,15.928183555603027,15.149868183135986,14.122172803878785,12.928859834671021
2002-04-23,62.58807808545182,A,16.494306564331055,16.206811904907227,16.21220874786377,15.987917804718018,15.21029592514038,14.17454607963562,12.954314241409302
2002-04-24,62.55395673721679,A,15.974047660827637,16.215291213989257,16.165578365325928,16.020289993286134,15.256464710235596,14.216051578521729,12.977360048294067
2002-04-25,62.472389786234835,A,15.673443794250488,16.170587921142577,16.119717407226563,16.038981103897093,15.299241943359375,14.255244760513305,13.000039706230163
2002-04-26,62.13647859126964,P,15.35358715057373,15.994856071472167,16.046881198883057,16.04167938232422,15.334620094299316,14.290391597747803,13.02100447177887
2002-04-29,61.55209413944434,P,15.014452934265137,15.70196762084961,15.933194732666015,16.006417274475098,15.363215560913085,14.321299228668213,13.040177221298217
2002-04-30,60.94093836050677,P,14.952786445617676,15.393663597106933,15.80023775100708,15.95573968887329,15.388882007598877,14.349547700881958,13.059099440574647
2002-05-01,60.605671242306094,P,15.029858589172363,15.20482578277588,15.710058498382569,15.922211408615112,15.415704460144044,14.376717042922973,13.077308669090272
2002-05-02,60.338485159104515,P,14.948941230773926,15.059925270080566,15.615256595611573,15.881939315795899,15.447845420837403,14.402075204849243,13.094381098747254
2002-05-03,60.179789199602546,P,14.937374114990234,14.976682662963867,15.485769367218017,15.829142332077026,15.47782808303833,14.42427318572998,13.110239543914794
2002-05-06,60.17902645328814,P,14.941218376159668,14.962035751342773,15.332001686096191,15.767481136322022,15.50804183959961,14.4458159160614,13.124016876220702
2002-05-07,60.442889567945,P,15.669599533081056,15.105398368835449,15.24953098297119,15.73086986541748,15.553593940734864,14.47098132133484,13.138738470077515
2002-05-08,60.57976438727089,P,15.51158618927002,15.201743888854981,15.20328483581543,15.68443160057068,15.593211154937745,14.498497505187988,13.150781621932984
2002-05-09,60.736915807557175,P,15.607932090759276,15.33354206085205,15.196733665466308,15.658225536346436,15.619031658172608,14.52493465423584,13.163865332603455
2002-05-10,60.92741003202061,P,15.65417194366455,15.476901626586914,15.226792144775391,15.636836671829224,15.631980476379395,14.547171068191528,13.17922273159027
2002-05-13,61.281263198490315,A,16.11279296875,15.71121654510498,15.336626148223877,15.634910440444946,15.646933422088622,14.57168140411377,13.197855949401855
2002-05-14,61.581714879824915,A,16.78719711303711,15.934736061096192,15.52006721496582,15.660152482986451,15.674835014343262,14.602935781478882,13.219263854026794
2002-05-15,61.95498002946574,A,16.821889877319336,16.196796798706053,15.699270343780517,15.704664421081542,15.7012721824646,14.636001539230346,13.240768141746521
2002-05-16,62.30984912066882,A,16.841156005859375,16.443441581726074,15.888491821289062,15.751874208450317,15.726321983337403,14.671726427078248,13.262330245971679
2002-05-17,62.617205000306285,A,16.764081954956055,16.665423583984374,16.071162605285643,15.778465986251831,15.748674125671387,14.7056400680542,13.284200639724732
2002-05-20,62.74958441279841,A,16.86041831970215,16.814948654174806,16.263082599639894,15.797542142868043,15.769099159240723,14.742366857528687,13.306841769218444
2002-05-21,62.47402411589737,A,16.48275375366211,16.754059982299804,16.344398021697998,15.796964502334594,15.78073793411255,14.775317001342774,13.326072301864624
2002-05-22,62.20675522763917,A,16.517433166503906,16.69316864013672,16.444982719421386,15.824133777618409,15.795690937042236,14.80483717918396,13.346998505592346
2002-05-23,61.89233083503248,A,16.401824951171875,16.60530242919922,16.524372005462645,15.860552835464478,15.80740659713745,14.832661724090576,13.367346668243409
2002-05-24,61.711181460877526,A,16.54440689086914,16.561367416381835,16.613395500183106,15.920093822479249,15.826598625183106,14.863222417831421,13.38794526576996
2002-05-27,61.575219283157736,A,16.54440689086914,16.498165130615234,16.65655689239502,15.996591520309448,15.854423141479492,14.897906665802003,13.408967781066895
2002-05-28,61.62623391685668,A,16.32088279724121,16.465790939331054,16.60992546081543,16.064996337890626,15.884020309448243,14.93108793258667,13.428333144187928
2002-05-29,61.603750234051454,A,16.328601837158203,16.428024673461913,16.560596656799316,16.129933500289916,15.912230262756347,14.961494598388672,13.447351722717285
2002-05-30,61.63120585668148,P,16.34015655517578,16.415690994262697,16.51049671173096,16.19949426651001,15.934582462310791,14.994483242034912,13.466620764732362
2002-05-31,61.634436309126606,P,16.57138442993164,16.421086502075195,16.491226959228516,16.28119478225708,15.958244781494141,15.02893630027771,13.487142295837403
2002-06-03,61.73885219844575,A,17.003019332885742,16.512808990478515,16.505487060546876,16.384284830093385,15.991387691497803,15.064237298965454,13.509243931770325
