Date,GRADE,GPS,MKTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2022-09-14,46.17585003397162,C,256.89990234375,256.25897827148435,249.42635803222657,248.54162826538087,255.83533386230468,259.300763092041,301.7701512908936
2022-09-15,45.691209811575625,C,250.9202880859375,256.2335723876953,249.9627670288086,247.77365341186524,255.63846130371093,259.1709169006348,301.18266624450683
2022-09-16,43.620953655059104,C,246.3183441162109,253.53101806640626,250.17674713134767,247.27486267089844,255.3781997680664,259.07202789306643,300.54277770996094
2022-09-19,40.6700636771087,B,233.05953979492188,248.54798583984376,249.06484680175782,246.3202697753906,254.93559661865234,258.8615435791016,299.75884338378904
2022-09-20,38.057095249428876,B,230.3921356201172,243.5180419921875,248.40239715576172,245.54105911254882,254.54080139160158,258.58218826293944,298.9928569793701
2022-09-21,34.856734032584974,B,229.0144500732422,237.94095153808593,247.09996490478517,244.5815788269043,254.0640740966797,258.1364453125,298.1288432312012
2022-09-22,32.09471561178899,B,222.67330932617188,232.29155578613282,244.26256408691407,243.20928802490235,253.44415283203125,257.6737756347656,297.2614015197754
2022-09-23,29.89920515396615,B,222.26296997070312,227.48048095703126,240.50574951171876,242.35582275390624,252.69381774902342,257.31351867675784,296.382013092041
2022-09-26,29.31252468314302,B,220.2208709716797,224.91274719238282,236.7303665161133,241.52091903686522,251.89581939697266,257.011095123291,295.526173324585
2022-09-27,27.976299169299,B,214.0360412597656,221.6415283203125,232.57978515625,240.3025161743164,250.82170806884767,256.66134368896485,294.6001209259033
2022-09-28,27.718965391919237,B,218.04200744628903,219.44703979492186,228.6939956665039,239.06017684936523,249.97058227539063,256.3765023803711,293.70641845703125
2022-09-29,28.388173972323937,B,219.4489898681641,218.80217590332032,225.54686584472657,237.75481643676758,249.08405670166016,256.06392364501954,292.81174781799314
2022-09-30,28.833151599619956,B,217.38742065429688,217.82706604003906,222.65377349853514,236.4152603149414,248.15298614501953,255.67108795166016,291.90676933288574
2022-10-03,30.19844691480785,B,226.2786865234375,219.03862915039062,221.9756881713867,235.52026748657227,247.51921905517577,255.4205694580078,291.0319869232178
2022-10-04,33.03601131122601,B,230.72434997558597,222.37629089355468,222.0089096069336,235.20565338134764,247.1369155883789,255.19102111816406,290.1766679382324
2022-10-05,35.675315250986024,B,234.04638671875,225.57716674804686,222.51210327148436,234.80603408813477,246.7847998046875,255.0934130859375,289.35173431396487
2022-10-06,37.53515578014795,B,232.7859649658203,228.24456176757812,223.52336883544922,233.89296646118163,246.22894317626952,254.81012466430664,288.5140961456299
2022-10-07,39.056751830607936,C,230.2162933349609,230.81033630371093,224.318701171875,232.41222534179687,245.55561889648436,254.39033569335936,287.6703518676758
2022-10-10,38.8758607550999,C,227.470703125,231.04873962402343,225.04368438720704,230.88702545166015,244.85428100585938,253.90859283447264,286.88291946411135
2022-10-11,37.7887442081098,C,226.2884826660156,230.16156616210938,226.26892852783203,229.42435684204102,244.06891479492188,253.4523519897461,286.10150772094727
2022-10-12,36.95325555737596,C,231.71116638183597,229.69452209472655,227.6358444213867,228.1649200439453,243.4975259399414,253.07450607299805,285.42161476135254
2022-10-13,36.788812599647166,C,233.4210662841797,229.82154235839843,229.03305206298828,227.28995895385742,242.90093017578124,252.6593811035156,284.77782135009767
