Date,GRADE,GPS,SWKS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-02-08,,,3.845977544784546,3.5173214435577393,3.3984458446502686,3.29355548620224,3.0753837490081786,3.3285190629959107,
1985-02-11,,,3.776051998138428,3.6571752548217775,3.4438984394073486,3.3285189390182497,3.0907676935195925,3.3215263795852663,
1985-02-12,,,3.671160697937012,3.741087484359741,3.4858545541763304,3.3460006713867188,3.1075501298904418,3.314883313179016,
1985-02-13,,,3.741086721420288,3.776050901412964,3.5243142366409304,3.366978704929352,3.1264303731918335,3.3103380513191225,
1985-02-14,,,3.671160697937012,3.741087532043457,3.5627739906311033,3.3879567623138427,3.1432128095626832,3.3054431796073915,
1985-02-15,,,3.776051998138428,3.7271024227142333,3.6222119331359863,3.4106830596923827,3.1627923583984376,3.300897943973541,
1985-02-18,,,3.776051998138428,3.7271024227142333,3.692138838768005,3.440402030944824,3.182371907234192,3.296352708339691,
1985-02-19,,,3.811016321182251,3.7550735473632812,3.748080515861511,3.4858546376228334,3.2019514560699465,3.292506742477417,
1985-02-20,,,3.741086721420288,3.7550735473632812,3.7655622243881224,3.520818054676056,3.2201324129104614,3.2879614806175232,
1985-02-21,,,3.741086721420288,3.7690587520599363,3.755073142051697,3.545292413234711,3.239012656211853,3.2918074488639832,
1985-02-22,,,3.776051998138428,3.7690587520599363,3.7480805873870855,3.5732632160186766,3.2585922050476075,3.2956534385681153,
1985-02-25,,,3.811016321182251,3.7760516166687013,3.751577019691468,3.597737729549408,3.278171753883362,3.3001987028121946,
1985-02-26,,,3.9159047603607178,3.7970293045043944,3.7760514259338387,3.6309529900550843,3.2977512741088866,3.3047439527511595,
1985-02-27,,,3.8809404373168954,3.825000047683716,3.7900367975234994,3.6571755170822144,3.31383442401886,3.3085899186134338,
1985-02-28,,,3.845977544784546,3.8459782123565676,3.807518482208253,3.6851462364196776,3.3313161182403563,3.3120862555503847,
1985-03-01,,,3.8809404373168954,3.8669559001922615,3.818007326126099,3.7201096296310423,3.3515948915481566,3.3159322214126585,
1985-03-04,,,3.845977544784546,3.8739481449127204,3.8249998807907106,3.758569359779358,3.3697758674621583,3.3187293004989624,
1985-03-05,,,3.845977544784546,3.8599627017974862,3.82849600315094,3.7882882595062255,3.3879568433761595,3.322225637435913,
1985-03-06,,,3.950868844985962,3.8739483833312987,3.8494742155075072,3.807518219947815,3.406137852668762,3.3274701619148255,
1985-03-07,,,3.950868844985962,3.894926643371582,3.8704524278640746,3.8127627849578856,3.42711594581604,3.3327146863937376,
1985-03-08,,,3.8809404373168954,3.894926643371582,3.8809412717819214,3.814510929584503,3.4452968978881837,3.336560652256012,
1985-03-11,,,3.845977544784546,3.894926643371582,3.884437394142151,3.818007206916809,3.4585829973220825,3.3393577313423157,
1985-03-12,,,3.811016321182251,3.8879343986511232,3.8739485502243043,3.824999988079071,3.4711698722839355,3.3425044560432435,
1985-03-13,,,3.601233959197998,3.8180074214935305,3.8459779024124146,3.8180073499679565,3.478162560462952,3.3435533571243288,
1985-03-14,,,3.601233959197998,3.7480804443359377,3.8215035438537597,3.814511013031006,3.4886515808105467,3.3453015327453612,
1985-03-15,,,3.4264163970947266,3.657175636291504,3.776051139831543,3.797029232978821,3.4970428133010865,3.3449518990516665,
1985-03-18,,,3.356489896774292,3.559278106689453,3.7271023750305177,3.776051127910614,3.504035515785217,3.343903000354767,
1985-03-19,,,3.321526050567627,3.461380052566528,3.6746572256088257,3.751576614379883,3.513825259208679,3.342854096889496,
1985-03-20,,,3.1816725730896,3.3774677753448485,3.5977375984191893,3.7236059069633485,3.521517219543457,3.3407562923431398,
1985-03-21,,,3.146709442138672,3.2865628719329836,3.5173216581344606,3.6938870429992674,3.527111372947693,3.338308856487274,
1985-03-22,,,3.2166359424591064,3.244606781005859,3.450891208648682,3.6659162402153016,3.5334048080444336,3.335861418247223,
1985-03-25,,,3.2166359424591064,3.216635990142822,3.387957048416138,3.6361972212791445,3.536201868057251,3.333064339160919,
1985-03-26,,,3.2166359424591064,3.195657968521118,3.328519010543823,3.6012337803840637,3.5341040658950806,3.32851909160614,
1985-03-27,,,3.2515995502471924,3.2096433639526367,3.293555569648743,3.5697667360305787,3.532705535888672,3.323274567127228,
1985-03-28,,,3.4613797664642334,3.272577428817749,3.279570150375366,3.550536847114563,3.5369011402130126,3.3204774975776674,
1985-03-29,,,3.566269636154175,3.3425041675567626,3.293555474281311,3.534803307056427,3.5417960119247436,3.3180300307273867,
1985-04-01,,,3.4613797664642334,3.391452932357788,3.3040444612503053,3.5155734181404115,3.5473901557922365,3.3145336651802064,
1985-04-02,,,3.4264163970947266,3.433409023284912,3.314533495903015,3.4945953607559206,3.5578791999816897,3.3117365860939025,
1985-04-03,,,3.356489896774292,3.454387092590332,3.3320152282714846,3.464876413345337,3.5641726303100585,3.3082402420043944,
1985-04-04,,,3.2865631580352783,3.419423770904541,3.346000599861145,3.4316611289978027,3.5648719024658204,3.304044630527496,
1985-04-05,,,3.2865631580352783,3.3634824752807617,3.3529933214187624,3.401942265033722,3.566270446777344,3.299499394893646,
1985-04-08,,,3.1816725730896,3.307541036605835,3.3494969844818114,3.3687270164489753,3.5634733772277833,3.2953037810325623,
1985-04-09,,,3.0767829418182373,3.2376143455505373,3.3355116844177246,3.332015347480774,3.5599770450592043,3.2914578127861023,
1985-04-10,,,2.9369287490844727,3.1537021160125733,3.3040446043014526,3.2988000869750977,3.5515858221054075,3.2869125699996946,
1985-04-11,,,3.041818380355835,3.1047531604766845,3.2620884656906126,3.2708293080329893,3.5466909265518187,3.283416223526001,
1985-04-12,,,3.0767829418182373,3.062797117233276,3.213139796257019,3.253347635269165,3.5445931339263916,3.28061915397644,
1985-04-15,,,3.2515995502471924,3.0767825126647947,3.192161774635315,3.24810311794281,3.5480894660949707,3.279919888973236,
1985-04-16,,,3.2515995502471924,3.111745834350586,3.1746800899505616,3.2446067929267883,3.5480894660949707,3.2823673367500303,
1985-04-17,,,3.2515995502471924,3.17467999458313,3.1641910552978514,3.248103141784668,3.541796064376831,3.286562943458557,
1985-04-18,,,3.2166359424591064,3.209643507003784,3.1571983337402343,3.25159946680069,3.5292092323303224,3.291807460784912,
1985-04-19,,,3.1816725730896,3.2306214332580567,3.1467092752456667,3.2498512983322145,3.5159231328964236,3.295653440952301,
1985-04-22,,,3.1816725730896,3.216636037826538,3.1467092752456667,3.248103129863739,3.504035544395447,3.2974016189575197,
1985-04-23,,,3.041818380355835,3.174679803848267,3.143212819099426,3.2393622517585756,3.4914486980438233,3.2994994139671325,
1985-04-24,,,2.9369287490844727,3.111745643615723,3.143212819099426,3.2236287117004396,3.475365538597107,3.30089795589447,
1985-04-25,,,3.006854772567749,3.0697894096374516,3.139716458320618,3.2009024620056152,3.462079420089722,3.3026461148262025,
1985-04-26,,,3.0767829418182373,3.0488114833831785,3.139716458320618,3.176428127288818,3.4480940389633177,3.305443198680878,
1985-04-29,,,3.0767829418182373,3.0278335571289063,3.1222347974777223,3.1571982860565186,3.434108657836914,3.308240282535553,
1985-04-30,,,3.0767829418182373,3.034826469421387,3.1047531366348267,3.139716613292694,3.419423990249634,3.31068772315979,
1985-05-01,,,3.0767829418182373,3.0627973079681396,3.087271475791931,3.1257312655448914,3.406137914657593,3.313135163784027,
1985-05-02,,,3.111745834350586,3.083775520324707,3.076782464981079,3.116990399360657,3.3935510969161986,3.316281876564026,
1985-05-03,,,3.2865631580352783,3.1257315635681153,3.087271523475647,3.116990399360657,3.383761320114136,3.3211767625808717,
1985-05-06,,,3.2515995502471924,3.160694885253906,3.0942642211914064,3.1204867482185366,3.3725729846954344,3.3253723692893984,
1985-05-07,,,3.2865631580352783,3.2026509284973144,3.1187386989593504,3.1309757590293885,3.3599861526489256,3.328868713378906,
1985-05-08,,,3.1816725730896,3.223628854751587,3.143213081359863,3.143212950229645,3.3460007953643798,3.32991760969162,
1985-05-09,,,3.2865631580352783,3.2585923194885256,3.1711839199066163,3.155450189113617,3.3348125076293944,3.3330643129348756,
1985-05-10,,,3.356489896774292,3.272577667236328,3.1991546154022217,3.1694355368614198,3.3243234968185424,3.3379591941833495,
1985-05-13,,,3.2865631580352783,3.279570388793945,3.2201326370239256,3.171183717250824,3.313135209083557,3.3414555382728577,
1985-05-14,,,3.2515995502471924,3.272577667236328,3.237614297866821,3.171183717250824,3.30124764919281,3.344602246284485,
1985-05-15,,,3.2515995502471924,3.2865630626678466,3.255095958709717,3.171183717250824,3.2872622632980346,3.3467000579833983,
1985-05-16,,,3.0767829418182373,3.2446070194244383,3.251599669456482,3.1641910672187805,3.26978054523468,3.34844824552536,
1985-05-17,,,3.146709442138672,3.2026509284973144,3.237614297866821,3.162442910671234,3.2550959253311156,3.35019641160965,
1985-05-20,,,3.111745834350586,3.167687463760376,3.2236289262771605,3.1589465737342834,3.2404112911224363,3.3494971442222594,
1985-05-21,,,3.006854772567749,3.1187385082244874,3.1956580877304077,3.157198393344879,3.2243280601501465,3.347748966217041,
1985-05-22,,,2.971892833709717,3.0627971649169923,3.1746801137924194,3.1589465975761413,3.2117412376403807,3.3449518990516665,
1985-05-23,,,2.971892833709717,3.041819143295288,3.143213081359863,3.15719850063324,3.1991544151306153,3.343902997970581,
1985-05-24,,,3.006854772567749,3.0138482093811034,3.108249568939209,3.1537020921707155,3.1907631826400755,3.343902997970581,
1985-05-27,,,3.006854772567749,2.992869997024536,3.080278730392456,3.150205683708191,3.1837704801559448,3.343902997970581,
1985-05-28,,,3.321526050567627,3.0558042526245117,3.0872713804244993,3.1624428391456605,3.1837704801559448,3.348797869682312,
1985-05-29,,,3.4613797664642334,3.153701639175415,3.1082494020462037,3.18167268037796,3.1893646240234377,3.355440921783447,
1985-05-30,,,3.636197328567505,3.2865625381469727,3.1641908407211305,3.2078952550888062,3.199154381752014,3.3631328773498534,
1985-05-31,,,3.671160697937012,3.419423723220825,3.2166359663009643,3.2271251320838927,3.2082448768615723,3.3708248424530027,
1985-06-03,,,3.671160697937012,3.552284908294678,3.2725774526596068,3.2481031894683836,3.21733537197113,3.376768620014191,
1985-06-04,,,3.636197328567505,3.615219163894653,3.3355117082595824,3.2655848979949953,3.2257265996932984,3.3799153327941895,
1985-06-05,,,3.636197328567505,3.650182676315308,3.4019421577453612,3.2883111357688906,3.233418555259705,3.383062045574188,
1985-06-06,,,3.566269636154175,3.6361971378326414,3.4613798379898073,3.302296459674835,3.2355163526535033,3.386208746433258,
1985-06-07,,,3.496343851089477,3.6012337684631346,3.51032874584198,3.3092891573905945,3.2341178369522097,3.3879569244384764,
1985-06-10,,,3.4264163970947266,3.552284908294678,3.552284908294678,3.316281819343567,3.233418569564819,3.390404362678528,
1985-06-11,,,3.496343851089477,3.524314212799072,3.5697666883468626,3.328519034385681,3.2348171186447146,3.396348159313202,
1985-06-12,,,3.496343851089477,3.4963435173034667,3.573263096809387,3.3407562494277956,3.237614197731018,3.4008934140205382,
1985-06-13,,,3.496343851089477,3.4823583602905273,3.5592777490615846,3.3617342948913573,3.241809811592102,3.403340857028961,3.443199133872986
1985-06-14,,,3.4613797664642334,3.4753655433654784,3.5382996559143067,3.3774678111076355,3.245306143760681,3.4057882952690126,3.4351575434207917
1985-06-17,,,3.4264163970947266,3.4753655433654784,3.513825225830078,3.3932013392448424,3.250201020240784,3.4068371987342836,3.427815228700638
1985-06-18,,,3.39145302772522,3.454387378692627,3.4893507957458496,3.4124312520027162,3.2564944219589234,3.4082357335090636,3.420123269557953
1985-06-19,,,3.4264163970947266,3.440401887893677,3.4683727025985718,3.4351574301719667,3.2662841749191283,3.408934998512268,3.4134802174568177
1985-06-20,51.22265664355004,P,3.2865631580352783,3.398445749282837,3.440402054786682,3.4508909463882445,3.2711790704727175,3.408934998512268,3.406137899160385
1985-06-21,51.28914917063931,P,3.566269636154175,3.419423723220825,3.4473946332931518,3.478861689567566,3.280968804359436,3.4127809691429136,3.399669659137726
1985-06-24,51.390120348705494,P,3.671160697937012,3.4683725833892822,3.4718690633773805,3.5120769858360292,3.2893600273132324,3.4187247467041018,3.394250328540802
1985-06-25,51.46580246858835,A,3.636197328567505,3.5173214435577393,3.485854411125183,3.527810549736023,3.2970519828796387,3.4225707244873047,3.389180632829666
1985-06-26,51.50454945377441,A,3.636197328567505,3.559277629852295,3.499839758872986,3.5365514278411867,3.304743938446045,3.423270001411438,3.38411093711853
1985-06-27,51.59000926299692,A,3.671160697937012,3.6361971378326414,3.5173214435577393,3.538299596309662,3.313834433555603,3.421521832942963,3.379041242599487
1985-06-28,51.5538384854955,A,3.636197328567505,3.650182676315308,3.5348031997680662,3.5365514278411867,3.322924928665161,3.4194240307807924,3.3739715468883515
1985-07-01,51.47890484069446,C,3.636197328567505,3.6431900024414063,3.555781292915344,3.534803259372711,3.332015423774719,3.418025484085083,3.3697759318351745
1985-07-02,51.45203245366986,C,3.636197328567505,3.6431900024414063,3.580255722999573,3.534803259372711,3.3439030027389527,3.417675850391388,3.366279581785202
1985-07-03,51.446580821901925,C,3.636197328567505,3.6431900024414063,3.6012338161468507,3.534803259372711,3.3578883743286134,3.41662695646286,3.363482503890991
1985-07-04,51.44275367831137,C,3.636197328567505,3.636197328567505,3.636197233200073,3.5382996439933776,3.3704752254486086,3.416277322769165,3.3608602511882784
1985-07-05,51.452374484724224,C,3.636197328567505,3.636197328567505,3.6431900024414063,3.545292317867279,3.381663513183594,3.414878776073456,3.3578883600234986
1985-07-08,51.45977862840175,C,3.636197328567505,3.636197328567505,3.6396936655044554,3.555781364440918,3.3928518009185793,3.4134802293777464,3.3549164688587187
1985-07-09,51.46799783106886,C,3.7061243057250977,3.6501827239990234,3.6466863632202147,3.566270387172699,3.405438628196716,3.412431309223175,3.352469025850296
1985-07-10,51.46502667450818,C,3.671160697937012,3.657175397872925,3.6501827001571656,3.5750112295150758,3.417326183319092,3.4117320489883425,3.349846764802933
1985-07-11,51.456090488533256,C,3.636197328567505,3.657175397872925,3.6466863632202147,3.5820039033889772,3.4278152132034303,3.4106831550598145,3.3512453019618986
1985-07-12,51.462157536784694,C,3.636197328567505,3.657175397872925,3.6466863632202147,3.5907447814941404,3.4348078966140747,3.4092846083641053,3.35246902346611
1985-07-15,51.48521364944357,C,3.671160697937012,3.6641680717468263,3.6501827001571656,3.602981996536255,3.443199119567871,3.4078860521316527,3.3540423774719237
1985-07-16,51.46702998258805,A,3.636197328567505,3.650182676315308,3.6501827001571656,3.6152192115783692,3.4501918029785155,3.4050889778137208,3.3549164652824404
1985-07-17,51.45292162134884,P,3.601233959197998,3.636197328567505,3.6466863632202147,3.623960089683533,3.4585830307006837,3.4022919130325318,3.355440915822983
1985-07-18,51.45220794267752,A,3.636197328567505,3.636197328567505,3.6466863632202147,3.641441798210144,3.465575714111328,3.4001941108703613,3.356140183210373
1985-07-19,51.428988273530514,P,3.601233959197998,3.6292046546936034,3.643190026283264,3.643190014362335,3.470470595359802,3.3973970460891723,3.3566646337509156
1985-07-22,51.39717694152538,P,3.636197328567505,3.622211980819702,3.643190026283264,3.6414418458938598,3.477463278770447,3.3952992439270018,3.3570142722129823
1985-07-23,51.39003460008042,P,3.636197328567505,3.622211980819702,3.636197328567505,3.6414418458938598,3.485155234336853,3.3932014417648317,3.3577135396003723
1985-07-24,51.38095643231546,P,3.601233959197998,3.622211980819702,3.6292046546936034,3.6396936774253845,3.492147922515869,3.389705092906952,3.3585876274108886
1985-07-25,51.36989737697337,P,3.636197328567505,3.622211980819702,3.6292046546936034,3.6379455089569093,3.5033362102508545,3.3865583777427672,3.3596365320682526
1985-07-26,51.38861531890753,P,3.636197328567505,3.6292046546936034,3.6292046546936034,3.6379455089569093,3.5131259679794313,3.3841109466552735,3.3603357994556426
1985-07-29,51.38777013946595,P,3.601233959197998,3.622211980819702,3.622211980819702,3.636197340488434,3.522915730476379,3.3816635107994077,3.360510621070862
1985-07-30,51.361948341323824,P,3.496343851089477,3.5942412853240966,3.6082266330718995,3.6292046666145326,3.532705512046814,3.3785167860984804,3.360510621070862
1985-07-31,51.33456581330382,P,3.4264163970947266,3.5592777729034424,3.590744876861572,3.6187156200408936,3.5417959833145143,3.3767686104774475,3.360160983800888
1985-08-01,51.28816605503173,P,3.4264163970947266,3.5173215866088867,3.5697667837142943,3.6082265734672547,3.5508864545822143,3.375020434856415,3.360160983800888
1985-08-02,51.24437833488082,B,3.4264163970947266,3.475365400314331,3.5522850275039675,3.597737526893616,3.559277687072754,3.375020434856415,3.3599861669540405
1985-08-05,51.218411394307104,B,3.4264163970947266,3.440401887893677,3.5313069343566896,3.587248480319977,3.5676689195632934,3.3757196998596193,3.359811350107193
1985-08-06,51.209884743695746,B,3.4264163970947266,3.4264163970947266,3.510328841209412,3.5732630848884583,3.5697667264938353,3.3767686033248903,3.359811350107193
1985-08-07,51.21864575326373,P,3.4264163970947266,3.4264163970947266,3.4928470849990845,3.561025869846344,3.5690674591064453,3.3792160415649413,3.3599861669540405
1985-08-08,51.224747831687246,P,3.4264163970947266,3.4264163970947266,3.4718689918518066,3.5505368232727053,3.56487184047699,3.3820131111145018,3.360160983800888
