Date,GRADE,GPS,HIG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-02-07,,,13.637307167053224,13.589925765991211,13.55947036743164,13.566236925125121,,,
1996-02-08,,,13.87416934967041,13.637298202514648,13.600076961517335,13.600076341629029,,,
1996-02-09,,,13.738819122314451,13.677906608581543,13.610228157043457,13.615303945541381,,,
1996-02-12,,,13.941859245300291,13.759123039245605,13.650836372375489,13.62883996963501,,,
1996-02-13,,,14.043364524841309,13.847103881835938,13.711746120452881,13.644067239761352,,,
1996-02-14,,,14.0772123336792,13.935084915161132,13.762505340576173,13.669446849822998,,,
1996-02-15,,,14.009535789489746,13.962158203125,13.799728202819825,13.689750623703002,,,
1996-02-16,,,13.772655487060549,13.968925476074219,13.823416042327882,13.70159454345703,,,
1996-02-19,,,13.772655487060549,13.93508472442627,13.847103881835938,13.713438463211059,,,
1996-02-20,,,13.772655487060549,13.880942916870117,13.864023399353027,13.713438463211059,,,
1996-02-21,,,13.908011436462402,13.847102737426757,13.891093826293945,13.725282096862793,,,
1996-02-22,,,14.178730964660645,13.880941772460938,13.921549987792968,13.760813474655151,13.49931760787964,,
1996-02-23,,,14.280243873596191,13.982459449768067,13.975692462921142,13.7929603099823,13.515560417175292,,
1996-02-26,,,14.347918510437012,14.09751205444336,14.016298389434814,13.833567380905151,13.537894401550293,,
1996-02-27,,,14.24640655517578,14.192262268066406,14.036602592468261,13.874174356460571,13.563612365722657,,
1996-02-28,,,14.116832733154297,14.234026527404785,14.040564632415771,13.901534986495971,13.579971046447755,,
1996-02-29,,,14.048641204833984,14.208008575439454,14.044475173950195,13.922101688385009,13.598349742889404,,
1996-03-01,,,14.287327766418455,14.209425354003907,14.095942401885987,13.959679222106933,13.620148677825927,,
1996-03-04,,,14.38962173461914,14.217765998840331,14.157639026641846,14.002371454238892,13.643993492126464,,
1996-03-05,,,14.32142162322998,14.232769012451172,14.21251564025879,14.038269519805908,13.667150955200196,,
1996-03-06,,,14.32142162322998,14.273686790466309,14.253856658935547,14.072475242614747,13.69301570892334,,
1996-03-07,,,14.219127655029297,14.307784080505371,14.257896327972412,14.089723157882691,13.71683458328247,,
1996-03-08,,,13.707646369934082,14.191847801208496,14.2006365776062,14.088164520263671,13.72907018661499,,
1996-03-11,,,13.503061294555664,14.014535713195801,14.116150856018066,14.066224622726441,13.737214088439941,,
1996-03-12,,,13.230268478393556,13.796305084228516,14.014537048339843,14.025569820404053,13.739225330352783,,
1996-03-13,,,13.230268478393556,13.57807445526123,13.925880622863769,13.98322262763977,13.741913375854493,,
1996-03-14,,,13.230268478393556,13.380302619934081,13.844043350219726,13.94425926208496,13.741894359588622,,
1996-03-15,,,12.855178833007812,13.209809112548829,13.700828456878662,13.898385429382325,13.735050315856933,,
1996-03-18,,,13.264369010925291,13.162070655822754,13.588303184509277,13.872971105575562,13.730299015045166,,
1996-03-19,,,13.639456748962402,13.243908309936524,13.52010669708252,13.866311168670654,13.734318370819091,,
1996-03-20,,,13.707646369934082,13.33938388824463,13.45872917175293,13.856292915344238,13.747230701446533,,
1996-03-21,,,13.741747856140137,13.441679763793946,13.410991191864014,13.834443759918212,13.758118038177491,,
1996-03-22,,,13.639456748962402,13.598535346984864,13.404172229766846,13.802404403686523,13.76222183227539,,
1996-03-25,,,13.673556327819824,13.68037281036377,13.421221733093262,13.768686294555664,13.762270183563233,,
1996-03-26,,,13.639456748962402,13.68037281036377,13.462140560150146,13.738338804244995,13.760282936096191,,
1996-03-27,,,13.605350494384766,13.659913635253906,13.499648761749267,13.712764692306518,13.76099754333496,,
1996-03-28,,,13.264369010925291,13.564437866210938,13.503058815002442,13.673551082611084,13.754215717315674,,
1996-03-29,,,13.36666202545166,13.50987892150879,13.554207134246827,13.627517795562744,13.750833415985108,,
1996-04-01,,,13.503061294555664,13.475779914855957,13.578076362609863,13.583189773559571,13.750179100036622,,
1996-04-02,,,13.43486213684082,13.434860992431641,13.557616901397704,13.538861799240113,13.743423233032226,,
1996-04-03,,,13.4007568359375,13.393942260742188,13.526927947998047,13.492828559875488,13.738015594482421,,
1996-04-04,,,13.332563400268556,13.40758113861084,13.486009502410889,13.44850034713745,13.735304794311524,,
1996-04-05,,,13.332563400268556,13.40076141357422,13.455320167541505,13.429746198654176,13.72920991897583,,
1996-04-08,,,13.127974510192873,13.32574405670166,13.400761985778809,13.410991859436034,13.721053867340087,,
1996-04-09,,,12.855178833007812,13.209807395935059,13.32233419418335,13.392237377166747,13.709472103118896,,
1996-04-10,,,12.61649227142334,13.052954483032227,13.223448371887207,13.361548566818238,13.690409545898438,,
1996-04-11,,,12.41189670562744,12.868821144104004,13.138201141357422,13.320629978179932,13.665901336669922,,
1996-04-12,,,12.684690475463867,12.739246559143066,13.070003986358643,13.312105560302735,13.6488796043396,,
1996-04-15,,,12.752886772155762,12.664229011535644,12.994986534118652,13.286531448364258,13.633221797943115,,
1996-04-16,,,12.445999145507812,12.582393074035645,12.89610023498535,13.226858568191528,13.61007257461548,,
1996-04-17,,,12.752886772155762,12.60967197418213,12.831313228607177,13.179120588302613,13.59238416671753,,
1996-04-18,,,13.127974510192873,12.752887535095216,12.81085433959961,13.14843192100525,13.577460269927979,,
1996-04-19,,,13.093876838684082,12.834724807739258,12.786985683441163,13.121152925491334,13.564561424255372,,
1996-04-22,,,13.16207504272461,12.916562461853028,12.790395736694336,13.095578861236572,13.548965740203858,,
1996-04-23,,,12.95748519897461,13.018859672546387,12.800626373291015,13.061480283737183,13.527248153686523,,
1996-04-24,,,12.923379898071287,13.052958297729493,12.83131513595581,13.027381753921508,13.504171504974366,,
1996-04-25,,,12.7869873046875,12.984760856628418,12.868824195861816,13.00351266860962,13.47972053527832,,
1996-04-26,,,12.684690475463867,12.902923583984375,12.868824195861816,12.96941409111023,13.457961235046387,,
1996-04-29,,,12.855178833007812,12.841544342041015,12.879053401947022,12.937019968032837,13.439611701965331,,
1996-04-30,,,13.196173667907717,12.889282035827637,12.954070854187012,12.925085544586182,13.428082065582275,,
1996-05-01,,,13.230268478393556,12.95065975189209,13.001809024810791,12.916561126708984,13.414527206420898,,
1996-05-02,,,13.093876838684082,13.012037658691407,12.998399257659912,12.90462679862976,13.392830123901367,13.446073865890503,
1996-05-03,,,12.95748519897461,13.066596603393554,12.984760093688966,12.885872888565064,13.366374950408936,13.440967683792115,
1996-05-06,,,12.889286994934082,13.073418235778808,12.957481288909912,12.873938512802123,13.337202320098877,13.437548360824586,
1996-05-07,,,12.684690475463867,12.97112159729004,12.930201816558839,12.865414094924926,13.305967998504638,13.434790182113648,
1996-05-08,,,12.718791007995604,12.868826103210449,12.90974292755127,12.87052903175354,13.278007164001465,13.428989105224609,
1996-05-09,,,12.752886772155762,12.800628089904786,12.906332874298096,12.887578535079957,13.2520920753479,13.425220909118652,
1996-05-10,,,12.923379898071287,12.793807029724121,12.930201816558839,12.899513006210327,13.224813117980958,13.422480897903442,
1996-05-13,,,13.36666202545166,12.889282035827637,12.981350135803222,12.930201768875122,13.204353923797607,13.424173707962035,
1996-05-14,,,13.230268478393556,12.998397636413575,12.984759616851807,12.96941523551941,13.18253086090088,13.424840908050538,
1996-05-15,,,13.46895694732666,13.148430824279785,13.008628463745117,13.005218744277954,13.165481567382812,13.429248638153076,
1996-05-16,,,13.43486213684082,13.284825897216797,13.042726993560791,13.020563125610352,13.149796257019043,13.433315420150757,
1996-05-17,,,13.775848388671877,13.455319595336913,13.124563312530517,13.05466170310974,13.1511602973938,13.440115242004394,
1996-05-20,,,13.741747856140137,13.53033676147461,13.209809398651123,13.083645343780518,13.155934028625488,13.446574058532715,
1996-05-21,,,13.98043441772461,13.68036994934082,13.339383792877197,13.134792804718018,13.17093734741211,13.455081338882446,
1996-05-22,,,14.08273220062256,13.803125,13.475777912139893,13.19276041984558,13.18798662185669,13.464949998855591,
1996-05-23,,,14.08273220062256,13.932699012756348,13.608762454986572,13.257547664642335,13.20503589630127,13.473465127944946,
1996-05-24,,,14.150934219360352,14.007716178894043,13.731517887115478,13.330859851837157,13.23095100402832,13.483000659942627,
1996-05-27,,,14.150934219360352,14.089553451538086,13.809945106506348,13.395647621154785,13.248682308197022,13.489490661621094,
1996-05-28,,,14.116832733154297,14.116833114624024,13.898601531982422,13.441680574417115,13.258229827880859,13.496274099349975,
1996-05-29,,,14.158074378967283,14.13190155029297,13.967513275146484,13.488070869445801,13.267238388061523,13.507234544754029,
1996-05-30,,,14.226788520812988,14.160712814331054,14.0467059135437,13.544716453552246,13.276939201354981,13.517528619766235,
1996-05-31,,,14.226788520812988,14.175883674621582,14.091799926757812,13.608181619644165,13.288685836791991,13.52545383453369,
1996-06-03,,,14.226788520812988,14.191054534912109,14.140303993225098,13.67505669593811,13.299750480651856,13.531010332107543,
1996-06-04,,,14.192434310913086,14.206174850463867,14.161503982543945,13.75044388771057,13.310810031890869,13.53554648399353,
1996-06-05,,,14.536081314086914,14.281776237487794,14.206838893890382,13.841308403015137,13.329424648284911,13.545211095809936,
1996-06-06,,,14.570443153381348,14.350507164001465,14.25560998916626,13.932186222076416,13.355546131134034,13.554880924224854,
1996-06-07,,,14.4673490524292,14.398619270324707,14.287251472473145,14.009384679794312,13.377559871673585,13.564196643829346,
1996-06-10,,,14.604804039001465,14.474222373962402,14.332638454437255,14.071291780471801,13.3995947265625,13.57488691329956,
1996-06-11,,,14.4673490524292,14.529205322265625,14.367690086364746,14.133145809173584,13.420244464874267,13.581833848953247,
1996-06-12,,,14.570443153381348,14.536077690124511,14.408926963806152,14.188220119476318,13.443638191223144,13.590826892852784,
1996-06-13,,,14.570443153381348,14.536077690124511,14.443292427062989,14.244999170303345,13.4683957862854,13.601850290298461,
1996-06-14,,,14.604804039001465,14.563568687438964,14.481093978881836,14.286446952819825,13.493840599060059,13.611525259017945,
1996-06-17,,,14.604804039001465,14.563568687438964,14.518895530700684,14.329599761962891,13.52337718963623,13.622215528488159,
1996-06-18,,,14.673527717590332,14.604804420471192,14.567004871368407,14.364254426956176,13.559744167327882,13.634608135223388,
1996-06-19,,,14.604804039001465,14.611676597595215,14.573877143859864,14.390358018875123,13.599510402679444,13.644959974288941,
1996-06-20,,,14.639172554016112,14.625422477722168,14.58075008392334,14.4181800365448,13.644055919647217,13.654978628158569,
1996-06-21,,,14.673527717590332,14.639167213439942,14.601367950439453,14.444309711456299,13.683832664489746,13.666356134414674,
1996-06-24,,,14.879716873168944,14.694149780273438,14.6288592338562,14.480748844146728,13.72636926651001,13.679795532226562,
1996-06-25,,,14.74226188659668,14.707896614074707,14.65635051727295,14.512020301818847,13.772294521331787,13.691183547973633,
1996-06-26,,,14.639172554016112,14.714770317077633,14.663223457336425,14.536075210571289,13.810020236968994,13.701202201843262,
1996-06-27,,,14.570443153381348,14.701024436950684,14.663223457336425,14.553257942199707,13.838869609832763,13.70816493988037,
1996-06-28,,,14.639172554016112,14.69415340423584,14.66666030883789,14.573877143859864,13.869775524139405,13.717168474197388,
1996-07-01,,,15.017175674438477,14.721645164489747,14.707897472381593,14.613396501541137,13.906877536773681,13.72792163848877,
1996-07-02,,,15.051538467407228,14.783500480651856,14.745698547363281,14.656351709365845,13.948758602142334,13.73800337791443,
1996-07-03,,,14.914081573486328,14.838482284545899,14.776626300811767,14.675251722335815,13.988572635650634,13.7463720703125,
1996-07-04,,,14.914081573486328,14.907209968566894,14.804117202758789,14.692433643341065,14.03111452102661,13.755417528152465,
1996-07-05,,,14.570443153381348,14.893464088439941,14.793808746337891,14.697588348388672,14.06882957458496,13.763395404815673,
1996-07-08,,,14.536081314086914,14.797245216369628,14.759445190429688,14.694152212142944,14.102447624206542,13.771029663085937,
1996-07-09,,,14.3986234664917,14.666662216186523,14.72508134841919,14.69071593284607,14.126496620178223,13.777289342880248,
1996-07-10,,,14.570443153381348,14.597934532165528,14.718208408355713,14.69071593284607,14.153300113677979,13.78391366004944,
1996-07-11,,,14.329894065856934,14.48109703063965,14.69415349960327,14.678688478469848,14.178020458221436,13.7854252910614,
1996-07-12,,,14.364266395568848,14.439861679077149,14.666662883758544,14.666661596298217,14.20615608215332,13.786265516281128,
1996-07-15,,,14.02061367034912,14.33676815032959,14.567006683349609,14.6374520778656,14.228782615661622,13.782992467880248,
1996-07-16,,,14.226788520812988,14.302401161193847,14.484531688690186,14.615115118026733,14.259624576568603,13.782796287536621,
1996-07-17,,,14.707897186279297,14.329891967773438,14.463913249969483,14.620269775390625,14.299406700134277,13.788706932067871,
1996-07-18,,,14.74226188659668,14.412365531921386,14.446731281280517,14.625424242019653,14.339194202423096,13.795643138885499,
1996-07-19,,,14.74226188659668,14.487964630126953,14.46391315460205,14.62886095046997,14.375571842193603,13.800192480087281,
1996-07-22,,,14.3986234664917,14.563566589355469,14.450167369842529,14.604806280136108,14.396211071014404,13.800282497406005,
1996-07-23,,,14.123702049255373,14.542949295043945,14.422675228118896,14.573878288269043,14.41407974243164,13.79830530166626,
1996-07-24,,,14.192434310913086,14.439856719970702,14.38487434387207,14.551541376113892,14.42854928970337,13.79701542854309,
1996-07-25,,,13.951895713806152,14.281783485412598,14.347074508666992,14.520614004135131,14.438889961242676,13.794343109130859,
1996-07-26,,,13.98625373840332,14.130581855773926,14.30927324295044,14.487968063354492,14.443098068237305,13.797129182815551,
1996-07-29,,,13.951895713806152,14.041236305236817,14.302401447296143,14.434704065322876,14.447301025390624,13.801617527008057,
1996-07-30,,,14.432979583740234,14.103091812133789,14.323020553588867,14.403776121139526,14.456351928710937,13.813644638061524,
1996-07-31,,,14.536081314086914,14.171821212768554,14.30583896636963,14.384876108169555,14.465418910980224,13.826702766418457,
1996-08-01,,,14.604804039001465,14.302402877807618,14.292093181610108,14.369412231445313,14.475860347747803,13.840448122024537,
1996-08-02,,,14.879716873168944,14.481095504760741,14.305838680267334,14.384875917434693,14.490436000823975,13.860693502426148,
1996-08-05,,,14.81098461151123,14.652913284301757,14.347074794769288,14.398621082305908,14.503637008666992,13.876159658432007,
1996-08-06,,,14.879716873168944,14.7422607421875,14.422676277160644,14.42267575263977,14.518894691467285,13.888562259674073,
1996-08-07,,,14.74226188659668,14.783496856689453,14.477659034729005,14.431266689300537,14.530578441619873,13.898908414840697,
1996-08-08,,,14.77663230895996,14.817862510681152,14.560132694244384,14.453603601455688,14.541575317382813,13.909257259368896,
1996-08-09,,,14.81098461151123,14.80411605834961,14.642605781555176,14.475939512252808,14.553259239196777,13.920972537994384,
1996-08-12,,,14.879716873168944,14.817862510681149,14.735387897491453,14.518894672393799,14.566317806243896,13.933034143447877,
1996-08-13,,,14.845355033874512,14.810990142822266,14.77662544250488,14.549822998046874,14.579376220703125,13.945093126296998,
1996-08-14,,,14.707897186279297,14.804117202758789,14.793807029724118,14.549822998046874,14.582812538146973,13.956118593215942,
1996-08-15,,,14.74226188659668,14.797243118286133,14.807552814483639,14.549822998046874,14.586248912811278,13.970897521972656,
1996-08-16,,,14.74226188659668,14.783498573303223,14.793807315826413,14.549822998046874,14.59174716949463,13.984653520584107,
1996-08-19,,,14.879716873168944,14.783498573303223,14.800680541992184,14.573877668380737,14.59724542617798,13.99842007637024,
1996-08-20,,,14.845355033874512,14.783498573303223,14.797244358062741,14.609960317611694,14.604805545806885,14.012525005340576,
1996-08-21,,,14.879716873168944,14.817862510681152,14.810989856719967,14.644324445724488,14.610991020202636,14.02731460571289,
1996-08-22,,,14.845355033874512,14.838481140136718,14.817862129211425,14.688997411727906,14.6164892578125,14.042442522048951,
1996-08-23,,,14.914081573486328,14.872845077514649,14.828171825408935,14.735388803482056,14.622674808502197,14.058257703781129,
1996-08-26,,,14.879716873168944,14.872845077514649,14.828171825408935,14.781779861450195,14.628173065185546,14.075775127410889,
1996-08-27,,,14.845355033874512,14.872845077514649,14.828171825408935,14.802398633956908,14.63160961151123,14.095676889419556,
1996-08-28,,,14.817654609680176,14.860432624816895,14.839147567749023,14.816477298736572,14.635866622924805,14.117688512802124,
1996-08-29,,,14.817654609680176,14.854892539978028,14.846686840057373,14.827119827270508,14.639436264038086,14.141746091842652,
1996-08-30,,,14.60993766784668,14.794063758850097,14.833454418182374,14.813630867004395,14.638164463043212,14.16099856376648,
1996-09-02,,,14.60993766784668,14.740107917785645,14.806476497650147,14.803578519821167,14.632768878936767,14.179569072723389,
1996-09-03,,,14.332969665527344,14.637630844116211,14.75523796081543,14.776241159439087,14.62458303451538,14.198438777923585,
1996-09-04,,,14.540692329406738,14.582238388061523,14.721335506439209,14.76616268157959,14.622613430023193,14.216316833496094,
1996-09-05,,,14.60993766784668,14.540694999694825,14.697793769836426,14.757827949523925,14.6234033203125,14.231136465072632,
1996-09-06,,,14.67917537689209,14.554542541503906,14.674303150177002,14.751237487792968,14.62420337677002,14.246989450454713,
1996-09-09,,,14.817654609680176,14.596085929870606,14.668096923828125,14.74813437461853,14.620212955474853,14.263545246124268,
1996-09-10,,,14.67917537689209,14.665327072143555,14.651478958129882,14.73982539176941,14.612765693664551,14.280762147903442,
1996-09-11,,,14.990764617919922,14.755341529846191,14.668789958953857,14.753968763351441,14.614299354553223,14.30143599510193,
1996-09-12,,,15.82165241241455,14.997684478759766,14.769189739227295,14.807938289642333,14.632450771331786,14.3317826461792,
1996-09-13,,,15.856287956237791,15.233106994628907,14.893824768066406,14.86363959312439,14.658167667388916,14.363498620986938,
1996-09-16,,,15.82165241241455,15.433906555175781,15.014996242523193,14.91073637008667,14.683879089355468,14.393163356781006,
1996-09-17,,,15.787034034729004,15.655478286743165,15.16040267944336,14.957820320129395,14.711647300720214,14.41907196044922,
1996-09-18,,,15.960140228271484,15.849353408813476,15.302347469329835,15.01184148788452,14.739441242218017,14.446370677947998,
1996-09-19,,,15.890896797180176,15.8632022857666,15.430443382263183,15.064118576049804,14.770661296844482,14.47434087753296,13.96020737171173
1996-09-20,,,15.856287956237791,15.8632022857666,15.548154640197755,15.111228895187377,14.800501728057862,14.50332890510559,13.972148294448852
1996-09-23,,,15.925518989562988,15.883975601196289,15.658941078186036,15.16351900100708,14.838599834442139,14.53369122505188,13.985619792938232
1996-09-24,,,16.098621368408203,15.946293067932128,15.800885677337646,15.226182317733764,14.876036491394043,14.567830533981324,14.001310358047485
1996-09-25,,,16.029380798339844,15.9601411819458,15.90474729537964,15.286768627166747,14.902466163635253,14.600936431884765,14.014962768554687
1996-09-26,63.19222424848204,A,16.133241653442383,16.00861015319824,15.935906219482423,15.352547979354858,14.930285758972168,14.634739980697631,14.029980444908142
1996-09-27,63.390169056789915,A,16.514070510864258,16.140166664123534,16.00168447494507,15.447754621505737,14.96572193145752,14.670646886825562,14.046563892364501
1996-09-30,63.44457679206275,A,16.340961456298828,16.223255157470703,16.053615379333497,15.534305810928345,15.004568691253661,14.700389881134033,14.062281794548035
1996-10-01,63.542597950781435,A,16.617929458618164,16.327116775512696,16.136704921722412,15.648553800582885,15.054453239440917,14.73426649093628,14.079553699493408
1996-10-02,63.653013501303796,A,16.4448299407959,16.410206604003907,16.185173892974852,15.743760681152343,15.099501152038574,14.764025220870971,14.096636929512023
1996-10-03,63.75720717748752,A,16.375585556030273,16.458675384521484,16.233642768859863,15.832043075561524,15.147974948883057,14.793432455062867,14.113373937606811
1996-10-04,63.906659888329756,A,17.033390045166016,16.562539291381835,16.351352977752686,15.94975380897522,15.208917675018311,14.826007871627807,14.1330615568161
1996-10-07,63.99360647433994,A,16.687177658081055,16.63178253173828,16.427518844604492,16.043229961395262,15.263623313903809,14.855462169647216,14.151018114089966
1996-10-08,63.923924171101966,A,16.860273361206055,16.68025131225586,16.503684043884277,16.152284860610962,15.312169189453124,14.884260559082032,14.169670948982239
1996-10-09,63.9318516798265,A,16.791046142578125,16.749494552612305,16.579850578308104,16.242298936843873,15.35726848602295,14.911343698501588,14.188146848678588
1996-10-10,63.84533193739298,A,16.687177658081055,16.811812973022462,16.635244178771973,16.285575199127198,15.39891595840454,14.937388153076173,14.20542664051056
1996-10-11,63.38675562893476,A,16.687177658081055,16.74257049560547,16.65255489349365,16.32711968421936,15.435065174102784,14.962750587463379,14.222875623703002
1996-10-14,63.15117517098624,A,16.72179412841797,16.74949378967285,16.690638160705568,16.37212677001953,15.473281364440918,14.988459186553955,14.238974924087524
1996-10-15,62.84108766706583,A,16.65256118774414,16.70795135498047,16.694101333618164,16.415403127670288,15.508738250732423,15.013816471099853,14.255045285224915
1996-10-16,62.82056463819037,A,17.13724708557129,16.7771915435791,16.763343048095702,16.47425847053528,15.556637954711913,15.043608198165893,14.275421371459961
1996-10-17,63.049410732974195,A,17.37959861755371,16.915675735473634,16.86374435424805,16.548693561553954,15.608697280883788,15.0751362991333,14.296332459449768
1996-10-18,63.3040060023699,A,17.275728225708008,17.033385848999025,16.887978172302248,16.619665575027465,15.657992153167724,15.105625696182251,14.315539765357972
1996-10-21,63.36909134085807,A,16.998756408691406,17.08877830505371,16.91913604736328,16.673327445983887,15.700372943878174,15.133345375061035,14.33217785358429
1996-10-22,63.492958655222345,A,16.998756408691406,17.158017349243163,16.932984352111816,16.718334197998047,15.743440971374511,15.161408596038818,14.348477540016175
1996-10-23,63.45009848097902,A,17.310354232788086,17.192638778686522,16.98491516113281,16.782382869720458,15.795490112304687,15.18915132522583,14.367181210517883
1996-10-24,63.10362814182534,A,16.998756408691406,17.116470336914062,17.01607303619385,16.82565860748291,15.840620002746583,15.21343445777893,14.384157691001892
1996-10-25,62.932227372283215,A,17.13724708557129,17.088774108886717,17.06107997894287,16.85681743621826,15.888519706726074,15.240133438110352,14.402165040969848
1996-10-28,62.9248190685691,A,17.17186737060547,17.12339630126953,17.106087303161623,16.898362731933595,15.934362716674805,15.265804071426391,14.420345492362976
1996-10-29,63.001102032489975,A,17.344959259033203,17.19263687133789,17.175327110290528,16.934714221954344,15.984354801177979,15.294580173492431,14.43820701122284
1996-10-30,62.926979418361405,A,17.37959861755371,17.206485748291016,17.19956226348877,16.981452655792236,16.034352436065674,15.322671728134155,14.45674931049347
1996-10-31,63.094963507043154,A,17.448829650878906,17.296500396728515,17.20648536682129,17.03511486053467,16.086421928405763,15.351455593109131,14.476652941703797
1996-11-01,63.34111092033086,A,17.898902893066406,17.44883155822754,17.268802833557128,17.078390502929686,16.146118354797363,15.38439658164978,14.497960920333862
1996-11-04,63.56287875416123,A,17.82965087890625,17.580388259887695,17.351892280578614,17.135514163970946,16.20511703491211,15.416645050048828,14.519430289268493
1996-11-05,63.73443456230883,A,17.933523178100586,17.698101043701172,17.44536895751953,17.189176654815675,16.26688039779663,15.44924500465393,14.54192656993866
1996-11-06,64.01777623679983,A,18.106624603271484,17.843506240844725,17.52499599456787,17.254955577850343,16.332659797668455,15.48426321029663,14.564611592292785
1996-11-07,64.41958556780928,A,18.45283317565918,18.04430694580078,17.670403671264648,17.343238353729248,16.405363368988038,15.522399816513062,14.588689222335816
1996-11-08,64.61309894280579,A,18.41820526123047,18.148167419433594,17.798499488830565,17.429789733886718,16.481528720855714,15.559846591949462,14.613101363182068
1996-11-11,64.8859395991562,A,18.660552978515625,18.31434783935547,17.94736804962158,17.5267276763916,16.56254102706909,15.59765495300293,14.638725242614747
1996-11-12,65.01387437419449,A,18.383588790893555,18.404360961914062,18.05123100280762,17.61327905654907,16.643553409576416,15.634068222045899,14.662625885009765
1996-11-13,65.06724146587375,A,18.487449645996094,18.480525970458984,18.162016105651855,17.680789184570312,16.722488555908203,15.672550992965698,14.68687659740448
1996-11-14,64.83936771518695,A,18.45283317565918,18.480525970458984,18.262416458129884,17.734450912475587,16.799346466064453,15.711374893188477,14.709769916534423
1996-11-15,64.57468835083434,A,18.279733657836918,18.452831649780272,18.300499534606935,17.78465118408203,16.87135763168335,15.747780504226684,14.732474489212036
1996-11-18,64.10557987582652,A,18.14124870300293,18.348970794677733,18.3316593170166,17.841775798797606,16.937829513549804,15.77902123451233,14.753471436500549
1996-11-19,63.718819516135476,A,17.9681396484375,18.265880966186522,18.335120964050294,17.890244960784912,17.003608798980714,15.808187246322632,14.77309531211853
1996-11-20,63.46325843000574,A,18.348970413208008,18.238185119628906,18.359355545043947,17.942175769805907,17.070772914886476,15.842536134719849,14.794454102516175
1996-11-21,63.22424310944779,A,18.279733657836918,18.203565216064455,18.34204559326172,18.006224632263184,17.119934539794922,15.876192655563354,14.81580509185791
1996-11-22,63.26314720785043,A,18.55669403076172,18.258957290649413,18.355894470214842,18.077196979522704,17.173942661285402,15.916055164337159,14.839725284576415
1996-11-25,63.52451831368746,A,18.833663940429688,18.397440338134764,18.37320556640625,18.160286808013915,17.234182891845702,15.959030990600587,14.86503032684326
1996-11-26,63.9792617137264,A,19.04957771301269,18.613727951049803,18.439804458618163,18.24551773071289,17.299433765411376,16.005540533065798,14.891414937973023
1996-11-27,64.14609579228313,A,18.840620040893555,18.712057876586915,18.47512149810791,18.318568801879884,17.35704336166382,16.048242301940917,14.916077980995178
