Date,GRADE,GPS,EQT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-23,,,0.8071097731590271,0.8084276556968689,0.8064510762691498,0.8157848745584488,0.8256897401809692,,
1984-02-24,,,0.820286750793457,0.810404109954834,0.808427608013153,0.8130944967269897,0.8261509418487549,,
1984-02-27,,,0.8499360084533691,0.8183104157447815,0.8136985421180725,0.8124356269836426,0.8273369002342225,,
1984-02-28,,,0.882879376411438,0.8334643363952636,0.8216049373149872,0.8141926050186157,0.8290060353279114,,
1984-02-29,,,0.8762900829315186,0.847300398349762,0.8281934976577758,0.8164986193180084,0.8305433845520019,,
1984-03-01,,,0.8729966282844543,0.8604777693748474,0.8344527125358582,0.8192988008260726,0.831751309633255,,
1984-03-02,,,0.8960564732551575,0.8756317138671875,0.8430179119110107,0.8230872869491577,0.833508288860321,,
1984-03-05,,,0.8894680738449097,0.8835381269454956,0.8509242713451386,0.8268757790327073,0.8351335000991821,,
1984-03-06,,,0.8795851469039917,0.8828792810440064,0.858171808719635,0.8313231319189072,0.836429272890091,,
1984-03-07,,,0.8762900829315186,0.8828792810440064,0.8650898396968841,0.8352763026952743,0.8377030670642853,,
1984-03-08,,,0.8631134033203125,0.880902636051178,0.8706902027130127,0.8385706394910812,0.8386254751682282,,
1984-03-09,,,0.8729966282844543,0.8762906670570374,0.8759611904621124,0.8421943992376327,0.8400090992450714,,
1984-03-12,,,0.9092339873313904,0.8802438497543335,0.8818909883499145,0.8477947652339936,0.8421174705028533,,
1984-03-13,,,0.9125279188156128,0.8868324041366578,0.884855842590332,0.8532303899526597,0.844159939289093,,
1984-03-14,,,0.9026450514793396,0.892103397846222,0.8874913394451142,0.857842418551445,0.8459169101715088,,
1984-03-15,,,0.8960564732551575,0.8986920118331909,0.8897973239421845,0.8621250182390213,0.847454264163971,,
1984-03-16,,,0.9125279188156128,0.9065982699394226,0.89144446849823,0.8672311902046204,0.8493649625778198,,
1984-03-19,,,0.9026450514793396,0.9052804827690124,0.8927621662616729,0.8718432188034058,0.8508144676685333,,
1984-03-20,,,0.8894680738449097,0.9006685137748718,0.8937504589557648,0.8759611338376999,0.8521761214733123,,
1984-03-21,,,0.882879376411438,0.8967153787612915,0.8944093883037567,0.8797496140003205,0.8535377788543701,,
1984-03-22,,,0.8795851469039917,0.8934211134910583,0.8960565626621246,0.8833733826875687,0.8543064618110656,,
1984-03-23,,,0.88617342710495,0.8881502151489258,0.8973742425441742,0.8866677165031434,0.8551629829406738,,
1984-03-26,,,0.882879376411438,0.8841970801353455,0.894738781452179,0.8883148849010467,0.8552947688102722,,
1984-03-27,,,0.8993509411811829,0.8861736536026001,0.893421083688736,0.889138463139534,0.8555363523960113,,
1984-03-28,,,0.9224112033843994,0.8940800189971924,0.8953976988792419,0.891444519162178,0.8563269889354705,,
1984-03-29,,,0.9322939515113832,0.9046217799186707,0.8990214467048645,0.8944093853235244,0.8574909818172455,,
1984-03-30,,,0.9158230423927308,0.9105517029762268,0.8993509590625763,0.8953977137804031,0.8582816410064698,,
1984-04-02,,,0.9224112033843994,0.9184580683708191,0.9013275742530823,0.8970448702573777,0.8593358242511749,,
1984-04-03,,,0.9092339873313904,0.9204346776008606,0.9033041656017303,0.8985273122787476,0.86003861784935,,
1984-04-04,,,0.8762900829315186,0.9112104535102844,0.9026452362537384,0.8985273122787476,0.8600825333595276,,
1984-04-05,,,0.8598188161849976,0.8967154264450073,0.900668603181839,0.8983625829219818,0.8597970235347748,,
1984-04-06,,,0.8729966282844543,0.8881501436233521,0.8993509232997894,0.8983625829219818,0.8597750699520111,0.8509462481737137,
1984-04-09,,,0.8762900829315186,0.8789259195327759,0.8986919939517974,0.8967153877019882,0.8600386035442352,0.8512317508459091,
1984-04-10,,,0.8795851469039917,0.8729961514472961,0.8967154145240783,0.8950682491064071,0.8606755101680755,0.8514184331893921,
1984-04-11,,,0.882879376411438,0.87431401014328,0.8927622318267823,0.894079965353012,0.861729701757431,0.8515282458066941,
1984-04-12,,,0.882879376411438,0.8789261221885681,0.8878207743167877,0.8934211105108261,0.8630474293231964,0.851638058423996,
1984-04-13,,,0.8960564732551575,0.8835380911827088,0.8858441174030304,0.8925975382328033,0.8645628237724304,0.8519016027450561,
1984-04-16,,,0.8894680738449097,0.886173689365387,0.8825498044490814,0.8919386893510819,0.8660782206058503,0.8521212255954742,
1984-04-17,,,0.9125279188156128,0.8927622437477112,0.8828791975975037,0.893091681599617,0.8685160171985626,0.8525275236368179,
1984-04-18,,,0.9026450514793396,0.8967153787612915,0.8855146944522858,0.894079965353012,0.8706243848800659,0.8528789162635804,
1984-04-19,,,0.9059395790100098,0.9013274192810059,0.890126770734787,0.895397686958313,0.8727986431121826,0.853219330906868,
1984-04-20,,,0.9059395790100098,0.9033040404319763,0.8934210658073425,0.8963859945535659,0.8749070060253143,0.853647592663765,
1984-04-23,,,0.9026450514793396,0.9059394359588623,0.8960565626621246,0.897374278306961,0.8770153737068176,0.853977022767067,
1984-04-24,,,0.9092339873313904,0.9052806496620178,0.8990214467048645,0.8978684306144714,0.8791237449645997,0.8543943047523499,
1984-04-25,,,0.9059395790100098,0.9059395551681518,0.9013274669647217,0.8970448493957519,0.8810344469547272,0.854888454079628,
1984-04-26,,,0.9224112033843994,0.9092338800430297,0.9052806496620178,0.8965507119894027,0.8832745814323425,0.8556790924072266,
1984-04-27,,,0.9388826489448548,0.9158224940299988,0.9095632672309876,0.897703692317009,0.885844144821167,0.8566783702373505,
1984-04-30,,,0.9619430899620056,0.927682101726532,0.9168107688426972,0.8996802866458893,0.8888749170303345,0.8579521781206131,
1984-05-01,,,0.991592526435852,0.9441538095474243,0.924717229604721,0.9037982136011123,0.8925645720958709,0.8595005124807358,
1984-05-02,,,0.9751204252243042,0.9579899787902832,0.9319647669792175,0.9087397307157516,0.8959247851371765,0.8609500187635422,
1984-05-03,,,0.988297700881958,0.9711672782897949,0.9402005791664123,0.9151636749505997,0.8995485436916352,0.8626191419363022,
1984-05-04,,,0.9817093014717102,0.979732608795166,0.9477775514125824,0.9205993086099624,0.9027769947052002,0.8644639682769776,
1984-05-07,,,0.9718262553215028,0.9817092418670654,0.9546956717967987,0.9253761172294617,0.9052147996425629,0.8662758499383927,
1984-05-08,,,0.9784145951271056,0.9790736556053161,0.9616137325763703,0.9303175896406174,0.9071255040168762,0.8680657696723938,
1984-05-09,,,0.955354630947113,0.9751204967498779,0.9665552377700806,0.9339413523674012,0.9087067949771881,0.8696250897645951,
1984-05-10,,,0.9751204252243042,0.9724850416183471,0.9718261599540711,0.9385534048080444,0.9107492709159851,0.8712502902746201,
1984-05-11,,,0.9685315489768982,0.9698494911193848,0.9747910499572754,0.9421771585941314,0.9121987724304199,0.8728535306453705,
1984-05-14,,,0.9487654566764832,0.9652373313903808,0.9734732866287231,0.9451420277357101,0.9133847200870514,0.8742591100931167,
1984-05-15,,,0.9487654566764832,0.9593075037002563,0.9691905796527862,0.9469539046287536,0.9147683262825013,0.875598799586296,
1984-05-16,,,0.9289995431900024,0.9540364861488342,0.964578491449356,0.9482716292142868,0.9158225154876709,0.8767627912759781,
1984-05-17,,,0.9388826489448548,0.9467889308929444,0.9596369862556458,0.949918782711029,0.9173379004001617,0.8779816877841949,
1984-05-18,,,0.9355885982513428,0.9402003407478332,0.955024915933609,0.9514012336730957,0.9185897397994995,0.8792994195222854,
1984-05-21,,,0.9158230423927308,0.9336118578910828,0.9494245946407318,0.9520601332187653,0.9187215209007263,0.8804194957017899,
1984-05-22,,,0.9092339873313904,0.9257055640220642,0.9425065338611602,0.9520601332187653,0.9186556422710419,0.8814077907800675,
1984-05-23,,,0.9026450514793396,0.9204346656799316,0.9372355759143829,0.9518954068422317,0.9186556422710419,0.8822862762212753,
1984-05-24,,,0.8697020411491394,0.9065985441207886,0.9266937375068665,0.9492599487304687,0.9181285536289215,0.8827914088964463,
1984-05-25,,,0.8762900829315186,0.8947388410568238,0.9174695909023285,0.9461303204298019,0.9174037969112396,0.8833843797445298,
1984-05-28,,,0.8762900829315186,0.8868322491645813,0.910222053527832,0.9418476700782776,0.9168766975402832,0.8838455826044083,
1984-05-29,,,0.8729966282844543,0.8795847773551941,0.9026451706886292,0.9359178751707077,0.9165472686290741,0.8843616950511932,
1984-05-30,,,0.8697020411491394,0.8729961752891541,0.8967154204845429,0.9306469559669495,0.9162837219238281,0.8849107503890992,
1984-05-31,,,0.8664073944091797,0.8723372459411621,0.8894678950309753,0.9245524406433105,0.9160201668739318,0.8851633143424987,
1984-06-01,,,0.8697020411491394,0.8710196375846863,0.882879239320755,0.918952077627182,0.9156907391548157,0.8854268610477447,
1984-06-04,,,0.8729966282844543,0.8703609466552734,0.8785965979099274,0.9140105962753295,0.915493084192276,0.8853939265012741,
1984-06-05,,,0.8697020411491394,0.8697020292282105,0.8746434032917023,0.9085749685764313,0.9149001061916351,0.8852182292938232,
1984-06-06,,,0.8697020411491394,0.8697020292282105,0.8713491022586822,0.9042923390865326,0.9138459229469299,0.8850864559412003,
1984-06-07,,,0.8433473706245422,0.8650900244712829,0.8687136352062226,0.8977036863565445,0.9120669913291931,0.8847789865732193,
1984-06-08,,,0.836759090423584,0.8585014343261719,0.8647605359554291,0.8911150634288788,0.9104857122898102,0.88438367664814,
1984-06-11,,,0.856524646282196,0.8552070379257202,0.8627839922904968,0.8865030229091644,0.9091679811477661,0.8842519026994705,
1984-06-12,,,0.8598188161849976,0.8532303929328918,0.8614662110805511,0.8820556908845901,0.9081796777248382,0.8841091477870942,
1984-06-13,,,0.856524646282196,0.8505949139595032,0.8601484715938568,0.8784319460391998,0.9077843689918518,0.8839334511756897,
1984-06-14,,,0.8598188161849976,0.8538892030715942,0.8594896137714386,0.8744787544012069,0.9077843689918518,0.8837906962633133,
1984-06-15,,,0.8697020411491394,0.8604777932167054,0.8594896137714386,0.8711844265460968,0.9077184772491456,0.8837467736005783,
1984-06-18,,,0.8664073944091797,0.8624543428421021,0.8588306903839111,0.8687136441469192,0.9075208234786988,0.883779713511467,
1984-06-19,,,0.8598188161849976,0.8624543428421021,0.8578423678874969,0.8662428855895996,0.9071254968643189,0.8839005035161972,
1984-06-20,,,0.8697020411491394,0.8650898218154908,0.8578423678874969,0.8645957350730896,0.9068619501590729,0.884295825958252,
1984-06-21,,,0.8697020411491394,0.8670664668083191,0.8604778349399567,0.8645957350730896,0.9065984034538269,0.8848229163885116,
1984-06-22,,,0.882879376411438,0.8697019338607788,0.8650898635387421,0.8649251997470856,0.9063348615169525,0.8854488426446915,
1984-06-25,,,0.8762900829315186,0.8716784715652466,0.8670664072036743,0.8649251997470856,0.9060713016986847,0.8860747611522675,
1984-06-26,,,0.8598188161849976,0.8716784715652466,0.8670664072036743,0.8642663091421128,0.9050171196460723,0.8867665684223175,
1984-06-27,,,0.8631134033203125,0.8703607439994812,0.867725282907486,0.8639368772506714,0.9042264866828919,0.8874254357814789,
1984-06-28,,,0.8697020411491394,0.8703607439994812,0.8687136054039002,0.8641016095876694,0.9035017359256744,0.8881501895189285,
1984-06-29,,,0.8762900829315186,0.8690428853034973,0.869372409582138,0.8644310116767884,0.9029087460041046,0.8889078760147094,
1984-07-02,,,0.8664073944091797,0.8670663475990296,0.869372409582138,0.8641015499830246,0.9021839928627015,0.8895996832847595,
1984-07-03,,,0.8631134033203125,0.8677252650260925,0.8697018682956695,0.8637721180915833,0.9012615811824799,0.8901926630735397,
1984-07-04,,,0.8631134033203125,0.8677252650260925,0.8690430045127868,0.8634426862001419,0.900405057668686,0.8907197523117065,
1984-07-05,,,0.8598188161849976,0.8657486200332641,0.8680546820163727,0.8642662584781646,0.8991532099246978,0.8912138956785202,
1984-07-06,,,0.8433473706245422,0.8591600775718689,0.8641014814376831,0.8645956724882126,0.8972425043582917,0.8915433245897293,
1984-07-09,,,0.8433473706245422,0.8545480728149414,0.8608072102069855,0.8639368087053299,0.8948705899715423,0.8918727535009384,
1984-07-10,,,0.8433473706245422,0.8505948662757874,0.8591600656509399,0.8631132364273071,0.8919056868553161,0.8922351294755936,
1984-07-11,,,0.8301697969436646,0.8440061450004578,0.8558657050132752,0.8617954939603806,0.8890066742897034,0.89246572971344,
1984-07-12,,,0.8301697969436646,0.8380763411521912,0.8519124805927276,0.8603130429983139,0.8858441162109375,0.8926963299512863,
1984-07-13,,,0.8235814571380615,0.834123158454895,0.846641618013382,0.85800701379776,0.8826815593242645,0.8927292770147324,
1984-07-16,,,0.816992998123169,0.8288522839546204,0.8417001783847808,0.8555362939834594,0.8795848941802978,0.8923998469114304,
1984-07-17,,,0.816992998123169,0.8235814094543457,0.8370881378650665,0.8533950030803681,0.8763564622402191,0.8917409831285477,
1984-07-18,,,0.7939320802688599,0.8163338661193847,0.8301700055599213,0.849606505036354,0.8731280112266541,0.8909174031019211,
1984-07-19,,,0.7807554602622986,0.8064509987831116,0.8222636699676513,0.8451591759920121,0.8692407119274139,0.8899949914216996,
1984-07-20,,,0.7807554602622986,0.797885799407959,0.816004478931427,0.8400529801845551,0.865485190153122,0.8888419812917709,
1984-07-23,,,0.7741664052009583,0.7893204808235168,0.8090863823890686,0.834946796298027,0.8619932091236114,0.8876889646053314,
1984-07-24,,,0.7544007301330566,0.7768020272254944,0.8001917183399201,0.82967589199543,0.8581059145927429,0.886437120437622,
1984-07-25,,,0.7642837762832642,0.7708723664283752,0.79360311627388,0.8247344106435776,0.8548115992546081,0.8853170573711395,
1984-07-26,,,0.7642837762832642,0.7675780296325684,0.78701451420784,0.8194634974002838,0.8513196218013763,0.8843287611007691,
1984-07-27,,,0.7774608135223389,0.7669191002845764,0.7824024498462677,0.8145220339298248,0.8481570661067963,0.8833734029531479,
1984-07-30,,,0.7675777077674866,0.7656013607978821,0.7774609208106995,0.8095805495977402,0.8451921594142914,0.8819568401575089,
1984-07-31,,,0.7774608135223389,0.7702133774757385,0.7735077023506165,0.8052979201078415,0.8425566959381103,0.8806061691045761,
1984-08-01,,,0.7642837762832642,0.7702133774757385,0.7705428719520568,0.800356438755989,0.8397894704341888,0.8792225563526154,
1984-08-02,,,0.8038154244422913,0.778119707107544,0.7728488683700562,0.7975562691688538,0.8384717381000519,0.8783001458644867,
1984-08-03,,,0.7972266674041748,0.7820728778839111,0.7744959890842438,0.7952502340078353,0.836890469789505,0.8771471333503723,
1984-08-06,,,0.8005214333534241,0.7886616230010987,0.7771314918994904,0.7931089371442794,0.8353750967979431,0.8761258971691132,
1984-08-07,,,0.816992998123169,0.7965680599212647,0.7833907186985016,0.7917912185192109,0.8342550241947174,0.8754011464118957,
1984-08-08,,,0.7972266674041748,0.8031566381454468,0.7866850078105927,0.7901440620422363,0.8328055167198181,0.8745446193218231,
1984-08-09,,,0.8301697969436646,0.8084275126457214,0.7932736098766326,0.7901440620422363,0.8320807647705079,0.8740504658222199,
1984-08-10,,,0.856524646282196,0.8202871084213257,0.8011799931526185,0.791791221499443,0.8318172168731689,0.8737539780139923,
1984-08-13,,,0.882879376411438,0.8367586970329285,0.8127101600170136,0.7950855404138565,0.8320148718357087,0.8737539780139923,
1984-08-14,,,0.8697020411491394,0.8473005056381225,0.8219342827796936,0.797720992565155,0.8320148718357087,0.8734574890136719,
1984-08-15,,,0.8960564732551575,0.8670664668083191,0.835111552476883,0.80282721221447,0.832541960477829,0.8731939417123794,
1984-08-16,,,0.8960564732551575,0.8802438020706177,0.8443356573581695,0.8085922628641129,0.8335961425304412,0.8728315669298172,
1984-08-17,,,0.8894680738449097,0.8868324875831604,0.853559798002243,0.8140278935432435,0.8346503221988678,0.872568017244339,
1984-08-20,,,0.8697020411491394,0.8841970205307007,0.8604778587818146,0.8188046753406525,0.8349138700962067,0.8720409256219864,
1984-08-21,,,0.882879376411438,0.8868324875831604,0.8670664966106415,0.8252286076545715,0.8353750813007355,0.8717773795127869,
1984-08-22,,,0.8795851469039917,0.8835382223129272,0.8753023445606232,0.8309936761856079,0.8358362913131714,0.8718103301525116,
1984-08-23,,,0.8927618861198425,0.8828793048858643,0.881561553478241,0.8374175816774369,0.8364951527118683,0.8721397608518601,
1984-08-24,,,0.9092339873313904,0.8868324875831604,0.8868324875831604,0.8440062403678894,0.8372857916355133,0.8725021344423294,0.8617241913080216
1984-08-27,,,0.9059395790100098,0.8940799951553344,0.8891385078430176,0.8509243339300155,0.83807643532753,0.8727986294031144,0.8620151901245117
1984-08-28,,,0.9092339873313904,0.8993509173393249,0.8930917024612427,0.8575129926204681,0.8390647387504577,0.8730951178073884,0.8622567754983902
1984-08-29,,,0.9026450514793396,0.9039628982543946,0.8937505602836608,0.864431056380272,0.8397235989570617,0.8732927745580673,0.8624105101823807
1984-08-30,,,0.9092339873313904,0.9072573184967041,0.8950683116912842,0.8697019845247269,0.8405142378807068,0.8735563206672669,0.8625971895456314
1984-08-31,49.027688576045286,A,0.8993509411811829,0.9052807092666626,0.8960565984249115,0.8748081982135772,0.8408436691761016,0.8735892653465271,0.8627454340457916
1984-09-03,49.0100727608668,A,0.8993509411811829,0.9039629817008972,0.8990214884281158,0.8797496736049653,0.841304886341095,0.8736880940198898,0.862904659807682
1984-09-04,48.992502368798874,A,0.9059395790100098,0.9033041000366211,0.9013275086879731,0.8841970026493072,0.8422273015975952,0.8736222106218338,0.8630748671293259
1984-09-05,48.97398742962444,A,0.88617342710495,0.9000097751617432,0.9019863367080688,0.888644340634346,0.8426885020732879,0.87345749437809,0.8631682053208352
1984-09-06,48.949828823700194,A,0.88617342710495,0.8953976631164551,0.9013274908065796,0.8914445221424103,0.8430179297924042,0.8732598328590393,0.8632395818829537
1984-09-07,48.926427886061845,A,0.8762900829315186,0.8907854914665222,0.8980331003665925,0.8924327939748764,0.8430179297924042,0.8729633378982544,0.8633054652810097
1984-09-10,48.88264836656782,P,0.856524646282196,0.8822202324867249,0.8930916070938111,0.8911150574684144,0.8428202748298645,0.872502133846283,0.863239578306675
1984-09-11,48.84553842865245,P,0.8664073944091797,0.8743137955665589,0.8888089478015899,0.8909503251314164,0.8428861546516419,0.8720738679170609,0.8632340863347053
1984-09-12,48.81886344864447,P,0.8631134033203125,0.8697017908096314,0.8848557829856872,0.8893031716346741,0.8428861546516419,0.8716456061601638,0.8632670301198959
1984-09-13,48.790070524085415,B,0.8499360084533691,0.8624543070793151,0.8789259850978851,0.8869971483945847,0.8426884984970093,0.8709208542108535,0.8632999733090401
1984-09-14,48.76968098485713,B,0.840053141117096,0.8552069187164306,0.8729962050914765,0.884526401758194,0.8426226139068603,0.8699325591325759,0.8633054646849633
1984-09-17,48.75862517838714,B,0.8235814571380615,0.8486182808876037,0.8654192566871644,0.8822203725576401,0.8422272956371307,0.8685489428043366,0.8632505604624748
1984-09-18,48.75302333888826,B,0.8499360084533691,0.8453240036964417,0.8598188996315003,0.8805732041597366,0.8423590683937072,0.8671323776245117,0.8633164450526237
1984-09-19,48.7626466821802,P,0.8631134033203125,0.8453240036964417,0.8575128972530365,0.8797496169805527,0.8430179405212402,0.8660123074054717,0.863481163084507
1984-09-20,48.78850827079675,P,0.8697020411491394,0.8492772102355957,0.8558657586574554,0.8785966247320175,0.8438085854053498,0.8648263508081436,0.8637227463722229
1984-09-21,48.83966358297564,P,0.8960564732551575,0.860477876663208,0.8578423976898193,0.8779377490282059,0.8452580857276917,0.8639698225259781,0.8642168954014778
1984-09-24,48.920183937939534,P,0.9158230423927308,0.8789261937141418,0.8637722373008728,0.8784319221973419,0.8472346866130829,0.8634097903966904,0.8648428201675415
1984-09-25,48.97520498984426,A,0.9092339873313904,0.8907857894897461,0.8680548965930939,0.8784319221973419,0.8490795063972473,0.8627179843187333,0.8653918769955635
1984-09-26,49.03010141306308,A,0.9289995431900024,0.9039630174636841,0.8746435105800628,0.879749646782875,0.8517808556556702,0.8624544334411621,0.8660397616028785
1984-09-27,49.06146149481322,A,0.9059395790100098,0.9112105250358582,0.8802438676357269,0.8795849263668061,0.8542845380306244,0.8617626249790191,0.8665064576268197
1984-09-28,49.050358978598354,A,0.882879376411438,0.9085751056671143,0.8845264911651611,0.8787613481283187,0.8563270163536072,0.8609061032533646,0.8668798169493676
1984-10-01,48.98813917245946,A,0.8433473706245422,0.8940799713134766,0.8865030825138092,0.8759611696004868,0.8577106356620788,0.8598519223928451,0.8670555162429809
1984-10-02,48.944715731246724,P,0.8532302975654602,0.8828792333602905,0.8868325114250183,0.8733257055282593,0.859687227010727,0.8588965708017349,0.8672476851940155
1984-10-03,48.881410854208106,P,0.8532302975654602,0.867725384235382,0.8858442008495331,0.8716785490512848,0.8614661574363709,0.8581388783454895,0.8674508348107338
1984-10-04,48.841315944353454,P,0.856524646282196,0.8578423976898193,0.8845264613628387,0.8701961100101471,0.8633109748363494,0.8573152983188629,0.8676484930515289
1984-10-05,48.822387692598106,P,0.856524646282196,0.852571451663971,0.8805732786655426,0.869207838177681,0.8648922514915466,0.8565246587991715,0.8679120391607285
1984-10-08,48.8373126334425,P,0.8499360084533691,0.8538891792297363,0.8739845752716064,0.8688784062862396,0.8665394175052643,0.8558657884597778,0.8681426420807838
1984-10-09,48.84604218387533,P,0.8532302975654602,0.8538891792297363,0.8683842062950134,0.8682195514440536,0.8680548071861267,0.8553057515621185,0.868356771171093
1984-10-10,48.86668697337553,P,0.8664073944091797,0.8565245985984802,0.8621249914169311,0.868384250998497,0.870097279548645,0.8549433749914169,0.8686148256063462
1984-10-11,48.884130279067826,P,0.8664073944091797,0.8585011482238769,0.8581717729568481,0.8692078202962875,0.8713491189479828,0.8549104285240173,0.8688509187102318
