Date,GRADE,GPS,URI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-04-09,,,24.597654342651367,24.53646926879883,24.646608352661133,24.26112279891968,24.658845901489258,,
1998-04-10,,,24.597654342651367,24.41409225463867,24.634370422363283,24.242766094207763,24.683321113586427,,
1998-04-13,,,25.33191680908203,24.52423095703125,24.76286563873291,24.282538509368898,24.71024394989014,,
1998-04-14,,,29.247961044311523,25.60114288330078,25.142232513427736,24.490578365325927,24.81915897369385,,
1998-04-15,,,29.492713928222656,26.653580093383788,25.613381576538085,24.778162956237793,24.90971748352051,,
1998-04-16,,,30.716476440429688,27.87734451293945,26.206906890869142,25.114698028564455,25.03576515197754,,
1998-04-17,,,30.83885383605957,29.125584411621094,26.769838333129883,25.506302452087404,25.150798950195313,,
1998-04-20,,,29.615089416503903,29.982218933105468,27.25322494506836,25.91320390701294,25.234014892578124,,
1998-04-21,,,30.349348068237305,30.202496337890626,27.9018196105957,26.237501239776613,25.32212585449219,,
1998-04-22,,,30.96123504638672,30.496200561523438,28.574890327453613,26.56791772842407,25.41023696899414,,
1998-04-23,,,29.85984230041504,30.32487373352051,29.101109123229982,26.873858737945557,25.488557815551758,,
1998-04-24,,,29.85984230041504,30.1290714263916,29.627327919006348,27.130849170684815,25.57544506072998,,
1998-04-27,,,29.85984230041504,30.17802200317383,30.080120468139647,27.42149305343628,25.662332305908205,,
1998-04-28,,,33.347564697265625,30.77766532897949,30.49008083343506,27.816156673431397,25.80306507110596,,
1998-04-29,,,33.77588653564453,31.340595626831053,30.918398094177245,28.265889835357665,25.97316825866699,,
1998-04-30,,,33.71470260620117,32.111567687988284,31.218220710754395,28.71256380081177,26.1665230178833,,
1998-05-01,,,33.77588653564453,32.89477653503418,31.51192398071289,29.140881156921388,26.359877700805665,,
1998-05-04,,,33.89826583862305,33.70246124267578,31.940241622924805,29.59673328399658,26.54221855163574,,
1998-05-05,,,34.38776397705078,33.910501098632814,32.34408321380615,30.122951412200926,26.73679691314697,,
1998-05-06,,,34.75490188598633,34.10630416870117,32.723449897766116,30.649170112609863,26.933823013305663,24.083064842224122,
1998-05-07,,,34.14301681518555,34.19196701049805,33.151767349243165,31.126438236236574,27.124730262756348,24.27764331817627,
1998-05-08,,,34.75490188598633,34.387770080566405,33.64127330780029,31.63430061340332,27.336441459655763,24.473445596694948,
1998-05-11,,,35.79509353637695,34.76713562011719,34.234798431396484,32.15745944976807,27.56406147003174,24.684544839859008,
1998-05-12,,,35.79509353637695,35.04860153198242,34.47955131530762,32.48481607437134,27.780667572021486,24.89074903488159,
1998-05-13,,,36.22341537475586,35.34230422973633,34.72430419921875,32.821351146698,27.988707389831543,25.093893852233887,
1998-05-14,,,35.489158630371094,35.611532592773436,34.901749801635745,33.05998525619507,28.19797107696533,25.289696102142333,
1998-05-15,,,35.366783142089844,35.73390884399414,35.06083946228027,33.28638172149658,28.404787254333495,25.476932010650636,
1998-05-18,,,33.0416259765625,35.18321533203125,34.97517547607422,33.457708549499515,28.565100288391115,25.632961883544922,
1998-05-19,,,33.0416259765625,34.63252182006836,34.84056167602539,33.59232244491577,28.733979721069336,25.78776798248291,
1998-05-20,,,33.225189208984375,34.032876586914064,34.68759040832519,33.705520153045654,28.906530418395995,25.930948333740233,
1998-05-21,,,33.225189208984375,33.580082702636716,34.59580764770508,33.87378749847412,29.074185943603517,26.074128684997557,
1998-05-22,,,33.225189208984375,33.151763916015625,34.442836380004884,34.04205484390259,29.23939395904541,26.209966430664064,
1998-05-25,,,33.225189208984375,33.1884765625,34.185845947265626,34.21032218933105,29.41316837310791,26.358041801452636,
1998-05-26,,,34.51014709472656,33.482180786132815,34.05735130310059,34.2684513092041,29.601628036499022,26.513459854125976,
1998-05-27,,,33.77588653564453,33.59232025146484,33.812598419189456,34.2684513092041,29.802325325012205,26.666430358886718,
1998-05-28,,,33.40876007080078,33.629034423828124,33.60455856323242,34.25315418243408,29.99078502655029,26.82001277923584,
1998-05-29,,,33.77588653564453,33.739173889160156,33.44546890258789,34.25315418243408,30.20616744995117,26.979102077484132,
1998-06-01,,,34.204200744628906,33.934976196289064,33.56172637939453,34.26845092773438,30.460710258483886,27.146757698059083,
1998-06-02,,,34.26539611816406,33.886026000976564,33.684103393554686,34.26233253479004,30.66875015258789,27.294833183288574,
1998-06-03,,,35.24440383911133,34.17972946166992,33.88602485656738,34.28680763244629,30.886580123901368,27.44535614013672,
1998-06-04,,,35.24440383911133,34.54685821533203,34.08794631958008,34.34187698364258,31.116647758483886,27.590984077453612,
1998-06-05,,,34.69371032714844,34.73042297363281,34.234798431396484,34.33881740570068,31.316121292114257,27.728657512664796,
1998-06-08,,,34.63252639770508,34.816088104248045,34.375532150268555,34.28068904876709,31.527832527160644,27.865719108581544,
1998-06-09,,,34.9996452331543,34.962937927246095,34.42448196411133,34.240916633605956,31.718739585876463,28.000944957733154,
1998-06-10,,,34.69371032714844,34.85279922485351,34.51626434326172,34.16443138122558,31.91698932647705,28.13005205154419,
1998-06-11,,,34.26539611816406,34.65699768066406,34.60192794799805,34.10324325561523,32.10667278289795,28.2567116355896,
1998-06-12,,,33.59231948852539,34.436719512939455,34.58357124328613,34.01452007293701,32.27432838439941,28.379699878692627,
1998-06-15,,,32.674503326416016,34.04511489868164,34.43060150146484,33.99616394042969,32.43219398498535,28.492286205291748,
1998-06-16,,,34.9996452331543,34.04511489868164,34.50402641296387,34.09406490325928,32.65491886138916,28.625064544677734,
1998-06-17,,,35.61152648925781,34.228678131103514,34.54073867797852,34.21338176727295,32.88253883361816,28.756007232666015,
1998-06-18,,,35.122032165527344,34.40000534057617,34.52850151062012,34.3082239151001,33.093026390075686,28.87593614578247,
1998-06-19,,,35.24440383911133,34.73042221069336,34.583570861816405,34.40918464660645,33.30596138000488,28.994641246795656,
1998-06-22,,,35.61152648925781,35.31782684326172,34.68147087097168,34.52850151062012,33.511553573608396,29.11089876174927,
1998-06-23,,,36.28460693359375,35.57481918334961,34.809967041015625,34.617224502563474,33.652286491394044,29.235722732543945,
1998-06-24,,,36.43757629394531,35.74002914428711,34.984353637695314,34.750308990478516,33.7911837387085,29.350450611114503,
1998-06-25,,,38.05906295776367,36.32743530273437,35.36372032165527,34.98282413482666,33.93803546905517,29.486900310516358,
1998-06-26,,,38.79331970214844,37.037218475341795,35.883820343017575,35.23369579315185,34.09712478637695,29.623961868286134,
1998-06-29,,,40.261837005615234,37.967280578613284,36.6425537109375,35.53657760620117,34.31005973815918,29.772037315368653,
1998-06-30,,,41.11846923828125,38.93405303955078,37.2544361114502,35.87923126220703,34.52544216156006,29.92378400802612,
1998-07-01,,,40.87371826171875,39.82128143310547,37.78065528869629,36.1606969833374,34.7236918258667,30.06696439743042,
1998-07-02,,,40.81253433227539,40.37197570800781,38.34970550537109,36.439103507995604,34.9427456665039,30.21565174102783,
1998-07-03,,,40.81253433227539,40.7758186340332,38.9065185546875,36.74504470825195,35.16179950714111,30.368622283935547,
1998-07-06,,,41.302032470703125,40.98385772705078,39.47556915283203,37.07852001190186,35.39064331054688,30.52648780822754,
1998-07-07,,,42.95412063598633,41.3509880065918,40.14252052307129,37.476243782043454,35.58277442932129,30.692919750213623,
1998-07-08,,,44.42263412475586,42.06077117919922,40.941026306152345,37.96268997192383,35.795709381103514,30.884438819885254,
1998-07-09,,,44.30026245117188,42.75831680297851,41.56514625549316,38.46443328857422,36.00742057800293,31.086971797943114,
1998-07-10,,,43.50481033325195,43.29677200317383,42.036295318603514,38.96005783081055,36.20199905395508,31.28093837738037,
1998-07-13,,,45.095703125,44.0555061340332,42.51968193054199,39.58111782073975,36.42594779968262,31.48408317565918,
1998-07-14,,,44.05550384521485,44.27578277587891,42.81338539123535,40.03391075134277,36.6193025970459,31.678049755096435,
1998-07-15,,,44.23906707763672,44.23906936645508,43.149920272827146,40.46528778076172,36.80898590087891,31.871404457092286,
1998-07-16,,,44.97332763671875,44.37368240356445,43.565999603271486,40.95785255432129,37.02559211730957,32.07516119003296,
1998-07-17,,,45.462833404541016,44.76528701782227,44.031029510498044,41.468774032592776,37.23975074768067,32.28809610366821,
1998-07-20,,,46.99253845214844,45.14465408325195,44.60008010864258,42.037824630737305,37.463699645996094,32.513880558013916,
1998-07-21,,,45.340457916259766,45.40164489746094,44.838713836669925,42.490617179870604,37.65460693359375,32.71763725280762,
1998-07-22,,,43.44362258911133,45.24255599975586,44.74081268310547,42.840919494628906,37.79901107788086,32.893859233856205,
1998-07-23,,,42.09748077392578,44.66738662719727,44.52053451538086,43.04284038543701,37.93117752075195,33.064574298858645,
1998-07-24,,,42.34223556518555,44.04326705932617,44.40427703857422,43.220286178588864,38.07068656921387,33.23773691177368,
1998-07-27,,,40.87371826171875,42.81950302124024,43.982078552246094,43.25088024139404,38.22732841491699,33.39621435165405,
1998-07-28,,,37.99787521362305,41.35098648071289,43.376315689086915,43.09485054016113,38.326453399658206,33.53021656036377,
1998-07-29,,,36.03984832763672,39.87023162841797,42.55639381408692,42.85315704345703,38.38274658203125,33.644638500213624,
1998-07-30,,,34.448951721191406,38.3405258178711,41.50395622253418,42.53497791290283,38.40722183227539,33.74070388793945,
1998-07-31,,,33.225189208984375,36.51711654663086,40.280191802978514,42.15561065673828,38.40722183227539,33.8233078956604,
1998-08-03,,,33.225189208984375,34.98741073608399,38.90345687866211,41.75176849365234,38.40722183227539,33.91019510269165,
1998-08-04,,,33.837066650390625,34.1552490234375,37.7531177520752,41.29591579437256,38.393760223388675,33.997694129943845,
1998-08-05,,,35.24440383911133,33.99616012573242,36.93319587707519,40.83700428009033,38.42313056945801,34.11272794723511,
1998-08-06,,,34.9384651184082,34.09406280517578,36.21729431152344,40.368914413452146,38.45372467041015,34.222254848480226,
1998-08-07,,,34.75490188598633,34.40000534057617,35.458560943603516,39.93141899108887,38.473304977416994,34.339736213684084,
1998-08-10,,,34.204200744628906,34.59580764770508,34.79160919189453,39.386843872070315,38.473304977416994,34.467007617950436,
1998-08-11,,,33.0416259765625,34.436719512939455,34.29598426818848,38.83614997863769,38.44882957458496,34.558789863586426,
1998-08-12,,,32.98044204711914,33.983927154541014,33.99004364013672,38.27321872711182,38.40355033874512,34.645065231323244,
1998-08-13,,,30.471725463867188,33.090579223632815,33.5923210144043,37.54813861846924,38.30809677124024,34.71237226486206,
1998-08-14,,,30.59410095214844,32.25841903686524,33.3292121887207,36.80470199584961,38.22610458374024,34.77111293792725,
1998-08-17,,,28.391328811645508,31.095844650268553,32.845826148986816,35.874641513824464,38.10128063201904,34.81455657958984,
1998-08-18,,,32.18498992919922,30.9245174407959,32.68061847686768,35.21686811447144,38.044987525939945,34.881863555908204,
1998-08-19,,,32.42974853515625,30.81437873840332,32.39915294647217,34.66617441177368,37.999708290100095,34.95834880828858,
1998-08-20,,,30.83885383605957,30.887804412841795,31.989191818237305,34.103243064880374,37.93117744445801,35.01892511367798,
1998-08-21,,,30.16578483581543,30.802141189575195,31.530280113220215,33.494420528411865,37.86264675140381,35.06848756790161,
1998-08-24,,,29.370338439941406,30.997943115234374,31.046893882751466,32.919251537323,37.79656345367432,35.114378719329835,
1998-08-25,,,29.247961044311523,30.410537338256837,30.667527389526366,32.48175582885742,37.68152976989746,35.16822431564331,
1998-08-26,,,27.228748321533203,29.370337295532227,30.092358016967772,32.04120082855225,37.513874206542965,35.19820652008057,
1998-08-27,,,24.475282669067383,28.09762306213379,29.492713737487794,31.542517375946044,37.30093921661377,35.196982803344724,
1998-08-28,,,25.45429229736328,27.15532455444336,28.978732872009278,31.15397253036499,37.105136985778806,35.20554918289184,
1998-08-31,,,19.09071922302246,25.09940071105957,28.048671913146972,30.447249031066896,36.7747208404541,35.14313720703125,
1998-09-01,,,17.744579315185547,22.798724365234374,26.604630851745604,29.64262466430664,36.403920288085935,35.02810338973999,
1998-09-02,,,19.39665985107422,21.232306671142577,25.301321983337402,28.850237464904787,36.06310195922852,34.92714284896851,
1998-09-03,,,19.580223083496094,20.25329475402832,24.175458908081055,28.08232536315918,35.69352516174317,34.81578031539917,
1998-09-04,,,19.702600479125977,19.10295639038086,23.12914047241211,27.329710292816163,35.31171077728271,34.70441778182983,
1998-09-07,,,19.702600479125977,19.22533264160156,22.162366676330567,26.604630279541016,34.90052604675293,34.605292892456056,
1998-09-08,,,20.31448173522949,19.73931312561035,21.269018745422365,25.968273067474364,34.48444629669189,34.504944229125975,
1998-09-09,,,19.15190696716309,19.690362548828126,20.46133460998535,25.27684631347656,34.05001007080078,34.38685094833374,
1998-09-10,,,18.11170768737793,19.396659469604494,19.824977111816406,24.6588454246521,33.595993537902835,34.26936960220337,
1998-09-11,,,18.601213455200195,19.176382064819336,19.1396692276001,24.059201049804688,33.15176712036133,34.15678331375122,
1998-09-14,,,20.130918502807617,19.262045669555665,19.243689155578615,23.64618053436279,32.72834484100342,34.05949407577515,
1998-09-15,,,20.62042617797852,19.32323455810547,19.531273841857914,23.067952346801757,32.28167095184326,33.93222269058228,
1998-09-16,,,21.2323055267334,19.73931427001953,19.714838409423827,22.508080196380615,31.817864379882813,33.80678688049316,
1998-09-17,,,19.82497787475586,20.081968307495117,19.739313888549805,21.95738639831543,31.32835868835449,33.66788963317871,
1998-09-18,,,19.641414642333984,20.290008544921875,19.733195304870605,21.431167888641358,30.851090774536132,33.526544914245605,
1998-09-21,,,19.82497787475586,20.228820419311525,19.745433044433593,20.95389986038208,30.34567626953125,33.385812034606936,
1998-09-22,,,20.130918502807617,20.130918884277342,19.72707672119141,20.498047733306883,29.867184562683107,33.243243579864505,
1998-09-23,,,19.702600479125977,19.82497787475586,19.782146072387697,20.121740341186523,29.376455230712892,33.0927205657959,28.58789270401001
1998-09-24,,,20.192108154296875,19.898403930664063,19.99018611907959,19.907581615448,28.88083084106445,32.95321147918701,28.61542739868164
1998-09-25,,,19.7637882232666,19.922878646850585,20.10644359588623,19.623056411743164,28.366849937438964,32.803300342559815,28.63837296962738
1998-09-28,,,20.31448173522949,20.020779418945313,20.124799919128417,19.684244537353514,27.833288803100587,32.64849422454834,28.666519532203676
1998-09-29,,,20.926366806030277,20.179869079589842,20.155393981933592,19.84333391189575,27.345006980895995,32.49980695724487,28.695277996063233
1998-09-30,37.334624976060574,C,23.435083389282227,20.926365661621094,20.375671768188475,20.04525508880615,26.944836196899413,32.37192363739014,28.73290874481201
1998-10-01,37.46456994034446,C,21.171117782592773,21.122167587280273,20.510285758972167,20.124799823760988,26.526308937072756,32.22874322891235,28.759219665527343
1998-10-02,37.618005401345066,C,20.559234619140625,21.281256866455077,20.602067756652833,20.167631530761717,26.090648918151857,32.08066774368286,28.778799877166747
1998-10-05,37.6145880016002,C,19.641414642333984,21.146643447875977,20.583711433410645,20.16457223892212,25.66600284576416,31.946665630340576,28.78981375694275
1998-10-06,37.406882802860736,C,18.050518035888672,20.571473693847658,20.37567138671875,20.05137405395508,25.267055702209472,31.796754550933837,28.792261266708373
1998-10-07,36.65488600605748,B,14.134474754333496,18.71135196685791,19.8188588142395,19.800502443313597,24.828948230743407,31.60584740638733,28.768397870063783
1998-10-08,35.97419212436939,B,12.17645263671875,16.912418937683107,19.01729326248169,19.50373969078064,24.383498249053954,31.395360040664674,28.734744362831115
1998-10-09,35.56143581183515,B,14.56279182434082,15.713130378723145,18.497193622589112,19.30181860923767,24.010250301361083,31.208736066818236,28.70935124874115
1998-10-12,35.478415275990336,B,17.805763244628906,15.34600009918213,18.246321773529054,19.185560846328734,23.701861782073976,31.054541807174683,28.70629180431366
1998-10-13,35.53064868485298,B,17.86695671081543,15.309287834167481,17.940380764007568,19.04788737297058,23.382459583282472,30.88810990333557,28.700784878730772
1998-10-14,35.95076064828071,B,17.683391571044922,16.019071197509767,17.36521158218384,18.870441675186157,23.031239337921143,30.727184953689576,28.696807656288147
1998-10-15,36.74490656128096,B,19.702600479125977,17.52430076599121,17.218359851837157,18.86432280540466,22.726522045135496,30.59012335777283,28.705068068504332
1998-10-16,37.38352074363378,B,20.9875545501709,18.809253311157228,17.261191844940186,18.931629800796507,22.45117509841919,30.46224003791809,28.72067105770111
1998-10-19,37.753950448400765,B,21.66062355041504,19.58022537231445,17.46311273574829,19.02341208457947,22.200303554534912,30.336804265975953,28.741780982017517
1998-10-20,38.2035185741212,C,22.39488410949707,20.485810852050783,17.89754934310913,19.136610364913942,21.987368717193604,30.218099145889283,28.75646616458893
1998-10-21,38.796095810576176,C,23.49626922607422,21.64838638305664,18.833728790283203,19.326293802261354,21.797685260772706,30.10061779975891,28.772986969947816
1998-10-22,39.145105418597524,C,23.985774993896484,22.50502128601074,20.014661026000976,19.515977144241333,21.66796625137329,29.98803151130676,28.78950779438019
1998-10-23,39.40046863948148,C,24.414093017578125,23.190328979492186,20.999791145324707,19.748492383956908,21.544366092681884,29.88523533821106,28.80694642543793
1998-10-26,39.65909423247235,C,25.148351669311523,23.887874603271484,21.734049987792968,19.99018588066101,21.479506549835204,29.790393590927124,28.828056349754334
1998-10-27,39.74716223667179,C,24.96478843688965,24.40185546875,22.44383316040039,20.19210696220398,21.335102519989015,29.690045022964476,28.845494990348815
1998-10-28,39.67246759288913,C,25.69904327392578,24.842410278320312,23.245398330688477,20.305304956436157,21.200488414764404,29.60009835243225,28.86507520198822
1998-10-29,39.6004455164967,C,26.127365112304688,25.270728302001952,23.887874794006347,20.553117322921754,21.106258640289308,29.518718042373656,28.88771483898163
1998-10-30,39.56378570379622,C,26.31092643737793,25.650094985961914,24.42021198272705,20.84070191383362,21.029161472320556,29.445904111862184,28.912801995277405
1998-11-02,39.53615830355553,C,26.433305740356445,25.907085800170897,24.89748020172119,21.180296468734742,20.970420818328858,29.383492136001585,28.937889170646667
1998-11-03,39.61869149699452,C,26.739246368408203,26.26197738647461,25.331916427612306,21.614732885360716,20.920246524810793,29.300888147354126,28.96297634601593
1998-11-04,39.842192953192175,C,27.9630069732666,26.714770126342774,25.778590202331543,22.306159496307373,20.93493169784546,29.224402952194215,28.990205092430116
1998-11-05,40.00423776064593,C,27.289939880371094,26.947285079956053,26.109006690979005,23.06183385848999,20.99122484207153,29.14608202934265,29.01100908756256
1998-11-06,40.1418000435689,A,27.84063148498535,27.25322608947754,26.451660537719725,23.725725841522216,21.038951625823973,29.07204430580139,29.03334277629852
1998-11-09,40.2224318463906,A,27.412317276000977,27.449028396606444,26.67805709838867,24.20605354309082,21.205383586883546,28.99005221366882,29.050475487709047
1998-11-10,39.93879287330992,A,23.25151634216309,26.75148239135742,26.506729888916016,24.475281524658204,21.315522327423096,28.859721307754516,29.04772202014923
1998-11-11,39.477248608142425,A,23.55745887756348,25.870372772216797,26.292571449279784,24.768984889984132,21.398738307952883,28.730920133590697,29.0406853723526
1998-11-12,39.08617160608727,A,24.658845901489254,25.34415397644043,26.145719528198242,25.016797161102296,21.500310764312744,28.596917963027956,29.041909136772155
1998-11-13,38.724167079493526,P,25.393104553222656,24.85464859008789,26.053937339782713,25.237074661254884,21.614120845794677,28.462915811538696,29.043438839912415
1998-11-16,38.42455115269694,B,25.82142448425293,24.536470031738283,25.992749214172363,25.44511470794678,21.73649732589722,28.318511686325074,29.045274500846862
1998-11-17,38.54130190957569,B,25.94379997253418,25.0749267578125,25.91320457458496,25.622560501098633,21.84908369064331,28.166764993667602,29.045274500846862
1998-11-18,38.68173246678645,P,26.188549041748047,25.601144790649414,25.735758781433105,25.757174491882324,21.98981653213501,28.019913301467895,29.043438849449156
1998-11-19,38.699650944277344,C,25.45429229736328,25.760234069824218,25.552194023132323,25.830600357055665,22.136668224334716,27.866330881118774,29.040991311073302
1998-11-20,38.68506294984597,C,25.63785743713379,25.809184646606447,25.33191661834717,25.89178857803345,22.27740110397339,27.71458411216736,29.04160319805145
1998-11-23,38.701143994529794,A,26.61686897277832,25.968273544311522,25.252371788024902,25.965214443206786,22.4071201133728,27.56773247718811,29.047110142707826
1998-11-24,38.61672459306957,C,25.69904327392578,25.919322204589843,25.497124481201173,26.001927185058594,22.508692455291747,27.395181703567506,29.044050726890564
1998-11-25,38.508291498614774,A,25.63785743713379,25.809183883666993,25.7051643371582,25.998867893218993,22.596803493499756,27.207333936691285,29.04588637828827
1998-11-26,38.482107707730215,A,25.63785743713379,25.845896911621093,25.803065490722656,25.97439250946045,22.713061084747313,27.020709886550904,29.05384084224701
1998-11-27,38.48518579582967,A,25.88260841369629,25.894847106933593,25.852015876770018,25.952976608276366,22.83788496017456,26.844487867355348,29.06271312236786
1998-11-30,38.37172717608299,P,25.69904327392578,25.711281967163085,25.839777755737305,25.916263484954833,22.95536626815796,26.650521268844603,29.067302222251893
1998-12-01,38.2259056896767,P,24.720033645629883,25.515480041503906,25.717401123046876,25.815302848815918,23.047148571014404,26.457166566848755,29.067608160972597
